,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_LOCAL_MAX,COL_ACCUMULATION_AGGRESSIVE
1316,600089.SH,600089,特变电工,电气设备,7.1,7.68,0.0
1317,600516.SH,600516,方大炭素,矿物制品,6.75,7.68,13.1258
1318,000429.SZ,000429,粤高速A,路桥,7.12,7.68,7.4126
1319,300591.SZ,300591,万里马,服饰,6.72,7.68,10.0287
1320,601168.SH,601168,西部矿业,铜,7.1,7.69,26.9861
1321,600755.SH,600755,厦门国贸,商贸代理,7.12,7.69,8.5799
1322,600552.SH,600552,凯盛科技,玻璃,6.5,7.6992,10.0011
1323,000650.SZ,000650,仁和药业,中成药,6.64,7.7,10.0
1324,300106.SZ,300106,西部牧业,农业综合,7.09,7.71,7.3816
1325,603333.SH,603333,尚纬股份,电气设备,7.03,7.71,0.0
1326,600733.SH,600733,北汽蓝谷,汽车整车,6.58,7.71,10.0
1327,601139.SH,601139,深圳燃气,供气供热,7.37,7.71,11.0024
1328,600325.SH,600325,华发股份,区域地产,7.07,7.7262,6.4127
1329,600965.SH,600965,福成股份,农业综合,7.29,7.73,9.9573
1330,002397.SZ,002397,梦洁股份,纺织,6.06,7.7356,8.4228
1331,002116.SZ,002116,中国海诚,建筑工程,7.28,7.74,0.0
1332,603007.SH,603007,花王股份,建筑工程,6.88,7.74,9.9259
1333,002596.SZ,002596,海南瑞泽,其他建材,7.07,7.75,0.0
1334,000626.SZ,000626,远大控股,商贸代理,7.05,7.76,20.078400000000002
1335,600673.SH,600673,东阳光,化学制药,7.76,7.76,0.0
1336,600213.SH,600213,亚星客车,汽车整车,7.42,7.76,0.0
1337,300385.SZ,300385,雪浪环境,环境保护,7.77,7.77,10.0567
1338,002666.SZ,002666,德联集团,化工原料,6.85,7.776,5.0073
1339,000903.SZ,000903,云内动力,机械基件,7.4,7.78,32.3526
1340,600894.SH,600894,广日股份,运输设备,7.33,7.78,0.0
1341,002319.SZ,002319,*ST乐通,染料涂料,7.79,7.79,0.0
1342,002149.SZ,002149,西部材料,小金属,7.29,7.79,0.0
1343,601567.SH,601567,三星医疗,电器仪表,7.12,7.8,0.0
1344,002712.SZ,002712,思美传媒,广告包装,6.81,7.8,0.0
1345,600678.SH,600678,四川金顶,水泥,6.86,7.8,9.9407
1346,600075.SH,600075,新疆天业,化工原料,6.27,7.8,38.296099999999996
1347,002329.SZ,002329,皇氏集团,乳制品,6.58,7.82,0.0
1348,000537.SZ,000537,广宇发展,区域地产,7.19,7.8299,5.1742
1349,600367.SH,600367,红星发展,化工原料,7.32,7.83,0.0
1350,000829.SZ,000829,天音控股,其他商业,6.91,7.84,10.233
1351,002327.SZ,002327,富安娜,纺织,7.31,7.84,0.0
1352,300225.SZ,300225,金力泰,染料涂料,7.15,7.84,6.9465
1353,300410.SZ,300410,正业科技,电器仪表,7.14,7.84,0.0
1354,300539.SZ,300539,横河模具,塑料,7.29,7.85,0.0
1355,000759.SZ,000759,中百集团,超市连锁,7.1,7.85,15.098600000000001
1356,002562.SZ,002562,兄弟科技,化学制药,6.71,7.86,31.5315
1357,300162.SZ,300162,雷曼光电,元器件,7.8,7.86,0.0
1358,000099.SZ,000099,中信海直,空运,7.44,7.87,0.0
1359,000652.SZ,000652,泰达股份,批发业,6.71,7.89,5.3412
1360,300044.SZ,300044,赛为智能,软件服务,6.82,7.89,0.0
1361,002621.SZ,002621,美吉姆,文教休闲,7.2,7.9,9.9573
1362,000705.SZ,000705,浙江震元,医药商业,7.45,7.91,5.954
1363,000671.SZ,000671,阳光城,区域地产,7.5,7.92,12.2482
1364,300256.SZ,300256,星星科技,元器件,6.63,7.92,14.023
1365,002452.SZ,002452,长高集团,电气设备,7.03,7.92,6.1662
1366,300098.SZ,300098,高新兴,通信设备,6.5,7.92,23.875999999999998
1367,002105.SZ,002105,信隆健康,文教休闲,7.93,7.93,40.9974
1368,000893.SZ,000893,东凌国际,食品,7.04,7.95,26.837000000000003
1369,000815.SZ,000815,美利云,造纸,7.25,7.95,0.0
1370,000917.SZ,000917,电广传媒,影视音像,7.03,7.95,12.6978
1371,002412.SZ,002412,汉森制药,中成药,7.19,7.95,0.0
1372,601311.SH,601311,骆驼股份,电气设备,7.39,7.95,5.298
1373,002553.SZ,002553,南方轴承,汽车配件,7.96,7.96,13.383700000000001
1374,002229.SZ,002229,鸿博股份,广告包装,7.46,7.96,5.4305
1375,002057.SZ,002057,中钢天源,元器件,7.35,7.96,10.9451
1376,603321.SH,603321,梅轮电梯,运输设备,7.48,7.96,0.0
1377,300193.SZ,300193,佳士科技,专用机械,7.4,7.96,0.0
1378,600692.SH,600692,亚通股份,房产服务,7.27,7.97,0.0
1379,600890.SH,600890,中房股份,区域地产,7.05,7.98,10.069
1380,601999.SH,601999,出版传媒,出版业,7.87,7.98,0.0
1381,002110.SZ,002110,三钢闽光,普钢,7.04,7.98,13.8946
1382,603388.SH,603388,元成股份,建筑工程,7.42,7.99,6.6756
1383,002639.SZ,002639,雪人股份,专用机械,7.46,7.99,6.5333
1384,600746.SH,600746,江苏索普,化工原料,7.36,7.99,11.282900000000001
1385,000698.SZ,000698,沈阳化工,化工原料,6.83,8.0,80.0609
1386,603085.SH,603085,天成自控,汽车配件,7.56,8.0,0.0
1387,002114.SZ,002114,罗平锌电,铅锌,6.92,8.01,5.5782
1388,002641.SZ,002641,永高股份,塑料,7.76,8.01,6.0
1389,000930.SZ,000930,中粮科技,农业综合,7.58,8.01,6.2834
1390,300311.SZ,300311,任子行,软件服务,7.07,8.04,0.0
1391,002763.SZ,002763,汇洁股份,服饰,7.7,8.04,0.0
1392,603063.SH,603063,禾望电气,电气设备,7.52,8.05,0.0
1393,603997.SH,603997,继峰股份,汽车配件,7.11,8.06,0.0
1394,300002.SZ,300002,神州泰岳,软件服务,6.64,8.06,14.999300000000002
1395,002053.SZ,002053,云南能投,食品,7.41,8.06,0.0
1396,600996.SH,600996,贵广网络,影视音像,7.31,8.0709,0.0
1397,002446.SZ,002446,盛路通信,通信设备,7.13,8.08,0.0
1398,600573.SH,600573,惠泉啤酒,啤酒,7.18,8.08,0.0
1399,001965.SZ,001965,招商公路,路桥,7.13,8.08,5.6209
1400,300083.SZ,300083,劲胜智能,元器件,7.48,8.1,21.9506
1401,600160.SH,600160,巨化股份,化工原料,7.1,8.1,12.1811
1402,000828.SZ,000828,东莞控股,路桥,7.61,8.1,5.5256
1403,600483.SH,600483,福能股份,火力发电,8.0,8.11,5.0802
1404,603021.SH,603021,山东华鹏,玻璃,6.9,8.11,0.0
1405,600295.SH,600295,鄂尔多斯,小金属,7.57,8.13,5.2703
1406,600810.SH,600810,神马股份,化纤,7.63,8.14,6.2663
1407,300063.SZ,300063,天龙集团,互联网,6.12,8.15,11.2315
1408,600602.SH,600602,云赛智联,软件服务,7.37,8.15,0.0
1409,300338.SZ,300338,开元股份,文教休闲,8.06,8.15,5.0616
1410,600415.SH,600415,小商品城,商品城,7.66,8.15,50.05940000000001
1411,002451.SZ,002451,摩恩电气,电气设备,7.4,8.16,6.1118
1412,300254.SZ,300254,仟源医药,化学制药,6.96,8.16,8.6551
1413,600599.SH,600599,*ST熊猫,多元金融,5.07,8.17,0.0
1414,002330.SZ,002330,得利斯,食品,7.56,8.19,6.0881
1415,002474.SZ,002474,榕基软件,软件服务,7.07,8.2,0.0
1416,000726.SZ,000726,鲁泰A,纺织,7.76,8.2,0.0
1417,002308.SZ,002308,威创股份,IT设备,7.86,8.21,18.918
1418,002667.SZ,002667,鞍重股份,工程机械,8.04,8.21,18.650399999999998
1419,603758.SH,603758,秦安股份,汽车配件,7.71,8.22,10.0413
1420,601162.SH,601162,天风证券,证券,7.16,8.22,17.2794
1421,600638.SH,600638,新黄浦,区域地产,7.64,8.23,17.2044
1422,600199.SH,600199,金种子酒,白酒,6.74,8.24,8.2888
1423,002296.SZ,002296,辉煌科技,通信设备,7.45,8.24,7.1521
1424,600021.SH,600021,上海电力,火力发电,7.58,8.24,0.0
1425,002279.SZ,002279,久其软件,软件服务,7.18,8.24,6.8742
1426,603901.SH,603901,永创智能,专用机械,7.55,8.24,0.0
1427,600168.SH,600168,武汉控股,水务,8.22,8.24,14.2068
1428,601225.SH,601225,陕西煤业,煤炭开采,7.55,8.2468,5.7571
1429,600026.SH,600026,中远海能,水运,7.43,8.25,22.4741
1430,000157.SZ,000157,中联重科,工程机械,8.15,8.25,5.4987
1431,002547.SZ,002547,春兴精工,通信设备,7.24,8.25,11.3902
1432,300213.SZ,300213,佳讯飞鸿,通信设备,7.65,8.25,19.9707
1433,600864.SH,600864,哈投股份,证券,7.23,8.26,15.8717
1434,000889.SZ,000889,中嘉博创,通信设备,8.26,8.26,11.1441
1435,603616.SH,603616,韩建河山,其他建材,7.25,8.27,7.6823
1436,300218.SZ,300218,安利股份,塑料,8.27,8.27,0.0
1437,600841.SH,600841,上柴股份,机械基件,7.47,8.29,0.0
1438,300241.SZ,300241,瑞丰光电,半导体,8.29,8.29,34.9349
1439,603900.SH,603900,莱绅通灵,服饰,7.73,8.3,0.0
1440,000561.SZ,000561,烽火电子,通信设备,8.0,8.3,7.1141
1441,600830.SH,600830,香溢融通,多元金融,6.8,8.3,6.5469
1442,002246.SZ,002246,北化股份,化工原料,7.84,8.32,0.0
1443,300393.SZ,300393,中来股份,塑料,6.78,8.32,6.7989
1444,002688.SZ,002688,金河生物,化学制药,7.51,8.32,7.4935
1445,002678.SZ,002678,珠江钢琴,文教休闲,7.91,8.32,0.0
1446,002248.SZ,002248,华东数控,机床制造,7.62,8.33,0.0
1447,000962.SZ,000962,东方钽业,小金属,7.56,8.33,21.025399999999998
1448,600120.SH,600120,浙江东方,多元金融,7.27,8.33,8.2192
1449,300195.SZ,300195,长荣股份,轻工机械,7.01,8.33,40.8189
1450,603977.SH,603977,国泰集团,化工原料,6.93,8.34,0.0
1451,300047.SZ,300047,天源迪科,软件服务,7.7,8.36,0.0
1452,600858.SH,600858,银座股份,百货,7.09,8.37,27.6898
1453,600328.SH,600328,中盐化工,化工原料,7.85,8.37,0.0
1454,600766.SH,600766,园城黄金,黄金,7.53,8.37,9.9869
1455,002363.SZ,002363,隆基机械,汽车配件,6.98,8.38,0.0
1456,002631.SZ,002631,德尔未来,家居用品,7.7,8.39,0.0
1457,600229.SH,600229,城市传媒,出版业,7.7,8.39,0.0
1458,002877.SZ,002877,智能自控,电器仪表,7.73,8.39,0.0
1459,000695.SZ,000695,滨海能源,广告包装,8.23,8.39,6.932
1460,601319.SH,601319,中国人保,保险,7.13,8.39,13.837500000000002
1461,601636.SH,601636,旗滨集团,玻璃,8.4,8.4,25.841199999999997
1462,300430.SZ,300430,诚益通,电器仪表,7.77,8.4,0.0
1463,603628.SH,603628,清源股份,电气设备,8.12,8.41,0.0
1464,600515.SH,600515,海航基础,全国地产,7.59,8.42,35.2332
1465,600113.SH,600113,浙江东日,区域地产,6.68,8.4245,0.0
1466,002135.SZ,002135,东南网架,建筑工程,7.7,8.43,0.0
1467,000925.SZ,000925,众合科技,专用机械,7.45,8.44,0.0
1468,002099.SZ,002099,海翔药业,化学制药,7.48,8.45,0.0
1469,000969.SZ,000969,安泰科技,钢加工,7.08,8.46,17.3049
1470,000065.SZ,000065,北方国际,建筑工程,7.8,8.46,0.0
1471,300261.SZ,300261,雅本化学,农药化肥,6.85,8.46,38.1943
1472,002265.SZ,002265,西仪股份,汽车配件,8.0,8.47,0.0
1473,300284.SZ,300284,苏交科,建筑工程,7.87,8.47,0.0
1474,603767.SH,603767,中马传动,汽车配件,7.87,8.47,0.0
1475,002009.SZ,002009,天奇股份,工程机械,7.81,8.4798,0.0
1476,600829.SH,600829,人民同泰,医药商业,7.76,8.48,0.0
1477,601997.SH,601997,贵阳银行,银行,7.76,8.49,10.026
1478,300077.SZ,300077,国民技术,半导体,7.48,8.5,0.0
1479,000826.SZ,000826,启迪环境,环境保护,8.44,8.5,0.0
1480,603025.SH,603025,大豪科技,IT设备,7.75,8.5,10.261099999999999
1481,300139.SZ,300139,晓程科技,元器件,8.29,8.52,11.3872
1482,002318.SZ,002318,久立特材,特种钢,8.48,8.52,11.561499999999999
1483,603167.SH,603167,渤海轮渡,水运,7.98,8.53,0.0
1484,600814.SH,600814,杭州解百,百货,7.11,8.53,30.192700000000002
1485,600538.SH,600538,国发股份,医药商业,8.0,8.53,7.0263
1486,600100.SH,600100,同方股份,IT设备,7.73,8.53,0.0
1487,600851.SH,600851,海欣股份,化学制药,7.98,8.54,5.0761
1488,300173.SZ,300173,智慧松德,轻工机械,7.5,8.54,17.986
1489,000069.SZ,000069,华侨城A,旅游景点,7.4,8.54,20.1224
1490,300528.SZ,300528,幸福蓝海,影视音像,7.2,8.55,0.0
1491,002103.SZ,002103,广博股份,互联网,6.12,8.55,12.4293
1492,002388.SZ,002388,新亚制程,元器件,7.62,8.56,0.0
1493,300273.SZ,300273,和佳医疗,医疗保健,7.2,8.57,7.1879
1494,300323.SZ,300323,华灿光电,半导体,8.57,8.57,49.582
1495,000030.SZ,000030,富奥股份,汽车配件,8.4,8.58,33.8111
1496,603183.SH,603183,建研院,建筑工程,7.71,8.58,6.6752
1497,600898.SH,600898,*ST美讯,通信设备,7.64,8.58,5.0651
1498,000736.SZ,000736,中交地产,全国地产,7.48,8.59,9.9872
1499,002786.SZ,002786,银宝山新,专用机械,7.88,8.59,7.7734
1500,603603.SH,603603,博天环境,环境保护,8.6,8.6,23.0353
1501,002702.SZ,002702,海欣食品,食品,7.43,8.6,6.9357
1502,600731.SH,600731,湖南海利,农药化肥,8.15,8.61,5.6442
1503,002591.SZ,002591,恒大高新,化工原料,7.77,8.62,5.283
1504,603878.SH,603878,武进不锈,钢加工,8.12,8.62,6.8096
1505,601009.SH,601009,南京银行,银行,7.85,8.63,9.9363
1506,002276.SZ,002276,万马股份,电气设备,8.0,8.64,6.4599
1507,300434.SZ,300434,金石亚药,化学制药,8.17,8.65,0.0
1508,600517.SH,600517,国网英大,电气设备,7.68,8.65,6.1617
1509,300281.SZ,300281,金明精机,专用机械,7.69,8.65,5.8752
1510,002411.SZ,002411,延安必康,化学制药,7.63,8.65,13.1311
1511,002238.SZ,002238,天威视讯,影视音像,7.56,8.66,20.1346
1512,601007.SH,601007,金陵饭店,酒店餐饮,8.27,8.66,0.0
1513,601128.SH,601128,常熟银行,银行,7.72,8.6612,10.0366
1514,600706.SH,600706,曲江文旅,旅游服务,7.87,8.67,10.0254
1515,300407.SZ,300407,凯发电气,电气设备,8.06,8.69,0.0
1516,600619.SH,600619,海立股份,机械基件,8.06,8.7,0.0
1517,000612.SZ,000612,焦作万方,铝,7.55,8.7,40.1493
1518,000802.SZ,000802,北京文化,影视音像,7.98,8.7,13.116299999999999
1519,600435.SH,600435,北方导航,专用机械,8.12,8.7,6.0794
1520,603861.SH,603861,白云电器,电气设备,8.28,8.71,0.0
1521,600312.SH,600312,平高电气,电气设备,7.99,8.7167,0.0
1522,603196.SH,603196,日播时尚,服饰,8.23,8.72,0.0
1523,600737.SH,600737,中粮糖业,食品,8.15,8.73,0.0
1524,002543.SZ,002543,万和电气,家用电器,8.25,8.74,0.0
1525,002843.SZ,002843,泰嘉股份,钢加工,8.34,8.74,0.0
1526,300352.SZ,300352,北信源,软件服务,7.72,8.76,12.6314
1527,600390.SH,600390,五矿资本,多元金融,7.69,8.76,8.2383
1528,601800.SH,601800,中国交建,建筑工程,8.04,8.77,9.6491
1529,000039.SZ,000039,中集集团,轻工机械,8.07,8.77,7.4803
1530,603667.SH,603667,五洲新春,机械基件,8.33,8.78,0.0
1531,002137.SZ,002137,麦达数字,通信设备,7.78,8.78,0.0
1532,601208.SH,601208,东材科技,化工原料,8.78,8.78,17.7634
1533,002051.SZ,002051,中工国际,建筑工程,8.18,8.79,13.256
1534,000635.SZ,000635,英力特,化工原料,7.57,8.79,19.999
1535,600392.SH,600392,盛和资源,小金属,7.76,8.79,17.0334
1536,000848.SZ,000848,承德露露,软饮料,8.42,8.79,9.9607
1537,002534.SZ,002534,杭锅股份,专用机械,8.2,8.8,0.0
1538,300547.SZ,300547,川环科技,橡胶,8.54,8.8,0.0
1539,600831.SH,600831,广电网络,影视音像,7.75,8.81,8.0103
1540,000967.SZ,000967,盈峰环境,环境保护,8.78,8.82,0.0
1541,000617.SZ,000617,中油资本,多元金融,7.69,8.82,15.2961
1542,300169.SZ,300169,天晟新材,塑料,7.98,8.82,6.135
1543,603001.SH,603001,奥康国际,服饰,8.2,8.83,6.7715
1544,600865.SH,600865,百大集团,百货,6.97,8.8332,13.331900000000001
1545,601177.SH,601177,杭齿前进,机械基件,8.34,8.84,0.0
1546,002467.SZ,002467,二六三,电信运营,7.53,8.84,16.337600000000002
1547,300133.SZ,300133,华策影视,影视音像,7.6,8.85,0.0
1548,000613.SZ,000613,大东海A,旅游服务,7.72,8.85,0.0
1549,002403.SZ,002403,爱仕达,家用电器,8.22,8.85,0.0
1550,603278.SH,603278,大业股份,钢加工,8.06,8.86,7.9559
1551,300175.SZ,300175,朗源股份,食品,8.1,8.8601,0.0
1552,600272.SH,600272,开开实业,医药商业,8.13,8.88,0.0
1553,000016.SZ,000016,深康佳A,家用电器,7.29,8.88,16.2392
1554,300112.SZ,300112,万讯自控,电器仪表,8.22,8.89,5.5819
1555,002585.SZ,002585,双星新材,塑料,8.04,8.89,16.4842
1556,601882.SH,601882,海天精工,机床制造,8.33,8.89,0.0
1557,000905.SZ,000905,厦门港务,港口,7.42,8.89,6.068
1558,002441.SZ,002441,众业达,批发业,8.37,8.89,0.0
1559,603012.SH,603012,创力集团,专用机械,8.09,8.89,5.4567
1560,600886.SH,600886,国投电力,水力发电,8.53,8.92,6.747
1561,002584.SZ,002584,西陇科学,化工原料,8.93,8.93,0.0
1562,001696.SZ,001696,宗申动力,摩托车,8.0,8.93,20.8168
1563,000920.SZ,000920,南方汇通,环境保护,8.18,8.95,6.1635
1564,300160.SZ,300160,秀强股份,玻璃,7.65,8.98,0.0
1565,002168.SZ,002168,惠程科技,互联网,8.09,8.98,0.0
1566,601778.SH,601778,晶科科技,新型电力,7.8,9.0,11.7894
1567,002166.SZ,002166,莱茵生物,中成药,8.36,9.0,0.0
1568,300345.SZ,300345,华民股份,钢加工,7.77,9.0,8.1712
1569,002545.SZ,002545,东方铁塔,农药化肥,8.32,9.0171,5.1348
1570,000061.SZ,000061,农产品,农业综合,8.2,9.02,7.381
1571,300058.SZ,300058,蓝色光标,广告包装,7.61,9.02,0.0
1572,600995.SH,600995,文山电力,水力发电,8.11,9.02,7.6046
1573,600510.SH,600510,黑牡丹,全国地产,8.3,9.03,0.0
1574,002473.SZ,002473,圣莱达,家用电器,8.07,9.03,10.0496
1575,002606.SZ,002606,大连电瓷,电气设备,8.17,9.0391,0.0
1576,002081.SZ,002081,金螳螂,装修装饰,8.44,9.04,0.0
1577,600387.SH,600387,海越能源,石油贸易,7.89,9.04,0.0
1578,000529.SZ,000529,广弘控股,食品,8.08,9.05,9.9635
1579,300242.SZ,300242,佳云科技,互联网,6.2,9.05,9.9554
1580,002155.SZ,002155,湖南黄金,黄金,8.09,9.06,5.3488
1581,600606.SH,600606,绿地控股,全国地产,7.69,9.06,20.0614
1582,603316.SH,603316,诚邦股份,建筑工程,8.76,9.06,0.0
1583,000856.SZ,000856,冀东装备,机械基件,8.42,9.07,0.0
1584,002161.SZ,002161,远望谷,通信设备,7.85,9.07,5.2045
1585,600326.SH,600326,西藏天路,水泥,8.39,9.0723,16.4513
1586,002556.SZ,002556,辉隆股份,其他商业,8.18,9.08,11.869299999999999
1587,002416.SZ,002416,爱施德,电器连锁,8.07,9.09,0.0
1588,000819.SZ,000819,岳阳兴长,石油加工,7.96,9.09,10.0
1589,603399.SH,603399,吉翔股份,小金属,8.01,9.09,10.0484
1590,601577.SH,601577,长沙银行,银行,8.92,9.0942,10.0353
1591,600689.SH,600689,上海三毛,纺织,8.39,9.12,0.0
1592,000006.SZ,000006,深振业A,区域地产,7.14,9.13,16.262
1593,300214.SZ,300214,日科化学,化工原料,8.64,9.13,0.0
1594,300051.SZ,300051,三五互联,互联网,7.85,9.14,7.0258
1595,000762.SZ,000762,西藏矿业,小金属,8.15,9.14,11.596499999999999
1596,603717.SH,603717,天域生态,环境保护,8.69,9.15,0.0
1597,000785.SZ,000785,居然之家,百货,8.32,9.15,0.0
1598,600909.SH,600909,华安证券,证券,7.89,9.15,14.8293
1599,002391.SZ,002391,长青股份,农药化肥,8.44,9.15,0.0
1600,002199.SZ,002199,东晶电子,元器件,8.46,9.16,0.0
1601,002424.SZ,002424,贵州百灵,中成药,8.51,9.16,0.0
1602,000968.SZ,000968,蓝焰控股,煤炭开采,8.18,9.16,13.411
1603,603116.SH,603116,红蜻蜓,服饰,8.73,9.17,0.0
1604,603838.SH,603838,四通股份,陶瓷,8.45,9.18,0.0
1605,300121.SZ,300121,阳谷华泰,化工原料,8.58,9.19,0.0
1606,601901.SH,601901,方正证券,证券,8.5,9.19,16.9312
1607,000685.SZ,000685,中山公用,水务,8.35,9.19,9.3976
1608,603055.SH,603055,台华新材,纺织,9.19,9.2,24.0898
1609,002969.SZ,002969,嘉美包装,广告包装,8.05,9.21,10.0358
1610,600246.SH,600246,万通地产,区域地产,8.09,9.22,17.771900000000002
1611,002730.SZ,002730,电光科技,电气设备,9.09,9.23,21.9845
1612,601229.SH,601229,上海银行,银行,8.27,9.233,8.3151
1613,600596.SH,600596,新安股份,化工原料,8.5,9.24,0.0
1614,603099.SH,603099,长白山,旅游景点,8.65,9.24,10.0
1615,603725.SH,603725,天安新材,塑料,8.3,9.25,14.026
1616,603100.SH,603100,川仪股份,电器仪表,8.67,9.25,5.8275
1617,002235.SZ,002235,安妮股份,互联网,8.48,9.25,0.0
1618,002413.SZ,002413,雷科防务,通信设备,8.3,9.25,11.501000000000001
1619,002769.SZ,002769,普路通,仓储物流,8.4,9.25,0.0
1620,600775.SH,600775,南京熊猫,通信设备,8.35,9.2509,5.369
1621,601838.SH,601838,成都银行,银行,8.39,9.2653,9.9759
1622,002549.SZ,002549,凯美特气,环境保护,8.59,9.27,10.0122
1623,300038.SZ,300038,数知科技,互联网,8.34,9.2809,0.0
1624,603669.SH,603669,灵康药业,化学制药,8.6,9.29,13.6023
1625,603818.SH,603818,曲美家居,家居用品,9.01,9.29,0.0
1626,300013.SZ,300013,新宁物流,仓储物流,9.09,9.3,39.609199999999994
1627,002644.SZ,002644,佛慈制药,中成药,8.4,9.3,0.0
1628,603963.SH,603963,大理药业,化学制药,8.66,9.3,0.0
1629,002298.SZ,002298,中电兴发,软件服务,8.61,9.3,0.0
1630,603168.SH,603168,莎普爱思,化学制药,8.59,9.32,10.0363
1631,600629.SH,600629,华建集团,建筑工程,8.72,9.36,0.0
1632,300555.SZ,300555,路通视信,通信设备,8.6,9.36,0.0
1633,600989.SH,600989,宝丰能源,化工原料,8.91,9.39,0.0
1634,600609.SH,600609,金杯汽车,汽车配件,7.9,9.4,15.6141
1635,300475.SZ,300475,聚隆科技,专用机械,8.67,9.4,0.0
1636,600961.SH,600961,株冶集团,铅锌,8.19,9.4,20.0077
1637,603178.SH,603178,圣龙股份,汽车配件,8.68,9.41,0.0
1638,002731.SZ,002731,萃华珠宝,服饰,8.26,9.41,9.9754
1639,600158.SH,600158,中体产业,文教休闲,8.83,9.41,0.0
1640,300382.SZ,300382,斯莱克,专用机械,8.87,9.41,6.9168
1641,603088.SH,603088,宁波精达,专用机械,8.6,9.41,5.7303
1642,002146.SZ,002146,荣盛发展,全国地产,8.34,9.4234,6.982
1643,300647.SZ,300647,超频三,元器件,8.57,9.44,10.0372
1644,300092.SZ,300092,科新机电,专用机械,8.37,9.44,15.134599999999999
1645,600797.SH,600797,浙大网新,软件服务,8.68,9.4483,0.0
1646,000628.SZ,000628,高新发展,园区开发,9.13,9.45,0.0
1647,000700.SZ,000700,模塑科技,汽车配件,7.88,9.45,19.7716
1648,000952.SZ,000952,广济药业,化学制药,9.09,9.46,0.0
1649,600508.SH,600508,上海能源,煤炭开采,8.77,9.48,7.3256
1650,600846.SH,600846,同济科技,建筑工程,9.04,9.48,0.0
1651,000090.SZ,000090,天健集团,建筑工程,8.23,9.48,13.731300000000001
