,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_CURRENT_PRICE,circ_mv
1151,002691.SZ,冀凯股份,专用机械,1.06,8.24,279410.2424
97,000430.SZ,张家界,旅游景点,1.06,6.22,206341.5336
2779,600768.SH,宁波富邦,铝,1.06,11.68,156216.7296
141,000551.SZ,创元科技,专用机械,1.06,7.32,292858.8565
3484,603788.SH,宁波高发,汽车配件,1.05,17.59,404735.696
2154,600026.SH,中远海能,水运,1.05,5.92,1619731.4537
3557,603928.SH,兴业股份,化工原料,1.05,15.59,97860.7685
3160,603029.SH,天鹅股份,农用机械,1.05,16.0,58440.736
695,002233.SZ,塔牌集团,水泥,1.05,12.1,1406080.1431
2881,600882.SH,广泽股份,乳制品,1.05,9.2,371433.4814
3182,603066.SH,音飞储存,仓储物流,1.05,8.3,249583.407
3363,603527.SH,众源新材,铜,1.05,12.89,138601.9833
2614,600587.SH,新华医疗,医疗保健,1.05,14.83,598341.0686
2691,600676.SH,交运股份,公共交通,1.05,5.33,512770.1636
1921,300536.SZ,农尚环境,建筑施工,1.05,10.5,64166.0712
2183,600067.SH,冠城大通,全国地产,1.05,4.53,675926.1584
2738,600725.SH,ST云维,焦炭加工,1.05,2.76,340161.72
2506,600459.SH,贵研铂业,小金属,1.05,15.93,697268.8615
1267,002817.SZ,黄山胶囊,化学制药,1.05,20.89,86777.06
653,002191.SZ,劲嘉股份,广告包装,1.05,10.51,1368406.2177
1639,300251.SZ,光线传媒,影视音像,1.05,9.14,2515383.6388
3081,601798.SH,*ST蓝科,化工机械,1.05,5.9,209171.6368
2259,600152.SH,维科技术,电气设备,1.05,7.7,227105.4863
2369,600279.SH,重庆港九,港口,1.05,4.6,318760.9431
2475,600403.SH,大有能源,煤炭开采,1.05,4.52,1080647.2057
432,000967.SZ,盈峰环境,环境保护,1.05,7.04,807707.7719
1538,300149.SZ,量子生物,食品,1.05,18.19,736960.3539
1040,002580.SZ,圣阳股份,电气设备,1.05,6.59,196584.8494
3238,603181.SH,皇马科技,化工原料,1.05,20.98,207702.0
3549,603912.SH,佳力图,专用机械,1.05,17.16,184984.8
612,002150.SZ,通润装备,机械基件,1.05,8.14,223234.524
895,002434.SZ,万里扬,汽车配件,1.05,6.81,693990.9603
371,000886.SZ,海南高速,路桥,1.05,4.77,461971.1362
1290,002841.SZ,视源股份,元器件,1.05,77.2,513975.3664
903,002442.SZ,龙星化工,化工原料,1.05,8.18,392273.7405
2347,600251.SH,冠农股份,农业综合,1.04,5.98,469335.5208
2806,600798.SH,宁波海运,水运,1.04,4.0,412340.3792
95,000428.SZ,华天酒店,酒店餐饮,1.04,3.26,332156.3307
2956,601011.SH,宝泰隆,焦炭加工,1.04,6.62,1058683.7704
3162,603031.SH,安德利,百货,1.04,13.36,74631.5786
3378,603577.SH,汇金通,钢加工,1.04,11.85,91855.7857
2473,600400.SH,红豆股份,服饰,1.04,4.55,1135842.5023
2619,600593.SH,大连圣亚,旅游服务,1.04,31.36,403916.8
1868,300482.SZ,万孚生物,生物制药,1.04,34.3,762691.8159
2658,600637.SH,东方明珠,影视音像,1.04,12.94,4418363.2601
797,002336.SZ,人人乐,超市连锁,1.04,7.53,255455.25
223,000667.SZ,美好置业,全国地产,1.04,2.86,726416.6427
1473,300084.SZ,海默科技,石油开采,1.04,6.54,198468.6972
1307,002860.SZ,星帅尔,电气设备,1.04,22.26,105274.4918
3273,603277.SH,银都股份,专用机械,1.04,10.6,165779.76
2479,600409.SH,三友化工,化工原料,1.04,6.89,1403715.1481
3359,603517.SH,绝味食品,食品,1.04,44.72,732077.1328
1131,002671.SZ,龙泉股份,其他建材,1.04,5.16,174279.3194
337,000825.SZ,太钢不锈,特种钢,1.04,5.26,2996134.9508
1511,300122.SZ,智飞生物,生物制药,1.04,46.79,4066841.868
2970,601086.SH,国芳集团,百货,1.04,6.4,106240.0
2468,600395.SH,盘江股份,煤炭开采,1.04,5.72,946689.6645
1822,300436.SZ,广生堂,化学制药,1.04,28.16,316495.5904
2293,600190.SH,锦州港,港口,1.04,3.52,626378.5546
157,000570.SZ,苏常柴A,机械基件,1.04,4.85,199516.5481
3351,603500.SH,祥和实业,运输设备,1.04,13.17,66376.8
1242,002789.SZ,建艺集团,装修装饰,1.04,18.64,146411.9305
2941,600995.SH,文山电力,水力发电,1.04,8.36,400048.0704
3434,603677.SH,奇精机械,机械基件,1.04,15.79,90150.5228
1055,002595.SZ,豪迈科技,专用机械,1.03,20.06,1058872.5844
3528,603880.SH,南卫股份,医疗保健,1.03,13.89,88073.0175
1775,300389.SZ,艾比森,半导体,1.03,18.54,304398.7935
458,001696.SZ,宗申动力,摩托车,1.03,5.92,527583.74
3551,603917.SH,合力科技,汽车配件,1.03,13.2,105940.4438
1302,002855.SZ,捷荣技术,塑料,1.03,10.25,85485.0
2543,600506.SH,香梨股份,种植业,1.03,12.0,177248.2476
2117,300742.SZ,越博动力,汽车配件,1.03,47.12,92496.56
3392,603599.SH,广信股份,农药化肥,1.03,15.78,733263.675
918,002457.SZ,青龙管业,塑料,1.03,9.39,314050.8844
2145,600016.SH,民生银行,银行,1.03,6.45,22873069.4724
160,000573.SZ,粤宏远A,区域地产,1.03,3.66,227715.3191
2534,600496.SH,精工钢构,钢加工,1.03,3.34,504488.6968
1339,002893.SZ,华通热力,供气供热,1.03,16.27,104246.7905
1481,300092.SZ,科新机电,专用机械,1.03,7.71,129046.8559
1543,300154.SZ,瑞凌股份,元器件,1.03,6.19,196340.3934
3388,603590.SH,康辰药业,化学制药,1.03,37.42,149680.0
401,000923.SZ,河北宣工,铜,1.03,14.97,296406.0
1872,300486.SZ,东杰智能,专用机械,1.03,16.09,215145.8775
577,002115.SZ,三维通信,通信设备,1.03,13.65,501940.1041
615,002153.SZ,石基信息,软件服务,1.03,37.37,1810412.2327
3110,601918.SH,新集能源,煤炭开采,1.03,3.68,953319.3824
2378,600289.SH,*ST信通,软件服务,1.03,2.89,163551.6557
2355,600261.SH,阳光照明,家用电器,1.03,3.91,567772.2456
3259,603226.SH,菲林格尔,家居用品,1.03,19.33,56669.4131
2983,601118.SH,海南橡胶,橡胶,1.03,5.67,2426435.5609
387,000906.SZ,浙商中拓,批发业,1.02,5.89,389145.2703
510,002048.SZ,宁波华翔,汽车配件,1.02,13.0,708456.7646
2427,600348.SH,阳泉煤业,煤炭开采,1.02,5.95,1430975.0
47,000062.SZ,深圳华强,批发业,1.02,21.59,1523870.3651
1362,002919.SZ,名臣健康,日用化工,1.02,23.52,66296.6002
1310,002863.SZ,今飞凯达,汽车配件,1.02,7.29,135435.6612
1903,300517.SZ,海波重科,建筑施工,1.02,15.69,64525.125
1920,300535.SZ,达威股份,化工原料,1.02,15.08,79810.5562
2191,600075.SH,新疆天业,化工原料,1.02,5.51,458652.2226
210,000639.SZ,西王食品,食品,1.02,9.05,697773.1615
431,000966.SZ,长源电力,火力发电,1.02,4.24,469912.4499
3556,603926.SH,铁流股份,汽车配件,1.02,16.84,109615.807
1977,300596.SZ,利安隆,化工原料,1.02,33.77,413613.1702
2588,600559.SH,老白干酒,白酒,1.02,15.6,956723.4175
1281,002831.SZ,裕同科技,广告包装,1.02,51.5,615277.1899
2632,600606.SH,绿地控股,全国地产,1.02,7.22,8785407.466
446,000983.SZ,西山煤电,煤炭开采,1.02,6.36,2004161.7118
447,000985.SZ,大庆华科,化工原料,1.02,14.56,188755.112
278,000735.SZ,罗牛山,农业综合,1.02,13.7,1451657.3636
2073,300694.SZ,蠡湖股份,汽车配件,1.02,22.8,122732.4
2330,600232.SH,金鹰股份,纺织,1.02,5.9,215183.941
3459,603717.SH,天域生态,环境保护,1.02,10.58,129160.0475
2578,600547.SH,山东黄金,黄金,1.02,32.2,4673832.2733
2100,300723.SZ,一品红,化学制药,1.02,35.9,169926.6655
260,000713.SZ,丰乐种业,种植业,1.01,6.09,182015.4645
475,002013.SZ,中航机电,航空,1.01,7.86,2470059.5751
1439,300049.SZ,福瑞股份,中成药,1.01,11.15,254182.895
708,002246.SZ,北化股份,化工原料,1.01,8.5,382412.0769
1689,300301.SZ,长方集团,半导体,1.01,4.3,236712.3069
2559,600523.SH,贵航股份,汽车配件,1.01,11.69,472328.1608
1409,300019.SZ,硅宝科技,化工原料,1.01,7.42,201243.2336
859,002398.SZ,建研集团,其他建材,1.01,5.57,292665.008
1709,300321.SZ,同大股份,塑料,1.01,15.65,129491.6588
3488,603798.SH,康普顿,石油加工,1.01,11.58,98893.2
529,002067.SZ,景兴纸业,造纸,1.01,4.16,405558.816
3480,603777.SH,来伊份,食品,1.01,11.74,129875.99
3444,603693.SH,江苏新能,新型电力,1.01,17.83,210394.0
2780,600769.SH,祥龙电业,建筑施工,1.01,5.02,188238.5544
1334,002888.SZ,惠威科技,元器件,1.01,20.16,71722.0224
413,000937.SZ,冀中能源,煤炭开采,1.01,4.39,1275997.3306
1323,002877.SZ,智能自控,电器仪表,1.01,17.44,90604.288
530,002068.SZ,黑猫股份,化工原料,1.01,6.72,407903.6445
930,002469.SZ,三维工程,建筑施工,1.01,4.76,220589.4556
2916,600963.SH,岳阳林纸,造纸,1.01,4.83,503845.8685
2409,600325.SH,华发股份,区域地产,1.01,7.6,1599254.4082
1146,002686.SZ,亿利达,专用机械,1.01,7.44,259031.2863
909,002448.SZ,中原内配,汽车配件,1.01,6.9,324957.2216
625,002163.SZ,中航三鑫,装修装饰,1.01,5.89,473211.5722
1510,300121.SZ,阳谷华泰,化工原料,1.01,10.77,384515.5976
553,002091.SZ,江苏国泰,商贸代理,1.01,6.68,649450.0982
174,000596.SZ,古井贡酒,白酒,1.01,81.51,3126723.6
2446,600370.SH,三房巷,纺织,1.01,3.5,279035.4805
3486,603790.SH,雅运股份,染料涂料,1.01,23.73,87326.4
3018,601288.SH,农业银行,银行,1.0,3.74,109976679.9201
3465,603727.SH,博迈科,石油开采,1.0,14.59,138415.33
3171,603041.SH,美思德,化工原料,1.0,16.12,74998.3
3446,603698.SH,航天工程,专用机械,1.0,17.52,722349.6
3158,603027.SH,千禾味业,食品,1.0,19.22,618455.1634
1431,300041.SZ,回天新材,化工原料,1.0,7.69,222377.0592
3013,601229.SH,上海银行,银行,1.0,12.07,6271061.9616
3432,603669.SH,灵康药业,化学制药,1.0,12.38,450632.0
1911,300526.SZ,中潜股份,专用机械,1.0,12.87,77368.3152
2209,600095.SH,哈高科,区域地产,1.0,4.85,175212.829
957,002496.SZ,辉丰股份,农药化肥,1.0,2.99,288863.3806
2822,600817.SH,ST宏盛,多元金融,1.0,8.09,125944.3709
2402,600317.SH,营口港,港口,1.0,2.87,1857746.1219
572,002110.SZ,三钢闽光,普钢,1.0,16.36,1018033.3895
1003,002543.SZ,万和电气,家用电器,1.0,15.09,732258.9622
2668,600648.SH,外高桥,园区开发,1.0,16.69,1560167.2205
2633,600608.SH,ST沪科,钢加工,1.0,4.86,154728.5203
2586,600557.SH,康缘药业,中成药,1.0,12.95,775097.9493
1165,002706.SZ,良信电器,电气设备,0.99,6.84,371765.7757
1229,002775.SZ,文科园林,建筑施工,0.99,7.24,313847.5912
111,000516.SZ,国际医学,百货,0.99,6.09,1176985.7775
3511,603839.SH,安正时尚,服饰,0.99,12.12,127883.2346
595,002133.SZ,广宇集团,全国地产,0.99,4.17,264777.129
75,000402.SZ,金融街,全国地产,0.99,7.98,2384292.5862
1925,300540.SZ,深冷股份,专用机械,0.99,13.45,86126.2155
2314,600215.SH,长春经开,园区开发,0.99,8.77,407833.8358
3286,603306.SH,华懋科技,汽车配件,0.99,16.49,506275.4952
2605,600578.SH,京能电力,火力发电,0.99,3.49,1861923.4817
2059,300680.SZ,隆盛科技,汽车配件,0.99,19.44,66727.0224
3260,603227.SH,雪峰科技,化工原料,0.99,4.77,314199.9
1876,300490.SZ,华自科技,电气设备,0.99,14.07,287119.2904
2168,600051.SH,宁波联合,综合类,0.99,6.82,212020.16
3184,603069.SH,海汽集团,公路,0.99,7.88,136954.4
2322,600223.SH,鲁商置业,区域地产,0.99,3.8,380367.84
2947,601001.SH,大同煤业,煤炭开采,0.99,4.89,818439.3
2767,600755.SH,厦门国贸,商贸代理,0.99,8.58,1558361.8187
1175,002717.SZ,岭南股份,环境保护,0.99,9.1,621165.494
9,000011.SZ,深物业A,区域地产,0.99,10.62,186766.1088
690,002228.SZ,合兴包装,广告包装,0.99,5.48,638662.6204
2135,600000.SH,浦发银行,银行,0.99,11.44,32150705.9005
2865,600865.SH,百大集团,百货,0.99,7.17,269764.3066
573,002111.SZ,威海广泰,航空,0.99,13.65,461275.7386
1340,002895.SZ,川恒股份,化工原料,0.99,14.97,133295.874
3315,603356.SH,华菱精工,机械基件,0.99,14.83,133825.92
568,002106.SZ,莱宝高科,元器件,0.99,8.84,622207.2914
3437,603680.SH,今创集团,运输设备,0.98,17.55,323688.4478
3307,603336.SH,宏辉果蔬,农业综合,0.98,19.03,130698.7194
655,002193.SZ,如意集团,纺织,0.98,10.57,243549.7627
1297,002849.SZ,威星智能,电器仪表,0.98,17.13,98475.0597
3430,603667.SH,五洲新春,机械基件,0.98,10.0,113486.945
1272,002822.SZ,中装建设,装修装饰,0.98,6.1,186696.6
876,002415.SZ,海康威视,电器仪表,0.98,36.11,29157757.9278
546,002084.SZ,海鸥住工,家居用品,0.98,5.14,255928.2247
3476,603767.SH,中马传动,汽车配件,0.98,8.05,76264.09
3222,603139.SH,康惠制药,中成药,0.98,18.2,97606.6
3525,603877.SH,太平鸟,服饰,0.98,19.99,400787.0862
2146,600017.SH,日照港,港口,0.98,3.4,1045722.3219
522,002060.SZ,粤水电,建筑施工,0.97,3.48,418199.2059
2926,600977.SH,中国电影,影视音像,0.97,17.0,960500.0
104,000505.SZ,京粮控股,食品,0.97,6.54,265607.5851
2526,600486.SH,扬农化工,农药化肥,0.97,51.2,1586682.4038
594,002132.SZ,恒星科技,钢加工,0.97,3.16,396288.7226
1195,002738.SZ,中矿资源,建筑施工,0.97,17.55,316152.9394
343,000833.SZ,粤桂股份,造纸,0.97,5.79,218912.0528
2958,601015.SH,陕西黑猫,焦炭加工,0.97,6.11,685606.3157
3532,603885.SH,吉祥航空,空运,0.97,13.02,2339711.5471
3581,603987.SH,康德莱,医疗保健,0.97,7.57,201437.7227
836,002375.SZ,亚厦股份,装修装饰,0.97,6.75,844917.0446
1104,002644.SZ,佛慈制药,中成药,0.97,8.87,452952.759
3173,603043.SH,广州酒家,食品,0.97,30.37,381165.4393
3312,603348.SH,文灿股份,汽车配件,0.97,25.06,137830.0
2394,600308.SH,华泰股份,造纸,0.97,5.11,596623.8851
2932,600983.SH,惠而浦,家用电器,0.97,6.77,360705.6
1737,300349.SZ,金卡智能,软件服务,0.97,22.66,797995.7746
317,000799.SZ,酒鬼酒,白酒,0.97,19.85,644984.0253
1215,002760.SZ,凤形股份,机械基件,0.96,17.64,127887.3434
571,002109.SZ,兴化股份,化工原料,0.96,4.19,228350.1538
1553,300164.SZ,通源石油,石油开采,0.96,7.31,231907.432
3031,601368.SH,绿城水务,水务,0.96,6.7,492993.3017
2523,600482.SH,中国动力,电气设备,0.96,25.11,2237546.1238
2074,300695.SZ,兆丰股份,汽车配件,0.96,64.2,107070.834
1280,002830.SZ,名雕股份,装修装饰,0.96,16.4,65337.6
2683,600665.SH,天地源,全国地产,0.96,4.28,369844.439
2165,600039.SH,四川路桥,建筑施工,0.96,3.84,1327515.9648
3514,603855.SH,华荣股份,专用机械,0.96,9.55,192470.7
4,000006.SZ,深振业A,区域地产,0.96,6.18,833254.3267
3585,603991.SH,至正股份,塑料,0.96,21.28,87415.9375
3083,601800.SH,中国交建,建筑施工,0.96,12.25,14390363.3956
2252,600143.SH,金发科技,塑料,0.96,5.6,1433600.0
287,000755.SZ,山西路桥,公路,0.96,5.06,237447.8982
52,000069.SZ,华侨城A,旅游景点,0.96,6.88,4814307.8571
1973,300591.SZ,万里马,服饰,0.96,6.8,77792.0
267,000721.SZ,西安饮食,酒店餐饮,0.96,4.66,203080.6774
506,002044.SZ,美年健康,医疗保健,0.96,17.11,4011549.9382
2626,600600.SH,青岛啤酒,啤酒,0.96,38.19,2657694.1033
366,000880.SZ,潍柴重机,机械基件,0.96,8.85,119594.475
2179,600062.SH,华润双鹤,化学制药,0.96,13.72,1129488.2518
1038,002578.SZ,闽发铝业,铝,0.96,3.66,206214.648
3495,603809.SH,豪能股份,汽车配件,0.96,17.13,140798.322
2029,300650.SZ,太龙照明,电气设备,0.96,16.28,65495.254
2709,600694.SH,大商股份,百货,0.95,30.8,904653.4512
177,000599.SZ,青岛双星,汽车配件,0.95,4.56,350064.6067
2706,600691.SH,阳煤化工,农药化肥,0.95,2.89,507596.9718
2372,600282.SH,南钢股份,普钢,0.95,4.12,1821994.4627
3124,601985.SH,中国核电,新型电力,0.95,6.2,9650566.6
1237,002783.SZ,凯龙股份,化工原料,0.95,8.7,290475.6
482,002020.SZ,京新药业,化学制药,0.95,10.87,639692.7639
2860,600860.SH,京城股份,专用机械,0.95,5.8,186760.0
2062,300683.SZ,海特生物,生物制药,0.95,32.2,153127.2288
2873,600873.SH,梅花生物,食品,0.95,5.59,1718193.6815
2735,600722.SH,金牛化工,化工原料,0.95,5.67,385741.2563
193,000619.SZ,海螺型材,其他建材,0.95,6.24,224640.0
16,000020.SZ,深华发A,元器件,0.95,12.89,233522.189
3357,603515.SH,欧普照明,电气设备,0.95,33.14,422040.2165
3376,603568.SH,伟明环保,环境保护,0.95,25.36,1731611.232
2090,300712.SZ,永福股份,建筑施工,0.95,17.14,103498.2343
1246,002793.SZ,东音股份,专用机械,0.95,12.16,78325.8432
1405,300015.SZ,爱尔眼科,医疗保健,0.95,31.75,6050722.576
2297,600195.SH,中牧股份,饲料,0.95,13.3,800287.6
3242,603187.SH,海容冷链,机械基件,0.95,50.4,100800.0
2792,600782.SH,新钢股份,普钢,0.95,6.05,1929177.2311
462,001979.SZ,招商蛇口,全国地产,0.95,21.28,5112167.6777
3038,601500.SH,通用股份,汽车配件,0.95,7.85,137311.4817
137,000546.SZ,金圆股份,水泥,0.95,10.48,692753.3805
512,002050.SZ,三花智控,机械基件,0.95,17.02,3166999.2487
2571,600537.SH,亿晶光电,半导体,0.94,4.31,507010.8445
403,000926.SZ,福星股份,区域地产,0.94,7.35,696084.4893
3135,603001.SH,奥康国际,服饰,0.94,12.1,485185.8
2716,600702.SH,舍得酒业,白酒,0.94,27.8,916062.82
2623,600597.SH,光明乳业,乳制品,0.94,9.79,1198591.6668
3333,603388.SH,元成股份,建筑施工,0.94,12.11,101239.6
2162,600036.SH,招商银行,银行,0.94,30.66,63248343.6193
2116,300741.SZ,华宝股份,食品,0.94,37.88,233302.92
1602,300214.SZ,日科化学,化工原料,0.94,6.39,197498.2681
559,002097.SZ,山河智能,工程机械,0.94,7.0,589268.9411
1301,002853.SZ,皮阿诺,家居用品,0.94,20.09,116583.7667
3526,603878.SH,武进不锈,钢加工,0.94,14.01,141515.1641
3566,603958.SH,哈森股份,服饰,0.94,9.14,60323.0823
3426,603661.SH,恒林股份,家居用品,0.94,34.7,99762.5
2790,600780.SH,通宝能源,火力发电,0.94,4.04,463187.0193
2993,601163.SH,三角轮胎,汽车配件,0.94,13.5,378597.7125
181,000605.SZ,渤海股份,水务,0.94,10.42,284452.9667
2260,600153.SH,建发股份,商贸代理,0.94,8.75,2480800.4638
3577,603979.SH,金诚信,建筑施工,0.94,8.98,523900.7719
2854,600854.SH,春兰股份,家用电器,0.94,4.48,232717.425
947,002486.SZ,嘉麟杰,服饰,0.93,4.33,354767.725
3217,603129.SH,春风动力,摩托车,0.93,20.64,134525.8523
291,000759.SZ,中百集团,超市连锁,0.93,6.78,461430.2026
943,002482.SZ,广田集团,装修装饰,0.93,6.42,981807.9331
3545,603903.SH,中持股份,环境保护,0.93,23.64,175273.7589
2144,600015.SH,华夏银行,银行,0.93,8.32,10668475.2953
2328,600230.SH,沧州大化,农药化肥,0.93,20.48,843496.4521
2575,600543.SH,莫高股份,红黄药酒,0.93,7.11,228316.32
1807,300421.SZ,力星股份,机械基件,0.93,15.2,184655.9642
297,000768.SZ,中航飞机,航空,0.93,17.06,4723279.4465
3541,603898.SH,好莱客,家居用品,0.93,18.41,569974.8629
2931,600982.SH,宁波热电,供气供热,0.93,3.94,294290.42
143,000553.SZ,安道麦A,农药化肥,0.93,11.37,532817.1902
526,002064.SZ,华峰氨纶,化纤,0.93,5.48,840463.8122
1204,002748.SZ,世龙实业,化工原料,0.93,8.57,205680.0
1198,002741.SZ,光华科技,化工原料,0.93,16.0,594212.8608
2028,300649.SZ,杭州园林,建筑施工,0.93,26.43,84576.0
1192,002735.SZ,王子新材,塑料,0.93,24.96,106117.44
641,002179.SZ,中航光电,元器件,0.93,45.09,3528163.9529
524,002062.SZ,宏润建设,建筑施工,0.93,4.54,435206.991
1491,300102.SZ,乾照光电,半导体,0.93,7.45,527088.1042
1277,002827.SZ,高争民爆,化工原料,0.93,15.97,100844.9605
1101,002641.SZ,永高股份,塑料,0.93,4.18,374496.4318
1874,300488.SZ,恒锋工具,机械基件,0.93,26.15,80330.2765
1344,002899.SZ,英派斯,文教休闲,0.93,16.15,128130.87
2089,300711.SZ,广哈通信,通信设备,0.93,20.87,94347.009
3410,603628.SH,清源股份,电气设备,0.92,9.1,80808.0
2726,600713.SH,南京医药,医药商业,0.92,5.08,455892.2038
453,000995.SZ,*ST皇台,白酒,0.92,4.47,79300.2362
2730,600717.SH,天津港,港口,0.92,8.53,1428578.0594
2331,600233.SH,圆通速递,仓储物流,0.92,14.19,1111599.0146
3518,603860.SH,中公高科,公路,0.92,27.99,67679.82
119,000525.SZ,红太阳,农药化肥,0.92,16.07,923058.9761
3002,601199.SH,江南水务,水务,0.92,4.33,404946.0564
3395,603602.SH,纵横通信,通信设备,0.92,32.02,212517.7134
2095,300718.SZ,长盛轴承,机械基件,0.92,17.56,86922.0
1341,002896.SZ,中大力德,机械基件,0.92,34.86,119395.5
2679,600661.SH,昂立教育,文教休闲,0.92,22.49,582663.107
203,000631.SZ,顺发恒业,区域地产,0.92,3.55,863544.3046
393,000913.SZ,钱江摩托,摩托车,0.92,11.24,509769.406
2044,300665.SZ,飞鹿股份,染料涂料,0.92,11.81,85428.3247
814,002353.SZ,杰瑞股份,化工机械,0.92,21.4,1440241.6568
34,000042.SZ,中洲控股,全国地产,0.92,12.93,856033.0278
1171,002713.SZ,东易日盛,装修装饰,0.92,17.3,432805.5751
3152,603020.SH,爱普股份,食品,0.92,9.01,288320.0
1066,002606.SZ,大连电瓷,电气设备,0.92,7.33,296034.8291
2853,600853.SH,龙建股份,建筑施工,0.91,4.4,236195.3695
1132,002672.SZ,东江环保,环境保护,0.91,12.78,839009.1879
630,002168.SZ,惠程科技,电气设备,0.91,11.5,908608.7532
2206,600091.SH,ST明科,化工原料,0.91,4.18,182838.435
1506,300117.SZ,嘉寓股份,装修装饰,0.91,4.61,329285.385
1980,300599.SZ,雄塑科技,塑料,0.91,12.38,112171.466
3251,603203.SH,快克股份,专用机械,0.91,25.94,139854.4335
2975,601101.SH,昊华能源,煤炭开采,0.91,6.83,819598.8198
2744,600731.SH,湖南海利,农药化肥,0.91,5.44,177699.2956
1001,002541.SZ,鸿路钢构,钢加工,0.91,8.64,320750.6394
2423,600340.SH,华夏幸福,区域地产,0.91,29.09,8595939.9765
1953,300570.SZ,太辰光,元器件,0.91,24.16,230332.7569
2019,300639.SZ,凯普生物,医疗保健,0.91,17.41,157667.7891
766,002305.SZ,南国置业,区域地产,0.91,3.26,529196.5602
2776,600765.SH,中航重机,机械基件,0.91,10.49,816125.3568
2024,300644.SZ,南京聚隆,塑料,0.91,33.56,112543.7889
1208,002752.SZ,昇兴股份,广告包装,0.91,7.8,132786.8217
1416,300026.SZ,红日药业,中成药,0.91,3.63,906382.7553
3245,603192.SH,汇得科技,化工原料,0.91,34.82,92853.3345
3323,603367.SH,辰欣药业,化学制药,0.9,17.92,515522.2016
163,000582.SZ,北部湾港,港口,0.9,8.7,228962.4188
2476,600405.SH,动力源,电气设备,0.9,5.59,309280.9754
73,000400.SZ,许继电气,电气设备,0.9,12.35,1245080.9765
1794,300408.SZ,三环集团,元器件,0.9,22.07,3644125.8581
237,000683.SZ,远兴能源,化工原料,0.9,2.99,854913.912
1859,300473.SZ,德尔股份,汽车配件,0.9,38.21,386830.9215
712,002250.SZ,联化科技,化工原料,0.9,11.65,1035487.5337
133,000541.SZ,佛山照明,家用电器,0.9,6.2,664788.2104
992,002532.SZ,新界泵业,农用机械,0.9,6.06,228991.3192
1126,002666.SZ,德联集团,化工原料,0.9,5.16,228447.712
2648,600623.SH,华谊集团,汽车配件,0.9,9.15,1715012.7854
1218,002763.SZ,汇洁股份,服饰,0.9,9.9,179898.8994
2814,600808.SH,马钢股份,普钢,0.9,3.98,2375164.972
2838,600834.SH,申通地铁,公共交通,0.9,7.84,374267.4135
2737,600724.SH,宁波富达,区域地产,0.9,4.09,590981.5496
397,000919.SZ,金陵药业,化学制药,0.9,7.71,387828.8834
2870,600870.SH,*ST厦华,家用电器,0.9,3.6,188351.8794
359,000863.SZ,三湘印象,区域地产,0.9,4.88,447372.7307
2740,600727.SH,鲁北化工,农药化肥,0.9,6.83,239682.8726
486,002024.SZ,苏宁易购,电器连锁,0.9,12.34,7214887.7218
3082,601799.SH,星宇股份,汽车配件,0.9,55.99,1546193.144
289,000757.SZ,浩物股份,汽车配件,0.89,5.75,259681.27
3516,603858.SH,步长制药,中成药,0.89,29.85,1272164.1533
3228,603161.SH,科华控股,汽车配件,0.89,16.22,112566.8
591,002129.SZ,中环股份,半导体,0.89,10.45,2763227.107
1952,300569.SZ,天能重工,专用机械,0.89,19.98,169017.3135
1099,002639.SZ,雪人股份,专用机械,0.89,8.86,457357.6167
2782,600771.SH,广誉远,中成药,0.89,30.47,921123.853
2412,600328.SH,兰太实业,化工原料,0.89,8.36,366193.977
1999,300619.SZ,金银河,专用机械,0.89,28.03,85385.4345
2236,600123.SH,兰花科创,煤炭开采,0.89,7.79,889929.6
3249,603199.SH,九华旅游,旅游景点,0.89,21.66,239732.88
2081,300702.SZ,天宇股份,化学制药,0.89,28.92,151123.4121
2501,600449.SH,宁夏建材,水泥,0.89,8.95,427972.0326
2371,600281.SH,太化股份,化工原料,0.89,4.25,218620.8606
420,000952.SZ,广济药业,化学制药,0.89,11.45,288191.0532
3183,603067.SH,振华股份,化工原料,0.89,9.5,147828.835
293,000761.SZ,本钢板材,普钢,0.89,4.12,1127232.0
3169,603039.SH,泛微网络,软件服务,0.89,94.08,375386.7264
1366,002923.SZ,润都股份,化学制药,0.89,24.98,99951.225
2184,600068.SH,葛洲坝,建筑施工,0.88,7.2,3315439.7366
1345,002900.SZ,哈三联,化学制药,0.88,14.1,204249.1455
3030,601366.SH,利群股份,百货,0.88,7.45,353895.9911
2832,600827.SH,百联股份,超市连锁,0.88,10.26,1582889.7714
39,000049.SZ,德赛电池,电气设备,0.88,35.3,724510.3951
3032,601369.SH,陕鼓动力,机械基件,0.88,6.79,1112724.9882
3262,603229.SH,奥翔药业,化学制药,0.88,13.55,73142.9
15,000019.SZ,深粮控股,软饮料,0.88,8.23,342330.6654
2687,600671.SH,天目药业,中成药,0.88,19.8,241006.6553
1937,300553.SZ,集智股份,电器仪表,0.88,37.1,62130.7727
2285,600182.SH,S佳通,汽车配件,0.88,17.23,292910.0
2667,600647.SH,同达创业,综合类,0.88,14.6,203149.583
2582,600551.SH,时代出版,出版业,0.88,10.75,543762.1932
2686,600668.SH,尖峰集团,水泥,0.88,14.16,487222.7004
2010,300630.SZ,普利制药,化学制药,0.88,64.22,635627.0509
981,002520.SZ,日发精机,机床制造,0.88,8.52,201035.1084
2443,600367.SH,红星发展,化工原料,0.88,8.9,259168.0
