,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_FLOAT_HOLDERS
1069,600305.SH,恒顺醋业,食品,17.5,1.39,-28.66,"全国社保基金一一零组合
香港中央结算有限公司(陆股通)
全国社保基金一零三组合
汇添富基金管理股份有限公司-社保基金四二三组合
中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金
中国建设银行股份有限公司-诺德价值优势混合型证券投资基金
全国社保基金一零五组合
全国社保基金一零三组合
香港中央结算有限公司(陆股通)
兴业国际信托有限公司-兴福悦众1号集合资金信托计划
兴业国际信托有限公司-兴福悦众2号集合资金信托计划
汇添富基金管理股份有限公司-社保基金四二三组合
中国建设银行股份有限公司-诺德价值优势混合型证券投资基金"
1070,603259.SH,药明康德,化学制药,98.89,0.44,-28.77,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
1071,300656.SZ,民德电子,IT设备,22.74,0.22,-28.79,
1072,002921.SZ,联诚精密,汽车配件,17.93,0.28,-28.85,
1073,002690.SZ,美亚光电,专用机械,38.26,0.39,-28.97,"国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
全国社保基金四零六组合
中国银行股份有限公司-大成优选混合型证券投资基金(LOF)
基本养老保险基金一零零一组合
香港中央结算有限公司(陆股通)
全国社保基金四零六组合
国泰君安证券资管-建设银行-国泰君安君得鑫股票集合资产管理计划
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
全国社保基金四一三组合
全国社保基金一零九组合"
1074,300097.SZ,智云股份,电器仪表,10.13,0.5,-29.07,"南通金玖锐信投资管理有限公司-中汇金锐定增5期私募投资基金
全国社保基金一一四组合
中国银行股份有限公司-博时宏观回报债券型证券投资基金
交通银行股份有限公司-长城久富核心成长混合型证券投资基金(LOF)
南通金玖锐信投资管理有限公司-中汇金锐定增5期私募投资基金"
1075,002582.SZ,好想你,食品,9.21,0.55,-29.12,"全国社保基金一零五组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金五零四组合
全国社保基金六零三组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金一零五组合
全国社保基金五零四组合
北京中文安赐股权投资基金管理中心(有限合伙)"
1076,000796.SZ,凯撒旅业,旅游服务,8.1,0.62,-29.19,"上海金辇投资管理有限公司-金辇精选2号私募证券投资基金
上海金辇投资管理有限公司-金辇精选2号私募证券投资基金
上海齐银股权投资基金管理有限公司-上海同煤齐银投资管理中心(有限合伙)"
1077,000656.SZ,金科股份,区域地产,7.65,0.66,-29.23,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
重庆国际信托股份有限公司-创赢投资4号集合资金信托计划
香港中央结算有限公司(陆股通)"
1078,600089.SH,特变电工,电气设备,6.98,0.72,-29.29,"中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
1079,002349.SZ,精华制药,中成药,5.34,0.95,-29.52,
1080,002365.SZ,永安药业,化学制药,10.3,0.98,-29.55,"中央汇金资产管理有限责任公司
中国农业银行-华夏平稳增长混合型证券投资基金
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国农业银行股份有限公司-华夏逸享健康灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司"
1081,002238.SZ,天威视讯,影视音像,8.36,1.21,-29.78,中国建设银行股份有限公司-华夏收入混合型证券投资基金
1082,600289.SH,*ST信通,软件服务,4.04,1.25,-29.82,
1083,300639.SZ,凯普生物,医疗保健,28.72,0.95,-29.9,"北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
武汉比邻之家股权投资基金管理中心(有限合伙)
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
中国建设银行股份有限公司-上投摩根医疗健康股票型证券投资基金
上海盛宇股权投资中心(有限合伙)-盛宇十七号私募证券投资基金
中国工商银行股份有限公司-富国龙头优势混合型证券投资基金
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
武汉比邻之家股权投资基金管理中心(有限合伙)
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
上海盛宇股权投资中心(有限合伙)-盛宇十七号私募证券投资基金
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
上海盛宇股权投资中心(有限合伙)-盛宇21号私募证券投资基金"
1084,600228.SH,ST昌九,化工原料,7.49,3.45,-29.92,
1085,300715.SZ,凯伦股份,其他建材,26.01,1.68,-30.01,"交通银行股份有限公司-农银汇理行业成长混合型证券投资基金
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
深圳德威资本投资管理有限公司-德威资本长盈私募基金
山东嘉信私募基金管理有限公司-嘉信舜泽1号私募基金"
1086,002503.SZ,搜于特,服饰,3.05,1.67,-30.24,"红土创新基金-江苏银行-红土创新红土紫金1号资产管理计划
香港中央结算有限公司(陆股通)
鹏华资产-浦发银行-鹏华资产方圆6号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划
红土创新基金-江苏银行-红土创新红土紫金1号资产管理计划"
1087,603283.SH,赛腾股份,专用机械,39.96,0.91,-30.32,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-新华优选成长混合型证券投资基金
上海浦东发展银行股份有限公司-长信金利趋势混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行-华夏平稳增长混合型证券投资基金
基本养老保险基金三零三组合
中国工商银行股份有限公司-华安逆向策略混合型证券投资基金
上海国际信托有限公司"
1088,000988.SZ,华工科技,电器仪表,21.75,0.32,-30.32,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
南通金玖锐信投资管理有限公司-中汇金锐定增5期私募投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
全国社保基金五零三组合
南通金玖锐信投资管理有限公司-中汇金锐定增5期私募投资基金
全国社保基金一一四组合
武汉东湖国隆股权投资基金管理有限公司-武汉东湖华工定增私募投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
1089,600171.SH,上海贝岭,半导体,17.74,0.4,-30.4,"中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发中证央企创新驱动交易型开放式指数证券投资基金"
1090,600998.SH,九州通,医药商业,16.23,1.37,-30.41,"中国信达资产管理股份有限公司
楚昌投资-海通证券-19楚昌EB01担保及信托财产专户
香港中央结算有限公司(陆股通)
北京博润银泰投资管理有限公司-博润银泰多策略7号私募证券投资基金
楚昌投资-海通证券-19楚昌EB02担保及信托财产专户
楚昌投资-海通证券-19楚昌EB02担保及信托财产专户
中国信达资产管理股份有限公司
楚昌投资-海通证券-19楚昌EB01担保及信托财产专户
北京博润银泰投资管理有限公司-博润银泰多策略7号私募证券投资基金"
1091,603733.SH,仙鹤股份,造纸,14.84,0.47,-30.47,"香港中央结算有限公司(陆股通)
中信银行股份有限公司-建信中证500指数增强型证券投资基金
香港中央结算有限公司(陆股通)
中信银行股份有限公司-建信中证500指数增强型证券投资基金"
1092,002055.SZ,得润电子,元器件,12.58,0.56,-30.56,"深圳市得胜资产管理有限公司
深圳市投控资本有限公司-深圳投控中证信赢股权投资基金合伙企业(有限合伙)
深圳市得胜资产管理有限公司
深圳市投控资本有限公司-深圳投控中证信赢股权投资基金合伙企业(有限合伙)"
1093,603633.SH,徕木股份,元器件,11.28,0.62,-30.62,"上海久奕一期股权投资基金合伙企业(有限合伙)
上海久奕一期股权投资基金合伙企业(有限合伙)"
1094,600789.SH,鲁抗医药,化学制药,9.86,1.23,-30.64,"济南国惠兴鲁股权投资基金合伙企业(有限合伙)
财通基金-浦发银行-财通基金-浦发银行-山东社会保障基金1号资产管理计划
财通基金-中国银行-财通基金-富春创益定增4号资产管理计划
财通基金-浦发银行-财通基金-浦发银行-山东社会保障基金1号资产管理计划
济南国惠兴鲁股权投资基金合伙企业(有限合伙)
财通基金-中国银行-财通基金-富春创益定增4号资产管理计划"
1095,300448.SZ,浩云科技,软件服务,10.16,0.69,-30.69,"中央汇金资产管理有限责任公司
长信基金-浦发银行-云南国际信托-云信智兴2017-2013号单一资金信托
中央汇金资产管理有限责任公司"
1096,002660.SZ,茂硕电源,电气设备,9.45,1.29,-30.7,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
1097,600234.SH,ST山水,文教休闲,9.3,0.76,-30.76,
1098,300562.SZ,乐心医疗,医疗保健,17.57,0.8,-30.8,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金"
1099,603888.SH,新华网,互联网,25.13,0.84,-30.84,"全国社会保障基金理事会转持一户
香港中央结算有限公司(陆股通)
鹏华资产-浦发银行-鹏华资产金润24号资产管理计划
全国社会保障基金理事会转持一户
鹏华资产-浦发银行-鹏华资产金润24号资产管理计划"
1100,688122.SH,西部超导,小金属,35.04,0.46,-30.89,
1101,000505.SZ,京粮控股,食品,6.41,2.4,-30.97,"招商基金-国新投资有限公司-招商基金-国新1号单一资产管理计划
鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙)
鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙)"
1102,600200.SH,江苏吴中,化学制药,7.02,1.01,-31.01,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
1103,600127.SH,金健米业,农业综合,5.9,5.73,-31.32,"湖南发展资产管理集团有限公司
湖南发展资产管理集团有限公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
1104,300223.SZ,北京君正,半导体,97.39,0.79,-31.7,"中国工商银行股份有限公司-诺安成长混合型证券投资基金
中央汇金资产管理有限责任公司
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金六零二组合"
1105,000555.SZ,神州信息,软件服务,15.86,0.7,-31.95,"上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金
香港中央结算有限公司(陆股通)
上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
中国工商银行股份有限公司-金鹰核心资源混合型证券投资基金
云南国际信托有限公司-云南信托·大西部丝绸之路1号集合资金信托计划"
1106,603665.SH,康隆达,纺织,22.15,0.59,-32.17,"华宝信托有限责任公司-辉煌1047号单一资金信托
华宝信托有限责任公司-辉煌1047号单一资金信托
聚惠(深圳)基金管理有限公司-聚惠7号私募基金"
1107,002645.SZ,华宏科技,专用机械,9.46,1.18,-32.43,"中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
交通银行股份有限公司-永赢惠添利灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司"
1108,603598.SH,引力传媒,影视音像,14.44,1.4,-32.44,"中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国农业银行-华夏平稳增长混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中海信托股份有限公司-中海-浦江之星165号集合资金信托
中国工商银行股份有限公司-万家汽车新趋势混合型证券投资基金"
1109,603608.SH,天创时尚,服饰,9.95,1.32,-32.9,"富荣基金-王伟军-富荣王伟军单一资产管理计划
富荣基金-王伟军-富荣王伟军单一资产管理计划"
1110,300427.SZ,红相股份,电气设备,17.05,1.85,-32.96,"中国建设银行股份有限公司-国泰大健康股票型证券投资基金
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
益家资本管理有限公司-益家聚美1号私募证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
上海雅策投资管理有限公司-雅策精选一号私募证券投资基金
益家资本管理有限公司-益家聚美1号私募证券投资基金
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
上海雅策投资管理有限公司-雅策精选一号私募证券投资基金
杭州致丰资产管理有限公司-致丰稳健私募基金
益家资本管理有限公司-益家聚美1号私募证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
益家资本管理有限公司-益家聚美3号私募证券投资基金"
1111,600391.SH,航发科技,航空,16.6,1.03,-33.03,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
北京国际信托有限公司
中国国际金融香港资产管理有限公司-客户资金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
1112,603387.SH,基蛋生物,医疗保健,29.86,1.46,-33.21,"香港中央结算有限公司(陆股通)
宁波梅山保税港区晟维资产管理中心(有限合伙)-晟维汇智证券投资基金
银河资本-民生银行-阳岚1号价值成长资产管理计划
香港中央结算有限公司(陆股通)"
1113,603139.SH,康惠制药,中成药,17.28,0.12,-33.45,"陕西德同福方投资管理有限公司-陕西省新材料高技术创业投资基金(有限合伙)
中国建设银行股份有限公司-光大保德信风格轮动混合型证券投资基金
陕西德同福方投资管理有限公司-陕西省新材料高技术创业投资基金(有限合伙)
德同新能(上海)股权投资基金企业(有限合伙)"
1114,002675.SZ,东诚药业,化学制药,15.34,0.13,-33.46,"香港中央结算有限公司(陆股通)
全国社保基金六零二组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金六零二组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金"
1115,300610.SZ,晨化股份,化工原料,11.75,0.17,-33.5,"中国比利时直接股权投资基金
中国-比利时直接股权投资基金
深圳前海天下溪资本管理有限公司-旭韬一号私募投资基金"
1116,601607.SH,上海医药,医药商业,18.89,0.21,-33.55,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金六零四组合
银华基金-农业银行-银华中证金融资产管理计划
全国社保基金四一二组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金六零四组合
银华基金-农业银行-银华中证金融资产管理计划
全国社保基金四一二组合"
1117,002815.SZ,崇达技术,元器件,18.05,0.22,-33.56,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四零四组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四零四组合
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金"
1118,002276.SZ,万马股份,电气设备,8.47,0.24,-33.57,"财通基金-兴业银行-财通基金-富春定增1195号资产管理计划
香港中央结算有限公司(陆股通)"
1119,002081.SZ,金螳螂,装修装饰,8.51,0.24,-33.57,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大连通和投资有限公司-通和进取十二期私募投资基金
大连通和投资有限公司-通和宏观对冲一期私募投资基金
大连通和投资有限公司-通和富享一期投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大连通和投资有限公司-通和进取十二期私募投资基金
大连通和投资有限公司-通和宏观对冲一期私募投资基金
大连通和投资有限公司-通和富享一期投资基金"
1120,000597.SZ,东北制药,化学制药,7.69,0.26,-33.59,"中国华融资产管理股份有限公司
香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司"
1121,002945.SZ,华林证券,证券,14.51,0.28,-33.61,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金
中国银行股份有限公司-招商中证全指证券公司指数分级证券投资基金
中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金
中国建设银行股份有限公司-富国中证全指证券公司指数分级证券投资基金
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国银行股份有限公司-招商中证全指证券公司指数分级证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金
中国工商银行股份有限公司-华夏沪深300交易型开放式指数证券投资基金"
1122,603758.SH,秦安股份,汽车配件,6.25,0.32,-33.65,"上海兰丞秦安股权投资基金合伙企业(有限合伙)
上海兰丞秦安股权投资基金合伙企业(有限合伙)"
1123,000581.SZ,威孚高科,汽车配件,19.27,0.31,-33.65,"香港中央结算有限公司(陆股通)
全国社保基金一零七组合
中央汇金资产管理有限责任公司
基本养老保险基金一零零三组合
全国社保基金四零三组合
全国社保基金四零三组合
中央汇金资产管理有限责任公司
全国社保基金一零七组合
香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
全国社保基金一零七组合
中央汇金资产管理有限责任公司
全国社保基金四零三组合"
1124,002522.SZ,浙江众成,塑料,6.1,0.33,-33.66,"浙江银万斯特投资管理有限公司-全盈2号私募证券投资基金
浙江银万斯特投资管理有限公司-全盈2号私募证券投资基金"
1125,603728.SH,鸣志电器,电气设备,11.84,0.34,-33.67,"安徽中珏投资管理有限公司-中珏投资尊享1号私募基金
香港中央结算有限公司(陆股通)
安徽中珏投资管理有限公司-中珏投资尊享1号私募基金
香港中央结算有限公司(陆股通)"
1126,300026.SZ,红日药业,中成药,4.65,2.42,-33.67,"泰达宏利基金-民生银行-泰达宏利价值成长定向增发118号资产管理计划
泰达宏利基金-民生银行-泰达宏利价值成长定向增发118号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
1127,000997.SZ,新大陆,软件服务,17.56,0.34,-33.68,"中央汇金资产管理有限责任公司
长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
香港中央结算有限公司(陆股通)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
东兴证券-民生银行-东兴信鑫3号集合资产管理计划
中央汇金资产管理有限责任公司
长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
东兴证券-民生银行-东兴信鑫3号集合资产管理计划"
1128,603878.SH,武进不锈,钢加工,11.03,0.36,-33.7,
1129,002747.SZ,埃斯顿,机械基件,11.06,0.36,-33.7,"派雷斯特-申万宏源承销保荐-19派雷EB01担保及信托财产专户
香港中央结算有限公司(陆股通)
派雷斯特-申万宏源承销保荐-19派雷EB01担保及信托财产专户
香港中央结算有限公司(陆股通)"
1130,000682.SZ,东方电子,软件服务,5.14,0.39,-33.72,
1131,002340.SZ,格林美,小金属,5.11,0.39,-33.73,"中国对外经济贸易信托有限公司
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
中国对外经济贸易信托有限公司
香港中央结算有限公司(陆股通)
上海德溢慧心股权投资有限责任公司-德溢慧心定增一号基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
1132,000608.SZ,阳光股份,区域地产,5.11,0.39,-33.73,"上海衍金投资管理有限公司-衍金共生2号私募证券投资基金
上海衍金投资管理有限公司-衍金共生2号私募证券投资基金"
1133,002651.SZ,利君股份,专用机械,4.67,0.43,-33.76,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
1134,600488.SH,天药股份,化学制药,4.53,0.44,-33.78,"中央汇金资产管理有限责任公司
广州德福投资咨询合伙企业(有限合伙)-广州德福股权投资基金合伙企业(有限合伙)
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
广州德福投资咨询合伙企业(有限合伙)-广州德福股权投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司"
1135,000721.SZ,西安饮食,酒店餐饮,4.2,0.48,-33.81,中央汇金资产管理有限责任公司
1136,002169.SZ,智光电气,电气设备,8.25,0.49,-33.82,"华融国际信托有限责任公司
华融国际信托有限责任公司
信诚基金-中信证券-上海国鑫投资发展有限公司"
1137,603016.SH,新宏泰,电气设备,18.97,2.49,-33.83,
1138,603617.SH,君禾股份,专用机械,15.38,0.52,-33.86,
1139,601718.SH,际华集团,服饰,3.81,0.53,-33.86,"中央汇金资产管理有限责任公司
北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资91号集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
信诚基金-中信证券-广州金控资本管理有限公司
中央汇金资产管理有限责任公司
北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资91号集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金"
1140,600299.SH,安迪苏,化学制药,11.27,0.54,-33.87,"蓝星集团-国泰君安-19蓝星EB担保及信托财产专户
江苏聚合创意新兴产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
蓝星集团-国泰君安-19蓝星EB担保及信托财产专户
江苏聚合创意新兴产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)"
1141,002421.SZ,达实智能,软件服务,3.62,0.56,-33.89,"深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)"
1142,600039.SH,四川路桥,建筑工程,3.56,0.56,-33.9,"博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
红土创新基金-招商证券-安徽中安资本管理有限公司-中安鼎汇定增私募投资基金
中央汇金资产管理有限责任公司
安徽省中安金融资产管理股份有限公司
光大保德信基金-宁波银行-上海诚鼎新扬子投资合伙企业(有限合伙)
华泰资管-广州农商行-华泰资产定增全周期资产管理产品
中央汇金资产管理有限责任公司
安徽省中安金融资产管理股份有限公司
鹏华资产-浦发银行-粤财信托-粤财信托-菁英151期单一资金信托计划
光大保德信基金-宁波银行-上海诚鼎新扬子投资合伙企业(有限合伙)
华泰资管-广州农商行-华泰资产定增全周期资产管理产品
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
红土创新基金-招商证券-安徽中安资本管理有限公司-中安鼎汇定增私募投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
1143,603909.SH,合诚股份,建筑工程,14.19,0.57,-33.9,
1144,603203.SH,快克股份,专用机械,27.51,0.59,-33.92,"国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
广东金百合财富管理有限公司-金百合八号证券投资基金"
1145,601038.SH,一拖股份,农用机械,6.52,0.62,-33.95,"香港中央结算有限公司(陆股通)
北京天乙合资本管理有限公司-天乙3期证券投资基金
香港中央结算有限公司(陆股通)"
1146,000525.SZ,红太阳,农药化肥,9.47,0.64,-33.97,中央汇金资产管理有限责任公司
1147,600300.SH,维维股份,软饮料,3.08,0.65,-33.99,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
1148,600359.SH,新农开发,农业综合,6.02,0.67,-34.0,浙江耀康资产管理有限公司-耀康必升1号私募证券投资基金
1149,600547.SH,山东黄金,黄金,34.12,0.71,-34.04,"香港中央结算有限公司(陆股通)
前海开源基金-浦发银行-前海开源定增6号资产管理计划
中央汇金资产管理有限责任公司
全国社保基金一一五组合
香港中央结算有限公司(陆股通)
前海开源基金-浦发银行-前海开源定增6号资产管理计划
中央汇金资产管理有限责任公司"
