,ts_code,symbol,name,industry,COL_FITNESS
1501,300111.SZ,300111,向日葵,半导体,6.52
223,000667.SZ,000667,美好置业,全国地产,6.52
1180,002723.SZ,002723,金莱特,家用电器,6.51
2213,600096.SH,600096,云天化,农药化肥,6.5
3217,603126.SH,603126,中材节能,环境保护,6.5
2008,300627.SZ,300627,华测导航,通信设备,6.5
207,000636.SZ,000636,风华高科,元器件,6.48
2195,600076.SH,600076,康欣新材,其他建材,6.48
311,000792.SZ,000792,盐湖股份,化工原料,6.48
1586,300197.SZ,300197,铁汉生态,环境保护,6.48
987,002527.SZ,002527,新时达,电器仪表,6.48
2154,600022.SH,600022,山东钢铁,普钢,6.47
2979,601106.SH,601106,中国一重,工程机械,6.47
2034,300654.SZ,300654,世纪天鸿,出版业,6.47
2360,600265.SH,600265,ST景谷,林业,6.47
993,002533.SZ,002533,金杯电工,电气设备,6.46
2379,600287.SH,600287,江苏舜天,商贸代理,6.46
2309,600206.SH,600206,有研新材,半导体,6.46
1111,002651.SZ,002651,利君股份,专用机械,6.45
3019,601238.SH,601238,广汽集团,汽车整车,6.45
2484,600415.SH,600415,小商品城,商品城,6.44
22,000028.SZ,000028,国药一致,医药商业,6.44
577,002115.SZ,002115,三维通信,通信设备,6.43
2773,600758.SH,600758,红阳能源,煤炭开采,6.43
679,002217.SZ,002217,合力泰,元器件,6.43
1451,300061.SZ,300061,康旗股份,医疗保健,6.42
3159,603025.SH,603025,大豪科技,电脑设备,6.42
230,000676.SZ,000676,智度股份,互联网,6.42
3459,603712.SH,603712,七一二,通信设备,6.41
2090,300711.SZ,300711,广哈通信,通信设备,6.41
1006,002546.SZ,002546,新联电子,电气设备,6.41
857,002396.SZ,002396,星网锐捷,通信设备,6.41
2655,600629.SH,600629,华建集团,建筑施工,6.4
3347,603458.SH,603458,勘设股份,建筑施工,6.4
336,000823.SZ,000823,超声电子,元器件,6.39
107,000509.SZ,000509,华塑控股,其他建材,6.39
2259,600149.SH,600149,ST坊展,综合类,6.39
183,000607.SZ,000607,华媒控股,广告包装,6.38
3090,601818.SH,601818,光大银行,银行,6.38
2948,600999.SH,600999,招商证券,证券,6.38
159,000572.SZ,000572,海马汽车,汽车整车,6.37
1417,300026.SZ,300026,红日药业,中成药,6.37
1288,002839.SZ,002839,张家港行,银行,6.37
2172,600052.SH,600052,浙江广厦,区域地产,6.36
2721,600704.SH,600704,物产中大,商贸代理,6.36
1186,002729.SZ,002729,好利来,元器件,6.36
226,000670.SZ,000670,盈方微,元器件,6.35
1459,300069.SZ,300069,金利华电,电气设备,6.34
1612,300223.SZ,300223,北京君正,半导体,6.34
85,000416.SZ,000416,民生控股,多元金融,6.34
891,002430.SZ,002430,杭氧股份,化工机械,6.33
3146,603010.SH,603010,万盛股份,化工原料,6.33
2437,600356.SH,600356,恒丰纸业,造纸,6.32
2907,600919.SH,600919,江苏银行,银行,6.32
3077,601717.SH,601717,郑煤机,工程机械,6.32
2297,600191.SH,600191,华资实业,食品,6.32
2886,600884.SH,600884,杉杉股份,综合类,6.32
1853,300466.SZ,300466,赛摩电气,电器仪表,6.32
2319,600217.SH,600217,中再资环,环境保护,6.31
1134,002674.SZ,002674,兴业科技,纺织,6.31
3434,603668.SH,603668,天马科技,饲料,6.31
3393,603596.SH,603596,伯特利,汽车配件,6.3
2999,601169.SH,601169,北京银行,银行,6.3
3261,603225.SH,603225,新凤鸣,化纤,6.29
2220,600104.SH,600104,上汽集团,汽车整车,6.28
1963,300580.SZ,300580,贝斯特,汽车配件,6.27
2338,600237.SH,600237,铜峰电子,元器件,6.27
1813,300426.SZ,300426,唐德影视,影视音像,6.26
699,002237.SZ,002237,恒邦股份,黄金,6.26
1878,300491.SZ,300491,通合科技,电气设备,6.25
2634,600605.SH,600605,汇通能源,商贸代理,6.25
1371,002929.SZ,002929,润建通信,通信设备,6.25
790,002329.SZ,002329,皇氏集团,乳制品,6.25
1295,002847.SZ,002847,盐津铺子,食品,6.25
2918,600962.SH,600962,国投中鲁,软饮料,6.25
2749,600733.SH,600733,北汽蓝谷,汽车整车,6.24
1150,002690.SZ,002690,美亚光电,专用机械,6.23
2346,600247.SH,600247,*ST成城,商贸代理,6.23
2124,300749.SZ,300749,顶固集创,家居用品,6.22
1490,300100.SZ,300100,双林股份,汽车服务,6.22
1776,300389.SZ,300389,艾比森,半导体,6.21
1691,300302.SZ,300302,同有科技,软件服务,6.21
1656,300267.SZ,300267,尔康制药,化学制药,6.21
1329,002883.SZ,002883,中设股份,建筑施工,6.21
684,002222.SZ,002222,福晶科技,元器件,6.2
105,000506.SZ,000506,中润资源,区域地产,6.2
3055,601600.SH,601600,中国铝业,铝,6.19
1443,300052.SZ,300052,中青宝,互联网,6.19
2226,600110.SH,600110,诺德股份,电气设备,6.18
1641,300252.SZ,300252,金信诺,电气设备,6.18
2245,600130.SH,600130,波导股份,通信设备,6.17
2767,600751.SH,600751,海航科技,水运,6.17
1583,300194.SZ,300194,福安药业,化学制药,6.17
1589,300200.SZ,300200,高盟新材,化工原料,6.17
623,002161.SZ,002161,远望谷,通信设备,6.16
1834,300447.SZ,300447,全信股份,电气设备,6.14
568,002106.SZ,002106,莱宝高科,元器件,6.14
1949,300565.SZ,300565,科信技术,通信设备,6.14
869,002408.SZ,002408,齐翔腾达,化工原料,6.14
2059,300679.SZ,300679,电连技术,元器件,6.13
566,002104.SZ,002104,恒宝股份,元器件,6.12
2539,600498.SH,600498,烽火通信,通信设备,6.12
1971,300588.SZ,300588,熙菱信息,软件服务,6.12
2538,600497.SH,600497,驰宏锌锗,铅锌,6.12
2074,300694.SZ,300694,蠡湖股份,汽车配件,6.11
319,000801.SZ,000801,四川九洲,通信设备,6.11
1520,300130.SZ,300130,新国都,电脑设备,6.11
1677,300288.SZ,300288,朗玛信息,软件服务,6.1
2949,601000.SH,601000,唐山港,港口,6.1
1486,300096.SZ,300096,易联众,软件服务,6.09
2323,600221.SH,600221,海航控股,空运,6.09
3182,603059.SH,603059,倍加洁,家居用品,6.08
2930,600978.SH,600978,宜华生活,家居用品,6.08
926,002465.SZ,002465,海格通信,通信设备,6.08
837,002376.SZ,002376,新北洋,电脑设备,6.08
161,000576.SZ,000576,广东甘化,造纸,6.08
3050,601579.SH,601579,会稽山,红黄药酒,6.08
2516,600468.SH,600468,百利电气,电气设备,6.08
3109,601899.SH,601899,紫金矿业,黄金,6.07
3042,601515.SH,601515,东风股份,广告包装,6.07
2351,600252.SH,600252,中恒集团,中成药,6.07
1759,300371.SZ,300371,汇中股份,电器仪表,6.07
786,002325.SZ,002325,洪涛股份,装修装饰,6.06
3273,603266.SH,603266,天龙股份,塑料,6.05
1165,002706.SZ,002706,良信电器,电气设备,6.04
3138,603001.SH,603001,奥康国际,服饰,6.04
2414,600327.SH,600327,大东方,百货,6.04
1564,300174.SZ,300174,元力股份,化工原料,6.03
1264,002813.SZ,002813,路畅科技,汽车配件,6.03
2676,600653.SH,600653,申华控股,汽车服务,6.02
3207,603106.SH,603106,恒银金融,电脑设备,6.01
3084,601798.SH,601798,*ST蓝科,化工机械,6.01
2867,600864.SH,600864,哈投股份,证券,6.0
1839,300452.SZ,300452,山河药辅,化学制药,6.0
1154,002694.SZ,002694,顾地科技,塑料,5.99
796,002335.SZ,002335,科华恒盛,电气设备,5.99
365,000878.SZ,000878,云南铜业,铜,5.99
2517,600469.SH,600469,风神股份,汽车配件,5.99
2859,600856.SH,600856,中天能源,供气供热,5.99
2320,600218.SH,600218,全柴动力,农用机械,5.99
1757,300369.SZ,300369,绿盟科技,软件服务,5.98
3223,603136.SH,603136,天目湖,旅游景点,5.97
1817,300430.SZ,300430,诚益通,电器仪表,5.97
1307,002860.SZ,002860,星帅尔,电气设备,5.97
2055,300675.SZ,300675,建科院,建筑施工,5.97
908,002447.SZ,002447,晨鑫科技,互联网,5.96
716,002254.SZ,002254,泰和新材,化纤,5.96
1919,300533.SZ,300533,冰川网络,软件服务,5.96
2276,600168.SH,600168,武汉控股,水务,5.96
1455,300065.SZ,300065,海兰信,软件服务,5.96
632,002170.SZ,002170,芭田股份,农药化肥,5.95
2321,600219.SH,600219,南山铝业,铝,5.95
1618,300229.SZ,300229,拓尔思,软件服务,5.94
1488,300098.SZ,300098,高新兴,通信设备,5.94
1398,300007.SZ,300007,汉威科技,电器仪表,5.94
2273,600165.SH,600165,新日恒力,钢加工,5.94
1115,002655.SZ,002655,共达电声,元器件,5.94
69,000166.SZ,000166,申万宏源,证券,5.93
863,002402.SZ,002402,和而泰,元器件,5.92
357,000861.SZ,000861,海印股份,房产服务,5.92
1594,300205.SZ,300205,天喻信息,元器件,5.92
778,002317.SZ,002317,众生药业,中成药,5.92
607,002145.SZ,002145,中核钛白,化工原料,5.91
1499,300109.SZ,300109,新开源,化工原料,5.91
283,000750.SZ,000750,国海证券,证券,5.91
1254,002802.SZ,002802,洪汇新材,化工原料,5.91
3061,601615.SH,601615,明阳智能,机械基件,5.91
115,000520.SZ,000520,长航凤凰,水运,5.9
1892,300505.SZ,300505,川金诺,化工原料,5.9
3254,603203.SH,603203,快克股份,专用机械,5.9
877,002416.SZ,002416,爱施德,电器连锁,5.9
1382,002941.SZ,002941,新疆交建,建筑施工,5.9
1004,002544.SZ,002544,杰赛科技,软件服务,5.9
2198,600079.SH,600079,人福医药,化学制药,5.89
1050,002590.SZ,002590,万安科技,汽车配件,5.88
2902,600901.SH,600901,江苏租赁,多元金融,5.88
844,002383.SZ,002383,合众思壮,通信设备,5.87
1713,300324.SZ,300324,旋极信息,软件服务,5.87
1456,300066.SZ,300066,三川智慧,电器仪表,5.87
1043,002583.SZ,002583,海能达,通信设备,5.86
3371,603538.SH,603538,美诺华,化学制药,5.86
3137,603000.SH,603000,人民网,互联网,5.85
2584,600550.SH,600550,保变电气,电气设备,5.85
3527,603876.SH,603876,鼎胜新材,铝,5.84
304,000783.SZ,000783,长江证券,证券,5.84
1711,300322.SZ,300322,硕贝德,通信设备,5.83
2791,600778.SH,600778,*ST友好,百货,5.83
3543,603897.SH,603897,长城科技,电气设备,5.83
2161,600030.SH,600030,中信证券,证券,5.82
579,002117.SZ,002117,东港股份,广告包装,5.82
3268,603238.SH,603238,诺邦股份,纺织,5.82
2697,600679.SH,600679,上海凤凰,文教休闲,5.82
1483,300093.SZ,300093,金刚玻璃,玻璃,5.82
2010,300629.SZ,300629,新劲刚,矿物制品,5.81
1704,300315.SZ,300315,掌趣科技,互联网,5.8
1342,002897.SZ,002897,意华股份,元器件,5.8
231,000677.SZ,000677,恒天海龙,化纤,5.8
1542,300152.SZ,300152,科融环境,环境保护,5.8
523,002061.SZ,002061,浙江交科,化工原料,5.8
811,002350.SZ,002350,北京科锐,电气设备,5.79
1348,002903.SZ,002903,宇环数控,机床制造,5.79
1257,002806.SZ,002806,华锋股份,元器件,5.79
1465,300075.SZ,300075,数字政通,软件服务,5.79
1306,002859.SZ,002859,洁美科技,元器件,5.79
1198,002741.SZ,002741,光华科技,化工原料,5.78
2025,300644.SZ,300644,南京聚隆,塑料,5.77
1961,300578.SZ,300578,会畅通讯,通信设备,5.76
1444,300053.SZ,300053,欧比特,半导体,5.76
1634,300245.SZ,300245,天玑科技,软件服务,5.76
453,000995.SZ,000995,*ST皇台,白酒,5.76
1900,300513.SZ,300513,恒实科技,软件服务,5.75
3416,603633.SH,603633,徕木股份,元器件,5.73
2565,600527.SH,600527,江南高纤,化纤,5.72
2938,600986.SH,600986,科达股份,互联网,5.72
3530,603879.SH,603879,永悦科技,化工原料,5.71
1760,300373.SZ,300373,扬杰科技,半导体,5.71
3284,603299.SH,603299,苏盐井神,化工原料,5.69
1889,300502.SZ,300502,新易盛,通信设备,5.69
680,002218.SZ,002218,拓日新能,半导体,5.69
962,002501.SZ,002501,利源精制,铝,5.69
1765,300378.SZ,300378,鼎捷软件,软件服务,5.68
51,000068.SZ,000068,华控赛格,元器件,5.68
1478,300088.SZ,300088,长信科技,元器件,5.68
1095,002635.SZ,002635,安洁科技,电脑设备,5.68
471,002009.SZ,002009,天奇股份,工程机械,5.67
2185,600066.SH,600066,宇通客车,汽车整车,5.66
493,002031.SZ,002031,巨轮智能,汽车配件,5.66
919,002458.SZ,002458,益生股份,农业综合,5.66
1811,300424.SZ,300424,航新科技,航空,5.66
1286,002837.SZ,002837,英维克,专用机械,5.66
3162,603028.SH,603028,赛福天,钢加工,5.65
2650,600622.SH,600622,光大嘉宝,区域地产,5.65
619,002157.SZ,002157,正邦科技,饲料,5.65
2440,600360.SH,600360,华微电子,半导体,5.63
2104,300726.SZ,300726,宏达电子,元器件,5.63
2915,600959.SH,600959,江苏有线,影视音像,5.63
3203,603100.SH,603100,川仪股份,电器仪表,5.63
3399,603603.SH,603603,博天环境,环境保护,5.6
744,002283.SZ,002283,天润曲轴,汽车配件,5.6
2340,600239.SH,600239,云南城投,区域地产,5.6
2026,300645.SZ,300645,正元智慧,软件服务,5.59
907,002446.SZ,002446,盛路通信,通信设备,5.59
2570,600532.SH,600532,宏达矿业,普钢,5.59
2069,300689.SZ,300689,澄天伟业,元器件,5.59
1197,002740.SZ,002740,爱迪尔,服饰,5.58
518,002056.SZ,002056,横店东磁,元器件,5.58
2308,600203.SH,600203,福日电子,元器件,5.57
2277,600169.SH,600169,太原重工,工程机械,5.57
1123,002663.SZ,002663,普邦股份,建筑施工,5.57
1545,300155.SZ,300155,安居宝,元器件,5.56
2526,600482.SH,600482,中国动力,电气设备,5.56
1157,002697.SZ,002697,红旗连锁,超市连锁,5.56
3232,603165.SH,603165,荣晟环保,造纸,5.55
3301,603323.SH,603323,吴江银行,银行,5.54
3112,601908.SH,601908,京运通,电气设备,5.54
1362,002919.SZ,002919,名臣健康,日用化工,5.54
455,000997.SZ,000997,新大陆,软件服务,5.52
1970,300587.SZ,300587,天铁股份,橡胶,5.52
2144,600010.SH,600010,包钢股份,普钢,5.51
1082,002622.SZ,002622,融钰集团,电气设备,5.51
819,002358.SZ,002358,森源电气,电气设备,5.51
773,002312.SZ,002312,三泰控股,电脑设备,5.5
2101,300723.SZ,300723,一品红,化学制药,5.5
707,002245.SZ,002245,澳洋顺昌,仓储物流,5.5
1692,300303.SZ,300303,聚飞光电,半导体,5.5
173,000595.SZ,000595,宝塔实业,机械基件,5.5
2199,600080.SH,600080,金花股份,中成药,5.5
3368,603533.SH,603533,掌阅科技,互联网,5.48
2306,600201.SH,600201,生物股份,生物制药,5.47
1712,300323.SZ,300323,华灿光电,半导体,5.47
2118,300742.SZ,300742,越博动力,汽车配件,5.47
3119,601949.SH,601949,中国出版,出版业,5.46
541,002079.SZ,002079,苏州固锝,半导体,5.46
1378,002937.SZ,002937,兴瑞科技,元器件,5.45
1352,002908.SZ,002908,德生科技,元器件,5.44
2667,600643.SH,600643,爱建集团,多元金融,5.44
3425,603657.SH,603657,春光科技,塑料,5.44
2623,600594.SH,600594,益佰制药,中成药,5.44
715,002253.SZ,002253,川大智胜,软件服务,5.44
967,002506.SZ,002506,协鑫集成,电气设备,5.44
2700,600682.SH,600682,南京新百,百货,5.43
2315,600212.SH,600212,江泉实业,综合类,5.43
865,002404.SZ,002404,嘉欣丝绸,纺织,5.43
1715,300326.SZ,300326,凯利泰,医疗保健,5.42
1976,300593.SZ,300593,新雷能,电气设备,5.42
2047,300667.SZ,300667,必创科技,电器仪表,5.41
3248,603192.SH,603192,汇得科技,化工原料,5.41
3412,603626.SH,603626,科森科技,专用机械,5.4
1843,300456.SZ,300456,耐威科技,元器件,5.4
1626,300237.SZ,300237,美晨生态,建筑施工,5.4
910,002449.SZ,002449,国星光电,半导体,5.4
535,002073.SZ,002073,软控股份,软件服务,5.39
2685,600664.SH,600664,哈药股份,化学制药,5.39
812,002351.SZ,002351,漫步者,电脑设备,5.39
3299,603321.SH,603321,梅轮电梯,运输设备,5.39
1740,300351.SZ,300351,永贵电器,元器件,5.38
3357,603506.SH,603506,南都物业,房产服务,5.38
3029,601333.SH,601333,广深铁路,铁路,5.38
3448,603696.SH,603696,安记食品,食品,5.38
1987,300605.SZ,300605,恒锋信息,软件服务,5.37
198,000626.SZ,000626,远大控股,商贸代理,5.37
411,000935.SZ,000935,四川双马,水泥,5.37
414,000938.SZ,000938,紫光股份,软件服务,5.37
363,000876.SZ,000876,新希望,饲料,5.36
3562,603933.SH,603933,睿能科技,纺织机械,5.36
917,002456.SZ,002456,欧菲科技,元器件,5.36
421,000953.SZ,000953,*ST河化,农药化肥,5.36
1429,300038.SZ,300038,数知科技,通信设备,5.35
1697,300308.SZ,300308,中际旭创,电气设备,5.35
629,002167.SZ,002167,东方锆业,小金属,5.35
1182,002725.SZ,002725,跃岭股份,汽车配件,5.33
246,000695.SZ,000695,滨海能源,供气供热,5.33
970,002509.SZ,002509,天广中茂,专用机械,5.33
3403,603608.SH,603608,天创时尚,服饰,5.33
3465,603722.SH,603722,阿科力,化工原料,5.33
2894,600892.SH,600892,大晟文化,影视音像,5.32
1107,002647.SZ,002647,仁东控股,多元金融,5.31
1029,002569.SZ,002569,步森股份,服饰,5.3
2040,300660.SZ,300660,江苏雷利,电气设备,5.29
656,002194.SZ,002194,*ST凡谷,通信设备,5.29
3067,601636.SH,601636,旗滨集团,玻璃,5.28
830,002369.SZ,002369,卓翼科技,通信设备,5.28
824,002363.SZ,002363,隆基机械,汽车配件,5.28
3572,603963.SH,603963,大理药业,化学制药,5.28
517,002055.SZ,002055,得润电子,元器件,5.27
2116,300740.SZ,300740,御家汇,日用化工,5.26
912,002451.SZ,002451,摩恩电气,电气设备,5.26
1649,300260.SZ,300260,新莱应材,机械基件,5.25
957,002496.SZ,002496,辉丰股份,农药化肥,5.25
1173,002715.SZ,002715,登云股份,汽车配件,5.25
3447,603693.SH,603693,江苏新能,新型电力,5.24
1725,300336.SZ,300336,新文化,影视音像,5.23
1927,300541.SZ,300541,先进数通,软件服务,5.22
2866,600863.SH,600863,内蒙华电,火力发电,5.22
1787,300400.SZ,300400,劲拓股份,专用机械,5.22
2006,300625.SZ,300625,三雄极光,半导体,5.22
2486,600418.SH,600418,江淮汽车,汽车整车,5.21
776,002315.SZ,002315,焦点科技,互联网,5.2
1206,002750.SZ,002750,龙津药业,中成药,5.2
749,002288.SZ,002288,超华科技,元器件,5.2
3300,603322.SH,603322,超讯通信,通信设备,5.2
2115,300739.SZ,300739,明阳电路,元器件,5.19
340,000829.SZ,000829,天音控股,其他商业,5.18
1670,300281.SZ,300281,金明精机,专用机械,5.18
54,000078.SZ,000078,海王生物,生物制药,5.18
1423,300032.SZ,300032,金龙机电,元器件,5.17
1698,300309.SZ,300309,吉艾科技,多元金融,5.17
1584,300195.SZ,300195,长荣股份,轻工机械,5.16
2718,600701.SH,600701,*ST工新,综合类,5.16
724,002263.SZ,002263,*ST东南,塑料,5.14
2893,600891.SH,600891,秋林集团,百货,5.13
3365,603520.SH,603520,司太立,化学制药,5.12
80,000409.SZ,000409,*ST地矿,综合类,5.11
1681,300292.SZ,300292,吴通控股,软件服务,5.09
94,000426.SZ,000426,兴业矿业,铅锌,5.09
1028,002568.SZ,002568,百润股份,红黄药酒,5.09
1841,300454.SZ,300454,深信服,软件服务,5.08
1945,300560.SZ,300560,中富通,通信设备,5.08
1855,300468.SZ,300468,四方精创,软件服务,5.08
2760,600744.SH,600744,华银电力,火力发电,5.07
1109,002649.SZ,002649,博彦科技,软件服务,5.04
2601,600570.SH,600570,恒生电子,软件服务,5.04
2599,600568.SH,600568,中珠医疗,区域地产,5.03
617,002155.SZ,002155,湖南黄金,黄金,5.03
2335,600234.SH,600234,ST山水,文教休闲,5.03
385,000903.SZ,000903,云内动力,机械基件,5.02
889,002428.SZ,002428,云南锗业,小金属,5.02
768,002307.SZ,002307,北新路桥,建筑施工,5.01
3446,603690.SH,603690,至纯科技,专用机械,5.0
1873,300486.SZ,300486,东杰智能,专用机械,5.0
3469,603728.SH,603728,鸣志电器,电气设备,4.99
1920,300534.SZ,300534,陇神戎发,中成药,4.99
1124,002664.SZ,002664,长鹰信质,汽车配件,4.99
1573,300183.SZ,300183,东软载波,软件服务,4.98
2658,600634.SH,600634,*ST富控,互联网,4.98
720,002259.SZ,002259,ST升达,供气供热,4.98
633,002171.SZ,002171,楚江新材,铜,4.96
795,002334.SZ,002334,英威腾,电气设备,4.96
840,002379.SZ,002379,宏创控股,铝,4.95
3481,603773.SH,603773,沃格光电,元器件,4.95
709,002247.SZ,002247,聚力文化,软件服务,4.95
2329,600228.SH,600228,ST昌九,化工原料,4.95
2989,601128.SH,601128,常熟银行,银行,4.95
1265,002815.SZ,002815,崇达技术,元器件,4.94
757,002296.SZ,002296,辉煌科技,通信设备,4.94
804,002343.SZ,002343,慈文传媒,影视音像,4.94
3057,601606.SH,601606,长城军工,专用机械,4.94
802,002341.SZ,002341,新纶科技,化工原料,4.93
1514,300124.SZ,300124,汇川技术,电器仪表,4.93
2972,601069.SH,601069,西部黄金,黄金,4.93
1578,300189.SZ,300189,神农基因,种植业,4.93
3245,603187.SH,603187,海容冷链,机械基件,4.92
3078,601718.SH,601718,际华集团,服饰,4.92
652,002190.SZ,002190,成飞集成,汽车配件,4.92
3224,603138.SH,603138,海量数据,软件服务,4.92
1435,300044.SZ,300044,赛为智能,软件服务,4.91
1820,300433.SZ,300433,蓝思科技,元器件,4.91
2311,600208.SH,600208,新湖中宝,全国地产,4.91
2574,600537.SH,600537,亿晶光电,半导体,4.91
48,000063.SZ,000063,中兴通讯,通信设备,4.9
41,000055.SZ,000055,方大集团,其他建材,4.9
345,000836.SZ,000836,富通鑫茂,通信设备,4.9
1849,300462.SZ,300462,华铭智能,专用机械,4.89
2854,600850.SH,600850,华东电脑,软件服务,4.89
292,000760.SZ,000760,斯太尔,汽车配件,4.88
2249,600135.SH,600135,乐凯胶片,化工原料,4.88
2559,600520.SH,600520,文一科技,机械基件,4.88
1376,002935.SZ,002935,天奥电子,元器件,4.88
1438,300047.SZ,300047,天源迪科,软件服务,4.87
1764,300377.SZ,300377,赢时胜,软件服务,4.86
2540,600499.SH,600499,科达洁能,专用机械,4.86
241,000688.SZ,000688,国城矿业,铅锌,4.86
3171,603038.SH,603038,华立股份,装修装饰,4.84
839,002378.SZ,002378,章源钨业,小金属,4.84
1598,300209.SZ,300209,天泽信息,软件服务,4.83
3463,603718.SH,603718,海利生物,生物制药,4.83
3111,601901.SH,601901,方正证券,证券,4.83
2905,600909.SH,600909,华安证券,证券,4.83
152,000564.SZ,000564,供销大集,百货,4.83
2036,300656.SZ,300656,民德电子,电脑设备,4.82
3590,603996.SH,603996,中新科技,家用电器,4.81
3323,603363.SH,603363,傲农生物,饲料,4.81
3487,603788.SH,603788,宁波高发,汽车配件,4.81
1533,300143.SZ,300143,星普医科,医疗保健,4.8
1061,002601.SZ,002601,龙蟒佰利,化工原料,4.8
1532,300142.SZ,300142,沃森生物,生物制药,4.79
1373,002931.SZ,002931,锋龙股份,汽车配件,4.79
2892,600890.SH,600890,中房股份,区域地产,4.78
463,002001.SZ,002001,新和成,化学制药,4.78
615,002153.SZ,002153,石基信息,软件服务,4.77
2068,300688.SZ,300688,创业黑马,综合类,4.76
1492,300102.SZ,300102,乾照光电,半导体,4.75
1805,300418.SZ,300418,昆仑万维,互联网,4.75
1624,300235.SZ,300235,方直科技,软件服务,4.73
197,000625.SZ,000625,长安汽车,汽车整车,4.73
1948,300563.SZ,300563,神宇股份,通信设备,4.72
1685,300296.SZ,300296,利亚德,半导体,4.72
3190,603078.SH,603078,江化微,化工原料,4.72
2763,600747.SH,600747,ST大控,多元金融,4.7
2958,601010.SH,601010,文峰股份,超市连锁,4.69
2995,601162.SH,601162,天风证券,证券,4.69
1100,002640.SZ,002640,跨境通,服饰,4.69
1840,300453.SZ,300453,三鑫医疗,医疗保健,4.69
686,002224.SZ,002224,三力士,橡胶,4.69
2253,600139.SH,600139,西部资源,汽车整车,4.67
1950,300566.SZ,300566,激智科技,元器件,4.67
2481,600408.SH,600408,*ST安泰,焦炭加工,4.67
2532,600489.SH,600489,中金黄金,黄金,4.66
1249,002797.SZ,002797,第一创业,证券,4.66
2861,600858.SH,600858,银座股份,百货,4.66
741,002280.SZ,002280,联络互动,软件服务,4.66
1756,300368.SZ,300368,汇金股份,专用机械,4.65
1468,300078.SZ,300078,思创医惠,元器件,4.65
1605,300216.SZ,300216,千山药机,医疗保健,4.64
1360,002917.SZ,002917,金奥博,化工原料,4.63
1181,002724.SZ,002724,海洋王,半导体,4.63
882,002421.SZ,002421,达实智能,软件服务,4.63
3007,601208.SH,601208,东材科技,化工原料,4.63
1891,300504.SZ,300504,天邑股份,通信设备,4.62
3555,603918.SH,603918,金桥信息,软件服务,4.62
966,002505.SZ,002505,大康农业,农业综合,4.62
1529,300139.SZ,300139,晓程科技,元器件,4.61
2373,600280.SH,600280,中央商场,百货,4.61
323,000807.SZ,000807,云铝股份,铝,4.61
1928,300542.SZ,300542,新晨科技,软件服务,4.6
1217,002762.SZ,002762,金发拉比,服饰,4.6
217,000659.SZ,000659,珠海中富,广告包装,4.59
906,002445.SZ,002445,ST中南,影视音像,4.57
3332,603383.SH,603383,顶点软件,软件服务,4.56
1868,300481.SZ,300481,濮阳惠成,化工原料,4.56
672,002210.SZ,002210,飞马国际,仓储物流,4.55
1735,300346.SZ,300346,南大光电,元器件,4.55
1513,300123.SZ,300123,亚光科技,船舶,4.55
1786,300399.SZ,300399,京天利,互联网,4.55
2473,600397.SH,600397,*ST安煤,煤炭开采,4.55
1600,300211.SZ,300211,亿通科技,通信设备,4.54
1620,300231.SZ,300231,银信科技,软件服务,4.54
714,002252.SZ,002252,上海莱士,生物制药,4.54
3361,603516.SH,603516,淳中科技,通信设备,4.54
3583,603986.SH,603986,兆易创新,半导体,4.53
2581,600547.SH,600547,山东黄金,黄金,4.53
3495,603803.SH,603803,瑞斯康达,通信设备,4.52
1469,300079.SZ,300079,数码科技,通信设备,4.51
1153,002693.SZ,002693,双成药业,化学制药,4.51
1078,002618.SZ,002618,丹邦科技,元器件,4.51
1369,002927.SZ,002927,泰永长征,电气设备,4.5
3103,601881.SH,601881,中国银河,证券,4.5
1781,300394.SZ,300394,天孚通信,通信设备,4.5
1699,300310.SZ,300310,宜通世纪,通信设备,4.49
2940,600988.SH,600988,赤峰黄金,黄金,4.49
1688,300299.SZ,300299,富春股份,通信设备,4.49
564,002102.SZ,002102,ST冠福,化学制药,4.48
1852,300465.SZ,300465,高伟达,软件服务,4.48
2368,600275.SH,600275,ST昌鱼,农业综合,4.47
1861,300474.SZ,300474,景嘉微,元器件,4.46
3486,603787.SH,603787,新日股份,摩托车,4.46
740,002279.SZ,002279,久其软件,软件服务,4.45
18,000023.SZ,000023,深天地A,其他建材,4.44
1965,300582.SZ,300582,英飞特,半导体,4.44
600,002138.SZ,002138,顺络电子,元器件,4.44
3540,603890.SH,603890,春秋电子,机械基件,4.43
2602,600571.SH,600571,信雅达,软件服务,4.43
1102,002642.SZ,002642,荣之联,软件服务,4.43
539,002077.SZ,002077,大港股份,区域地产,4.42
445,000982.SZ,000982,*ST中绒,纺织,4.41
2158,600027.SH,600027,华电国际,火力发电,4.41
1693,300304.SZ,300304,云意电气,汽车配件,4.41
3189,603077.SH,603077,和邦生物,化工原料,4.41
537,002075.SZ,002075,沙钢股份,特种钢,4.41
1354,002910.SZ,002910,庄园牧场,乳制品,4.38
1664,300275.SZ,300275,梅安森,软件服务,4.37
2448,600369.SH,600369,西南证券,证券,4.37
692,002230.SZ,002230,科大讯飞,软件服务,4.37
1313,002866.SZ,002866,传艺科技,电脑设备,4.37
2365,600271.SH,600271,航天信息,电脑设备,4.37
3550,603908.SH,603908,牧高笛,纺织,4.37
1744,300355.SZ,300355,蒙草生态,环境保护,4.36
870,002409.SZ,002409,雅克科技,化工原料,4.36
