,ts_code,name,industry,continuous_fall,average_p_change,accumulate_p_change,last_p_change,circ_mv
1314,002867.SZ,周大生,服饰,1.0,-1.087,-1.087,0.5,492163.5883
2709,600696.SH,ST岩石,区域地产,3.0,-0.345,-1.087,0.183,186289.3559
501,002039.SZ,黔源电力,水力发电,3.0,-0.36,-1.075,0.217,422327.4541
86,000417.SZ,合肥百货,百货,1.0,-1.071,-1.071,1.948,366921.9294
2091,300716.SZ,国立科技,塑料,2.0,-0.536,-1.07,1.081,97916.94
959,002498.SZ,汉缆股份,电气设备,1.0,-1.068,-1.068,0.719,931248.0134
2265,600161.SH,天坛生物,生物制药,2.0,-0.532,-1.067,1.641,1888629.365
1505,300118.SZ,东方日升,半导体,2.0,-0.505,-1.067,6.472,673667.5673
3180,603067.SH,振华股份,化工原料,2.0,-0.528,-1.06,2.143,133512.7794
2356,600266.SH,北京城建,区域地产,2.0,-0.528,-1.059,3.211,1360190.72
1238,002785.SZ,万里石,其他建材,1.0,-1.058,-1.058,0.642,187350.1199
3066,601678.SH,滨化股份,化工原料,2.0,-0.527,-1.057,2.137,738223.2
2793,600785.SH,新华百货,百货,1.0,-1.056,-1.056,1.008,384475.7011
2275,600172.SH,黄河旋风,矿物制品,2.0,-0.519,-1.053,4.787,450950.0799
2837,600835.SH,上海机电,运输设备,2.0,-0.521,-1.049,3.357,1415415.0465
2672,600654.SH,ST中安,软件服务,2.0,-0.513,-1.047,3.175,147233.415
2769,600759.SH,洲际油气,石油开采,1.0,-1.045,-1.045,1.408,650356.9972
3062,601666.SH,平煤股份,煤炭开采,1.0,-1.044,-1.044,1.583,909048.5181
3364,603536.SH,惠发股份,食品,2.0,-0.52,-1.043,1.522,36414.0
1662,300276.SZ,三丰智能,专用机械,2.0,-0.513,-1.042,1.7,266519.2197
2340,600246.SH,万通地产,区域地产,2.0,-0.518,-1.039,1.05,468468.0
2349,600257.SH,大湖股份,渔业,1.0,-1.033,-1.033,2.296,209254.5
1869,300485.SZ,赛升药业,生物制药,2.0,-0.517,-1.033,1.803,264730.56
2807,600802.SH,福建水泥,水泥,1.0,-1.032,-1.032,2.477,300152.7015
492,002030.SZ,达安基因,生物制药,2.0,-0.506,-1.029,0.473,811931.1153
2728,600717.SH,天津港,港口,2.0,-0.515,-1.027,1.427,1309669.4518
1749,300364.SZ,中文在线,出版业,1.0,-1.027,-1.027,3.527,267750.3836
3255,603225.SH,新凤鸣,化纤,2.0,-0.514,-1.026,0.921,208628.6478
1177,002719.SZ,麦趣尔,乳制品,1.0,-1.02,-1.02,1.46,166344.8255
2219,600108.SH,亚盛集团,农业综合,1.0,-1.017,-1.017,1.027,574339.9607
3128,601997.SH,贵阳银行,银行,2.0,-0.508,-1.016,2.395,1483041.2187
498,002036.SZ,联创电子,元器件,1.0,-1.015,-1.015,9.972,649046.8637
2327,600231.SH,凌钢股份,普钢,1.0,-1.014,-1.014,1.365,823011.5747
2198,600084.SH,中葡股份,红黄药酒,1.0,-1.014,-1.014,3.072,339365.5027
2796,600790.SH,轻纺城,商品城,2.0,-0.502,-1.008,1.018,581918.9984
572,002110.SZ,三钢闽光,普钢,2.0,-0.502,-1.005,1.76,935271.5064
652,002190.SZ,成飞集成,汽车配件,1.0,-1.004,-1.004,0.824,548849.5274
1594,300208.SZ,青岛中程,电气设备,1.0,-1.0,-1.0,1.515,366094.8874
1213,002758.SZ,华通医药,医药商业,1.0,-0.996,-0.996,2.642,146261.0999
2551,600517.SH,置信电气,电气设备,2.0,-0.497,-0.993,0.501,499053.4383
1746,300360.SZ,炬华科技,电器仪表,2.0,-0.496,-0.99,0.75,267790.3203
3552,603922.SH,金鸿顺,汽车配件,1.0,-0.988,-0.988,1.702,55456.0
524,002062.SZ,宏润建设,建筑施工,2.0,-0.495,-0.988,1.496,390152.5227
3114,601952.SH,苏垦农发,种植业,1.0,-0.987,-0.987,0.855,289786.9304
1291,002842.SZ,翔鹭钨业,小金属,1.0,-0.979,-0.979,0.931,124616.375
409,000932.SZ,华菱钢铁,普钢,2.0,-0.487,-0.979,1.412,2164999.513
2174,600059.SH,古越龙山,红黄药酒,2.0,-0.489,-0.978,1.269,580520.3505
3179,603066.SH,音飞储存,仓储物流,2.0,-0.474,-0.971,2.661,220415.2257
2692,600679.SH,上海凤凰,文教休闲,2.0,-0.484,-0.969,9.98,259193.2164
2924,600978.SH,宜华生活,家居用品,1.0,-0.962,-0.962,2.184,624288.2717
2905,600933.SH,爱柯迪,汽车配件,2.0,-0.476,-0.96,1.212,221539.9413
2290,600189.SH,吉林森工,林业,1.0,-0.957,-0.957,1.208,178352.8879
2938,600995.SH,文山电力,水力发电,2.0,-0.478,-0.955,0.964,350759.8512
235,000681.SZ,视觉中国,互联网,2.0,-0.476,-0.955,0.843,779571.5208
736,002275.SZ,桂林三金,中成药,2.0,-0.475,-0.952,0.739,727012.1375
2365,600277.SH,亿利洁能,综合类,1.0,-0.951,-0.951,0.16,1673927.1832
2701,600688.SH,上海石化,石油加工,2.0,-0.474,-0.947,0.765,3862284.7145
3499,603819.SH,神力股份,电气设备,2.0,-0.474,-0.946,0.119,94079.7
2391,600307.SH,酒钢宏兴,普钢,1.0,-0.943,-0.943,1.429,1334095.1313
2158,600033.SH,福建高速,路桥,2.0,-0.471,-0.941,0.633,872719.2
3533,603889.SH,新澳股份,纺织,1.0,-0.94,-0.94,0.211,374362.1657
2902,600919.SH,江苏银行,银行,2.0,-0.47,-0.939,2.212,3887322.4763
262,000716.SZ,黑芝麻,食品,1.0,-0.938,-0.938,2.208,200829.9883
202,000630.SZ,铜陵有色,铜,1.0,-0.935,-0.935,0.943,2045959.6617
2945,601002.SH,晋亿实业,机械基件,1.0,-0.933,-0.933,2.198,516041.19
1162,002702.SZ,海欣食品,食品,2.0,-0.463,-0.928,1.405,138055.555
1284,002835.SZ,同为股份,元器件,1.0,-0.926,-0.926,2.67,64962.9407
2490,600429.SH,三元股份,乳制品,1.0,-0.922,-0.923,1.862,484095.0
3087,601857.SH,中国石油,石油开采,2.0,-0.462,-0.922,0.665,122575012.9082
130,000538.SZ,云南白药,中成药,2.0,-0.459,-0.921,0.302,8656053.8782
1989,300610.SZ,晨化股份,化工原料,2.0,-0.457,-0.92,0.619,64713.7761
3501,603823.SH,百合花,染料涂料,2.0,-0.453,-0.915,0.808,122819.1975
2487,600425.SH,青松建化,水泥,2.0,-0.443,-0.912,0.92,453621.9383
144,000554.SZ,泰山石油,石油贸易,1.0,-0.911,-0.911,2.39,201995.889
1002,002542.SZ,中化岩土,建筑施工,2.0,-0.455,-0.909,0.917,426185.4546
2991,601166.SH,兴业银行,银行,2.0,-0.454,-0.906,1.28,31645931.3434
536,002074.SZ,国轩高科,电气设备,1.0,-0.904,-0.904,6.449,1647478.3529
2514,600475.SH,华光股份,专用机械,2.0,-0.449,-0.9,1.022,125040.9754
2944,601001.SH,大同煤业,煤炭开采,1.0,-0.899,-0.899,1.361,748143.9
3372,603567.SH,珍宝岛,中成药,2.0,-0.45,-0.899,0.908,1038522.68
2172,600057.SH,厦门象屿,仓储物流,1.0,-0.897,-0.897,2.715,979484.1546
2069,300692.SZ,中环环保,环境保护,1.0,-0.892,-0.892,1.349,131150.76
1406,300018.SZ,中元股份,电气设备,1.0,-0.886,-0.887,5.724,215574.251
3205,603113.SH,金能科技,化工原料,2.0,-0.432,-0.882,0.728,413172.2425
2283,600182.SH,S佳通,汽车配件,2.0,-0.438,-0.875,0.504,270980.0
436,000971.SZ,高升控股,互联网,2.0,-0.433,-0.875,2.647,206459.6914
275,000731.SZ,四川美丰,农药化肥,2.0,-0.435,-0.874,1.764,341286.4711
342,000831.SZ,五矿稀土,小金属,1.0,-0.87,-0.87,1.535,908303.1964
881,002420.SZ,毅昌股份,塑料,1.0,-0.865,-0.865,0.872,135925.9524
554,002092.SZ,中泰化学,化工原料,2.0,-0.425,-0.861,2.605,1682436.3388
100,000501.SZ,鄂武商A,百货,2.0,-0.428,-0.856,1.248,714703.3852
655,002193.SZ,如意集团,纺织,2.0,-0.427,-0.855,1.185,216360.6691
2468,600397.SH,*ST安煤,煤炭开采,1.0,-0.851,-0.851,3.434,238580.3316
1107,002647.SZ,仁东控股,多元金融,1.0,-0.848,-0.848,2.495,805188.9027
2929,600983.SH,惠而浦,家用电器,2.0,-0.42,-0.845,1.363,317016.0
2864,600866.SH,星湖科技,食品,2.0,-0.421,-0.843,2.55,233632.4343
2885,600888.SH,新疆众和,铝,1.0,-0.84,-0.84,1.695,400124.9443
2141,600012.SH,皖通高速,路桥,2.0,-0.399,-0.833,1.681,705188.0
2993,601169.SH,北京银行,银行,2.0,-0.416,-0.831,1.842,11094790.5798
3259,603229.SH,奥翔药业,化学制药,2.0,-0.416,-0.831,2.179,65801.62
1979,300600.SZ,瑞特股份,电气设备,1.0,-0.83,-0.83,2.114,153146.76
3216,603133.SH,碳元科技,元器件,1.0,-0.83,-0.83,6.752,214219.4521
3409,603630.SH,拉芳家化,日用化工,2.0,-0.411,-0.824,2.216,119504.7666
902,002441.SZ,众业达,批发业,2.0,-0.403,-0.823,3.043,292584.9325
123,000530.SZ,大冷股份,机械基件,1.0,-0.822,-0.822,2.21,221118.5242
82,000411.SZ,英特集团,医药商业,1.0,-0.818,-0.818,0.165,251871.105
3274,603288.SH,海天味业,食品,2.0,-0.395,-0.817,0.81,20490402.5519
2768,600758.SH,红阳能源,煤炭开采,1.0,-0.817,-0.817,1.099,289135.5778
3219,603139.SH,康惠制药,中成药,1.0,-0.816,-0.816,1.519,86022.52
2812,600808.SH,马钢股份,普钢,2.0,-0.405,-0.809,0.815,2214035.69
2882,600885.SH,宏发股份,电气设备,2.0,-0.404,-0.806,0.813,1940103.843
2948,601006.SH,大秦铁路,铁路,1.0,-0.801,-0.801,0.461,12948975.3887
445,000982.SZ,*ST中绒,纺织,2.0,-0.394,-0.8,1.613,227435.4532
3579,603988.SH,中电电机,电气设备,1.0,-0.798,-0.798,1.005,236376.0
401,000923.SZ,河北宣工,铜,1.0,-0.796,-0.796,1.168,274428.0
426,000960.SZ,锡业股份,小金属,1.0,-0.791,-0.791,1.24,1607221.5336
3482,603789.SH,星光农机,农用机械,1.0,-0.786,-0.786,0.713,330460.0
3498,603818.SH,曲美家居,家居用品,1.0,-0.784,-0.784,0.0,367447.08
3304,603336.SH,宏辉果蔬,农业综合,1.0,-0.778,-0.778,0.0,113803.3515
2466,600395.SH,盘江股份,煤炭开采,1.0,-0.777,-0.777,0.978,854006.7603
2376,600289.SH,*ST信通,软件服务,2.0,-0.387,-0.772,0.778,146573.9752
2748,600737.SH,中粮糖业,食品,2.0,-0.387,-0.772,0.908,1596359.6486
2704,600691.SH,阳煤化工,农药化肥,2.0,-0.379,-0.769,0.775,456661.6356
228,000672.SZ,上峰水泥,水泥,2.0,-0.378,-0.764,0.33,742008.7368
2578,600549.SH,厦门钨业,小金属,1.0,-0.763,-0.763,1.462,1854574.9378
413,000937.SZ,冀中能源,煤炭开采,1.0,-0.761,-0.761,1.023,1148106.9376
548,002086.SZ,ST东海洋,渔业,1.0,-0.756,-0.756,1.777,190722.4972
2777,600768.SH,宁波富邦,铝,1.0,-0.752,-0.752,1.326,143109.504
1921,300538.SZ,同益股份,批发业,2.0,-0.356,-0.751,2.224,51832.5415
2222,600111.SH,北方稀土,小金属,1.0,-0.749,-0.749,1.078,3407815.908
2254,600149.SH,ST坊展,综合类,2.0,-0.374,-0.748,1.318,204526.08
1748,300363.SZ,博腾股份,化学制药,1.0,-0.746,-0.745,4.614,302131.2304
3254,603223.SH,恒通股份,供气供热,2.0,-0.37,-0.745,1.595,181944.0
648,002186.SZ,全聚德,酒店餐饮,2.0,-0.372,-0.744,0.916,371264.7268
3084,601818.SH,光大银行,银行,1.0,-0.741,-0.741,0.995,16163077.5782
1590,300204.SZ,舒泰神,生物制药,2.0,-0.369,-0.74,0.932,505436.4433
1923,300540.SZ,深冷股份,专用机械,2.0,-0.37,-0.74,2.566,79338.5733
380,000898.SZ,鞍钢股份,普钢,1.0,-0.738,-0.738,0.744,3332755.0786
425,000959.SZ,首钢股份,普钢,2.0,-0.368,-0.735,0.494,1207376.1052
384,000902.SZ,新洋丰,农药化肥,1.0,-0.732,-0.731,0.632,1121286.425
133,000541.SZ,佛山照明,家用电器,2.0,-0.356,-0.722,2.364,603670.5846
821,002360.SZ,同德化工,化工原料,1.0,-0.709,-0.709,1.786,169050.2962
1058,002598.SZ,山东章鼓,机械基件,1.0,-0.705,-0.705,1.421,192897.5694
461,001965.SZ,招商公路,路桥,1.0,-0.704,-0.704,0.591,472162.7673
2731,600720.SH,祁连山,水泥,1.0,-0.692,-0.692,0.558,559613.2973
1226,002772.SZ,众兴菌业,种植业,1.0,-0.692,-0.692,0.975,184387.6412
2582,600555.SH,海航创新,旅游服务,2.0,-0.33,-0.687,1.038,284262.0
2778,600769.SH,祥龙电业,建筑施工,1.0,-0.682,-0.682,1.144,165739.9224
2096,300721.SZ,怡达股份,化工原料,1.0,-0.682,-0.682,2.006,80511.4729
1166,002707.SZ,众信旅游,旅游服务,2.0,-0.326,-0.679,2.222,316073.8263
365,000878.SZ,云南铜业,铜,1.0,-0.674,-0.674,2.149,1279001.9363
176,000598.SZ,兴蓉环境,水务,2.0,-0.335,-0.673,1.129,1337825.9337
2992,601168.SH,西部矿业,铜,1.0,-0.673,-0.673,1.525,1427417.0
1769,300385.SZ,雪浪环境,环境保护,2.0,-0.334,-0.667,0.47,86648.9767
2591,600565.SH,迪马股份,全国地产,2.0,-0.333,-0.667,2.685,724845.5429
3470,603757.SH,大元泵业,专用机械,2.0,-0.323,-0.666,1.245,74025.0
3192,603089.SH,正裕工业,汽车配件,1.0,-0.664,-0.664,1.56,57342.2462
530,002068.SZ,黑猫股份,化工原料,2.0,-0.327,-0.66,1.329,370269.6773
2150,600023.SH,浙能电力,火力发电,2.0,-0.324,-0.651,0.873,6283518.7745
3401,603615.SH,茶花股份,家居用品,1.0,-0.649,-0.649,0.87,69397.4309
806,002345.SZ,潮宏基,服饰,1.0,-0.649,-0.649,5.665,426169.1193
2799,600793.SH,宜宾纸业,造纸,2.0,-0.323,-0.647,1.042,163320.3
2237,600127.SH,金健米业,农业综合,1.0,-0.643,-0.643,1.294,200878.1472
2461,600389.SH,江山股份,农药化肥,1.0,-0.639,-0.639,0.877,512622.0
2776,600767.SH,ST运盛,医疗保健,2.0,-0.317,-0.638,0.856,160568.6957
2915,600966.SH,博汇纸业,造纸,2.0,-0.316,-0.633,1.274,425116.4836
2139,600010.SH,包钢股份,普钢,2.0,-0.316,-0.633,1.274,5036676.6423
3125,601991.SH,大唐发电,火力发电,2.0,-0.311,-0.629,1.266,3198195.2
2573,600543.SH,莫高股份,红黄药酒,2.0,-0.314,-0.628,0.316,203911.2
1666,300280.SZ,紫天科技,专用机械,4.0,-0.155,-0.624,0.03,428160.0
3522,603877.SH,太平鸟,服饰,2.0,-0.31,-0.62,0.453,355274.9959
2673,600655.SH,豫园股份,百货,2.0,-0.306,-0.613,1.11,1178604.0203
2734,600723.SH,首商股份,百货,2.0,-0.304,-0.613,0.616,429719.4188
604,002142.SZ,宁波银行,银行,2.0,-0.303,-0.609,1.058,8404579.8302
840,002379.SZ,宏创控股,铝,2.0,-0.301,-0.601,0.604,308360.0656
900,002439.SZ,启明星辰,软件服务,1.0,-0.592,-0.592,1.706,1599098.0331
2149,600022.SH,山东钢铁,普钢,1.0,-0.585,-0.585,1.177,1882806.534
2403,600320.SH,振华重工,工程机械,2.0,-0.28,-0.58,1.166,1152733.1884
3073,601727.SH,上海电气,电气设备,2.0,-0.289,-0.577,0.774,5204896.4049
2486,600423.SH,*ST柳化,农药化肥,1.0,-0.576,-0.576,0.58,277147.174
333,000820.SZ,神雾节能,环境保护,2.0,-0.26,-0.575,2.312,152745.8245
3132,603001.SH,奥康国际,服饰,2.0,-0.285,-0.57,1.243,424637.82
2234,600123.SH,兰花科创,煤炭开采,1.0,-0.564,-0.564,0.425,808819.2
1458,300071.SZ,华谊嘉信,广告包装,2.0,-0.267,-0.562,3.39,152623.6239
1347,002902.SZ,铭普光磁,元器件,1.0,-0.558,-0.558,0.648,168400.75
869,002408.SZ,齐翔腾达,化工原料,1.0,-0.552,-0.552,1.803,1280133.9162
3523,603878.SH,武进不锈,钢加工,2.0,-0.276,-0.551,1.74,129899.0015
2850,600851.SH,海欣股份,纺织,2.0,-0.274,-0.549,2.901,549963.552
310,000791.SZ,甘肃电投,水力发电,2.0,-0.26,-0.549,1.105,533128.3826
1089,002629.SZ,仁智股份,石油开采,1.0,-0.533,-0.533,1.072,129914.3632
756,002295.SZ,精艺股份,铜,1.0,-0.526,-0.526,0.926,190935.0275
2197,600083.SH,博信股份,建筑施工,2.0,-0.259,-0.522,0.0,390780.5608
2869,600871.SH,*ST油服,石油开采,3.0,-0.172,-0.518,0.0,2312190.911
3256,603226.SH,菲林格尔,家居用品,1.0,-0.515,-0.515,2.759,52418.4742
948,002487.SZ,大金重工,钢加工,2.0,-0.248,-0.512,3.342,217080.0
3085,601828.SH,美凯龙,其他商业,2.0,-0.244,-0.511,1.283,468613.2252
2115,300742.SZ,越博动力,汽车配件,2.0,-0.247,-0.508,3.475,83584.54
3236,603183.SH,建研院,建筑施工,2.0,-0.253,-0.506,0.699,116768.3062
3149,603020.SH,爱普股份,食品,2.0,-0.251,-0.502,1.387,257280.0
3096,601880.SH,大连港,港口,2.0,-0.251,-0.502,5.051,1609050.56
3486,603799.SH,华友钴业,小金属,1.0,-0.498,-0.498,0.884,2808093.0826
2143,600016.SH,民生银行,银行,2.0,-0.249,-0.497,1.167,21525508.7903
865,002404.SZ,嘉欣丝绸,纺织,2.0,-0.246,-0.493,0.495,242910.7892
2947,601005.SH,重庆钢铁,普钢,2.0,-0.244,-0.488,1.471,1734758.3389
2826,600823.SH,世茂股份,全国地产,2.0,-0.243,-0.488,1.225,1549232.4918
2310,600212.SH,江泉实业,综合类,2.0,-0.241,-0.483,1.456,213889.435
495,002033.SZ,丽江旅游,旅游景点,2.0,-0.241,-0.482,0.808,342875.6329
45,000060.SZ,中金岭南,铅锌,1.0,-0.457,-0.457,1.147,1573585.7728
976,002515.SZ,金字火腿,食品,1.0,-0.449,-0.449,0.452,377995.8636
3161,603033.SH,三维股份,橡胶,1.0,-0.446,-0.446,0.448,123872.0
156,000568.SZ,泸州老窖,白酒,2.0,-0.218,-0.44,0.602,7315127.528
3112,601939.SH,建设银行,银行,2.0,-0.215,-0.43,0.144,6667592.0362
2563,600530.SH,交大昂立,医疗保健,2.0,-0.196,-0.42,1.688,375960.0
2146,600019.SH,宝钢股份,普钢,2.0,-0.207,-0.42,0.563,15802277.1514
368,000882.SZ,华联股份,百货,2.0,-0.203,-0.417,1.674,603163.6985
1049,002589.SZ,瑞康医药,医药商业,2.0,-0.206,-0.412,0.69,791802.749
255,000708.SZ,大冶特钢,特种钢,1.0,-0.395,-0.395,2.081,462890.7344
343,000833.SZ,粤桂股份,造纸,1.0,-0.393,-0.393,1.381,194336.4338
2879,600882.SH,广泽股份,乳制品,1.0,-0.391,-0.391,0.785,310873.6747
2984,601137.SH,博威合金,铜,1.0,-0.388,-0.388,1.167,439864.2854
970,002509.SZ,天广中茂,专用机械,1.0,-0.385,-0.385,1.158,554703.3791
3289,603316.SH,诚邦股份,建筑施工,1.0,-0.385,-0.385,3.089,84166.355
2754,600743.SH,华远地产,区域地产,2.0,-0.191,-0.382,1.149,619370.6307
1423,300035.SZ,中科电气,电气设备,1.0,-0.38,-0.38,6.107,216912.1899
2707,600694.SH,大商股份,百货,2.0,-0.181,-0.373,1.272,795096.3937
2279,600177.SH,雅戈尔,服饰,2.0,-0.185,-0.37,2.723,2972601.303
2510,600467.SH,好当家,渔业,1.0,-0.37,-0.37,3.717,407617.4108
3335,603399.SH,吉翔股份,小金属,1.0,-0.369,-0.369,0.277,550726.9035
385,000903.SZ,云内动力,机械基件,1.0,-0.366,-0.366,1.471,487756.1501
2800,600794.SH,保税科技,仓储物流,2.0,-0.171,-0.341,1.712,353897.5246
2973,601106.SH,中国一重,工程机械,2.0,-0.164,-0.334,1.007,1967938.0
2952,601010.SH,文峰股份,超市连锁,2.0,-0.161,-0.329,1.32,567336.0
895,002434.SZ,万里扬,汽车配件,2.0,-0.147,-0.32,0.481,638960.8401
2464,600392.SH,盛和资源,小金属,1.0,-0.319,-0.319,0.854,1318858.6226
942,002481.SZ,双塔食品,食品,1.0,-0.316,-0.316,0.952,352066.5927
3115,601958.SH,金钼股份,小金属,1.0,-0.304,-0.304,0.61,2129558.904
115,000520.SZ,长航凤凰,水运,1.0,-0.302,-0.302,0.909,337023.7905
2353,600261.SH,阳光照明,家用电器,1.0,-0.292,-0.292,2.639,508236.0255
2163,600039.SH,四川路桥,建筑施工,2.0,-0.144,-0.289,0.87,1203061.3431
2452,600379.SH,宝光股份,电气设备,1.0,-0.282,-0.282,2.122,170289.6637
2437,600362.SH,江西铜业,铜,1.0,-0.278,-0.278,1.392,3023635.4691
3267,603266.SH,天龙股份,塑料,1.0,-0.277,-0.277,2.502,51625.0
3122,601988.SH,中国银行,银行,2.0,-0.136,-0.272,0.545,77772474.9782
3015,601288.SH,农业银行,银行,2.0,-0.135,-0.271,0.0,108212348.1567
407,000930.SZ,中粮生化,农业综合,1.0,-0.268,-0.268,4.167,629618.6141
595,002133.SZ,广宇集团,全国地产,1.0,-0.264,-0.264,1.587,243823.5433
3246,603199.SH,九华旅游,旅游景点,1.0,-0.263,-0.263,1.055,212062.88
430,000965.SZ,天保基建,区域地产,2.0,-0.126,-0.256,1.285,437273.3726
920,002459.SZ,天业通联,工程机械,2.0,-0.098,-0.253,6.091,485279.1336
177,000599.SZ,青岛双星,汽车配件,2.0,-0.122,-0.251,1.005,308609.5875
2911,600961.SH,株冶集团,铅锌,1.0,-0.242,-0.242,1.335,440427.3582
2652,600633.SH,浙数文化,互联网,2.0,-0.12,-0.24,2.284,1098018.8688
2825,600822.SH,上海物贸,商贸代理,2.0,-0.106,-0.221,2.765,368021.4065
300,000778.SZ,新兴铸管,钢加工,2.0,-0.109,-0.219,1.096,1807603.8296
1809,300425.SZ,环能科技,环境保护,2.0,-0.093,-0.202,1.822,317435.3923
2884,600887.SH,伊利股份,乳制品,1.0,-0.196,-0.196,0.0,15401475.1131
3508,603839.SH,安正时尚,服饰,1.0,-0.184,-0.184,1.75,116593.2131
3129,601998.SH,中信银行,银行,1.0,-0.174,-0.174,2.783,18855951.9577
1600,300214.SZ,日科化学,化工原料,2.0,-0.085,-0.172,0.345,179881.0517
2154,600028.SH,中国石化,石油加工,2.0,-0.084,-0.17,0.17,56187969.375
3021,601328.SH,交通银行,银行,2.0,-0.081,-0.163,1.307,24335535.6893
1796,300412.SZ,迦南科技,医疗保健,2.0,-0.075,-0.154,2.164,146784.9815
1656,300270.SZ,中威电子,通信设备,1.0,-0.137,-0.137,2.606,112822.1595
665,002203.SZ,海亮股份,铜,1.0,-0.127,-0.127,0.127,1287464.3952
2133,600000.SH,浦发银行,银行,2.0,-0.046,-0.093,2.039,30942244.0528
1253,002801.SZ,微光股份,电气设备,1.0,-0.088,-0.088,1.097,67829.76
1514,300127.SZ,银河磁体,元器件,1.0,-0.084,-0.084,2.008,276853.0509
674,002212.SZ,南洋股份,电气设备,2.0,-0.034,-0.069,1.596,940554.6412
3024,601336.SH,新华保险,保险,2.0,-0.006,-0.022,2.806,9551312.1772
2463,600391.SH,航发科技,航空,1.0,0.0,0.0,3.78,435110.5057
284,000751.SZ,锌业股份,铅锌,1.0,0.0,0.0,1.954,441287.8636
2040,300663.SZ,科蓝软件,软件服务,1.0,0.0,0.0,8.596,216224.8704
2974,601107.SH,四川成渝,路桥,2.0,0.002,0.0,0.545,798051.06
593,002131.SZ,利欧股份,互联网,2.0,0.008,0.0,2.614,609758.1012
3057,601618.SH,中国中冶,建筑施工,2.0,0.001,-0.0,0.652,5516459.3235
165,000585.SZ,*ST东电,电气设备,2.0,0.004,-0.0,1.826,135900.8781
2320,600223.SH,鲁商置业,区域地产,2.0,0.0,0.0,1.52,334323.312
3571,603976.SH,正川股份,医疗保健,1.0,0.0,0.0,3.454,72271.983
66,000157.SZ,中联重科,工程机械,2.0,0.0,0.0,1.485,2579586.707
937,002476.SZ,宝莫股份,化工原料,2.0,0.002,-0.0,3.648,283185.2377
658,002196.SZ,方正电机,纺织机械,2.0,0.007,0.0,1.739,229004.1655
2818,600815.SH,厦工股份,工程机械,1.0,0.0,0.0,1.329,292485.8466
233,000679.SZ,大连友谊,百货,1.0,0.0,0.0,1.896,153230.7675
2471,600400.SH,红豆股份,服饰,2.0,0.0,0.0,1.832,971082.9306
1604,300218.SZ,安利股份,塑料,2.0,0.004,-0.0,2.671,149663.2646
2188,600074.SH,*ST保千,电脑设备,2.0,0.004,0.0,0.885,116970.057
105,000506.SZ,中润资源,区域地产,1.0,0.0,0.0,0.977,287887.9979
556,002094.SZ,青岛金王,日用化工,1.0,0.0,0.0,0.78,311683.1479
1687,300301.SZ,长方集团,半导体,2.0,0.0,0.0,1.596,210288.6075
752,002291.SZ,星期六,服饰,1.0,0.0,0.0,1.452,193996.7935
2291,600190.SH,锦州港,港口,2.0,0.005,-0.0,3.155,581891.4413
223,000667.SZ,美好置业,全国地产,1.0,0.0,0.0,0.772,662918.6844
3446,603701.SH,德宏股份,汽车配件,1.0,0.084,0.083,3.673,88350.912
1155,002695.SZ,煌上煌,食品,2.0,0.045,0.089,5.898,537304.0367
1822,300438.SZ,鹏辉能源,电气设备,1.0,0.106,0.107,3.085,413352.6828
2100,300725.SZ,药石科技,化工原料,1.0,0.134,0.134,1.821,500582.0522
1270,002820.SZ,桂发祥,食品,1.0,0.154,0.154,1.459,159493.4026
2959,601020.SH,华钰矿业,铅锌,1.0,0.212,0.212,0.636,269687.807
2875,600877.SH,ST嘉陵,摩托车,2.0,0.108,0.216,1.94,325084.4049
359,000863.SZ,三湘印象,区域地产,1.0,0.238,0.238,1.422,392367.8868
369,000883.SZ,湖北能源,火力发电,2.0,0.129,0.258,1.031,2549775.3331
2204,600091.SH,ST明科,化工原料,1.0,0.262,0.262,1.044,169278.6468
114,000519.SZ,中兵红箭,矿物制品,1.0,0.283,0.283,3.814,540353.5971
2891,600894.SH,广日股份,运输设备,1.0,0.293,0.293,1.46,597663.092
1402,300014.SZ,亿纬锂能,电气设备,1.0,0.32,0.32,0.213,1544304.5402
2386,600301.SH,ST南化,化工原料,2.0,0.16,0.32,1.914,150259.6615
747,002286.SZ,保龄宝,食品,1.0,0.32,0.32,0.639,207040.6932
3366,603555.SH,贵人鸟,服饰,2.0,0.166,0.327,1.631,391619.1351
448,000987.SZ,越秀金控,多元金融,1.0,0.327,0.327,6.949,530278.2862
908,002447.SZ,晨鑫科技,互联网,1.0,0.347,0.347,1.73,390269.6532
939,002478.SZ,常宝股份,钢加工,1.0,0.373,0.373,0.372,320549.2677
296,000767.SZ,漳泽电力,火力发电,4.0,0.104,0.392,0.391,748459.8327
1455,300068.SZ,南都电源,电气设备,1.0,0.402,0.402,1.336,942174.6904
729,002268.SZ,卫士通,软件服务,1.0,0.417,0.417,1.12,1973731.3568
2259,600155.SH,华创阳安,证券,1.0,0.467,0.467,10.0,1067317.1146
2287,600186.SH,莲花健康,食品,1.0,0.516,0.516,0.0,207094.7406
1409,300021.SZ,大禹节水,农业综合,1.0,0.564,0.564,0.748,349430.8994
2036,300659.SZ,中孚信息,软件服务,1.0,0.637,0.637,6.54,162249.3012
398,000920.SZ,南方汇通,环境保护,2.0,0.332,0.663,0.494,257354.6233
1956,300576.SZ,容大感光,染料涂料,3.0,0.263,0.701,1.139,63782.4042
1895,300511.SZ,雪榕生物,种植业,1.0,0.829,0.829,1.233,149702.523
