,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_CURRENT_PRICE,circ_mv
1365,002922.SZ,伊戈尔,电气设备,1.09,17.9,128706.5938
1673,300285.SZ,国瓷材料,陶瓷,1.09,20.06,819837.6204
3556,603926.SH,铁流股份,汽车配件,1.09,17.11,111373.3051
3055,601607.SH,上海医药,医药商业,1.09,18.83,3620886.6389
1057,002597.SZ,金禾实业,化工原料,1.09,18.0,997290.549
1516,300127.SZ,银河磁体,元器件,1.09,12.99,295022.2421
2047,300668.SZ,杰恩设计,装修装饰,1.09,20.31,83485.2705
836,002375.SZ,亚厦股份,装修装饰,1.09,6.46,802802.881
2642,600617.SH,国新能源,供气供热,1.09,5.33,519629.3454
3459,603717.SH,天域生态,环境保护,1.09,10.3,125741.8232
635,002173.SZ,创新医疗,医疗保健,1.09,8.58,318238.6933
2076,300697.SZ,电工合金,铜,1.09,12.6,65520.0
385,000903.SZ,云内动力,机械基件,1.08,3.01,531936.9608
1310,002863.SZ,今飞凯达,汽车配件,1.08,7.11,132091.5708
2414,600330.SH,天通股份,元器件,1.08,7.71,768352.1778
571,002109.SZ,兴化股份,化工原料,1.08,4.05,220720.3158
1307,002860.SZ,星帅尔,电气设备,1.08,20.92,98937.2133
175,000597.SZ,东北制药,化学制药,1.08,12.65,598823.5773
1100,002640.SZ,跨境通,服饰,1.08,12.11,1235074.3324
2238,600126.SH,杭钢股份,普钢,1.08,5.21,627847.6048
3434,603677.SH,奇精机械,机械基件,1.08,15.18,86667.8237
1361,002918.SZ,蒙娜丽莎,其他建材,1.08,19.42,154578.345
1412,300022.SZ,吉峰科技,农用机械,1.08,4.47,153222.7771
546,002084.SZ,海鸥住工,家居用品,1.08,4.92,244974.0983
1536,300147.SZ,香雪制药,中成药,1.08,7.74,511149.0381
594,002132.SZ,恒星科技,钢加工,1.08,2.98,373715.3143
1036,002576.SZ,通达动力,电气设备,1.08,12.47,180311.8505
1151,002691.SZ,冀凯股份,专用机械,1.08,7.9,267881.179
2077,300698.SZ,万马科技,通信设备,1.08,18.41,164292.8467
2146,600017.SH,日照港,港口,1.08,3.25,999587.5136
2852,600851.SH,海欣股份,纺织,1.08,8.76,646668.5524
766,002305.SZ,南国置业,区域地产,1.08,3.13,508093.6299
2865,600865.SH,百大集团,百货,1.08,6.86,258100.8568
137,000546.SZ,金圆股份,水泥,1.08,10.23,676227.775
1782,300396.SZ,迪瑞医疗,医疗保健,1.08,15.56,384491.3033
2143,600012.SH,皖通高速,路桥,1.08,6.73,784448.8
859,002398.SZ,建研集团,其他建材,1.08,5.26,276376.6502
3237,603180.SH,金牌厨柜,家居用品,1.08,70.53,129891.37
3031,601368.SH,绿城水务,水务,1.07,6.43,473126.4074
32,000039.SZ,中集集团,轻工机械,1.07,13.4,1698587.7533
943,002482.SZ,广田集团,装修装饰,1.07,6.01,919106.8034
2804,600796.SH,钱江生化,农药化肥,1.07,5.77,173909.0371
2806,600798.SH,宁波海运,水运,1.07,3.83,394815.9131
1223,002769.SZ,普路通,仓储物流,1.07,11.85,274883.7165
1746,300358.SZ,楚天科技,医疗保健,1.07,8.77,387362.2528
3484,603788.SH,宁波高发,汽车配件,1.07,16.66,383336.9355
1019,002559.SZ,亚威股份,机床制造,1.07,8.09,247967.6061
2882,600883.SH,博闻科技,水泥,1.07,7.29,172108.152
2060,300681.SZ,英搏尔,元器件,1.07,35.2,66528.0
2462,600388.SH,龙净环保,环境保护,1.07,12.38,1323483.9
612,002150.SZ,通润装备,机械基件,1.07,8.06,221040.5729
115,000520.SZ,长航凤凰,水运,1.07,3.4,344108.3747
909,002448.SZ,中原内配,汽车配件,1.07,6.46,304235.3118
2236,600123.SH,兰花科创,煤炭开采,1.07,7.68,877363.2
1496,300107.SZ,建新股份,化工原料,1.07,12.99,430798.9779
785,002324.SZ,普利特,塑料,1.07,11.31,265497.9115
2005,300625.SZ,三雄极光,半导体,1.07,16.07,148370.3761
3372,603558.SH,健盛集团,纺织,1.07,10.91,338478.05
403,000926.SZ,福星股份,区域地产,1.07,7.21,682825.7372
2119,300745.SZ,欣锐科技,汽车配件,1.07,37.8,108221.4
1491,300102.SZ,乾照光电,半导体,1.07,6.85,484638.0555
1292,002843.SZ,泰嘉股份,钢加工,1.06,14.55,122220.0
822,002361.SZ,神剑股份,化工原料,1.06,4.43,273316.789
2206,600091.SH,ST明科,化工原料,1.06,3.99,174527.5971
2090,300712.SZ,永福股份,建筑施工,1.06,16.04,96855.9905
3083,601800.SH,中国交建,建筑施工,1.06,12.35,14507835.7499
519,002057.SZ,中钢天源,元器件,1.06,7.72,246764.193
2659,600638.SH,新黄浦,区域地产,1.06,9.38,631646.1853
2221,600108.SH,亚盛集团,农业综合,1.06,3.22,626906.669
2394,600308.SH,华泰股份,造纸,1.06,4.93,575607.7796
2629,600603.SH,广汇物流,仓储物流,1.06,4.93,248501.6732
2292,600189.SH,吉林森工,林业,1.06,4.66,198359.0591
915,002454.SZ,松芝股份,汽车配件,1.06,5.26,329071.5259
2831,600826.SH,兰生股份,商贸代理,1.06,11.3,475325.7854
3194,603088.SH,宁波精达,专用机械,1.06,13.36,149632.0
2738,600725.SH,ST云维,焦炭加工,1.06,2.67,329069.49
2204,600089.SH,特变电工,电气设备,1.06,8.18,3038307.8614
3511,603839.SH,安正时尚,服饰,1.06,11.76,124084.7227
2543,600506.SH,香梨股份,种植业,1.06,11.52,170158.3177
1147,002687.SZ,乔治白,服饰,1.06,6.56,209540.832
1598,300210.SZ,森远股份,专用机械,1.06,4.7,188082.0634
1281,002831.SZ,裕同科技,广告包装,1.05,58.77,702132.8242
3399,603607.SH,京华激光,造纸,1.05,20.79,101277.1212
3026,601333.SH,广深铁路,铁路,1.05,3.64,2057414.268
2996,601169.SH,北京银行,银行,1.05,6.28,11459750.7962
3377,603569.SH,长久物流,仓储物流,1.05,12.35,99043.0332
1686,300298.SZ,三诺生物,医疗保健,1.05,12.62,512423.5956
2822,600817.SH,ST宏盛,多元金融,1.05,7.78,121118.3196
1645,300257.SZ,开山股份,机械基件,1.05,13.13,1073406.5606
1376,002935.SZ,天奥电子,元器件,1.05,47.95,127882.65
2073,300694.SZ,蠡湖股份,汽车配件,1.05,21.01,113096.83
2842,600838.SH,上海九百,百货,1.05,7.18,287833.2624
2983,601118.SH,海南橡胶,橡胶,1.05,5.37,2298052.727
530,002068.SZ,黑猫股份,化工原料,1.05,6.49,393942.6567
141,000551.SZ,创元科技,专用机械,1.05,6.9,276055.4795
747,002286.SZ,保龄宝,食品,1.05,6.58,216242.5018
2118,300743.SZ,天地数码,电脑设备,1.05,39.99,65983.5
386,000905.SZ,厦门港务,港口,1.05,7.15,379665.0
695,002233.SZ,塔牌集团,水泥,1.05,12.11,1407242.1928
394,000915.SZ,山大华特,化学制药,1.05,19.5,455193.2912
3551,603917.SH,合力科技,汽车配件,1.05,12.8,102730.1274
679,002217.SZ,合力泰,元器件,1.05,7.39,1892815.5746
2767,600755.SH,厦门国贸,商贸代理,1.05,8.5,1543831.6386
2248,600137.SH,浪莎股份,服饰,1.05,15.08,146604.1227
179,000601.SZ,韶能股份,水力发电,1.05,4.62,498882.4103
2259,600152.SH,维科技术,电气设备,1.05,7.21,212653.319
297,000768.SZ,中航飞机,航空,1.05,16.66,4612534.3246
1092,002632.SZ,道明光学,化工原料,1.05,8.98,513431.3527
895,002434.SZ,万里扬,汽车配件,1.05,6.61,673609.4343
371,000886.SZ,海南高速,路桥,1.05,4.51,436790.3195
3225,603158.SH,腾龙股份,汽车配件,1.05,17.86,387510.5632
797,002336.SZ,人人乐,超市连锁,1.05,7.21,244599.25
653,002191.SZ,劲嘉股份,广告包装,1.05,10.32,1343668.1414
2506,600459.SH,贵研铂业,小金属,1.05,14.81,648245.5643
2095,300718.SZ,长盛轴承,机械基件,1.05,16.76,82962.0
2006,300626.SZ,华瑞股份,电气设备,1.05,9.21,86460.2795
2369,600279.SH,重庆港九,港口,1.05,4.6,318760.9431
307,000788.SZ,北大医药,化学制药,1.05,6.8,405270.0965
573,002111.SZ,威海广泰,航空,1.05,13.45,454517.1197
97,000430.SZ,张家界,旅游景点,1.04,6.03,200038.4964
204,000632.SZ,三木集团,综合类,1.04,4.51,209933.8956
2378,600289.SH,*ST信通,软件服务,1.04,2.75,155628.7381
108,000510.SZ,金路集团,化工原料,1.04,5.32,292322.9115
2446,600370.SH,三房巷,纺织,1.04,3.4,271063.0382
1602,300214.SZ,日科化学,化工原料,1.04,6.09,188226.0489
2975,601101.SH,昊华能源,煤炭开采,1.04,6.68,801598.8457
3287,603308.SH,应流股份,专用机械,1.04,10.16,406410.16
203,000631.SZ,顺发恒业,区域地产,1.04,3.51,853814.228
2929,600980.SH,北矿科技,元器件,1.04,12.13,184630.5844
1267,002817.SZ,黄山胶囊,化学制药,1.04,19.31,80213.74
3184,603069.SH,海汽集团,公路,1.04,7.52,130697.6
47,000062.SZ,深圳华强,批发业,1.04,20.4,1439877.5104
134,000543.SZ,皖能电力,火力发电,1.04,5.57,997250.5597
2526,600486.SH,扬农化工,农药化肥,1.04,54.2,1679652.0759
3402,603611.SH,诺力股份,运输设备,1.04,16.01,362352.5689
2479,600409.SH,三友化工,化工原料,1.04,6.74,1373155.3118
2228,600115.SH,东方航空,空运,1.04,6.21,6091069.6085
903,002442.SZ,龙星化工,化工原料,1.04,8.06,386519.1135
2168,600051.SH,宁波联合,综合类,1.04,6.39,198652.32
627,002165.SZ,红宝丽,化工原料,1.04,4.56,240479.7382
1372,002930.SZ,宏川智慧,仓储物流,1.04,27.53,167464.99
3262,603229.SH,奥翔药业,化学制药,1.04,13.19,71199.62
223,000667.SZ,美好置业,全国地产,1.04,2.74,695937.6227
2249,600138.SH,中青旅,旅游服务,1.04,15.8,1143667.2
286,000753.SZ,漳州发展,汽车服务,1.04,3.52,311219.5838
2623,600597.SH,光明乳业,乳制品,1.03,9.45,1156965.3985
420,000952.SZ,广济药业,化学制药,1.03,11.3,284415.6246
2062,300683.SZ,海特生物,生物制药,1.03,30.81,146517.0782
2098,300721.SZ,怡达股份,化工原料,1.03,20.24,84345.3525
1803,300417.SZ,南华仪器,电器仪表,1.03,17.6,72526.4109
3359,603517.SH,绝味食品,食品,1.03,43.0,703920.32
1165,002706.SZ,良信电器,电气设备,1.03,6.45,350568.6043
2278,600173.SH,卧龙地产,全国地产,1.03,4.78,334116.3806
144,000554.SZ,泰山石油,石油贸易,1.03,6.21,225205.4705
366,000880.SZ,潍柴重机,机械基件,1.03,8.41,113648.535
3416,603638.SH,艾迪精密,专用机械,1.03,28.1,238798.3382
3394,603601.SH,再升科技,玻璃,1.03,8.91,481690.4919
3149,603017.SH,中衡设计,建筑施工,1.03,14.77,398681.987
1481,300092.SZ,科新机电,专用机械,1.03,7.25,121347.5623
143,000553.SZ,安道麦A,农药化肥,1.03,11.12,521101.7726
57,000090.SZ,天健集团,建筑施工,1.03,5.87,843666.3147
3328,603380.SH,易德龙,元器件,1.03,16.8,80463.264
458,001696.SZ,宗申动力,摩托车,1.03,5.59,498174.5113
1301,002853.SZ,皮阿诺,家居用品,1.03,19.45,112869.799
690,002228.SZ,合兴包装,广告包装,1.02,5.18,603699.3383
174,000596.SZ,古井贡酒,白酒,1.02,87.0,3337320.0
2372,600282.SH,南钢股份,普钢,1.02,4.11,1817572.146
3432,603669.SH,灵康药业,化学制药,1.02,12.36,449904.0
738,002277.SZ,友阿股份,百货,1.02,4.04,563245.8112
2614,600587.SH,新华医疗,医疗保健,1.02,14.54,586640.5353
2347,600251.SH,冠农股份,农业综合,1.02,5.75,451284.1546
526,002064.SZ,华峰氨纶,化纤,1.02,5.2,797520.4058
3526,603878.SH,武进不锈,钢加工,1.02,13.61,137474.7597
2022,300642.SZ,透景生命,医疗保健,1.02,42.99,228992.6835
1992,300611.SZ,美力科技,机械基件,1.02,9.97,73177.4072
3488,603798.SH,康普顿,石油加工,1.02,11.25,96075.0
2779,600768.SH,宁波富邦,铝,1.02,10.86,145249.4592
3446,603698.SH,航天工程,专用机械,1.02,16.54,681944.2
3495,603809.SH,豪能股份,汽车配件,1.02,16.4,134798.16
1689,300301.SZ,长方集团,半导体,1.02,4.08,224601.4447
1543,300154.SZ,瑞凌股份,元器件,1.02,5.85,185555.9453
200,000628.SZ,高新发展,园区开发,1.02,10.83,203582.7082
595,002133.SZ,广宇集团,全国地产,1.02,4.11,260967.3862
1973,300591.SZ,万里马,服饰,1.02,6.42,73444.8
3557,603928.SH,兴业股份,化工原料,1.02,14.61,91709.1615
3305,603333.SH,尚纬股份,电气设备,1.02,7.11,362940.615
3273,603277.SH,银都股份,专用机械,1.02,10.11,158116.356
267,000721.SZ,西安饮食,酒店餐饮,1.02,4.52,196979.5411
628,002166.SZ,莱茵生物,中成药,1.01,7.63,270078.1532
453,000995.SZ,*ST皇台,白酒,1.01,4.31,76461.749
1921,300536.SZ,农尚环境,建筑施工,1.01,10.03,61293.8756
1003,002543.SZ,万和电气,家用电器,1.01,15.31,742934.7058
3518,603860.SH,中公高科,公路,1.01,27.32,66059.76
2687,600671.SH,天目药业,中成药,1.01,18.7,227617.3967
2797,600789.SH,鲁抗医药,化学制药,1.01,10.43,606583.2204
1920,300535.SZ,达威股份,化工原料,1.01,14.46,76529.2203
3480,603777.SH,来伊份,食品,1.01,11.5,127220.9442
2832,600827.SH,百联股份,超市连锁,1.01,9.88,1524264.2243
1075,002615.SZ,哈尔斯,家居用品,1.01,6.09,139942.1423
2409,600325.SH,华发股份,区域地产,1.01,7.57,1592941.5618
287,000755.SZ,山西路桥,公路,1.01,4.81,225716.2827
588,002126.SZ,银轮股份,汽车配件,1.01,9.12,698915.48
1409,300019.SZ,硅宝科技,化工原料,1.01,7.23,196090.105
2605,600578.SH,京能电力,火力发电,1.01,3.32,1771228.0686
3435,603678.SH,火炬电子,元器件,1.01,20.91,946524.5015
160,000573.SZ,粤宏远A,区域地产,1.01,3.44,214027.513
3465,603727.SH,博迈科,石油开采,1.01,14.18,134525.66
3496,603810.SH,丰山集团,农药化肥,1.01,40.89,81780.0
3182,603066.SH,音飞储存,仓储物流,1.01,7.61,228834.9069
3122,601969.SH,海南矿业,普钢,1.0,5.51,1077050.893
3013,601229.SH,上海银行,银行,1.0,12.06,6265866.3842
2019,300639.SZ,凯普生物,医疗保健,1.0,16.51,149517.2429
3315,603356.SH,华菱精工,机械基件,1.0,14.53,131118.72
3410,603628.SH,清源股份,电气设备,1.0,8.72,77433.6
3018,601288.SH,农业银行,银行,1.0,3.7,108800458.7445
3158,603027.SH,千禾味业,食品,1.0,20.05,645162.6444
1396,300006.SZ,莱美药业,化学制药,1.0,4.45,298750.5983
237,000683.SZ,远兴能源,化工原料,1.0,2.86,817743.742
343,000833.SZ,粤桂股份,造纸,1.0,5.75,217399.707
303,000782.SZ,美达股份,化纤,1.0,4.85,216463.7305
472,002010.SZ,传化智联,仓储物流,1.0,7.85,2498381.7156
3384,603586.SH,金麒麟,汽车配件,1.0,14.84,148561.9252
2153,600025.SH,华能水电,水力发电,1.0,3.59,3205152.0
1101,002641.SZ,永高股份,塑料,1.0,3.9,349410.5464
957,002496.SZ,辉丰股份,农药化肥,1.0,2.72,262778.7275
3476,603767.SH,中马传动,汽车配件,1.0,7.69,72853.522
2586,600557.SH,康缘药业,中成药,1.0,12.6,754149.3561
2426,600346.SH,恒力股份,化纤,1.0,14.97,1376280.6356
2416,600332.SH,白云山,中成药,1.0,37.49,4015851.0083
1868,300482.SZ,万孚生物,生物制药,1.0,33.9,753797.4507
3528,603880.SH,南卫股份,医疗保健,1.0,13.24,83951.53
1277,002827.SZ,高争民爆,化工原料,1.0,15.72,99266.298
2402,600317.SH,营口港,港口,1.0,2.72,1760651.3768
1794,300408.SZ,三环集团,元器件,1.0,21.8,3599544.3456
529,002067.SZ,景兴纸业,造纸,1.0,4.06,395809.806
2342,600246.SH,万通地产,区域地产,1.0,4.19,509839.2
641,002179.SZ,中航光电,元器件,1.0,42.57,3330981.1372
1131,002671.SZ,龙泉股份,其他建材,1.0,4.88,164822.3021
2074,300695.SZ,兆丰股份,汽车配件,0.99,63.47,105853.3619
658,002196.SZ,方正电机,纺织机械,0.99,5.99,234484.6071
2524,600483.SH,福能股份,火力发电,0.99,9.22,1430783.1792
3222,603139.SH,康惠制药,中成药,0.99,17.12,91814.56
119,000525.SZ,红太阳,农药化肥,0.99,15.59,895487.8305
598,002136.SZ,安纳达,化工原料,0.99,9.13,195108.6113
2783,600773.SH,西藏城投,区域地产,0.99,7.45,555847.997
2838,600834.SH,申通地铁,公共交通,0.99,7.55,360423.3383
2643,600618.SH,氯碱化工,化工原料,0.99,7.95,596122.7809
1876,300490.SZ,华自科技,电气设备,0.99,13.79,281405.4737
1323,002877.SZ,智能自控,电器仪表,0.99,16.37,85045.424
3438,603683.SH,晶华新材,化工原料,0.99,16.6,73820.2
3135,603001.SH,奥康国际,服饰,0.99,11.55,463131.9
1737,300349.SZ,金卡智能,软件服务,0.99,21.96,773344.5371
34,000042.SZ,中洲控股,全国地产,0.99,12.56,831537.1098
786,002325.SZ,洪涛股份,装修装饰,0.99,3.7,340597.3473
630,002168.SZ,惠程科技,电气设备,0.99,11.27,890436.5781
3424,603659.SH,璞泰来,化工原料,0.99,56.1,1083398.5269
2011,300631.SZ,久吾高科,环境保护,0.99,17.12,118648.448
1405,300015.SZ,爱尔眼科,医疗保健,0.99,31.41,5985927.4366
139,000548.SZ,湖南投资,路桥,0.99,5.06,252595.7293
2463,600389.SH,江山股份,农药化肥,0.99,18.66,554202.0
2412,600328.SH,兰太实业,化工原料,0.99,8.27,362251.6974
3577,603979.SH,金诚信,建筑施工,0.99,8.62,502898.0684
228,000672.SZ,上峰水泥,水泥,0.99,10.85,882762.587
1087,002627.SZ,宜昌交运,公共交通,0.99,7.48,207431.0695
2184,600068.SH,葛洲坝,建筑施工,0.98,7.0,3223344.1884
101,000502.SZ,绿景控股,医疗保健,0.98,8.32,152546.249
3102,601886.SH,江河集团,装修装饰,0.98,9.28,1070958.4
459,001872.SZ,招商港口,港口,0.98,17.3,804206.589
876,002415.SZ,海康威视,电器仪表,0.98,34.63,27962701.6627
1872,300486.SZ,东杰智能,专用机械,0.98,15.1,201908.1883
1416,300026.SZ,红日药业,中成药,0.98,3.46,863935.0781
981,002520.SZ,日发精机,机床制造,0.98,8.14,192068.7538
1822,300436.SZ,广生堂,化学制药,0.98,26.75,300648.3325
1001,002541.SZ,鸿路钢构,钢加工,0.98,8.36,310355.9428
3105,601898.SH,中煤能源,煤炭开采,0.98,5.2,4759040.208
3376,603568.SH,伟明环保,环境保护,0.98,24.45,1669475.34
432,000967.SZ,盈峰环境,环境保护,0.98,6.67,765257.2214
597,002135.SZ,东南网架,建筑施工,0.98,5.61,537724.6609
1933,300549.SZ,优德精密,专用机械,0.98,14.24,98621.4696
1340,002895.SZ,川恒股份,化工原料,0.98,14.14,125905.388
1302,002855.SZ,捷荣技术,塑料,0.97,9.8,81732.0
764,002303.SZ,美盈森,造纸,0.97,5.27,806709.6425
3486,603790.SH,雅运股份,染料涂料,0.97,22.58,83094.4
620,002158.SZ,汉钟精机,工程机械,0.97,9.71,513792.5601
3516,603858.SH,步长制药,中成药,0.97,29.09,1239774.0442
2709,600694.SH,大商股份,百货,0.97,29.96,879981.0844
1473,300084.SZ,海默科技,石油开采,0.97,6.09,184812.5942
1104,002644.SZ,佛慈制药,中成药,0.97,8.91,454995.387
3140,603007.SH,花王股份,建筑施工,0.97,9.33,181339.746
3312,603348.SH,文灿股份,汽车配件,0.97,26.31,144705.0
1947,300563.SZ,神宇股份,通信设备,0.97,26.87,86185.525
1038,002578.SZ,闽发铝业,铝,0.97,3.57,201143.796
208,000637.SZ,茂化实华,石油加工,0.97,4.82,176650.5741
3219,603133.SH,碳元科技,元器件,0.97,20.88,233816.1088
1510,300121.SZ,阳谷华泰,化工原料,0.97,10.25,365950.3134
2870,600870.SH,*ST厦华,家用电器,0.97,3.4,177887.8861
918,002457.SZ,青龙管业,塑料,0.97,9.31,311375.2645
3545,603903.SH,中持股份,环境保护,0.97,22.49,166747.3281
2708,600693.SH,东百集团,百货,0.97,5.89,528478.8329
1370,002928.SZ,华夏航空,空运,0.97,22.13,301245.0233
3173,603043.SH,广州酒家,食品,0.97,31.41,394218.1906
3157,603026.SH,石大胜华,化工原料,0.97,25.35,513793.8
3430,603667.SH,五洲新春,机械基件,0.96,10.4,118026.4228
1175,002717.SZ,岭南股份,环境保护,0.96,8.72,595226.7152
2355,600261.SH,阳光照明,家用电器,0.96,3.72,540182.29
1874,300488.SZ,恒锋工具,机械基件,0.96,25.11,77135.4969
2735,600722.SH,金牛化工,化工原料,0.96,5.6,380979.0186
2059,300680.SZ,隆盛科技,汽车配件,0.96,18.69,64152.6774
4,000006.SZ,深振业A,区域地产,0.96,6.0,808984.7832
3344,603458.SH,勘设股份,建筑施工,0.96,33.38,284801.3878
336,000823.SZ,超声电子,元器件,0.96,10.2,547658.9222
1103,002643.SZ,万润股份,化工原料,0.96,11.36,1013458.6122
1594,300206.SZ,理邦仪器,医疗保健,0.96,6.63,227883.8532
1229,002775.SZ,文科园林,建筑施工,0.96,6.88,298241.9098
3566,603958.SH,哈森股份,服饰,0.96,8.8,58079.1165
131,000539.SZ,粤电力A,火力发电,0.96,4.47,1141596.4469
2252,600143.SH,金发科技,塑料,0.96,5.34,1367040.0
291,000759.SZ,中百集团,超市连锁,0.96,6.47,440332.3614
2790,600780.SH,通宝能源,火力发电,0.96,3.82,437963.9638
1999,300619.SZ,金银河,专用机械,0.96,26.95,82095.5212
873,002412.SZ,汉森制药,中成药,0.96,17.05,490741.625
2626,600600.SH,青岛啤酒,啤酒,0.96,38.93,2709191.711
2219,600106.SH,重庆路桥,路桥,0.96,3.52,386625.4726
52,000069.SZ,华侨城A,旅游景点,0.96,6.82,4772322.6142
1211,002756.SZ,永兴特钢,特种钢,0.96,16.14,298502.9876
1278,002828.SZ,贝肯能源,石油开采,0.96,13.0,128392.16
1280,002830.SZ,名雕股份,装修装饰,0.96,15.49,61712.16
352,000852.SZ,石化机械,化工机械,0.96,9.05,541332.7095
2582,600551.SH,时代出版,出版业,0.96,10.17,514424.326
2931,600982.SH,宁波热电,供气供热,0.96,3.75,280098.75
447,000985.SZ,大庆华科,化工原料,0.96,14.33,185773.4035
568,002106.SZ,莱宝高科,元器件,0.96,8.26,581383.7361
2087,300709.SZ,精研科技,元器件,0.96,31.71,179419.4926
1336,002890.SZ,弘宇股份,农用机械,0.96,20.6,98077.6815
506,002044.SZ,美年健康,医疗保健,0.96,16.9,3962314.0827
2999,601186.SH,中国铁建,建筑施工,0.96,11.06,12722589.523
930,002469.SZ,三维工程,建筑施工,0.95,4.49,208077.0285
3249,603199.SH,九华旅游,旅游景点,0.95,20.77,229882.36
2174,600057.SH,厦门象屿,仓储物流,0.95,4.81,1037735.4149
2400,600315.SH,上海家化,日用化工,0.95,31.53,2116446.3975
401,000923.SZ,河北宣工,铜,0.95,14.73,291654.0
1814,300428.SZ,四通新材,铝,0.95,11.93,164692.6956
2117,300742.SZ,越博动力,汽车配件,0.95,43.99,86352.37
293,000761.SZ,本钢板材,普钢,0.95,3.92,1072512.0
2792,600782.SH,新钢股份,普钢,0.95,6.06,1932365.9538
3442,603689.SH,皖天然气,供气供热,0.95,11.89,198992.9424
1221,002767.SZ,先锋电子,电器仪表,0.95,14.91,184342.3943
1709,300321.SZ,同大股份,塑料,0.95,15.0,124113.411
177,000599.SZ,青岛双星,汽车配件,0.95,4.33,332407.8393
1241,002788.SZ,鹭燕医药,医药商业,0.95,14.7,274830.512
864,002403.SZ,爱仕达,家用电器,0.94,9.37,274569.4614
2726,600713.SH,南京医药,医药商业,0.94,4.84,434353.9894
756,002295.SZ,精艺股份,铜,0.94,8.08,202195.94
2601,600573.SH,惠泉啤酒,啤酒,0.94,8.4,210000.0
104,000505.SZ,京粮控股,食品,0.94,6.23,253017.6231
604,002142.SZ,宁波银行,银行,0.94,19.52,9038975.1122
15,000019.SZ,深粮控股,软饮料,0.94,7.9,328604.1624
2853,600853.SH,龙建股份,建筑施工,0.94,4.19,224922.4087
133,000541.SZ,佛山照明,家用电器,0.94,5.96,639054.4732
3281,603299.SH,苏盐井神,化工原料,0.94,6.3,352447.2
1345,002900.SZ,哈三联,化学制药,0.94,13.52,195847.4076
1058,002598.SZ,山东章鼓,机械基件,0.94,7.6,205325.1439
3474,603758.SH,秦安股份,汽车配件,0.94,6.79,90645.7395
3478,603773.SH,沃格光电,元器件,0.94,49.5,117062.0006
1891,300505.SZ,川金诺,化工原料,0.94,23.75,90642.0555
2776,600765.SH,中航重机,机械基件,0.94,10.1,785783.232
2443,600367.SH,红星发展,化工原料,0.93,8.57,249558.4
3392,603599.SH,广信股份,农药化肥,0.93,15.43,716999.9053
1215,002760.SZ,凤形股份,机械基件,0.93,16.88,122377.4579
2210,600096.SH,云天化,农药化肥,0.93,6.58,869467.4728
2867,600867.SH,通化东宝,生物制药,0.93,14.71,2873953.9995
2301,600199.SH,金种子酒,白酒,0.93,5.64,313457.1011
1195,002738.SZ,中矿资源,建筑施工,0.93,16.96,305524.436
1192,002735.SZ,王子新材,塑料,0.93,24.84,105607.26
369,000883.SZ,湖北能源,火力发电,0.93,4.1,2666856.8535
2024,300644.SZ,南京聚隆,塑料,0.93,31.4,105300.2077
2993,601163.SH,三角轮胎,汽车配件,0.93,12.93,362612.4758
1066,002606.SZ,大连电瓷,电气设备,0.93,7.89,318651.4054
9,000011.SZ,深物业A,区域地产,0.93,10.48,184304.032
2350,600256.SH,广汇能源,石油开采,0.93,4.3,2896954.4061
3541,603898.SH,好莱客,家居用品,0.93,17.67,547064.4122
2043,300664.SZ,鹏鹞环保,环境保护,0.93,10.88,365058.7072
3423,603658.SH,安图生物,医疗保健,0.92,60.97,832470.9666
1262,002811.SZ,亚泰国际,装修装饰,0.92,16.62,74790.0
2331,600233.SH,圆通速递,仓储物流,0.92,12.62,988610.2583
2849,600847.SH,万里股份,电气设备,0.92,12.75,195441.435
2328,600230.SH,沧州大化,农药化肥,0.92,19.69,810959.2354
260,000713.SZ,丰乐种业,种植业,0.92,5.69,170060.4258
79,000408.SZ,藏格控股,农药化肥,0.92,12.34,551144.8764
2297,600195.SH,中牧股份,饲料,0.92,12.52,753353.44
3309,603338.SH,浙江鼎力,专用机械,0.92,77.66,1923612.7275
3038,601500.SH,通用股份,汽车配件,0.92,7.37,128915.3656
2540,600502.SH,安徽水利,建筑施工,0.92,4.65,423489.4607
3088,601828.SH,美凯龙,其他商业,0.92,13.08,517690.9617
2730,600717.SH,天津港,港口,0.92,8.26,1383359.2931
181,000605.SZ,渤海股份,水务,0.92,10.09,275444.3794
3085,601808.SH,中海油服,石油开采,0.92,9.62,2847970.216
2044,300665.SZ,飞鹿股份,染料涂料,0.92,11.16,80726.5117
289,000757.SZ,浩物股份,汽车配件,0.92,5.69,256971.5524
3332,603387.SH,基蛋生物,生物制药,0.92,30.61,281899.082
2285,600182.SH,S佳通,汽车配件,0.92,16.4,278800.0
278,000735.SZ,罗牛山,农业综合,0.91,12.21,1293776.3802
335,000822.SZ,山东海化,化工原料,0.91,5.75,514677.8575
3554,603920.SH,世运电路,元器件,0.91,13.55,173724.5744
2346,600250.SH,南纺股份,商贸代理,0.91,8.5,219888.591
1331,002885.SZ,京泉华,元器件,0.91,22.7,102440.5827
3015,601233.SH,桐昆股份,化纤,0.91,12.4,2212613.7879
2873,600873.SH,梅花生物,食品,0.91,5.2,1598319.7038
1980,300599.SZ,雄塑科技,塑料,0.91,11.75,106463.225
488,002026.SZ,山东威达,机械基件,0.91,6.4,236492.0717
850,002389.SZ,航天彩虹,元器件,0.91,14.59,987132.817
