,ts_code,name,industry,biggest_jump,last_daily_p_change,circ_mv
586,002123.SZ,梦网集团,互联网,-0.08,0.011,462779.1091
2903,600961.SH,株冶集团,铅锌,-0.08,0.003,404032.7621
1031,002570.SZ,*ST因美,乳制品,-0.08,0.004,527424.8675
2656,600645.SH,中源协和,生物制药,-0.08,0.005,642438.662
3216,603177.SH,德创环保,环境保护,-0.08,0.012,64343.5
949,002487.SZ,大金重工,钢加工,-0.08,0.011,191700.0
2228,600127.SH,金健米业,农业综合,-0.08,0.007,190609.6157
938,002476.SZ,宝莫股份,化工原料,-0.079,0.011,278494.799
1002,002541.SZ,鸿路钢构,钢加工,-0.079,0.001,262837.3295
3122,603006.SH,联明股份,汽车配件,-0.079,0.012,93860.7367
180,000601.SZ,韶能股份,水力发电,-0.079,0.005,415735.3419
1196,002738.SZ,中矿资源,建筑施工,-0.079,0.011,191257.785
2433,600367.SH,红星发展,化工原料,-0.079,0.004,216361.6
3100,601949.SH,中国出版,出版业,-0.079,0.002,178046.4602
2492,600452.SH,涪陵电力,水力发电,-0.079,0.005,371392.0
674,002211.SZ,宏达新材,橡胶,-0.078,0.01,214075.5106
2613,600597.SH,光明乳业,乳制品,-0.078,0.008,973320.0972
1274,002823.SZ,凯中精密,机械基件,-0.078,0.008,102252.0765
3044,601611.SH,中国核建,建筑施工,-0.078,0.003,673260.0
3222,603186.SH,华正新材,元器件,-0.078,0.027,111238.5954
3192,603116.SH,红蜻蜓,服饰,-0.078,0.006,408526.3672
190,000613.SZ,大东海A,旅游服务,-0.078,0.007,202156.3016
3088,601890.SH,亚星锚链,船舶,-0.078,0.006,349221.6
650,002187.SZ,广百股份,百货,-0.078,0.004,268116.8707
769,002307.SZ,北新路桥,建筑施工,-0.077,0.007,510058.5896
953,002491.SZ,通鼎互联,通信设备,-0.077,0.028,945338.9854
2328,600241.SH,时代万恒,商贸代理,-0.077,0.015,156726.2859
562,002099.SZ,海翔药业,化学制药,-0.077,0.007,722651.8455
189,000612.SZ,焦作万方,铝,-0.077,0.012,485296.5192
767,002305.SZ,南国置业,区域地产,-0.077,0.007,464264.467
1200,002742.SZ,三圣股份,其他建材,-0.076,0.008,227215.2055
719,002256.SZ,兆新股份,染料涂料,-0.076,0.019,396552.1441
3318,603416.SH,信捷电气,电气设备,-0.076,0.001,73407.46
1366,002922.SZ,伊戈尔,电气设备,-0.076,0.051,57618.0
3406,603665.SH,康隆达,纺织,-0.076,0.009,91127.1891
116,000520.SZ,长航凤凰,水运,-0.076,0.01,305649.2034
629,002166.SZ,莱茵生物,中成药,-0.076,0.011,227247.9349
3386,603618.SH,杭电股份,电气设备,-0.076,0.008,332449.3915
2758,600756.SH,浪潮软件,软件服务,-0.076,0.011,516613.4123
3336,603515.SH,欧普照明,电气设备,-0.075,0.008,351615.2799
3278,603322.SH,超讯通信,通信设备,-0.075,0.014,108543.9338
520,002057.SZ,中钢天源,元器件,-0.075,0.003,192424.9277
2401,600327.SH,大东方,百货,-0.075,0.002,310410.1476
2921,600983.SH,惠而浦,家用电器,-0.075,0.007,290908.8
567,002104.SZ,恒宝股份,元器件,-0.075,0.014,341960.7476
3392,603636.SH,南威软件,软件服务,-0.075,0.008,487165.5709
254,000705.SZ,浙江震元,医药商业,-0.074,0.012,173137.9543
2677,600671.SH,天目药业,中成药,-0.074,0.028,202664.6874
2227,600126.SH,杭钢股份,普钢,-0.074,0.002,541081.717
800,002338.SZ,奥普光电,电器仪表,-0.074,0.013,277415.2038
2922,600984.SH,建设机械,工程机械,-0.074,0.004,403277.233
2973,601126.SH,四方股份,电气设备,-0.074,0.016,419596.752
886,002424.SZ,贵州百灵,中成药,-0.074,0.003,643149.3749
848,002386.SZ,天原集团,化工原料,-0.074,0.002,372110.6125
235,000680.SZ,山推股份,工程机械,-0.074,0.006,357239.3544
3372,603600.SH,永艺股份,家居用品,-0.073,0.007,177250.0
3452,603767.SH,中马传动,汽车配件,-0.073,0.001,64990.268
148,000558.SZ,莱茵体育,文教休闲,-0.073,0.003,391647.1456
2727,600724.SH,宁波富达,区域地产,-0.073,0.015,473941.1938
2253,600158.SH,中体产业,文教休闲,-0.073,0.006,533228.7629
3523,603908.SH,牧高笛,纺织,-0.073,0.018,52137.5279
1316,002868.SZ,绿康生化,农业综合,-0.073,0.008,59420.7
2262,600168.SH,武汉控股,水务,-0.073,0.003,415098.2698
983,002521.SZ,齐峰新材,造纸,-0.072,0.007,236888.1163
3545,603966.SH,法兰泰克,机械基件,-0.072,0.017,87037.8013
954,002492.SZ,恒基达鑫,仓储物流,-0.072,0.003,231712.6738
3241,603227.SH,雪峰科技,化工原料,-0.072,0.003,252940.8
3408,603667.SH,五洲新春,机械基件,-0.072,0.017,95215.5469
1035,002574.SZ,明牌珠宝,服饰,-0.072,0.004,265584.0
2573,600552.SH,凯盛科技,玻璃,-0.072,0.011,287220.3851
569,002106.SZ,莱宝高科,元器件,-0.072,0.021,436389.7292
633,002170.SZ,芭田股份,农药化肥,-0.072,0.03,202280.7522
734,002272.SZ,川润股份,机械基件,-0.072,0.017,136915.1537
3150,603037.SH,凯众股份,汽车配件,-0.071,0.015,110983.8564
267,000720.SZ,*ST新能,火力发电,-0.071,0.003,293576.4
2460,600397.SH,*ST安煤,煤炭开采,-0.071,0.009,221751.0136
2808,600812.SH,华北制药,化学制药,-0.071,0.01,686568.7909
122,000528.SZ,柳工,工程机械,-0.071,0.006,979969.4553
2991,601199.SH,江南水务,水务,-0.071,0.003,345091.2494
3346,603536.SH,惠发股份,食品,-0.071,0.014,35826.0
917,002455.SZ,百川股份,化工原料,-0.071,0.004,178212.34
2207,600105.SH,永鼎股份,通信设备,-0.071,0.005,486642.0043
1098,002637.SZ,赞宇科技,日用化工,-0.071,0.012,188710.9787
2637,600622.SH,光大嘉宝,区域地产,-0.07,0.005,550186.7787
2923,600985.SH,淮北矿业,煤炭开采,-0.07,0.026,246820.6046
1102,002641.SZ,永高股份,塑料,-0.07,0.003,298342.8512
3501,603877.SH,太平鸟,服饰,-0.07,0.05,381138.6948
136,000544.SZ,中原环保,环境保护,-0.07,0.008,269693.1968
1331,002884.SZ,凌霄泵业,专用机械,-0.07,0.009,150663.0512
2214,600112.SH,天成控股,电气设备,-0.07,0.021,202663.5287
1021,002560.SZ,通达股份,电气设备,-0.07,0.006,132857.7137
1019,002558.SZ,巨人网络,互联网,-0.07,0.005,834144.5801
3309,603385.SH,惠达卫浴,家居用品,-0.07,0.007,230233.6073
3446,603733.SH,仙鹤股份,造纸,-0.07,0.022,96596.0
3020,601369.SH,陕鼓动力,机械基件,-0.07,0.012,998011.0719
3272,603315.SH,福鞍股份,机械基件,-0.07,0.007,266140.5902
853,002391.SZ,长青股份,农药化肥,-0.07,0.001,262436.9228
3183,603100.SH,川仪股份,电器仪表,-0.069,0.005,203537.9899
1308,002860.SZ,星帅尔,电气设备,-0.069,0.019,87397.6913
466,002003.SZ,伟星股份,服饰,-0.069,0.001,440211.5926
911,002449.SZ,国星光电,半导体,-0.069,0.011,629377.4841
980,002518.SZ,科士达,电器仪表,-0.069,0.012,456961.8903
1092,002631.SZ,德尔未来,家居用品,-0.069,0.003,446867.5724
3141,603027.SH,千禾味业,食品,-0.069,0.004,212699.8472
2481,600428.SH,中远海特,水运,-0.069,0.006,567989.988
120,000525.SZ,红太阳,农药化肥,-0.069,0.025,717381.0766
436,000970.SZ,中科三环,元器件,-0.068,0.004,830856.0
400,000921.SZ,海信家电,家用电器,-0.068,0.008,645857.1065
3461,603789.SH,星光农机,农用机械,-0.068,0.001,318500.0
3037,601595.SH,上海电影,影视音像,-0.068,0.007,132450.6134
2682,600677.SH,航天通信,通信设备,-0.068,0.01,368538.8561
340,000828.SZ,东莞控股,路桥,-0.068,0.011,765083.5125
3376,603605.SH,珀莱雅,日用化工,-0.068,0.043,274445.756
91,000421.SZ,南京公用,供气供热,-0.067,0.004,263417.5896
1275,002824.SZ,和胜股份,铝,-0.067,0.007,72030.7626
1245,002791.SZ,坚朗五金,其他建材,-0.067,0.013,83037.705
3553,603980.SH,吉华集团,染料涂料,-0.067,0.001,295496.6049
2251,600156.SH,华升股份,纺织,-0.067,0.041,162854.8343
1301,002852.SZ,道道全,食品,-0.067,0.008,154244.0234
3552,603979.SH,金诚信,建筑施工,-0.067,0.005,445770.0
2906,600965.SH,福成股份,农业综合,-0.066,0.016,818700.955
608,002145.SZ,中核钛白,化工原料,-0.066,0.012,455986.2451
2535,600508.SH,上海能源,煤炭开采,-0.066,0.001,719827.128
138,000546.SZ,金圆股份,水泥,-0.066,0.015,589633.6025
994,002533.SZ,金杯电工,电气设备,-0.066,0.004,235105.3505
2871,600882.SH,广泽股份,乳制品,-0.066,0.011,309471.7786
985,002523.SZ,天桥起重,工程机械,-0.065,0.007,406413.7232
3321,603444.SH,吉比特,互联网,-0.065,0.011,618310.6679
1343,002897.SZ,意华股份,元器件,-0.065,0.034,136802.7007
3118,603001.SH,奥康国际,服饰,-0.065,0.002,410202.54
1341,002895.SZ,川恒股份,化工原料,-0.064,0.065,114953.222
1065,002604.SZ,*ST龙力,食品,-0.064,0.041,103647.3796
3373,603601.SH,再升科技,玻璃,-0.064,0.012,410864.9406
3315,603396.SH,金辰股份,专用机械,-0.064,0.016,84068.7077
3285,603333.SH,尚纬股份,电气设备,-0.064,0.002,260337.15
880,002418.SZ,康盛股份,机械基件,-0.064,0.024,340223.2056
145,000554.SZ,泰山石油,石油贸易,-0.063,0.004,199457.3411
992,002531.SZ,天顺风能,电气设备,-0.063,0.005,757124.965
1271,002820.SZ,桂发祥,食品,-0.063,0.026,148506.3476
237,000682.SZ,东方电子,电气设备,-0.063,0.009,332525.8208
999,002538.SZ,司尔特,农药化肥,-0.063,0.014,345042.3191
1007,002546.SZ,新联电子,电气设备,-0.063,0.021,299565.1761
946,002484.SZ,江海股份,元器件,-0.063,0.015,422296.8623
481,002018.SZ,*ST华信,农药化肥,-0.063,0.008,302951.0471
3026,601500.SH,通用股份,汽车配件,-0.063,0.009,122093.5213
2164,600058.SH,五矿发展,商贸代理,-0.063,0.004,736402.6585
2199,600096.SH,云天化,农药化肥,-0.063,0.004,566675.6753
721,002259.SZ,ST升达,供气供热,-0.063,0.015,193945.0514
2982,601163.SH,三角轮胎,汽车配件,-0.063,0.007,322228.7198
1215,002759.SZ,天际股份,家用电器,-0.062,0.003,98365.9188
3349,603556.SH,海兴电力,电器仪表,-0.062,0.014,217073.1739
441,000976.SZ,华铁股份,运输设备,-0.062,0.008,292677.8732
2387,600311.SH,荣华实业,黄金,-0.061,0.01,256921.6
1095,002634.SZ,棒杰股份,服饰,-0.061,0.024,128608.3827
902,002440.SZ,闰土股份,染料涂料,-0.061,0.008,840477.6016
1108,002647.SZ,仁东控股,多元金融,-0.061,0.05,823106.8755
589,002126.SZ,银轮股份,汽车配件,-0.061,0.005,568635.1822
285,000751.SZ,锌业股份,铅锌,-0.061,0.003,414500.4214
587,002124.SZ,天邦股份,饲料,-0.061,0.047,678493.0053
3235,603218.SH,日月股份,工程机械,-0.06,0.015,167040.804
2937,601002.SH,晋亿实业,机械基件,-0.06,0.002,485918.97
1107,002646.SZ,青青稞酒,白酒,-0.059,0.002,498600.0
382,000899.SZ,赣能股份,火力发电,-0.059,0.005,278716.4966
3104,601966.SH,玲珑轮胎,汽车配件,-0.059,0.025,554925.0505
635,002172.SZ,澳洋健康,化纤,-0.059,0.038,267364.055
316,000797.SZ,中国武夷,全国地产,-0.059,0.002,604242.8452
3128,603012.SH,创力集团,专用机械,-0.059,0.007,486968.4
1319,002871.SZ,伟隆股份,机械基件,-0.059,0.015,63637.8
931,002469.SZ,三维工程,建筑施工,-0.059,0.015,186296.1369
1043,002582.SZ,好想你,食品,-0.058,0.017,213795.9647
2393,600318.SH,新力金融,多元金融,-0.058,0.009,394944.0
2989,601188.SH,龙江交通,路桥,-0.058,0.022,427660.5356
579,002116.SZ,中国海诚,建筑施工,-0.058,0.004,299370.7036
100,000498.SZ,山东路桥,建筑施工,-0.058,0.016,245029.2
847,002385.SZ,大北农,饲料,-0.058,0.003,776708.8952
737,002275.SZ,桂林三金,中成药,-0.057,0.002,692875.1039
1169,002709.SZ,天赐材料,化工原料,-0.057,0.002,472213.1731
1028,002567.SZ,唐人神,饲料,-0.057,0.03,412676.2568
2181,600076.SH,康欣新材,其他建材,-0.057,0.004,463350.3298
2160,600054.SH,黄山旅游,旅游景点,-0.056,0.006,498414.3
879,002417.SZ,深南股份,通信设备,-0.056,0.043,198041.2086
2200,600097.SH,开创国际,渔业,-0.056,0.01,237586.6847
3207,603158.SH,腾龙股份,汽车配件,-0.056,0.002,355398.8256
2642,600629.SH,华建集团,建筑施工,-0.056,0.02,435889.3635
1329,002882.SZ,金龙羽,电气设备,-0.056,0.011,85324.0
1190,002732.SZ,燕塘乳业,乳制品,-0.055,0.061,270158.6202
503,002040.SZ,南京港,港口,-0.055,0.001,254294.7104
1339,002892.SZ,科力尔,电气设备,-0.055,0.022,74530.88
809,002347.SZ,泰尔股份,机械基件,-0.055,0.013,125089.5069
3360,603580.SH,艾艾精工,化工原料,-0.055,0.018,48833.897
797,002335.SZ,科华恒盛,电气设备,-0.055,0.042,335637.324
2591,600573.SH,惠泉啤酒,啤酒,-0.055,0.005,167000.0
1158,002697.SZ,红旗连锁,超市连锁,-0.055,0.002,511954.1079
732,002270.SZ,华明装备,电气设备,-0.054,0.01,182496.6235
3445,603730.SH,岱美股份,汽车配件,-0.054,0.006,168014.5784
107,000507.SZ,珠海港,港口,-0.054,0.006,555171.3764
318,000799.SZ,酒鬼酒,白酒,-0.054,0.005,555303.6268
862,002400.SZ,省广集团,广告包装,-0.054,0.003,497130.5004
858,002396.SZ,星网锐捷,通信设备,-0.054,0.017,944522.8802
29,000035.SZ,中国天楹,环境保护,-0.054,0.002,654636.7355
1244,002790.SZ,瑞尔特,家居用品,-0.054,0.005,68480.0
3497,603868.SH,飞科电器,家用电器,-0.054,0.009,163587.2
3028,601518.SH,吉林高速,路桥,-0.053,0.004,327564.0
3516,603897.SH,长城科技,电气设备,-0.053,0.063,103828.8
1089,002628.SZ,成都路桥,建筑施工,-0.053,0.02,361950.2393
74,000400.SZ,许继电气,电气设备,-0.052,0.013,920452.5761
3101,601952.SH,苏垦农发,种植业,-0.052,0.011,273414.7874
1104,002643.SZ,万润股份,化工原料,-0.052,0.004,865365.1882
241,000687.SZ,华讯方舟,通信设备,-0.052,0.014,557872.5034
2315,600228.SH,ST昌九,化工原料,-0.051,0.043,210672.36
2881,600892.SH,大晟文化,影视音像,-0.051,0.008,223167.0109
1296,002847.SZ,盐津铺子,食品,-0.051,0.02,85807.0519
1222,002767.SZ,先锋电子,电器仪表,-0.051,0.016,166909.6125
2582,600563.SH,法拉电子,元器件,-0.05,0.021,882450.0
3512,603889.SH,新澳股份,纺织,-0.05,0.001,348774.8462
3427,603703.SH,盛洋科技,通信设备,-0.05,0.014,99253.45
3556,603987.SH,康德莱,医疗保健,-0.05,0.038,176424.3199
350,000848.SZ,承德露露,软饮料,-0.05,0.004,766025.2459
554,002091.SZ,江苏国泰,商贸代理,-0.049,0.026,529865.7239
3016,601339.SH,百隆东方,纺织,-0.049,0.004,820500.0
1300,002851.SZ,麦格米特,电气设备,-0.049,0.002,270624.2329
729,002267.SZ,陕天然气,供气供热,-0.048,0.008,845177.3382
2496,600459.SH,贵研铂业,小金属,-0.048,0.035,419678.3074
1086,002625.SZ,光启技术,汽车配件,-0.048,0.007,433426.5911
2880,600891.SH,秋林集团,百货,-0.048,0.002,238114.1316
3368,603595.SH,东尼电子,元器件,-0.048,0.024,163722.9994
2353,600272.SH,开开实业,中成药,-0.048,0.057,124800.0
2751,600748.SH,上实发展,全国地产,-0.048,0.011,783060.4671
556,002093.SZ,国脉科技,电信运营,-0.048,0.035,693374.0658
516,002053.SZ,云南能投,食品,-0.048,0.018,275059.6324
3148,603035.SH,常熟汽饰,汽车配件,-0.048,0.01,216301.3241
3035,601579.SH,会稽山,红黄药酒,-0.047,0.005,366000.0
1093,002632.SZ,道明光学,化工原料,-0.047,0.004,400831.1855
2135,600017.SH,日照港,港口,-0.047,0.011,879637.012
677,002214.SZ,大立科技,电器仪表,-0.047,0.004,201171.9488
1283,002832.SZ,比音勒芬,服饰,-0.047,0.029,251293.5923
3290,603339.SH,四方科技,专用机械,-0.047,0.007,96725.9589
3156,603043.SH,广州酒家,食品,-0.047,0.006,315148.6395
670,002207.SZ,ST准油,石油开采,-0.046,0.029,119185.8099
1058,002597.SZ,金禾实业,化工原料,-0.046,0.008,872629.1564
3251,603266.SH,天龙股份,塑料,-0.046,0.044,48965.0
2775,600775.SH,南京熊猫,通信设备,-0.046,0.016,461553.0694
1151,002690.SZ,美亚光电,专用机械,-0.046,0.003,711430.2737
3194,603118.SH,共进股份,通信设备,-0.045,0.024,472421.5992
3393,603637.SH,镇海股份,建筑施工,-0.045,0.055,61550.9005
2563,600539.SH,*ST狮头,水泥,-0.045,0.005,151800.0
984,002522.SZ,浙江众成,塑料,-0.045,0.015,449345.8338
2778,600778.SH,*ST友好,百货,-0.045,0.013,143722.0609
311,000791.SZ,甘肃电投,水力发电,-0.045,0.022,496226.9645
1165,002705.SZ,新宝股份,家用电器,-0.045,0.001,418487.5248
3328,603496.SH,恒为科技,电脑设备,-0.045,0.029,187808.4922
159,000571.SZ,新大洲A,综合类,-0.044,0.013,314521.9639
1122,002661.SZ,克明面业,食品,-0.044,0.032,423597.4243
1056,002595.SZ,豪迈科技,专用机械,-0.043,0.009,858816.3982
181,000603.SZ,盛达矿业,铅锌,-0.043,0.008,378696.7426
3300,603365.SH,水星家纺,纺织,-0.043,0.015,128181.048
1334,002887.SZ,绿茵生态,环境保护,-0.043,0.013,94604.4432
3306,603378.SH,亚士创能,染料涂料,-0.043,0.021,100227.94
367,000880.SZ,潍柴重机,机械基件,-0.042,0.001,101080.98
967,002505.SZ,大康农业,农业综合,-0.042,0.039,872174.1798
2917,600979.SH,广安爱众,水力发电,-0.042,0.002,294335.7799
3280,603326.SH,我乐家居,家居用品,-0.042,0.034,70416.8416
3276,603320.SH,迪贝电气,机械基件,-0.042,0.024,60775.0
775,002313.SZ,日海智能,通信设备,-0.042,0.009,654888.0
438,000972.SZ,ST中基,食品,-0.041,0.02,232156.3573
982,002520.SZ,日发精机,机床制造,-0.041,0.024,360094.7064
3240,603226.SH,菲林格尔,家居用品,-0.041,0.016,47786.4166
3231,603200.SH,上海洗霸,环境保护,-0.041,0.017,78564.43
771,002309.SZ,中利集团,电气设备,-0.04,0.001,410063.7692
272,000726.SZ,鲁泰A,纺织,-0.04,0.003,534037.4481
2295,600206.SH,有研新材,半导体,-0.039,0.009,592177.5024
2706,600702.SH,舍得酒业,白酒,-0.039,0.021,833805.6
281,000737.SZ,*ST南风,日用化工,-0.038,0.02,165176.76
2321,600234.SH,ST山水,文教休闲,-0.038,0.006,160539.5828
856,002394.SZ,联发股份,纺织,-0.037,0.003,324994.8
3027,601515.SH,东风股份,广告包装,-0.037,0.011,807312.0
3230,603199.SH,九华旅游,旅游景点,-0.036,0.002,226229.92
3379,603608.SH,天创时尚,服饰,-0.036,0.035,133575.1907
3158,603050.SH,科林电气,电气设备,-0.036,0.004,96778.9725
2749,600746.SH,江苏索普,化工原料,-0.035,0.074,185233.8363
2546,600520.SH,文一科技,机械基件,-0.035,0.03,229248.21
472,002009.SZ,天奇股份,工程机械,-0.035,0.017,241901.8061
956,002494.SZ,华斯股份,服饰,-0.035,0.025,170816.602
3205,603156.SH,养元饮品,软饮料,-0.035,0.014,260908.83
1310,002862.SZ,实丰文化,文教休闲,-0.034,0.001,74254.28
2966,601107.SH,四川成渝,路桥,-0.034,0.006,731006.12
2436,600370.SH,三房巷,纺织,-0.034,0.014,227214.6056
3362,603585.SH,苏利股份,化工原料,-0.034,0.009,115560.0
327,000811.SZ,冰轮环境,工程机械,-0.033,0.048,383334.082
3435,603716.SH,塞力斯,医药商业,-0.033,0.008,175106.0576
3341,603520.SH,司太立,化学制药,-0.033,0.003,178886.55
2956,601066.SH,中信建投,证券,-0.032,0.024,420000.0
3163,603060.SH,国检集团,建筑施工,-0.032,0.037,124974.245
2630,600615.SH,丰华股份,小金属,-0.032,0.019,185748.2629
3297,603359.SH,东珠生态,建筑施工,-0.032,0.009,259862.5257
713,002250.SZ,联化科技,化工原料,-0.032,0.029,841722.4844
728,002266.SZ,浙富控股,电气设备,-0.031,0.002,663542.4551
786,002324.SZ,普利特,塑料,-0.03,0.014,234511.4178
30,000036.SZ,华联控股,全国地产,-0.029,0.03,657942.8645
3468,603803.SH,瑞斯康达,通信设备,-0.029,0.044,238473.8339
883,002421.SZ,达实智能,软件服务,-0.029,0.021,590663.1457
3377,603606.SH,东方电缆,电气设备,-0.029,0.039,430973.7561
2344,600261.SH,阳光照明,家用电器,-0.029,0.006,492262.8933
832,002370.SZ,亚太药业,化学制药,-0.028,0.029,676825.3196
700,002237.SZ,恒邦股份,黄金,-0.028,0.017,703483.55
711,002248.SZ,华东数控,机床制造,-0.027,0.001,261026.1086
2195,600091.SH,ST明科,化工原料,-0.027,0.005,131918.192
2768,600767.SH,ST运盛,医疗保健,-0.026,0.006,165000.5281
2381,600305.SH,恒顺醋业,食品,-0.026,0.023,794529.2316
935,002473.SZ,*ST圣莱,家用电器,-0.025,0.007,111360.0
900,002438.SZ,江苏神通,机械基件,-0.025,0.017,221404.461
948,002486.SZ,嘉麟杰,服饰,-0.025,0.051,322814.05
618,002155.SZ,湖南黄金,黄金,-0.025,0.014,877407.1882
2623,600608.SH,ST沪科,钢加工,-0.024,0.055,145495.7485
2178,600073.SH,上海梅林,食品,-0.024,0.01,647033.3357
3091,601900.SH,南方传媒,出版业,-0.024,0.011,206352.0106
945,002483.SZ,润邦股份,工程机械,-0.024,0.036,272519.4393
2814,600819.SH,耀皮玻璃,玻璃,-0.024,0.033,329610.4855
1191,002733.SZ,雄韬股份,电气设备,-0.023,0.001,327565.5363
403,000925.SZ,众合科技,专用机械,-0.023,0.037,270377.0882
2776,600776.SH,东方通信,通信设备,-0.023,0.044,718912.0481
3554,603985.SH,恒润股份,机械基件,-0.023,0.019,134917.12
679,002216.SZ,三全食品,食品,-0.022,0.006,386781.7824
1294,002845.SZ,同兴达,元器件,-0.022,0.006,104226.0741
1246,002792.SZ,通宇通讯,通信设备,-0.021,0.045,204364.3183
3369,603596.SH,伯特利,汽车配件,-0.02,0.04,92139.3
2490,600448.SH,华纺股份,纺织,-0.02,0.016,228010.9633
3281,603328.SH,依顿电子,元器件,-0.02,0.001,992366.958
3323,603458.SH,勘设股份,建筑施工,-0.019,0.015,284801.3878
265,000718.SZ,苏宁环球,区域地产,-0.018,0.006,730293.5531
1001,002540.SZ,亚太科技,铝,-0.018,0.035,428702.7789
3495,603861.SH,白云电器,电气设备,-0.017,0.009,140458.9619
543,002080.SZ,中材科技,化纤,-0.017,0.029,566400.0
3181,603098.SH,森特股份,装修装饰,-0.017,0.04,101416.224
578,002115.SZ,三维通信,通信设备,-0.016,0.025,330060.194
2298,600209.SH,*ST罗顿,综合类,-0.015,0.042,174726.4453
817,002355.SZ,兴民智通,汽车配件,-0.015,0.03,307054.1933
2974,601127.SH,小康股份,汽车配件,-0.013,0.004,364521.4245
255,000707.SZ,*ST双环,化工原料,-0.013,0.027,142492.2894
1263,002811.SZ,亚泰国际,装修装饰,-0.012,0.038,71775.0
3334,603507.SH,振江股份,钢加工,-0.011,0.01,140940.6226
876,002414.SZ,高德红外,电器仪表,-0.011,0.02,988857.5067
1006,002545.SZ,东方铁塔,钢加工,-0.01,0.023,379728.0145
908,002446.SZ,盛路通信,通信设备,-0.01,0.007,298588.7954
3351,603558.SH,健盛集团,纺织,-0.01,0.014,341270.2612
2839,600847.SH,万里股份,电气设备,-0.01,0.003,181338.9942
3199,603129.SH,春风动力,摩托车,-0.008,0.021,117775.298
2886,600897.SH,厦门空港,机场,-0.008,0.013,642673.98
141,000550.SZ,江铃汽车,汽车整车,-0.007,0.023,619520.4562
3213,603167.SH,渤海轮渡,水运,-0.007,0.005,415448.2
553,002090.SZ,金智科技,软件服务,-0.005,0.016,421270.0274
502,002039.SZ,黔源电力,水力发电,-0.004,0.001,402478.3691
2311,600223.SH,鲁商置业,区域地产,-0.003,0.017,361349.448
3246,603238.SH,诺邦股份,纺织,0.0,0.07,54150.0
898,002436.SZ,兴森科技,元器件,0.0,0.009,515479.4278
3431,603709.SH,中源家居,家居用品,0.0,0.03,50940.0
2312,600225.SH,天津松江,区域地产,0.0,0.025,345134.3483
1262,002810.SZ,山东赫达,化工原料,0.0,0.046,102217.9664
477,002014.SZ,永新股份,塑料,0.0,0.048,310671.9882
1008,002547.SZ,春兴精工,通信设备,0.0,0.082,366932.0723
3525,603912.SH,佳力图,专用机械,0.0,0.058,148332.8
851,002389.SZ,航天彩虹,元器件,0.0,0.027,912708.8212
1332,002885.SZ,京泉华,元器件,0.0,0.064,92061.1404
92,000422.SZ,*ST宜化,农药化肥,0.0,0.024,272935.1471
706,002243.SZ,通产丽星,塑料,0.0,0.024,510928.5384
2482,600429.SH,三元股份,乳制品,0.0,0.01,469050.0
337,000823.SZ,超声电子,元器件,0.0,0.087,422019.5224
1067,002606.SZ,大连电瓷,电气设备,0.0,0.061,268571.8436
135,000543.SZ,皖能电力,火力发电,0.0,0.049,877294.0292
97,000429.SZ,粤高速A,路桥,0.0,0.022,387743.104
52,000068.SZ,华控赛格,元器件,0.0,0.088,520449.1469
3319,603421.SH,鼎信通讯,通信设备,0.0,0.07,108610.1484
1053,002592.SZ,八菱科技,汽车配件,0.0,0.077,498482.5343
1125,002664.SZ,长鹰信质,汽车配件,0.0,0.029,504648.1241
1372,002929.SZ,润建通信,通信设备,0.0,0.033,179135.7036
1370,002927.SZ,泰永长征,电气设备,0.0,0.079,94838.835
1233,002778.SZ,高科石化,石油加工,0.0,0.076,132568.0125
224,000667.SZ,美好置业,全国地产,0.0,0.004,647679.1744
3500,603876.SH,鼎胜新材,铝,0.0,0.114,132535.0
652,002189.SZ,利达光电,元器件,0.0,0.049,241937.4084
1123,002662.SZ,京威股份,汽车配件,0.0,0.026,631734.4863
3173,603081.SH,大丰实业,专用机械,0.0,0.092,108661.2975
989,002528.SZ,英飞拓,电脑设备,0.0,0.066,361220.2067
3174,603083.SH,剑桥科技,通信设备,0.0,0.028,139177.4982
3252,603268.SH,松发股份,陶瓷,0.0,0.046,263362.0248
3155,603042.SH,华脉科技,通信设备,0.0,0.041,156493.258
