code,name,outstanding,p_change_range0,p_change_range1,normalizing_std1,stop_mark
601228,广州港,14.43,0.24,-0.486,0.021,
000599,青岛双星,6.75,0.76,-0.488,0.028,
002557,洽洽食品,5.07,0.0,-0.489,0.032,
002160,常铝股份,6.02,0.51,-0.493,0.027,
000488,晨鸣纸业,16.58,0.68,-0.495,0.026,
600482,中国动力,9.09,-0.22,-0.496,0.014,
000858,五 粮 液,37.96,0.92,-0.505,0.011,
000657,中钨高新,4.54,2.29,-0.511,0.049,
600837,海通证券,80.92,2.14,-0.523,0.026,
000998,隆平高科,9.65,0.76,-0.541,0.028,
600246,万通地产,12.17,1.12,-0.543,0.024,
000050,深天马Ａ,14.01,1.7,-0.554,0.029,
000735,罗 牛 山,10.6,7.0,-0.556,0.041,
002278,神开股份,3.44,-0.59,-0.594,0.029,
000425,徐工机械,69.94,3.06,-0.597,0.024,
600897,厦门空港,2.98,0.44,-0.607,0.012,
600674,川投能源,44.02,0.63,-0.609,0.015,
601326,秦港股份,16.53,0.0,-0.623,0.031,
600848,上海临港,7.88,-5.53,-0.627,0.066,
002418,康盛股份,10.04,0.33,-0.628,0.044,
600276,恒瑞医药,36.62,3.12,-0.63,0.016,
600010,包钢股份,316.77,0.64,-0.636,0.024,
600567,山鹰纸业,45.71,0.32,-0.641,0.023,
600177,雅戈尔,35.81,0.26,-0.644,0.012,
600888,新疆众和,8.34,0.91,-0.66,0.03,
002539,云图控股,6.06,1.61,-0.671,0.028,
600025,华能水电,18.0,0.34,-0.671,0.019,
000597,东北制药,4.73,0.09,-0.676,0.026,
600970,中材国际,17.37,1.6,-0.682,0.023,
002898,赛隆药业,0.6,1.43,-0.684,0.031,
601566,九牧王,5.75,0.0,-0.702,0.013,
002821,凯莱英,1.21,0.87,-0.708,0.023,
000598,兴蓉环境,29.86,-0.24,-0.713,0.02,
002426,胜利精密,21.58,3.02,-0.719,0.039,
600617,国新能源,8.98,0.55,-0.738,0.028,
600876,洛阳玻璃,2.62,0.16,-0.741,0.031,
000915,山大华特,2.33,3.32,-0.752,0.032,
002508,老板电器,9.35,0.71,-0.752,0.021,
002734,利民股份,2.05,0.57,-0.763,0.027,
002460,赣锋锂业,7.86,2.41,-0.763,0.026,
600823,世茂股份,37.51,1.0,-0.771,0.026,
002662,京威股份,14.59,-0.26,-0.775,0.031,
600642,申能股份,45.52,0.81,-0.775,0.02,
002646,青青稞酒,4.5,1.26,-0.776,0.019,
600068,葛洲坝,46.05,0.78,-0.778,0.02,
000895,双汇发展,32.99,0.67,-0.792,0.022,
600615,丰华股份,1.88,-0.21,-0.825,0.026,
000034,神州数码,3.58,-1.15,-0.829,0.031,
600114,东睦股份,6.34,2.33,-0.85,0.021,
002251,步 步 高,8.03,1.0,-0.866,0.023,
002448,中原内配,4.71,1.26,-0.868,0.023,
600239,云南城投,16.06,-0.59,-0.876,0.022,
002394,联发股份,3.24,1.62,-0.884,0.018,
002204,大连重工,19.31,-0.91,-0.894,0.015,
600004,白云机场,20.69,0.81,-0.894,0.018,
000710,贝瑞基因,0.62,3.18,-0.895,0.028,
002405,四维图新,10.42,0.7,-0.903,0.025,
600018,上港集团,231.74,1.27,-0.908,0.023,
002644,佛慈制药,5.11,0.12,-0.916,0.018,
002640,跨境通,10.13,1.11,-0.926,0.041,
600396,金山股份,11.65,0.98,-0.935,0.033,
002756,永兴特钢,1.85,0.87,-0.941,0.032,
600520,文一科技,1.58,1.22,-0.942,0.036,
000532,华金资本,3.43,-3.95,-0.954,0.069,
600121,郑州煤电,10.15,0.0,-0.956,0.031,
002083,孚日股份,8.65,-0.2,-0.96,0.016,
600693,东百集团,8.97,-0.19,-0.963,0.015,
600056,中国医药,10.12,0.78,-0.963,0.025,
002180,纳思达,9.46,1.11,-0.97,0.028,
600856,中天能源,13.43,0.59,-0.976,0.031,
002208,合肥城建,3.19,-2.96,-0.99,0.055,
600429,三元股份,8.85,0.2,-0.993,0.019,
600170,上海建工,84.87,0.67,-0.995,0.018,
002044,美年健康,23.45,0.64,-0.997,0.031,
002921,联诚精密,0.2,0.29,-0.999,0.049,
600871,*ST油服,120.43,0.0,-1.006,0.02,
000937,冀中能源,29.07,0.77,-1.007,0.023,
601328,交通银行,392.51,0.52,-1.03,0.008,
000758,中色股份,19.69,0.52,-1.036,0.023,
002281,光迅科技,6.23,0.04,-1.04,0.027,
600185,格力地产,20.6,0.0,-1.043,0.023,
600403,大有能源,23.91,0.53,-1.043,0.021,
000726,鲁 泰Ａ,5.61,0.32,-1.051,0.018,
600491,龙元建设,9.48,2.2,-1.065,0.035,
600452,涪陵电力,2.24,-1.66,-1.069,0.027,
000761,本钢板材,27.36,0.54,-1.077,0.023,
600138,中青旅,7.24,2.29,-1.079,0.022,
600252,中恒集团,34.75,0.0,-1.082,0.017,
000938,紫光股份,2.89,1.97,-1.09,0.031,
000670,盈方微,6.0,1.11,-1.092,0.043,
002775,文科园林,4.33,1.12,-1.101,0.033,
600328,兰太实业,4.38,0.56,-1.109,0.028,
002617,露笑科技,10.47,2.14,-1.112,0.027,
600273,嘉化能源,14.14,0.33,-1.117,0.018,
600073,上海梅林,9.38,1.31,-1.126,0.03,
600866,星湖科技,6.45,1.15,-1.131,0.034,
002933,新兴装备,0.29,0.07,-1.138,0.042,
600303,曙光股份,6.2,0.46,-1.152,0.036,
002455,百川股份,3.49,1.17,-1.155,0.029,
600686,金龙汽车,6.07,0.39,-1.157,0.033,
000550,江铃汽车,5.18,-0.29,-1.159,0.017,
600528,中铁工业,18.38,0.4,-1.166,0.013,
600879,航天电子,24.13,0.68,-1.167,0.02,
002293,罗莱生活,7.0,2.21,-1.175,0.039,
600022,山东钢铁,109.47,0.6,-1.176,0.026,
000733,振华科技,4.69,1.65,-1.182,0.029,
600291,西水股份,9.79,1.39,-1.182,0.042,
002145,中核钛白,13.41,0.9,-1.187,0.028,
002041,登海种业,8.74,3.38,-1.19,0.033,
600196,复星医药,19.1,1.7,-1.212,0.022,
600478,科力远,14.7,0.0,-1.222,0.038,
000729,燕京啤酒,25.09,0.53,-1.227,0.024,
000507,珠海港,7.72,-0.14,-1.229,0.014,
002928,华夏航空,0.41,0.0,-1.23,0.035,
600066,宇通客车,22.14,0.0,-1.232,0.021,
600285,羚锐制药,5.3,0.88,-1.235,0.026,
600015,华夏银行,128.23,0.65,-1.259,0.01,
600277,亿利洁能,26.74,0.0,-1.26,0.031,
601360,三六零,3.97,0.94,-1.26,0.037,
002013,中航机电,31.43,1.17,-1.267,0.024,
600594,益佰制药,7.92,0.16,-1.29,0.032,
601011,宝泰隆,15.99,0.67,-1.295,0.031,
002265,西仪股份,3.03,1.12,-1.312,0.037,
601018,宁波港,128.0,1.37,-1.314,0.022,
002440,闰土股份,9.24,1.35,-1.318,0.025,
002902,铭普光磁,0.71,1.89,-1.328,0.045,
002637,赞宇科技,2.59,1.8,-1.336,0.03,
000751,锌业股份,14.1,1.36,-1.342,0.024,
002384,东山精密,11.63,3.92,-1.347,0.039,
002179,中航光电,7.82,0.21,-1.352,0.023,
600779,水井坊,4.89,1.34,-1.366,0.018,
002497,雅化集团,8.15,1.74,-1.394,0.03,
600385,山东金泰,1.43,-0.66,-1.396,0.033,
002132,恒星科技,12.54,0.36,-1.398,0.046,
601366,利群股份,4.75,0.58,-1.405,0.024,
600609,金杯汽车,10.93,0.88,-1.411,0.037,
600406,国电南瑞,22.06,0.99,-1.413,0.017,
600759,洲际油气,22.58,4.46,-1.415,0.047,
002496,ST辉丰,9.67,0.0,-1.418,0.028,
600182,S佳通,1.7,0.84,-1.42,0.027,
600139,西部资源,6.62,1.46,-1.425,0.043,
600559,老白干酒,4.9,1.04,-1.429,0.018,
000059,华锦股份,15.99,0.65,-1.436,0.027,
002695,煌上煌,4.53,0.87,-1.438,0.034,
000630,铜陵有色,95.61,0.98,-1.442,0.02,
002585,双星新材,8.52,1.29,-1.446,0.027,
600623,华谊集团,18.74,0.57,-1.456,0.022,
002092,中泰化学,20.34,1.62,-1.461,0.029,
000049,德赛电池,2.05,2.93,-1.463,0.024,
000881,中广核技,3.08,1.37,-1.465,0.037,
000418,小天鹅Ａ,4.39,-0.13,-1.467,0.013,
600598,北大荒,17.78,2.36,-1.469,0.024,
000035,中国天楹,12.81,4.33,-1.506,0.031,
002474,榕基软件,4.69,2.17,-1.507,0.035,
600085,同仁堂,13.71,-0.65,-1.512,0.013,
002212,南洋股份,6.42,0.95,-1.512,0.014,
002009,天奇股份,2.71,0.13,-1.513,0.031,
000708,大冶特钢,4.49,0.44,-1.516,0.02,
600699,均胜电子,9.49,1.91,-1.518,0.013,
002685,华东重机,6.2,0.52,-1.522,0.028,
600074,*ST保千,10.26,-0.76,-1.526,0.048,
600508,上海能源,7.23,0.69,-1.528,0.017,
600926,杭州银行,20.82,0.65,-1.528,0.012,
002415,海康威视,79.07,3.89,-1.552,0.036,
002503,搜于特,19.54,1.19,-1.553,0.049,
002581,未名医药,4.01,3.0,-1.579,0.035,
000889,茂业通信,6.22,-0.34,-1.585,0.015,
000022,深赤湾Ａ,4.65,2.13,-1.596,0.018,
600031,三一重工,77.56,1.53,-1.597,0.019,
600629,华建集团,3.73,0.6,-1.597,0.028,
002629,仁智股份,3.45,1.43,-1.598,0.044,
002717,岭南股份,5.31,1.43,-1.598,0.028,
000683,远兴能源,28.33,0.0,-1.605,0.029,
002869,金溢科技,0.45,0.37,-1.609,0.035,
600901,江苏租赁,6.4,0.99,-1.616,0.032,
000627,天茂集团,20.35,0.17,-1.63,0.028,
000910,大亚圣象,5.4,0.18,-1.644,0.034,
002401,中远海科,3.0,1.39,-1.658,0.028,
600519,贵州茅台,12.56,1.62,-1.667,0.012,
002107,沃华医药,3.49,0.57,-1.669,0.044,
600030,中信证券,98.15,1.79,-1.678,0.022,
002714,牧原股份,10.74,1.81,-1.691,0.024,
002378,章源钨业,9.23,0.98,-1.692,0.032,
002267,陕天然气,11.12,1.62,-1.695,0.023,
000028,国药一致,3.08,4.17,-1.709,0.023,
002218,拓日新能,12.16,2.51,-1.712,0.028,
600161,天坛生物,8.71,0.62,-1.718,0.021,
600603,广汇物流,5.04,0.88,-1.724,0.036,
600039,四川路桥,34.57,2.1,-1.725,0.026,
002195,二三四五,42.3,1.28,-1.741,0.043,
002572,索菲亚,6.38,4.49,-1.751,0.027,
600710,苏美达,6.4,0.78,-1.759,0.022,
601212,白银有色,19.65,0.0,-1.762,0.023,
002452,长高集团,4.01,2.66,-1.77,0.042,
002173,创新医疗,2.03,2.71,-1.798,0.036,
000635,英 力 特,3.03,0.81,-1.808,0.028,
002328,新朋股份,3.25,-2.63,-1.814,0.052,
600136,当代明诚,3.44,0.89,-1.819,0.049,
601611,中国核建,9.62,-1.96,-1.822,0.023,
600089,特变电工,37.14,1.63,-1.852,0.023,
600764,中国海防,3.3,-0.85,-1.857,0.017,
600826,兰生股份,4.21,0.38,-1.861,0.032,
600415,小商品城,54.43,1.1,-1.865,0.028,
002002,鸿达兴业,25.49,-2.19,-1.873,0.033,
000333,美的集团,64.8,0.91,-1.875,0.019,
600387,海越能源,3.86,2.61,-1.888,0.052,
002818,富森美,0.9,0.79,-1.889,0.029,
000612,焦作万方,11.89,1.74,-1.901,0.034,
002240,威华股份,4.91,1.67,-1.916,0.039,
600572,康恩贝,25.04,0.49,-1.925,0.016,
002149,西部材料,4.25,2.17,-1.934,0.035,
601020,华钰矿业,2.84,2.72,-1.935,0.038,
600809,山西汾酒,8.66,1.67,-1.945,0.018,
601258,庞大集团,65.38,0.67,-1.945,0.038,
601009,南京银行,84.82,0.43,-1.959,0.009,
601179,中国西电,51.26,1.17,-1.972,0.025,
600679,上海凤凰,1.91,-0.93,-2.008,0.045,
600744,华银电力,8.28,1.39,-2.012,0.038,
000893,*ST东凌,4.01,-0.68,-2.013,0.03,
601311,骆驼股份,8.48,0.83,-2.013,0.027,
600050,中国联通,211.97,1.9,-2.018,0.022,
600390,五矿资本,5.14,1.99,-2.029,0.041,
600966,博汇纸业,13.37,0.9,-2.029,0.035,
002373,千方科技,8.39,0.67,-2.032,0.025,
600599,熊猫金控,1.66,-0.8,-2.045,0.032,
002627,宜昌交运,2.77,0.7,-2.046,0.03,
600219,南山铝业,97.87,0.42,-2.054,0.018,
601166,兴业银行,190.52,0.96,-2.061,0.009,
600362,江西铜业,20.75,1.14,-2.065,0.018,
600703,三安光电,40.78,3.61,-2.101,0.037,
002701,奥瑞金,23.53,0.39,-2.12,0.016,
002126,银轮股份,7.66,-1.22,-2.152,0.026,
002449,国星光电,6.08,1.07,-2.171,0.028,
002919,名臣健康,0.2,3.05,-2.175,0.042,
000042,中洲控股,4.85,-0.16,-2.178,0.018,
002749,国光股份,1.4,0.22,-2.178,0.033,
000767,漳泽电力,29.12,0.37,-2.185,0.023,
000552,靖远煤电,15.57,0.75,-2.186,0.032,
600702,舍得酒业,3.37,1.19,-2.196,0.024,
600893,航发动力,19.48,0.78,-2.198,0.015,
600546,山煤国际,19.82,1.15,-2.206,0.031,
600480,凌云股份,4.51,0.97,-2.239,0.033,
002010,传化智联,27.36,0.86,-2.243,0.029,
002268,卫 士 通,8.1,0.33,-2.262,0.025,
000656,金科股份,52.22,1.02,-2.29,0.016,
600498,烽火通信,11.02,1.43,-2.308,0.029,
002807,江阴银行,7.18,1.85,-2.329,0.026,
002506,协鑫集成,25.24,2.47,-2.359,0.023,
000608,阳光股份,7.5,0.0,-2.364,0.045,
600191,华资实业,4.85,-0.22,-2.367,0.063,
600395,盘江股份,16.55,0.19,-2.375,0.021,
600981,汇鸿集团,2.42,0.67,-2.376,0.051,
002624,完美世界,4.66,-0.44,-2.398,0.024,
002910,庄园牧场,0.74,1.66,-2.417,0.032,
002830,名雕股份,0.4,-0.47,-2.421,0.027,
000953,ST河化,2.94,-0.25,-2.421,0.04,
600726,华电能源,15.35,1.25,-2.431,0.025,
600305,恒顺醋业,7.84,2.34,-2.434,0.023,
002661,克明面业,3.27,1.71,-2.439,0.034,
600195,中牧股份,6.02,1.63,-2.448,0.023,
002068,黑猫股份,6.07,1.49,-2.45,0.029,
002532,新界泵业,3.78,0.0,-2.455,0.03,
002833,弘亚数控,0.57,1.52,-2.465,0.034,
002691,冀凯股份,3.39,0.0,-2.482,0.038,
600179,安通控股,6.74,0.14,-2.483,0.035,
600983,惠而浦,5.33,1.28,-2.485,0.027,
002774,快意电梯,0.88,1.82,-2.489,0.027,
000516,国际医学,19.33,0.6,-2.49,0.025,
600612,老凤祥,3.17,1.08,-2.522,0.017,
601606,长城军工,1.48,0.87,-2.523,0.04,
000960,锡业股份,14.06,0.5,-2.526,0.049,
600297,广汇汽车,71.51,0.71,-2.528,0.036,
002853,皮阿诺,0.58,1.11,-2.533,0.043,
600295,鄂尔多斯,6.12,0.75,-2.535,0.026,
601186,中国铁建,115.03,1.32,-2.549,0.018,
000778,新兴铸管,39.21,1.12,-2.594,0.024,
002808,恒久科技,0.88,0.79,-2.595,0.046,
000762,西藏矿业,4.76,1.43,-2.617,0.025,
002815,崇达技术,2.18,3.24,-2.645,0.041,
002036,联创电子,3.95,1.43,-2.646,0.039,
002635,安洁科技,3.66,0.51,-2.648,0.035,
002371,北方华创,3.59,2.46,-2.654,0.037,
002142,宁波银行,46.31,1.55,-2.686,0.014,
600389,江山股份,2.97,-0.7,-2.696,0.015,
600756,浪潮软件,3.24,0.81,-2.7,0.027,
000553,沙隆达Ａ,2.44,-0.3,-2.717,0.027,
000756,新华制药,3.99,0.0,-2.722,0.022,
000528,柳 工,14.63,0.29,-2.724,0.023,
002387,维信诺,4.69,1.44,-2.756,0.038,
000019,深深宝Ａ,4.16,0.8,-2.827,0.035,
000738,航发控制,11.46,1.4,-2.833,0.025,
601618,中国中冶,178.53,0.65,-2.837,0.018,
600535,天士力,15.13,-0.05,-2.838,0.022,
002221,东华能源,15.19,0.25,-2.851,0.019,
002302,西部建设,10.32,1.28,-2.866,0.021,
601139,深圳燃气,28.55,1.23,-2.868,0.027,
002930,宏川智慧,0.61,0.47,-2.879,0.044,
600409,三友化工,20.37,0.5,-2.886,0.029,
600016,民生银行,354.62,0.33,-2.89,0.011,
000723,美锦能源,10.81,3.65,-2.894,0.036,
002428,云南锗业,6.44,1.12,-2.895,0.04,
600993,马应龙,4.3,0.38,-2.907,0.027,
601628,中国人寿,208.24,0.89,-2.911,0.019,
600971,恒源煤电,10.0,1.52,-2.915,0.031,
600079,人福医药,12.86,0.8,-2.917,0.02,
600096,云天化,11.22,1.41,-2.92,0.03,
002554,惠博普,7.69,1.01,-2.931,0.031,
002241,歌尔股份,27.24,0.42,-2.939,0.032,
600000,浦发银行,281.04,0.86,-2.951,0.014,
600317,营口港,64.73,0.39,-2.96,0.02,
600500,中化国际,20.83,1.19,-2.993,0.023,
600917,重庆燃气,15.56,0.95,-3.002,0.024,
002603,以岭药业,9.89,0.96,-3.016,0.03,
002768,国恩股份,2.4,-0.47,-3.026,0.031,
002080,中材科技,6.4,0.63,-3.042,0.023,
600577,精达股份,19.55,0.64,-3.064,0.031,
000672,上峰水泥,8.14,0.11,-3.066,0.018,
601398,工商银行,2696.12,0.38,-3.067,0.009,
600886,国投电力,67.86,0.42,-3.071,0.021,
600211,西藏药业,1.46,1.25,-3.089,0.025,
601169,北京银行,182.48,0.68,-3.113,0.012,
600816,安信信托,46.73,2.49,-3.147,0.054,
002015,霞客环保,4.01,-2.01,-3.158,0.05,
600578,京能电力,53.35,0.66,-3.16,0.023,
600754,锦江股份,6.49,2.63,-3.18,0.03,
002611,东方精工,10.28,0.95,-3.188,0.038,
600741,华域汽车,28.67,0.06,-3.195,0.018,
000606,顺利办,5.46,2.67,-3.219,0.061,
002687,乔治白,3.19,-2.93,-3.226,0.072,
000780,平庄能源,10.14,1.56,-3.247,0.034,
002826,易明医药,1.32,0.76,-3.269,0.034,
600822,上海物贸,3.96,-0.51,-3.273,0.031,
002271,东方雨虹,9.96,1.95,-3.289,0.027,
600655,豫园股份,14.37,1.66,-3.303,0.025,
002819,东方中科,0.44,0.05,-3.319,0.026,
002555,三七互娱,11.82,1.19,-3.322,0.043,
600965,福成股份,8.19,-0.2,-3.322,0.018,
600115,东方航空,98.08,-0.19,-3.325,0.02,
600566,济川药业,8.15,3.34,-3.349,0.028,
002885,京泉华,0.45,1.41,-3.353,0.04,
600543,莫高股份,3.21,1.54,-3.365,0.024,
000603,盛达矿业,3.93,2.55,-3.376,0.028,
600156,华升股份,4.02,-2.91,-3.389,0.038,
002356,赫美集团,4.8,0.55,-3.407,0.068,
600009,上海机场,10.93,3.06,-3.414,0.017,
000760,斯太尔,6.54,-0.76,-3.431,0.035,
002823,凯中精密,1.0,0.7,-3.433,0.038,
600746,江苏索普,3.05,0.86,-3.435,0.029,
002085,万丰奥威,21.14,-0.53,-3.453,0.024,
000595,宝塔实业,7.54,0.0,-3.455,0.041,
600398,海澜之家,44.93,0.51,-3.466,0.019,
601390,中国中铁,186.36,0.41,-3.476,0.012,
600231,凌钢股份,17.69,0.66,-3.48,0.033,
600123,兰花科创,11.42,0.88,-3.495,0.025,
600584,长电科技,10.36,1.5,-3.5,0.042,
002850,科达利,0.93,1.15,-3.501,0.045,
000795,英洛华,8.86,0.79,-3.503,0.03,
600329,中新药业,5.66,1.55,-3.515,0.027,
000709,河钢股份,106.17,0.67,-3.524,0.023,
002628,成都路桥,7.25,5.6,-3.536,0.036,
601318,中国平安,108.33,1.05,-3.545,0.016,
002490,山东墨龙,2.89,0.69,-3.552,0.034,
600280,中央商场,11.48,0.53,-3.563,0.032,
002153,石基信息,4.84,0.6,-3.611,0.037,
002842,翔鹭钨业,0.72,1.71,-3.634,0.022,
002798,帝欧家居,0.98,1.64,-3.634,0.045,
002564,天沃科技,6.02,0.54,-3.648,0.027,
002773,康弘药业,4.75,2.25,-3.648,0.024,
600619,海立股份,5.82,0.21,-3.652,0.024,
000625,长安汽车,37.61,0.16,-3.704,0.026,
002678,珠江钢琴,13.57,1.3,-3.708,0.023,
002936,郑州银行,6.0,0.75,-3.724,0.024,
600180,瑞茂通,10.16,1.05,-3.734,0.025,
000930,中粮生化,9.64,0.12,-3.734,0.028,
600569,安阳钢铁,23.94,1.83,-3.741,0.033,
000711,京蓝科技,4.06,0.63,-3.767,0.047,
600988,赤峰黄金,14.26,-0.69,-3.785,0.031,
002847,盐津铺子,0.36,0.76,-3.791,0.035,
002938,鹏鼎控股,2.31,0.94,-3.823,0.031,
600023,浙能电力,136.01,0.22,-3.834,0.022,
002182,云海金属,4.51,2.44,-3.847,0.03,
002849,威星智能,0.57,2.19,-3.85,0.039,
002860,星帅尔,0.47,0.87,-3.853,0.041,
002297,博云新材,3.98,1.47,-3.863,0.042,
002225,濮耐股份,7.07,1.07,-3.872,0.036,
002475,立讯精密,41.1,0.61,-3.88,0.024,
002466,天齐锂业,11.36,2.96,-3.882,0.029,
000752,西藏发展,2.64,1.09,-3.89,0.034,
000807,云铝股份,24.3,1.22,-3.921,0.044,
000525,红 太 阳,5.07,-0.77,-3.922,0.023,
600751,海航科技,25.73,1.92,-3.928,0.035,
600236,桂冠电力,36.04,0.59,-3.936,0.016,
002327,富安娜,5.2,3.03,-3.94,0.033,
002692,睿康股份,7.15,0.26,-3.942,0.067,
600673,东阳光科,24.59,0.13,-3.952,0.018,
002294,信立泰,10.46,2.44,-3.991,0.027,
000498,山东路桥,4.41,2.85,-3.996,0.031,
601015,陕西黑猫,11.22,0.5,-4.0,0.022,
000651,格力电器,59.7,1.9,-4.024,0.019,
002065,东华软件,28.08,-0.41,-4.062,0.027,
600319,亚星化学,3.16,0.64,-4.08,0.054,
600845,宝信软件,6.41,0.77,-4.083,0.043,
002493,荣盛石化,51.26,-0.1,-4.097,0.021,
000639,西王食品,5.27,0.68,-4.122,0.035,
600141,兴发集团,6.01,1.02,-4.139,0.036,
600201,生物股份,11.37,0.06,-4.158,0.023,
002131,利欧股份,33.85,1.9,-4.172,0.046,
000301,东方盛虹,12.18,0.36,-4.197,0.025,
600326,西藏天路,8.65,2.04,-4.21,0.029,
600675,中华企业,18.67,-3.75,-4.211,0.022,
000983,西山煤电,31.51,0.66,-4.216,0.023,
002138,顺络电子,6.99,3.0,-4.229,0.036,
002689,远大智能,10.41,1.97,-4.233,0.022,
600456,宝钛股份,4.3,1.94,-4.235,0.032,
600588,用友网络,19.0,1.02,-4.243,0.041,
600125,铁龙物流,13.06,0.82,-4.263,0.03,
002841,视源股份,0.67,0.95,-4.285,0.034,
002697,红旗连锁,9.86,0.98,-4.289,0.023,
601006,大秦铁路,148.67,1.05,-4.329,0.021,
601001,大同煤业,16.74,1.09,-4.346,0.029,
000060,中金岭南,35.68,0.73,-4.353,0.031,
600036,招商银行,206.29,1.04,-4.354,0.017,
600258,首旅酒店,6.25,4.0,-4.366,0.036,
000517,荣安地产,30.36,1.68,-4.374,0.042,
000869,张 裕Ａ,4.53,0.47,-4.379,0.025,
600348,阳泉煤业,24.05,0.75,-4.41,0.03,
600967,内蒙一机,9.6,0.78,-4.414,0.027,
000596,古井贡酒,3.84,1.28,-4.433,0.026,
601168,西部矿业,23.83,0.83,-4.435,0.024,
600929,湖南盐业,1.5,0.12,-4.437,0.039,
600691,阳煤化工,17.56,0.78,-4.462,0.034,
000609,中迪投资,2.92,0.17,-4.509,0.053,
002237,恒邦股份,8.52,-0.38,-4.51,0.023,
002319,乐通股份,2.0,-0.13,-4.514,0.017,
601218,吉鑫科技,9.92,1.2,-4.514,0.042,
000933,神火股份,19.0,0.96,-4.53,0.044,
002664,长鹰信质,3.5,0.66,-4.534,0.029,
600122,宏图高科,11.58,0.43,-4.541,0.036,
002128,露天煤业,16.34,0.78,-4.55,0.023,
000878,云南铜业,14.16,0.86,-4.551,0.029,
601231,环旭电子,21.76,3.44,-4.596,0.042,
002911,佛燃股份,2.71,0.89,-4.598,0.026,
000860,顺鑫农业,5.71,1.12,-4.622,0.024,
601229,上海银行,51.96,1.05,-4.623,0.016,
002937,兴瑞科技,0.46,0.08,-4.634,0.04,
002422,科伦药业,10.29,2.25,-4.649,0.031,
000967,盈峰环境,10.93,1.06,-4.668,0.032,
600760,中航沈飞,3.45,1.33,-4.692,0.022,
600547,山东黄金,14.52,-0.43,-4.711,0.016,
002413,雷科防务,9.95,1.81,-4.726,0.038,
600581,八一钢铁,15.33,0.25,-4.736,0.039,
000400,许继电气,10.08,0.56,-4.748,0.034,
600900,长江电力,115.06,-0.21,-4.768,0.014,
002922,伊戈尔,0.33,0.24,-4.775,0.043,
600688,上海石化,73.29,1.02,-4.796,0.023,
600062,华润双鹤,8.23,0.89,-4.841,0.032,
600462,九有股份,5.34,-2.75,-4.841,0.09,
002848,高斯贝尔,0.88,3.71,-4.845,0.059,
600111,北方稀土,36.33,1.87,-4.875,0.031,
002095,生 意 宝,2.52,0.67,-4.889,0.047,
000001,平安银行,171.7,0.98,-4.91,0.018,
600596,新安股份,6.87,0.94,-4.931,0.033,
600312,平高电气,13.57,1.05,-4.944,0.025,
600160,巨化股份,26.58,1.91,-4.95,0.03,
600811,东方集团,32.73,1.06,-4.952,0.033,
600352,浙江龙盛,32.53,1.75,-4.983,0.029,
002419,天虹股份,12.0,1.33,-4.993,0.021,
600531,豫光金铅,10.9,0.53,-4.994,0.031,
002927,泰永长征,0.3,0.34,-4.997,0.044,
600549,厦门钨业,14.06,2.39,-5.006,0.029,
600801,华新水泥,9.73,0.56,-5.039,0.021,
002659,凯文教育,3.11,0.62,-5.071,0.023,
600467,好当家,14.61,1.56,-5.085,0.034,
600408,*ST安泰,10.07,1.82,-5.087,0.033,
002025,航天电器,4.29,1.63,-5.087,0.033,
002752,昇兴股份,1.7,0.57,-5.123,0.024,
002382,蓝帆医疗,4.86,1.22,-5.149,0.031,
600290,华仪电气,5.27,-0.42,-5.173,0.083,
002035,华帝股份,7.82,0.11,-5.195,0.033,
002310,东方园林,15.33,1.42,-5.203,0.06,
601600,中国铝业,109.6,0.83,-5.207,0.022,
002217,合力泰,25.61,-1.13,-5.212,0.082,
601288,农业银行,2940.55,0.28,-5.262,0.015,
600718,东软集团,12.42,1.44,-5.303,0.026,
000898,鞍钢股份,61.49,0.36,-5.305,0.028,
000825,太钢不锈,56.96,1.09,-5.307,0.03,
002647,仁东控股,5.6,0.96,-5.329,0.021,
002352,顺丰控股,11.98,0.55,-5.339,0.014,
600332,白云山,10.71,0.31,-5.346,0.025,
002028,思源电气,5.8,-1.21,-5.354,0.032,
600489,中金黄金,34.51,-1.3,-5.373,0.027,
002463,沪电股份,16.74,-1.69,-5.38,0.038,
002390,信邦制药,11.35,1.28,-5.398,0.037,
601577,长沙银行,3.42,0.89,-5.399,0.026,
002912,中新赛克,0.52,-1.08,-5.457,0.042,
600614,鹏起科技,14.91,1.12,-5.488,0.06,
000789,万年青,6.13,0.5,-5.494,0.025,
002753,永东股份,1.99,0.51,-5.581,0.036,
002343,慈文传媒,4.21,2.23,-5.594,0.078,
600660,福耀玻璃,20.03,-0.42,-5.614,0.02,
600117,西宁特钢,7.41,0.53,-5.665,0.029,
000959,首钢股份,29.67,-0.26,-5.702,0.023,
600490,鹏欣资源,14.91,2.01,-5.765,0.038,
002742,三圣股份,2.69,-1.45,-5.781,0.038,
002845,同兴达,0.65,1.4,-5.823,0.048,
002827,高争民爆,0.63,1.96,-5.863,0.037,
601138,工业富联,11.18,1.11,-5.911,0.035,
600028,中国石化,955.58,1.03,-5.939,0.024,
000750,国海证券,42.16,1.56,-5.973,0.037,
002507,涪陵榨菜,7.8,2.0,-5.974,0.029,
002669,康达新材,2.29,-2.6,-5.974,0.06,
000977,浪潮信息,12.84,2.13,-5.976,0.047,
000831,五矿稀土,9.81,1.42,-5.991,0.036,
600997,开滦股份,12.35,1.22,-6.007,0.037,
