,ts_code,name,industry,continuous_fall,average_p_change,accumulate_p_change,last_p_change,circ_mv
1482,300095.SZ,华伍股份,机械基件,2.0,0.117,0.181,4.332,138782.713
2090,300715.SZ,凯伦股份,其他建材,1.0,0.181,0.181,3.7,88932.6
1157,002697.SZ,红旗连锁,超市连锁,1.0,0.182,0.182,4.546,567193.8575
99,000498.SZ,山东路桥,建筑施工,1.0,0.183,0.183,5.292,254283.9
3058,601619.SH,嘉泽新能,新型电力,3.0,0.069,0.183,4.562,288651.4362
1590,300204.SZ,舒泰神,生物制药,3.0,0.065,0.185,3.971,525504.5569
998,002538.SZ,司尔特,农药化肥,2.0,0.112,0.185,4.251,393934.9554
225,000669.SZ,金鸿控股,供气供热,2.0,0.107,0.188,4.878,374494.5102
3236,603183.SH,建研院,建筑施工,3.0,0.064,0.19,5.114,122739.4127
1303,002856.SZ,美芝股份,装修装饰,1.0,0.19,0.191,3.517,66228.624
3073,601727.SH,上海电气,电气设备,3.0,0.065,0.192,5.374,5484622.1234
2466,600395.SH,盘江股份,煤炭开采,2.0,0.101,0.194,5.814,903658.3161
3253,603222.SH,济民制药,化学制药,1.0,0.195,0.195,1.105,497600.0
3405,603619.SH,中曼石油,石油开采,2.0,0.107,0.197,4.251,228454.6527
3579,603988.SH,中电电机,电气设备,2.0,0.104,0.199,4.08,246019.2
1088,002628.SZ,成都路桥,建筑施工,1.0,0.201,0.201,4.008,375534.1083
3284,603308.SH,应流股份,专用机械,1.0,0.201,0.201,4.208,416010.4
2733,600722.SH,金牛化工,化工原料,2.0,0.109,0.202,4.225,352405.5922
2961,601028.SH,玉龙股份,钢加工,1.0,0.205,0.205,4.09,398560.1118
3119,601969.SH,海南矿业,普钢,1.0,0.204,0.205,5.306,1008635.682
1148,002688.SZ,金河生物,化学制药,1.0,0.206,0.206,3.901,315378.5329
1336,002890.SZ,弘宇股份,农用机械,2.0,0.111,0.208,3.688,95030.6079
2776,600767.SH,ST运盛,医疗保健,3.0,0.074,0.213,4.883,168409.6299
3401,603615.SH,茶花股份,家居用品,2.0,0.111,0.216,4.639,72616.5135
2150,600023.SH,浙能电力,火力发电,3.0,0.075,0.217,3.247,6487529.1243
320,000802.SZ,北京文化,影视音像,1.0,0.222,0.222,1.846,532002.1484
513,002051.SZ,中工国际,建筑施工,1.0,0.231,0.231,4.374,1511269.128
506,002044.SZ,美年健康,医疗保健,1.0,0.231,0.231,3.575,4210837.9246
2461,600389.SH,江山股份,农药化肥,2.0,0.119,0.232,3.534,530739.0
2195,600081.SH,东风科技,汽车配件,1.0,0.237,0.237,3.542,274992.12
1660,300274.SZ,阳光电源,电气设备,1.0,0.237,0.237,1.732,1377269.1964
2290,600189.SH,吉林森工,林业,2.0,0.125,0.239,4.057,185589.1626
2905,600933.SH,爱柯迪,汽车配件,3.0,0.087,0.24,5.03,232683.2677
963,002502.SZ,骅威文化,影视音像,2.0,0.144,0.244,4.146,265365.3193
3355,603516.SH,淳中科技,通信设备,1.0,0.245,0.245,3.38,224134.2366
3142,603012.SH,创力集团,专用机械,2.0,0.13,0.245,3.427,537893.2
1718,300332.SZ,天壕环境,环境保护,1.0,0.247,0.247,4.926,302461.7619
2441,600367.SH,红星发展,化工原料,2.0,0.136,0.247,4.674,247811.2
3084,601818.SH,光大银行,银行,2.0,0.127,0.247,5.665,17078719.9041
424,000958.SZ,东方能源,火力发电,1.0,0.25,0.25,4.489,460595.4817
2135,600006.SH,东风汽车,汽车整车,1.0,0.251,0.251,6.0,848000.0
2433,600358.SH,国旅联合,旅游服务,3.0,0.091,0.252,3.769,208538.8406
2538,600502.SH,安徽水利,建筑施工,2.0,0.136,0.253,4.546,377042.2295
308,000789.SZ,万年青,水泥,1.0,0.253,0.253,4.794,764233.8807
413,000937.SZ,冀中能源,煤炭开采,2.0,0.131,0.254,5.063,1206238.9344
3276,603297.SH,永新光学,电器仪表,1.0,0.258,0.258,5.227,103152.0
1029,002569.SZ,步森股份,服饰,1.0,0.258,0.258,3.35,168139.1597
607,002145.SZ,中核钛白,化工原料,2.0,0.155,0.26,5.181,544501.2221
1867,300483.SZ,沃施股份,专用机械,1.0,0.261,0.261,2.079,193233.0
2235,600125.SH,铁龙物流,铁路,3.0,0.095,0.262,4.581,1043111.9773
1001,002541.SZ,鸿路钢构,钢加工,3.0,0.093,0.265,4.233,292536.4628
2589,600562.SH,国睿科技,通信设备,3.0,0.105,0.267,5.792,955821.7393
212,000651.SZ,格力电器,家用电器,1.0,0.268,0.268,3.877,27508911.0774
3122,601988.SH,中国银行,银行,3.0,0.091,0.272,5.149,81777019.7602
2768,600758.SH,红阳能源,煤炭开采,2.0,0.141,0.273,4.62,302492.3844
1049,002589.SZ,瑞康医药,医药商业,3.0,0.093,0.275,5.343,834104.5397
2124,300752.SZ,隆利科技,元器件,1.0,0.276,0.276,5.689,132624.8553
1226,002772.SZ,众兴菌业,种植业,2.0,0.142,0.277,3.862,191508.8191
242,000690.SZ,宝新能源,火力发电,3.0,0.098,0.282,4.214,1513082.2411
360,000868.SZ,安凯客车,汽车整车,1.0,0.286,0.286,4.857,255271.09
2593,600567.SH,山鹰纸业,造纸,1.0,0.291,0.291,4.348,1650450.5413
74,000401.SZ,冀东水泥,水泥,1.0,0.292,0.292,6.623,1973672.6501
1066,002606.SZ,大连电瓷,电气设备,1.0,0.294,0.294,3.519,285130.4084
1497,300110.SZ,华仁药业,化学制药,3.0,0.108,0.299,5.672,417011.1985
1219,002765.SZ,蓝黛传动,汽车配件,1.0,0.3,0.3,6.587,181484.35
3115,601958.SH,金钼股份,小金属,2.0,0.153,0.304,5.151,2239263.4536
624,002162.SZ,悦心健康,医疗保健,1.0,0.304,0.304,4.242,293439.5666
2230,600119.SH,长江投资,仓储物流,2.0,0.164,0.305,9.437,221020.6
616,002154.SZ,报喜鸟,服饰,1.0,0.306,0.306,4.878,380952.0937
868,002407.SZ,多氟多,化工原料,3.0,0.12,0.307,7.28,760956.588
899,002438.SZ,江苏神通,机械基件,1.0,0.309,0.309,3.698,250008.7286
2798,600792.SH,云煤能源,焦炭加工,1.0,0.31,0.31,4.938,336574.024
232,000678.SZ,襄阳轴承,机械基件,1.0,0.312,0.312,3.11,284479.9054
2337,600241.SH,时代万恒,商贸代理,1.0,0.315,0.315,5.337,168801.5053
3107,601918.SH,新集能源,煤炭开采,1.0,0.316,0.316,4.717,862650.4194
292,000760.SZ,斯太尔,汽车配件,1.0,0.316,0.317,6.309,220547.7183
1629,300243.SZ,瑞丰高材,化工原料,2.0,0.196,0.317,4.114,165986.8704
655,002193.SZ,如意集团,纺织,3.0,0.11,0.32,4.899,226959.8073
2222,600111.SH,北方稀土,小金属,2.0,0.164,0.321,10.021,3749324.112
495,002033.SZ,丽江旅游,旅游景点,3.0,0.108,0.322,4.647,358810.5582
3456,603717.SH,天域生态,环境保护,3.0,0.118,0.324,4.946,119149.5334
3228,603167.SH,渤海轮渡,水运,1.0,0.327,0.327,3.152,456848.6
3079,601799.SH,星宇股份,汽车配件,1.0,0.33,0.33,3.268,1562210.1474
3337,603421.SH,鼎信通讯,通信设备,1.0,0.331,0.331,4.041,140014.7958
2476,600408.SH,*ST安泰,焦炭加工,1.0,0.337,0.337,5.034,315128.4
2327,600231.SH,凌钢股份,普钢,2.0,0.176,0.338,10.101,906144.057
909,002448.SZ,中原内配,汽车配件,1.0,0.339,0.339,3.716,289164.8319
2582,600555.SH,海航创新,旅游服务,3.0,0.126,0.344,5.137,298864.5
2769,600759.SH,洲际油气,石油开采,2.0,0.182,0.348,5.208,684229.7575
3293,603321.SH,梅轮电梯,运输设备,1.0,0.35,0.35,4.994,104954.4
2214,600103.SH,青山纸业,造纸,1.0,0.35,0.35,5.575,321738.0048
2145,600018.SH,上港集团,港口,3.0,0.124,0.353,5.458,13881031.1154
2960,601021.SH,春秋航空,空运,1.0,0.357,0.357,5.393,3259857.8701
2136,600007.SH,中国国贸,园区开发,1.0,0.36,0.36,3.584,1455523.2616
617,002155.SZ,湖南黄金,黄金,2.0,0.196,0.361,3.601,1037263.5663
2590,600563.SH,法拉电子,元器件,1.0,0.361,0.361,3.236,1098225.0
401,000923.SZ,河北宣工,铜,2.0,0.186,0.362,5.844,290466.0
2991,601166.SH,兴业银行,银行,3.0,0.124,0.363,6.502,33703583.7125
3194,603096.SH,新经典,出版业,1.0,0.364,0.364,4.712,358285.11
2363,600275.SH,ST昌鱼,农业综合,3.0,0.129,0.366,3.65,144509.7756
1326,002880.SZ,卫光生物,生物制药,1.0,0.373,0.373,3.576,120420.0
3416,603650.SH,彤程新材,化工原料,1.0,0.374,0.375,5.037,132417.6
1789,300405.SZ,科隆股份,化工原料,2.0,0.201,0.378,4.391,110323.2
1156,002696.SZ,百洋股份,渔业,2.0,0.22,0.378,7.654,180405.3949
3377,603579.SH,荣泰健康,医疗保健,1.0,0.381,0.381,7.746,175239.36
3486,603799.SH,华友钴业,小金属,2.0,0.193,0.381,9.635,3078653.876
100,000501.SZ,鄂武商A,百货,3.0,0.13,0.381,4.55,747220.6956
625,002163.SZ,中航三鑫,装修装饰,1.0,0.382,0.382,3.619,437057.8868
2142,600015.SH,华夏银行,银行,3.0,0.133,0.385,6.769,10719766.0419
2728,600717.SH,天津港,港口,3.0,0.132,0.385,4.476,1368286.371
2007,300629.SZ,新劲刚,矿物制品,1.0,0.385,0.385,4.436,82509.3452
2799,600793.SH,宜宾纸业,造纸,3.0,0.132,0.388,3.997,169848.9
361,000869.SZ,张裕A,红黄药酒,1.0,0.394,0.394,4.5,1326826.3008
756,002295.SZ,精艺股份,铜,2.0,0.2,0.395,4.194,198942.7875
1277,002827.SZ,高争民爆,化工原料,1.0,0.398,0.398,3.04,98445.3935
1255,002803.SZ,吉宏股份,广告包装,1.0,0.4,0.4,7.232,146940.1724
1474,300087.SZ,荃银高科,种植业,2.0,0.2,0.4,3.984,275606.8694
2077,300700.SZ,岱勒新材,矿物制品,1.0,0.401,0.401,4.931,104654.315
2449,600376.SH,首开股份,区域地产,3.0,0.143,0.403,5.087,1998460.8249
2387,600302.SH,标准股份,纺织机械,1.0,0.411,0.411,3.272,174734.951
754,002293.SZ,罗莱生活,纺织,1.0,0.416,0.416,4.658,708012.7609
3307,603339.SH,四方科技,专用机械,2.0,0.219,0.419,5.486,102276.2829
409,000932.SZ,华菱钢铁,普钢,3.0,0.146,0.42,5.293,2279581.6599
1177,002719.SZ,麦趣尔,乳制品,2.0,0.22,0.425,4.149,173246.516
2773,600764.SH,中国海防,通信设备,1.0,0.428,0.428,6.429,903448.2233
739,002278.SZ,神开股份,化工机械,1.0,0.431,0.431,3.863,249726.576
159,000572.SZ,海马汽车,汽车整车,1.0,0.439,0.439,4.804,394116.0538
426,000960.SZ,锡业股份,小金属,2.0,0.225,0.439,9.974,1767521.844
405,000928.SZ,中钢国际,建筑施工,2.0,0.236,0.44,5.702,358202.2832
3427,603667.SH,五洲新春,机械基件,1.0,0.441,0.441,3.183,106677.7283
604,002142.SZ,宁波银行,银行,3.0,0.151,0.443,6.887,8983407.6422
2069,300692.SZ,中环环保,环境保护,2.0,0.229,0.446,4.882,137553.09
176,000598.SZ,兴蓉环境,水务,3.0,0.153,0.448,3.571,1385605.4313
2944,601001.SH,大同煤业,煤炭开采,2.0,0.231,0.449,5.145,786639.0
474,002012.SZ,凯恩股份,造纸,1.0,0.452,0.452,8.09,224615.0928
2601,600576.SH,祥源文化,影视音像,1.0,0.452,0.452,3.829,242429.7419
2561,600528.SH,中铁工业,建筑施工,1.0,0.453,0.453,4.509,2129950.9693
2778,600769.SH,祥龙电业,建筑施工,2.0,0.231,0.455,3.846,172114.5348
1122,002662.SZ,京威股份,汽车配件,3.0,0.17,0.457,4.773,672585.6771
813,002352.SZ,顺丰控股,仓储物流,1.0,0.461,0.461,2.59,4303659.5992
3364,603536.SH,惠发股份,食品,3.0,0.161,0.463,3.575,37716.0
1162,002702.SZ,海欣食品,食品,3.0,0.16,0.464,4.157,143794.585
2757,600746.SH,江苏索普,化工原料,1.0,0.47,0.469,3.115,201685.5257
207,000636.SZ,风华高科,元器件,1.0,0.474,0.474,2.022,1355337.5101
2496,600444.SH,国机通用,塑料,1.0,0.475,0.475,3.025,159599.9059
2507,600462.SH,ST九有,元器件,3.0,0.175,0.476,3.317,116364.04
3495,603813.SH,原尚股份,仓储物流,1.0,0.483,0.483,3.737,90951.83
788,002327.SZ,富安娜,纺织,1.0,0.484,0.484,3.374,437078.2579
1185,002728.SZ,特一药业,中成药,1.0,0.487,0.487,3.322,178505.63
2347,600255.SH,梦舟股份,铜,2.0,0.268,0.488,6.311,387540.9885
78,000407.SZ,胜利股份,供气供热,1.0,0.489,0.489,3.893,318384.908
2673,600655.SH,豫园股份,百货,3.0,0.166,0.49,4.024,1226035.6455
524,002062.SZ,宏润建设,建筑施工,3.0,0.169,0.494,4.914,409324.6369
214,000655.SZ,*ST金岭,普钢,1.0,0.494,0.494,3.686,251233.5771
1564,300177.SZ,中海达,通信设备,2.0,0.277,0.496,10.033,440290.6733
706,002244.SZ,滨江集团,区域地产,1.0,0.496,0.496,6.173,1162248.6727
2318,600221.SH,海航控股,空运,1.0,0.498,0.497,6.931,3550176.5892
2714,600702.SH,舍得酒业,白酒,1.0,0.498,0.497,4.037,921503.6
640,002178.SZ,延华智能,建筑施工,1.0,0.498,0.497,6.683,306004.6711
3051,601606.SH,长城军工,专用机械,2.0,0.275,0.497,5.155,220372.0
1594,300208.SZ,青岛中程,电气设备,2.0,0.258,0.5,4.975,384308.5634
216,000657.SZ,中钨高新,小金属,1.0,0.502,0.503,6.167,289027.5917
2929,600983.SH,惠而浦,家用电器,3.0,0.174,0.507,3.866,329270.4
2324,600228.SH,ST昌九,化工原料,1.0,0.51,0.51,2.157,194262.6
419,000951.SZ,中国重汽,汽车整车,1.0,0.509,0.51,3.765,961403.0819
35,000043.SZ,中航善达,房产服务,1.0,0.511,0.511,4.574,548792.5851
1055,002595.SZ,豪迈科技,专用机械,1.0,0.511,0.511,5.308,984445.3489
2680,600664.SH,哈药股份,化学制药,1.0,0.513,0.513,4.082,1022837.671
2287,600186.SH,莲花健康,食品,2.0,0.258,0.516,4.103,215590.9351
1023,002563.SZ,森马服饰,服饰,1.0,0.516,0.516,4.205,1868265.9063
3049,601600.SH,中国铝业,铝,1.0,0.517,0.517,6.17,4526410.7267
391,000911.SZ,南宁糖业,食品,1.0,0.52,0.52,3.793,195096.7241
2058,300681.SZ,英搏尔,元器件,1.0,0.521,0.521,6.094,65809.8
3062,601666.SH,平煤股份,煤炭开采,2.0,0.269,0.522,5.195,956271.8177
2017,300639.SZ,凯普生物,医疗保健,3.0,0.181,0.524,4.107,144626.9151
1205,002749.SZ,国光股份,农药化肥,1.0,0.524,0.524,3.646,278184.878
547,002085.SZ,万丰奥威,汽车配件,1.0,0.525,0.525,4.177,1686759.3394
2760,600749.SH,*ST藏旅,旅游景点,1.0,0.529,0.529,2.421,184031.2069
3516,603861.SH,白云电器,电气设备,1.0,0.531,0.531,3.965,142880.6682
744,002283.SZ,天润曲轴,汽车配件,2.0,0.278,0.532,3.704,401292.0887
1103,002643.SZ,万润股份,化工原料,1.0,0.532,0.532,4.585,1058065.0652
2464,600392.SH,盛和资源,小金属,2.0,0.267,0.532,10.053,1491643.2461
2491,600433.SH,冠豪高新,造纸,1.0,0.532,0.532,3.968,499626.9691
1089,002629.SZ,仁智股份,石油开采,2.0,0.27,0.533,3.979,135083.3697
1402,300014.SZ,亿纬锂能,电气设备,2.0,0.266,0.533,7.109,1654085.3404
2062,300685.SZ,艾德生物,生物制药,1.0,0.534,0.534,2.679,440020.728
2790,600782.SH,新钢股份,普钢,3.0,0.187,0.534,4.071,1874968.9452
490,002028.SZ,思源电气,电气设备,3.0,0.186,0.534,4.872,686953.7062
294,000762.SZ,西藏矿业,小金属,1.0,0.535,0.535,6.649,381712.8263
1145,002685.SZ,华东重机,工程机械,1.0,0.535,0.535,4.433,411626.1198
576,002114.SZ,罗平锌电,铅锌,1.0,0.535,0.535,6.782,259672.1261
2264,600160.SH,巨化股份,化工原料,3.0,0.193,0.538,4.551,2076226.0645
2974,601107.SH,四川成渝,路桥,3.0,0.183,0.545,4.065,830492.16
1658,300272.SZ,开能健康,环境保护,3.0,0.192,0.545,5.149,206813.759
3380,603585.SH,苏利股份,化工原料,1.0,0.545,0.545,3.794,124092.0
3175,603058.SH,永吉股份,广告包装,1.0,0.546,0.546,3.714,261135.57
622,002160.SZ,常铝股份,铝,1.0,0.548,0.548,5.995,234193.3297
906,002445.SZ,ST中南,影视音像,2.0,0.284,0.549,4.918,251143.6954
310,000791.SZ,甘肃电投,水力发电,3.0,0.195,0.549,3.825,553521.2715
2735,600724.SH,宁波富达,区域地产,1.0,0.552,0.553,3.022,541853.499
1894,300510.SZ,金冠股份,电气设备,1.0,0.554,0.554,10.0,255593.0649
2265,600161.SH,天坛生物,生物制药,3.0,0.192,0.557,2.86,1942639.9834
1110,002650.SZ,加加食品,食品,2.0,0.288,0.557,4.709,358001.6303
1872,300488.SZ,恒锋工具,机械基件,1.0,0.558,0.558,4.78,75415.2309
2808,600803.SH,新奥股份,农药化肥,1.0,0.561,0.561,4.647,1384254.6117
508,002046.SZ,轴研科技,机械基件,1.0,0.562,0.562,3.771,293972.2943
1101,002641.SZ,永高股份,塑料,1.0,0.562,0.562,3.631,332387.9813
3183,603077.SH,和邦生物,化工原料,1.0,0.562,0.562,5.587,1669106.2931
2345,600251.SH,冠农股份,农业综合,2.0,0.294,0.563,4.291,438726.6825
1532,300145.SZ,中金环境,专用机械,3.0,0.206,0.567,10.141,578302.7065
2060,300683.SZ,海特生物,生物制药,1.0,0.568,0.568,4.412,140667.8083
1290,002841.SZ,视源股份,元器件,1.0,0.568,0.568,5.482,472697.552
1254,002802.SZ,洪汇新材,化工原料,1.0,0.569,0.569,3.16,85604.4069
3470,603757.SH,大元泵业,专用机械,3.0,0.199,0.571,5.343,77980.0
3033,601390.SH,中国中铁,建筑施工,1.0,0.571,0.571,4.681,13754040.7187
537,002075.SZ,沙钢股份,特种钢,1.0,0.576,0.576,4.009,2003747.8156
3556,603933.SH,睿能科技,纺织机械,1.0,0.577,0.577,5.321,72558.822
2163,600039.SH,四川路桥,建筑施工,3.0,0.194,0.578,4.023,1251460.3627
2856,600858.SH,银座股份,百货,1.0,0.578,0.578,3.831,280511.0317
2403,600320.SH,振华重工,工程机械,3.0,0.202,0.58,4.323,1202563.1533
2151,600025.SH,华能水电,水力发电,1.0,0.58,0.58,3.17,3196224.0
2149,600022.SH,山东钢铁,普钢,2.0,0.296,0.585,5.233,1981325.4805
1785,300401.SZ,花园生物,食品,1.0,0.585,0.585,4.0,656383.8353
8,000010.SZ,美丽生态,建筑施工,3.0,0.212,0.592,3.529,183804.3145
1883,300499.SZ,高澜股份,专用机械,1.0,0.593,0.593,4.391,128647.854
381,000899.SZ,赣能股份,火力发电,1.0,0.594,0.594,2.953,338210.5051
2632,600609.SH,金杯汽车,汽车配件,1.0,0.595,0.595,4.142,384618.8305
983,002522.SZ,浙江众成,塑料,1.0,0.596,0.596,3.953,445954.5445
1610,300224.SZ,正海磁材,元器件,2.0,0.312,0.598,4.755,518921.9292
1838,300454.SZ,深信服,软件服务,1.0,0.599,0.599,10.002,391617.88
1086,002626.SZ,金达威,食品,1.0,0.599,0.599,4.17,839577.4869
2273,600170.SH,上海建工,建筑施工,1.0,0.599,0.599,3.274,2944957.7454
2481,600418.SH,江淮汽车,汽车整车,1.0,0.602,0.602,3.992,986415.613
115,000520.SZ,长航凤凰,水运,2.0,0.304,0.604,3.003,347144.6251
2566,600533.SH,栖霞建设,区域地产,1.0,0.608,0.608,6.646,370650.0
2495,600439.SH,瑞贝卡,服饰,1.0,0.608,0.608,2.719,384875.0496
3531,603887.SH,城地股份,建筑施工,1.0,0.608,0.608,3.962,128432.173
1875,300491.SZ,通合科技,电气设备,1.0,0.61,0.61,5.155,88356.2648
3116,601965.SH,中国汽研,汽车服务,1.0,0.614,0.614,2.198,804507.5487
3578,603987.SH,康德莱,医疗保健,1.0,0.614,0.614,5.191,183342.9207
3174,603056.SH,德邦股份,仓储物流,1.0,0.619,0.619,6.372,414204.8011
1906,300522.SZ,世名科技,染料涂料,1.0,0.622,0.622,3.483,94574.1302
2761,600750.SH,江中药业,中成药,1.0,0.625,0.625,2.089,759360.0
3444,603699.SH,纽威股份,专用机械,1.0,0.625,0.625,3.017,870750.0
2853,600855.SH,航天长峰,专用机械,2.0,0.33,0.627,6.469,451004.6046
2786,600778.SH,*ST友好,百货,1.0,0.629,0.629,2.917,153676.8357
3125,601991.SH,大唐发电,火力发电,3.0,0.215,0.629,4.062,3328121.88
98,000488.SZ,晨鸣纸业,造纸,1.0,0.629,0.629,5.937,1124134.1917
3203,603110.SH,东方材料,染料涂料,1.0,0.63,0.63,3.759,71948.2155
2070,300693.SZ,盛弘股份,电气设备,1.0,0.63,0.63,4.949,122657.3122
3270,603277.SH,银都股份,专用机械,1.0,0.631,0.631,4.18,155926.812
1003,002543.SZ,万和电气,家用电器,1.0,0.632,0.632,2.789,715274.8246
635,002173.SZ,创新医疗,医疗保健,2.0,0.33,0.632,3.392,305256.9285
2406,600323.SH,瀚蓝环境,水务,1.0,0.632,0.632,2.26,1248244.0853
2915,600966.SH,博汇纸业,造纸,3.0,0.214,0.633,4.088,442495.4593
942,002481.SZ,双塔食品,食品,2.0,0.318,0.633,4.717,368673.5075
2139,600010.SH,包钢股份,普钢,3.0,0.214,0.633,6.289,5353448.7582
3351,603506.SH,南都物业,房产服务,1.0,0.638,0.638,3.214,62962.3021
3381,603586.SH,金麒麟,汽车配件,1.0,0.639,0.639,3.949,147560.834
838,002377.SZ,国创高新,石油加工,2.0,0.364,0.642,4.894,239528.9351
3477,603777.SH,来伊份,食品,1.0,0.642,0.642,3.646,125782.7944
44,000059.SZ,华锦股份,石油加工,1.0,0.643,0.643,8.626,1087618.5751
2089,300713.SZ,英可瑞,电气设备,1.0,0.643,0.643,5.111,91583.0668
2237,600127.SH,金健米业,农业综合,2.0,0.326,0.643,4.792,210504.8955
2696,600683.SH,京投发展,区域地产,1.0,0.648,0.648,5.15,362981.0225
274,000729.SZ,燕京啤酒,啤酒,1.0,0.649,0.649,4.516,1626119.4016
1320,002873.SZ,新天药业,中成药,1.0,0.649,0.649,4.042,116098.0044
3057,601618.SH,中国中冶,建筑施工,3.0,0.218,0.651,5.825,5837806.4686
2313,600216.SH,浙江医药,化学制药,1.0,0.651,0.651,5.496,935852.2638
342,000831.SZ,五矿稀土,小金属,2.0,0.333,0.652,7.991,980888.981
1589,300203.SZ,聚光科技,环境保护,3.0,0.231,0.654,4.509,1235284.3565
1113,002653.SZ,海思科,化学制药,1.0,0.655,0.655,4.74,512226.6921
3100,601888.SH,中国国旅,旅游服务,1.0,0.656,0.656,2.924,12646184.0985
530,002068.SZ,黑猫股份,化工原料,3.0,0.225,0.66,4.426,386658.663
440,000976.SZ,华铁股份,运输设备,2.0,0.348,0.661,4.814,763716.5112
662,002200.SZ,云投生态,环境保护,2.0,0.347,0.661,3.448,82919.4055
2409,600327.SH,大东方,百货,1.0,0.662,0.662,7.675,362022.2861
2143,600016.SH,民生银行,银行,3.0,0.223,0.663,6.754,22979455.842
2421,600340.SH,华夏幸福,区域地产,1.0,0.663,0.663,4.379,9367181.0675
3132,603001.SH,奥康国际,服饰,3.0,0.224,0.665,3.872,441078.0
3243,603196.SH,日播时尚,服饰,1.0,0.668,0.668,3.319,61083.6
835,002374.SZ,丽鹏股份,建筑施工,1.0,0.669,0.669,4.651,252402.1457
2973,601106.SH,中国一重,工程机械,3.0,0.226,0.669,9.967,2164078.0
2419,600338.SH,西藏珠峰,铅锌,1.0,0.67,0.67,7.751,1479714.458
3053,601608.SH,中信重工,专用机械,2.0,0.349,0.671,10.0,1432008.3667
569,002107.SZ,沃华医药,中成药,1.0,0.672,0.672,5.474,275154.5715
712,002250.SZ,联化科技,化工原料,1.0,0.673,0.673,1.91,948382.1446
768,002307.SZ,北新路桥,建筑施工,1.0,0.68,0.68,4.392,551077.2874
3314,603358.SH,华达科技,汽车配件,3.0,0.233,0.68,4.557,170612.2378
2794,600787.SH,中储股份,仓储物流,1.0,0.681,0.681,4.907,1363876.6405
107,000509.SZ,华塑控股,其他建材,1.0,0.683,0.683,4.746,255073.2808
45,000060.SZ,中金岭南,铅锌,2.0,0.345,0.685,9.977,1730587.5279
1135,002675.SZ,东诚药业,化学制药,1.0,0.686,0.686,2.821,666203.0099
2578,600549.SH,厦门钨业,小金属,2.0,0.349,0.687,9.932,2038766.99
2820,600817.SH,ST宏盛,多元金融,1.0,0.687,0.687,4.366,119094.4916
299,000777.SZ,中核科技,机械基件,1.0,0.69,0.69,5.403,531018.0731
2046,300669.SZ,沪宁股份,机械基件,1.0,0.69,0.69,3.112,50243.5
1830,300446.SZ,乐凯新材,化工原料,1.0,0.69,0.69,10.025,209197.6162
2543,600508.SH,上海能源,煤炭开采,1.0,0.692,0.692,4.224,766803.798
962,002501.SZ,利源精制,铝,3.0,0.244,0.694,5.862,307400.2463
3552,603922.SH,金鸿顺,汽车配件,2.0,0.357,0.697,3.347,57312.0
1804,300420.SZ,五洋停车,机械基件,1.0,0.699,0.699,8.333,292778.1424
2191,600077.SH,宋都股份,全国地产,1.0,0.699,0.699,5.208,406057.0648
2969,601098.SH,中南传媒,出版业,1.0,0.7,0.7,2.628,2385088.0
2872,600874.SH,创业环保,环境保护,1.0,0.702,0.702,6.969,1001337.384
476,002014.SZ,永新股份,塑料,1.0,0.711,0.711,3.249,355400.9755
1334,002888.SZ,惠威科技,元器件,1.0,0.714,0.713,3.651,67666.3128
1418,300030.SZ,阳普医疗,医疗保健,1.0,0.714,0.714,3.014,147789.6538
306,000786.SZ,北新建材,其他建材,1.0,0.717,0.717,6.113,2528199.0865
610,002148.SZ,北纬科技,互联网,1.0,0.719,0.719,3.857,322815.1724
3481,603788.SH,宁波高发,汽车配件,1.0,0.723,0.723,4.504,368380.8126
2342,600248.SH,延长化建,建筑施工,1.0,0.723,0.723,3.588,263093.3807
3068,601689.SH,拓普集团,汽车配件,1.0,0.723,0.723,4.7,392428.4357
450,000989.SZ,九芝堂,中成药,1.0,0.724,0.724,5.391,992103.5153
2503,600458.SH,时代新材,塑料,1.0,0.724,0.724,5.988,710476.3645
1153,002693.SZ,双成药业,化学制药,1.0,0.726,0.726,5.289,176682.3326
2246,600137.SH,浪莎股份,服饰,1.0,0.728,0.728,4.191,140187.7619
2767,600757.SH,长江传媒,出版业,3.0,0.255,0.729,3.907,871290.92
2826,600823.SH,世茂股份,全国地产,3.0,0.247,0.732,5.327,1631758.1935
1495,300108.SZ,吉药控股,中成药,1.0,0.733,0.733,4.546,261696.8578
2499,600449.SH,宁夏建材,水泥,3.0,0.255,0.736,4.019,408366.6099
2162,600038.SH,中直股份,航空,1.0,0.74,0.74,8.396,2868983.1768
137,000546.SZ,金圆股份,水泥,1.0,0.742,0.741,3.049,647803.7336
2425,600348.SH,阳泉煤业,煤炭开采,1.0,0.741,0.741,5.882,1385280.0
1953,300572.SZ,安车检测,电器仪表,2.0,0.387,0.742,2.927,307301.193
561,002099.SZ,海翔药业,化学制药,1.0,0.744,0.744,3.321,891376.7257
939,002478.SZ,常宝股份,钢加工,2.0,0.372,0.746,3.333,331234.2433
2956,601016.SH,节能风电,新型电力,1.0,0.746,0.746,5.926,1188490.16
2758,600747.SH,ST大控,多元金融,3.0,0.26,0.746,4.444,150070.3043
1744,300358.SZ,楚天科技,医疗保健,2.0,0.387,0.748,4.208,371903.0979
1869,300485.SZ,赛升药业,生物制药,3.0,0.256,0.751,4.846,277560.0
