,ts_code,name,industry
1285,002836.SZ,新宏泽,广告包装
1059,002599.SZ,盛通股份,广告包装
3328,603429.SH,集友股份,广告包装
2302,600210.SH,紫江企业,广告包装
579,002117.SZ,东港股份,广告包装
1263,002812.SZ,恩捷股份,广告包装
2832,600836.SH,界龙实业,广告包装
1281,002831.SZ,裕同科技,广告包装
1443,300057.SZ,万顺股份,广告包装
1989,300612.SZ,宣亚国际,广告包装
690,002228.SZ,合兴包装,广告包装
691,002229.SZ,鸿博股份,广告包装
327,000812.SZ,陕西金叶,广告包装
1251,002799.SZ,环球印务,广告包装
2871,600880.SH,博瑞传播,广告包装
1444,300058.SZ,蓝色光标,广告包装
1294,002846.SZ,英联股份,广告包装
1456,300071.SZ,华谊嘉信,广告包装
31,000038.SZ,深大通,广告包装
650,002188.SZ,*ST巴士,广告包装
3142,603022.SH,新通联,广告包装
1170,002712.SZ,思美传媒,广告包装
3109,601968.SH,宝钢包装,广告包装
861,002400.SZ,省广集团,广告包装
1883,300501.SZ,海顺新材,广告包装
1255,002803.SZ,吉宏股份,广告包装
217,000659.SZ,珠海中富,广告包装
1208,002752.SZ,昇兴股份,广告包装
3029,601515.SH,东风股份,广告包装
183,000607.SZ,华媒控股,广告包装
653,002191.SZ,劲嘉股份,广告包装
3453,603729.SH,龙韵股份,广告包装
3337,603499.SH,翔港科技,广告包装
1240,002787.SZ,华源控股,广告包装
1161,002701.SZ,奥瑞金,广告包装
3166,603058.SH,永吉股份,广告包装
2965,601100.SH,恒立液压,工程机械
471,002009.SZ,天奇股份,工程机械
473,002011.SZ,盾安环境,工程机械
620,002158.SZ,汉钟精机,工程机械
2924,600984.SH,建设机械,工程机械
2967,601106.SH,中国一重,工程机械
2266,600169.SH,太原重工,工程机械
2151,600031.SH,三一重工,工程机械
2765,600761.SH,安徽合力,工程机械
3242,603218.SH,日月股份,工程机械
2601,600582.SH,天地科技,工程机械
234,000680.SZ,山推股份,工程机械
326,000811.SZ,冰轮环境,工程机械
121,000528.SZ,柳工,工程机械
3063,601717.SH,郑煤机,工程机械
2715,600710.SH,苏美达,工程机械
559,002097.SZ,山河智能,工程机械
93,000425.SZ,徐工机械,工程机械
2812,600815.SH,厦工股份,工程机械
66,000157.SZ,中联重科,工程机械
2397,600320.SH,振华重工,工程机械
995,002535.SZ,林州重机,工程机械
986,002526.SZ,山东矿机,工程机械
1127,002667.SZ,鞍重股份,工程机械
1145,002685.SZ,华东重机,工程机械
984,002523.SZ,天桥起重,工程机械
1570,300185.SZ,通裕重工,工程机械
1488,300103.SZ,达刚路机,工程机械
920,002459.SZ,天业通联,工程机械
944,002483.SZ,润邦股份,工程机械
1994,300618.SZ,寒锐钴业,小金属
3325,603399.SH,吉翔股份,小金属
201,000629.SZ,攀钢钒钛,小金属
921,002460.SZ,赣锋锂业,小金属
2458,600392.SH,盛和资源,小金属
1174,002716.SZ,金贵银业,小金属
2216,600111.SH,北方稀土,小金属
644,002182.SZ,云海金属,小金属
2375,600295.SH,鄂尔多斯,小金属
245,000693.SZ,*ST华泽,小金属
216,000657.SZ,中钨高新,小金属
428,000962.SZ,东方钽业,小金属
426,000960.SZ,锡业股份,小金属
839,002378.SZ,章源钨业,小金属
611,002149.SZ,西部材料,小金属
889,002428.SZ,云南锗业,小金属
927,002466.SZ,天齐锂业,小金属
2716,600711.SH,盛屯矿业,小金属
2572,600549.SH,厦门钨业,小金属
3475,603799.SH,华友钴业,小金属
1420,300034.SZ,钢研高纳,小金属
294,000762.SZ,西藏矿业,小金属
801,002340.SZ,格林美,小金属
342,000831.SZ,五矿稀土,小金属
3571,603993.SH,洛阳钼业,小金属
2498,600459.SH,贵研铂业,小金属
2345,600259.SH,广晟有色,小金属
2496,600456.SH,宝钛股份,小金属
629,002167.SZ,东方锆业,小金属
3106,601958.SH,金钼股份,小金属
2632,600615.SH,丰华股份,小金属
1291,002842.SZ,翔鹭钨业,小金属
1128,002668.SZ,奥马电器,家用电器
2697,600690.SH,青岛海尔,家用电器
704,002242.SZ,九阳股份,家用电器
497,002035.SZ,华帝股份,家用电器
1180,002723.SZ,金莱特,家用电器
467,002005.SZ,德豪润达,家用电器
1141,002681.SZ,奋达科技,家用电器
212,000651.SZ,格力电器,家用电器
1137,002677.SZ,浙江美大,家用电器
3507,603868.SH,飞科电器,家用电器
864,002403.SZ,爱仕达,家用电器
133,000541.SZ,佛山照明,家用电器
3272,603303.SH,得邦照明,家用电器
538,002076.SZ,雪莱特,家用电器
2862,600870.SH,*ST厦华,家用电器
934,002473.SZ,*ST圣莱,家用电器
3348,603519.SH,立霸股份,家用电器
2169,600060.SH,海信电器,家用电器
3334,603486.SH,科沃斯,家用电器
751,002290.SZ,中科新材,家用电器
2923,600983.SH,惠而浦,家用电器
2846,600854.SH,春兰股份,家用电器
1164,002705.SZ,新宝股份,家用电器
1214,002759.SZ,天际股份,家用电器
890,002429.SZ,兆驰股份,家用电器
969,002508.SZ,老板电器,家用电器
2347,600261.SH,阳光照明,家用电器
87,000418.SZ,小天鹅A,家用电器
325,000810.SZ,创维数字,家用电器
3572,603996.SH,中新科技,家用电器
71,000333.SZ,美的集团,家用电器
2835,600839.SH,四川长虹,家用电器
494,002032.SZ,苏泊尔,家用电器
12,000016.SZ,深康佳A,家用电器
1003,002543.SZ,万和电气,家用电器
60,000100.SZ,TCL集团,家用电器
3301,603355.SH,莱克电气,家用电器
399,000921.SZ,海信家电,家用电器
116,000521.SZ,长虹美菱,家用电器
1785,300403.SZ,汉宇集团,家用电器
3309,603366.SH,日出东方,家用电器
2411,600336.SH,澳柯玛,家用电器
3317,603385.SH,惠达卫浴,家居用品
3391,603615.SH,茶花股份,家居用品
546,002084.SZ,海鸥住工,家居用品
3287,603326.SH,我乐家居,家居用品
3225,603180.SH,金牌厨柜,家居用品
2412,600337.SH,美克家居,家居用品
3278,603313.SH,梦百合,家居用品
3477,603801.SH,志邦家居,家居用品
3413,603661.SH,恒林股份,家居用品
1992,300616.SZ,尚品宅配,家居用品
3240,603208.SH,江山欧派,家居用品
3440,603709.SH,中源家居,家居用品
1301,002853.SZ,皮阿诺,家居用品
3247,603226.SH,菲林格尔,家居用品
3321,603389.SH,亚振家居,家居用品
1176,002718.SZ,友邦吊顶,家居用品
3495,603833.SH,欧派家居,家居用品
702,002240.SZ,威华股份,家居用品
1243,002790.SZ,瑞尔特,家居用品
2119,300749.SZ,顶固集创,家居用品
3499,603848.SH,好太太,家居用品
1207,002751.SZ,易尚展示,家居用品
1212,002757.SZ,南兴装备,家居用品
2101,300729.SZ,乐歌股份,家居用品
1075,002615.SZ,哈尔斯,家居用品
3380,603600.SH,永艺股份,家居用品
3129,603008.SH,喜临门,家居用品
2918,600978.SH,宜华生活,家居用品
1250,002798.SZ,帝欧家居,家居用品
1091,002631.SZ,德尔未来,家居用品
1032,002572.SZ,索菲亚,家居用品
3487,603818.SH,曲美家居,家居用品
3167,603059.SH,倍加洁,家居用品
950,002489.SZ,浙江永强,家居用品
3485,603816.SH,顾家家居,家居用品
3527,603898.SH,好莱客,家居用品
390,000910.SZ,大亚圣象,家居用品
2711,600705.SH,中航资本,多元金融
2702,600695.SH,绿庭投资,多元金融
2814,600817.SH,ST宏盛,多元金融
2752,600747.SH,ST大控,多元金融
2395,600318.SH,新力金融,多元金融
2813,600816.SH,安信信托,多元金融
2827,600830.SH,香溢融通,多元金融
2162,600053.SH,九鼎投资,多元金融
1693,300309.SZ,吉艾科技,多元金融
85,000416.SZ,民生控股,多元金融
2891,600901.SH,江苏租赁,多元金融
151,000563.SZ,陕国投A,多元金融
84,000415.SZ,渤海租赁,多元金融
132,000540.SZ,中天金融,多元金融
2456,600390.SH,五矿资本,多元金融
448,000987.SZ,越秀金控,多元金融
192,000617.SZ,中油资本,多元金融
878,002417.SZ,深南股份,多元金融
155,000567.SZ,海德股份,多元金融
2617,600599.SH,熊猫金控,多元金融
2656,600643.SH,爱建集团,多元金融
1107,002647.SZ,仁东控股,多元金融
476,002014.SZ,永新股份,塑料
1689,300305.SZ,裕兴股份,塑料
856,002395.SZ,双象股份,塑料
2490,600444.SH,国机通用,塑料
1920,300539.SZ,横河模具,塑料
983,002522.SZ,浙江众成,塑料
2020,300644.SZ,南京聚隆,塑料
355,000859.SZ,国风塑业,塑料
2608,600589.SH,广东榕泰,塑料
570,002108.SZ,沧州明珠,塑料
1136,002676.SZ,顺威股份,塑料
1709,300325.SZ,德威新材,塑料
2497,600458.SH,时代新材,塑料
1976,300599.SZ,雄塑科技,塑料
1582,300198.SZ,纳川股份,塑料
918,002457.SZ,青龙管业,塑料
1775,300393.SZ,中来股份,塑料
3258,603266.SH,天龙股份,塑料
1154,002694.SZ,顾地科技,塑料
1614,300230.SZ,永利股份,塑料
1605,300221.SZ,银禧科技,塑料
1602,300218.SZ,安利股份,塑料
438,000973.SZ,佛塑科技,塑料
881,002420.SZ,毅昌股份,塑料
785,002324.SZ,普利特,塑料
1554,300169.SZ,天晟新材,塑料
3290,603330.SH,上海天洋,塑料
1045,002585.SZ,双星新材,塑料
1101,002641.SZ,永高股份,塑料
1705,300321.SZ,同大股份,塑料
2090,300717.SZ,华信新材,塑料
1192,002735.SZ,王子新材,塑料
3449,603725.SH,天安新材,塑料
724,002263.SZ,*ST东南,塑料
705,002243.SZ,通产丽星,塑料
1332,002886.SZ,沃特股份,塑料
3409,603657.SH,春光科技,塑料
3570,603991.SH,至正股份,塑料
3479,603806.SH,福斯特,塑料
1302,002855.SZ,捷荣技术,塑料
3501,603856.SH,东宏股份,塑料
1222,002768.SZ,国恩股份,塑料
1287,002838.SZ,道恩股份,塑料
2244,600143.SH,金发科技,塑料
2089,300716.SZ,国立科技,塑料
2237,600133.SH,东湖高新,园区开发
2673,600663.SH,陆家嘴,园区开发
2669,600658.SH,电子城,园区开发
2622,600604.SH,市北高新,园区开发
2741,600736.SH,苏州高新,园区开发
2886,600895.SH,张江高科,园区开发
2173,600064.SH,南京高科,园区开发
2502,600463.SH,空港股份,园区开发
200,000628.SZ,高新发展,园区开发
2190,600082.SH,海泰发展,园区开发
2306,600215.SH,长春经开,园区开发
2842,600848.SH,上海临港,园区开发
2652,600639.SH,浦东金桥,园区开发
2660,600648.SH,外高桥,园区开发
2130,600007.SH,中国国贸,园区开发
2618,600600.SH,青岛啤酒,啤酒
285,000752.SZ,西藏发展,啤酒
2236,600132.SH,重庆啤酒,啤酒
274,000729.SZ,燕京啤酒,啤酒
922,002461.SZ,珠江啤酒,啤酒
2593,600573.SH,惠泉啤酒,啤酒
406,000929.SZ,兰州黄河,啤酒
2823,600826.SH,兰生股份,商贸代理
2921,600981.SH,汇鸿集团,商贸代理
2368,600287.SH,江苏舜天,商贸代理
553,002091.SZ,江苏国泰,商贸代理
2819,600822.SH,上海物贸,商贸代理
2744,600739.SH,辽宁成大,商贸代理
2759,600755.SH,厦门国贸,商贸代理
62,000151.SZ,中成股份,商贸代理
2530,600500.SH,中化国际,商贸代理
2252,600153.SH,建发股份,商贸代理
2232,600128.SH,弘业股份,商贸代理
2740,600735.SH,新华锦,商贸代理
2710,600704.SH,物产中大,商贸代理
198,000626.SZ,远大控股,商贸代理
2449,600382.SH,广东明珠,商贸代理
2225,600120.SH,浙江东方,商贸代理
2338,600250.SH,南纺股份,商贸代理
2623,600605.SH,汇通能源,商贸代理
2335,600247.SH,*ST成城,商贸代理
2331,600241.SH,时代万恒,商贸代理
2360,600278.SH,东方创业,商贸代理
2167,600058.SH,五矿发展,商贸代理
2790,600790.SH,轻纺城,商品城
2473,600415.SH,小商品城,商品城
805,002344.SZ,海宁皮城,商品城
2268,600171.SH,上海贝岭,半导体
1465,300080.SZ,易成新能,半导体
2499,600460.SH,士兰微,半导体
1625,300241.SZ,瑞丰光电,半导体
1990,300613.SZ,富瀚微,半导体
2563,600537.SH,亿晶光电,半导体
1616,300232.SZ,洲明科技,半导体
1960,300582.SZ,英飞特,半导体
2466,600401.SH,*ST海润,半导体
1462,300077.SZ,国民技术,半导体
910,002449.SZ,国星光电,半导体
2429,600360.SH,华微电子,半导体
1181,002724.SZ,海洋王,半导体
1432,300046.SZ,台基股份,半导体
541,002079.SZ,苏州固锝,半导体
2250,600151.SH,航天机电,半导体
2948,601012.SH,隆基股份,半导体
618,002156.SZ,通富微电,半导体
1439,300053.SZ,欧比特,半导体
1653,300269.SZ,联建光电,半导体
1755,300373.SZ,扬杰科技,半导体
1114,002654.SZ,万润科技,半导体
1620,300236.SZ,上海新阳,半导体
647,002185.SZ,华天科技,半导体
1771,300389.SZ,艾比森,半导体
2677,600667.SH,太极实业,半导体
1999,300623.SZ,捷捷微电,半导体
2047,300672.SZ,国科微,半导体
1680,300296.SZ,利亚德,半导体
591,002129.SZ,中环股份,半导体
2709,600703.SH,三安光电,半导体
3339,603501.SH,韦尔股份,半导体
1503,300118.SZ,东方日升,半导体
1496,300111.SZ,向日葵,半导体
2001,300625.SZ,三雄极光,半导体
581,002119.SZ,康强电子,半导体
2603,600584.SH,长电科技,半导体
1711,300327.SZ,中颖电子,半导体
680,002218.SZ,拓日新能,半导体
1685,300301.SZ,长方集团,半导体
3565,603986.SH,兆易创新,半导体
1701,300317.SZ,珈伟新能,半导体
2008,300632.SZ,光莆股份,半导体
1487,300102.SZ,乾照光电,半导体
1707,300323.SZ,华灿光电,半导体
3126,603005.SH,晶方科技,半导体
1687,300303.SZ,聚飞光电,半导体
1201,002745.SZ,木林森,半导体
2298,600206.SH,有研新材,半导体
1098,002638.SZ,勤上股份,半导体
1607,300223.SZ,北京君正,半导体
2082,300708.SZ,聚灿光电,半导体
2046,300671.SZ,富满电子,半导体
3311,603368.SH,柳药股份,医药商业
2564,600538.SH,国发股份,医药商业
82,000411.SZ,英特集团,医药商业
3517,603883.SH,老百姓,医药商业
253,000705.SZ,浙江震元,医药商业
923,002462.SZ,嘉事堂,医药商业
3045,601607.SH,上海医药,医药商业
3549,603939.SH,益丰药房,医药商业
3444,603716.SH,塞力斯,医药商业
2197,600090.SH,同济堂,医药商业
2826,600829.SH,人民同泰,医药商业
1213,002758.SZ,华通医药,医药商业
1241,002788.SZ,鹭燕医药,医药商业
3193,603108.SH,润达医疗,医药商业
1184,002727.SZ,一心堂,医药商业
2540,600511.SH,国药股份,医药商业
3252,603233.SH,大参林,医药商业
2718,600713.SH,南京医药,医药商业
22,000028.SZ,国药一致,医药商业
1049,002589.SZ,瑞康医药,医药商业
2165,600056.SH,中国医药,医药商业
2829,600833.SH,第一医药,医药商业
2935,600998.SH,九州通,医药商业
1942,300562.SZ,乐心医疗,医疗保健
1702,300318.SZ,博晖创新,医疗保健
257,000710.SZ,贝瑞基因,医疗保健
1416,300030.SZ,阳普医疗,医疗保健
1556,300171.SZ,东富龙,医疗保健
1778,300396.SZ,迪瑞医疗,医疗保健
2770,600767.SH,ST运盛,医疗保健
1845,300463.SZ,迈克生物,医疗保健
1622,300238.SZ,冠昊生物,医疗保健
3203,603127.SH,昭衍新药,医疗保健
1835,300453.SZ,三鑫医疗,医疗保健
1786,300404.SZ,博济医药,医疗保健
2557,600530.SH,交大昂立,医疗保健
2556,600529.SH,山东药玻,医疗保健
843,002382.SZ,蓝帆医疗,医疗保健
1794,300412.SZ,迦南科技,医疗保健
1600,300216.SZ,千山药机,医疗保健
1910,300529.SZ,健帆生物,医疗保健
635,002173.SZ,创新医疗,医疗保健
1821,300439.SZ,美康生物,医疗保健
893,002432.SZ,九安医疗,医疗保健
506,002044.SZ,美年健康,医疗保健
2606,600587.SH,新华医疗,医疗保健
1446,300061.SZ,康旗股份,医疗保健
1074,002614.SZ,奥佳华,医疗保健
1528,300143.SZ,星普医科,医疗保健
1590,300206.SZ,理邦仪器,医疗保健
3516,603882.SH,金域医学,医疗保健
2766,600763.SH,通策医疗,医疗保健
3514,603880.SH,南卫股份,医疗保健
484,002022.SZ,科华生物,医疗保健
624,002162.SZ,悦心健康,医疗保健
2052,300677.SZ,英科医疗,医疗保健
2164,600055.SH,万东医疗,医疗保健
3367,603579.SH,荣泰健康,医疗保健
3271,603301.SH,振德医疗,医疗保健
1972,300595.SZ,欧普康视,医疗保健
3566,603987.SH,康德莱,医疗保健
2009,300633.SZ,开立医疗,医疗保健
1682,300298.SZ,三诺生物,医疗保健
2448,600381.SH,青海春天,医疗保健
1374,002932.SZ,明德生物,医疗保健
2123,300753.SZ,爱朋医疗,医疗保健
1731,300347.SZ,泰格医药,医疗保健
2126,300760.SZ,迈瑞医疗,医疗保健
1401,300015.SZ,爱尔眼科,医疗保健
3559,603976.SH,正川股份,医疗保健
1657,300273.SZ,和佳股份,医疗保健
61,000150.SZ,宜华健康,医疗保健
1710,300326.SZ,凯利泰,医疗保健
2051,300676.SZ,华大基因,医疗保健
1742,300358.SZ,楚天科技,医疗保健
1389,300003.SZ,乐普医疗,医疗保健
2028,300653.SZ,正海生物,医疗保健
2015,300639.SZ,凯普生物,医疗保健
3276,603309.SH,维力医疗,医疗保健
101,000502.SZ,绿景控股,医疗保健
1628,300244.SZ,迪安诊断,医疗保健
3410,603658.SH,安图生物,医疗保健
1698,300314.SZ,戴维医疗,医疗保健
1630,300246.SZ,宝莱特,医疗保健
2018,300642.SZ,透景生命,医疗保健
1346,002901.SZ,大博医疗,医疗保健
102,000503.SZ,国新健康,医疗保健
1631,300247.SZ,融捷健康,医疗保健
1011,002551.SZ,尚荣医疗,医疗保健
685,002223.SZ,鱼跃医疗,医疗保健
2401,600325.SH,华发股份,区域地产
2350,600266.SH,北京城建,区域地产
3038,601588.SH,北辰实业,区域地产
324,000809.SZ,铁岭新城,区域地产
160,000573.SZ,粤宏远A,区域地产
347,000838.SZ,财信发展,区域地产
478,002016.SZ,世荣兆业,区域地产
2737,600732.SH,ST新梅,区域地产
203,000631.SZ,顺发恒业,区域地产
112,000517.SZ,荣安地产,区域地产
2651,600638.SH,新黄浦,区域地产
4,000006.SZ,深振业A,区域地产
706,002244.SZ,滨江集团,区域地产
670,002208.SZ,合肥城建,区域地产
2729,600724.SH,宁波富达,区域地产
2588,600568.SH,中珠医疗,区域地产
2315,600225.SH,天津松江,区域地产
2703,600696.SH,ST岩石,区域地产
105,000506.SZ,中润资源,区域地产
2200,600094.SH,大名城,区域地产
224,000668.SZ,荣丰控股,区域地产
227,000671.SZ,阳光城,区域地产
2690,600683.SH,京投发展,区域地产
184,000608.SZ,阳光股份,区域地产
2334,600246.SH,万通地产,区域地产
185,000609.SZ,中迪投资,区域地产
2639,600622.SH,光大嘉宝,区域地产
2161,600052.SH,浙江广厦,区域地产
2201,600095.SH,哈高科,区域地产
766,002305.SZ,南国置业,区域地产
2721,600716.SH,凤凰股份,区域地产
110,000514.SZ,渝开发,区域地产
2314,600223.SH,鲁商置业,区域地产
2560,600533.SH,栖霞建设,区域地产
2399,600322.SH,天房发展,区域地产
243,000691.SZ,亚太实业,区域地产
430,000965.SZ,天保基建,区域地产
2661,600649.SH,城投控股,区域地产
129,000537.SZ,广宇发展,区域地产
539,002077.SZ,大港股份,区域地产
2280,600185.SH,格力地产,区域地产
127,000534.SZ,万泽股份,区域地产
23,000029.SZ,深深房A,区域地产
2329,600239.SH,云南城投,区域地产
2257,600159.SH,大龙地产,区域地产
379,000897.SZ,津滨发展,区域地产
2533,600503.SH,华丽家族,区域地产
2805,600807.SH,*ST天业,区域地产
403,000926.SZ,福星股份,区域地产
2443,600376.SH,首开股份,区域地产
215,000656.SZ,金科股份,区域地产
2775,600773.SH,西藏城投,区域地产
2218,600113.SH,浙江东日,区域地产
9,000011.SZ,深物业A,区域地产
775,002314.SZ,南山控股,区域地产
2415,600340.SH,华夏幸福,区域地产
359,000863.SZ,三湘印象,区域地产
264,000718.SZ,苏宁环球,区域地产
609,002147.SZ,ST新光,区域地产
2881,600890.SH,中房股份,区域地产
2981,601155.SH,新城控股,区域地产
276,000732.SZ,泰禾集团,区域地产
2682,600675.SH,中华企业,区域地产
2748,600743.SH,华远地产,区域地产
2654,600641.SH,万业企业,区域地产
2503,600466.SH,蓝光发展,区域地产
2880,600889.SH,南京化纤,化纤
3246,603225.SH,新凤鸣,化纤
1565,300180.SZ,华峰超纤,化纤
417,000949.SZ,新乡化纤,化纤
954,002493.SZ,荣盛石化,化纤
303,000782.SZ,美达股份,化纤
252,000703.SZ,恒逸石化,化纤
89,000420.SZ,吉林化纤,化纤
526,002064.SZ,华峰氨纶,化纤
2971,601113.SH,华鼎股份,化纤
668,002206.SZ,海利得,化纤
2808,600810.SH,神马股份,化纤
412,000936.SZ,华西股份,化纤
2554,600527.SH,江南高纤,化纤
3006,601233.SH,桐昆股份,化纤
2418,600346.SH,恒力股份,化纤
477,002015.SZ,霞客环保,化纤
3292,603332.SH,苏州龙杰,化纤
164,000584.SZ,哈工智能,化纤
716,002254.SZ,泰和新材,化纤
542,002080.SZ,中材科技,化纤
634,002172.SZ,澳洋健康,化纤
888,002427.SZ,*ST尤夫,化纤
231,000677.SZ,恒天海龙,化纤
2172,600063.SH,皖维高新,化纤
1024,002564.SZ,天沃科技,化工机械
1612,300228.SZ,富瑞特装,化工机械
3070,601798.SH,*ST蓝科,化工机械
739,002278.SZ,神开股份,化工机械
2598,600579.SH,天华院,化工机械
891,002430.SZ,杭氧股份,化工机械
798,002337.SZ,赛象科技,化工机械
814,002353.SZ,杰瑞股份,化工机械
352,000852.SZ,石化机械,化工机械
951,002490.SZ,山东墨龙,化工机械
1158,002698.SZ,博实股份,化工机械
1584,300200.SZ,高盟新材,化工原料
3513,603879.SH,永悦科技,化工原料
2100,300727.SZ,润禾材料,化工原料
1256,002805.SZ,丰元股份,化工原料
688,002226.SZ,江南化工,化工原料
2098,300725.SZ,药石科技,化工原料
3058,601678.SH,滨化股份,化工原料
1044,002584.SZ,西陇科学,化工原料
1769,300387.SZ,富邦股份,化工原料
311,000792.SZ,盐湖股份,化工原料
1254,002802.SZ,洪汇新材,化工原料
2751,600746.SH,江苏索普,化工原料
2995,601208.SH,东材科技,化工原料
1787,300405.SZ,科隆股份,化工原料
3556,603968.SH,醋化股份,化工原料
248,000698.SZ,沈阳化工,化工原料
3543,603928.SH,兴业股份,化工原料
1237,002783.SZ,凯龙股份,化工原料
2183,600075.SH,新疆天业,化工原料
3548,603938.SH,三孚股份,化工原料
254,000707.SZ,*ST双环,化工原料
911,002450.SZ,康得新,化工原料
2186,600078.SH,澄星股份,化工原料
916,002455.SZ,百川股份,化工原料
914,002453.SZ,华软科技,化工原料
1627,300243.SZ,瑞丰高材,化工原料
2998,601216.SH,君正集团,化工原料
3560,603977.SH,国泰集团,化工原料
1209,002753.SZ,永东股份,化工原料
1819,300437.SZ,清水源,化工原料
1828,300446.SZ,乐凯新材,化工原料
958,002497.SZ,雅化集团,化工原料
331,000818.SZ,航锦科技,化工原料
2198,600091.SH,ST明科,化工原料
335,000822.SZ,山东海化,化工原料
1598,300214.SZ,日科化学,化工原料
2727,600722.SH,金牛化工,化工原料
937,002476.SZ,宝莫股份,化工原料
3532,603906.SH,龙蟠科技,化工原料
1811,300429.SZ,强力新材,化工原料
3536,603916.SH,苏博特,化工原料
237,000683.SZ,远兴能源,化工原料
903,002442.SZ,龙星化工,化工原料
2838,600844.SH,丹化科技,化工原料
1340,002895.SZ,川恒股份,化工原料
3131,603010.SH,万盛股份,化工原料
1841,300459.SZ,金科文化,化工原料
708,002246.SZ,北化股份,化工原料
3226,603181.SH,皇马科技,化工原料
607,002145.SZ,中核钛白,化工原料
821,002360.SZ,同德化工,化工原料
822,002361.SZ,神剑股份,化工原料
1427,300041.SZ,回天新材,化工原料
1126,002666.SZ,德联集团,化工原料
1440,300054.SZ,鼎龙股份,化工原料
499,002037.SZ,久联发展,化工原料
2404,600328.SH,兰太实业,化工原料
3196,603113.SH,金能科技,化工原料
1275,002825.SZ,纳尔股份,化工原料
1916,300535.SZ,达威股份,化工原料
2396,600319.SH,亚星化学,化工原料
1108,002648.SZ,卫星石化,化工原料
3411,603659.SH,璞泰来,化工原料
1103,002643.SZ,万润股份,化工原料
1911,300530.SZ,达志科技,化工原料
108,000510.SZ,金路集团,化工原料
2387,600309.SH,万华化学,化工原料
1198,002741.SZ,光华科技,化工原料
530,002068.SZ,黑猫股份,化工原料
3175,603078.SH,江化微,化工原料
3174,603077.SH,和邦生物,化工原料
3171,603067.SH,振华股份,化工原料
2380,600301.SH,ST南化,化工原料
1467,300082.SZ,奥克股份,化工原料
2243,600141.SH,兴发集团,化工原料
1423,300037.SZ,新宙邦,化工原料
1129,002669.SZ,康达新材,化工原料
136,000545.SZ,金浦钛业,化工原料
2471,600409.SH,三友化工,化工原料
1973,300596.SZ,利安隆,化工原料
1143,002683.SZ,宏大爆破,化工原料
2059,300684.SZ,中石科技,化工原料
2435,600367.SH,红星发展,化工原料
1405,300019.SZ,硅宝科技,化工原料
3448,603722.SH,阿科力,化工原料
787,002326.SZ,永太科技,化工原料
1964,300586.SZ,美联新材,化工原料
3425,603683.SH,晶华新材,化工原料
523,002061.SZ,浙江交科,化工原料
802,002341.SZ,新纶科技,化工原料
3269,603299.SH,井神股份,化工原料
3257,603260.SH,合盛硅业,化工原料
3233,603192.SH,汇得科技,化工原料
1947,300568.SZ,星源材质,化工原料
3248,603227.SH,雪峰科技,化工原料
3306,603360.SH,百傲化学,化工原料
554,002092.SZ,中泰化学,化工原料
2074,300699.SZ,光威复材,化工原料
516,002054.SZ,德美化工,化工原料
1277,002827.SZ,高争民爆,化工原料
712,002250.SZ,联化科技,化工原料
627,002165.SZ,红宝丽,化工原料
2258,600160.SH,巨化股份,化工原料
558,002096.SZ,南岭民爆,化工原料
1987,300610.SZ,晨化股份,化工原料
571,002109.SZ,兴化股份,化工原料
847,002386.SZ,天原集团,化工原料
869,002408.SZ,齐翔腾达,化工原料
587,002125.SZ,湘潭电化,化工原料
868,002407.SZ,多氟多,化工原料
1517,300132.SZ,青松股份,化工原料
1520,300135.SZ,宝利国际,化工原料
3159,603041.SH,美思德,化工原料
1863,300481.SZ,濮阳惠成,化工原料
870,002409.SZ,雅克科技,化工原料
598,002136.SZ,安纳达,化工原料
1261,002810.SZ,山东赫达,化工原料
451,000990.SZ,诚志股份,化工原料
1061,002601.SZ,龙蟒佰利,化工原料
2635,600618.SH,氯碱化工,化工原料
3406,603650.SH,彤程新材,化工原料
1260,002809.SZ,红墙股份,化工原料
3124,603002.SH,宏昌电子,化工原料
447,000985.SZ,大庆华科,化工原料
2030,300655.SZ,晶瑞股份,化工原料
2318,600228.SH,ST昌九,化工原料
1353,002909.SZ,集泰股份,化工原料
1057,002597.SZ,金禾实业,化工原料
3368,603580.SH,艾艾精工,化工原料
3370,603585.SH,苏利股份,化工原料
2649,600636.SH,三爱富,化工原料
2094,300721.SZ,怡达股份,化工原料
206,000635.SZ,英力特,化工原料
1051,002591.SZ,恒大高新,化工原料
1559,300174.SZ,元力股份,化工原料
1204,002748.SZ,世龙实业,化工原料
2445,600378.SH,天科股份,化工原料
464,002002.SZ,鸿达兴业,化工原料
1506,300121.SZ,阳谷华泰,化工原料
2013,300637.SZ,扬帆新材,化工原料
1492,300107.SZ,建新股份,化工原料
2017,300641.SZ,正丹股份,化工原料
1494,300109.SZ,新开源,化工原料
2356,600273.SH,嘉化能源,化工原料
1168,002709.SZ,天赐材料,化工原料
1360,002917.SZ,金奥博,化工原料
2238,600135.SH,乐凯胶片,化工原料
3145,603026.SH,石大胜华,化工原料
1887,300505.SZ,川金诺,化工原料
1358,002915.SZ,中欣氟材,化工原料
1092,002632.SZ,道明光学,化工原料
1869,300487.SZ,蓝晓科技,化工原料
2363,600281.SH,太化股份,化工原料
1319,002872.SZ,天圣制药,化学制药
3330,603456.SH,九洲药业,化学制药
1746,300363.SZ,博腾股份,化学制药
1381,002940.SZ,昂利康,化学制药
282,000739.SZ,普洛药业,化学制药
