,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_CURRENT_PRICE,circ_mv
3419,603638.SH,艾迪精密,专用机械,1.18,27.0,0.0,31.09,264207.841
1544,300154.SZ,瑞凌股份,元器件,1.18,27.0,4.0,6.1,193485.6865
3161,603027.SH,千禾味业,食品,1.18,17.0,0.0,22.35,719171.3268
2331,600230.SH,沧州大化,农药化肥,1.18,27.0,0.0,21.25,875209.9418
74,000401.SZ,冀东水泥,水泥,1.17,28.0,0.0,16.97,2286226.9537
1747,300358.SZ,楚天科技,医疗保健,1.17,28.0,4.0,8.97,396196.0556
385,000903.SZ,云内动力,机械基件,1.17,27.0,4.0,3.07,542540.3554
1131,002671.SZ,龙泉股份,其他建材,1.17,27.0,0.0,5.56,187789.3442
310,000791.SZ,甘肃电投,水力发电,1.17,28.0,0.0,6.55,636065.5548
2444,600365.SH,通葡股份,红黄药酒,1.17,28.0,0.0,4.73,189200.0
2395,600306.SH,商业城,百货,1.17,28.0,0.0,7.49,132876.8888
63,000153.SZ,丰原药业,化学制药,1.17,28.0,0.0,6.89,214952.3115
2694,600676.SH,交运股份,公共交通,1.17,27.0,0.0,5.57,535859.2516
2753,600737.SH,中粮糖业,食品,1.17,28.0,0.0,9.25,1897985.4434
732,002271.SZ,东方雨虹,其他建材,1.17,29.0,0.0,21.07,2093251.7702
822,002361.SZ,神剑股份,化工原料,1.17,28.0,4.0,4.61,284422.2116
1536,300146.SZ,汤臣倍健,食品,1.17,28.0,0.0,22.82,2011219.7809
1921,300535.SZ,达威股份,化工原料,1.17,27.0,4.0,14.75,78064.0387
2931,600979.SH,广安爱众,水力发电,1.16,27.0,0.0,5.49,394122.7882
392,000912.SZ,*ST天化,农药化肥,1.16,30.0,0.0,6.02,943936.0
1374,002932.SZ,明德生物,医疗保健,1.16,27.0,0.0,50.37,83847.3476
1397,300006.SZ,莱美药业,化学制药,1.16,28.0,0.0,4.79,321576.4867
57,000090.SZ,天健集团,建筑施工,1.16,28.0,0.0,6.33,909779.8589
635,002173.SZ,创新医疗,医疗保健,1.16,28.0,0.0,9.03,334929.5339
29,000036.SZ,华联控股,全国地产,1.16,28.0,0.0,7.57,860212.0007
2216,600099.SH,林海股份,摩托车,1.16,28.0,0.0,7.16,156889.92
1178,002721.SZ,金一文化,服饰,1.16,27.0,0.0,6.89,404565.148
569,002107.SZ,沃华医药,中成药,1.16,28.0,0.0,8.76,305108.1072
288,000756.SZ,新华制药,化学制药,1.15,27.0,0.0,7.7,307611.2085
797,002336.SZ,人人乐,超市连锁,1.15,27.0,4.0,7.65,259526.25
3584,603987.SH,康德莱,医疗保健,1.15,28.0,4.0,7.58,201703.8227
2770,600755.SH,厦门国贸,商贸代理,1.15,30.0,0.0,9.18,1667338.1697
3452,603701.SH,德宏股份,汽车配件,1.15,28.0,0.0,13.95,99234.72
317,000799.SZ,酒鬼酒,白酒,1.15,30.0,0.0,23.19,753510.3046
2607,600577.SH,精达股份,电气设备,1.15,27.0,4.0,3.68,707077.1103
2350,600251.SH,冠农股份,农业综合,1.15,28.0,4.0,5.92,464626.4687
35,000043.SZ,中航善达,房产服务,1.15,28.0,4.0,8.86,590802.2241
712,002250.SZ,联化科技,化工原料,1.15,29.0,0.0,12.24,1089943.8186
628,002166.SZ,莱茵生物,中成药,1.15,28.0,0.0,8.54,302289.3091
3426,603658.SH,安图生物,医疗保健,1.14,29.0,0.0,66.88,913164.8064
1171,002713.SZ,东易日盛,装修装饰,1.14,27.0,2.0,18.8,470332.07
2275,600167.SH,联美控股,供气供热,1.14,28.0,0.0,13.82,1135718.4622
2535,600493.SH,凤竹纺织,纺织,1.14,28.0,4.0,6.8,184960.0
2033,300653.SZ,正海生物,医疗保健,1.14,28.0,0.0,58.74,254226.72
1838,300451.SZ,创业慧康,软件服务,1.14,30.0,4.0,21.88,758547.5458
746,002285.SZ,世联行,房产服务,1.14,28.0,0.0,6.21,1248219.0865
1273,002823.SZ,凯中精密,机械基件,1.14,28.0,0.0,12.85,128439.8029
2119,300743.SZ,天地数码,电脑设备,1.14,27.0,4.0,40.66,67089.0
991,002531.SZ,天顺风能,电气设备,1.14,30.0,0.0,6.63,1172836.1023
2075,300695.SZ,兆丰股份,汽车配件,1.14,27.0,4.0,63.99,106720.6023
1792,300405.SZ,科隆股份,化工原料,1.14,27.0,0.0,9.19,121859.4
2507,600456.SH,宝钛股份,小金属,1.14,30.0,0.0,25.05,1077815.5785
754,002293.SZ,罗莱生活,纺织,1.14,28.0,0.0,11.55,808857.3085
2065,300685.SZ,艾德生物,生物制药,1.14,30.0,0.0,56.8,517457.088
189,000613.SZ,大东海A,旅游服务,1.14,27.0,0.0,7.94,210922.6064
2325,600223.SH,鲁商置业,区域地产,1.14,30.0,4.0,3.88,388375.584
3503,603817.SH,海峡环保,环境保护,1.13,28.0,0.0,7.75,139500.0
549,002087.SZ,新野纺织,纺织,1.13,28.0,0.0,4.73,385797.0777
297,000768.SZ,中航飞机,航空,1.13,28.0,4.0,17.5,4845099.0805
818,002357.SZ,富临运业,公路,1.13,28.0,0.0,6.9,216132.8455
1537,300147.SZ,香雪制药,中成药,1.13,28.0,0.0,8.34,550772.9945
370,000885.SZ,城发环境,公路,1.13,28.0,1.0,9.12,408924.3685
2714,600696.SH,ST岩石,区域地产,1.13,27.0,1.0,6.18,210469.5099
1872,300485.SZ,赛升药业,生物制药,1.13,28.0,0.0,12.57,310127.04
1815,300428.SZ,四通新材,铝,1.13,28.0,1.0,12.62,174218.0904
3174,603041.SH,美思德,化工原料,1.13,27.0,0.0,17.99,83698.475
267,000721.SZ,西安饮食,酒店餐饮,1.13,28.0,4.0,4.78,208310.2227
1906,300519.SZ,新光药业,中成药,1.13,28.0,0.0,16.46,162624.8
2874,600871.SH,*ST油服,石油开采,1.13,28.0,0.0,2.47,2974537.2658
3275,603269.SH,海鸥股份,机械基件,1.13,27.0,0.0,16.67,61919.1314
343,000833.SZ,粤桂股份,造纸,1.13,28.0,4.0,5.8,219290.1393
2671,600648.SH,外高桥,园区开发,1.12,30.0,2.0,17.18,1605972.01
658,002196.SZ,方正电机,纺织机械,1.12,28.0,0.0,6.41,250925.9318
1086,002626.SZ,金达威,食品,1.12,28.0,4.0,14.67,880386.1139
101,000502.SZ,绿景控股,医疗保健,1.12,28.0,4.0,8.38,153646.3422
2777,600763.SH,通策医疗,医疗保健,1.12,30.0,0.0,67.89,2176824.96
755,002294.SZ,信立泰,化学制药,1.12,28.0,0.0,26.04,2723443.6572
1482,300092.SZ,科新机电,专用机械,1.12,29.0,0.0,7.74,129548.9838
3575,603969.SH,银龙股份,其他建材,1.12,28.0,0.0,5.61,471801.0
814,002353.SZ,杰瑞股份,化工机械,1.12,28.0,0.0,22.36,1504850.6283
1160,002700.SZ,新疆浩源,供气供热,1.12,28.0,0.0,11.44,358221.7267
512,002050.SZ,三花智控,机械基件,1.11,29.0,4.0,16.3,3033025.1325
3519,603858.SH,步长制药,中成药,1.11,28.0,4.0,29.58,1260657.1409
2301,600196.SH,复星医药,化学制药,1.11,28.0,0.0,30.14,5758311.3911
1336,002890.SZ,弘宇股份,农用机械,1.11,28.0,0.0,21.88,104171.8287
332,000819.SZ,岳阳兴长,石油加工,1.11,28.0,0.0,11.42,309847.9116
1511,300121.SZ,阳谷华泰,化工原料,1.11,28.0,1.0,10.53,375947.0049
2491,600423.SH,*ST柳化,农药化肥,1.11,27.0,1.0,4.08,325867.5706
1113,002653.SZ,海思科,化学制药,1.11,28.0,0.0,12.5,568130.7588
2625,600596.SH,新安股份,农药化肥,1.11,30.0,0.0,13.83,939312.3474
459,001872.SZ,招商港口,港口,1.11,28.0,0.0,18.5,859989.705
953,002492.SZ,恒基达鑫,仓储物流,1.1,29.0,4.0,6.58,261970.6862
2911,600933.SH,爱柯迪,汽车配件,1.1,27.0,0.0,9.82,260541.5837
2384,600292.SH,远达环保,环境保护,1.1,28.0,0.0,6.42,501284.4434
2232,600116.SH,三峡水利,水力发电,1.1,30.0,2.0,9.96,989033.48
3350,603486.SH,科沃斯,家用电器,1.1,28.0,0.0,62.0,248620.0
2333,600232.SH,金鹰股份,纺织,1.1,28.0,1.0,6.15,224301.9046
951,002490.SZ,山东墨龙,化工机械,1.1,28.0,0.0,5.41,156226.734
3526,603871.SH,嘉友国际,仓储物流,1.1,30.0,0.0,47.8,133840.0
1823,300436.SZ,广生堂,化学制药,1.1,29.0,4.0,27.34,307279.4546
482,002020.SZ,京新药业,化学制药,1.1,30.0,0.0,11.07,651462.6399
1300,002852.SZ,道道全,食品,1.1,28.0,0.0,16.49,206787.3126
2251,600137.SH,浪莎股份,服饰,1.1,28.0,0.0,15.98,155353.7056
3265,603229.SH,奥翔药业,化学制药,1.09,28.0,0.0,14.34,77407.32
1205,002749.SZ,国光股份,农药化肥,1.09,28.0,0.0,22.84,319283.5485
179,000601.SZ,韶能股份,水力发电,1.09,28.0,0.0,4.89,528037.8759
2632,600603.SH,广汇物流,仓储物流,1.09,30.0,1.0,5.11,257574.7566
630,002168.SZ,惠程科技,电气设备,1.09,28.0,4.0,11.76,929151.212
1204,002748.SZ,世龙实业,化工原料,1.09,27.0,1.0,8.75,210000.0
1904,300517.SZ,海波重科,建筑施工,1.09,28.0,0.0,15.8,64977.5
3315,603348.SH,文灿股份,汽车配件,1.09,27.0,1.0,25.69,141295.0
3476,603757.SH,大元泵业,专用机械,1.09,28.0,0.0,24.73,86555.0
2105,300727.SZ,润禾材料,化工原料,1.09,27.0,0.0,21.46,68315.2275
2372,600279.SH,重庆港九,港口,1.09,21.0,2.0,4.6,318760.9431
1366,002923.SZ,润都股份,化学制药,1.09,28.0,4.0,25.4,101631.75
1862,300475.SZ,聚隆科技,专用机械,1.09,28.0,0.0,10.49,135356.8632
96,000429.SZ,粤高速A,路桥,1.09,3.0,0.0,8.85,414936.6954
779,002318.SZ,久立特材,特种钢,1.09,30.0,0.0,8.55,701760.0993
1282,002832.SZ,比音勒芬,服饰,1.09,27.0,0.0,42.77,337875.7291
984,002523.SZ,天桥起重,工程机械,1.08,28.0,0.0,3.9,526582.565
2886,600884.SH,杉杉股份,综合类,1.08,28.0,4.0,15.6,1751513.3782
497,002035.SZ,华帝股份,家用电器,1.08,28.0,0.0,12.59,985639.0257
2738,600722.SH,金牛化工,化工原料,1.08,28.0,1.0,5.84,397306.6908
2736,600720.SH,祁连山,水泥,1.08,30.0,0.0,9.07,703979.5571
1003,002543.SZ,万和电气,家用电器,1.08,28.0,1.0,15.88,770594.5871
2146,600012.SH,皖通高速,路桥,1.08,28.0,4.0,6.93,807760.8
1400,300009.SZ,安科生物,生物制药,1.08,28.0,0.0,16.69,1137766.0923
2514,600466.SH,蓝光发展,区域地产,1.08,30.0,0.0,7.23,2157510.1093
573,002111.SZ,威海广泰,航空,1.08,30.0,0.0,13.67,461951.6004
3521,603860.SH,中公高科,公路,1.08,28.0,4.0,28.18,68139.24
2176,600056.SH,中国医药,医药商业,1.08,28.0,0.0,15.8,1599174.9811
2268,600159.SH,大龙地产,区域地产,1.08,27.0,0.0,3.15,261451.0181
2391,600301.SH,ST南化,化工原料,1.08,27.0,0.0,7.56,177771.9938
1614,300225.SZ,金力泰,染料涂料,1.08,30.0,0.0,6.28,294284.9957
1776,300389.SZ,艾比森,半导体,1.07,29.0,4.0,17.83,292741.666
767,002306.SZ,*ST云网,酒店餐饮,1.07,28.0,0.0,4.05,321257.5271
738,002277.SZ,友阿股份,百货,1.07,27.0,4.0,4.15,578581.712
1302,002855.SZ,捷荣技术,塑料,1.07,28.0,4.0,10.21,85151.4
528,002066.SZ,瑞泰科技,其他建材,1.07,27.0,0.0,9.38,216678.0
1351,002907.SZ,华森制药,化学制药,1.07,27.0,0.0,21.53,202511.18
641,002179.SZ,中航光电,元器件,1.07,28.0,4.0,44.32,3467913.6481
3588,603991.SH,至正股份,塑料,1.07,27.0,0.0,21.55,88525.0683
406,000929.SZ,兰州黄河,啤酒,1.06,28.0,0.0,7.89,146560.0819
3356,603505.SH,金石资源,矿物制品,1.06,30.0,1.0,17.39,194828.1346
139,000548.SZ,湖南投资,路桥,1.06,27.0,4.0,5.26,262579.7502
1240,002787.SZ,华源控股,广告包装,1.06,29.0,0.0,9.08,140955.1125
1192,002735.SZ,王子新材,塑料,1.06,27.0,0.0,26.82,114025.23
2555,600516.SH,方大炭素,矿物制品,1.06,27.0,0.0,23.71,4202176.3582
3263,603227.SH,雪峰科技,化工原料,1.06,28.0,0.0,4.9,322763.0
46,000061.SZ,农产品,农业综合,1.06,27.0,0.0,6.09,1032258.0901
1147,002687.SZ,乔治白,服饰,1.06,28.0,1.0,6.83,218165.226
1017,002557.SZ,洽洽食品,食品,1.06,28.0,0.0,25.63,1299441.0
2665,600641.SH,万业企业,区域地产,1.05,30.0,4.0,12.12,977064.4026
1582,300193.SZ,佳士科技,专用机械,1.05,27.0,1.0,8.31,380285.3371
303,000782.SZ,美达股份,化纤,1.05,28.0,0.0,5.16,230299.5565
2730,600714.SH,金瑞矿业,煤炭开采,1.05,27.0,2.0,7.35,211809.5607
1075,002615.SZ,哈尔斯,家居用品,1.05,27.0,4.0,6.39,146835.8439
3466,603725.SH,天安新材,塑料,1.05,27.0,0.0,12.7,119346.1215
286,000753.SZ,漳州发展,汽车服务,1.05,27.0,0.0,3.85,340396.4198
1262,002811.SZ,亚泰国际,装修装饰,1.05,28.0,4.0,17.52,78840.0
1023,002563.SZ,森马服饰,服饰,1.05,30.0,0.0,11.72,2155125.6321
3531,603880.SH,南卫股份,医疗保健,1.05,28.0,0.0,14.0,88770.5
3242,603183.SH,建研院,建筑施工,1.05,27.0,0.0,18.86,139030.9504
710,002248.SZ,华东数控,机床制造,1.05,28.0,1.0,10.78,319756.9831
1953,300569.SZ,天能重工,专用机械,1.05,30.0,0.0,21.99,186020.5568
1334,002888.SZ,惠威科技,元器件,1.05,27.0,4.0,20.49,72896.0436
1783,300396.SZ,迪瑞医疗,医疗保健,1.05,30.0,0.0,16.4,405247.9032
1370,002928.SZ,华夏航空,空运,1.05,27.0,0.0,22.33,303967.5269
2369,600276.SH,恒瑞医药,化学制药,1.05,30.0,1.0,72.1,26460189.3085
2220,600104.SH,上汽集团,汽车整车,1.05,3.0,0.0,26.6,30599131.3996
3155,603020.SH,爱普股份,食品,1.05,28.0,3.0,8.95,286400.0
242,000690.SZ,宝新能源,火力发电,1.04,29.0,0.0,8.21,1674178.5983
3272,603260.SH,合盛硅业,化工原料,1.04,28.0,0.0,60.76,1584874.8072
2134,300760.SZ,迈瑞医疗,医疗保健,1.04,30.0,2.0,131.2,1595392.0
2197,600078.SH,澄星股份,化工原料,1.04,28.0,0.0,4.27,282918.6116
1055,002595.SZ,豪迈科技,专用机械,1.04,29.0,0.0,21.15,1116408.5324
3312,603338.SH,浙江鼎力,专用机械,1.04,28.0,1.0,80.5,1993958.596
2837,600829.SH,人民同泰,医药商业,1.04,27.0,0.0,7.18,416360.0126
1323,002877.SZ,智能自控,电器仪表,1.04,27.0,0.0,17.19,89305.488
1343,002898.SZ,赛隆药业,化学制药,1.04,27.0,0.0,17.22,103042.374
3079,601727.SH,上海电气,电气设备,1.04,27.0,0.0,6.17,6163956.2487
111,000516.SZ,国际医学,百货,1.04,29.0,4.0,6.12,1182783.737
1194,002737.SZ,葵花药业,中成药,1.04,28.0,0.0,18.22,941570.8752
612,002150.SZ,通润装备,机械基件,1.04,28.0,0.0,8.23,225702.719
2876,600873.SH,梅花生物,食品,1.04,28.0,4.0,5.25,1613688.1625
2237,600121.SH,郑州煤电,煤炭开采,1.04,28.0,0.0,3.76,381769.1052
1297,002849.SZ,威星智能,电器仪表,1.04,27.0,4.0,16.37,94106.0553
854,002393.SZ,力生制药,化学制药,1.04,28.0,0.0,28.03,511421.3426
2636,600608.SH,ST沪科,钢加工,1.04,27.0,0.0,5.1,162369.4349
1280,002830.SZ,名雕股份,装修装饰,1.03,28.0,1.0,17.18,68445.12
72,000338.SZ,潍柴动力,汽车配件,1.03,30.0,0.0,11.21,4757343.6558
2639,600611.SH,大众交通,公共交通,1.03,29.0,0.0,5.04,787911.4475
3187,603069.SH,海汽集团,公路,1.03,28.0,0.0,8.01,139213.8
299,000777.SZ,中核科技,机械基件,1.03,27.0,0.0,15.59,597730.813
3291,603309.SH,维力医疗,医疗保健,1.03,28.0,0.0,12.64,252800.0
578,002116.SZ,中国海诚,建筑施工,1.03,29.0,0.0,10.17,422274.6262
2296,600190.SH,锦州港,港口,1.03,27.0,4.0,3.53,628158.0391
3105,601886.SH,江河集团,装修装饰,1.03,28.0,2.0,9.42,1087115.1
3330,603378.SH,亚士创能,染料涂料,1.03,28.0,0.0,16.12,111195.76
3390,603589.SH,口子窖,白酒,1.03,30.0,0.0,52.31,3138600.0
2017,300636.SZ,同和药业,化学制药,1.03,27.0,0.0,21.35,100986.2878
2422,600336.SH,澳柯玛,家用电器,1.03,29.0,0.0,4.55,333213.3464
488,002026.SZ,山东威达,机械基件,1.03,28.0,0.0,6.91,255337.5336
2885,600883.SH,博闻科技,水泥,1.02,28.0,0.0,7.81,184384.728
1788,300401.SZ,花园生物,食品,1.02,30.0,4.0,15.06,691268.5706
943,002482.SZ,广田集团,装修装饰,1.02,30.0,1.0,6.45,986395.8207
3391,603590.SH,康辰药业,化学制药,1.02,28.0,0.0,37.58,150320.0
1432,300041.SZ,回天新材,化工原料,1.02,28.0,4.0,7.67,221798.7053
2398,600309.SH,万华化学,化工原料,1.02,30.0,0.0,42.0,5979776.964
2482,600409.SH,三友化工,化工原料,1.02,28.0,0.0,7.21,1468909.4655
2032,300652.SZ,雷迪克,汽车配件,1.02,28.0,0.0,25.58,75517.8336
2852,600847.SH,万里股份,电气设备,1.02,28.0,0.0,13.59,208317.5766
306,000786.SZ,北新建材,其他建材,1.02,30.0,0.0,20.19,2854828.8342
3200,603096.SH,新经典,出版业,1.02,3.0,0.0,58.95,317846.61
287,000755.SZ,山西路桥,公路,1.02,30.0,4.0,5.01,235101.5751
3539,603889.SH,新澳股份,纺织,1.02,28.0,0.0,11.04,434590.7791
2779,600765.SH,中航重机,机械基件,1.02,30.0,4.0,10.55,820793.376
2060,300680.SZ,隆盛科技,汽车配件,1.01,27.0,2.0,19.28,66177.8288
1087,002627.SZ,宜昌交运,公共交通,1.01,26.0,0.0,7.98,221296.7827
308,000789.SZ,万年青,水泥,1.01,29.0,0.0,14.29,876476.8985
2423,600337.SH,美克家居,家居用品,1.01,28.0,4.0,4.92,850329.1094
1824,300437.SZ,清水源,化工原料,1.01,28.0,0.0,17.05,226124.7128
1335,002889.SZ,东方嘉盛,仓储物流,1.01,28.0,4.0,27.04,100594.016
2815,600805.SH,悦达投资,综合类,1.01,28.0,1.0,5.88,499961.9164
3153,603018.SH,中设集团,建筑施工,1.01,30.0,0.0,21.82,673978.8024
947,002486.SZ,嘉麟杰,服饰,1.01,27.0,4.0,4.32,353948.4
3418,603637.SH,镇海股份,建筑施工,1.01,28.0,1.0,17.55,75858.027
588,002126.SZ,银轮股份,汽车配件,1.01,28.0,1.0,9.4,720373.4114
291,000759.SZ,中百集团,超市连锁,1.01,27.0,4.0,6.7,455985.5984
121,000528.SZ,柳工,工程机械,1.01,30.0,0.0,7.9,1155486.3726
3293,603313.SH,梦百合,家居用品,1.01,28.0,0.0,27.18,223819.2602
1151,002691.SZ,冀凯股份,专用机械,1.01,27.0,1.0,8.38,284157.5038
2562,600523.SH,贵航股份,汽车配件,1.01,30.0,4.0,11.34,458186.5991
1808,300421.SZ,力星股份,机械基件,1.01,29.0,0.0,15.91,193281.3415
2461,600383.SH,金地集团,全国地产,1.0,30.0,0.0,13.31,6008910.7343
510,002048.SZ,宁波华翔,汽车配件,1.0,28.0,0.0,13.25,722080.9332
1179,002722.SZ,金轮股份,纺织机械,1.0,28.0,4.0,17.44,300382.3081
70,000301.SZ,东方盛虹,综合类,1.0,28.0,0.0,6.14,747997.1772
1238,002785.SZ,万里石,其他建材,1.0,27.0,1.0,11.21,223187.5498
901,002440.SZ,闰土股份,染料涂料,0.99,30.0,0.0,11.99,1107398.5102
2182,600062.SH,华润双鹤,化学制药,0.99,28.0,0.0,13.92,1145953.0951
2200,600081.SH,东风科技,汽车配件,0.99,28.0,0.0,9.68,303526.08
3360,603515.SH,欧普照明,电气设备,0.99,28.0,0.0,33.77,430063.3105
2252,600138.SH,中青旅,旅游服务,0.99,29.0,0.0,16.48,1192888.32
2449,600370.SH,三房巷,纺织,0.99,30.0,4.0,3.49,278238.2363
2845,600838.SH,上海九百,百货,0.99,28.0,0.0,7.7,308679.1254
2349,600250.SH,南纺股份,商贸代理,0.99,27.0,1.0,8.89,229977.5969
3051,601588.SH,北辰实业,区域地产,0.99,27.0,0.0,3.53,938980.0
1310,002863.SZ,今飞凯达,汽车配件,0.99,27.0,0.0,7.25,134692.53
1361,002918.SZ,蒙娜丽莎,其他建材,0.99,28.0,0.0,20.74,165085.215
1875,300488.SZ,恒锋工具,机械基件,0.98,28.0,4.0,26.12,80238.1194
2345,600246.SH,万通地产,区域地产,0.98,30.0,0.0,4.43,539042.4
457,000999.SZ,华润三九,中成药,0.98,29.0,0.0,28.95,2832454.4167
2693,600675.SH,中华企业,区域地产,0.98,30.0,1.0,6.78,1265866.2718
1507,300117.SZ,嘉寓股份,装修装饰,0.98,29.0,4.0,4.56,325713.96
2157,600026.SH,中远海能,水运,0.98,30.0,0.0,6.16,1685396.2424
735,002274.SZ,华昌化工,农药化肥,0.98,28.0,0.0,7.92,495263.5404
3468,603727.SH,博迈科,石油开采,0.98,28.0,0.0,15.37,145815.19
3429,603661.SH,恒林股份,家居用品,0.98,27.0,4.0,35.47,101976.25
3577,603976.SH,正川股份,医疗保健,0.98,28.0,0.0,21.07,80697.9694
500,002038.SZ,双鹭药业,生物制药,0.98,27.0,0.0,28.97,1642488.9372
3241,603181.SH,皇马科技,化工原料,0.98,27.0,0.0,21.84,216216.0
3005,601199.SH,江南水务,水务,0.97,27.0,4.0,4.31,403075.6359
2361,600266.SH,北京城建,区域地产,0.97,30.0,0.0,10.17,1593679.68
1517,300127.SZ,银河磁体,元器件,0.97,28.0,1.0,13.6,308876.2504
3440,603680.SH,今创集团,运输设备,0.97,28.0,4.0,17.6,324610.6371
1826,300439.SZ,美康生物,医疗保健,0.97,28.0,0.0,16.59,332145.8816
992,002532.SZ,新界泵业,农用机械,0.97,23.0,0.0,6.06,228991.3192
2231,600115.SH,东方航空,空运,0.97,30.0,0.0,6.35,6228388.4081
404,000927.SZ,一汽夏利,汽车整车,0.97,28.0,0.0,4.0,638068.384
429,000963.SZ,华东医药,化学制药,0.97,29.0,0.0,33.5,4884884.9904
3226,603156.SH,养元饮品,软饮料,0.97,27.0,0.0,50.0,2283733.305
401,000923.SZ,河北宣工,铜,0.97,27.0,0.0,15.7,310860.0
1403,300012.SZ,华测检测,电器仪表,0.97,30.0,0.0,8.94,1345171.092
3286,603301.SH,振德医疗,医疗保健,0.97,27.0,1.0,36.38,90950.0
2934,600982.SH,宁波热电,供气供热,0.96,28.0,0.0,3.98,297278.14
2980,601107.SH,四川成渝,路桥,0.96,27.0,0.0,4.54,981883.96
922,002461.SZ,珠江啤酒,啤酒,0.96,27.0,0.0,6.07,825716.3864
2646,600618.SH,氯碱化工,化工原料,0.96,28.0,0.0,8.5,637363.9796
3311,603337.SH,杰克股份,纺织机械,0.96,28.0,1.0,46.85,379764.226
918,002457.SZ,青龙管业,塑料,0.96,28.0,0.0,9.72,325087.8164
2588,600556.SH,ST慧球,软件服务,0.96,26.0,0.0,7.67,302806.774
1058,002598.SZ,山东章鼓,机械基件,0.96,28.0,4.0,7.97,215321.2364
2359,600262.SH,北方股份,汽车整车,0.96,27.0,4.0,20.27,344590.0
3295,603316.SH,诚邦股份,建筑施工,0.95,30.0,0.0,9.13,95934.934
131,000539.SZ,粤电力A,火力发电,0.95,28.0,4.0,4.72,1205444.1229
3006,601200.SH,上海环境,环境保护,0.95,28.0,0.0,16.93,1138256.8841
4,000006.SZ,深振业A,区域地产,0.95,30.0,1.0,6.5,876400.1818
2020,300639.SZ,凯普生物,医疗保健,0.95,28.0,0.0,17.37,157305.5426
2494,600428.SH,中远海特,水运,0.95,28.0,0.0,4.15,890860.07
397,000919.SZ,金陵药业,化学制药,0.95,27.0,1.0,7.72,388331.904
2378,600285.SH,羚锐制药,中成药,0.95,28.0,0.0,9.08,480843.1259
529,002067.SZ,景兴纸业,造纸,0.95,27.0,0.0,4.19,408483.519
1339,002893.SZ,华通热力,供气供热,0.95,28.0,0.0,16.67,106809.711
739,002278.SZ,神开股份,化工机械,0.95,28.0,0.0,7.91,272085.016
1080,002620.SZ,瑞和股份,装修装饰,0.95,28.0,0.0,7.25,220101.3363
1097,002637.SZ,赞宇科技,日用化工,0.95,29.0,4.0,8.66,223868.0925
1553,300163.SZ,先锋新材,其他建材,0.95,30.0,0.0,4.26,140396.0068
1036,002576.SZ,通达动力,电气设备,0.94,28.0,0.0,12.86,185951.1144
899,002438.SZ,江苏神通,机械基件,0.94,27.0,0.0,7.31,271554.8003
1877,300490.SZ,华自科技,电气设备,0.94,28.0,4.0,13.91,283854.2523
655,002193.SZ,如意集团,纺织,0.94,28.0,0.0,10.73,247236.4195
163,000582.SZ,北部湾港,港口,0.94,28.0,0.0,8.8,231594.1707
1101,002641.SZ,永高股份,塑料,0.94,28.0,4.0,3.95,353890.1688
137,000546.SZ,金圆股份,水泥,0.94,27.0,0.0,10.8,713906.1554
2222,600106.SH,重庆路桥,路桥,0.94,28.0,0.0,3.8,417379.7716
2139,600004.SH,白云机场,机场,0.94,30.0,0.0,13.99,2894979.3991
384,000902.SZ,新洋丰,农药化肥,0.94,28.0,2.0,10.82,1269071.0375
210,000639.SZ,西王食品,食品,0.94,26.0,0.0,9.11,702399.2819
3133,601996.SH,丰林集团,林业,0.94,27.0,4.0,3.57,337359.288
2747,600731.SH,湖南海利,农药化肥,0.94,28.0,0.0,5.55,181292.4799
3033,601366.SH,利群股份,百货,0.94,27.0,0.0,7.71,366246.7237
1034,002574.SZ,明牌珠宝,服饰,0.93,28.0,0.0,6.03,318384.0
2740,600724.SH,宁波富达,区域地产,0.93,28.0,3.0,4.06,586646.7216
3491,603798.SH,康普顿,石油加工,0.93,28.0,0.0,11.71,100003.4
2381,600289.SH,*ST信通,软件服务,0.93,27.0,0.0,2.87,162419.8103
2895,600893.SH,航发动力,航空,0.93,28.0,4.0,26.23,5108886.7407
3167,603033.SH,三维股份,橡胶,0.93,28.0,3.0,24.05,132996.5
2317,600215.SH,长春经开,园区开发,0.93,28.0,4.0,8.9,413879.2632
335,000822.SZ,山东海化,化工原料,0.93,28.0,0.0,5.97,534369.8798
2504,600449.SH,宁夏建材,水泥,0.92,30.0,0.0,9.68,462879.2487
3318,603356.SH,华菱精工,机械基件,0.92,28.0,1.0,14.98,135179.52
2131,300757.SZ,罗博特科,专用机械,0.92,3.0,0.0,64.91,129820.0
3132,601992.SH,金隅集团,水泥,0.92,28.0,0.0,4.27,3558685.5787
1554,300164.SZ,通源石油,石油开采,0.92,30.0,0.0,7.7,244280.0583
2171,600051.SH,宁波联合,综合类,0.92,28.0,0.0,6.89,214196.32
293,000761.SZ,本钢板材,普钢,0.92,27.0,1.0,4.11,1124496.0
301,000779.SZ,三毛派神,纺织,0.92,28.0,0.0,10.7,199491.8914
1349,002905.SZ,金逸影视,影视音像,0.92,29.0,0.0,16.82,113030.4
3384,603580.SH,艾艾精工,化工原料,0.92,27.0,0.0,18.5,55801.55
3375,603558.SH,健盛集团,纺织,0.92,13.0,1.0,10.97,340339.5241
253,000705.SZ,浙江震元,医药商业,0.92,28.0,0.0,7.58,213743.5984
