code,name,outstanding,p_change_range0,p_change_range1,normalizing_std1,stop_mark
600057,厦门象屿,21.38,0.66,-2.783,0.003,
000835,长城动漫,3.03,3.42,-2.796,0.017,
000042,中洲控股,4.85,-2.23,-2.797,0.011,
600798,宁波海运,10.31,0.58,-2.799,0.003,
002405,四维图新,10.42,0.39,-2.802,0.002,
002183,怡 亚 通,21.2,-0.19,-2.805,0.001,
002692,睿康股份,7.15,1.87,-2.806,0.009,
000030,富奥股份,17.51,0.0,-2.81,0.0,
600370,三房巷,7.97,0.0,-2.81,0.0,
000638,万方发展,3.09,2.4,-2.812,0.012,
002350,北京科锐,4.83,-0.16,-2.816,0.001,
002806,华锋股份,0.58,-0.06,-2.818,0.0,
000790,泰合健康,5.6,0.62,-2.821,0.003,
002587,奥拓电子,3.93,0.59,-2.83,0.003,
002717,岭南股份,5.31,-1.0,-2.831,0.005,
600338,西藏珠峰,6.53,-0.61,-2.836,0.003,
000935,四川双马,7.63,0.19,-2.836,0.001,
600605,汇通能源,1.47,-0.54,-2.838,0.003,
600729,重庆百货,4.06,-1.41,-2.84,0.007,
600208,新湖中宝,85.98,0.0,-2.84,0.0,
002246,北化股份,4.14,0.0,-2.84,0.0,
000686,东北证券,23.4,2.1,-2.842,0.01,
600958,东方证券,51.88,0.87,-2.842,0.004,
600577,精达股份,19.55,0.66,-2.843,0.003,
000757,浩物股份,4.52,1.18,-2.847,0.006,
002657,中科金财,2.76,1.91,-2.849,0.009,
600630,龙头股份,4.25,0.8,-2.849,0.004,
600353,旭光股份,5.44,2.08,-2.85,0.01,
002072,凯瑞德,1.69,4.53,-2.85,0.022,
600759,洲际油气,22.58,1.11,-2.854,0.006,
000910,大亚圣象,5.4,-0.1,-2.857,0.0,
002006,精功科技,4.55,0.99,-2.858,0.005,
002207,ST准油,2.37,0.21,-2.866,0.001,
600109,国金证券,30.24,1.56,-2.868,0.008,
002589,瑞康医药,10.85,-0.37,-2.871,0.002,
002197,证通电子,4.35,-0.56,-2.877,0.003,
002586,围海股份,6.94,-0.42,-2.88,0.002,
002111,威海广泰,3.27,-0.98,-2.881,0.005,
002284,亚太股份,6.86,1.5,-2.885,0.007,
002889,东方嘉盛,0.37,0.77,-2.888,0.004,
000815,美利云,3.17,1.0,-2.888,0.005,
002929,润建通信,0.55,2.03,-2.888,0.01,
601019,山东出版,4.27,-1.07,-2.89,0.005,
600446,金证股份,8.35,2.36,-2.891,0.012,
002087,新野纺织,8.16,0.55,-2.899,0.003,
000078,海王生物,18.57,0.0,-2.9,0.0,
000560,我爱我家,11.3,0.18,-2.906,0.001,
000069,华侨城Ａ,61.44,1.52,-2.906,0.008,
000792,盐湖股份,27.5,2.34,-2.91,0.012,
600536,中国软件,4.95,0.66,-2.913,0.003,
002463,沪电股份,16.74,1.95,-2.913,0.01,
002610,爱康科技,42.23,0.0,-2.92,0.0,
002722,金轮股份,1.11,1.24,-2.921,0.006,
002426,胜利精密,21.58,1.15,-2.926,0.006,
002370,亚太药业,4.07,-2.38,-2.927,0.012,
600300,维维股份,16.72,0.0,-2.93,0.0,
600477,杭萧钢构,16.42,0.0,-2.93,0.0,
600639,浦东金桥,8.5,0.82,-2.931,0.004,
000950,重药控股,7.11,0.38,-2.933,0.002,
600633,浙数文化,12.9,1.29,-2.934,0.006,
600086,东方金钰,10.57,-6.22,-2.947,0.032,
601118,海南橡胶,39.31,0.82,-2.961,0.004,
002839,张家港行,8.5,-0.17,-2.965,0.001,
600714,金瑞矿业,2.88,0.48,-2.966,0.002,
000590,启迪古汉,2.23,0.53,-2.968,0.003,
000635,英 力 特,3.03,0.24,-2.968,0.001,
002194,*ST凡谷,5.3,2.19,-2.971,0.011,
002923,润都股份,0.3,1.25,-2.972,0.006,
600784,鲁银投资,5.68,0.38,-2.973,0.002,
002615,哈尔斯,2.3,-0.19,-2.975,0.001,
002647,仁东控股,5.6,-1.24,-2.978,0.006,
002879,长缆科技,1.27,0.77,-2.979,0.004,
000533,万 家 乐,6.85,1.24,-2.982,0.006,
002573,清新环境,10.79,0.37,-2.982,0.002,
600469,风神股份,5.62,0.0,-2.99,0.0,
002677,浙江美大,2.83,0.58,-2.991,0.003,
600119,长江投资,3.07,0.87,-2.993,0.004,
000953,ST河化,2.94,-0.51,-2.997,0.003,
002084,海鸥住工,4.98,0.0,-3.0,0.0,
600622,光大嘉宝,8.69,0.0,-3.0,0.0,
600629,华建集团,3.73,0.0,-3.0,0.0,
002843,泰嘉股份,0.84,2.33,-3.001,0.012,
002152,广电运通,19.79,0.17,-3.005,0.001,
000526,紫光学大,0.96,-1.93,-3.009,0.01,
600684,珠江实业,8.53,0.78,-3.009,0.004,
600820,隧道股份,31.44,-0.34,-3.011,0.002,
000721,西安饮食,4.36,-1.88,-3.018,0.01,
000670,盈方微,6.0,-1.94,-3.019,0.01,
601128,常熟银行,9.97,0.3,-3.02,0.001,
000062,深圳华强,7.06,0.44,-3.025,0.002,
002556,辉隆股份,6.99,-0.62,-3.035,0.003,
002058,威 尔 泰,1.43,1.11,-3.036,0.006,
002313,日海智能,3.12,0.69,-3.036,0.003,
000019,深深宝Ａ,4.16,0.55,-3.04,0.003,
000839,中信国安,39.19,1.06,-3.043,0.005,
600675,中华企业,18.67,-2.88,-3.045,0.015,
600757,长江传媒,12.13,-1.7,-3.047,0.009,
000430,张家界,3.32,-0.37,-3.05,0.002,
600498,烽火通信,11.02,0.86,-3.053,0.004,
002751,易尚展示,0.87,-4.81,-3.059,0.025,
002208,合肥城建,3.19,-0.38,-3.06,0.002,
002749,国光股份,1.4,1.2,-3.061,0.006,
600769,祥龙电业,3.75,-1.12,-3.068,0.006,
002541,鸿路钢构,3.71,0.14,-3.074,0.001,
002918,蒙娜丽莎,0.59,-0.11,-3.077,0.001,
000987,越秀金控,5.38,0.74,-3.078,0.004,
002532,新界泵业,3.78,-0.98,-3.079,0.005,
600844,丹化科技,8.23,0.58,-3.081,0.003,
002046,轴研科技,3.41,0.16,-3.095,0.001,
002899,英派斯,0.79,1.66,-3.098,0.008,
002790,瑞尔特,0.64,0.31,-3.101,0.002,
600648,外高桥,9.35,0.42,-3.115,0.002,
600883,博闻科技,2.36,-1.36,-3.116,0.007,
001696,宗申动力,8.91,1.64,-3.117,0.008,
000965,天保基建,11.1,-0.98,-3.119,0.005,
002713,东易日盛,0.77,-1.47,-3.125,0.007,
002760,凤形股份,0.72,1.44,-3.125,0.007,
600302,标准股份,3.46,-1.14,-3.127,0.006,
600618,氯碱化工,7.5,-0.44,-3.128,0.002,
000564,供销大集,18.89,0.72,-3.128,0.004,
600719,大连热电,4.05,1.01,-3.142,0.005,
600330,天通股份,9.97,-0.17,-3.145,0.001,
002018,*ST华信,22.78,-1.6,-3.145,0.008,
600662,强生控股,10.53,0.47,-3.147,0.002,
000402,金 融 街,29.88,-0.88,-3.15,0.004,
002917,金奥博,0.28,0.98,-3.16,0.005,
000701,厦门信达,3.78,0.79,-3.161,0.004,
000887,中鼎股份,12.19,0.85,-3.164,0.004,
600838,上海九百,4.01,0.16,-3.165,0.001,
600213,亚星客车,2.2,1.26,-3.165,0.006,
600010,包钢股份,316.77,-1.92,-3.166,0.01,
000788,北大医药,5.96,-0.54,-3.166,0.003,
002118,紫鑫药业,10.25,1.03,-3.173,0.005,
600651,飞乐音响,9.85,0.83,-3.173,0.004,
002431,棕榈股份,13.25,0.25,-3.179,0.001,
002469,三维工程,4.63,0.25,-3.179,0.001,
600579,天华院,4.11,1.23,-3.184,0.006,
002352,顺丰控股,11.98,-0.17,-3.185,0.001,
600481,双良节能,16.2,-0.55,-3.185,0.003,
600739,辽宁成大,15.3,0.26,-3.189,0.001,
600084,中葡股份,11.24,1.22,-3.193,0.006,
002635,安洁科技,3.66,1.42,-3.205,0.007,
002702,海欣食品,3.19,-0.47,-3.207,0.002,
600976,健民集团,1.53,-0.84,-3.21,0.004,
000151,中成股份,2.67,-0.18,-3.215,0.001,
002691,冀凯股份,3.39,0.88,-3.216,0.004,
002443,金洲管道,5.07,-1.89,-3.224,0.01,
002303,美盈森,15.31,-0.21,-3.224,0.001,
002791,坚朗五金,0.8,-1.83,-3.224,0.009,
600620,天宸股份,6.87,1.61,-3.227,0.008,
600758,红阳能源,6.76,-0.28,-3.232,0.001,
600679,上海凤凰,1.91,0.71,-3.238,0.004,
600962,国投中鲁,2.54,-0.37,-3.239,0.002,
600824,益民集团,10.54,0.28,-3.24,0.001,
002617,露笑科技,10.47,0.59,-3.242,0.003,
000587,金洲慈航,12.13,-1.83,-3.244,0.009,
000733,振华科技,4.69,-1.39,-3.244,0.007,
002331,皖通科技,2.95,-0.22,-3.253,0.001,
002310,东方园林,15.33,0.73,-3.259,0.004,
002418,康盛股份,10.04,-0.34,-3.26,0.002,
002622,融钰集团,8.4,1.56,-3.264,0.008,
600997,开滦股份,12.35,-0.88,-3.269,0.004,
000657,中钨高新,4.54,0.54,-3.27,0.003,
000626,远大控股,4.05,-0.28,-3.272,0.001,
000888,峨眉山Ａ,5.27,-0.84,-3.279,0.004,
002289,宇顺电子,2.59,3.32,-3.282,0.016,
002529,海源复材,2.0,2.41,-3.284,0.012,
002305,南国置业,16.23,0.85,-3.285,0.004,
600455,博通股份,0.62,0.45,-3.287,0.002,
600601,方正科技,21.95,-0.38,-3.289,0.002,
002409,雅克科技,1.83,-0.27,-3.292,0.001,
002757,南兴装备,0.98,-0.04,-3.299,0.0,
600894,广日股份,8.6,-0.34,-3.3,0.002,
002922,伊戈尔,0.33,-0.97,-3.307,0.005,
002612,朗姿股份,2.03,0.22,-3.308,0.001,
000517,荣安地产,30.36,0.0,-3.31,0.0,
000732,泰禾集团,12.43,-0.26,-3.312,0.001,
600470,六国化工,5.22,1.34,-3.312,0.007,
002454,松芝股份,6.17,-0.23,-3.313,0.001,
000850,华茂股份,9.43,1.45,-3.318,0.007,
000333,美的集团,64.8,-0.28,-3.321,0.001,
600815,厦工股份,9.59,-0.62,-3.333,0.003,
002653,海思科,4.55,-2.09,-3.333,0.011,
002750,龙津药业,3.97,0.17,-3.336,0.001,
600391,航发科技,3.3,-0.25,-3.342,0.001,
002724,海洋王,3.32,0.37,-3.344,0.002,
600843,上工申贝,3.05,-0.53,-3.345,0.003,
000797,中国武夷,12.99,-0.86,-3.348,0.004,
000063,中兴通讯,34.34,1.95,-3.351,0.01,
601595,上海电影,1.06,-0.24,-3.353,0.001,
000692,惠天热电,5.33,1.05,-3.356,0.005,
600069,银鸽投资,16.24,0.32,-3.362,0.002,
000682,东方电子,9.78,0.0,-3.38,0.0,
600072,中船科技,6.01,0.26,-3.389,0.001,
000810,创维数字,9.7,-1.11,-3.394,0.006,
002314,南山控股,11.38,0.64,-3.396,0.003,
600382,广东明珠,3.42,-0.93,-3.397,0.005,
000816,*ST慧业,13.36,1.43,-3.398,0.007,
600677,航天通信,4.16,0.23,-3.398,0.001,
600512,腾达建设,15.37,0.0,-3.4,0.0,
002247,聚力文化,5.4,1.13,-3.401,0.006,
002813,路畅科技,0.3,0.37,-3.404,0.002,
000600,建投能源,10.9,0.21,-3.408,0.001,
000065,北方国际,6.29,-0.7,-3.411,0.004,
600355,精伦电子,4.92,-1.34,-3.412,0.007,
002803,吉宏股份,0.46,2.49,-3.424,0.012,
600243,青海华鼎,2.37,1.68,-3.424,0.008,
002120,韵达股份,2.35,-0.93,-3.427,0.005,
002417,深南股份,2.23,2.15,-3.427,0.011,
600064,南京高科,12.36,1.29,-3.43,0.006,
600552,凯盛科技,7.4,-0.27,-3.441,0.001,
002244,滨江集团,27.03,-1.26,-3.442,0.006,
600881,亚泰集团,32.23,-0.59,-3.443,0.003,
600202,*ST哈空,3.83,-0.55,-3.444,0.003,
000016,深康佳Ａ,15.97,-1.09,-3.454,0.005,
000420,吉林化纤,16.63,-0.51,-3.455,0.003,
000920,南方汇通,4.22,-2.95,-3.455,0.015,
600020,中原高速,22.47,-1.76,-3.46,0.009,
002743,富煌钢构,3.32,-0.68,-3.461,0.003,
000961,中南建设,37.0,-0.93,-3.466,0.005,
002795,永和智控,0.64,0.87,-3.467,0.004,
002930,宏川智慧,0.61,0.56,-3.472,0.003,
600487,亨通光电,18.6,-0.34,-3.479,0.002,
000885,城发环境,4.48,0.26,-3.48,0.001,
002347,泰尔股份,3.19,1.31,-3.502,0.007,
002688,金河生物,5.33,-0.2,-3.503,0.001,
002902,铭普光磁,0.71,3.77,-3.504,0.018,
002745,木林森,5.2,-0.46,-3.506,0.002,
600387,海越能源,3.86,0.44,-3.507,0.002,
000561,烽火电子,5.94,-0.86,-3.507,0.004,
600060,海信电器,13.08,0.66,-3.507,0.003,
002073,软控股份,8.19,0.0,-3.52,0.0,
000901,航天科技,5.67,-0.3,-3.52,0.002,
600435,北方导航,14.89,0.53,-3.521,0.003,
002326,永太科技,5.38,0.54,-3.522,0.003,
002502,骅威文化,6.21,-1.68,-3.528,0.008,
002862,实丰文化,0.31,-0.62,-3.532,0.003,
002491,通鼎互联,11.76,0.38,-3.535,0.002,
600649,城投控股,24.21,-1.48,-3.539,0.007,
002302,西部建设,10.32,0.26,-3.54,0.001,
002023,海特高新,6.59,0.0,-3.54,0.0,
600704,物产中大,43.07,-1.41,-3.54,0.007,
601519,大智慧,19.88,0.28,-3.541,0.001,
000735,罗 牛 山,10.6,2.23,-3.546,0.011,
002151,北斗星通,2.73,-0.37,-3.548,0.002,
002040,南 京 港,3.07,-0.73,-3.549,0.004,
600237,铜峰电子,5.64,1.73,-3.55,0.009,
600747,ST大控,10.64,0.0,-3.55,0.0,
000665,湖北广电,6.36,-5.75,-3.554,0.03,
002170,芭田股份,6.55,1.01,-3.556,0.005,
600128,弘业股份,2.47,-1.05,-3.573,0.005,
002462,嘉事堂,2.49,-0.87,-3.576,0.004,
601113,华鼎股份,8.33,-1.51,-3.578,0.008,
000520,长航凤凰,10.12,0.0,-3.58,0.0,
601198,东兴证券,27.58,0.77,-3.583,0.004,
000925,众合科技,4.57,-0.2,-3.583,0.001,
002500,山西证券,28.29,1.57,-3.59,0.008,
002534,杭锅股份,7.27,0.51,-3.591,0.003,
002528,英飞拓,8.64,-0.53,-3.594,0.003,
002374,丽鹏股份,7.35,0.62,-3.596,0.003,
002432,九安医疗,4.33,-3.28,-3.599,0.017,
600077,宋都股份,13.4,-0.74,-3.609,0.004,
002693,双成药业,4.03,-0.23,-3.612,0.001,
002926,华西证券,5.25,1.68,-3.618,0.008,
600248,延长化建,6.08,0.0,-3.62,0.0,
002516,旷达科技,9.43,0.0,-3.62,0.0,
000862,银星能源,5.01,0.95,-3.623,0.005,
600532,宏达矿业,5.16,-5.71,-3.626,0.029,
600171,上海贝岭,6.74,-4.29,-3.63,0.022,
600558,大西洋,8.98,0.29,-3.631,0.001,
002583,海能达,10.5,0.49,-3.64,0.002,
600986,科达股份,12.72,0.81,-3.646,0.004,
600797,浙大网新,9.41,-0.25,-3.661,0.001,
600732,ST新梅,4.46,0.48,-3.67,0.002,
002494,华斯股份,2.95,-0.19,-3.673,0.001,
002568,百润股份,4.59,-0.11,-3.676,0.001,
600650,锦江投资,3.91,0.2,-3.678,0.001,
000707,*ST双环,4.64,0.0,-3.68,0.0,
002535,林州重机,5.9,1.19,-3.687,0.006,
600748,上实发展,14.08,0.43,-3.688,0.002,
600860,京城股份,3.22,1.08,-3.691,0.005,
600361,华联综超,6.66,0.27,-3.691,0.001,
600212,江泉实业,5.12,0.0,-3.7,0.0,
600733,北汽蓝谷,3.97,2.6,-3.7,0.013,
600386,北巴传媒,8.06,-2.68,-3.712,0.014,
002095,生 意 宝,2.52,1.4,-3.721,0.007,
600712,南宁百货,5.38,-0.48,-3.724,0.002,
600076,康欣新材,10.34,-0.45,-3.725,0.002,
000977,浪潮信息,12.84,0.0,-3.73,0.0,
002530,金财互联,3.39,-0.24,-3.732,0.001,
000966,长源电力,11.08,-0.64,-3.74,0.003,
002168,深圳惠程,7.84,0.48,-3.74,0.002,
600647,同达创业,1.39,0.35,-3.744,0.002,
002121,科陆电子,9.06,-0.41,-3.746,0.002,
600654,ST中安,7.55,-0.97,-3.763,0.005,
601222,林洋能源,17.49,-1.42,-3.766,0.007,
600167,联美控股,8.22,-1.25,-3.768,0.006,
600751,海航科技,25.73,0.33,-3.773,0.002,
600369,西南证券,56.45,1.6,-3.775,0.008,
002829,星网宇达,0.61,0.39,-3.786,0.002,
002066,瑞泰科技,2.31,-0.78,-3.786,0.004,
002552,*ST宝鼎,2.0,-2.56,-3.788,0.013,
002081,金 螳 螂,25.71,-0.35,-3.788,0.002,
002051,中工国际,11.11,0.27,-3.791,0.001,
000547,航天发展,9.71,0.74,-3.793,0.004,
000851,高鸿股份,8.38,3.17,-3.794,0.016,
002134,天津普林,2.46,-2.37,-3.795,0.012,
002071,长城影视,5.18,-2.45,-3.796,0.012,
002607,亚夏汽车,7.05,-1.22,-3.798,0.006,
600891,秋林集团,3.84,0.66,-3.799,0.003,
600130,波导股份,7.68,-0.26,-3.801,0.001,
002811,亚泰国际,0.45,-0.07,-3.807,0.0,
002447,晨鑫科技,13.27,1.0,-3.808,0.005,
600207,安彩高科,6.9,-0.62,-3.81,0.003,
000928,中钢国际,7.43,1.42,-3.813,0.007,
002055,得润电子,4.26,1.57,-3.813,0.008,
000610,西安旅游,2.35,-3.94,-3.815,0.02,
002282,博深工具,1.93,-1.42,-3.825,0.007,
002779,中坚科技,0.4,-2.62,-3.828,0.013,
600393,粤泰股份,9.88,0.45,-3.839,0.002,
002866,传艺科技,0.81,-0.65,-3.849,0.003,
600365,通葡股份,4.0,-0.25,-3.851,0.001,
002883,中设股份,0.31,-0.15,-3.854,0.001,
002832,比音勒芬,0.79,0.23,-3.859,0.001,
002226,江南化工,9.11,-1.97,-3.862,0.01,
600847,万里股份,1.53,-2.14,-3.862,0.011,
002558,巨人网络,4.27,-0.47,-3.864,0.002,
600880,博瑞传播,7.32,0.96,-3.866,0.005,
002328,新朋股份,3.25,0.53,-3.883,0.003,
002351,漫步者,2.99,0.53,-3.883,0.003,
002280,联络互动,17.12,0.0,-3.89,0.0,
002522,浙江众成,8.48,-1.79,-3.892,0.009,
002545,东方铁塔,6.18,-0.18,-3.893,0.001,
000416,民生控股,5.32,1.37,-3.901,0.007,
000004,国农科技,0.83,-0.98,-3.911,0.005,
000576,广东甘化,4.36,0.15,-3.916,0.001,
601599,鹿港文化,8.9,0.0,-3.92,0.0,
002329,皇氏集团,5.19,0.55,-3.924,0.003,
600146,商赢环球,2.0,1.89,-3.928,0.009,
000948,南天信息,2.47,1.35,-3.93,0.007,
002897,意华股份,0.67,0.81,-3.938,0.004,
002809,红墙股份,0.61,-0.06,-3.938,0.0,
002703,浙江世宝,5.53,0.0,-3.94,0.0,
002158,汉钟精机,5.29,-0.92,-3.942,0.005,
002028,思源电气,5.8,-1.35,-3.944,0.007,
600358,国旅联合,4.32,-1.02,-3.95,0.005,
002712,思美传媒,3.08,2.1,-3.955,0.01,
002700,新疆浩源,3.13,-0.54,-3.961,0.003,
002881,美格智能,0.45,1.93,-3.972,0.01,
600462,九有股份,5.34,0.89,-3.973,0.004,
002499,科林环保,1.89,-4.09,-3.975,0.021,
600826,兰生股份,4.21,0.6,-3.977,0.003,
002938,鹏鼎控股,2.31,-0.34,-3.978,0.002,
600452,涪陵电力,2.24,-3.46,-3.981,0.018,
002495,佳隆股份,6.82,-2.49,-3.982,0.013,
600960,渤海汽车,6.8,0.0,-3.99,0.0,
002365,永安药业,2.38,0.79,-3.998,0.004,
601330,绿色动力,1.16,0.23,-4.0,0.001,
600736,苏州高新,11.51,-1.54,-4.002,0.008,
002336,人人乐,3.39,-1.14,-4.007,0.006,
600518,康美药业,44.03,-1.86,-4.009,0.009,
600738,兰州民百,4.21,3.77,-4.013,0.019,
000958,东方能源,10.99,-0.59,-4.02,0.003,
002189,利达光电,1.97,-0.18,-4.023,0.001,
002694,顾地科技,4.99,-0.2,-4.042,0.001,
002797,第一创业,19.18,1.68,-4.045,0.008,
002398,建研集团,5.25,-1.66,-4.05,0.008,
600821,津劝业,4.16,0.0,-4.05,0.0,
600187,国中水务,14.56,-0.35,-4.067,0.002,
600331,宏达股份,20.32,-0.42,-4.075,0.002,
002746,仙坛股份,2.42,0.14,-4.076,0.001,
002206,海 利 得,9.14,-1.24,-4.084,0.006,
002618,丹邦科技,5.48,1.08,-4.085,0.005,
000886,海南高速,9.68,0.51,-4.103,0.003,
002793,东音股份,0.64,-0.39,-4.105,0.002,
000652,泰达股份,14.74,0.31,-4.114,0.002,
600959,江苏有线,38.85,-3.13,-4.128,0.016,
002005,德豪润达,16.09,-1.54,-4.129,0.008,
601099,太平洋,64.79,2.21,-4.137,0.011,
002416,爱施德,11.73,-2.59,-4.139,0.013,
600590,泰豪科技,8.1,-0.52,-4.141,0.003,
000503,国新健康,8.99,-0.48,-4.142,0.002,
002501,利源精制,10.01,1.25,-4.147,0.006,
002122,*ST天马,11.84,-1.07,-4.147,0.005,
000498,山东路桥,4.41,0.0,-4.15,0.0,
600939,重庆建工,4.1,-0.62,-4.168,0.003,
002515,金字火腿,8.49,0.0,-4.18,0.0,
000676,智度股份,3.17,0.0,-4.18,0.0,
002686,亿利达,3.28,-2.0,-4.185,0.01,
601375,中原证券,18.03,2.23,-4.19,0.011,
000592,平潭发展,19.14,1.02,-4.193,0.005,
000530,大冷股份,5.98,0.59,-4.198,0.003,
600683,京投发展,7.41,0.0,-4.2,0.0,
002177,御银股份,6.45,0.89,-4.215,0.004,
600658,电子城,11.19,0.93,-4.217,0.005,
600909,华安证券,27.02,0.4,-4.218,0.002,
600576,祥源文化,4.8,-1.52,-4.218,0.008,
002630,华西能源,9.7,0.32,-4.224,0.002,
002407,多氟多,5.44,2.39,-4.235,0.012,
002544,杰赛科技,5.12,0.18,-4.238,0.001,
002199,东晶电子,2.26,-0.25,-4.24,0.001,
000695,滨海能源,2.22,-6.38,-4.245,0.033,
002173,创新医疗,2.03,-0.71,-4.245,0.004,
002423,中原特钢,5.03,-3.32,-4.258,0.017,
002429,兆驰股份,39.73,-0.49,-4.261,0.002,
002315,焦点科技,1.28,0.32,-4.275,0.002,
002193,如意集团,2.3,-1.21,-4.282,0.006,
002079,苏州固锝,7.26,1.18,-4.284,0.006,
002687,乔治白,3.19,1.35,-4.285,0.007,
002619,艾格拉斯,13.97,2.04,-4.297,0.01,
600515,海航基础,16.58,0.57,-4.308,0.003,
002011,盾安环境,8.41,-1.3,-4.31,0.007,
600306,商业城,1.77,1.29,-4.321,0.006,
002728,特一药业,1.19,-0.71,-4.324,0.004,
000620,新华联,18.97,0.5,-4.324,0.003,
600804,鹏博士,14.32,1.36,-4.326,0.007,
002406,远东传动,4.16,-1.25,-4.331,0.006,
600460,士兰微,12.47,-0.66,-4.336,0.003,
002185,华天科技,21.3,-0.75,-4.343,0.004,
600606,绿地控股,121.68,-0.16,-4.353,0.001,
000159,国际实业,4.81,0.69,-4.355,0.003,
002321,华英农业,4.23,-0.87,-4.359,0.004,
601058,赛轮轮胎,22.94,-1.23,-4.361,0.006,
002896,中大力德,0.34,1.27,-4.361,0.006,
600800,天津磁卡,6.11,-1.22,-4.371,0.006,
600410,华胜天成,10.95,0.64,-4.382,0.003,
600875,东方电气,19.97,-1.8,-4.383,0.009,
000070,特发信息,5.42,0.28,-4.393,0.001,
002154,报 喜 鸟,11.04,-0.65,-4.395,0.003,
000571,新大洲Ａ,8.06,-2.25,-4.4,0.011,
002623,亚玛顿,1.6,-0.64,-4.406,0.003,
002887,绿茵生态,0.51,-0.31,-4.407,0.002,
601086,国芳集团,1.66,0.93,-4.409,0.005,
600279,重庆港九,6.93,-2.37,-4.41,0.012,
600360,华微电子,7.38,-0.35,-4.416,0.002,
002220,天宝食品,5.45,-1.06,-4.424,0.005,
000971,高升控股,5.92,0.26,-4.442,0.001,
002307,北新路桥,8.92,-1.06,-4.444,0.005,
002512,达华智能,6.93,0.78,-4.45,0.004,
002361,神剑股份,5.81,-0.77,-4.451,0.004,
002642,荣之联,5.16,-0.87,-4.459,0.004,
002082,万邦德,2.38,-0.48,-4.461,0.002,
000691,亚太实业,2.9,1.18,-4.466,0.006,
002848,高斯贝尔,0.88,-1.84,-4.471,0.009,
002228,合兴包装,11.65,-3.03,-4.475,0.015,
002159,三特索道,1.39,-0.62,-4.476,0.003,
002590,万安科技,4.34,0.0,-4.48,0.0,
000919,金陵药业,5.03,-0.75,-4.482,0.004,
600198,*ST大唐,8.75,0.3,-4.484,0.002,
002800,天顺股份,0.35,1.86,-4.486,0.009,
600682,南京新百,9.73,0.2,-4.489,0.001,
002927,泰永长征,0.3,0.0,-4.5,0.0,
002205,国统股份,1.16,0.87,-4.516,0.004,
600764,中国海防,3.3,-1.77,-4.52,0.009,
002672,东江环保,6.52,-0.87,-4.538,0.004,
000595,宝塔实业,7.54,-0.34,-4.546,0.002,
002156,通富微电,9.72,-0.39,-4.554,0.002,
002699,美盛文化,7.91,1.73,-4.557,0.009,
002798,帝欧家居,0.98,-2.04,-4.558,0.01,
000422,*ST宜化,8.98,-1.8,-4.559,0.009,
002755,东方新星,1.72,-10.01,-4.566,0.053,
002906,华阳集团,2.02,0.1,-4.575,0.0,
002217,合力泰,25.61,-1.96,-4.578,0.01,
002774,快意电梯,0.88,-0.93,-4.586,0.005,
601108,财通证券,24.07,2.08,-4.596,0.01,
600290,华仪电气,5.27,-0.65,-4.604,0.003,
600961,株冶集团,5.27,-1.59,-4.621,0.008,
000555,神州信息,9.35,0.1,-4.625,0.0,
600218,全柴动力,3.69,1.43,-4.625,0.007,
000892,欢瑞世纪,5.17,0.0,-4.63,0.0,
002234,民和股份,1.91,-1.44,-4.633,0.007,
600368,五洲交通,11.26,0.29,-4.634,0.001,
002663,普邦股份,12.5,-1.48,-4.642,0.007,
600219,南山铝业,97.87,-2.59,-4.645,0.013,
600227,圣济堂,12.45,-0.65,-4.654,0.003,
002638,勤上股份,9.79,-0.35,-4.665,0.002,
000716,黑芝麻,5.81,0.33,-4.666,0.002,
002098,浔兴股份,3.1,1.21,-4.68,0.006,
002260,*ST德奥,2.65,-1.08,-4.691,0.005,
000056,皇庭国际,9.04,-1.91,-4.715,0.01,
600854,春兰股份,5.19,-0.78,-4.719,0.004,
600262,北方股份,1.7,-2.29,-4.723,0.012,
000616,海航投资,14.3,-0.35,-4.725,0.002,
002547,春兴精工,7.98,-0.52,-4.728,0.003,
002875,安奈儿,0.39,-0.26,-4.728,0.001,
002258,利尔化学,5.23,0.22,-4.741,0.001,
600283,钱江水利,3.53,0.17,-4.758,0.001,
600257,大湖股份,4.27,0.0,-4.76,0.0,
600551,时代出版,5.06,-0.12,-4.764,0.001,
000573,粤宏远Ａ,6.22,-0.93,-4.774,0.005,
600789,鲁抗医药,5.82,-0.64,-4.783,0.003,
600652,游久游戏,8.33,0.97,-4.785,0.005,
600260,凯乐科技,6.28,2.47,-4.785,0.012,
600604,市北高新,13.34,-2.28,-4.791,0.012,
002735,王子新材,0.43,-1.83,-4.795,0.009,
002115,三维通信,3.47,0.68,-4.797,0.003,
002259,ST升达,7.24,0.39,-4.8,0.002,
000755,山西路桥,4.69,0.48,-4.805,0.002,
600645,中源协和,3.84,-0.54,-4.817,0.003,
000662,天夏智慧,3.74,0.56,-4.82,0.003,
600610,*ST毅达,3.76,-0.63,-4.823,0.003,
000913,钱江摩托,4.54,-0.62,-4.834,0.003,
000669,金鸿控股,6.7,-1.37,-4.852,0.007,
600373,中文传媒,13.78,-2.29,-4.86,0.012,
600689,上海三毛,1.52,-1.03,-4.86,0.005,
002519,银河电子,8.32,-0.54,-4.876,0.003,
600641,万业企业,8.06,-0.53,-4.877,0.003,
000593,大通燃气,2.8,-0.14,-4.883,0.001,
600776,东方通信,9.56,-6.15,-4.883,0.032,
