code,name,p_change_range0,average_turnover,stop_mark
600243,青海华鼎,-3.431,0.473,
600004,白云机场,-3.497,0.473,
600292,远达环保,-4.066,0.473,
002628,成都路桥,-3.474,0.473,
600983,惠而浦,-4.322,0.473,
002414,高德红外,-4.427,0.473,
601700,风范股份,-3.273,0.473,
000538,云南白药,3.219,0.473,
600917,重庆燃气,-4.9,0.473,
000869,张 裕Ａ,-2.516,0.473,
600081,东风科技,-1.295,0.47,
000420,吉林化纤,-3.609,0.47,
600219,南山铝业,-2.857,0.47,
600017,日照港,-3.013,0.47,
600397,*ST安煤,-6.914,0.47,
600108,亚盛集团,-2.502,0.47,
002538,司尔特,-2.186,0.47,
600322,天房发展,-5.556,0.467,
600375,华菱星马,-2.47,0.467,
000736,中交地产,1.487,0.467,
600713,南京医药,-2.12,0.467,
002218,拓日新能,-4.585,0.463,
002081,金 螳 螂,-3.941,0.463,
600151,航天机电,-4.002,0.463,
300441,鲍斯股份,-0.569,0.463,
600489,中金黄金,-0.465,0.463,
002572,索菲亚,-1.116,0.463,
600166,福田汽车,-1.318,0.463,
000596,古井贡酒,-1.593,0.46,
002541,鸿路钢构,-2.991,0.46,
600815,厦工股份,-5.399,0.46,
601798,*ST蓝科,-3.92,0.46,
600408,*ST安泰,-4.297,0.46,
600368,五洲交通,-4.347,0.46,
600234,ST山水,-1.752,0.46,
002330,得利斯,-0.152,0.46,
000708,大冶特钢,-1.756,0.46,
300091,金通灵,-0.068,0.46,
002295,精艺股份,-3.04,0.457,
002305,南国置业,0.249,0.457,
002013,中航机电,-2.495,0.457,
600664,哈药股份,-2.601,0.457,
600791,京能置业,-3.866,0.453,
000012,南 玻Ａ,-3.416,0.453,
600497,驰宏锌锗,-3.515,0.45,
002249,大洋电机,-1.1,0.45,
002247,帝龙文化,-1.943,0.45,
002563,森马服饰,1.403,0.45,
300215,电科院,-3.285,0.45,
600279,重庆港九,-2.435,0.45,
002443,金洲管道,-1.397,0.45,
002469,三维工程,-4.272,0.447,
600812,华北制药,-2.626,0.447,
000850,华茂股份,-2.755,0.447,
600078,澄星股份,-4.444,0.447,
600433,冠豪高新,-2.05,0.447,
002495,佳隆股份,-1.127,0.447,
600587,新华医疗,0.001,0.443,
002096,南岭民爆,-3.411,0.443,
600545,卓郎智能,-0.572,0.443,
000001,平安银行,-2.488,0.443,
600109,国金证券,-4.356,0.443,
002404,嘉欣丝绸,-1.743,0.443,
000026,飞亚达Ａ,-4.181,0.443,
000921,海信科龙,-2.579,0.443,
300243,瑞丰高材,-1.985,0.443,
600857,宁波中百,1.796,0.44,
300426,唐德影视,-1.397,0.44,
000590,启迪古汉,-3.094,0.44,
000576,广东甘化,-1.961,0.44,
000780,平庄能源,-5.657,0.44,
600232,金鹰股份,-5.062,0.437,
002761,多喜爱,-1.038,0.437,
600992,贵绳股份,-3.997,0.437,
600738,兰州民百,-2.617,0.437,
600276,恒瑞医药,2.336,0.437,
002003,伟星股份,-1.732,0.437,
600565,迪马股份,-2.768,0.433,
000568,泸州老窖,-1.209,0.433,
601872,招商轮船,-2.389,0.433,
300337,银邦股份,-5.652,0.433,
002627,宜昌交运,-0.36,0.43,
601229,上海银行,-1.321,0.43,
002047,宝鹰股份,-2.57,0.43,
600406,国电南瑞,-1.849,0.43,
601375,中原证券,-4.165,0.43,
002711,欧浦智网,-1.96,0.43,
600687,刚泰控股,-4.002,0.43,
600509,天富能源,-2.343,0.427,
600767,ST运盛,-0.831,0.427,
600982,宁波热电,-1.316,0.427,
600054,黄山旅游,-3.014,0.427,
002394,联发股份,-1.326,0.427,
600383,金地集团,-3.422,0.427,
600127,金健米业,-2.38,0.427,
600690,青岛海尔,-0.269,0.423,
600697,欧亚集团,-1.662,0.423,
600979,广安爱众,-2.325,0.423,
002242,九阳股份,-2.328,0.423,
002095,生 意 宝,-4.616,0.423,
002107,沃华医药,-0.519,0.423,
601318,中国平安,-2.239,0.423,
600228,ST昌九,-3.229,0.423,
300193,佳士科技,-2.408,0.423,
601009,南京银行,-2.803,0.423,
002706,良信电器,-3.497,0.423,
600795,国电电力,0.35,0.42,
002243,通产丽星,-2.888,0.42,
000521,美菱电器,-4.292,0.42,
000400,许继电气,-2.226,0.42,
600638,新黄浦,3.734,0.42,
600608,ST沪科,-8.586,0.42,
600372,中航电子,-1.263,0.42,
600586,金晶科技,-3.168,0.42,
002042,华孚时尚,-2.97,0.42,
600780,通宝能源,-1.678,0.417,
300154,瑞凌股份,-2.105,0.417,
002608,江苏国信,-4.257,0.417,
600866,星湖科技,-3.654,0.417,
600483,福能股份,1.756,0.417,
002501,利源精制,-3.425,0.417,
002114,罗平锌电,-1.632,0.417,
601222,林洋能源,-4.454,0.413,
002140,东华科技,-3.785,0.413,
600006,东风汽车,-2.982,0.413,
600827,百联股份,-0.516,0.413,
002712,思美传媒,-3.088,0.413,
000536,华映科技,-4.508,0.413,
002084,海鸥住工,-3.5,0.413,
002300,太阳电缆,-2.579,0.413,
000531,穗恒运Ａ,3.826,0.41,
600893,航发动力,-3.352,0.41,
600552,凯盛科技,-1.603,0.41,
000560,我爱我家,-2.72,0.41,
601058,赛轮金宇,-1.931,0.41,
600875,东方电气,-2.155,0.41,
600936,广西广电,-1.889,0.41,
002201,九鼎新材,-4.255,0.407,
600749,*ST藏旅,-1.799,0.407,
600398,海澜之家,-4.338,0.407,
601199,江南水务,-0.202,0.407,
600466,蓝光发展,-0.203,0.407,
600173,卧龙地产,-1.758,0.407,
002420,毅昌股份,-3.297,0.407,
600828,茂业商业,-2.688,0.407,
000922,*ST佳电,-2.861,0.407,
000688,建新矿业,-4.932,0.403,
600978,宜华生活,-2.214,0.403,
600103,青山纸业,-2.235,0.403,
002031,巨轮智能,-1.914,0.403,
002374,丽鹏股份,-3.136,0.403,
300129,泰胜风能,-2.204,0.403,
601799,星宇股份,-0.805,0.403,
601117,中国化学,-0.763,0.403,
600790,轻纺城,-2.538,0.403,
300174,元力股份,-7.514,0.403,
300001,特锐德,-0.075,0.403,
600262,北方股份,-2.25,0.4,
000777,中核科技,-2.325,0.4,
600757,长江传媒,-1.806,0.4,
002565,顺灏股份,-1.039,0.4,
002416,爱施德,-3.427,0.397,
002533,金杯电工,-2.444,0.397,
601808,中海油服,-6.57,0.397,
600478,科力远,-4.679,0.397,
600493,凤竹纺织,-3.767,0.397,
000897,津滨发展,1.363,0.393,
601139,深圳燃气,-1.784,0.393,
002187,广百股份,-0.934,0.393,
000678,襄阳轴承,-2.828,0.393,
300233,金城医药,-1.498,0.393,
002336,人人乐,-2.699,0.393,
600785,新华百货,2.323,0.393,
600741,华域汽车,-1.623,0.393,
600714,金瑞矿业,-5.818,0.393,
000036,华联控股,-3.641,0.393,
600037,歌华有线,-1.721,0.39,
002378,章源钨业,-4.177,0.39,
601789,宁波建工,-1.47,0.39,
600861,北京城乡,-0.331,0.39,
600883,博闻科技,-1.821,0.39,
000548,湖南投资,-2.988,0.39,
000758,中色股份,-3.264,0.387,
000561,烽火电子,-2.55,0.387,
600011,华能国际,7.631,0.387,
600068,葛洲坝,-2.092,0.387,
600890,中房股份,-1.589,0.387,
601198,东兴证券,-0.053,0.387,
600616,金枫酒业,-1.971,0.383,
002724,海洋王,-2.051,0.383,
002364,中恒电气,-3.021,0.383,
600611,大众交通,-3.158,0.383,
600965,福成股份,-0.48,0.383,
601888,中国国旅,-0.239,0.38,
600710,苏美达,-2.741,0.38,
000563,陕国投Ａ,-2.267,0.38,
600467,好当家,-2.886,0.38,
600839,四川长虹,-2.886,0.38,
000712,锦龙股份,1.072,0.38,
601611,中国核建,-0.975,0.38,
002588,史丹利,-3.686,0.377,
600637,东方明珠,-1.92,0.377,
600128,弘业股份,-2.226,0.377,
300294,博雅生物,-3.746,0.377,
600837,海通证券,-3.577,0.377,
600853,龙建股份,-2.385,0.373,
600153,建发股份,-1.296,0.373,
002275,桂林三金,-2.138,0.373,
600858,银座股份,0.136,0.37,
002623,亚玛顿,-1.724,0.37,
000589,黔轮胎Ａ,-2.239,0.37,
002015,霞客环保,0.519,0.37,
000692,惠天热电,-2.932,0.37,
600012,皖通高速,-2.944,0.37,
000418,小天鹅Ａ,-2.972,0.37,
600300,维维股份,-4.665,0.37,
000333,美的集团,-3.882,0.37,
000622,恒立实业,-3.157,0.367,
600517,置信电气,-2.433,0.367,
000722,湖南发展,-2.676,0.367,
000976,华铁股份,0.822,0.363,
000611,天首发展,0.007,0.363,
600284,浦东建设,-1.846,0.363,
002225,濮耐股份,-1.916,0.363,
600115,东方航空,-0.408,0.363,
002610,爱康科技,-1.34,0.363,
600518,康美药业,0.734,0.363,
601099,太平洋,-1.061,0.363,
600463,空港股份,-2.076,0.363,
600660,福耀玻璃,-1.403,0.36,
601100,恒立液压,2.748,0.36,
600240,华业资本,-5.4,0.36,
002688,金河生物,-2.761,0.36,
600302,标准股份,-3.726,0.36,
600060,海信电器,-0.344,0.36,
002004,华邦健康,-1.735,0.357,
300376,易事特,-3.2,0.357,
300416,苏试试验,-4.612,0.357,
002543,万和电气,-0.083,0.357,
002442,龙星化工,0.534,0.357,
600227,赤天化,0.191,0.357,
002429,兆驰股份,-3.143,0.353,
300082,奥克股份,-4.05,0.353,
600116,三峡水利,-2.687,0.353,
300237,美晨生态,-2.686,0.353,
001696,宗申动力,-3.324,0.353,
600469,风神股份,-3.107,0.353,
002523,天桥起重,-1.246,0.353,
002478,常宝股份,-2.085,0.353,
600885,宏发股份,-3.431,0.35,
601111,中国国航,-0.005,0.35,
002537,海联金汇,-0.095,0.35,
600378,天科股份,-1.006,0.35,
601616,广电电气,-1.736,0.347,
000798,中水渔业,-1.634,0.347,
002344,海宁皮城,-3.618,0.347,
600495,晋西车轴,-1.851,0.347,
601515,东风股份,2.867,0.347,
002060,粤 水 电,-1.457,0.347,
000679,大连友谊,-2.314,0.347,
600301,ST南化,-2.862,0.347,
601886,江河集团,-4.653,0.343,
600162,香江控股,-1.948,0.343,
601919,中远海控,-2.971,0.343,
600064,南京高科,-3.579,0.343,
000056,皇庭国际,-1.19,0.343,
600215,长春经开,-2.03,0.343,
002375,亚厦股份,-4.024,0.343,
600225,天津松江,-0.777,0.34,
002483,润邦股份,-4.805,0.34,
601126,四方股份,-2.639,0.34,
000404,华意压缩,-3.087,0.34,
002452,长高集团,-2.903,0.34,
300408,三环集团,-4.58,0.34,
600386,北巴传媒,-2.849,0.34,
000598,兴蓉环境,-3.039,0.34,
000559,万向钱潮,-2.821,0.34,
002255,海陆重工,0.426,0.337,
002142,宁波银行,-3.1,0.337,
600537,亿晶光电,-2.946,0.337,
601016,节能风电,-3.047,0.337,
600873,梅花生物,-2.412,0.333,
000630,铜陵有色,-1.529,0.333,
300218,安利股份,-1.86,0.333,
000755,*ST三维,-2.279,0.333,
600275,ST昌鱼,-4.928,0.333,
000652,泰达股份,-3.804,0.333,
600505,西昌电力,-2.011,0.333,
000417,合肥百货,-2.106,0.333,
601218,吉鑫科技,-1.94,0.333,
600628,新世界,-1.227,0.33,
600633,浙数文化,-2.023,0.33,
600620,天宸股份,-5.725,0.33,
000876,新 希 望,-1.621,0.33,
000776,广发证券,-3.782,0.33,
600455,博通股份,3.009,0.327,
000546,金圆股份,-0.843,0.327,
300087,荃银高科,-0.559,0.327,
000002,万 科Ａ,-1.239,0.327,
002540,亚太科技,-2.287,0.323,
600805,悦达投资,-3.39,0.323,
600277,亿利洁能,-5.049,0.323,
000030,富奥股份,-1.472,0.323,
002453,天马精化,-4.725,0.323,
600783,鲁信创投,-5.188,0.323,
000920,南方汇通,-3.987,0.323,
002033,丽江旅游,-1.688,0.323,
002150,通润装备,-2.877,0.323,
002561,徐家汇,-1.783,0.32,
300111,向日葵,-2.983,0.32,
600008,首创股份,-1.421,0.32,
601369,陕鼓动力,-2.872,0.32,
601208,东材科技,-3.44,0.32,
000031,中粮地产,-4.709,0.32,
600496,精工钢构,-2.563,0.32,
600481,双良节能,2.824,0.317,
002303,美盈森,-3.929,0.317,
600310,桂东电力,-3.734,0.313,
600156,华升股份,-1.377,0.313,
600870,*ST厦华,2.191,0.313,
000631,顺发恒业,-4.214,0.313,
600066,宇通客车,-1.829,0.313,
600370,三房巷,-2.017,0.313,
000892,欢瑞世纪,-2.322,0.313,
000514,渝 开 发,-3.228,0.313,
601677,明泰铝业,-0.962,0.313,
002228,合兴包装,-1.377,0.313,
600273,嘉化能源,-1.548,0.31,
002244,滨江集团,-3.53,0.31,
600168,武汉控股,-1.3,0.31,
600705,中航资本,-3.081,0.307,
002319,乐通股份,-0.07,0.307,
600909,华安证券,-3.22,0.307,
600071,凤凰光学,-0.494,0.307,
600835,上海机电,-4.396,0.307,
002266,浙富控股,-1.458,0.307,
000517,荣安地产,0.275,0.307,
600844,丹化科技,-2.027,0.303,
002186,全 聚 德,-2.597,0.303,
000903,云内动力,-2.638,0.303,
601137,博威合金,-5.024,0.303,
002269,美邦服饰,-1.21,0.3,
002032,苏 泊 尔,-3.743,0.3,
600658,DR电子城,-2.368,0.3,
000913,钱江摩托,-3.921,0.3,
000667,美好置业,-3.736,0.3,
600385,山东金泰,-1.694,0.3,
601038,一拖股份,-1.843,0.3,
600550,保变电气,-2.826,0.3,
300257,开山股份,-4.423,0.297,
600644,乐山电力,-2.098,0.297,
601007,金陵饭店,-3.035,0.297,
600007,中国国贸,3.897,0.297,
002322,理工环科,-2.89,0.297,
002286,保龄宝,-1.799,0.293,
600642,申能股份,-1.431,0.293,
600676,交运股份,-2.765,0.293,
300204,舒泰神,-2.832,0.293,
600595,中孚实业,-1.545,0.293,
000959,首钢股份,-4.462,0.293,
002475,立讯精密,-4.893,0.293,
002534,杭锅股份,-3.506,0.293,
002673,西部证券,-2.046,0.293,
600869,智慧能源,-4.87,0.29,
300125,易世达,-2.112,0.29,
000570,苏常柴Ａ,-2.854,0.29,
002487,大金重工,-2.679,0.29,
600817,ST宏盛,0.229,0.287,
000402,金 融 街,-0.105,0.287,
600761,安徽合力,-2.665,0.287,
000550,江铃汽车,-3.153,0.287,
000718,苏宁环球,-2.483,0.283,
601558,ST锐电,0.014,0.283,
300381,溢多利,-3.633,0.283,
000069,华侨城Ａ,-3.088,0.283,
002333,罗普斯金,-1.076,0.28,
600860,京城股份,-3.94,0.28,
600321,*ST正源,-4.379,0.28,
601216,君正集团,-3.169,0.28,
002287,奇正藏药,-2.765,0.28,
600723,首商股份,-1.412,0.28,
601958,金钼股份,-3.922,0.28,
600599,熊猫金控,-2.323,0.28,
000625,长安汽车,-3.862,0.277,
002646,青青稞酒,-2.423,0.277,
000541,佛山照明,-2.801,0.277,
000422,*ST宜化,9.6,0.277,
600748,上实发展,-2.263,0.277,
600843,上工申贝,-1.587,0.277,
000682,东方电子,-3.121,0.273,
601021,春秋航空,1.036,0.273,
000096,广聚能源,-7.896,0.273,
601601,中国太保,-3.231,0.273,
002116,中国海诚,-4.757,0.273,
600208,新湖中宝,-1.616,0.273,
600617,国新能源,-5.643,0.27,
600998,九州通,0.22,0.27,
000685,中山公用,-2.334,0.27,
600693,东百集团,-0.948,0.27,
600863,内蒙华电,-1.124,0.27,
600010,包钢股份,-0.967,0.27,
002518,科士达,-1.82,0.27,
000895,双汇发展,-2.223,0.27,
002304,洋河股份,-0.246,0.27,
002014,永新股份,-2.853,0.27,
600739,辽宁成大,-3.553,0.267,
000728,国元证券,-2.991,0.267,
002705,新宝股份,-2.525,0.263,
002077,大港股份,-1.81,0.263,
600098,广州发展,2.578,0.263,
300196,长海股份,-1.104,0.26,
000761,本钢板材,-2.881,0.26,
600655,豫园股份,-1.538,0.26,
600252,中恒集团,-1.037,0.26,
601555,东吴证券,-3.149,0.26,
600612,老凤祥,-0.152,0.257,
300309,吉艾科技,-3.164,0.257,
600819,耀皮玻璃,-1.448,0.257,
600688,上海石化,-3.743,0.257,
600180,瑞茂通,-3.876,0.257,
600163,中闽能源,-2.612,0.257,
600823,世茂股份,-2.263,0.253,
600035,楚天高速,-1.25,0.253,
002083,孚日股份,-1.073,0.253,
600106,重庆路桥,-2.257,0.253,
000719,中原传媒,-1.953,0.253,
000428,华天酒店,-4.08,0.253,
002435,长江润发,-0.921,0.25,
002674,兴业科技,-0.901,0.25,
002311,海大集团,-4.539,0.25,
601000,唐山港,-2.299,0.25,
601929,吉视传媒,-1.809,0.25,
000949,新乡化纤,-3.977,0.25,
600674,川投能源,-0.11,0.25,
600695,绿庭投资,-0.946,0.247,
600743,华远地产,-2.922,0.247,
601718,际华集团,-4.348,0.247,
002337,赛象科技,-2.45,0.247,
000686,东北证券,-2.941,0.247,
000612,焦作万方,-0.786,0.247,
601333,广深铁路,-2.775,0.243,
600089,特变电工,-2.293,0.243,
000981,银亿股份,-1.245,0.243,
002041,登海种业,-0.434,0.243,
600649,城投控股,-1.984,0.243,
600894,广日股份,-2.85,0.24,
600725,ST云维,-0.767,0.24,
600159,大龙地产,-2.9,0.24,
002482,广田集团,-1.856,0.24,
600247,*ST成城,-3.957,0.24,
002607,亚夏汽车,33.257,0.237,
601211,国泰君安,-2.735,0.237,
600811,东方集团,-1.819,0.237,
600895,张江高科,-3.891,0.237,
002493,荣盛石化,-4.226,0.237,
002227,奥 特 迅,-3.672,0.237,
600053,九鼎投资,-3.077,0.237,
000889,茂业通信,-3.255,0.237,
300342,天银机电,-3.136,0.237,
000898,鞍钢股份,-3.818,0.237,
000068,华控赛格,-1.128,0.233,
600959,江苏有线,-1.91,0.233,
601006,大秦铁路,-3.784,0.233,
002415,海康威视,-7.158,0.233,
600307,酒钢宏兴,-1.282,0.233,
600824,益民集团,-1.622,0.23,
600143,金发科技,-0.864,0.23,
600184,光电股份,-2.692,0.23,
600648,外高桥,-2.625,0.23,
300454,深信服,33.1,0.23,
002356,赫美集团,-1.72,0.227,
002412,汉森制药,-1.783,0.227,
600220,江苏阳光,-2.993,0.227,
600236,桂冠电力,0.519,0.227,
601028,玉龙股份,-2.778,0.227,
600519,贵州茅台,-3.141,0.227,
600820,隧道股份,-2.476,0.227,
601608,中信重工,-4.4,0.227,
600847,万里股份,-3.061,0.223,
000518,四环生物,-5.297,0.223,
002062,宏润建设,-2.735,0.223,
002505,大康农业,-0.416,0.223,
300180,华峰超纤,-0.779,0.223,
600400,红豆股份,-4.667,0.223,
600058,五矿发展,-4.057,0.22,
300108,吉药控股,-2.669,0.22,
600421,ST仰帆,-0.939,0.22,
600233,圆通速递,-2.07,0.22,
600070,浙江富润,-1.867,0.22,
600169,太原重工,-0.679,0.217,
600736,苏州高新,-2.313,0.217,
600281,太化股份,-2.981,0.217,
600683,京投发展,0.538,0.217,
600665,天地源,-1.983,0.217,
601311,骆驼股份,-1.441,0.217,
600528,中铁工业,-2.261,0.217,
600020,中原高速,-1.563,0.217,
601113,华鼎股份,0.409,0.217,
002549,凯美特气,-1.734,0.213,
000607,华媒控股,-2.3,0.213,
600320,振华重工,-2.176,0.213,
000157,中联重科,-1.622,0.213,
600881,亚泰集团,-1.339,0.213,
601801,皖新传媒,-1.523,0.213,
002489,浙江永强,-2.136,0.213,
000797,中国武夷,-2.086,0.21,
000620,新华联,-1.586,0.21,
002372,伟星新材,-2.687,0.207,
000709,河钢股份,-1.81,0.207,
000656,金科股份,-1.696,0.207,
000668,荣丰控股,-2.018,0.207,
600067,冠城大通,-2.907,0.203,
600312,平高电气,-0.811,0.203,
601106,中国一重,-5.804,0.203,
601166,兴业银行,-1.043,0.2,
600269,赣粤高速,-1.71,0.2,
600871,*ST油服,-0.898,0.2,
000883,湖北能源,-1.565,0.2,
600774,汉商集团,1.384,0.2,
600640,号百控股,-3.734,0.2,
601928,凤凰传媒,-2.953,0.197,
600177,雅戈尔,-1.767,0.197,
601177,杭齿前进,-2.954,0.197,
600551,时代出版,-3.405,0.197,
000861,海印股份,-3.533,0.197,
600961,株冶集团,-2.474,0.193,
002072,凯瑞德,-27.124,0.193,
000863,三湘印象,-5.256,0.193,
601088,中国神华,-5.989,0.193,
000750,国海证券,-2.411,0.193,
002459,天业通联,-1.0,0.19,
600864,哈投股份,-1.912,0.19,
002595,豪迈科技,-1.681,0.19,
000601,韶能股份,-1.858,0.187,
002100,天康生物,-1.344,0.187,
600792,云煤能源,-3.71,0.187,
600851,海欣股份,-2.846,0.183,
601377,兴业证券,-2.49,0.183,
000767,漳泽电力,-1.685,0.183,
600019,宝钢股份,-2.083,0.183,
600825,新华传媒,-1.434,0.183,
600190,锦州港,-4.6,0.18,
002686,亿利达,-2.332,0.18,
002641,永高股份,-1.791,0.18,
600083,博信股份,-0.858,0.18,
002602,世纪华通,-1.259,0.177,
601098,中南传媒,0.736,0.177,
600039,四川路桥,-2.376,0.173,
601005,重庆钢铁,-4.657,0.173,
601668,中国建筑,-1.895,0.17,
600548,深高速,0.683,0.17,
600575,皖江物流,0.27,0.17,
000608,阳光股份,-0.624,0.167,
600629,华建集团,-2.864,0.167,
000828,东莞控股,-2.463,0.167,
601226,华电重工,-3.407,0.163,
000061,农 产 品,-3.271,0.163,
002090,金智科技,-1.04,0.16,
002352,顺丰控股,-2.981,0.16,
600369,西南证券,-3.996,0.16,
600834,申通地铁,-1.059,0.157,
601579,会稽山,-1.459,0.157,
600415,小商品城,-2.117,0.157,
002689,远大智能,-3.346,0.157,
600829,人民同泰,-1.912,0.157,
601010,文峰股份,-3.261,0.157,
600510,黑牡丹,-1.706,0.153,
601788,光大证券,-3.636,0.153,
600033,福建高速,0.293,0.153,
600582,天地科技,-2.728,0.153,
601818,光大银行,-1.228,0.153,
000027,深圳能源,-1.547,0.153,
600016,民生银行,-1.012,0.15,
601866,中远海发,-3.567,0.15,
601880,大连港,-1.632,0.15,
000783,长江证券,-1.88,0.147,
600170,上海建工,-1.622,0.147,
601727,上海电气,2.286,0.147,
600028,中国石化,-4.125,0.147,
600578,京能电力,0.56,0.143,
600036,招商银行,-2.009,0.143,
000803,*ST金宇,-2.987,0.143,
601328,交通银行,-0.97,0.14,
000918,嘉凯城,-1.524,0.14,
002841,视源股份,-2.025,0.137,
600882,广泽股份,-2.334,0.137,
002170,芭田股份,-2.402,0.133,
600246,万通地产,-2.157,0.133,
000539,粤电力Ａ,-0.446,0.133,
600104,上汽集团,-0.591,0.13,
000046,泛海控股,0.148,0.127,
000403,ST生化,-1.929,0.127,
600376,首开股份,-4.356,0.127,
600958,东方证券,-2.602,0.12,
600639,浦东金桥,-1.298,0.12,
601339,百隆东方,-4.187,0.12,
601898,中煤能源,-4.373,0.117,
600675,中华企业,-0.773,0.117,
600900,长江电力,1.019,0.113,
600999,招商证券,-2.844,0.113,
601186,中国铁建,-2.359,0.113,
002498,汉缆股份,-2.76,0.11,
601766,中国中车,-1.339,0.11,
601188,龙江交通,-2.257,0.107,
600015,华夏银行,-1.406,0.107,
601169,北京银行,-1.743,0.107,
601238,广汽集团,-3.036,0.107,
600023,浙能电力,0.759,0.107,
002678,珠江钢琴,-1.912,0.107,
601618,中国中冶,-3.624,0.103,
600403,大有能源,-5.387,0.1,
601901,方正证券,-0.979,0.093,
601107,四川成渝,-1.275,0.09,
600094,大名城,-2.019,0.087,
601288,XD农业银,-2.285,0.087,
601567,三星医疗,-2.046,0.087,
601398,工商银行,-3.02,0.083,
600350,山东高速,-2.618,0.083,
600018,上港集团,-0.292,0.08,
000150,宜华健康,-2.657,0.077,
000166,申万宏源,-3.089,0.077,
600377,宁沪高速,0.201,0.073,
601179,中国西电,-1.525,0.07,
601669,中国电建,-2.726,0.07,
600663,陆家嘴,-2.17,0.067,
600000,浦发银行,-1.554,0.067,
601158,重庆水务,-1.246,0.063,
600061,国投资本,-3.026,0.063,
002736,国信证券,-2.527,0.06,
601018,宁波港,-0.202,0.057,
601633,长城汽车,-2.333,0.053,
300746,N汉嘉,43.95,0.05,
600317,营口港,-1.683,0.05,
601800,中国交建,-0.462,0.043,
601628,中国人寿,-0.954,0.033,
601857,中国石油,-5.027,0.033,
300745,欣锐科技,74.324,0.023,
600807,*ST天业,-14.335,0.013,
002122,*ST天马,-14.308,0.007,
603066,音飞储存,,,
603386,广东骏亚,,,
603161,科华控股,,,
603800,道森股份,,,
603045,福达合金,,,
603926,铁流股份,,,
603286,日盈电子,,,
603259,药明康德,,,
603813,原尚股份,,,
603527,众源新材,,,
603013,亚普股份,,,
603767,中马传动,,,
603676,卫信康,,,
603069,海汽集团,,,
603829,洛凯股份,,,
603331,百达精工,,,
603277,银都股份,,,
603006,联明股份,,,
603768,常青股份,,,
603922,金鸿顺,,,
603129,春风动力,,,
603959,百利科技,,,
603896,寿仙谷,,,
603727,博迈科,,,
603515,欧普照明,,,
603078,江化微,,,
603616,韩建河山,,,
603378,亚士创能,,,
603577,汇金通,,,
603701,德宏股份,,,
603730,岱美股份,,,
603855,华荣股份,,,
603912,佳力图,,,
603655,朗博科技,,,
603919,金徽酒,,,
603886,元祖股份,,,
603506,南都物业,,,
603380,易德龙,,,
603008,喜临门,,,
603499,翔港科技,,,
603628,清源股份,,,
603679,华体科技,,,
603917,合力科技,,,
603883,老百姓,,,
603179,新泉股份,,,
603036,如通股份,,,
603858,步长制药,,,
603029,天鹅股份,,,
603899,晨光文具,,,
603089,正裕工业,,,
603369,今世缘,,,
603358,华达科技,,,
603909,合诚股份,,,
603633,徕木股份,,,
603937,丽岛新材,,,
603278,大业股份,,,
603200,上海洗霸,,,
603978,深圳新星,,,
603035,常熟汽饰,,,
603266,天龙股份,,,
603516,淳中科技,,,
603859,能科股份,,,
603388,元成股份,,,
603321,梅轮电梯,,,
603856,东宏股份,,,
603308,应流股份,,,
603726,朗迪集团,,,
603860,中公高科,,,
603050,科林电气,,,
603916,苏博特,,,
603316,诚邦股份,,,
603890,春秋电子,,,
603630,拉芳家化,,,
603001,奥康国际,,,
603929,亚翔集成,,,
603196,日播时尚,,,
603338,浙江鼎力,,,
603816,顾家家居,,,
603680,今创集团,,,
603037,凯众股份,,,
603901,永创智能,,,
603648,畅联股份,,,
603319,湘油泵,,,
603128,华贸物流,,,
603090,宏盛股份,,,
603396,金辰股份,,,
603328,依顿电子,,,
603166,福达股份,,,
603335,迪生力,,,
603517,XD绝味食,,,
603797,联泰环保,,,
603060,国检集团,,,
603488,展鹏科技,,,
603580,艾艾精工,,,
603016,新宏泰,,,
603535,嘉诚国际,,,
603878,武进不锈,,,
603169,兰石重装,,,
603777,来伊份,,,
603596,伯特利,,,
603758,秦安股份,,,
603809,豪能股份,,,
603021,山东华鹏,,,
603329,上海雅仕,,,
603920,世运电路,,,
603689,皖天然气,,,
603139,康惠制药,,,
603611,诺力股份,,,
603181,皇马科技,,,
603063,禾望电气,,,
603683,晶华新材,,,
603808,歌力思,,,
603041,美思德,,,
603970,中农立华,,,
603507,振江股份,,,
603238,诺邦股份,,,
603229,奥翔药业,,,
603226,菲林格尔,,,
603067,振华股份,,,
603199,九华旅游,,,
603822,嘉澳环保,,,
603233,大参林,,,
603348,文灿股份,,,
603606,东方电缆,,,
603131,上海沪工,,,
603416,信捷电气,,,
603658,安图生物,,,
603305,旭升股份,,,
603496,恒为科技,,,
603500,祥和实业,,,
603716,塞力斯,,,
603579,荣泰健康,,,
603330,上海天洋,,,
603528,多伦科技,,,
603738,泰晶科技,,,
603556,海兴电力,,,
603879,XD永悦科,,,
603356,华菱精工,,,
603985,恒润股份,,,
603776,永安行,,,
603106,恒银金融,,,
603239,浙江仙通,,,
603363,傲农生物,,,
603712,七一二,,,
603178,圣龙股份,,,
603505,金石资源,,,
603326,我乐家居,,,
603728,鸣志电器,,,
603557,起步股份,,,
603969,银龙股份,,,
603569,长久物流,,,
603709,中源家居,,,
603387,基蛋生物,,,
603663,三祥新材,,,
603757,大元泵业,,,
603039,泛微网络,,,
603458,勘设股份,,,
603848,好太太,,,
603098,森特股份,,,
603698,航天工程,,,
603963,大理药业,,,
601992,金隅集团,,,
