code,name,past_p_change,past_positive
603978,深圳新星,-1.92863090805,
002045,国光电器,-1.91239206941,★
601928,凤凰传媒,-1.91124341395,★
300406,九强生物,-1.90936297549,★
600368,五洲交通,-1.90466102391,★
002172,澳洋科技,-1.89712709225,★
002741,光华科技,-1.8962792826,★
601058,赛轮金宇,-1.88542492621,★
002152,广电运通,-1.88322455878,★
300127,银河磁体,-1.88295975877,★
002595,豪迈科技,-1.87916454763,★
000890,法 尔 胜,-1.86929912724,★
300117,嘉寓股份,-1.86887311312,★
300442,普丽盛,-1.86585607525,★
002628,成都路桥,-1.8615233335,★
600282,南钢股份,-1.86074390601,★
600367,红星发展,-1.86022657838,★
600642,申能股份,-1.85816473529,★
300316,晶盛机电,-1.85776420391,★
002290,中科新材,-1.853771423,★
000911,南宁糖业,-1.8478831253,★
002640,跨境通,-1.84104642518,★
600969,郴电国际,-1.8354811827,★
300032,金龙机电,-1.83545087603,
600738,兰州民百,-1.83221191426,★
601016,节能风电,-1.82601515346,★
300296,利亚德,-1.82434142163,★
002546,新联电子,-1.82330795237,
603999,读者传媒,-1.81916440609,★
000780,*ST平能,-1.81630124454,★
300193,佳士科技,-1.81253751652,
002691,冀凯股份,-1.80740059095,★
300418,昆仑万维,-1.80437700832,★
000570,苏常柴Ａ,-1.79952935927,★
300098,高新兴,-1.79578147551,★
300475,聚隆科技,-1.78240891971,
600858,银座股份,-1.77758762192,
300550,和仁科技,-1.77755243483,★
600126,杭钢股份,-1.7773702068,★
300436,广生堂,-1.76424310053,★
002273,水晶光电,-1.75640365358,★
600080,金花股份,-1.74745133889,★
600311,荣华实业,-1.74375134348,★
600860,*ST京城,-1.73525646344,★
600018,上港集团,-1.73420727147,★
002285,世联行,-1.71616214902,★
300083,劲胜智能,-1.71186803773,
002523,天桥起重,-1.70170061431,
601020,华钰矿业,-1.70083038973,★
000637,茂化实华,-1.69983562376,★
300328,宜安科技,-1.69525484813,
300172,中电环保,-1.68721693955,★
000988,华工科技,-1.68698589056,★
600890,中房股份,-1.68481930965,★
603579,荣泰健康,-1.67743367148,★
600530,交大昂立,-1.66206969762,★
600191,华资实业,-1.66037140132,★
000705,浙江震元,-1.65804143415,★
000498,山东路桥,-1.65648616255,★
002441,众业达,-1.65634624171,★
300019,硅宝科技,-1.65436525533,★
002410,广联达,-1.64723703463,★
603339,四方冷链,-1.6393661799,★
603878,武进不锈,-1.63913541711,★
600933,爱柯迪,-1.62789059227,★
001696,宗申动力,-1.62289861116,★
000514,渝 开 发,-1.62193383191,★
601238,广汽集团,-1.61532428993,★
600056,中国医药,-1.6124388045,★
600874,创业环保,-1.60985797957,★
000157,中联重科,-1.60528416528,★
002442,龙星化工,-1.60414204481,
000886,海南高速,-1.60390867961,★
002308,威创股份,-1.60131604629,★
002333,罗普斯金,-1.59795439057,★
000627,天茂集团,-1.59618963127,★
600702,舍得酒业,-1.59307207316,★
600199,金种子酒,-1.59187081215,★
300352,北信源,-1.58974445783,
000401,冀东水泥,-1.56585410515,★
002717,岭南园林,-1.56099781051,★
600497,驰宏锌锗,-1.54197549801,★
600482,中国动力,-1.54004121141,
300139,晓程科技,-1.52384298389,
002108,沧州明珠,-1.5186252966,★
002434,万里扬,-1.51694604653,
002394,联发股份,-1.5166546663,★
600526,菲达环保,-1.51251357104,★
300200,高盟新材,-1.49958626229,★
603707,健友股份,-1.49075140502,★
600736,苏州高新,-1.48565563374,★
002390,信邦制药,-1.46831466645,★
000928,中钢国际,-1.46645961258,★
000513,丽珠集团,-1.46351865112,★
002332,仙琚制药,-1.45045087648,★
002210,飞马国际,-1.436436478,
300217,东方电热,-1.43444356595,
002549,凯美特气,-1.43300052144,★
600234,ST山水,-1.43290480239,
000723,美锦能源,-1.4326257466,
300355,蒙草生态,-1.43261740488,★
002219,恒康医疗,-1.42928711268,★
603359,东珠景观,-1.41748035194,
300250,初灵信息,-1.41408820552,★
300147,香雪制药,-1.40987327021,
300269,联建光电,-1.40342554457,
000978,桂林旅游,-1.40302094482,★
002635,安洁科技,-1.39443721886,★
002372,伟星新材,-1.3865820126,★
002518,科士达,-1.38611486421,★
603323,吴江银行,-1.3859912863,★
600797,浙大网新,-1.37893226447,★
600138,中青旅,-1.37871688314,★
600811,东方集团,-1.37778351254,★
600774,汉商集团,-1.3764153304,★
002420,毅昌股份,-1.37564720548,★
600297,广汇汽车,-1.36970066404,★
002320,海峡股份,-1.36797419657,★
300428,四通新材,-1.35842146156,★
002191,劲嘉股份,-1.35656734863,★
300318,博晖创新,-1.35284078403,★
002126,银轮股份,-1.35047829302,★
000415,渤海金控,-1.3482710183,
600171,上海贝岭,-1.34498870197,★
000713,丰乐种业,-1.34234520302,
002436,兴森科技,-1.34116312073,★
603309,维力医疗,-1.33844764469,
002587,奥拓电子,-1.32139699321,★
300395,菲利华,-1.31863646132,
300286,安科瑞,-1.31215601054,★
600517,置信电气,-1.31043450673,★
002827,高争民爆,-1.30011386406,★
002328,新朋股份,-1.29338025999,★
300036,超图软件,-1.28965716584,★
000955,欣龙控股,-1.27742500055,★
002822,中装建设,-1.27705512062,★
300636,同和药业,-1.27457537154,★
002006,精功科技,-1.27440116546,★
603100,川仪股份,-1.26521729655,★
603118,共进股份,-1.26504264277,★
000797,中国武夷,-1.26160005812,★
000089,深圳机场,-1.25905002954,★
603987,康德莱,-1.25822216165,★
300038,梅泰诺,-1.25430640687,★
601163,三角轮胎,-1.24846792095,★
600865,百大集团,-1.24194734578,★
600252,中恒集团,-1.23946278376,★
300345,红宇新材,-1.23880875401,★
603669,灵康药业,-1.22722671429,★
603005,晶方科技,-1.22352007089,★
600235,民丰特纸,-1.21604733542,★
600433,冠豪高新,-1.21413935441,★
300297,蓝盾股份,-1.20967567105,★
600106,重庆路桥,-1.19833679507,
002679,福建金森,-1.189965212,★
000417,合肥百货,-1.18626792471,★
300311,任子行,-1.18572161409,★
603388,元成股份,-1.18261941341,★
002299,圣农发展,-1.1797068262,★
300681,英搏尔,-1.17657454994,★
600267,海正药业,-1.176054475,★
002362,汉王科技,-1.17581497746,★
600693,东百集团,-1.17078846815,★
300570,太辰光,-1.15536425272,★
300061,康旗股份,-1.14726488187,★
000869,张 裕Ａ,-1.1413473482,★
000767,漳泽电力,-1.13888620769,★
600004,白云机场,-1.13729123389,★
002036,联创电子,-1.13383082944,
600326,西藏天路,-1.12707471531,★
002487,大金重工,-1.12648436189,★
300407,凯发电气,-1.12360159555,★
300584,海辰药业,-1.12209853177,★
600338,西藏珠峰,-1.11939931826,★
000895,双汇发展,-1.11917458777,★
000022,深赤湾Ａ,-1.11205978873,
300094,国联水产,-1.10845041426,★
000976,华铁股份,-1.10816650221,★
000762,西藏矿业,-1.10032468047,★
601567,三星医疗,-1.09957598166,★
000795,英洛华,-1.08856363413,★
603816,顾家家居,-1.0883594224,★
002099,海翔药业,-1.08781613901,★
002135,东南网架,-1.08769423278,★
600380,健康元,-1.08417834802,★
600150,中国船舶,-1.0829368055,★
603696,安记食品,-1.07648667818,
600510,黑牡丹,-1.07504327712,★
600387,海越股份,-1.07267638946,★
000651,格力电器,-1.07192018895,★
000882,华联股份,-1.06955769984,★
000630,铜陵有色,-1.0686330445,★
002638,勤上股份,-1.05960251456,★
002305,南国置业,-1.05694848699,★
000418,小天鹅Ａ,-1.05325124288,★
000338,潍柴动力,-1.04472158113,★
002339,积成电子,-1.02901833819,★
600664,哈药股份,-1.02757128602,
600306,商业城,-1.02723825017,★
603601,再升科技,-1.0229678522,★
002397,梦洁股份,-1.01901905126,★
000889,茂业通信,-1.00965255029,
300154,瑞凌股份,-1.00871052854,★
002206,海 利 得,-1.00750551026,★
000709,河钢股份,-1.00416644945,★
002707,众信旅游,-1.00345433545,★
002241,歌尔股份,-0.999415578605,★
600887,伊利股份,-0.997232066042,★
600522,中天科技,-0.991661753714,★
000509,华塑控股,-0.990849883858,★
002059,云南旅游,-0.984193563841,
000948,南天信息,-0.981206053219,★
300209,天泽信息,-0.977398718918,★
002083,孚日股份,-0.974979782494,★
603128,华贸物流,-0.972280703383,★
601595,上海电影,-0.968536726195,★
300118,东方日升,-0.967773188304,★
002154,报 喜 鸟,-0.967224565039,
603368,柳州医药,-0.96451968173,★
002252,上海莱士,-0.96047406343,★
000568,泸州老窖,-0.958180538418,★
601107,四川成渝,-0.951778096353,★
300430,诚益通,-0.950700940204,★
300675,建科院,-0.943574193518,★
600111,北方稀土,-0.940940826525,★
002296,辉煌科技,-0.934901045806,★
600565,迪马股份,-0.931264447296,★
600666,奥瑞德,-0.927965003488,★
600479,千金药业,-0.920713595642,★
603730,岱美股份,-0.917254327117,
002057,中钢天源,-0.914866611188,★
600766,园城黄金,-0.907979613634,
600961,株冶集团,-0.905196562728,★
000426,兴业矿业,-0.899290851949,★
300148,天舟文化,-0.891106234602,★
000680,山推股份,-0.878970837771,★
600584,长电科技,-0.865950463012,★
002067,景兴纸业,-0.856247597199,★
000710,贝瑞基因,-0.855761451113,★
600476,湘邮科技,-0.852565868036,★
002364,中恒电气,-0.82939627444,★
002378,章源钨业,-0.827565911872,★
002602,世纪华通,-0.815135429055,★
600011,华能国际,-0.813094680401,★
000529,广弘控股,-0.810617271883,★
000678,襄阳轴承,-0.810064871923,★
300070,碧水源,-0.795408591869,★
600323,瀚蓝环境,-0.790220803409,★
300103,达刚路机,-0.789904276897,
300654,世纪天鸿,-0.78963189143,
600039,四川路桥,-0.789398555712,★
000939,凯迪生态,-0.786321537985,★
002612,朗姿股份,-0.773086764186,★
002170,芭田股份,-0.771307320291,★
600552,凯盛科技,-0.761302009705,★
600706,曲江文旅,-0.745187991456,★
601992,金隅集团,-0.706825154217,★
002245,澳洋顺昌,-0.701616448014,
000070,特发信息,-0.68793669949,★
600195,中牧股份,-0.686406094816,★
300062,中能电气,-0.683736276369,★
600094,大名城,-0.679857571453,★
002468,申通快递,-0.673649491476,★
002788,鹭燕医药,-0.670878575609,★
002173,创新医疗,-0.667384781225,★
000760,斯太尔,-0.659665531143,
002730,电光科技,-0.650511453606,
600576,祥源文化,-0.648171836384,★
002071,长城影视,-0.636091669023,★
601965,中国汽研,-0.632971939919,★
600795,国电电力,-0.630685662624,★
300203,聚光科技,-0.607463163586,★
600857,宁波中百,-0.602824064433,★
600130,波导股份,-0.599173204004,
002121,科陆电子,-0.597099476643,
002630,华西能源,-0.596922077461,★
002312,*ST三泰,-0.58965458614,★
000981,银亿股份,-0.588884230236,★
600848,上海临港,-0.58676906335,★
300367,东方网力,-0.577654293824,
300357,我武生物,-0.560020088106,★
300630,普利制药,-0.538649128284,★
002032,苏 泊 尔,-0.535472415313,★
600170,上海建工,-0.532332846011,★
600392,盛和资源,-0.528118849359,★
300119,瑞普生物,-0.521283114521,
600580,卧龙电气,-0.509912921749,★
000096,广聚能源,-0.49757570513,
600203,福日电子,-0.497080668926,★
600429,三元股份,-0.496384109873,★
300028,金亚科技,-0.488739536606,★
300039,上海凯宝,-0.479557922239,
002472,双环传动,-0.466888280102,★
603367,辰欣药业,-0.46101897346,★
002374,丽鹏股份,-0.460746848728,★
600665,天地源,-0.452746641205,★
600604,市北高新,-0.45088570566,★
603708,家家悦,-0.425690777357,★
601886,江河集团,-0.425406290497,
603160,汇顶科技,-0.4174867034,★
600377,宁沪高速,-0.41082020506,★
600012,皖通高速,-0.401502439334,★
002164,宁波东力,-0.395103793633,★
603869,北部湾旅,-0.374745719545,★
600900,长江电力,-0.371872692507,★
600764,中国海防,-0.371158923434,★
600741,华域汽车,-0.358564008917,★
603305,旭升股份,-0.342794074024,★
002350,北京科锐,-0.338940540668,★
603138,海量数据,-0.336937915339,
300411,金盾股份,-0.331692788453,★
600093,易见股份,-0.330684679858,★
002125,湘潭电化,-0.329760368043,★
000420,吉林化纤,-0.326658609591,★
000875,吉电股份,-0.317364559597,★
600531,豫光金铅,-0.314468281484,★
300656,民德电子,-0.31400284987,★
300518,盛讯达,-0.300650824712,
000938,紫光股份,-0.299358518991,★
603993,洛阳钼业,-0.282065982974,★
600351,亚宝药业,-0.275339387135,★
603081,大丰实业,-0.269193085571,★
002599,盛通股份,-0.265039136091,
600586,金晶科技,-0.253243158196,★
600773,西藏城投,-0.238343957774,★
300525,博思软件,-0.232150850762,★
600768,宁波富邦,-0.229352513407,★
002392,北京利尔,-0.225987263896,★
300580,贝斯特,-0.220563463228,
300375,鹏翎股份,-0.218408950459,
300616,尚品宅配,-0.211955277861,★
601226,华电重工,-0.211329675441,★
603806,福斯特,-0.201130508688,★
002897,意华股份,-0.179041660375,
601599,鹿港文化,-0.172636508302,★
000725,京东方Ａ,-0.171913205025,★
300018,中元股份,-0.169593832629,★
002585,双星新材,-0.164910863201,★
002654,万润科技,-0.164331618169,★
002407,多氟多,-0.161886177182,★
603466,风语筑,-0.156769214356,
002261,拓维信息,-0.147640486846,★
002652,扬子新材,-0.137131345263,★
600418,江淮汽车,-0.129122780555,★
000587,金洲慈航,-0.128595519727,
603383,顶点软件,-0.123500193509,★
000819,岳阳兴长,-0.117125917286,★
002270,华明装备,-0.115244863918,★
603556,海兴电力,-0.104486055124,★
600882,广泽股份,-0.0944286550638,★
300197,铁汉生态,-0.0932149254444,★
300597,吉大通信,-0.0719039783178,
000885,同力水泥,-0.0700618377966,★
002761,多喜爱,-0.0585237825307,★
002493,荣盛石化,-0.0568530876339,★
603505,金石资源,-0.0556153706939,★
002050,三花智控,-0.0524126508268,★
600728,佳都科技,-0.0450091083513,★
600998,九州通,-0.0442606869954,★
600302,标准股份,-0.024026186611,★
600127,金健米业,-0.023442825806,★
002150,通润装备,-0.0101982547178,★
002418,康盛股份,-0.00765400097388,★
601933,永辉超市,-0.00708588807709,★
300214,日科化学,-0.00681635980199,★
603488,展鹏科技,-0.00655490194305,★
002330,得利斯,-0.0060001659431,
000078,海王生物,-0.00512452281236,★
603338,浙江鼎力,-0.00416152189316,★
300171,东富龙,-0.00261693937249,★
300613,富瀚微,0.000714915404343,
000029,深深房Ａ,0.00231154793471,★
000969,安泰科技,0.00605160393989,★
002003,伟星股份,0.00878303996927,★
601158,重庆水务,0.0100122931268,★
600426,华鲁恒升,0.0157125027926,★
300224,正海磁材,0.0161286712016,★
600360,华微电子,0.0206094707414,★
600467,好当家,0.0556384398573,
300009,安科生物,0.0816759487085,★
300097,智云股份,0.0988700771754,★
300228,富瑞特装,0.10834760659,★
600529,山东药玻,0.111074535982,★
601229,上海银行,0.11308596606,★
600548,深高速,0.115839762036,★
002833,弘亚数控,0.120230335206,★
300077,国民技术,0.124545047515,★
002482,广田集团,0.125234633933,★
300320,海达股份,0.127035952014,★
002073,软控股份,0.131368722964,★
601699,潞安环能,0.146881518458,★
600685,中船防务,0.149029768656,★
600352,浙江龙盛,0.162773548254,★
300583,赛托生物,0.167241402765,★
603899,晨光文具,0.172282859637,★
002107,沃华医药,0.176318800355,★
603111,康尼机电,0.176598272718,★
002158,汉钟精机,0.186762843503,★
002653,海思科,0.190836846316,★
603997,继峰股份,0.196877539388,★
601113,华鼎股份,0.200697863277,★
002681,奋达科技,0.204267834439,★
002647,民盛金科,0.20979922688,★
600985,雷鸣科化,0.220778925422,★
002545,东方铁塔,0.224816338921,★
600133,东湖高新,0.22724109568,★
600382,广东明珠,0.2279275329,★
603686,龙马环卫,0.246280028615,★
601137,博威合金,0.250755022828,★
600259,广晟有色,0.266315376141,★
601388,怡球资源,0.280384410819,★
603203,快克股份,0.281912947301,★
002718,友邦吊顶,0.282030744467,★
600701,工大高新,0.282145125835,★
002220,天宝食品,0.294120071503,★
600724,宁波富达,0.306818303546,★
002319,乐通股份,0.307054000138,★
600540,*ST新赛,0.308379317738,★
601218,吉鑫科技,0.310828922952,★
600787,中储股份,0.313547738144,★
002529,海源机械,0.319684923334,★
600806,*ST昆机,0.320828964394,★
603929,亚翔集成,0.324560323771,★
002408,齐翔腾达,0.32776991295,★
600536,中国软件,0.328770478469,★
300181,佐力药业,0.3296512426,★
300327,中颖电子,0.348906502694,★
300179,四方达,0.350086556813,
002009,天奇股份,0.352906985397,★
000766,通化金马,0.360743602548,★
000021,深科技,0.36389383797,★
600726,华电能源,0.375761208966,
300251,光线传媒,0.386259661838,★
600172,黄河旋风,0.389141859843,★
600518,康美药业,0.390325298057,★
300277,海联讯,0.400831884875,
600277,亿利洁能,0.402080921735,
002867,周大生,0.403401530734,★
000899,赣能股份,0.413519807345,★
300348,长亮科技,0.415199769668,
000670,盈方微,0.430731481724,
603838,四通股份,0.434953051522,★
600166,福田汽车,0.442375850539,★
600681,百川能源,0.450998448883,
300185,通裕重工,0.461528413743,
002311,海大集团,0.461561621838,★
600022,山东钢铁,0.470200066165,★
300381,溢多利,0.477104443549,★
600707,彩虹股份,0.478297366412,★
002286,保龄宝,0.47986272039,★
002666,德联集团,0.482752427686,
002223,鱼跃医疗,0.4862112327,★
002166,莱茵生物,0.491046051246,★
603658,安图生物,0.492489705305,★
300108,吉药控股,0.498587918908,
000692,惠天热电,0.500802169159,★
002412,汉森制药,0.507847987777,★
600615,丰华股份,0.517588621726,★
600870,厦华电子,0.521831646296,★
002828,贝肯能源,0.529363051952,★
002414,高德红外,0.537792834062,★
000687,华讯方舟,0.537910750362,★
300626,华瑞股份,0.538064246812,
603667,五洲新春,0.550428697439,★
002047,宝鹰股份,0.552875185312,★
600613,神奇制药,0.554022110244,★
000409,山东地矿,0.555294128081,★
300239,东宝生物,0.563640154764,★
002550,千红制药,0.563722879366,★
002089,新 海 宜,0.567454218091,
002197,证通电子,0.573033924699,★
000880,潍柴重机,0.589277666901,★
601106,*ST一重,0.596344223215,★
600828,茂业商业,0.600392182606,★
002611,东方精工,0.605548009804,★
002088,鲁阳节能,0.613929318866,★
600785,新华百货,0.62173880378,★
600271,航天信息,0.64891199407,★
603877,太平鸟,0.649302699184,★
600746,江苏索普,0.649663438229,★
601127,小康股份,0.656162138629,★
600600,青岛啤酒,0.657803637454,★
300299,富春股份,0.667754614486,
002242,九阳股份,0.669811626584,★
600691,阳煤化工,0.671790114418,★
600710,ST常林,0.682539314797,★
300001,特锐德,0.685956492213,★
300187,永清环保,0.688168351571,★
002719,麦趣尔,0.691276888897,
000980,众泰汽车,0.692759142904,★
300463,迈克生物,0.709013735599,
000589,黔轮胎Ａ,0.710840195479,★
600365,通葡股份,0.714783226158,★
600399,抚顺特钢,0.718224958469,
600605,汇通能源,0.721182452654,★
002572,索菲亚,0.722022995372,★
002292,奥飞娱乐,0.723818230969,★
603898,好莱客,0.730776872752,★
600206,有研新材,0.738945938981,★
600249,两面针,0.739948349254,
600163,中闽能源,0.741994074897,
601929,吉视传媒,0.755998250831,★
300123,亚光科技,0.758976548172,
002474,榕基软件,0.775067217405,
000949,新乡化纤,0.77538064921,★
300275,梅安森,0.782007326086,
601188,龙江交通,0.786432222195,★
300559,佳发安泰,0.802969160248,★
002789,建艺集团,0.816696984509,★
000408,藏格控股,0.820587051842,★
300022,吉峰农机,0.826603113736,
600660,福耀玻璃,0.840416544519,★
600712,南宁百货,0.845029461578,★
600888,新疆众和,0.858599681091,★
002695,煌上煌,0.859606124297,★
000953,*ST河化,0.869069310538,★
600077,宋都股份,0.870968743163,★
603919,金徽酒,0.878349591417,★
600219,南山铝业,0.880431978008,★
000585,东北电气,0.886100692696,★
002643,万润股份,0.902057619735,★
002325,洪涛股份,0.907121848693,★
002423,中原特钢,0.909695765558,★
000989,九 芝 堂,0.922736871588,
002310,东方园林,0.924928596461,★
600298,安琪酵母,0.931035415525,★
300595,欧普康视,0.935748169473,
603288,海天味业,0.937232948829,★
600079,人福医药,0.956947154402,★
300547,川环科技,0.962093458075,
002876,三利谱,0.969859173509,★
603885,吉祥航空,0.970337927098,★
002247,帝龙文化,0.976375753251,★
600727,鲁北化工,0.981048883949,★
600645,中源协和,0.981100281293,★
600491,龙元建设,0.984462602952,★
002098,浔兴股份,0.985229838446,★
600486,扬农化工,0.9885142394,★
600082,海泰发展,0.992991461028,★
000721,西安饮食,1.01897022024,★
300527,华舟应急,1.02704516498,★
002064,华峰氨纶,1.03285797532,★
601908,京运通,1.04049643262,★
002027,分众传媒,1.04482494477,★
601515,东风股份,1.04912093794,★
300604,长川科技,1.04951771935,
603228,景旺电子,1.05884759407,★
600081,东风科技,1.06272401093,★
000862,银星能源,1.07108967612,★
002239,奥特佳,1.0999262672,★
600220,江苏阳光,1.11093401254,
600784,鲁银投资,1.11123494466,
000661,长春高新,1.11805754983,★
002698,博实股份,1.11884422925,
002124,天邦股份,1.12036173686,★
300473,德尔股份,1.12144514078,★
600997,开滦股份,1.12584498167,★
300353,东土科技,1.13972921935,★
300234,开尔新材,1.14620570419,★
002391,长青股份,1.15068259566,★
300233,金城医药,1.16053937413,★
300102,乾照光电,1.17390555346,
002829,星网宇达,1.19373746762,★
300021,大禹节水,1.20391041583,
000809,*ST新城,1.20970043896,★
000056,皇庭国际,1.21415106037,
603609,禾丰牧业,1.21463766394,
300222,科大智能,1.21640201971,★
002304,洋河股份,1.22833294186,★
603866,桃李面包,1.23312041933,★
600731,湖南海利,1.23502642545,★
002591,恒大高新,1.23778366024,★
600477,杭萧钢构,1.24941633147,★
002074,国轩高科,1.25762815433,★
603688,石英股份,1.26348607376,★
601021,春秋航空,1.26369143515,★
002255,海陆重工,1.26905206037,★
002309,中利集团,1.27001564841,★
603337,杰克股份,1.27192997497,
600236,桂冠电力,1.27644708694,★
002610,爱康科技,1.28602834797,★
601601,中国太保,1.28908064552,★
300303,聚飞光电,1.29129591763,
600007,中国国贸,1.29132079706,★
603027,千禾味业,1.2953666634,★
300529,健帆生物,1.33490378212,★
600687,刚泰控股,1.33854255746,★
000035,中国天楹,1.34519473262,★
000727,华东科技,1.34533858302,★
600896,览海投资,1.34755051611,★
603355,莱克电气,1.37606304815,★
000716,黑芝麻,1.377717605,★
300169,天晟新材,1.38240920925,★
002080,中材科技,1.38262193965,★
600103,青山纸业,1.38304287272,★
002139,拓邦股份,1.3843793414,★
002215,诺 普 信,1.39059444201,★
000572,海马汽车,1.39208218593,★
300376,易事特,1.39247172964,★
300650,太龙照明,1.39571829722,★
600549,厦门钨业,1.39957754653,★
600019,宝钢股份,1.42195799207,★
002171,楚江新材,1.4281861371,★
603568,伟明环保,1.42824603072,★
000683,远兴能源,1.43911489184,★
300511,雪榕生物,1.4490579464,★
600425,*ST青松,1.4511419896,★
600714,金瑞矿业,1.45177658242,★
600337,美克家居,1.45723549073,★
600739,辽宁成大,1.46136600826,★
600725,ST云维,1.48839092019,★
002705,新宝股份,1.49738190035,★
600258,首旅酒店,1.50383848877,★
300424,航新科技,1.51366269665,
600602,云赛智联,1.5271904461,★
300378,鼎捷软件,1.54772824237,★
600285,羚锐制药,1.55685020034,
000830,鲁西化工,1.56992473355,★
000829,天音控股,1.57407090996,★
002179,中航光电,1.58146057565,★
600167,联美控股,1.58312558219,★
601111,中国国航,1.58674878337,★
600761,安徽合力,1.58942518261,★
002084,海鸥住工,1.62228165594,★
002249,大洋电机,1.62289822674,★
300536,农尚环境,1.62361685168,★
002712,思美传媒,1.63203243938,★
002093,国脉科技,1.63325600542,★
002766,索菱股份,1.63583867169,★
300289,利德曼,1.6396051803,★
002185,华天科技,1.64122503321,★
002848,高斯贝尔,1.64850011652,★
300246,宝莱特,1.66564807932,★
002033,丽江旅游,1.67313687116,
600563,法拉电子,1.70055971636,
002617,露笑科技,1.70308289088,
002190,成飞集成,1.7033273024,★
600375,华菱星马,1.71203350818,★
600877,*ST嘉陵,1.72762676467,★
300693,盛弘股份,1.73046448933,★
600070,浙江富润,1.77423779775,★
300590,移为通信,1.77846484927,★
300261,雅本化学,1.79148892096,★
002404,嘉欣丝绸,1.79582763843,★
603308,应流股份,1.79828294735,★
000545,金浦钛业,1.80213312492,★
603001,奥康国际,1.80670767476,★
000892,欢瑞世纪,1.81343152689,★
600153,建发股份,1.83062070241,★
600638,新黄浦,1.83092817897,★
600189,吉林森工,1.83212199992,★
603399,吉翔股份,1.8412017708,★
002511,中顺洁柔,1.84795453642,★
002645,华宏科技,1.85054983304,
600617,国新能源,1.87695496938,★
000004,国农科技,1.8782010642,
002145,中核钛白,1.88668212375,★
603599,广信股份,1.89554730708,★
002737,葵花药业,1.89792178782,★
002734,利民股份,1.89859369047,★
600396,金山股份,1.90295404979,
000856,冀东装备,1.91061595797,★
002415,海康威视,1.91623028449,★
600196,复星医药,1.92084705483,★
600060,海信电器,1.92983832941,★
600318,新力金融,1.93028222711,
002031,巨轮智能,1.93840078044,
603588,高能环境,1.94051916973,★
600257,大湖股份,1.94121492598,
300174,元力股份,1.94183367062,★
000546,金圆股份,1.94423130838,★
601677,明泰铝业,1.94440572411,★
002065,东华软件,1.94588875384,★
000909,数源科技,1.95393821808,★
603077,和邦生物,1.96757680762,
300440,运达科技,1.97098426167,
002677,浙江美大,1.9890054367,★
300537,广信材料,1.99440278555,★
300230,永利股份,2.00228224846,
600158,中体产业,2.01575697903,★
002029,七 匹 狼,2.03058329174,
002322,理工环科,2.04664531747,
000902,新洋丰,2.04703243357,★
000100,TCL 集团,2.04789912805,★
002368,太极股份,2.05308980209,
601958,金钼股份,2.07525514757,★
601918,新集能源,2.07992203882,★
002351,漫步者,2.1242282437,★
002870,香山股份,2.15579025657,
603103,横店影视,2.15908875452,
603040,新坐标,2.16404261303,
600754,锦江股份,2.1659872731,★
002443,金洲管道,2.16724787194,★
300058,蓝色光标,2.16989142954,
002448,中原内配,2.17354704551,
000599,青岛双星,2.18175556273,★
002770,科迪乳业,2.19029133355,★
600658,电子城,2.23129209698,★
601258,庞大集团,2.25246239856,★
600410,华胜天成,2.26101156029,★
002334,英威腾,2.27549301531,
002613,北玻股份,2.29045047497,
000900,现代投资,2.2919150859,★
600370,三房巷,2.29457226382,★
600987,航民股份,2.29569284586,★
603200,上海洗霸,2.30795435927,★
002276,万马股份,2.32160728128,★
002542,中化岩土,2.32228827204,★
002225,濮耐股份,2.32292069551,★
600051,宁波联合,2.32296930724,★
002713,东易日盛,2.32585118477,★
300068,南都电源,2.3291094637,
300255,常山药业,2.33349097863,★
002272,川润股份,2.33434627759,★
300136,信维通信,2.33635965775,
000906,浙商中拓,2.3487934153,★
002034,旺能环境,2.3590345575,★
603728,鸣志电器,2.36605112126,
000963,华东医药,2.37198326193,★
300088,长信科技,2.3776858705,
600753,东方银星,2.3870380509,★
002131,利欧股份,2.38916240205,★
603989,艾华集团,2.4091260154,★
300054,鼎龙股份,2.41971153826,★
002044,美年健康,2.4381012779,★
600835,上海机电,2.44041428913,★
300459,金科文化,2.44055065411,★
300004,南风股份,2.45062484165,
601311,骆驼股份,2.45493494394,★
600067,冠城大通,2.45757814633,★
002230,科大讯飞,2.46346376683,★
002793,东音股份,2.47392910005,★
600397,安源煤业,2.47550314117,★
000620,新华联,2.49850692071,★
002250,联化科技,2.50482099249,★
002678,珠江钢琴,2.52113450669,★
002589,瑞康医药,2.5225932038,★
600558,大西洋,2.52367265371,★
002097,山河智能,2.54109867679,★
300282,汇冠股份,2.54606197584,★
000888,峨眉山Ａ,2.5563878144,★
002463,沪电股份,2.57861980558,
300080,易成新能,2.58750583275,★
300065,海兰信,2.58912291486,
002627,宜昌交运,2.60595490826,
600336,澳柯玛,2.6189657052,★
002558,巨人网络,2.63467368673,★
000898,鞍钢股份,2.64253462314,★
002142,宁波银行,2.64294113883,★
002236,大华股份,2.64729050647,★
603360,百傲化学,2.64836298668,★
002419,天虹股份,2.65972560337,★
300625,三雄极光,2.65973661145,★
300657,弘信电子,2.66844675827,
600146,商赢环球,2.67711032519,★
002735,王子新材,2.6804434495,★
300509,新美星,2.70346619635,★
600603,广汇物流,2.71271487322,
603508,思维列控,2.71990782402,★
300438,鹏辉能源,2.73094187586,★
002594,比亚迪,2.73541289116,★
603716,塞力斯,2.73924480006,★
