,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FLOAT_HOLDERS
3348,600118.SH,600118,中国卫星,航空,32.44,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金"
3349,001914.SZ,001914,招商积余,房产服务,32.69,"中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国建设银行股份有限公司-华安宏利混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
交通银行-华安宝利配置证券投资基金
中欧基金-建设银行-中国人寿-中国人寿保险股份有限公司委托中欧基金管理有限公司中证全指组合"
3350,000915.SZ,000915,山大华特,化学制药,32.77,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
广发基金-国新投资有限公司-广发基金-国新2号单一资产管理计划
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
广发基金-中国银行-中银国际证券有限责任公司"
3351,300073.SZ,300073,当升科技,矿物制品,32.84,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
泰达宏利基金-民生银行-泰达宏利价值成长定向增发755号
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金"
3352,300706.SZ,300706,阿石创,元器件,32.9,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
3353,002768.SZ,002768,国恩股份,塑料,32.91,"中国工商银行股份有限公司-上投摩根智慧互联股票型证券投资基金
全国社保基金五零四组合
泰达宏利基金-浦发银行-泰达宏利价值成长定向增发750号资产管理计划
国寿安保基金-广发银行-国寿安保-民生信托定增9号资产管理计划"
3354,603690.SH,603690,至纯科技,专用机械,32.96,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
基本养老保险基金一二零二组合
全国社保基金四一一组合"
3355,300762.SZ,300762,上海瀚讯,通信设备,33.06,
3356,300800.SZ,300800,力合科技,电器仪表,33.12,
3357,002918.SZ,002918,蒙娜丽莎,其他建材,33.17,"招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金
无锡汇蠡投资管理中心(有限合伙)-汇蠡水晶稳健私募证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
富达基金(香港)有限公司-客户资金
基本养老保险基金一二零四组合
中国工商银行股份有限公司-汇添富外延增长主题股票型证券投资基金"
3358,603859.SH,603859,能科股份,软件服务,33.2,"全国社保基金一一八组合
全国社保基金六零三组合
国金证券-横琴人寿保险有限公司-国金证券-横琴人寿委托投资2号单一资产管理计划"
3359,300818.SZ,300818,耐普矿机,专用机械,33.2,
3360,300684.SZ,300684,中石科技,化工原料,33.23,"中国工商银行股份有限公司-诺安新经济股票型证券投资基金
全国社保基金四零一组合
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金"
3361,300525.SZ,300525,博思软件,软件服务,33.3,"鹏华基金管理有限公司-社保基金17031组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
鹏华基金管理有限公司-社保基金17031组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金"
3362,002897.SZ,002897,意华股份,元器件,33.33,"博时基金-国新投资有限公司-博时基金-国新2号单一资产管理计划
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-农银汇理信息传媒主题股票型证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国建设银行股份有限公司-鹏华丰收债券型证券投资基金
中国工商银行股份有限公司-鹏华丰盛稳固收益债券型证券投资基金
中国建设银行股份有限公司-鹏华外延成长灵活配置混合型证券投资基金"
3363,300679.SZ,300679,电连技术,元器件,33.33,"大业信托有限责任公司-大业信托·增益6号单一资金信托
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金"
3364,002727.SZ,002727,一心堂,医药商业,33.34,"招商银行股份有限公司-景顺长城品质成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-广发聚丰混合型证券投资基金
中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金"
3365,600521.SH,600521,华海药业,化学制药,33.35,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一零五组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金"
3366,603730.SH,603730,岱美股份,汽车配件,33.37,"香港中央结算有限公司(陆股通)
全国社保基金一零一组合
基本养老保险基金八零八组合
中国工商银行-融通动力先锋混合型证券投资基金
中国建设银行股份有限公司-融通领先成长混合型证券投资基金(LOF)"
3367,603506.SH,603506,南都物业,房产服务,33.4,"兴业证券股份有限公司-淳厚信睿核心精选混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
杭州泉衡投资管理有限公司-泉衡祥瑞一号私募基金"
3368,300246.SZ,300246,宝莱特,医疗保健,33.45,"中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金
中央汇金资产管理有限责任公司
中信信托有限责任公司-中信价值管理型金融投资集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托·锐进31期清水源证券投资集合资金信托计划"
3369,600196.SH,600196,复星医药,化学制药,33.64,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一零组合
全国社保基金一一三组合
基本养老保险基金八零二组合"
3370,002151.SZ,002151,北斗星通,通信设备,33.65,"国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
全国社保基金一零二组合
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
中国建设银行股份有限公司-摩根士丹利华鑫多元收益债券型证券投资基金"
3371,603773.SH,603773,沃格光电,元器件,33.66,"深圳市富海新材股权投资基金(有限合伙)
香港中央结算有限公司(陆股通)"
3372,603368.SH,603368,柳药股份,医药商业,33.7,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)"
3373,002647.SZ,002647,仁东控股,多元金融,33.75,重庆信三威投资咨询中心(有限合伙)-润泽2号私募基金
3374,300773.SZ,300773,拉卡拉,软件服务,33.77,"香港中央结算有限公司(陆股通)
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
基本养老保险基金一二零五组合
中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金"
3375,603595.SH,603595,东尼电子,元器件,33.78,
3376,603826.SH,603826,坤彩科技,染料涂料,33.81,"瀚川投资管理(珠海)有限公司-瀚川一号私募投资基金
长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划
广东粤财信托有限公司-粤财信托·物朴2号定增基金集合资金信托计划
中国建设银行股份有限公司-宝盈先进制造灵活配置混合型证券投资基金"
3377,600036.SH,600036,招商银行,银行,33.86,香港中央结算有限公司(陆股通)
3378,300741.SZ,300741,华宝股份,食品,33.88,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合
中国农业银行股份有限公司-国泰国证食品饮料行业指数分级证券投资基金"
3379,688122.SH,688122,西部超导,小金属,33.94,
3380,601012.SH,601012,隆基股份,电气设备,33.95,"西部信托有限公司-西部信托·陕煤-朱雀产业投资单一资金信托
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司"
3381,002008.SZ,002008,大族激光,电器仪表,34.17,"香港中央结算有限公司(陆股通)
全国社保基金一一三组合
中央汇金资产管理有限责任公司
基本养老保险基金八零二组合
挪威中央银行-自有资金"
3382,002816.SZ,002816,和科达,专用机械,34.18,
3383,002223.SZ,002223,鱼跃医疗,医疗保健,34.24,"全国社保基金四一八组合
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
香港中央结算有限公司(陆股通)"
3384,603228.SH,603228,景旺电子,元器件,34.4,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红中国优势灵活配置混合型证券投资基金
全国社保基金一一五组合
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金"
3385,002180.SZ,002180,纳思达,IT设备,34.44,"中信信托有限责任公司-中信理财之债券双盈计划1号
国家集成电路产业投资基金股份有限公司
全国社保基金一零二组合
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
3386,300244.SZ,300244,迪安诊断,医疗保健,34.46,"香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司
北信瑞丰资产-民生银行-北信瑞丰资产民生民生凤凰1号专项资产管理计划
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司"
3387,300617.SZ,300617,安靠智电,电气设备,34.46,厦门祐益峰资产管理有限公司-睿兹1号证券投资基金
3388,002933.SZ,002933,新兴装备,航空,34.5,"北京丰溢资产管理有限公司
重庆西证价值股权投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
诺安基金-建设银行-中国人寿-中国人寿委托诺安基金股票型组合
中国农业银行股份有限公司-景顺长城中小板创业板精选股票型证券投资基金"
3389,603508.SH,603508,思维列控,软件服务,34.55,上海呈瑞投资管理有限公司-呈瑞和兴4号私募证券投资基金
3390,002396.SZ,002396,星网锐捷,通信设备,34.66,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
基本养老保险基金一二零五组合
交通银行股份有限公司-易方达科讯混合型证券投资基金
中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金"
3391,300731.SZ,300731,科创新源,橡胶,34.7,"中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金"
3392,300124.SZ,300124,汇川技术,电器仪表,34.8,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
3393,300748.SZ,300748,金力永磁,元器件,34.91,"中国-比利时直接股权投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金"
3394,300766.SZ,300766,每日互动,互联网,34.95,
3395,002978.SZ,002978,安宁股份,小金属,34.97,
3396,002729.SZ,002729,好利来,元器件,34.97,"中央汇金资产管理有限责任公司
中国银行股份有限公司-华夏鼎沛债券型证券投资基金
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金"
3397,002507.SZ,002507,涪陵榨菜,食品,35.0,"香港中央结算有限公司(陆股通)
全国社保基金一一七组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金一二零六组合
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金"
3398,002798.SZ,002798,帝欧家居,家居用品,35.0,"交通银行-融通行业景气证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)"
3399,300689.SZ,300689,澄天伟业,元器件,35.0,
3400,603825.SH,603825,华扬联众,互联网,35.0,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
东方富海(芜湖)二号股权投资基金(有限合伙)
中国建设银行股份有限公司-易方达信息产业混合型证券投资基金
平安资产-工商银行-鑫享3号资产管理产品
全国社保基金四一三组合
东方富海(芜湖)股权投资基金(有限合伙)"
3401,300553.SZ,300553,集智股份,电器仪表,35.14,
3402,002230.SZ,002230,科大讯飞,软件服务,35.21,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
中国工商银行股份有限公司-华宝中证科技龙头交易型开放式指数证券投资基金
中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金"
3403,300696.SZ,300696,爱乐达,航空,35.22,"深圳市和沣资产管理有限公司-和沣远景私募证券投资基金
深圳市和沣资产管理有限公司-和沣融慧私募基金
成都富润财富股权投资基金合伙企业(有限合伙)
四川海特航空创业投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-南方优选价值股票型证券投资基金
中国农业银行-长城安心回报混合型证券投资基金"
3404,600547.SH,600547,山东黄金,黄金,35.29,"香港中央结算有限公司(陆股通)
前海开源基金-浦发银行-前海开源定增6号资产管理计划
中央汇金资产管理有限责任公司
全国社保基金一一五组合"
3405,603439.SH,603439,贵州三力,中成药,35.31,
3406,002605.SZ,002605,姚记科技,文教休闲,35.33,全国社保基金六零四组合
3407,688005.SH,688005,容百科技,电气设备,35.35,"中国银行股份有限公司-华宝创新优选混合型证券投资基金
中国建设银行股份有限公司-华宝兴业服务优选混合型证券投资基金
深圳前海利信资产管理有限公司-利信保利进取私募证券投资基金"
3408,688310.SH,688310,迈得医疗,医疗保健,35.36,
3409,002242.SZ,002242,九阳股份,家用电器,35.39,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金四一八组合
中国银行-易方达积极成长证券投资基金
基本养老保险基金八零八组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
广发基金管理有限公司-社保基金四二零组合"
3410,300651.SZ,300651,金陵体育,文教休闲,35.43,中国农业银行股份有限公司-鹏华医药科技股票型证券投资基金
3411,688186.SH,688186,广大特材,特种钢,35.5,
3412,002705.SZ,002705,新宝股份,家用电器,35.58,"招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
全国社保基金四零四组合
全国社保基金一零三组合
中央汇金资产管理有限责任公司
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
浙江义乌市檀真投资管理合伙企业(有限合伙)-正心谷价值中国精选私募证券投资基金
全国社保基金一零七组合
香港中央结算有限公司(陆股通)"
3413,603712.SH,603712,七一二,通信设备,35.66,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
香港中央结算有限公司(陆股通)"
3414,603222.SH,603222,济民制药,化学制药,35.76,"深圳前海正帆投资管理有限公司-正帆敏行4号私募证券投资基金
深圳前海正帆投资管理有限公司-正帆敏行3号私募证券投资基金"
3415,002976.SZ,002976,瑞玛工业,钢加工,35.92,
3416,603596.SH,603596,伯特利,汽车配件,35.93,"安徽高新同华创业投资基金(有限合伙)
安徽高新金通安益二期创业投资基金(有限合伙)
香港中央结算有限公司(陆股通)
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金"
3417,603187.SH,603187,海容冷链,机械基件,36.08,博信优选(天津)股权投资基金合伙企业(有限合伙)
3418,300681.SZ,300681,英搏尔,汽车配件,36.1,"万珑资产管理(北京)有限公司-万珑资产新时代6号私募证券投资基金
中国工商银行-华安中小盘成长混合型证券投资基金
中国农业银行股份有限公司-华安智能装备主题股票型证券投资基金"
3419,300777.SZ,300777,中简科技,化纤,36.11,"全国社保基金五零三组合
鹏华基金-建设银行-中国人寿-中国人寿保险(集团)公司委托鹏华基金管理有限公司定增组合
中国工商银行股份有限公司-鹏华增瑞灵活配置混合型证券投资基金(LOF)"
3420,000423.SZ,000423,东阿阿胶,中成药,36.17,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中央汇金资产管理有限责任公司
瑞银资产管理(新加坡)有限公司-瑞银卢森堡投资SICAV"
3421,603031.SH,603031,安德利,百货,36.2,合肥荣新股权投资基金合伙企业(有限合伙)
3422,603387.SH,603387,基蛋生物,医疗保健,36.6,"香港中央结算有限公司(陆股通)
宁波梅山保税港区晟维资产管理中心(有限合伙)-晟维汇智证券投资基金"
3423,300003.SZ,300003,乐普医疗,医疗保健,36.66,"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
鼎晖投资咨询新加坡有限公司-鼎晖稳健成长A股基金
全国社保基金一零四组合
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
全国社保基金五零三组合
中国信达资产管理股份有限公司
挪威中央银行-自有资金
中央汇金资产管理有限责任公司
全国社保基金一一七组合
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
海通证券资管-工商银行-海通投融宝1号集合资产管理计划"
3424,002683.SZ,002683,宏大爆破,化工原料,36.68,"全国社保基金一零五组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)"
3425,002179.SZ,002179,中航光电,元器件,36.98,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金"
3426,688505.SH,688505,N复旦,化学制药,37.0,
3427,601066.SH,601066,中信建投,证券,37.07,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中国工商银行-上证50交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
3428,601021.SH,601021,春秋航空,空运,37.19,"香港中央结算有限公司(陆股通)
民生加银基金-平安银行-民生加银鑫牛定向增发82号资产管理计划
全国社保基金一零六组合
华宝(上海)股权投资基金管理有限公司-华宝新趋势私募股权投资基金"
3429,603416.SH,603416,信捷电气,电气设备,37.2,"中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
全国社保基金五零二组合
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金"
3430,603590.SH,603590,康辰药业,化学制药,37.2,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
3431,300575.SZ,300575,中旗股份,农药化肥,37.2,"中国工商银行-融通动力先锋混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
招商银行股份有限公司-国泰成长优选混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金"
3432,603393.SH,603393,新天然气,供气供热,37.26,香港中央结算有限公司(陆股通)
3433,603369.SH,603369,今世缘,白酒,37.29,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
易方达基金-工商银行-易方达基金臻选2号资产管理计划
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金"
3434,002965.SZ,002965,祥鑫科技,汽车配件,37.32,"中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国农业银行股份有限公司-景顺长城资源垄断混合型证券投资基金(LOF)
北京银行股份有限公司-景顺长城景颐双利债券型证券投资基金"
3435,300673.SZ,300673,佩蒂股份,饲料,37.32,"基本养老保险基金一二零六组合
中国农业银行股份有限公司-景顺长城中小板创业板精选股票型证券投资基金
中国工商银行股份有限公司-银华心诚灵活配置混合型证券投资基金
银华基金-光大银行-滴水1号资产管理计划"
3436,688106.SH,688106,金宏气体,化工原料,37.76,
3437,002801.SZ,002801,微光股份,电气设备,37.89,
3438,600882.SH,600882,妙可蓝多,乳制品,37.92,"兴业国际信托有限公司-兴业信托·广泽股份1号员工持股集合资金信托计划
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
深圳前海厚生资产管理有限公司-厚生稳赢七号私募投资基金"
3439,600859.SH,600859,王府井,百货,37.94,"北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
挪威中央银行-自有资金"
3440,603516.SH,603516,淳中科技,通信设备,38.11,"中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金
中国邮政储蓄银行股份有限公司-天弘互联网灵活配置混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国工商银行股份有限公司-汇添富科技创新灵活配置混合型证券投资基金"
3441,002890.SZ,002890,弘宇股份,农用机械,38.15,
3442,002153.SZ,002153,石基信息,软件服务,38.15,"全国社保基金一一二组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红沪港深灵活配置混合型证券投资基金
全国社保基金一一一组合
兴业国际信托有限公司-兴享进取景林1号证券投资集合资金信托计划"
3443,603533.SH,603533,掌阅科技,互联网,38.28,"香港中央结算有限公司(陆股通)
中国建设银行-华夏红利混合型开放式证券投资基金"
3444,300787.SZ,300787,海能实业,通信设备,38.3,
3445,300578.SZ,300578,会畅通讯,通信设备,38.4,"中国银行股份有限公司-海富通股票混合型证券投资基金
中国邮政储蓄银行股份有限公司-天弘互联网灵活配置混合型证券投资基金
中国工商银行股份有限公司-海富通科技创新混合型证券投资基金"
3446,603083.SH,603083,剑桥科技,通信设备,38.48,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
全国社保基金一一六组合
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金"
3447,300633.SZ,300633,开立医疗,医疗保健,38.49,"招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
中金佳泰(天津)股权投资基金合伙企业(有限合伙)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华商盛世成长混合型证券投资基金"
3448,300826.SZ,300826,测绘股份,建筑工程,38.52,
3449,300636.SZ,300636,同和药业,化学制药,38.55,"中国-比利时直接股权投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
平安资产-邮储银行-如意10号资产管理产品
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金"
3450,600511.SH,600511,国药股份,医药商业,38.58,"全国社保基金一零三组合
香港中央结算有限公司(陆股通)
广发稳健增长证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一一五组合
博时主题行业混合型证券投资基金(LOF)
全国社保基金四一三组合
全国社保基金一零一组合"
3451,688196.SH,688196,卓越新能,环境保护,38.78,
3452,002439.SZ,002439,启明星辰,软件服务,38.81,"香港中央结算有限公司(陆股通)
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
挪威中央银行-自有资金
中国对外经济贸易信托有限公司-淡水泉精选1期
招商银行股份有限公司-万家经济新动能混合型证券投资基金
全国社保基金一一五组合"
3453,300757.SZ,300757,罗博特科,专用机械,38.82,重庆国际信托股份有限公司-单一资金信托第0606037号
3454,300771.SZ,300771,智莱科技,IT设备,38.83,"中国工商银行-天弘精选混合型证券投资基金
全国社保基金五零四组合"
3455,300294.SZ,300294,博雅生物,生物制药,38.86,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
北信瑞丰基金-渤海银行-北信瑞丰基金宏瑞2号资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一一四组合
中意资管-招商银行-中意资产-招商银行-定增精选87号资产管理产品"
3456,600885.SH,600885,宏发股份,电气设备,38.92,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金"
3457,603267.SH,603267,鸿远电子,元器件,39.03,"香港中央结算有限公司(陆股通)
全国社保基金一零二组合
宁波金信资产管理中心(有限合伙)-金源私募证券投资基金
中国建设银行股份有限公司-泰康产业升级混合型证券投资基金
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金"
3458,300761.SZ,300761,立华股份,农业综合,39.11,
3459,603799.SH,603799,华友钴业,小金属,39.12,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
全国社保基金一零七组合
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国工商银行股份有限公司-广发价值优势混合型证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金"
3460,688010.SH,688010,福光股份,电器仪表,39.14,深圳市大华信安资产管理企业(有限合伙)-信安新美汇私募证券投资基金
3461,600588.SH,600588,用友网络,软件服务,39.23,"香港中央结算有限公司(陆股通)
上海合道资产管理有限公司-合道科创1期私募证券投资基金"
3462,300807.SZ,300807,天迈科技,软件服务,39.31,
3463,300530.SZ,300530,达志科技,化工原料,39.42,"深圳市前海小龙资产管理有限公司-小龙趋势1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰3号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰1号私募证券投资基金
玖盈资本管理(深圳)有限责任公司-玖盈二号私募证券投资基金"
