code,name,outstanding,p_change_range0,p_change_range1,normalizing_std1,stop_mark
600421,ST仰帆,1.96,-5.05,-1.272,0.045,
601158,重庆水务,48.0,-1.81,-1.279,0.011,
600403,大有能源,23.91,-2.84,-1.301,0.018,
002783,凯龙股份,1.71,-5.5,-1.313,0.023,
000554,泰山石油,3.63,-5.89,-1.33,0.028,
002900,哈三联,1.45,-4.43,-1.333,0.024,
002805,丰元股份,0.54,-6.48,-1.334,0.03,
002685,华东重机,6.2,-5.56,-1.352,0.022,
000910,大亚圣象,5.4,-5.42,-1.359,0.026,
601208,东材科技,6.27,-5.41,-1.366,0.024,
002921,联诚精密,0.2,-8.09,-1.374,0.044,
000723,美锦能源,10.81,-6.25,-1.375,0.024,
002435,长江润发,3.12,-5.83,-1.376,0.034,
601360,三六零,3.97,-4.4,-1.39,0.035,
002217,合力泰,25.61,1.28,-1.407,0.093,
600543,莫高股份,3.21,-5.62,-1.412,0.024,
000301,东方盛虹,12.18,-2.95,-1.416,0.016,
002300,太阳电缆,5.43,-6.47,-1.426,0.028,
600697,欧亚集团,1.55,-2.94,-1.431,0.016,
000019,深深宝Ａ,4.16,-5.63,-1.432,0.027,
002735,王子新材,0.43,-3.99,-1.439,0.021,
002155,湖南黄金,12.02,-3.69,-1.447,0.022,
600674,川投能源,44.02,-1.58,-1.449,0.013,
600535,天士力,15.13,-2.91,-1.45,0.014,
002064,华峰氨纶,15.34,-2.68,-1.49,0.018,
002160,常铝股份,6.02,-4.83,-1.498,0.025,
002858,力盛赛车,0.62,-6.39,-1.512,0.03,
000039,中集集团,12.68,-2.55,-1.515,0.02,
002242,九阳股份,7.62,-1.91,-1.519,0.018,
600298,安琪酵母,8.24,-1.45,-1.532,0.022,
002002,鸿达兴业,25.49,-6.47,-1.532,0.031,
002199,东晶电子,2.26,-5.68,-1.539,0.028,
002083,孚日股份,8.65,-2.86,-1.546,0.013,
000609,中迪投资,2.92,-8.63,-1.551,0.053,
601326,秦港股份,16.53,-4.24,-1.553,0.028,
002014,永新股份,4.86,-4.55,-1.57,0.014,
000501,鄂武商Ａ,6.77,-2.91,-1.573,0.02,
000761,本钢板材,27.36,-3.59,-1.582,0.02,
600093,易见股份,11.22,-6.92,-1.59,0.031,
600509,天富能源,9.06,-6.95,-1.591,0.031,
002564,天沃科技,6.02,-2.99,-1.601,0.025,
001965,招商公路,5.55,-3.6,-1.649,0.016,
002250,联化科技,8.89,-2.4,-1.649,0.017,
600328,兰太实业,4.38,-5.01,-1.655,0.023,
000413,东旭光电,40.95,-6.17,-1.656,0.033,
002281,光迅科技,6.23,-1.87,-1.668,0.027,
002842,翔鹭钨业,0.72,-5.29,-1.675,0.017,
000726,鲁 泰Ａ,5.61,-3.09,-1.675,0.016,
600068,葛洲坝,46.05,-1.37,-1.678,0.019,
002044,美年健康,23.45,-6.62,-1.682,0.026,
600958,东方证券,51.88,-4.02,-1.685,0.031,
002821,凯莱英,1.21,-2.85,-1.705,0.02,
002065,东华软件,28.08,-3.39,-1.72,0.02,
600897,厦门空港,2.98,-3.86,-1.74,0.011,
600757,长江传媒,12.13,-4.04,-1.742,0.031,
002869,金溢科技,0.45,-6.97,-1.742,0.031,
000059,华锦股份,15.99,-4.03,-1.745,0.022,
001979,招商蛇口,19.0,-1.55,-1.747,0.024,
600084,中葡股份,11.24,-6.96,-1.755,0.034,
601633,长城汽车,60.28,-4.2,-1.758,0.014,
600594,益佰制药,7.92,-8.41,-1.763,0.028,
600713,南京医药,8.97,-4.07,-1.767,0.019,
002233,塔牌集团,11.62,-2.23,-1.778,0.018,
600498,烽火通信,10.93,-3.76,-1.779,0.026,
601106,中国一重,65.38,-3.89,-1.791,0.019,
002218,拓日新能,12.16,-5.21,-1.8,0.023,
000920,南方汇通,4.22,-7.35,-1.815,0.034,
601111,中国国航,94.49,-2.41,-1.815,0.022,
000708,大冶特钢,4.49,-3.46,-1.816,0.015,
002841,视源股份,0.67,-2.8,-1.817,0.026,
000833,粤桂股份,3.78,-4.86,-1.818,0.021,
600490,鹏欣资源,14.91,-7.58,-1.824,0.037,
002279,久其软件,5.8,-5.99,-1.825,0.034,
002293,罗莱生活,7.0,-5.96,-1.83,0.036,
002586,围海股份,6.94,-5.73,-1.834,0.033,
002022,科华生物,4.94,-4.77,-1.837,0.024,
000056,皇庭国际,9.04,-4.54,-1.84,0.024,
002898,赛隆药业,0.6,-5.49,-1.843,0.025,
000887,中鼎股份,12.19,-4.21,-1.844,0.024,
002222,福晶科技,4.23,-4.96,-1.844,0.031,
002530,金财互联,3.39,-6.41,-1.851,0.032,
002687,乔治白,3.19,-9.93,-1.852,0.071,
600240,华业资本,14.24,-9.94,-1.859,0.046,
002820,桂发祥,1.21,-4.46,-1.862,0.024,
600567,山鹰纸业,45.71,-2.16,-1.867,0.02,
000012,南 玻Ａ,17.36,-4.76,-1.873,0.031,
000568,泸州老窖,14.6,-2.59,-1.876,0.022,
601228,广州港,14.43,-3.02,-1.888,0.019,
000066,中国长城,24.91,-4.75,-1.902,0.026,
002043,兔 宝 宝,6.94,-4.41,-1.926,0.032,
002211,宏达新材,4.32,-5.44,-1.931,0.03,
002135,东南网架,8.53,-2.86,-1.932,0.023,
002006,精功科技,4.55,-7.59,-1.941,0.03,
601330,绿色动力,1.16,-7.21,-1.942,0.058,
000088,盐 田 港,19.42,-3.82,-1.948,0.025,
600390,五矿资本,5.14,-5.16,-1.952,0.035,
601258,庞大集团,65.38,-6.25,-1.961,0.033,
000799,酒鬼酒,3.25,-3.12,-1.962,0.013,
002507,涪陵榨菜,7.8,-2.11,-1.973,0.017,
002125,湘潭电化,2.59,-6.0,-1.982,0.024,
000669,金鸿控股,6.7,-6.82,-1.982,0.042,
600823,世茂股份,37.51,-3.85,-1.982,0.022,
002892,科力尔,0.26,-7.38,-1.993,0.029,
000166,申万宏源,200.28,-2.63,-1.993,0.024,
600025,华能水电,18.0,-4.24,-2.01,0.016,
002935,天奥电子,0.27,-1.31,-2.015,0.051,
002930,宏川智慧,0.61,-7.25,-2.023,0.038,
002136,安 纳 达,2.14,-5.75,-2.028,0.025,
600871,*ST油服,120.43,-2.56,-2.031,0.017,
002905,金逸影视,0.67,-4.55,-2.038,0.027,
600726,华电能源,15.35,-3.97,-2.039,0.02,
600037,歌华有线,11.68,-2.39,-2.062,0.019,
000418,小天鹅Ａ,4.39,-0.94,-2.063,0.014,
002145,中核钛白,13.41,-4.86,-2.064,0.023,
600572,康恩贝,25.04,-0.96,-2.064,0.012,
002315,焦点科技,1.28,-6.86,-2.076,0.038,
002736,国信证券,82.0,-4.21,-2.083,0.024,
002690,美亚光电,3.27,-5.3,-2.092,0.021,
002237,恒邦股份,8.52,-4.19,-2.094,0.02,
600017,日照港,30.76,-3.45,-2.097,0.02,
600909,华安证券,27.02,-5.01,-2.1,0.045,
600675,中华企业,18.67,-4.6,-2.106,0.018,
002390,信邦制药,11.35,-5.83,-2.113,0.026,
000677,恒天海龙,8.64,-6.4,-2.117,0.036,
601019,山东出版,4.27,-4.13,-2.129,0.03,
000960,锡业股份,14.06,-5.07,-2.132,0.043,
000893,*ST东凌,4.01,-0.86,-2.145,0.03,
600252,中恒集团,34.75,-2.86,-2.148,0.014,
002861,瀛通通讯,0.53,-4.22,-2.159,0.029,
002387,维信诺,4.69,-5.33,-2.167,0.029,
600161,天坛生物,8.71,-4.03,-2.172,0.018,
600449,宁夏建材,4.78,-4.57,-2.174,0.023,
002627,宜昌交运,2.77,-4.91,-2.177,0.022,
600121,郑州煤电,10.15,-5.12,-2.183,0.027,
000613,大东海A,2.66,-3.53,-2.195,0.023,
002185,华天科技,21.3,-4.09,-2.2,0.035,
002789,建艺集团,0.66,-5.2,-2.213,0.019,
600096,云天化,11.22,-5.04,-2.219,0.025,
600764,中国海防,3.3,-2.82,-2.221,0.016,
002097,山河智能,8.42,-4.97,-2.225,0.021,
601333,广深铁路,56.52,-3.74,-2.226,0.022,
600325,华发股份,19.14,-3.15,-2.228,0.024,
600888,新疆众和,8.34,-5.81,-2.232,0.027,
000617,中油资本,2.88,-3.61,-2.248,0.031,
002753,永东股份,1.99,-5.91,-2.249,0.02,
002223,鱼跃医疗,8.55,-2.66,-2.249,0.015,
600774,汉商集团,2.27,-3.61,-2.252,0.019,
002657,中科金财,2.76,-6.62,-2.273,0.038,
002742,三圣股份,2.69,-4.06,-2.289,0.023,
000525,红 太 阳,5.07,-3.16,-2.291,0.013,
600329,中新药业,5.66,-4.35,-2.295,0.02,
002378,章源钨业,9.23,-6.64,-2.304,0.028,
002629,仁智股份,3.45,-7.49,-2.315,0.035,
002088,鲁阳节能,2.08,-6.31,-2.316,0.026,
000751,锌业股份,14.1,-3.29,-2.328,0.02,
000598,兴蓉环境,29.86,-3.23,-2.33,0.019,
600879,航天电子,24.13,-4.55,-2.335,0.016,
002256,兆新股份,12.47,-5.5,-2.341,0.029,
600429,三元股份,8.85,-2.94,-2.362,0.015,
600138,中青旅,7.24,-3.4,-2.363,0.018,
600478,科力远,14.7,-5.09,-2.37,0.034,
002186,全 聚 德,3.06,-4.49,-2.373,0.017,
601128,常熟银行,9.97,-2.65,-2.378,0.029,
600007,中国国贸,10.07,-2.45,-2.385,0.016,
600408,*ST安泰,10.07,-4.33,-2.386,0.03,
000563,陕国投Ａ,36.67,-5.0,-2.392,0.037,
002023,海特高新,6.59,-6.11,-2.403,0.028,
600415,小商品城,54.43,-4.19,-2.409,0.024,
600839,四川长虹,46.14,-4.74,-2.428,0.025,
600693,东百集团,8.97,-0.95,-2.441,0.014,
000488,晨鸣纸业,16.58,-3.73,-2.456,0.022,
002928,华夏航空,0.41,-6.98,-2.498,0.034,
600720,祁连山,7.76,-4.07,-2.517,0.023,
600867,通化东宝,19.73,-3.6,-2.52,0.016,
002394,联发股份,3.24,-2.35,-2.536,0.012,
600686,金龙汽车,6.07,-7.11,-2.542,0.03,
000089,深圳机场,20.51,-2.29,-2.552,0.016,
600586,金晶科技,14.44,-3.81,-2.568,0.024,
002486,嘉麟杰,8.19,-7.34,-2.576,0.03,
600609,金杯汽车,10.93,-9.36,-2.58,0.031,
002385,大北农,26.35,-3.43,-2.594,0.017,
002601,龙蟒佰利,7.06,-2.11,-2.623,0.016,
002792,通宇通讯,0.71,-4.06,-2.624,0.023,
000676,智度股份,3.17,-6.05,-2.628,0.033,
601212,白银有色,19.65,-2.07,-2.636,0.021,
000541,佛山照明,10.72,-3.17,-2.654,0.021,
002391,长青股份,2.38,-5.11,-2.663,0.022,
600792,云煤能源,9.9,-5.84,-2.685,0.027,
600391,航发科技,3.3,-4.97,-2.705,0.029,
000333,美的集团,64.8,-1.85,-2.707,0.017,
002695,煌上煌,4.53,-4.99,-2.715,0.026,
000911,南宁糖业,3.24,-5.92,-2.739,0.021,
000619,海螺型材,3.6,-5.04,-2.751,0.023,
000791,甘肃电投,9.71,-4.26,-2.763,0.024,
000921,海信家电,9.02,-4.21,-2.776,0.022,
600180,瑞茂通,10.16,-3.38,-2.778,0.02,
002822,中装建设,3.06,-5.93,-2.791,0.027,
002499,科林环保,1.89,-7.89,-2.791,0.037,
002645,华宏科技,2.53,-7.49,-2.806,0.026,
600355,精伦电子,4.92,-7.33,-2.807,0.045,
000635,英 力 特,3.03,-5.04,-2.81,0.022,
000938,紫光股份,2.89,-5.36,-2.821,0.025,
601099,太平洋,64.79,-6.44,-2.826,0.055,
002273,水晶光电,8.1,-4.49,-2.829,0.033,
600903,贵州燃气,4.51,-3.99,-2.842,0.029,
000630,铜陵有色,95.61,-3.76,-2.852,0.016,
002455,百川股份,3.49,-2.85,-2.857,0.025,
600919,江苏银行,60.08,-1.23,-2.874,0.009,
002377,国创高新,4.86,-9.92,-2.877,0.052,
600428,中远海特,16.9,-4.27,-2.879,0.024,
002440,闰土股份,9.24,-3.21,-2.897,0.02,
000516,国际医学,19.33,-4.04,-2.899,0.02,
002727,一心堂,2.99,-2.03,-2.909,0.029,
002539,云图控股,6.06,-4.83,-2.912,0.022,
002380,科远股份,1.43,-4.29,-2.915,0.025,
600642,申能股份,45.52,-2.75,-2.925,0.017,
002428,云南锗业,6.44,-7.14,-2.93,0.034,
002126,银轮股份,7.66,-4.96,-2.932,0.022,
002508,老板电器,9.35,-3.43,-2.953,0.021,
600777,新潮能源,32.68,-3.77,-2.961,0.024,
002771,真视通,0.92,-8.13,-2.976,0.034,
002036,联创电子,3.95,-6.56,-2.979,0.033,
000950,重药控股,7.11,-6.12,-2.98,0.025,
600297,广汇汽车,71.51,-4.08,-2.988,0.029,
600580,卧龙电气,11.11,-5.01,-2.994,0.022,
002320,海峡股份,5.58,-3.07,-2.995,0.02,
600117,西宁特钢,7.41,-4.91,-2.998,0.019,
002826,易明医药,1.32,-8.1,-2.999,0.025,
000416,民生控股,5.32,-8.15,-3.002,0.045,
601328,交通银行,392.51,-0.86,-3.032,0.009,
600251,冠农股份,7.85,-5.89,-3.034,0.023,
002056,横店东磁,16.42,-5.08,-3.062,0.023,
002265,西仪股份,3.03,-7.92,-3.071,0.031,
000710,贝瑞基因,0.62,-3.92,-3.072,0.024,
600326,西藏天路,8.65,-5.47,-3.074,0.022,
600531,豫光金铅,10.9,-5.74,-3.078,0.024,
600010,包钢股份,316.77,-3.09,-3.103,0.022,
601618,中国中冶,178.53,-1.9,-3.128,0.012,
002448,中原内配,4.62,-4.99,-3.14,0.019,
000970,中科三环,10.65,-5.94,-3.168,0.026,
002376,新北洋,5.75,-4.71,-3.169,0.043,
002109,兴化股份,5.45,-5.4,-3.17,0.025,
000100,TCL 集团,117.28,-4.67,-3.171,0.019,
600018,上港集团,231.74,-2.3,-3.177,0.023,
600677,航天通信,4.16,-6.07,-3.18,0.026,
601600,中国铝业,109.6,-3.94,-3.186,0.017,
000767,漳泽电力,29.12,-3.21,-3.217,0.015,
600056,中国医药,10.12,-3.31,-3.229,0.022,
002895,川恒股份,0.89,-7.48,-3.236,0.035,
600487,亨通光电,18.6,-4.06,-3.261,0.024,
000612,焦作万方,11.89,-6.83,-3.29,0.026,
002756,永兴特钢,1.85,-4.96,-3.292,0.025,
600694,大商股份,2.94,-3.08,-3.3,0.014,
600763,通策医疗,3.21,-0.9,-3.301,0.015,
002733,雄韬股份,3.27,-5.51,-3.312,0.027,
002866,传艺科技,0.81,-7.15,-3.318,0.027,
002768,国恩股份,2.4,-1.89,-3.336,0.025,
600499,科达洁能,14.11,-4.13,-3.337,0.021,
002330,得利斯,5.02,-6.71,-3.352,0.034,
000498,山东路桥,4.41,-4.84,-3.358,0.028,
600826,兰生股份,4.21,0.81,-3.363,0.028,
000768,中航飞机,27.69,-4.37,-3.37,0.018,
000050,深天马Ａ,14.01,-4.68,-3.376,0.024,
002632,道明光学,5.54,-4.6,-3.384,0.02,
002216,三全食品,5.72,-4.03,-3.387,0.02,
000338,潍柴动力,43.1,-1.59,-3.4,0.009,
600691,阳煤化工,17.56,-4.49,-3.409,0.025,
002851,麦格米特,1.27,-3.87,-3.413,0.025,
002798,帝欧家居,0.98,-4.49,-3.421,0.036,
000553,沙隆达Ａ,2.44,-4.62,-3.438,0.02,
000639,西王食品,5.27,-4.89,-3.442,0.021,
000561,烽火电子,5.94,-5.27,-3.462,0.026,
000937,冀中能源,29.07,-3.47,-3.463,0.02,
002833,弘亚数控,0.57,-3.89,-3.468,0.026,
601100,恒立液压,8.82,-3.33,-3.492,0.023,
601519,大智慧,19.88,-4.52,-3.502,0.033,
002839,张家港行,8.46,-2.42,-3.507,0.031,
002617,露笑科技,10.47,-7.18,-3.526,0.027,
600191,华资实业,4.85,-8.33,-3.541,0.055,
601595,上海电影,1.06,-5.64,-3.567,0.022,
600545,卓郎智能,6.76,-2.34,-3.576,0.013,
002236,大华股份,18.35,-3.97,-3.604,0.04,
600508,上海能源,7.23,-2.5,-3.616,0.014,
002716,金贵银业,5.42,-6.38,-3.625,0.027,
600211,西藏药业,1.46,-6.02,-3.637,0.018,
002198,嘉应制药,4.65,-4.39,-3.649,0.026,
002243,通产丽星,3.65,-6.02,-3.676,0.031,
600673,东阳光科,24.59,-1.88,-3.684,0.013,
002095,生 意 宝,2.52,-7.53,-3.688,0.034,
601009,南京银行,84.82,-0.99,-3.708,0.008,
601020,华钰矿业,2.84,-6.17,-3.713,0.031,
000930,中粮生化,9.64,-4.18,-3.714,0.021,
600612,老凤祥,3.17,-3.33,-3.716,0.011,
601366,利群股份,4.75,-4.4,-3.725,0.02,
002919,名臣健康,0.2,-6.35,-3.735,0.029,
600845,宝信软件,6.41,-2.35,-3.744,0.032,
002444,巨星科技,10.12,-3.75,-3.746,0.017,
002382,蓝帆医疗,4.86,-3.03,-3.749,0.02,
600578,京能电力,53.35,-3.17,-3.784,0.015,
600398,海澜之家,44.93,-1.38,-3.785,0.015,
002818,富森美,0.9,-3.62,-3.793,0.023,
600559,老白干酒,4.9,-3.06,-3.806,0.015,
600741,华域汽车,28.67,-0.23,-3.812,0.014,
600201,生物股份,11.37,-1.72,-3.815,0.021,
000758,中色股份,19.69,-5.51,-3.829,0.02,
600722,金牛化工,6.8,-6.1,-3.832,0.029,
002523,天桥起重,13.5,-3.21,-3.842,0.021,
002734,利民股份,2.05,-5.68,-3.863,0.023,
002932,明德生物,0.17,-5.74,-3.867,0.039,
600167,联美控股,8.22,-4.09,-3.879,0.022,
600970,中材国际,17.37,-3.57,-3.893,0.019,
002068,黑猫股份,6.07,-4.99,-3.904,0.022,
600893,航发动力,19.48,-3.45,-3.921,0.01,
000415,渤海租赁,35.48,-4.85,-3.927,0.028,
601390,中国中铁,186.36,-1.21,-3.933,0.013,
600965,福成股份,8.19,-0.97,-3.945,0.015,
002215,诺 普 信,7.25,-1.83,-3.975,0.014,
002240,威华股份,4.91,-6.57,-3.976,0.031,
002251,步 步 高,8.03,-3.29,-3.985,0.02,
600039,四川路桥,34.57,-2.89,-3.991,0.02,
600136,当代明诚,3.44,-8.29,-4.028,0.043,
002248,华东数控,2.97,-2.73,-4.036,0.02,
600246,万通地产,12.17,-2.48,-4.043,0.02,
600022,山东钢铁,109.47,-2.92,-4.044,0.022,
601169,北京银行,182.48,-1.66,-4.058,0.01,
600926,杭州银行,20.82,-1.9,-4.091,0.011,
002225,濮耐股份,7.07,-6.0,-4.102,0.026,
000729,燕京啤酒,25.09,-3.78,-4.114,0.02,
002131,利欧股份,33.85,-6.32,-4.122,0.032,
002153,石基信息,4.84,-3.41,-4.126,0.031,
600179,安通控股,6.74,-4.51,-4.13,0.029,
002405,四维图新,10.42,-4.36,-4.135,0.021,
002528,英飞拓,8.64,-6.09,-4.139,0.027,
601021,春秋航空,8.0,-3.28,-4.144,0.016,
002697,红旗连锁,9.86,-5.04,-4.146,0.018,
600886,国投电力,67.86,-1.11,-4.147,0.017,
002929,润建通信,0.55,-5.25,-4.165,0.036,
601018,宁波港,128.0,-2.13,-4.169,0.018,
601069,西部黄金,6.36,-3.84,-4.202,0.019,
600581,八一钢铁,15.33,-4.89,-4.213,0.028,
002362,汉王科技,1.78,-6.39,-4.213,0.034,
000927,一汽夏利,15.95,-8.38,-4.247,0.028,
002490,山东墨龙,2.89,-5.5,-4.248,0.025,
600448,华纺股份,4.22,-7.08,-4.249,0.027,
002599,盛通股份,1.91,-3.3,-4.257,0.009,
600305,恒顺醋业,7.84,-1.77,-4.261,0.018,
600395,盘江股份,16.55,-3.75,-4.274,0.015,
000968,蓝焰控股,5.14,-4.5,-4.287,0.023,
600031,三一重工,77.56,-2.01,-4.29,0.015,
600267,海正药业,9.66,-3.23,-4.313,0.025,
600015,华夏银行,128.23,-1.78,-4.322,0.009,
600688,上海石化,73.29,-2.12,-4.327,0.01,
002085,万丰奥威,21.14,-2.22,-4.34,0.021,
600115,东方航空,98.08,-3.12,-4.343,0.017,
600231,凌钢股份,17.69,-3.77,-4.357,0.022,
002661,克明面业,3.27,-0.56,-4.36,0.024,
601186,中国铁建,115.03,-1.64,-4.362,0.016,
002138,顺络电子,7.0,-2.75,-4.379,0.027,
000425,徐工机械,69.94,-3.83,-4.402,0.018,
002221,东华能源,15.19,-1.56,-4.417,0.013,
000022,深赤湾Ａ,4.65,-0.99,-4.477,0.016,
000778,新兴铸管,39.21,-3.03,-4.478,0.019,
600699,均胜电子,9.49,-3.95,-4.48,0.015,
002795,永和智控,0.64,-7.2,-4.482,0.032,
002572,索菲亚,6.38,-3.61,-4.486,0.019,
600702,舍得酒业,3.37,-3.41,-4.494,0.018,
000933,神火股份,19.0,-5.61,-4.52,0.034,
601166,兴业银行,190.52,-1.39,-4.528,0.011,
002579,中京电子,3.47,-6.5,-4.54,0.026,
002603,以岭药业,9.89,-5.44,-4.575,0.021,
002180,纳思达,9.46,-3.61,-4.579,0.024,
002179,中航光电,7.82,-1.29,-4.591,0.02,
600160,巨化股份,26.58,-4.97,-4.596,0.019,
002003,伟星股份,6.3,-1.89,-4.604,0.016,
600993,马应龙,4.3,-4.94,-4.607,0.021,
002176,江特电机,14.68,-6.25,-4.613,0.029,
000750,国海证券,42.16,-2.78,-4.628,0.032,
000552,靖远煤电,15.57,-4.29,-4.638,0.025,
002790,瑞尔特,0.64,-6.06,-4.657,0.021,
600520,文一科技,1.58,-6.95,-4.673,0.03,
002308,威创股份,9.02,-5.9,-4.685,0.04,
600660,福耀玻璃,20.03,-2.11,-4.749,0.013,
002092,中泰化学,20.34,-4.38,-4.749,0.024,
002646,青青稞酒,4.5,-4.86,-4.771,0.015,
601179,中国西电,51.26,-3.43,-4.781,0.019,
002128,露天煤业,16.34,-3.13,-4.793,0.016,
002271,东方雨虹,9.96,-3.73,-4.802,0.026,
600089,特变电工,37.14,-3.45,-4.81,0.018,
002302,西部建设,10.32,-3.4,-4.819,0.021,
002503,搜于特,19.54,-7.3,-4.886,0.042,
600050,中国联通,211.97,-3.14,-4.9,0.017,
600389,江山股份,2.97,-2.02,-4.905,0.013,
600500,中化国际,20.83,-3.0,-4.906,0.015,
600619,海立股份,5.82,-3.4,-4.918,0.019,
600811,东方集团,32.73,-4.51,-4.958,0.022,
601015,陕西黑猫,11.22,-3.58,-4.968,0.017,
002449,国星光电,6.08,-3.83,-4.981,0.022,
600623,华谊集团,18.74,-3.0,-5.004,0.019,
600409,三友化工,20.37,-4.12,-5.013,0.022,
002830,名雕股份,0.4,-5.72,-5.024,0.022,
600746,江苏索普,3.05,-3.95,-5.027,0.021,
600195,中牧股份,6.02,-3.21,-5.033,0.016,
000898,鞍钢股份,61.49,-3.75,-5.045,0.015,
600598,北大荒,17.78,-4.84,-5.048,0.018,
000709,河钢股份,106.17,-2.9,-5.053,0.017,
601117,中国化学,49.33,-3.11,-5.075,0.014,
002911,佛燃股份,2.71,-4.23,-5.09,0.021,
601011,宝泰隆,15.99,-4.34,-5.101,0.026,
000672,上峰水泥,8.14,-2.83,-5.11,0.017,
600966,博汇纸业,13.37,-4.86,-5.118,0.027,
002304,洋河股份,12.44,-2.23,-5.152,0.014,
002885,京泉华,0.45,-5.84,-5.155,0.03,
600062,华润双鹤,8.23,-3.98,-5.155,0.023,
600016,民生银行,354.62,-1.3,-5.176,0.011,
002893,华通热力,0.64,-7.04,-5.176,0.032,
000042,中洲控股,4.85,-1.21,-5.179,0.018,
600362,江西铜业,20.75,-3.52,-5.197,0.013,
002847,盐津铺子,0.36,-6.21,-5.226,0.027,
600023,浙能电力,136.01,-2.38,-5.245,0.015,
002035,华帝股份,7.82,-3.7,-5.255,0.024,
000060,中金岭南,35.68,-5.5,-5.279,0.022,
600518,康美药业,44.03,-3.22,-5.28,0.014,
002497,雅化集团,8.15,-5.69,-5.284,0.024,
002191,劲嘉股份,13.02,-4.28,-5.301,0.021,
002352,顺丰控股,11.98,-1.2,-5.328,0.011,
002474,榕基软件,4.69,-7.29,-5.355,0.028,
601028,玉龙股份,7.83,-3.88,-5.358,0.05,
600892,大晟文化,2.52,-0.99,-5.367,0.011,
600971,恒源煤电,10.0,-4.0,-5.367,0.02,
600152,维科技术,2.95,-6.66,-5.378,0.023,
600125,铁龙物流,13.06,-4.16,-5.386,0.02,
000550,江铃汽车,5.18,-3.88,-5.409,0.016,
000528,柳 工,14.63,-3.0,-5.419,0.019,
600369,西南证券,56.45,-4.02,-5.436,0.037,
002025,航天电器,4.29,-3.11,-5.441,0.025,
002656,摩登大道,4.72,-1.16,-5.452,0.036,
002212,南洋股份,6.42,-3.07,-5.461,0.015,
601006,大秦铁路,148.67,-1.77,-5.463,0.013,
002752,昇兴股份,1.7,-3.15,-5.475,0.015,
600837,海通证券,80.92,-2.61,-5.477,0.025,
000733,振华科技,4.69,-5.56,-5.482,0.022,
000881,中广核技,3.08,-7.19,-5.486,0.031,
600123,兰花科创,11.42,-3.65,-5.495,0.018,
601398,工商银行,2696.12,-0.56,-5.498,0.015,
601168,西部矿业,23.83,-3.38,-5.5,0.017,
002149,西部材料,4.25,-7.76,-5.537,0.03,
601628,中国人寿,208.24,-2.24,-5.546,0.017,
600908,无锡银行,8.04,-3.46,-5.576,0.024,
002635,安洁科技,3.66,-2.91,-5.59,0.028,
000959,首钢股份,29.67,-3.01,-5.601,0.015,
600406,国电南瑞,22.06,-2.56,-5.622,0.014,
002747,埃斯顿,7.26,-2.32,-5.632,0.036,
600929,湖南盐业,1.5,-6.32,-5.691,0.028,
000735,罗 牛 山,10.6,-5.4,-5.71,0.027,
600419,天润乳业,2.07,-4.99,-5.735,0.029,
000625,长安汽车,37.61,-5.2,-5.751,0.019,
000008,神州高铁,25.43,-3.34,-5.81,0.031,
002908,德生科技,0.87,-7.56,-5.829,0.033,
000975,银泰资源,12.29,-3.36,-5.831,0.023,
002319,乐通股份,2.0,-0.26,-5.848,0.017,
000967,盈峰环境,10.93,-2.92,-5.853,0.026,
601108,财通证券,24.07,-6.34,-5.873,0.042,
002415,海康威视,79.07,-1.57,-5.894,0.031,
600273,嘉化能源,14.14,-1.54,-5.896,0.028,
002268,卫 士 通,8.1,-4.44,-5.929,0.02,
002430,杭氧股份,9.5,-4.62,-5.93,0.02,
600588,用友网络,19.0,-3.39,-5.93,0.032,
601611,中国核建,9.62,-4.4,-5.943,0.022,
002701,奥瑞金,23.53,-1.75,-5.968,0.015,
600546,山煤国际,19.82,-4.95,-5.975,0.027,
002659,凯文教育,3.11,-3.73,-5.993,0.02,
002010,传化智联,27.36,-4.0,-6.03,0.031,
000035,中国天楹,12.81,-5.63,-6.036,0.024,
600579,天华院,4.11,-4.33,-6.044,0.029,
600547,山东黄金,14.52,-3.14,-6.049,0.021,
600230,沧州大化,4.12,-5.24,-6.081,0.026,
600000,浦发银行,281.04,-1.32,-6.1,0.015,
600998,九州通,16.6,-2.0,-6.117,0.019,
002463,沪电股份,16.74,1.12,-6.126,0.039,
000780,平庄能源,10.14,-5.33,-6.144,0.024,
000546,金圆股份,6.61,-5.73,-6.147,0.025,
600188,兖州煤业,29.6,-2.67,-6.165,0.016,
002828,贝肯能源,1.0,-10.01,-6.2,0.03,
600456,宝钛股份,4.3,-7.63,-6.206,0.025,
000725,京东方Ａ,338.6,-3.21,-6.218,0.022,
600560,金自天正,2.24,-9.76,-6.264,0.038,
000538,云南白药,10.41,6.83,-6.301,0.04,
000683,远兴能源,28.33,-3.64,-6.314,0.024,
002195,二三四五,42.3,-3.75,-6.316,0.037,
002182,云海金属,4.51,-4.82,-6.317,0.022,
002297,博云新材,3.98,-7.17,-6.321,0.029,
601138,工业富联,11.18,-4.99,-6.335,0.022,
600351,亚宝药业,6.92,-2.15,-6.349,0.024,
002850,科达利,0.93,-8.49,-6.362,0.035,
002871,伟隆股份,0.29,-5.91,-6.363,0.026,
000028,国药一致,3.08,-2.73,-6.369,0.015,
601088,中国神华,164.91,-1.66,-6.371,0.024,
002078,太阳纸业,25.31,-4.34,-6.378,0.029,
