,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FLOAT_HOLDERS
3621,688199.SH,688199,久日新材,化工原料,57.13,"山东嘉信私募基金管理有限公司-嘉信舜泽1号私募基金
上海驰泰资产管理有限公司"
3622,000651.SZ,000651,格力电器,家用电器,57.26,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
高瓴资本管理有限公司-HCM中国基金
全国社保基金一零一组合
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
高瓴资本管理有限公司-HCM中国基金"
3623,300763.SZ,300763,锦浪科技,电气设备,57.55,"西藏源乐晟资产管理有限公司-源乐晟-晟世8号私募证券投资基金
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
中国工商银行股份有限公司-广发制造业精选混合型证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金"
3624,300803.SZ,300803,指南针,软件服务,57.59,"交通银行-金鹰中小盘精选证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金"
3625,002925.SZ,002925,盈趣科技,元器件,57.6,"中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国工商银行股份有限公司-东方红沪港深灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-嘉实价值优势混合型证券投资基金
全国社保基金一零二组合
中国银行股份有限公司-嘉实沪港深精选股票型证券投资基金"
3626,603096.SH,603096,新经典,出版业,57.65,"中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国建设银行股份有限公司-嘉实新消费股票型证券投资基金
招商银行股份有限公司-泓德三年封闭运作丰泽混合型证券投资基金
中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
中国银行股份有限公司-嘉实价值优势混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金"
3627,300666.SZ,300666,江丰电子,元器件,57.92,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金"
3628,002947.SZ,002947,恒铭达,元器件,58.01,"上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盛信1期私募证券投资基金主基金"
3629,000526.SZ,000526,紫光学大,文教休闲,58.04,
3630,603707.SH,603707,健友股份,化学制药,58.14,"兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金一零九组合
全国社保基金六零二组合"
3631,300699.SZ,300699,光威复材,化工原料,58.25,"全国社保基金五零三组合
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
全国社保基金一一一组合
全国社保基金四零六组合"
3632,300789.SZ,300789,唐源电气,软件服务,58.62,
3633,688360.SH,688360,德马科技,机械基件,58.86,
3634,300502.SZ,300502,新易盛,通信设备,58.88,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达信息产业混合型证券投资基金
中国工商银行股份有限公司-财通成长优选混合型证券投资基金"
3635,000333.SZ,000333,美的集团,家用电器,59.09,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
3636,002989.SZ,002989,中天精装,装修装饰,59.2,
3637,002968.SZ,002968,新大正,房产服务,59.41,"中国农业银行股份有限公司-工银瑞信消费行业股票型证券投资基金
交通银行股份有限公司-工银瑞信双利债券型证券投资基金
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金
中国建设银行-宝康消费品证券投资基金
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
易方达资产-工商银行-易方达资产华瑞8号资产管理计划
中国工商银行股份有限公司-汇添富多策略定期开放灵活配置混合型发起式证券投资基金"
3638,688398.SH,688398,赛特新材,矿物制品,59.52,
3639,300357.SZ,300357,我武生物,生物制药,59.6,"全国社保基金一一二组合
中国工商银行-广发稳健增长证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
全国社保基金一一五组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
全国社保基金四一四组合"
3640,688166.SH,688166,博瑞医药,化学制药,59.65,"基本养老保险基金一六零六一组合
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中国银行股份有限公司-银华优质增长混合型证券投资基金
嘉实基金-招商银行-华润深国投信托-华润信托·恒盛集合资金信托计划
包商银行股份有限公司-银华中证全指医药卫生指数增强型发起式证券投资基金
银华基金-国新投资有限公司-银华基金-国新1号单一资产管理计划"
3641,300572.SZ,300572,安车检测,电器仪表,59.75,"中国工商银行股份有限公司-富国龙头优势混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中海医疗保健主题股票型证券投资基金"
3642,688388.SH,688388,嘉元科技,元器件,59.75,"中国建设银行股份有限公司-万家新兴蓝筹灵活配置混合型证券投资基金
兴业银行股份有限公司-万家和谐增长混合型证券投资基金
中国建设银行股份有限公司-宝盈先进制造灵活配置混合型证券投资基金
中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安新经济股票型证券投资基金"
3643,600563.SH,600563,法拉电子,元器件,59.91,"招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
国泰基金管理有限公司-社保基金1102组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
香港中央结算有限公司(陆股通)"
3644,000799.SZ,000799,酒鬼酒,白酒,60.0,"国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)"
3645,300791.SZ,300791,仙乐健康,医疗保健,60.06,"中国银行-易方达策略成长证券投资基金
中国银行-易方达策略成长二号混合型证券投资基金"
3646,603927.SH,603927,中科软,软件服务,60.23,
3647,300659.SZ,300659,中孚信息,软件服务,60.42,"中国银行股份有限公司-海富通股票混合型证券投资基金
基本养老保险基金一二零二组合
北京和聚投资管理有限公司-和聚平台证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
中国银行股份有限公司-海富通先进制造股票型证券投资基金"
3648,688365.SH,688365,光云科技,软件服务,60.5,
3649,688321.SH,688321,微芯生物,化学制药,60.52,
3650,300813.SZ,300813,泰林生物,医疗保健,60.8,
3651,688278.SH,688278,特宝生物,生物制药,61.32,"中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
上海高毅资产管理合伙企业(有限合伙)-高毅-晓峰1号睿远证券投资基金"
3652,688181.SH,688181,八亿时空,半导体,62.0,"中国工商银行股份有限公司-汇添富科技创新灵活配置混合型证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
汇添富基金-国新投资有限公司-汇添富基金-国新2号单一资产管理计划"
3653,300767.SZ,300767,震安科技,橡胶,62.05,"北京丰实联合投资基金(有限合伙)
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
华夏基金管理有限公司-社保基金四二二组合
交通银行股份有限公司-华安策略优选混合型证券投资基金
中国银行股份有限公司-华夏行业精选混合型证券投资基金(LOF)"
3654,002869.SZ,002869,金溢科技,通信设备,62.25,"招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
中国建设银行股份有限公司-博时回报灵活配置混合型证券投资基金
中国建设银行股份有限公司-博时互联网主题灵活配置混合型证券投资基金"
3655,600211.SH,600211,西藏药业,中成药,62.25,
3656,300618.SZ,300618,寒锐钴业,小金属,62.56,"中阅资本管理股份公司-中阅家族荣耀7号私募证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发价值优势混合型证券投资基金"
3657,688300.SH,688300,联瑞新材,矿物制品,62.59,"兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
招商银行股份有限公司-工银瑞信科技创新3年封闭运作混合型证券投资基金
交通银行股份有限公司-博时新兴成长混合型证券投资基金
中信信托有限责任公司-中信信托锐进52期泓澄投资集合资金信托计划
中国银行股份有限公司-博时丝路主题股票型证券投资基金"
3658,002880.SZ,002880,卫光生物,生物制药,62.79,中国建设银行股份有限公司-华泰柏瑞医疗健康混合型证券投资基金
3659,300308.SZ,300308,中际旭创,通信设备,62.8,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司"
3660,300616.SZ,300616,尚品宅配,家居用品,63.13,"天津达晨创富股权投资基金中心(有限合伙)
香港中央结算有限公司(陆股通)
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
招商银行股份有限公司-东方红睿丰灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-东方红中国优势灵活配置混合型证券投资基金"
3661,002980.SZ,002980,华盛昌,电器仪表,63.34,
3662,300595.SZ,300595,欧普康视,医疗保健,63.41,"香港中央结算有限公司(陆股通)
全国社保基金四零六组合
中国工商银行-广发聚丰混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
全国社保基金一一六组合
交通银行股份有限公司-工银瑞信双利债券型证券投资基金"
3663,000710.SZ,000710,贝瑞基因,医疗保健,63.55,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-万家自主创新混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
基本养老保险基金八零二组合
海通兴泰(安徽)新兴产业投资基金(有限合伙)
招商银行股份有限公司-兴全合润分级混合型证券投资基金"
3664,300236.SZ,300236,上海新阳,半导体,63.56,"上海新晖资产管理有限公司
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金"
3665,300474.SZ,300474,景嘉微,元器件,63.73,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金"
3666,300413.SZ,300413,芒果超媒,影视音像,63.75,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合泰混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国邮政储蓄银行股份有限公司-中欧中小盘股票型证券投资基金(LOF)
全国社保基金一一七组合"
3667,002812.SZ,002812,恩捷股份,广告包装,63.86,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
先进制造产业投资基金(有限合伙)"
3668,300811.SZ,300811,铂科新材,元器件,64.12,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
3669,002970.SZ,002970,锐明技术,通信设备,64.26,"汇添富基金-国新投资有限公司-汇添富基金-国新2号单一资产管理计划
建信基金-招商银行-建信乾元安享特定多个客户资产管理计划
中国工商银行-中海能源策略混合型证券投资基金
建信基金公司-建行-中国建设银行股份有限公司
中国建设银行股份有限公司-信诚优胜精选混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行-华夏红利混合型开放式证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金"
3670,300529.SZ,300529,健帆生物,医疗保健,64.3,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
全国社保基金四零六组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
全国社保基金一一零组合"
3671,300628.SZ,300628,亿联网络,通信设备,64.43,"香港中央结算有限公司(陆股通)
全国社保基金四零六组合
荷兰汇盈资产管理公司-荷兰汇盈新兴市场股票基金
全国社保基金一零九组合
全国社保基金六零一组合
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
中国银行-易方达积极成长证券投资基金
中国建设银行股份有限公司-易方达信息产业混合型证券投资基金
中国工商银行股份有限公司-易方达安心回报债券型证券投资基金
基本养老保险基金三零八组合"
3672,688090.SH,688090,瑞松科技,专用机械,64.48,
3673,300835.SZ,300835,龙磁科技,元器件,64.65,
3674,603229.SH,603229,奥翔药业,化学制药,64.8,"中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
平安资管-邮储银行-如意10号资产管理产品
国泰基金管理有限公司-社保基金四二一组合
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
诺安基金-建设银行-中国人寿-中国人寿委托诺安基金公司股票型组合"
3675,002410.SZ,002410,广联达,软件服务,64.97,香港中央结算有限公司(陆股通)
3676,002850.SZ,002850,科达利,机械基件,65.0,"中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
中国建设银行股份有限公司-易方达信息产业混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国建设银行股份有限公司-国泰互联网+股票型证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
交通银行股份有限公司-农银汇理行业成长混合型证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金"
3677,688036.SH,688036,传音控股,通信设备,65.16,"全国社保基金一一三组合
基本养老保险基金八零二组合
中国农业银行股份有限公司-宝盈转型动力灵活配置混合型证券投资基金
中国建设银行股份有限公司-大成科创主题3年封闭运作灵活配置混合型证券投资基金
中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
中国农业银行-大成创新成长混合型证券投资基金
基本养老保险基金一二零一组合
中国农业银行-大成精选增值混合型证券投资基金
全国社保基金四一一组合"
3678,688086.SH,688086,紫晶存储,IT设备,65.45,"全国社保基金一一八组合
基本养老保险基金一二零六组合
中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金
中国建设银行股份有限公司-银华高端制造业灵活配置混合型证券投资基金
上海玖石股权投资管理有限公司-玖石阿拉丁1号证券投资基金"
3679,688068.SH,688068,热景生物,医疗保健,65.81,
3680,603583.SH,603583,捷昌驱动,电气设备,65.89,"香港中央结算有限公司(陆股通)
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划"
3681,002049.SZ,002049,紫光国微,元器件,65.99,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
3682,300496.SZ,300496,中科创达,软件服务,66.9,"香港中央结算有限公司(陆股通)
全国社保基金一一零组合
全国社保基金四零六组合
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
全国社保基金六零二组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
3683,300576.SZ,300576,容大感光,染料涂料,66.99,"浙江九章资产管理有限公司-九章幻方中证500量化进取5号私募基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金"
3684,300685.SZ,300685,艾德生物,生物制药,67.0,"香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金四一九组合
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
全国社保基金四零六组合"
3685,600132.SH,600132,重庆啤酒,啤酒,67.54,"香港中央结算有限公司(陆股通)
汇添富基金管理股份有限公司-社保基金1103组合
中央汇金资产管理有限责任公司
全国社保基金一一五组合
中国工商银行-广发稳健增长证券投资基金
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金混合型组合"
3686,603129.SH,603129,春风动力,摩托车,67.55,"中国工商银行股份有限公司-富国龙头优势混合型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
全国社保基金五零三组合
中信信托有限责任公司-中信信托锐进52期泓澄投资集合资金信托计划
基本养老保险基金一六零二一组合
鹏华基金-建设银行-中国人寿-中国人寿保险(集团)公司委托鹏华基金管理有限公司定增组合
中国国际金融香港资产管理有限公司-客户资金"
3687,300833.SZ,300833,浩洋股份,专用机械,67.77,
3688,002594.SZ,002594,比亚迪,汽车整车,68.0,"建信基金-农业银行-华鑫信托-华鑫信托·华融金融小镇-九智1号集合资金信托计划
国寿安保基金-渤海银行-华鑫信托-华鑫信托·华融金融小镇-九智2号集合资金信托计划
先进制造产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)"
3689,300836.SZ,300836,佰奥智能,专用机械,68.31,
3690,603039.SH,603039,泛微网络,软件服务,68.4,"香港中央结算有限公司(陆股通)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
全国社保基金一一一组合"
3691,600600.SH,600600,青岛啤酒,啤酒,68.87,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
全国社保基金一零六组合
全国社保基金一一七组合"
3692,002032.SZ,002032,苏泊尔,家用电器,68.89,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金
富达基金(香港)有限公司-客户资金
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中央汇金资产管理有限责任公司
易方达基金管理有限公司-社保基金1104组合
全国社保基金一零九组合"
3693,300607.SZ,300607,拓斯达,专用机械,68.91,"兴证证券资管-兴业银行-兴证资管鑫众80号集合资产管理计划
中国工商银行-融通动力先锋混合型证券投资基金"
3694,603517.SH,603517,绝味食品,食品,69.03,"招商银行股份有限公司-交银施罗德瑞丰三年封闭运作混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零一组合
广发基金管理有限公司-社保基金四二零组合
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金"
3695,300624.SZ,300624,万兴科技,软件服务,69.21,"中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国工商银行股份有限公司-银河和美生活主题混合型证券投资基金
招商银行股份有限公司-浙商沪港深精选混合型证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金"
3696,300630.SZ,300630,普利制药,化学制药,70.1,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金"
3697,300492.SZ,300492,华图山鼎,建筑工程,70.25,
3698,600009.SH,600009,上海机场,机场,71.03,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金"
3699,603893.SH,603893,瑞芯微,半导体,71.5,"中国农业银行股份有限公司-万家科技创新混合型证券投资基金
深圳望正资产管理有限公司-望正精英-鹏辉1号证券投资基金
深圳望正资产管理有限公司-望正基石投资一号基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国工商银行股份有限公司-万家自主创新混合型证券投资基金"
3700,603005.SH,603005,晶方科技,半导体,71.62,"国家集成电路产业投资基金股份有限公司
中国工商银行股份有限公司-诺安成长股票型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
3701,688158.SH,688158,优刻得-W,互联网,72.05,"中国工商银行股份有限公司-诺安成长股票型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
华润元大基金-兴业银行-中天国富证券有限公司
深圳德威资本投资管理有限公司-德威资本商品1号私募基金
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国农业银行股份有限公司-万家科技创新混合型证券投资基金"
3702,300567.SZ,300567,精测电子,电器仪表,72.23,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-平安匠心优选混合型证券投资基金
交通银行股份有限公司-博时新兴成长混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金"
3703,688369.SH,688369,致远互联,软件服务,72.24,"中国工商银行股份有限公司-博时成长优选两年封闭运作灵活配置混合型证券投资基金
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金"
3704,000403.SZ,000403,双林生物,生物制药,72.42,"中国信达资产管理股份有限公司
交通银行股份有限公司-易方达科讯混合型证券投资基金
中国信达资产管理股份有限公司
基本养老保险基金三零九组合
交通银行股份有限公司-易方达科讯混合型证券投资基金"
3705,601318.SH,601318,中国平安,保险,72.77,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划"
3706,601100.SH,601100,恒立液压,工程机械,72.78,"香港中央结算有限公司(陆股通)
交通银行-融通行业景气证券投资基金
全国社保基金四零六组合
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国银行-华夏大盘精选证券投资基金
全国社保基金一零八组合
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)"
3707,688520.SH,688520,N神州,生物制药,73.07,
3708,300653.SZ,300653,正海生物,医疗保健,73.72,蓝色经济区产业投资基金(有限合伙)
3709,300226.SZ,300226,上海钢联,互联网,73.99,"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
基本养老保险基金一二零二组合
杭州睿星投资管理有限公司-睿星财富2号证券投资基金
全国社保基金四一四组合
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
上海申九资产管理有限公司-申九积极进取3号证券私募投资基金"
3710,688228.SH,688228,开普云,互联网,74.28,
3711,603786.SH,603786,科博达,汽车配件,74.5,"中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
国泰基金管理有限公司-社保基金1102组合
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
全国社保基金五零一组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国工商银行-汇添富成长焦点混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
中国工商银行-广发聚丰混合型证券投资基金"
3712,603068.SH,603068,博通集成,半导体,74.61,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行-华安中小盘成长混合型证券投资基金
海通证券股份有限公司-天弘中证电子交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
3713,688123.SH,688123,聚辰股份,半导体,74.68,上海富灵投资管理有限公司-富灵精择1号私募证券投资基金
3714,688021.SH,688021,奥福环保,环境保护,75.01,"兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国工商银行股份有限公司-平安优势产业灵活配置混合型证券投资基金
中欧基金-招商银行-中欧基金瑞华资产管理计划
北京泓澄投资管理有限公司-泓澄智选1号私募投资基金
中信信托有限责任公司-中信信托锐进52期泓澄投资集合资金信托计划
交通银行股份有限公司-工银瑞信主题策略混合型证券投资基金
中国农业银行股份有限公司-工银瑞信高端制造行业股票型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划"
3715,603338.SH,603338,浙江鼎力,专用机械,75.06,"香港中央结算有限公司(陆股通)
全国社保基金四零六组合
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国工商银行-易方达价值成长混合型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金"
