code,name,past_p_change,past_positive,pe,past_average_turnover
300014,亿纬锂能,7.436,★,36.21,2.787
600592,龙溪股份,7.439,★,44.8,1.027
300314,戴维医疗,7.443,,60.16,0.733
300251,光线传媒,7.447,,44.43,2.01
002386,天原集团,7.449,★,44.41,1.393
000559,万向钱潮,7.45,★,30.13,0.357
002682,龙洲股份,7.452,★,26.53,0.75
300193,佳士科技,7.454,★,26.43,1.12
600861,北京城乡,7.458,★,36.76,0.397
300169,天晟新材,7.461,★,448.32,0.57
300275,梅安森,7.462,★,40.27,2.717
300117,嘉寓股份,7.464,★,43.44,0.893
300047,天源迪科,7.465,,121.36,4.627
603315,福鞍股份,7.469,★,88.73,0.817
300050,世纪鼎利,7.475,★,40.25,4.103
002120,韵达股份,7.483,,34.8,1.47
603958,哈森股份,7.487,,87.55,2.84
601878,浙商证券,7.491,★,42.38,4.173
002890,弘宇股份,7.494,★,37.32,3.117
300540,深冷股份,7.498,★,115.99,0.773
002393,力生制药,7.504,★,40.23,0.457
002866,传艺科技,7.506,★,43.48,7.933
300321,同大股份,7.507,★,77.25,1.137
300059,东方财富,7.512,★,98.62,3.96
600466,蓝光发展,7.524,★,30.42,3.21
603118,共进股份,7.527,★,32.42,0.65
600587,新华医疗,7.535,★,352.76,0.497
000655,金岭矿业,7.541,★,25.2,0.983
300142,沃森生物,7.542,,0.0,0.793
600275,*ST昌鱼,7.545,★,0.0,0.403
300682,朗新科技,7.548,,0.0,5.443
600232,金鹰股份,7.555,★,88.82,0.367
002024,苏宁易购,7.56,★,134.51,0.937
300309,吉艾科技,7.56,,77.29,0.483
600203,福日电子,7.56,★,51.09,0.777
603258,电魂网络,7.571,★,32.96,1.82
000546,金圆股份,7.572,★,31.19,0.583
002898,赛隆药业,7.575,★,46.51,3.33
002077,大港股份,7.576,,499.47,0.213
002671,龙泉股份,7.583,★,0.0,0.497
000553,沙隆达Ａ,7.586,★,16.92,1.21
603939,益丰药房,7.588,,60.7,0.323
300313,天山生物,7.598,★,363.94,0.637
002868,绿康生化,7.604,★,26.79,1.917
300322,硕贝德,7.609,★,98.19,1.623
603320,迪贝电气,7.609,,39.3,8.22
300539,横河模具,7.61,★,54.62,1.503
002900,哈三联,7.61,★,31.79,3.55
002465,海格通信,7.612,★,99.24,1.083
600192,长城电工,7.616,★,129.8,0.507
300473,德尔股份,7.617,★,35.32,1.223
600132,重庆啤酒,7.618,★,25.09,0.183
600151,航天机电,7.618,★,0.0,0.5
601198,东兴证券,7.624,★,31.82,0.27
300214,日科化学,7.627,,22.11,2.143
603980,吉华集团,7.631,★,24.97,3.603
300535,达威股份,7.634,★,32.02,2.44
603918,金桥信息,7.636,,318.07,0.9
600096,云天化,7.636,★,332.99,0.383
002127,南极电商,7.638,★,74.82,1.53
600633,浙数文化,7.65,★,8.92,0.807
600738,兰州民百,7.655,★,45.2,1.027
300206,理邦仪器,7.655,★,45.77,0.827
603026,石大胜华,7.656,,21.8,1.833
300063,天龙集团,7.664,★,22.02,2.163
603823,百合花,7.669,,28.51,1.66
600283,钱江水利,7.671,,55.18,1.05
300652,雷迪克,7.685,★,30.09,4.4
300304,云意电气,7.696,★,41.76,1.067
600366,宁波韵升,7.703,,24.01,2.067
000701,厦门信达,7.704,★,26.9,1.643
002069,獐子岛,7.704,,29.73,2.467
603618,杭电股份,7.708,★,50.18,0.697
000617,中油资本,7.712,★,19.11,1.677
600873,梅花生物,7.714,★,16.76,0.31
603225,新凤鸣,7.715,★,15.39,6.247
600499,科达洁能,7.717,★,30.29,1.62
600131,岷江水电,7.718,★,36.65,0.517
300494,盛天网络,7.718,★,43.53,3.77
000791,甘肃电投,7.721,★,21.37,0.79
300721,怡达股份,7.725,★,35.48,9.56
002772,众兴菌业,7.727,★,26.37,1.027
002472,双环传动,7.745,★,25.61,0.747
600183,生益科技,7.748,★,24.0,1.613
002667,鞍重股份,7.754,★,55.53,1.807
300163,先锋新材,7.755,★,267.11,1.757
300018,中元股份,7.757,★,46.14,1.48
300335,迪森股份,7.759,★,26.07,1.903
002433,太安堂,7.764,★,22.99,0.38
603081,大丰实业,7.765,,46.19,3.273
002632,道明光学,7.765,★,46.31,0.48
600764,中国海防,7.771,★,227.5,0.813
002758,华通医药,7.773,★,39.93,1.04
600576,祥源文化,7.779,★,41.44,0.967
600420,现代制药,7.782,★,21.42,0.587
002809,红墙股份,7.783,★,47.02,2.903
002116,中国海诚,7.788,★,22.88,0.597
300428,四通新材,7.788,★,45.97,3.437
002775,文科园林,7.794,★,19.88,1.71
002882,金龙羽,7.797,★,28.62,2.333
300683,海特生物,7.801,★,33.74,4.337
300191,潜能恒信,7.801,★,0.0,1.323
601003,柳钢股份,7.804,★,11.38,1.153
600310,桂东电力,7.807,★,193.35,0.97
300129,泰胜风能,7.816,,20.61,0.827
002469,三维工程,7.817,★,56.86,0.74
002211,宏达新材,7.818,★,99.37,1.127
002883,中设股份,7.818,★,54.48,10.017
600987,航民股份,7.819,★,14.64,0.75
300336,新文化,7.819,★,22.48,1.937
300226,上海钢联,7.822,,208.9,4.753
000721,西安饮食,7.823,★,0.0,0.51
300190,维尔利,7.835,★,32.5,0.69
600202,哈空调,7.844,★,0.0,1.563
300481,濮阳惠成,7.844,★,47.25,2.37
000700,模塑科技,7.858,★,23.87,0.627
300705,九典制药,7.87,★,46.23,4.687
603023,威帝股份,7.87,,59.94,1.197
002040,南 京 港,7.874,★,44.22,0.863
002493,荣盛石化,7.882,,30.24,0.397
600353,旭光股份,7.888,★,121.06,0.84
603955,大千生态,7.892,★,40.39,5.61
300715,凯伦股份,7.9,★,58.63,6.85
300179,四方达,7.908,★,33.89,0.58
600208,新湖中宝,7.911,★,16.81,0.393
002243,通产丽星,7.916,★,56.21,0.78
603377,东方时尚,7.917,★,58.42,0.587
300417,南华仪器,7.919,★,48.27,2.483
603500,祥和实业,7.919,★,37.38,4.57
601108,财通证券,7.92,★,36.58,7.48
002429,兆驰股份,7.922,★,23.58,0.69
600292,远达环保,7.926,★,48.1,0.577
000502,绿景控股,7.932,★,0.0,1.487
300573,兴齐眼药,7.937,★,30.79,0.9
600517,置信电气,7.938,★,66.46,0.367
002603,以岭药业,7.949,★,28.96,0.407
600103,青山纸业,7.95,,52.11,0.867
603015,弘讯科技,7.954,★,45.73,1.157
000607,华媒控股,7.955,★,45.87,0.263
300178,腾邦国际,7.957,★,29.62,0.647
002567,唐人神,7.962,,19.58,0.97
000960,锡业股份,7.971,★,35.26,3.063
002296,辉煌科技,7.974,★,49.05,1.3
002490,*ST墨龙,7.974,★,263.1,0.887
600838,上海九百,7.978,★,36.31,1.49
601111,中国国航,7.985,★,17.8,0.63
600500,中化国际,7.988,★,31.11,0.38
603139,康惠制药,7.988,★,46.14,3.383
600477,杭萧钢构,7.994,★,17.7,0.817
600378,天科股份,7.995,★,111.49,2.44
300242,明家联合,8.001,★,22.62,0.827
601949,中国出版,8.002,★,61.75,2.413
603018,中设集团,8.007,★,20.12,0.363
603528,多伦科技,8.008,★,43.65,1.36
002811,亚泰国际,8.015,★,37.31,1.46
300607,拓斯达,8.015,★,61.15,2.173
002363,隆基机械,8.018,★,40.74,0.34
600880,博瑞传播,8.027,,0.0,1.027
002503,搜于特,8.03,★,23.3,0.203
002245,澳洋顺昌,8.053,★,25.43,1.663
601388,怡球资源,8.053,★,24.35,2.037
000007,全新好,8.055,★,419.14,1.247
002759,天际股份,8.063,,28.99,2.68
600598,北大荒,8.072,,19.01,1.187
002374,丽鹏股份,8.073,,27.05,0.687
002420,毅昌股份,8.077,★,0.0,0.4
600775,南京熊猫,8.079,★,96.67,0.523
002786,银宝山新,8.079,,47.53,1.523
600644,乐山电力,8.08,★,23.43,0.353
002162,悦心健康,8.082,★,193.4,0.497
300712,永福股份,8.092,★,37.83,5.727
603358,华达科技,8.099,★,22.13,0.843
600778,友好集团,8.103,★,0.0,0.457
300552,万集科技,8.116,★,152.88,0.893
300449,汉邦高科,8.116,,1348.41,1.817
300330,华虹计通,8.117,★,0.0,0.753
603803,瑞斯康达,8.118,★,41.94,2.737
600373,中文传媒,8.12,★,15.52,0.43
600721,百花村,8.122,★,34.45,0.677
600736,苏州高新,8.124,★,17.95,0.37
600716,凤凰股份,8.128,★,0.0,1.3
600326,西藏天路,8.132,,18.14,1.63
300351,永贵电器,8.139,★,30.15,0.94
002316,键桥通讯,8.139,★,0.0,0.61
000065,北方国际,8.144,★,17.45,0.727
000777,中核科技,8.154,★,834.93,0.7
300599,雄塑科技,8.158,★,28.62,1.82
300506,名家汇,8.16,,39.35,2.41
603199,九华旅游,8.162,,28.96,0.357
000150,宜华健康,8.165,,63.74,0.077
600523,贵航股份,8.166,★,27.19,0.953
600730,中国高科,8.172,★,28.85,0.703
600751,天海投资,8.179,★,116.45,0.55
300219,鸿利智汇,8.187,★,25.47,0.503
002361,神剑股份,8.191,,37.21,0.897
002599,盛通股份,8.195,★,60.13,1.163
300307,慈星股份,8.208,★,22.62,1.333
002790,瑞尔特,8.211,★,23.2,0.677
300215,电科院,8.219,★,50.27,0.643
300695,兆丰股份,8.222,★,32.57,2.47
600095,哈高科,8.242,,242.47,1.583
000810,创维数字,8.25,★,107.88,0.267
000062,深圳华强,8.256,★,34.71,0.3
000049,德赛电池,8.258,★,30.06,1.747
603658,安图生物,8.262,★,48.96,0.51
600647,同达创业,8.263,,138.06,0.403
600222,太龙药业,8.282,★,723.27,0.417
300489,中飞股份,8.283,★,89.68,1.677
002398,建研集团,8.286,,29.71,3.26
002623,亚玛顿,8.292,★,250.18,0.45
300571,平治信息,8.304,★,66.27,5.913
002287,奇正藏药,8.307,★,45.82,0.207
603319,湘油泵,8.309,★,26.87,1.58
000838,财信发展,8.312,★,30.07,1.023
300297,蓝盾股份,8.315,★,39.27,1.103
300121,阳谷华泰,8.316,★,27.75,0.763
601599,鹿港文化,8.32,★,42.06,0.917
300436,广生堂,8.322,★,98.3,1.257
601326,秦港股份,8.325,★,27.27,2.283
600939,重庆建工,8.326,★,48.61,0.887
000627,天茂集团,8.331,★,34.46,0.877
000551,创元科技,8.333,★,28.49,0.65
601011,宝泰隆,8.333,★,63.06,1.937
300230,永利股份,8.335,★,20.27,3.51
600338,西藏珠峰,8.335,★,22.2,1.7
600248,延长化建,8.343,★,28.52,0.487
300164,通源石油,8.355,★,200.18,0.977
000153,丰原药业,8.368,★,30.15,0.627
000929,兰州黄河,8.37,★,54.86,1.333
600603,广汇物流,8.372,★,34.67,3.827
002322,理工环科,8.372,★,29.72,1.04
603106,恒银金融,8.378,,37.76,8.827
600291,西水股份,8.381,★,7.03,1.43
002356,赫美集团,8.385,★,57.91,1.077
600883,博闻科技,8.391,★,32.58,0.577
603698,航天工程,8.391,★,33.15,0.25
300486,东杰智能,8.404,★,60.6,2.98
600894,广日股份,8.41,★,15.64,0.323
000552,靖远煤电,8.414,★,17.28,1.237
603365,水星家纺,8.415,★,31.25,3.733
002261,拓维信息,8.43,★,36.72,1.147
600053,九鼎投资,8.432,★,54.74,0.587
000677,恒天海龙,8.433,★,632.92,0.34
002699,美盛文化,8.433,★,42.41,0.63
300338,开元股份,8.45,★,44.31,0.72
002743,富煌钢构,8.453,★,44.48,1.15
002271,东方雨虹,8.453,★,32.66,1.357
600888,新疆众和,8.455,★,37.23,1.26
000739,普洛药业,8.458,★,29.87,0.31
002350,北京科锐,8.458,★,184.13,1.22
002793,东音股份,8.469,★,26.74,1.953
002708,光洋股份,8.472,★,102.98,0.943
603311,金海环境,8.476,★,29.32,1.16
600787,中储股份,8.481,★,13.42,0.72
000561,烽火电子,8.485,★,532.06,0.513
002863,今飞凯达,8.49,★,64.04,17.943
002899,英派斯,8.492,★,34.71,5.27
002527,新时达,8.493,★,27.88,0.947
603197,保隆科技,8.497,★,26.16,2.43
002425,凯撒文化,8.5,★,31.33,1.29
603288,海天味业,8.501,★,44.86,0.083
600851,海欣股份,8.504,★,107.5,0.447
600018,上港集团,8.504,,27.4,0.367
600084,中葡股份,8.509,★,0.0,1.63
002123,梦网集团,8.51,★,31.61,1.12
002675,东诚药业,8.513,★,37.86,0.827
002597,金禾实业,8.518,★,14.9,1.743
600078,澄星股份,8.52,★,55.72,0.513
600993,马应龙,8.527,★,25.32,1.023
601500,通用股份,8.528,★,41.44,1.113
603388,元成股份,8.532,,46.46,2.923
002422,科伦药业,8.555,★,75.48,0.953
000628,高新发展,8.563,★,75.32,1.673
002633,申科股份,8.565,★,0.0,1.543
300045,华力创通,8.574,★,169.31,0.857
600455,博通股份,8.574,★,155.53,0.2
002378,章源钨业,8.587,★,318.23,0.827
601069,西部黄金,8.591,★,0.0,3.757
002359,北讯集团,8.596,,143.44,1.277
600225,*ST松江,8.6,★,7.6,0.413
603866,桃李面包,8.6,★,42.5,1.07
002042,华孚时尚,8.603,★,15.55,0.297
603016,新宏泰,8.605,,70.48,4.637
002392,北京利尔,8.609,★,35.43,0.893
600650,锦江投资,8.612,★,30.37,0.67
300434,金石东方,8.618,★,120.49,0.607
002529,海源机械,8.619,★,99.5,1.503
300551,古鳌科技,8.624,★,0.0,1.663
603882,金域医学,8.634,,64.75,2.263
002131,利欧股份,8.641,★,25.97,2.297
300139,晓程科技,8.642,★,0.0,1.353
600860,*ST京城,8.645,,0.0,0.133
002397,梦洁股份,8.645,★,49.02,0.693
002342,巨力索具,8.672,★,185.41,1.37
300349,金卡智能,8.684,,36.83,1.4
002905,金逸影视,8.691,★,32.9,11.073
000530,大冷股份,8.702,★,22.04,0.823
300062,中能电气,8.702,★,122.89,1.783
002227,奥 特 迅,8.706,,1624.42,0.567
000811,冰轮环境,8.708,★,16.81,0.417
300332,天壕环境,8.711,★,86.49,0.953
002463,沪电股份,8.712,★,36.84,1.043
603360,百傲化学,8.717,,24.49,0.887
002223,鱼跃医疗,8.719,★,32.32,1.967
002766,索菱股份,8.723,,39.45,3.7
300736,百华悦邦,8.724,★,50.88,14.68
000952,广济药业,8.749,★,31.5,0.587
002003,伟星股份,8.75,★,18.92,0.76
002459,天业通联,8.755,★,222.33,0.89
002441,众业达,8.755,,19.84,0.947
300329,海伦钢琴,8.757,,49.11,1.26
600363,联创光电,8.763,★,20.36,1.107
300437,清水源,8.778,★,60.18,3.487
603928,兴业股份,8.779,★,23.33,2.313
300729,乐歌股份,8.779,★,40.35,11.48
002785,万里石,8.784,★,109.0,1.547
300287,飞利信,8.784,★,30.71,3.5
002702,海欣食品,8.784,,0.0,4.66
002151,北斗星通,8.787,★,149.45,3.737
000839,中信国安,8.79,,92.52,0.797
300011,鼎汉技术,8.791,★,213.9,0.56
000514,渝 开 发,8.794,★,60.61,0.67
002382,蓝帆医疗,8.795,,39.6,1.71
002516,旷达科技,8.803,★,23.26,1.363
002094,青岛金王,8.806,★,16.58,2.283
600100,同方股份,8.809,★,0.0,0.963
600774,汉商集团,8.81,★,277.21,0.28
300146,汤臣倍健,8.812,★,32.46,2.873
002887,绿茵生态,8.819,★,31.66,4.583
600435,北方导航,8.82,★,2875.89,0.96
600423,*ST柳化,8.826,,30.95,1.68
603725,天安新材,8.828,,56.03,3.683
002740,爱迪尔,8.832,★,42.51,1.287
002557,洽洽食品,8.844,★,24.75,0.387
600573,惠泉啤酒,8.846,★,178.69,0.337
600302,标准股份,8.846,★,0.0,0.5
000048,康达尔,8.847,★,0.0,0.26
002520,日发精机,8.847,★,91.85,1.013
603968,醋化股份,8.851,★,27.64,0.957
000909,数源科技,8.852,★,85.63,0.533
002583,海能达,8.857,★,345.08,1.187
600141,兴发集团,8.86,★,30.67,2.643
300079,数码科技,8.866,★,46.82,1.887
002836,新宏泽,8.868,★,73.89,5.473
002140,东华科技,8.875,★,30.1,0.817
600630,龙头股份,8.893,★,28.42,1.227
300376,易事特,8.894,★,25.71,1.007
300545,联得装备,8.898,★,68.06,1.627
300546,雄帝科技,8.903,★,48.05,1.43
300192,科斯伍德,8.919,★,98.17,1.797
300519,新光药业,8.921,★,28.89,0.57
300717,华信新材,8.923,★,45.44,6.55
300515,三德科技,8.925,★,74.77,1.257
002149,西部材料,8.931,★,78.38,1.087
300511,雪榕生物,8.935,★,44.21,0.61
002402,和而泰,8.936,★,43.49,5.177
002683,宏大爆破,8.94,★,35.16,0.643
300643,万通智控,8.943,★,57.34,4.433
600155,宝硕股份,8.945,★,57.43,0.907
601717,郑煤机,8.945,★,26.38,0.8
002601,龙蟒佰利,8.949,,14.7,4.627
300368,汇金股份,8.949,★,0.0,2.343
600056,中国医药,8.949,★,19.15,0.707
600826,兰生股份,8.973,★,39.41,0.38
600114,东睦股份,8.984,★,23.85,0.89
300592,华凯创意,8.986,★,37.12,1.733
603656,泰禾光电,8.992,,34.54,1.94
002835,同为股份,8.992,★,64.52,1.843
002171,楚江新材,8.997,★,21.06,1.2
601106,*ST一重,9.002,★,449.09,0.17
002173,创新医疗,9.006,★,44.96,0.52
600830,香溢融通,9.006,★,36.23,1.957
300517,海波重科,9.009,★,57.61,1.657
002869,金溢科技,9.022,★,43.6,2.79
002724,海洋王,9.022,★,54.61,0.54
600238,海南椰岛,9.031,,767.63,1.093
002753,永东股份,9.031,★,22.09,1.377
600834,申通地铁,9.034,★,48.98,0.48
002391,长青股份,9.041,★,24.77,2.31
600308,华泰股份,9.046,★,12.48,0.967
600011,华能国际,9.048,★,26.42,0.217
300677,英科医疗,9.056,,49.36,12.653
300611,美力科技,9.058,★,48.72,1.653
600714,金瑞矿业,9.06,★,192.87,0.38
002539,云图控股,9.061,★,50.12,0.397
603227,雪峰科技,9.062,,89.97,0.527
600250,南纺股份,9.068,,0.0,0.447
300370,安控科技,9.082,★,130.84,2.42
000813,德展健康,9.095,★,22.61,0.65
000906,浙商中拓,9.108,★,24.39,0.867
300525,博思软件,9.108,★,173.72,0.813
002152,广电运通,9.109,★,20.21,1.197
600008,首创股份,9.109,★,43.24,0.773
000799,酒鬼酒,9.112,★,47.92,1.887
002612,朗姿股份,9.113,★,36.2,1.273
601952,苏垦农发,9.114,★,26.53,5.397
002117,东港股份,9.117,★,27.16,0.647
002888,惠威科技,9.12,★,68.1,4.277
000513,丽珠集团,9.12,★,7.19,1.207
603050,科林电气,9.124,,76.87,6.777
300123,亚光科技,9.132,★,257.88,0.9
002579,中京电子,9.139,★,303.72,0.757
600458,时代新材,9.145,★,101.15,0.48
300445,康斯特,9.152,★,53.21,1.263
603399,吉翔股份,9.158,★,67.94,0.923
002589,瑞康医药,9.161,,22.34,0.637
002095,生 意 宝,9.163,,405.41,1.75
600165,新日恒力,9.168,★,0.0,0.63
000510,金路集团,9.173,★,82.64,0.407
002011,盾安环境,9.179,★,80.34,0.817
002727,一心堂,9.186,★,33.29,2.237
601890,亚星锚链,9.188,,126.91,0.68
300537,广信材料,9.189,★,49.94,2.953
300459,金科文化,9.201,★,59.24,1.74
300549,优德精密,9.201,★,31.26,1.21
000877,天山股份,9.222,,27.27,2.23
601519,*ST智慧,9.223,,13.88,0.49
000973,佛塑科技,9.228,★,60.21,0.767
300484,蓝海华腾,9.239,★,26.2,1.927
300446,乐凯新材,9.239,★,27.53,1.263
000687,华讯方舟,9.244,★,111.41,0.79
603111,康尼机电,9.254,★,53.32,1.923
002707,众信旅游,9.276,★,45.58,1.627
000009,中国宝安,9.282,★,54.66,0.867
002679,福建金森,9.294,★,0.0,0.603
300453,三鑫医疗,9.294,★,48.73,1.707
002773,康弘药业,9.299,★,62.95,2.91
600480,凌云股份,9.304,★,16.41,1.317
000657,中钨高新,9.307,★,44.11,1.23
300420,五洋停车,9.308,★,40.55,1.42
603515,欧普照明,9.314,,50.21,0.96
300184,力源信息,9.321,,20.56,2.41
002564,天沃科技,9.329,★,21.69,1.403
002325,洪涛股份,9.334,★,33.23,2.347
300499,高澜股份,9.334,★,55.29,0.683
000982,*ST 中绒,9.335,,0.0,0.757
300118,东方日升,9.35,★,19.11,1.097
300352,北信源,9.356,★,176.92,2.103
600624,复旦复华,9.357,★,114.54,0.77
600962,国投中鲁,9.357,★,6291.25,0.503
002800,天顺股份,9.358,★,39.78,1.253
002339,积成电子,9.359,★,74.91,1.22
603127,昭衍新药,9.363,,58.38,3.507
600195,中牧股份,9.366,★,25.5,0.81
002796,世嘉科技,9.38,★,83.43,1.943
002484,江海股份,9.383,,34.95,0.607
002456,欧菲科技,9.388,★,43.39,1.547
002292,奥飞娱乐,9.388,,38.69,0.89
002748,世龙实业,9.396,★,17.17,1.153
002265,西仪股份,9.403,,151.02,1.14
300339,润和软件,9.404,★,48.42,1.65
600963,岳阳林纸,9.419,★,32.22,1.16
300253,卫宁健康,9.425,,82.74,3.44
002307,北新路桥,9.425,★,145.26,1.94
002045,国光电器,9.427,,44.76,2.56
603022,新通联,9.432,,76.34,3.12
000915,山大华特,9.434,★,20.1,2.013
002479,富春环保,9.434,★,20.92,1.367
002884,凌霄泵业,9.436,★,22.61,2.413
600966,博汇纸业,9.441,★,10.27,1.88
300516,久之洋,9.446,★,130.43,0.92
300002,神州泰岳,9.448,,0.0,1.53
300713,英可瑞,9.454,★,41.4,5.063
601333,广深铁路,9.456,★,29.18,0.417
601100,恒立液压,9.461,★,57.44,0.69
600121,*ST郑煤,9.461,★,6.89,0.54
002636,金安国纪,9.476,★,19.61,2.47
600550,保变电气,9.484,★,126.26,0.467
002839,张家港行,9.497,★,24.13,8.12
000526,*ST紫学,9.505,★,31.7,0.383
300703,创源文化,9.505,★,41.22,3.547
000592,平潭发展,9.51,★,603.32,0.913
600637,东方明珠,9.515,★,31.83,0.393
300405,科隆股份,9.516,★,71.04,1.203
600693,东百集团,9.519,★,36.36,1.153
002383,合众思壮,9.52,,145.06,0.883
300679,电连技术,9.527,★,28.53,3.433
600522,中天科技,9.529,★,20.59,1.573
000828,东莞控股,9.531,★,12.16,0.377
000488,晨鸣纸业,9.533,★,9.84,2.447
000819,岳阳兴长,9.54,,339.72,0.867
600831,广电网络,9.542,,28.72,1.22
600228,*ST昌九,9.542,★,0.0,0.437
600801,华新水泥,9.544,★,15.11,1.817
600178,东安动力,9.558,,43.54,0.553
002090,金智科技,9.56,★,31.79,0.373
600213,亚星客车,9.566,★,59.92,1.817
002510,天汽模,9.574,★,42.43,2.747
002511,中顺洁柔,9.583,,34.23,0.72
601718,际华集团,9.591,★,34.03,0.263
002581,未名医药,9.592,★,27.24,0.873
603383,顶点软件,9.618,,74.95,3.663
603880,南卫股份,9.619,★,41.11,3.57
600479,千金药业,9.621,★,41.28,1.327
002861,瀛通通讯,9.627,★,35.85,4.39
002231,奥维通信,9.63,★,0.0,1.23
300669,沪宁股份,9.638,★,41.99,4.087
600196,复星医药,9.642,★,32.5,0.963
002169,智光电气,9.642,★,34.06,0.61
600259,广晟有色,9.643,★,946.23,1.683
300124,汇川技术,9.65,★,55.23,0.93
600985,雷鸣科化,9.654,★,43.58,2.64
600890,中房股份,9.655,★,0.0,0.57
002444,巨星科技,9.658,★,24.11,0.97
002906,华阳集团,9.673,★,37.25,5.51
603648,畅联股份,9.697,,43.93,8.823
002805,丰元股份,9.697,★,61.22,2.237
002587,奥拓电子,9.698,★,33.94,0.93
002913,奥士康,9.699,★,35.59,7.903
002531,天顺风能,9.702,★,26.15,0.273
300023,宝德股份,9.713,★,26.32,1.07
002856,美芝股份,9.718,★,61.03,9.823
002044,美年健康,9.721,★,215.99,0.473
300149,量子高科,9.727,★,96.9,1.317
600776,东方通信,9.748,★,88.99,0.79
300578,会畅通讯,9.75,★,85.92,4.883
600436,片仔癀,9.75,★,52.87,1.013
600610,中毅达,9.752,,7014.85,6.137
000697,炼石有色,9.752,★,0.0,0.653
000789,万年青,9.754,★,21.66,5.867
603757,大元泵业,9.758,★,27.81,1.63
002226,江南化工,9.759,★,40.23,0.463
300093,金刚玻璃,9.762,,102.95,3.233
002183,怡 亚 通,9.77,★,23.27,0.91
002664,长鹰信质,9.77,,42.66,0.943
600082,海泰发展,9.773,★,0.0,0.923
000863,三湘印象,9.788,★,86.96,0.273
600720,祁连山,9.791,★,11.59,4.677
002551,尚荣医疗,9.797,★,29.91,1.74
600589,广东榕泰,9.809,★,32.63,1.167
300001,特锐德,9.818,★,71.98,0.43
002849,威星智能,9.824,★,46.31,0.99
002236,大华股份,9.83,★,43.27,2.473
000659,*ST中富,9.838,,82.8,0.547
600566,济川药业,9.847,★,30.08,0.49
600129,太极集团,9.852,★,84.1,0.277
300231,银信科技,9.858,,29.99,8.53
603339,四方冷链,9.859,★,29.59,2.043
002871,伟隆股份,9.881,★,36.63,1.937
002315,焦点科技,9.882,★,56.12,1.47
603168,莎普爱思,9.882,★,17.56,1.52
603577,汇金通,9.89,★,43.57,2.1
002415,海康威视,9.894,★,48.49,0.36
300041,回天新材,9.895,★,37.21,3.01
000058,深 赛 格,9.901,★,89.34,0.857
002066,瑞泰科技,9.914,★,199.95,1.047
600278,东方创业,9.914,★,40.17,0.423
603128,华贸物流,9.932,,29.1,1.33
002859,洁美科技,9.937,★,40.83,2.757
000597,东北制药,9.945,★,44.93,0.97
603508,思维列控,9.952,★,43.27,0.87
002034,旺能环境,9.958,,808.56,0.533
002352,顺丰控股,9.96,★,46.49,0.463
002106,莱宝高科,9.972,★,45.09,1.393
300421,力星股份,9.976,★,32.58,0.54
600355,精伦电子,9.977,★,0.0,2.72
000717,韶钢松山,9.979,,7.88,2.183
002421,达实智能,9.981,★,36.79,0.647
002792,通宇通讯,9.992,★,38.97,3.517
002041,登海种业,9.995,★,67.9,0.463
300197,铁汉生态,9.996,★,27.32,1.12
300254,仟源医药,10.0,★,57.98,0.947
002696,百洋股份,10.0,★,64.94,0.507
300177,中海达,10.005,★,85.36,1.187
000962,东方钽业,10.015,★,0.0,0.533
600563,法拉电子,10.016,★,26.86,1.14
002494,华斯股份,10.016,★,144.43,2.067
300235,方直科技,10.019,★,112.79,1.36
300482,万孚生物,10.02,★,57.4,0.527
002055,得润电子,10.031,★,54.48,1.18
600367,红星发展,10.031,★,31.03,1.683
300708,聚灿光电,10.038,★,56.75,21.217
300218,安利股份,10.046,★,0.0,0.293
300447,全信股份,10.048,★,31.34,1.217
000913,钱江摩托,10.051,★,118.68,0.717
002202,金风科技,10.054,★,20.33,0.633
300557,理工光科,10.057,★,125.6,1.563
002462,嘉事堂,10.066,★,23.29,0.457
002302,西部建设,10.068,,154.15,1.563
002889,东方嘉盛,10.073,★,29.4,4.143
300622,博士眼镜,10.074,★,38.1,4.33
002548,金新农,10.074,★,31.63,0.497
601992,金隅集团,10.086,,16.45,0.88
002648,卫星石化,10.088,★,19.27,0.89
600481,双良节能,10.089,,227.36,0.493
300529,健帆生物,10.089,★,46.89,0.44
002816,和科达,10.099,★,120.31,1.513
000722,湖南发展,10.104,★,34.06,0.597
002057,中钢天源,10.109,★,26.23,1.46
002515,金字火腿,10.11,★,43.1,1.007
600621,华鑫股份,10.113,★,87.95,2.423
000151,中成股份,10.131,★,36.41,1.06
000600,建投能源,10.138,★,38.75,0.973
000902,新洋丰,10.15,★,16.82,0.48
603900,莱绅通灵,10.154,★,31.23,1.867
300397,天和防务,10.166,,105.71,2.153
603042,华脉科技,10.167,,44.15,6.39
600983,惠而浦,10.17,★,0.0,0.14
300595,欧普康视,10.184,★,44.24,1.22
600781,辅仁药业,10.191,★,664.43,0.723
600561,江西长运,10.196,,130.38,2.27
300348,长亮科技,10.199,★,163.92,4.567
000599,青岛双星,10.202,,38.01,2.64
300575,中旗股份,10.207,★,28.55,1.467
600769,祥龙电业,10.211,,321.6,0.42
002526,山东矿机,10.217,★,72.98,1.06
002576,通达动力,10.219,★,2843.68,2.603
603179,新泉股份,10.219,★,26.37,3.363
002878,元隆雅图,10.223,★,46.51,17.437
603005,晶方科技,10.223,,77.99,3.027
002017,东信和平,10.231,★,66.6,0.78
002831,裕同科技,10.247,★,28.54,0.663
300364,中文在线,10.262,★,174.58,8.48
