,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,COL_INDAY_P_CHANGE,circ_mv
26,000032.SZ,深桑达A,元器件,1.0,-3.98,9.86,0.03,405525.6888
3501,603816.SH,顾家家居,家居用品,1.0,-3.97,55.08,0.01,490762.8
3566,603955.SH,大千生态,环境保护,0.0,-3.97,17.0,0.01,121244.3621
2702,600685.SH,中船防务,船舶,1.0,-3.97,16.49,0.02,1354546.6135
3103,601882.SH,海天精工,机床制造,0.0,-3.97,8.79,0.01,110701.26
1293,002845.SZ,同兴达,元器件,0.0,-3.96,19.71,0.01,145477.5232
63,000153.SZ,丰原药业,化学制药,1.0,-3.96,6.67,0.03,208088.8124
2516,600469.SH,风神股份,汽车配件,1.0,-3.96,4.68,0.02,263209.3879
2421,600336.SH,澳柯玛,家用电器,1.0,-3.96,4.54,0.06,332481.0094
2589,600558.SH,大西洋,钢加工,0.0,-3.95,4.19,0.02,376096.4242
3381,603578.SH,三星新材,玻璃,1.0,-3.95,22.5,0.03,71775.0
2413,600327.SH,大东方,百货,0.0,-3.94,4.92,0.01,362759.6024
377,000893.SZ,*ST东凌,食品,0.0,-3.94,5.11,0.01,204779.1365
3390,603590.SH,康辰药业,化学制药,1.0,-3.93,36.68,0.02,146720.0
1353,002909.SZ,集泰股份,化工原料,0.0,-3.93,11.28,0.02,89523.7392
1208,002752.SZ,昇兴股份,广告包装,1.0,-3.92,7.7,0.02,131084.4266
1559,300169.SZ,天晟新材,塑料,0.0,-3.92,5.67,0.02,146017.7103
766,002305.SZ,南国置业,区域地产,0.0,-3.92,3.2,0.03,519456.7462
1236,002782.SZ,可立克,电气设备,0.0,-3.92,16.15,0.02,687990.0
2728,600713.SH,南京医药,医药商业,0.0,-3.92,4.94,0.02,443328.2454
2722,600706.SH,曲江文旅,旅游服务,0.0,-3.92,11.8,0.01,209932.2365
2712,600695.SH,绿庭投资,多元金融,0.0,-3.92,6.55,0.15,240035.9846
3525,603871.SH,嘉友国际,仓储物流,1.0,-3.92,46.52,0.01,130256.0
2720,600704.SH,物产中大,商贸代理,0.0,-3.91,5.65,0.01,2433275.5656
752,002291.SZ,星期六,服饰,1.0,-3.9,5.48,0.02,217403.3595
268,000722.SZ,湖南发展,水力发电,1.0,-3.9,8.21,0.05,381073.9495
666,002204.SZ,大连重工,专用机械,1.0,-3.9,3.77,0.03,728126.5021
3303,603329.SH,上海雅仕,仓储物流,1.0,-3.9,18.81,0.05,121663.08
2829,600822.SH,上海物贸,商贸代理,1.0,-3.9,11.38,0.06,450816.3193
3349,603486.SH,科沃斯,家用电器,1.0,-3.89,58.91,0.03,236229.1
3002,601188.SH,龙江交通,路桥,0.0,-3.89,3.47,0.01,456609.8641
244,000692.SZ,惠天热电,供气供热,0.0,-3.89,3.47,0.02,184876.7004
2683,600663.SH,陆家嘴,园区开发,1.0,-3.89,18.15,0.03,4436860.428
2256,600146.SH,商赢环球,服饰,1.0,-3.89,8.45,0.03,169000.0
2655,600630.SH,龙头股份,纺织,1.0,-3.89,8.93,0.09,379401.4061
2392,600303.SH,曙光股份,汽车整车,0.0,-3.88,4.5,0.02,279145.9332
1273,002823.SZ,凯中精密,机械基件,1.0,-3.88,12.78,0.03,127740.1308
1228,002774.SZ,快意电梯,运输设备,1.0,-3.88,10.2,0.01,85357.068
346,000837.SZ,秦川机床,机床制造,1.0,-3.88,4.97,0.01,289560.3886
2294,600189.SH,吉林森工,林业,0.0,-3.88,4.73,0.02,201338.7016
1045,002585.SZ,双星新材,塑料,1.0,-3.87,6.34,0.03,540289.8624
2236,600121.SH,郑州煤电,煤炭开采,0.0,-3.87,3.47,0.01,352324.1477
3270,603259.SH,药明康德,化学制药,1.0,-3.87,93.65,0.01,975819.4769
2626,600598.SH,北大荒,种植业,1.0,-3.86,9.33,0.01,1658575.3551
2934,600983.SH,惠而浦,家用电器,1.0,-3.86,6.7,0.05,356976.0
1736,300347.SZ,泰格医药,医疗保健,1.0,-3.86,62.56,0.03,2257921.8698
3126,601985.SH,中国核电,新型电力,0.0,-3.85,6.01,0.01,9354823.43
2983,601116.SH,三江购物,超市连锁,1.0,-3.85,12.99,0.01,533575.6812
2093,300715.SZ,凯伦股份,其他建材,1.0,-3.84,24.8,0.01,95976.0
2009,300628.SZ,亿联网络,通信设备,0.0,-3.84,98.5,0.02,735598.0
1789,300402.SZ,宝色股份,专用机械,0.0,-3.84,9.85,0.01,85005.5
1157,002697.SZ,红旗连锁,超市连锁,0.0,-3.83,5.31,0.02,523791.1971
488,002026.SZ,山东威达,机械基件,1.0,-3.82,6.67,0.04,246469.081
3324,603366.SH,日出东方,家用电器,1.0,-3.82,5.37,0.09,429600.0
1687,300298.SZ,三诺生物,医疗保健,1.0,-3.82,12.99,0.02,571073.544
526,002064.SZ,华峰氨纶,化纤,1.0,-3.82,5.27,0.01,808256.2574
1318,002871.SZ,伟隆股份,机械基件,1.0,-3.81,25.88,0.06,74793.2
1718,300329.SZ,海伦钢琴,文教休闲,0.0,-3.81,8.64,0.01,216764.5363
1710,300321.SZ,同大股份,塑料,1.0,-3.81,15.29,0.01,126512.9369
3137,603001.SH,奥康国际,服饰,1.0,-3.81,11.81,0.02,473557.38
1222,002768.SZ,国恩股份,塑料,1.0,-3.81,27.01,0.04,648240.0
974,002513.SZ,蓝丰生化,农药化肥,0.0,-3.81,6.09,0.01,191479.3787
2092,300713.SZ,英可瑞,电气设备,2.0,-3.81,26.47,0.07,113333.51
438,000973.SZ,佛塑科技,塑料,1.0,-3.8,4.99,0.05,482732.584
588,002126.SZ,银轮股份,汽车配件,1.0,-3.8,9.56,0.04,732635.0865
3229,603160.SH,汇顶科技,元器件,1.0,-3.8,98.63,0.04,2284227.2351
1302,002855.SZ,捷荣技术,塑料,0.0,-3.8,9.93,0.01,82816.2
2834,600827.SH,百联股份,超市连锁,1.0,-3.79,10.2,0.02,1573633.1061
188,000612.SZ,焦作万方,铝,0.0,-3.79,4.85,0.01,576884.3427
3508,603826.SH,坤彩科技,染料涂料,1.0,-3.79,17.58,0.03,333066.4116
1477,300087.SZ,荃银高科,种植业,1.0,-3.79,8.41,0.08,296022.1931
3245,603188.SH,亚邦股份,染料涂料,1.0,-3.79,9.15,0.01,527040.0
350,000850.SZ,华茂股份,纺织,0.0,-3.79,4.09,0.02,385843.438
298,000776.SZ,广发证券,证券,0.0,-3.79,16.48,0.01,9754992.3327
2609,600580.SH,卧龙电驱,电气设备,1.0,-3.79,8.75,0.01,1127787.1378
453,000995.SZ,*ST皇台,白酒,1.0,-3.78,4.42,0.02,78413.2089
1983,300601.SZ,康泰生物,生物制药,1.0,-3.78,43.27,0.01,1082983.6061
3014,601228.SH,广州港,港口,1.0,-3.78,4.86,0.01,701385.48
2727,600712.SH,南宁百货,百货,1.0,-3.78,4.64,0.02,249613.1964
410,000933.SZ,神火股份,煤炭开采,1.0,-3.78,5.14,0.01,976840.8861
3550,603909.SH,合诚股份,建筑施工,0.0,-3.77,26.46,0.01,66150.0
286,000753.SZ,漳州发展,汽车服务,1.0,-3.77,3.64,0.03,321829.3424
2625,600597.SH,光明乳业,乳制品,1.0,-3.77,9.79,0.04,1198591.6668
1032,002572.SZ,索菲亚,家居用品,1.0,-3.77,21.48,0.04,1370591.8877
222,000666.SZ,经纬纺机,纺织机械,1.0,-3.76,13.84,0.03,406229.9721
3222,603136.SH,天目湖,旅游景点,1.0,-3.76,35.02,0.02,70040.0
733,002272.SZ,川润股份,机械基件,1.0,-3.76,5.17,0.02,165773.1486
960,002499.SZ,科林环保,环境保护,0.0,-3.76,8.68,0.01,164038.2639
201,000629.SZ,攀钢钒钛,小金属,0.0,-3.76,3.6,0.01,1716170.049
3264,603229.SH,奥翔药业,化学制药,1.0,-3.75,13.49,0.02,72819.02
1595,300206.SZ,理邦仪器,医疗保健,1.0,-3.74,6.8,0.03,233727.0289
2045,300665.SZ,飞鹿股份,染料涂料,1.0,-3.74,11.37,0.01,82245.559
3365,603527.SH,众源新材,铜,0.0,-3.74,12.57,0.01,135161.1273
2049,300669.SZ,沪宁股份,机械基件,1.0,-3.73,20.2,0.02,51914.0
627,002165.SZ,红宝丽,化工原料,1.0,-3.73,4.72,0.02,248917.6238
1981,300599.SZ,雄塑科技,塑料,1.0,-3.73,12.29,0.04,111356.003
936,002475.SZ,立讯精密,元器件,1.0,-3.73,22.45,0.05,9228055.0159
3339,603398.SH,邦宝益智,文教休闲,0.0,-3.73,12.66,0.01,268014.732
3304,603330.SH,上海天洋,塑料,1.0,-3.72,23.76,0.03,74899.8479
805,002344.SZ,海宁皮城,商品城,1.0,-3.72,5.5,0.01,701488.3607
550,002088.SZ,鲁阳节能,矿物制品,1.0,-3.72,11.02,0.01,342251.8956
606,002144.SZ,宏达高科,纺织,1.0,-3.7,11.54,0.02,162188.4649
1632,300243.SZ,瑞丰高材,化工原料,0.0,-3.7,9.75,0.02,163968.793
484,002022.SZ,科华生物,医疗保健,1.0,-3.7,11.72,0.01,579301.5946
302,000780.SZ,平庄能源,煤炭开采,0.0,-3.7,3.66,0.02,371236.1146
3113,601919.SH,中远海控,水运,1.0,-3.7,5.03,0.02,3840744.2016
2814,600805.SH,悦达投资,综合类,0.0,-3.7,5.73,0.01,487207.7859
2672,600650.SH,锦江投资,公共交通,1.0,-3.69,12.85,0.09,501869.6964
1984,300602.SZ,飞荣达,元器件,1.0,-3.69,44.85,0.07,278070.0
2935,600984.SH,建设机械,工程机械,1.0,-3.69,6.33,0.01,497611.0887
3422,603655.SH,朗博科技,汽车配件,0.0,-3.68,15.78,0.01,53652.0
237,000683.SZ,远兴能源,化工原料,0.0,-3.68,2.89,0.02,826321.4735
2631,600603.SH,广汇物流,仓储物流,1.0,-3.68,5.04,0.01,254046.3353
1453,300063.SZ,天龙集团,染料涂料,0.0,-3.68,3.95,0.02,219695.1756
1912,300526.SZ,中潜股份,专用机械,0.0,-3.68,12.58,0.02,75624.9732
2802,600792.SH,云煤能源,焦炭加工,1.0,-3.68,3.68,0.01,364291.8848
168,000589.SZ,黔轮胎A,汽车配件,1.0,-3.66,4.01,0.02,310938.3097
2889,600888.SH,新疆众和,铝,0.0,-3.66,5.02,0.01,418464.0043
886,002425.SZ,凯撒文化,互联网,1.0,-3.66,9.12,0.08,733596.0511
2250,600137.SH,浪莎股份,服饰,0.0,-3.66,15.38,0.02,149520.6503
2693,600676.SH,交运股份,公共交通,1.0,-3.66,5.65,0.09,543555.6143
2349,600251.SH,冠农股份,农业综合,1.0,-3.65,5.85,0.01,459132.5747
3368,603535.SH,嘉诚国际,仓储物流,1.0,-3.65,20.44,0.01,135067.52
2746,600731.SH,湖南海利,农药化肥,1.0,-3.65,5.32,0.02,173779.4582
1493,300103.SZ,达刚路机,工程机械,0.0,-3.65,9.61,0.03,241525.1269
315,000797.SZ,中国武夷,全国地产,1.0,-3.64,5.83,0.01,757577.5888
1678,300289.SZ,利德曼,生物制药,1.0,-3.64,7.53,0.02,314218.6622
1783,300396.SZ,迪瑞医疗,医疗保健,1.0,-3.64,15.82,0.01,390915.9652
2443,600365.SH,通葡股份,红黄药酒,1.0,-3.64,4.58,0.02,183200.0
2493,600428.SH,中远海特,水运,1.0,-3.64,3.98,0.02,854367.0069
1295,002847.SZ,盐津铺子,食品,1.0,-3.64,23.98,0.02,86492.3541
3452,603703.SH,盛洋科技,通信设备,0.0,-3.63,11.9,0.02,129650.5
1563,300173.SZ,智慧松德,轻工机械,1.0,-3.63,6.39,0.02,247527.0516
1364,002921.SZ,联诚精密,汽车配件,1.0,-3.63,24.52,0.01,125542.4
515,002053.SZ,云南能投,食品,1.0,-3.63,8.41,0.04,312601.5552
329,000815.SZ,美利云,造纸,1.0,-3.63,8.95,0.03,283536.0
324,000809.SZ,铁岭新城,区域地产,0.0,-3.63,2.93,0.02,241663.8488
2394,600306.SH,商业城,百货,1.0,-3.63,7.29,0.03,129328.7743
381,000899.SZ,赣能股份,火力发电,0.0,-3.62,5.43,0.03,529790.9853
996,002536.SZ,西泵股份,汽车配件,1.0,-3.61,10.79,0.01,338929.1689
366,000880.SZ,潍柴重机,机械基件,0.0,-3.61,8.52,0.01,115135.02
3108,601899.SH,紫金矿业,黄金,0.0,-3.61,3.48,0.01,5872752.5913
567,002105.SZ,信隆健康,文教休闲,1.0,-3.6,4.93,0.03,181670.5
448,000987.SZ,越秀金控,多元金融,1.0,-3.6,10.4,0.02,559887.7336
2772,600758.SH,红阳能源,煤炭开采,0.0,-3.59,4.05,0.02,318206.2745
1893,300506.SZ,名家汇,建筑施工,1.0,-3.59,22.12,0.09,296343.2503
2241,600127.SH,金健米业,农业综合,1.0,-3.59,3.53,0.03,226549.476
3386,603586.SH,金麒麟,汽车配件,1.0,-3.59,15.32,0.03,153367.1626
1344,002899.SZ,英派斯,文教休闲,0.0,-3.58,15.64,0.01,124084.632
368,000882.SZ,华联股份,百货,0.0,-3.58,2.98,0.02,739682.2311
2254,600143.SH,金发科技,塑料,0.0,-3.58,5.4,0.02,1382400.0
2645,600618.SH,氯碱化工,化工原料,1.0,-3.57,8.41,0.05,630615.4198
2587,600556.SH,ST慧球,软件服务,1.0,-3.57,7.47,0.05,294910.8999
529,002067.SZ,景兴纸业,造纸,1.0,-3.57,4.18,0.02,407508.618
24,000030.SZ,富奥股份,汽车配件,1.0,-3.57,4.91,0.01,859525.9999
3512,603838.SH,四通股份,陶瓷,1.0,-3.56,9.83,0.01,262146.44
2440,600361.SH,华联综超,超市连锁,1.0,-3.56,4.45,0.03,296284.5235
3248,603196.SH,日播时尚,服饰,1.0,-3.56,10.53,0.1,68866.2
1089,002629.SZ,仁智股份,石油开采,0.0,-3.56,4.41,0.04,151968.791
756,002295.SZ,精艺股份,铜,1.0,-3.56,8.28,0.03,207200.79
2933,600982.SH,宁波热电,供气供热,0.0,-3.55,3.82,0.01,285327.26
3476,603758.SH,秦安股份,汽车配件,0.0,-3.55,6.84,0.01,91313.2339
982,002521.SZ,齐峰新材,造纸,1.0,-3.55,6.36,0.01,270486.2513
3186,603069.SH,海汽集团,公路,1.0,-3.55,7.87,0.03,136780.6
2856,600854.SH,春兰股份,家用电器,1.0,-3.54,4.5,0.03,233756.3421
192,000617.SZ,中油资本,多元金融,2.0,-3.54,13.9,0.05,399679.488
2958,601011.SH,宝泰隆,焦炭加工,1.0,-3.54,6.59,0.01,1053886.1098
126,000533.SZ,顺钠股份,电气设备,1.0,-3.54,4.09,0.07,280125.0816
2955,601008.SH,连云港,港口,0.0,-3.54,3.84,0.02,389842.5988
2139,600006.SH,东风汽车,汽车整车,0.0,-3.54,4.37,0.01,874000.0
2148,600017.SH,日照港,港口,1.0,-3.53,3.32,0.02,1021117.0908
901,002440.SZ,闰土股份,染料涂料,1.0,-3.53,11.39,0.01,1051982.4046
789,002328.SZ,新朋股份,汽车配件,1.0,-3.52,7.92,0.05,257481.7423
2216,600100.SH,同方股份,电脑设备,1.0,-3.52,12.02,0.01,3562606.5391
3210,603113.SH,金能科技,化工原料,1.0,-3.52,13.68,0.02,453991.6688
944,002483.SZ,润邦股份,工程机械,1.0,-3.52,4.82,0.11,323532.9304
3034,601369.SH,陕鼓动力,机械基件,1.0,-3.52,6.61,0.01,1083227.124
1288,002839.SZ,张家港行,银行,0.0,-3.52,6.85,0.01,588001.2134
1815,300428.SZ,四通新材,铝,1.0,-3.51,12.75,0.07,176012.73
3144,603009.SH,北特科技,汽车配件,1.0,-3.51,7.18,0.02,230237.5526
424,000958.SZ,东方能源,火力发电,1.0,-3.51,4.82,0.05,529849.6949
2662,600639.SH,浦东金桥,园区开发,1.0,-3.51,14.8,0.02,1258350.3204
433,000968.SZ,蓝焰控股,煤炭开采,0.0,-3.51,12.67,0.01,650917.449
2669,600647.SH,同达创业,综合类,1.0,-3.5,15.0,0.08,208715.325
1042,002582.SZ,好想你,食品,0.0,-3.5,9.1,0.01,237841.4766
685,002223.SZ,鱼跃医疗,医疗保健,1.0,-3.5,23.45,0.01,2005224.2735
546,002084.SZ,海鸥住工,家居用品,0.0,-3.5,4.96,0.01,246965.7577
2846,600841.SH,上柴股份,机械基件,1.0,-3.5,9.05,0.07,472312.7397
3300,603323.SH,吴江银行,银行,1.0,-3.49,7.76,0.01,612347.9834
687,002225.SZ,濮耐股份,其他建材,1.0,-3.49,5.3,0.02,374799.2292
1394,300003.SZ,乐普医疗,医疗保健,1.0,-3.49,25.47,0.01,3859426.02
3312,603339.SH,四方科技,专用机械,0.0,-3.49,18.02,0.01,104184.2068
2821,600814.SH,杭州解百,百货,1.0,-3.48,5.92,0.02,423295.8407
1080,002620.SZ,瑞和股份,装修装饰,1.0,-3.48,7.18,0.04,217976.2199
1263,002812.SZ,恩捷股份,广告包装,1.0,-3.48,65.18,0.02,828197.7747
2380,600289.SH,*ST信通,软件服务,0.0,-3.47,2.8,0.02,158458.3515
999,002539.SZ,云图控股,农药化肥,2.0,-3.47,5.79,0.01,350613.2549
1517,300127.SZ,银河磁体,元器件,0.0,-3.47,13.26,0.02,301154.3441
1346,002901.SZ,大博医疗,医疗保健,0.0,-3.47,33.82,0.01,135605.3484
1978,300596.SZ,利安隆,化工原料,1.0,-3.47,33.7,0.02,412755.8139
892,002431.SZ,棕榈股份,建筑施工,0.0,-3.47,4.73,0.01,626796.983
88,000419.SZ,通程控股,百货,1.0,-3.47,5.09,0.03,276534.6013
1374,002932.SZ,明德生物,医疗保健,1.0,-3.46,49.3,0.06,82066.1949
1532,300142.SZ,沃森生物,生物制药,0.0,-3.46,21.1,0.02,2905580.6315
3004,601199.SH,江南水务,水务,0.0,-3.46,4.18,0.01,390917.9021
3201,603099.SH,长白山,旅游景点,0.0,-3.45,10.1,0.01,269336.7
2270,600162.SH,香江控股,全国地产,0.0,-3.45,2.83,0.03,841855.8232
1603,300214.SZ,日科化学,化工原料,0.0,-3.45,6.17,0.01,190698.6407
2199,600081.SH,东风科技,汽车配件,1.0,-3.45,9.28,0.04,290983.68
1068,002608.SZ,江苏国信,火力发电,1.0,-3.45,9.71,0.02,523322.4862
810,002349.SZ,精华制药,中成药,0.0,-3.45,6.69,0.01,548789.3515
2708,600691.SH,阳煤化工,农药化肥,1.0,-3.45,2.82,0.01,495302.2355
3067,601666.SH,平煤股份,煤炭开采,1.0,-3.44,4.23,0.01,998772.7874
3230,603161.SH,科华控股,汽车配件,1.0,-3.44,15.93,0.02,110554.2
3493,603801.SH,志邦家居,家居用品,0.0,-3.44,28.42,0.01,236526.1974
2890,600889.SH,南京化纤,化纤,0.0,-3.44,5.68,0.02,174415.3527
2060,300680.SZ,隆盛科技,汽车配件,1.0,-3.43,19.4,0.01,66589.724
2371,600279.SH,重庆港九,港口,0.0,-3.43,4.6,0.04,318760.9431
1323,002877.SZ,智能自控,电器仪表,1.0,-3.43,16.9,0.03,87798.88
3281,603297.SH,永新光学,电器仪表,1.0,-3.43,61.33,0.1,128793.0
1235,002781.SZ,奇信股份,装修装饰,1.0,-3.43,16.85,0.02,377253.4301
3439,603680.SH,今创集团,运输设备,1.0,-3.43,17.28,0.01,318708.6255
1275,002825.SZ,纳尔股份,化工原料,0.0,-3.42,16.63,0.01,67584.2186
828,002367.SZ,康力电梯,运输设备,1.0,-3.42,9.85,0.06,516381.3575
1143,002683.SZ,宏大爆破,化工原料,1.0,-3.42,13.0,0.04,777288.3248
2972,601086.SH,国芳集团,百货,0.0,-3.42,6.22,0.01,103252.0
1162,002702.SZ,海欣食品,食品,0.0,-3.42,4.8,0.01,153040.8
218,000661.SZ,长春高新,生物制药,2.0,-3.42,288.99,0.03,4913056.7416
99,000498.SZ,山东路桥,建筑施工,1.0,-3.42,6.09,0.02,268386.3
2757,600742.SH,一汽富维,汽车配件,1.0,-3.41,11.83,0.03,600557.2373
1955,300571.SZ,平治信息,互联网,1.0,-3.41,63.3,0.05,436409.19
655,002193.SZ,如意集团,纺织,0.0,-3.41,10.34,0.02,238250.1936
304,000783.SZ,长江证券,证券,0.0,-3.4,7.37,0.01,4075170.9197
3083,601798.SH,*ST蓝科,化工机械,0.0,-3.4,5.71,0.01,202435.6011
139,000548.SZ,湖南投资,路桥,1.0,-3.4,5.29,0.05,264077.3533
3197,603089.SH,正裕工业,汽车配件,0.0,-3.4,19.69,0.01,61934.6587
15,000019.SZ,深粮控股,其他商业,1.0,-3.39,8.54,0.08,355225.2591
2390,600301.SH,ST南化,化工原料,1.0,-3.39,6.99,0.03,164368.5499
2303,600199.SH,金种子酒,白酒,1.0,-3.38,5.89,0.04,327351.4762
3497,603809.SH,豪能股份,汽车配件,0.0,-3.38,16.59,0.01,136359.846
1555,300165.SZ,天瑞仪器,电器仪表,0.0,-3.38,5.17,0.01,162907.6146
365,000878.SZ,云南铜业,铜,0.0,-3.38,10.34,0.01,1464549.2825
3577,603977.SH,国泰集团,化工原料,0.0,-3.38,8.02,0.01,141113.504
876,002415.SZ,海康威视,电器仪表,1.0,-3.37,35.85,0.03,28947815.611
972,002511.SZ,中顺洁柔,造纸,1.0,-3.37,8.29,0.03,1042981.5936
2406,600319.SH,亚星化学,化工原料,0.0,-3.37,5.38,0.01,169789.572
142,000552.SZ,靖远煤电,煤炭开采,0.0,-3.37,3.16,0.01,492150.6374
2642,600615.SH,丰华股份,小金属,1.0,-3.37,13.64,0.12,255919.8289
3547,603903.SH,中持股份,环境保护,1.0,-3.37,22.79,0.01,168971.6144
38,000048.SZ,*ST康达,饲料,0.0,-3.36,19.7,0.01,759222.766
2317,600216.SH,浙江医药,化学制药,0.0,-3.36,10.91,0.02,1042916.057
194,000620.SZ,新华联,全国地产,0.0,-3.35,4.62,0.01,876266.4695
2579,600546.SH,山煤国际,煤炭开采,0.0,-3.35,3.75,0.01,743421.0525
2780,600767.SH,ST运盛,医疗保健,0.0,-3.35,5.22,0.01,177955.115
2095,300717.SZ,华信新材,塑料,1.0,-3.35,16.33,0.01,69395.968
2647,600620.SH,天宸股份,综合类,1.0,-3.34,7.18,0.05,493034.1671
3152,603018.SH,中设集团,建筑施工,0.0,-3.34,21.0,0.01,648650.5431
2477,600403.SH,大有能源,煤炭开采,1.0,-3.34,4.4,0.02,1051957.4569
3496,603808.SH,歌力思,服饰,0.0,-3.34,17.26,0.02,569326.2176
624,002162.SZ,悦心健康,医疗保健,1.0,-3.34,4.0,0.08,341208.7984
512,002050.SZ,三花智控,机械基件,1.0,-3.34,16.35,0.01,3042328.8905
2156,600026.SH,中远海能,水运,1.0,-3.34,6.15,0.08,1682660.2095
858,002397.SZ,梦洁股份,纺织,0.0,-3.33,4.92,0.01,246943.3342
2208,600091.SH,ST明科,化工原料,0.0,-3.33,4.1,0.02,179339.1348
743,002282.SZ,博深工具,轻工机械,1.0,-3.33,10.02,0.03,225941.3046
1276,002826.SZ,易明医药,中成药,1.0,-3.32,11.98,0.03,157759.011
428,000962.SZ,东方钽业,小金属,0.0,-3.32,7.92,0.01,349138.1995
985,002524.SZ,光正集团,供气供热,0.0,-3.32,5.28,0.03,264551.863
2827,600820.SH,隧道股份,建筑施工,1.0,-3.32,7.38,0.02,2320342.9174
544,002082.SZ,万邦德,铝,0.0,-3.32,9.02,0.01,214676.0
1966,300583.SZ,赛托生物,生物制药,1.0,-3.31,36.6,0.01,124600.846
261,000715.SZ,中兴商业,百货,2.0,-3.31,9.88,0.01,275222.8069
3530,603880.SH,南卫股份,医疗保健,1.0,-3.3,13.76,0.03,87248.72
1553,300163.SZ,先锋新材,其他建材,0.0,-3.3,4.1,0.01,135122.9173
1921,300535.SZ,达威股份,化工原料,0.0,-3.3,14.72,0.01,77905.2644
120,000526.SZ,紫光学大,文教休闲,1.0,-3.29,24.24,0.02,233176.9394
62,000151.SZ,中成股份,商贸代理,1.0,-3.29,13.25,0.01,353170.7563
357,000861.SZ,海印股份,房产服务,0.0,-3.29,2.95,0.01,582785.3738
2840,600834.SH,申通地铁,公共交通,1.0,-3.29,8.31,0.11,396704.3631
318,000800.SZ,一汽轿车,汽车整车,1.0,-3.28,8.58,0.05,1211284.9989
1792,300405.SZ,科隆股份,化工原料,0.0,-3.28,8.9,0.03,118014.0
3418,603638.SH,艾迪精密,专用机械,1.0,-3.28,28.72,0.02,244067.1983
2918,600963.SH,岳阳林纸,造纸,1.0,-3.28,4.78,0.01,498630.0727
3384,603583.SH,捷昌驱动,电气设备,1.0,-3.28,74.0,0.06,223480.0
1151,002691.SZ,冀凯股份,专用机械,1.0,-3.27,8.16,0.02,276697.5216
847,002386.SZ,天原集团,化工原料,1.0,-3.27,6.59,0.02,442636.9922
369,000883.SZ,湖北能源,火力发电,1.0,-3.27,4.16,0.01,2705884.027
859,002398.SZ,建研集团,其他建材,1.0,-3.26,5.37,0.01,282156.3901
2221,600106.SH,重庆路桥,路桥,1.0,-3.26,3.68,0.04,404199.3578
2808,600798.SH,宁波海运,水运,1.0,-3.26,3.9,0.01,402031.8697
3538,603889.SH,新澳股份,纺织,0.0,-3.26,10.77,0.01,423962.2002
427,000961.SZ,中南建设,建筑施工,1.0,-3.25,8.95,0.09,3311355.2338
905,002444.SZ,巨星科技,轻工机械,1.0,-3.25,12.27,0.04,1241546.8506
2740,600725.SH,ST云维,焦炭加工,1.0,-3.25,2.8,0.05,345091.6
2088,300709.SZ,精研科技,元器件,1.0,-3.24,33.45,0.05,189264.6492
3070,601677.SH,明泰铝业,铝,0.0,-3.24,10.55,0.01,606225.5928
291,000759.SZ,中百集团,超市连锁,1.0,-3.24,6.6,0.02,449179.8432
387,000906.SZ,浙商中拓,批发业,1.0,-3.23,5.7,0.01,376592.1971
2752,600737.SH,中粮糖业,食品,1.0,-3.23,9.06,0.01,1858999.7964
2363,600269.SH,赣粤高速,路桥,1.0,-3.23,4.53,0.02,1057939.3773
1294,002846.SZ,英联股份,广告包装,1.0,-3.23,11.88,0.01,62916.8602
1607,300218.SZ,安利股份,塑料,1.0,-3.23,7.81,0.02,168911.8637
3274,603269.SH,海鸥股份,机械基件,1.0,-3.23,16.22,0.04,60247.6491
2895,600894.SH,广日股份,运输设备,0.0,-3.23,7.25,0.01,623461.4989
2682,600662.SH,强生控股,公共交通,1.0,-3.23,5.49,0.07,578295.8429
3587,603991.SH,至正股份,塑料,1.0,-3.22,20.94,0.01,86019.2543
1280,002830.SZ,名雕股份,装修装饰,1.0,-3.22,17.04,0.09,67887.36
1916,300530.SZ,达志科技,化工原料,1.0,-3.22,39.84,0.01,83959.6128
2506,600456.SH,宝钛股份,小金属,1.0,-3.21,22.01,0.05,947014.8057
20,000026.SZ,飞亚达A,其他商业,1.0,-3.21,8.75,0.01,312126.822
620,002158.SZ,汉钟精机,工程机械,1.0,-3.21,10.31,0.06,545540.813
2540,600500.SH,中化国际,商贸代理,1.0,-3.21,7.89,0.01,1643496.9974
2824,600817.SH,ST宏盛,多元金融,1.0,-3.2,8.06,0.03,125477.3336
2346,600248.SH,延长化建,建筑施工,1.0,-3.2,4.59,0.01,278891.1356
3514,603843.SH,正平股份,建筑施工,1.0,-3.19,8.6,0.01,165839.2464
193,000619.SZ,海螺型材,其他建材,1.0,-3.19,6.07,0.01,218520.0
335,000822.SZ,山东海化,化工原料,1.0,-3.19,5.85,0.01,523628.7767
598,002136.SZ,安纳达,化工原料,1.0,-3.19,9.24,0.01,197459.3174
3128,601989.SH,中国重工,船舶,1.0,-3.19,5.2,0.01,9548065.8343
3076,601717.SH,郑煤机,工程机械,1.0,-3.19,6.08,0.01,901740.2548
2709,600692.SH,亚通股份,房产服务,1.0,-3.19,8.48,0.05,216248.9184
746,002285.SZ,世联行,房产服务,0.0,-3.19,6.1,0.02,1226108.9255
3170,603038.SH,华立股份,装修装饰,0.0,-3.18,19.36,0.01,72786.9789
2415,600329.SH,中新药业,中成药,1.0,-3.18,14.81,0.02,838050.6206
