,ts_code,symbol,name,industry,COL_RECENT_LIMIT_COUNT_20
3151,300393.SZ,300393,中来股份,塑料,0.0
3152,300394.SZ,300394,天孚通信,通信设备,0.0
3153,300396.SZ,300396,迪瑞医疗,医疗保健,0.0
3154,300397.SZ,300397,天和防务,通信设备,0.0
3155,300398.SZ,300398,飞凯材料,染料涂料,0.0
3156,300399.SZ,300399,京天利,互联网,0.0
3157,300400.SZ,300400,劲拓股份,专用机械,0.0
3158,300401.SZ,300401,花园生物,食品,0.0
3159,300404.SZ,300404,博济医药,医疗保健,0.0
3160,300405.SZ,300405,科隆股份,化工原料,0.0
3161,300406.SZ,300406,九强生物,医疗保健,0.0
3162,300407.SZ,300407,凯发电气,电气设备,0.0
3163,300376.SZ,300376,易事特,电气设备,0.0
3164,300371.SZ,300371,汇中股份,电器仪表,0.0
3165,300409.SZ,300409,道氏技术,陶瓷,0.0
3166,300369.SZ,300369,绿盟科技,软件服务,0.0
3167,300336.SZ,300336,新文化,影视音像,0.0
3168,300337.SZ,300337,银邦股份,铝,0.0
3169,300338.SZ,300338,开元股份,文教休闲,0.0
3170,300339.SZ,300339,润和软件,软件服务,0.0
3171,300340.SZ,300340,科恒股份,元器件,0.0
3172,300341.SZ,300341,麦克奥迪,电气设备,0.0
3173,300342.SZ,300342,天银机电,元器件,0.0
3174,300345.SZ,300345,华民股份,钢加工,0.0
3175,300347.SZ,300347,泰格医药,医疗保健,0.0
3176,300348.SZ,300348,长亮科技,软件服务,0.0
3177,300349.SZ,300349,金卡智能,软件服务,0.0
3178,000049.SZ,000049,德赛电池,电气设备,0.0
3179,300351.SZ,300351,永贵电器,元器件,0.0
3180,300352.SZ,300352,北信源,软件服务,0.0
3181,300353.SZ,300353,东土科技,通信设备,0.0
3182,300354.SZ,300354,东华测试,电器仪表,0.0
3183,300356.SZ,300356,光一科技,电气设备,0.0
3184,300357.SZ,300357,我武生物,生物制药,0.0
3185,300358.SZ,300358,楚天科技,医疗保健,0.0
3186,300359.SZ,300359,全通教育,文教休闲,0.0
3187,300360.SZ,300360,炬华科技,电器仪表,0.0
3188,300363.SZ,300363,博腾股份,化学制药,0.0
3189,300366.SZ,300366,创意信息,软件服务,0.0
3190,300367.SZ,300367,ST网力,IT设备,0.0
3191,300368.SZ,300368,汇金股份,IT设备,0.0
3192,300408.SZ,300408,三环集团,元器件,0.0
3193,300411.SZ,300411,金盾股份,专用机械,0.0
3194,300332.SZ,300332,天壕环境,环境保护,0.0
3195,300445.SZ,300445,康斯特,电器仪表,0.0
3196,300449.SZ,300449,汉邦高科,IT设备,0.0
3197,300451.SZ,300451,创业慧康,软件服务,0.0
3198,300452.SZ,300452,山河药辅,化学制药,0.0
3199,300453.SZ,300453,三鑫医疗,医疗保健,0.0
3200,300454.SZ,300454,深信服,软件服务,0.0
3201,300455.SZ,300455,康拓红外,运输设备,0.0
3202,300456.SZ,300456,赛微电子,元器件,0.0
3203,300457.SZ,300457,赢合科技,专用机械,0.0
3204,300458.SZ,300458,全志科技,元器件,0.0
3205,300459.SZ,300459,金科文化,互联网,0.0
3206,300460.SZ,300460,惠伦晶体,元器件,0.0
3207,300461.SZ,300461,田中精机,专用机械,0.0
3208,300462.SZ,300462,华铭智能,专用机械,0.0
3209,300463.SZ,300463,迈克生物,医疗保健,0.0
3210,300464.SZ,300464,星徽精密,机械基件,0.0
3211,300465.SZ,300465,高伟达,软件服务,0.0
3212,300467.SZ,300467,迅游科技,互联网,0.0
3213,300468.SZ,300468,四方精创,软件服务,0.0
3214,300470.SZ,300470,中密控股,机械基件,0.0
3215,300471.SZ,300471,厚普股份,专用机械,0.0
3216,300472.SZ,300472,新元科技,专用机械,0.0
3217,300473.SZ,300473,德尔股份,汽车配件,0.0
3218,300474.SZ,300474,景嘉微,元器件,0.0
3219,300475.SZ,300475,聚隆科技,专用机械,0.0
3220,300476.SZ,300476,胜宏科技,元器件,0.0
3221,300448.SZ,300448,浩云科技,软件服务,0.0
3222,300443.SZ,300443,金雷股份,专用机械,0.0
3223,300412.SZ,300412,迦南科技,医疗保健,0.0
3224,300441.SZ,300441,鲍斯股份,机床制造,0.0
3225,300413.SZ,300413,芒果超媒,影视音像,0.0
3226,300415.SZ,300415,伊之密,专用机械,0.0
3227,300416.SZ,300416,苏试试验,电器仪表,0.0
3228,300417.SZ,300417,南华仪器,电器仪表,0.0
3229,300418.SZ,300418,昆仑万维,互联网,0.0
3230,000048.SZ,000048,京基智农,饲料,0.0
3231,300420.SZ,300420,五洋停车,机械基件,0.0
3232,300421.SZ,300421,力星股份,机械基件,0.0
3233,300422.SZ,300422,博世科,环境保护,0.0
3234,300423.SZ,300423,昇辉科技,电气设备,0.0
3235,300424.SZ,300424,航新科技,航空,0.0
3236,300425.SZ,300425,中建环能,环境保护,0.0
3237,300426.SZ,300426,唐德影视,影视音像,0.0
3238,300427.SZ,300427,红相股份,电气设备,0.0
3239,300429.SZ,300429,强力新材,化工原料,0.0
3240,300430.SZ,300430,诚益通,电器仪表,0.0
3241,300432.SZ,300432,富临精工,汽车配件,0.0
3242,300433.SZ,300433,蓝思科技,元器件,0.0
3243,300434.SZ,300434,金石亚药,化学制药,0.0
3244,300435.SZ,300435,中泰股份,机械基件,0.0
3245,300436.SZ,300436,广生堂,化学制药,0.0
3246,300437.SZ,300437,清水源,化工原料,0.0
3247,300438.SZ,300438,鹏辉能源,电气设备,0.0
3248,300439.SZ,300439,美康生物,医疗保健,0.0
3249,300440.SZ,300440,运达科技,软件服务,0.0
3250,300335.SZ,300335,迪森股份,供气供热,0.0
3251,300331.SZ,300331,苏大维格,元器件,0.0
3252,300478.SZ,300478,杭州高新,橡胶,0.0
3253,300218.SZ,300218,安利股份,塑料,0.0
3254,300220.SZ,300220,金运激光,元器件,0.0
3255,300222.SZ,300222,科大智能,电气设备,0.0
3256,300224.SZ,300224,正海磁材,元器件,0.0
3257,300226.SZ,300226,上海钢联,互联网,0.0
3258,300227.SZ,300227,光韵达,元器件,0.0
3259,300228.SZ,300228,富瑞特装,化工机械,0.0
3260,300229.SZ,300229,拓尔思,软件服务,0.0
3261,300231.SZ,300231,银信科技,软件服务,0.0
3262,300232.SZ,300232,洲明科技,半导体,0.0
3263,300233.SZ,300233,金城医药,化学制药,0.0
3264,300234.SZ,300234,开尔新材,陶瓷,0.0
3265,300235.SZ,300235,方直科技,软件服务,0.0
3266,300238.SZ,300238,冠昊生物,医疗保健,0.0
3267,300239.SZ,300239,东宝生物,生物制药,0.0
3268,300241.SZ,300241,瑞丰光电,半导体,0.0
3269,300242.SZ,300242,佳云科技,互联网,0.0
3270,300243.SZ,300243,瑞丰高材,化工原料,0.0
3271,300244.SZ,300244,迪安诊断,医疗保健,0.0
3272,300245.SZ,300245,天玑科技,软件服务,0.0
3273,300246.SZ,300246,宝莱特,医疗保健,0.0
3274,300248.SZ,300248,新开普,软件服务,0.0
3275,300250.SZ,300250,初灵信息,软件服务,0.0
3276,300251.SZ,300251,光线传媒,影视音像,0.0
3277,300252.SZ,300252,金信诺,通信设备,0.0
3278,300253.SZ,300253,卫宁健康,软件服务,0.0
3279,300219.SZ,300219,鸿利智汇,元器件,0.0
3280,300215.SZ,300215,电科院,电气设备,0.0
3281,300255.SZ,300255,常山药业,生物制药,0.0
3282,300214.SZ,300214,日科化学,化工原料,0.0
3283,300188.SZ,300188,美亚柏科,软件服务,0.0
3284,300189.SZ,300189,神农科技,种植业,0.0
3285,300190.SZ,300190,维尔利,环境保护,0.0
3286,300191.SZ,300191,潜能恒信,石油开采,0.0
3287,300192.SZ,300192,科斯伍德,文教休闲,0.0
3288,300193.SZ,300193,佳士科技,专用机械,0.0
3289,300194.SZ,300194,福安药业,化学制药,0.0
3290,300195.SZ,300195,长荣股份,轻工机械,0.0
3291,300196.SZ,300196,长海股份,玻璃,0.0
3292,300197.SZ,300197,铁汉生态,环境保护,0.0
3293,300198.SZ,300198,纳川股份,塑料,0.0
3294,300199.SZ,300199,翰宇药业,化学制药,0.0
3295,300200.SZ,300200,高盟新材,化工原料,0.0
3296,300201.SZ,300201,海伦哲,专用机械,0.0
3297,300202.SZ,300202,聚龙股份,IT设备,0.0
3298,300203.SZ,300203,聚光科技,环境保护,0.0
3299,300204.SZ,300204,舒泰神,生物制药,0.0
3300,300206.SZ,300206,理邦仪器,医疗保健,0.0
3301,300207.SZ,300207,欣旺达,元器件,0.0
3302,300208.SZ,300208,青岛中程,电气设备,0.0
3303,300209.SZ,300209,天泽信息,软件服务,0.0
3304,300210.SZ,300210,森远股份,专用机械,0.0
3305,300211.SZ,300211,亿通科技,通信设备,0.0
3306,300212.SZ,300212,易华录,软件服务,0.0
3307,300213.SZ,300213,佳讯飞鸿,通信设备,0.0
3308,300254.SZ,300254,仟源医药,化学制药,0.0
3309,300256.SZ,300256,星星科技,元器件,0.0
3310,300330.SZ,300330,华虹计通,软件服务,0.0
3311,300291.SZ,300291,华录百纳,影视音像,0.0
3312,300293.SZ,300293,蓝英装备,专用机械,0.0
3313,300294.SZ,300294,博雅生物,生物制药,0.0
3314,300295.SZ,300295,三六五网,互联网,0.0
3315,300296.SZ,300296,利亚德,半导体,0.0
3316,300299.SZ,300299,富春股份,互联网,0.0
3317,300300.SZ,300300,海峡创新,软件服务,0.0
3318,300301.SZ,300301,长方集团,半导体,0.0
3319,300302.SZ,300302,同有科技,软件服务,0.0
3320,300303.SZ,300303,聚飞光电,半导体,0.0
3321,300305.SZ,300305,裕兴股份,塑料,0.0
3322,300306.SZ,300306,远方信息,电器仪表,0.0
3323,300307.SZ,300307,慈星股份,纺织机械,0.0
3324,300308.SZ,300308,中际旭创,通信设备,0.0
3325,300309.SZ,300309,吉艾科技,多元金融,0.0
3326,300310.SZ,300310,宜通世纪,通信设备,0.0
3327,300311.SZ,300311,任子行,软件服务,0.0
3328,300315.SZ,300315,掌趣科技,互联网,0.0
3329,300316.SZ,300316,晶盛机电,专用机械,0.0
3330,000050.SZ,000050,深天马A,元器件,0.0
3331,300319.SZ,300319,麦捷科技,元器件,0.0
3332,300321.SZ,300321,同大股份,塑料,0.0
3333,300322.SZ,300322,硕贝德,通信设备,0.0
3334,300324.SZ,300324,旋极信息,软件服务,0.0
3335,300326.SZ,300326,凯利泰,医疗保健,0.0
3336,300328.SZ,300328,宜安科技,铝,0.0
3337,300292.SZ,300292,吴通控股,软件服务,0.0
3338,300290.SZ,300290,荣科科技,软件服务,0.0
3339,300257.SZ,300257,开山股份,机械基件,0.0
3340,300289.SZ,300289,利德曼,生物制药,0.0
3341,300260.SZ,300260,新莱应材,机械基件,0.0
3342,300261.SZ,300261,雅本化学,农药化肥,0.0
3343,300262.SZ,300262,巴安水务,环境保护,0.0
3344,300263.SZ,300263,隆华科技,专用机械,0.0
3345,300264.SZ,300264,佳创视讯,通信设备,0.0
3346,300265.SZ,300265,通光线缆,电气设备,0.0
3347,300266.SZ,300266,兴源环境,环境保护,0.0
3348,300267.SZ,300267,尔康制药,化学制药,0.0
3349,300268.SZ,300268,佳沃股份,农业综合,0.0
3350,300270.SZ,300270,中威电子,通信设备,0.0
3351,300271.SZ,300271,华宇软件,软件服务,0.0
3352,300272.SZ,300272,开能健康,环境保护,0.0
3353,300273.SZ,300273,和佳医疗,医疗保健,0.0
3354,300275.SZ,300275,梅安森,软件服务,0.0
3355,300277.SZ,300277,海联讯,软件服务,0.0
3356,300278.SZ,300278,华昌达,专用机械,0.0
3357,300280.SZ,300280,紫天科技,广告包装,0.0
3358,300281.SZ,300281,金明精机,专用机械,0.0
3359,300282.SZ,300282,三盛教育,文教休闲,0.0
3360,300283.SZ,300283,温州宏丰,电气设备,0.0
3361,300284.SZ,300284,苏交科,建筑工程,0.0
3362,300285.SZ,300285,国瓷材料,陶瓷,0.0
3363,000055.SZ,000055,方大集团,其他建材,0.0
3364,300287.SZ,300287,飞利信,软件服务,0.0
3365,300288.SZ,300288,朗玛信息,软件服务,0.0
3366,300477.SZ,300477,合纵科技,电气设备,0.0
3367,300480.SZ,300480,光力科技,专用机械,0.0
3368,002638.SZ,002638,*ST勤上,文教休闲,0.0
3369,300679.SZ,300679,电连技术,元器件,0.0
3370,300682.SZ,300682,朗新科技,软件服务,0.0
3371,300683.SZ,300683,海特生物,生物制药,0.0
3372,300684.SZ,300684,中石科技,化工原料,0.0
3373,300685.SZ,300685,艾德生物,生物制药,0.0
3374,300686.SZ,300686,智动力,元器件,0.0
3375,300687.SZ,300687,赛意信息,软件服务,0.0
3376,300691.SZ,300691,联合光电,元器件,0.0
3377,300692.SZ,300692,中环环保,环境保护,0.0
3378,300693.SZ,300693,盛弘股份,电气设备,0.0
3379,300694.SZ,300694,蠡湖股份,汽车配件,0.0
3380,300695.SZ,300695,兆丰股份,汽车配件,0.0
3381,300696.SZ,300696,爱乐达,航空,0.0
3382,300697.SZ,300697,电工合金,铜,0.0
3383,300698.SZ,300698,万马科技,通信设备,0.0
3384,300699.SZ,300699,光威复材,化工原料,0.0
3385,300701.SZ,300701,森霸传感,元器件,0.0
3386,300702.SZ,300702,天宇股份,化学制药,0.0
3387,300703.SZ,300703,创源文化,文教休闲,0.0
3388,300705.SZ,300705,九典制药,化学制药,0.0
3389,300706.SZ,300706,阿石创,元器件,0.0
3390,000037.SZ,000037,深南电A,火力发电,0.0
3391,300710.SZ,300710,万隆光电,通信设备,0.0
3392,300711.SZ,300711,广哈通信,通信设备,0.0
3393,300715.SZ,300715,凯伦股份,其他建材,0.0
3394,300719.SZ,300719,安达维尔,航空,0.0
3395,300680.SZ,300680,隆盛科技,汽车配件,0.0
3396,300678.SZ,300678,中科信息,软件服务,0.0
3397,300721.SZ,300721,怡达股份,化工原料,0.0
3398,300675.SZ,300675,建科院,建筑工程,0.0
3399,300640.SZ,300640,德艺文创,文教休闲,0.0
3400,300642.SZ,300642,透景生命,医疗保健,0.0
3401,300644.SZ,300644,南京聚隆,塑料,0.0
3402,300645.SZ,300645,正元智慧,软件服务,0.0
3403,300648.SZ,300648,星云股份,电器仪表,0.0
3404,300649.SZ,300649,杭州园林,建筑工程,0.0
3405,300650.SZ,300650,太龙照明,电气设备,0.0
3406,300651.SZ,300651,金陵体育,文教休闲,0.0
3407,300652.SZ,300652,雷迪克,汽车配件,0.0
3408,300653.SZ,300653,正海生物,医疗保健,0.0
3409,300654.SZ,300654,世纪天鸿,出版业,0.0
3410,300655.SZ,300655,晶瑞股份,化工原料,0.0
3411,300657.SZ,300657,弘信电子,元器件,0.0
3412,300658.SZ,300658,延江股份,纺织,0.0
3413,300660.SZ,300660,江苏雷利,电气设备,0.0
3414,300662.SZ,300662,科锐国际,综合类,0.0
3415,300663.SZ,300663,科蓝软件,软件服务,0.0
3416,300664.SZ,300664,鹏鹞环保,环境保护,0.0
3417,300665.SZ,300665,飞鹿股份,染料涂料,0.0
3418,300668.SZ,300668,杰恩设计,装修装饰,0.0
3419,300669.SZ,300669,沪宁股份,机械基件,0.0
3420,000038.SZ,000038,深大通,广告包装,0.0
3421,300672.SZ,300672,国科微,半导体,0.0
3422,300673.SZ,300673,佩蒂股份,饲料,0.0
3423,300674.SZ,300674,宇信科技,软件服务,0.0
3424,000036.SZ,000036,华联控股,全国地产,0.0
3425,300723.SZ,300723,一品红,化学制药,0.0
3426,300638.SZ,300638,广和通,通信设备,0.0
3427,300760.SZ,300760,迈瑞医疗,医疗保健,0.0
3428,300763.SZ,300763,锦浪科技,电气设备,0.0
3429,300765.SZ,300765,新诺威,食品,0.0
3430,300766.SZ,300766,每日互动,互联网,0.0
3431,300767.SZ,300767,震安科技,橡胶,0.0
3432,300768.SZ,300768,迪普科技,软件服务,0.0
3433,300769.SZ,300769,德方纳米,化工原料,0.0
3434,300770.SZ,300770,新媒股份,影视音像,0.0
3435,300771.SZ,300771,智莱科技,IT设备,0.0
3436,300772.SZ,300772,运达股份,电气设备,0.0
3437,300773.SZ,300773,拉卡拉,软件服务,0.0
3438,300775.SZ,300775,三角防务,航空,0.0
3439,300776.SZ,300776,帝尔激光,专用机械,0.0
3440,300777.SZ,300777,中简科技,化纤,0.0
3441,300778.SZ,300778,新城市,建筑工程,0.0
3442,300779.SZ,300779,惠城环保,环境保护,0.0
3443,300783.SZ,300783,三只松鼠,食品,0.0
3444,300785.SZ,300785,值得买,互联网,0.0
3445,300787.SZ,300787,海能实业,通信设备,0.0
3446,300788.SZ,300788,中信出版,出版业,0.0
3447,300789.SZ,300789,唐源电气,软件服务,0.0
3448,300790.SZ,300790,宇瞳光学,电器仪表,0.0
3449,300791.SZ,300791,仙乐健康,医疗保健,0.0
3450,300792.SZ,300792,壹网壹创,互联网,0.0
3451,300793.SZ,300793,佳禾智能,IT设备,0.0
3452,300797.SZ,300797,钢研纳克,电器仪表,0.0
3453,300761.SZ,300761,立华股份,农业综合,0.0
3454,300759.SZ,300759,康龙化成,化学制药,0.0
3455,300725.SZ,300725,药石科技,化学制药,0.0
3456,300757.SZ,300757,罗博特科,专用机械,0.0
3457,000035.SZ,000035,中国天楹,环境保护,0.0
3458,300729.SZ,300729,乐歌股份,家居用品,0.0
3459,300730.SZ,300730,科创信息,软件服务,0.0
3460,300731.SZ,300731,科创新源,橡胶,0.0
3461,300732.SZ,300732,设研院,建筑工程,0.0
3462,300733.SZ,300733,西菱动力,汽车配件,0.0
3463,300735.SZ,300735,光弘科技,通信设备,0.0
3464,300736.SZ,300736,百邦科技,通信设备,0.0
3465,300737.SZ,300737,科顺股份,其他建材,0.0
3466,300738.SZ,300738,奥飞数据,电信运营,0.0
3467,300739.SZ,300739,明阳电路,元器件,0.0
3468,300740.SZ,300740,御家汇,日用化工,0.0
3469,300741.SZ,300741,华宝股份,食品,0.0
3470,300742.SZ,300742,越博动力,汽车配件,0.0
3471,300743.SZ,300743,天地数码,IT设备,0.0
3472,300745.SZ,300745,欣锐科技,汽车配件,0.0
3473,300746.SZ,300746,汉嘉设计,建筑工程,0.0
3474,300748.SZ,300748,金力永磁,元器件,0.0
3475,300749.SZ,300749,顶固集创,家居用品,0.0
3476,300750.SZ,300750,宁德时代,电气设备,0.0
3477,300751.SZ,300751,迈为股份,专用机械,0.0
3478,300752.SZ,300752,隆利科技,元器件,0.0
3479,300753.SZ,300753,爱朋医疗,医疗保健,0.0
3480,300755.SZ,300755,华致酒行,其他商业,0.0
3481,300756.SZ,300756,中山金马,专用机械,0.0
3482,300639.SZ,300639,凯普生物,医疗保健,0.0
3483,300637.SZ,300637,扬帆新材,化工原料,0.0
3484,300481.SZ,300481,濮阳惠成,化工原料,0.0
3485,300517.SZ,300517,海波重科,建筑工程,0.0
3486,300522.SZ,300522,世名科技,染料涂料,0.0
3487,300523.SZ,300523,辰安科技,软件服务,0.0
3488,300525.SZ,300525,博思软件,软件服务,0.0
3489,300526.SZ,300526,中潜股份,专用机械,0.0
3490,300527.SZ,300527,中船应急,专用机械,0.0
3491,300528.SZ,300528,幸福蓝海,影视音像,0.0
3492,300529.SZ,300529,健帆生物,医疗保健,0.0
3493,300530.SZ,300530,达志科技,化工原料,0.0
3494,300531.SZ,300531,优博讯,软件服务,0.0
3495,300532.SZ,300532,今天国际,软件服务,0.0
3496,300533.SZ,300533,冰川网络,软件服务,0.0
3497,300534.SZ,300534,陇神戎发,中成药,0.0
3498,300535.SZ,300535,达威股份,化工原料,0.0
3499,300537.SZ,300537,广信材料,染料涂料,0.0
3500,300539.SZ,300539,横河模具,塑料,0.0
3501,000045.SZ,000045,深纺织A,元器件,0.0
3502,300541.SZ,300541,先进数通,软件服务,0.0
3503,300542.SZ,300542,新晨科技,软件服务,0.0
3504,300543.SZ,300543,朗科智能,电气设备,0.0
3505,300545.SZ,300545,联得装备,专用机械,0.0
3506,300546.SZ,300546,雄帝科技,元器件,0.0
3507,300547.SZ,300547,川环科技,橡胶,0.0
3508,300548.SZ,300548,博创科技,元器件,0.0
3509,000042.SZ,000042,中洲控股,全国地产,0.0
3510,300550.SZ,300550,和仁科技,软件服务,0.0
3511,300521.SZ,300521,爱司凯,专用机械,0.0
3512,300515.SZ,300515,三德科技,电器仪表,0.0
3513,300552.SZ,300552,万集科技,软件服务,0.0
3514,300513.SZ,300513,恒实科技,软件服务,0.0
3515,300482.SZ,300482,万孚生物,医疗保健,0.0
3516,300483.SZ,300483,沃施股份,石油开采,0.0
3517,300485.SZ,300485,赛升药业,生物制药,0.0
3518,300486.SZ,300486,东杰智能,专用机械,0.0
3519,300487.SZ,300487,蓝晓科技,化工原料,0.0
3520,300488.SZ,300488,恒锋工具,机械基件,0.0
3521,300489.SZ,300489,中飞股份,铝,0.0
3522,000046.SZ,000046,泛海控股,多元金融,0.0
3523,300492.SZ,300492,华图山鼎,建筑工程,0.0
3524,300493.SZ,300493,润欣科技,通信设备,0.0
3525,300494.SZ,300494,盛天网络,互联网,0.0
3526,300495.SZ,300495,美尚生态,环境保护,0.0
3527,300496.SZ,300496,中科创达,软件服务,0.0
3528,300497.SZ,300497,富祥药业,化学制药,0.0
3529,300498.SZ,300498,温氏股份,农业综合,0.0
3530,300499.SZ,300499,高澜股份,专用机械,0.0
3531,300500.SZ,300500,启迪设计,建筑工程,0.0
3532,300501.SZ,300501,海顺新材,广告包装,0.0
3533,300503.SZ,300503,昊志机电,机械基件,0.0
3534,300505.SZ,300505,川金诺,化工原料,0.0
3535,300506.SZ,300506,名家汇,建筑工程,0.0
3536,300507.SZ,300507,苏奥传感,汽车配件,0.0
3537,300509.SZ,300509,新美星,专用机械,0.0
3538,300511.SZ,300511,雪榕生物,种植业,0.0
3539,300512.SZ,300512,中亚股份,专用机械,0.0
3540,300551.SZ,300551,古鳌科技,IT设备,0.0
3541,300556.SZ,300556,丝路视觉,软件服务,0.0
3542,300636.SZ,300636,同和药业,化学制药,0.0
3543,300596.SZ,300596,利安隆,化工原料,0.0
3544,300599.SZ,300599,雄塑科技,塑料,0.0
3545,300600.SZ,300600,国瑞科技,电气设备,0.0
3546,300601.SZ,300601,康泰生物,生物制药,0.0
3547,300602.SZ,300602,飞荣达,元器件,0.0
3548,300603.SZ,300603,立昂技术,通信设备,0.0
3549,300604.SZ,300604,长川科技,专用机械,0.0
3550,300606.SZ,300606,金太阳,矿物制品,0.0
3551,300607.SZ,300607,拓斯达,专用机械,0.0
3552,300608.SZ,300608,思特奇,软件服务,0.0
3553,300609.SZ,300609,汇纳科技,互联网,0.0
3554,000002.SZ,000002,万科A,全国地产,0.0
3555,300613.SZ,300613,富瀚微,半导体,0.0
3556,300616.SZ,300616,尚品宅配,家居用品,0.0
3557,300617.SZ,300617,安靠智电,电气设备,0.0
3558,300618.SZ,300618,寒锐钴业,小金属,0.0
3559,300621.SZ,300621,维业股份,装修装饰,0.0
3560,300622.SZ,300622,博士眼镜,其他商业,0.0
3561,300624.SZ,300624,万兴科技,软件服务,0.0
3562,300627.SZ,300627,华测导航,通信设备,0.0
3563,300628.SZ,300628,亿联网络,通信设备,0.0
3564,300630.SZ,300630,普利制药,化学制药,0.0
3565,300632.SZ,300632,光莆股份,半导体,0.0
3566,300633.SZ,300633,开立医疗,医疗保健,0.0
3567,300634.SZ,300634,彩讯股份,软件服务,0.0
3568,300635.SZ,300635,中达安,建筑工程,0.0
3569,300598.SZ,300598,诚迈科技,软件服务,0.0
3570,300595.SZ,300595,欧普康视,医疗保健,0.0
3571,300557.SZ,300557,理工光科,电器仪表,0.0
3572,300594.SZ,300594,朗进科技,运输设备,0.0
3573,300558.SZ,300558,贝达药业,化学制药,0.0
3574,300559.SZ,300559,佳发教育,软件服务,0.0
3575,300560.SZ,300560,中富通,通信设备,0.0
3576,300561.SZ,300561,汇金科技,软件服务,0.0
3577,300562.SZ,300562,乐心医疗,医疗保健,0.0
3578,300564.SZ,300564,筑博设计,建筑工程,0.0
3579,300566.SZ,300566,激智科技,元器件,0.0
3580,300567.SZ,300567,精测电子,电器仪表,0.0
3581,000040.SZ,000040,东旭蓝天,新型电力,0.0
3582,300570.SZ,300570,太辰光,元器件,0.0
3583,300571.SZ,300571,平治信息,互联网,0.0
3584,300572.SZ,300572,安车检测,电器仪表,0.0
3585,300573.SZ,300573,兴齐眼药,化学制药,0.0
3586,300575.SZ,300575,中旗股份,农药化肥,0.0
3587,300576.SZ,300576,容大感光,染料涂料,0.0
3588,300577.SZ,300577,开润股份,纺织,0.0
3589,300579.SZ,300579,数字认证,软件服务,0.0
3590,300583.SZ,300583,赛托生物,生物制药,0.0
3591,300584.SZ,300584,海辰药业,化学制药,0.0
3592,300585.SZ,300585,奥联电子,汽车配件,0.0
3593,300586.SZ,300586,美联新材,化工原料,0.0
3594,300587.SZ,300587,天铁股份,橡胶,0.0
3595,300588.SZ,300588,熙菱信息,软件服务,0.0
3596,300591.SZ,300591,万里马,服饰,0.0
3597,300592.SZ,300592,华凯创意,软件服务,0.0
3598,300187.SZ,300187,永清环保,环境保护,0.0
3599,300185.SZ,300185,通裕重工,工程机械,0.0
3600,300184.SZ,300184,力源信息,元器件,0.0
3601,002803.SZ,002803,吉宏股份,互联网,0.0
3602,002806.SZ,002806,华锋股份,元器件,0.0
3603,002807.SZ,002807,江阴银行,银行,0.0
3604,002808.SZ,002808,恒久科技,元器件,0.0
3605,002809.SZ,002809,红墙股份,化工原料,0.0
3606,002810.SZ,002810,山东赫达,化工原料,0.0
3607,002811.SZ,002811,郑中设计,装修装饰,0.0
3608,002812.SZ,002812,恩捷股份,塑料,0.0
3609,002813.SZ,002813,路畅科技,汽车配件,0.0
3610,002815.SZ,002815,崇达技术,元器件,0.0
3611,002816.SZ,002816,和科达,专用机械,0.0
3612,002817.SZ,002817,黄山胶囊,化学制药,0.0
3613,002818.SZ,002818,富森美,其他商业,0.0
3614,002819.SZ,002819,东方中科,电器仪表,0.0
3615,002820.SZ,002820,桂发祥,食品,0.0
3616,002821.SZ,002821,凯莱英,生物制药,0.0
3617,002822.SZ,002822,中装建设,装修装饰,0.0
3618,002823.SZ,002823,凯中精密,机械基件,0.0
3619,000078.SZ,000078,海王生物,医药商业,0.0
3620,002825.SZ,002825,纳尔股份,化工原料,0.0
3621,002826.SZ,002826,易明医药,中成药,0.0
3622,002827.SZ,002827,高争民爆,化工原料,0.0
3623,002828.SZ,002828,贝肯能源,石油开采,0.0
3624,002829.SZ,002829,星网宇达,通信设备,0.0
3625,002830.SZ,002830,名雕股份,装修装饰,0.0
3626,002831.SZ,002831,裕同科技,广告包装,0.0
3627,002805.SZ,002805,丰元股份,化工原料,0.0
3628,002802.SZ,002802,洪汇新材,化工原料,0.0
3629,002833.SZ,002833,弘亚数控,专用机械,0.0
3630,002801.SZ,002801,微光股份,电气设备,0.0
3631,002773.SZ,002773,康弘药业,化学制药,0.0
3632,002774.SZ,002774,快意电梯,运输设备,0.0
3633,002775.SZ,002775,文科园林,建筑工程,0.0
3634,002776.SZ,002776,柏堡龙,服饰,0.0
3635,002777.SZ,002777,久远银海,软件服务,0.0
3636,002778.SZ,002778,高科石化,石油加工,0.0
3637,002779.SZ,002779,中坚科技,农用机械,0.0
3638,002780.SZ,002780,三夫户外,其他商业,0.0
3639,002781.SZ,002781,奇信股份,装修装饰,0.0
3640,002783.SZ,002783,凯龙股份,化工原料,0.0
3641,002785.SZ,002785,万里石,其他建材,0.0
3642,002786.SZ,002786,银宝山新,专用机械,0.0
3643,002787.SZ,002787,华源控股,广告包装,0.0
3644,002788.SZ,002788,鹭燕医药,医药商业,0.0
3645,002789.SZ,002789,建艺集团,装修装饰,0.0
3646,002790.SZ,002790,瑞尔特,家居用品,0.0
3647,002791.SZ,002791,坚朗五金,其他建材,0.0
3648,002792.SZ,002792,通宇通讯,通信设备,0.0
3649,002793.SZ,002793,罗欣药业,化学制药,0.0
3650,002795.SZ,002795,永和智控,机械基件,0.0
3651,002796.SZ,002796,世嘉科技,通信设备,0.0
