,ts_code,symbol,name,industry,COL_LASTPRICE,concept
2708,603968.SH,603968,醋化股份,化工原料,17.0,
2709,603809.SH,603809,豪能股份,汽车配件,17.04,"汽车零部件, "
2710,600559.SH,600559,老白干酒,白酒,17.05,"白酒, 业绩预增, "
2711,603367.SH,603367,辰欣药业,化学制药,17.07,"医药, 化学药, "
2712,300046.SZ,300046,台基股份,半导体,17.08,"半导体, 影视, "
2713,002873.SZ,002873,新天药业,中成药,17.09,"医药, 中药, "
2714,603139.SH,603139,康惠制药,中成药,17.09,"医药, 中药, "
2715,002568.SZ,002568,百润股份,红黄药酒,17.1,"社保重仓, 回购, 饮料, "
2716,603377.SH,603377,东方时尚,汽车服务,17.11,"教育, 社保重仓, 回购, 通用航空, 高质押率, "
2717,002732.SZ,002732,燕塘乳业,乳制品,17.17,"社保重仓, 食品, 农垦, 乳业（奶粉）, 冷链, "
2718,600083.SH,600083,博信股份,建筑施工,17.17,"人工智能, 资产重组, "
2719,601966.SH,601966,玲珑轮胎,汽车配件,17.18,"MSCI, 回购, 轮胎, "
2720,600690.SH,600690,青岛海尔,家用电器,17.18,"白马股, MSCI, 阿里巴巴概念股, 大消费, 社保重仓, 物联网, 白色家电, 家电, 智能制造, 无线充电, 人民币贬值受益, 工业互联网, 机器人, "
2721,600131.SH,600131,岷江水电,水力发电,17.18,"水电, 央企改革, 业绩预增, 云计算, 强势人气股, "
2722,600197.SH,600197,伊力特,白酒,17.18,"回购, 白酒, 新疆, 新疆国企改革, 期货概念, "
2723,603808.SH,603808,歌力思,服饰,17.23,"回购, 纺织服装, "
2724,300522.SZ,300522,世名科技,染料涂料,17.24,"回购, "
2725,300384.SZ,300384,三联虹普,纺织机械,17.25,"锦纶（尼龙）, 工业自动化, 智能制造, 互联网金融, 大数据, "
2726,002845.SZ,002845,同兴达,元器件,17.27,"OLED, 华为产业链, 小米概念股, 国资入股, "
2727,002893.SZ,002893,华通热力,供气供热,17.29,"高送转-预期, "
2728,600088.SH,600088,中视传媒,影视音像,17.3,"旅游, 广电, 影视, 强势人气股, "
2729,600993.SH,600993,马应龙,中成药,17.3,"民营医院, 医药, 中药, 基因测序, "
2730,000876.SZ,000876,新希望,饲料,17.31,"MSCI, 东盟博览会, 金改, 饲料, 养猪, 独角兽, 蚂蚁金服概念股, "
2731,300554.SZ,300554,三超新材,矿物制品,17.33,"光伏, "
2732,300383.SZ,300383,光环新网,电信运营,17.35,"数字中国, 云计算, 区块链, 工业互联网, "
2733,002427.SZ,002427,*ST尤夫,化纤,17.35,"涤纶, 军工, 军民融合, 锂电池, 新能源汽车, 举牌股, 股权转让, 国资入股, ST股, "
2734,603933.SH,603933,睿能科技,纺织机械,17.36,"工业自动化, 智能制造, 半导体, 共享经济, 手势识别, "
2735,603680.SH,603680,今创集团,运输设备,17.37,"高铁轨交, "
2736,300449.SZ,300449,汉邦高科,电脑设备,17.41,"无人驾驶, 京津冀, 高送转, 智慧城市, 股权转让, 国资入股, 智慧安防, 知识产权, 人脸识别, "
2737,603922.SH,603922,金鸿顺,汽车配件,17.41,"汽车零部件, 新能源汽车, "
2738,002034.SZ,002034,旺能环境,环境保护,17.41,"固废处理, 环保, "
2739,603319.SH,603319,湘油泵,汽车配件,17.43,"重卡, 汽车零部件, 股权转让, "
2740,002806.SZ,002806,华锋股份,元器件,17.44,"有色-铝, 新能源整车, 有色金属, 业绩预增, 新能源汽车, 资产重组, 强势人气股, "
2741,603619.SH,603619,中曼石油,石油开采,17.45,"油服, 海工装备, 油气改革, 可燃冰, 天然气, "
2742,300746.SZ,300746,汉嘉设计,建筑施工,17.46,"天然气, 住房租赁, 资产重组, 装修装饰, "
2743,603466.SH,603466,风语筑,文教休闲,17.48,"VR&AR, "
2744,300489.SZ,300489,中飞股份,铝,17.48,"有色-铝, 核电, 有色金属, 军工, 军民融合, "
2745,002731.SZ,002731,萃华珠宝,服饰,17.48,"业绩预增, 黄金, "
2746,002789.SZ,002789,建艺集团,装修装饰,17.48,"装修装饰, "
2747,300268.SZ,300268,佳沃股份,农业综合,17.49,"海底捞概念股, 食品, 区块链, 独角兽, "
2748,600999.SH,600999,招商证券,证券,17.53,"MSCI, 券商, 金改, 央企改革, 回购, "
2749,002767.SZ,002767,先锋电子,电器仪表,17.56,"物联网, 智能仪表, "
2750,603533.SH,603533,掌阅科技,互联网,17.57,"独角兽, "
2751,603238.SH,603238,诺邦股份,纺织,17.58,"纺织服装, "
2752,002462.SZ,002462,嘉事堂,医药商业,17.58,"医药商业, 医药, "
2753,300730.SZ,300730,科创信息,软件服务,17.61,"智能制造, 大数据, 工业互联网, 国产软件, 机器视觉, "
2754,300109.SZ,300109,新开源,化工原料,17.61,"医药, 万达系, 创新药, 基因测序, 精准医疗, 体外诊断, 资产重组, "
2755,603685.SH,603685,晨丰科技,电气设备,17.62,"LED, "
2756,603819.SH,603819,神力股份,电气设备,17.64,"回购, 风电, "
2757,603976.SH,603976,正川股份,医疗保健,17.67,"医疗器械, "
2758,002837.SZ,002837,英维克,专用机械,17.68,"5G, 军工, 军民融合, 新能源汽车, 腾讯概念股, 充电桩, "
2759,300542.SZ,300542,新晨科技,软件服务,17.75,"高送转, 区块链, 国产软件, "
2760,300629.SZ,300629,新劲刚,矿物制品,17.75,"5G, 军工, 军民融合, 国产芯片, "
2761,603580.SH,603580,艾艾精工,化工原料,17.76,
2762,600750.SH,600750,江中药业,中成药,17.78,"保健品, 食品, 医药, 中药, 复牌股, "
2763,600346.SH,600346,恒力股份,化纤,17.78,"MSCI, 涤纶, 社保重仓, 业绩预增, 石油化工, 煤化工, "
2764,603359.SH,603359,东珠生态,建筑施工,17.79,"园林, 地下管廊, PPP, "
2765,603698.SH,603698,航天工程,专用机械,17.83,"国家队重仓, 央企改革, 军工研究所, 军工, 煤化工, "
2766,300615.SZ,300615,欣天科技,元器件,17.83,"5G, "
2767,603016.SH,603016,新宏泰,电气设备,17.85,"特高压, 国产软件, 资产重组, "
2768,002760.SZ,002760,凤形股份,机械基件,17.86,"业绩预增, 壳公司, "
2769,002715.SZ,002715,登云股份,汽车配件,17.87,"汽车零部件, 举牌股, 股权转让, 壳公司, "
2770,300340.SZ,300340,科恒股份,元器件,17.87,"宁德时代概念股, 稀土磁材, 锂电池, 燃料电池, 新能源汽车, 国资入股, "
2771,603013.SH,603013,亚普股份,汽车配件,17.88,"汽车零部件, "
2772,002384.SZ,002384,东山精密,通信设备,17.88,"5G, OLED, PCB板, 特斯拉, 华为产业链, 业绩预增, 股权转让, 苹果产业链, 资产重组, LED, "
2773,600182.SH,600182,S佳通,汽车配件,17.89,"轮胎, "
2774,603258.SH,603258,电魂网络,互联网,17.89,"阿里巴巴概念股, 腾讯概念股, 游戏, 手游, "
2775,300468.SZ,300468,四方精创,软件服务,17.91,"区块链, 国产软件, 国资入股, "
2776,600663.SH,600663,陆家嘴,园区开发,17.92,"房地产, 上海国企改革, 自贸区, 自由贸易港, 上海自由贸易港, 创投, "
2777,300506.SZ,300506,名家汇,建筑施工,17.93,"业绩预增, 高送转, 装修装饰, "
2778,300606.SZ,300606,金太阳,矿物制品,17.93,"高送转-预期, "
2779,603005.SH,603005,晶方科技,半导体,17.94,"指纹识别, 半导体, 3D感应, VR&AR, "
2780,000997.SZ,000997,新大陆,软件服务,17.94,"MSCI, 国家队重仓, 物联网, 数字中国, 互联网金融, 移动支付, 大数据, 药品信息化追溯, 无人商店, 智慧城市, 彩票, 电子发票, "
2781,603198.SH,603198,迎驾贡酒,白酒,17.95,"高股息, 白酒, "
2782,300188.SZ,300188,美亚柏科,软件服务,17.95,"阿里巴巴概念股, 无人机, 网络安全, 数字中国, 大数据, 人工智能, 国产软件, 股权转让, 复牌股, 国资入股, 智慧安防, 知识产权, 人脸识别, "
2783,002738.SZ,002738,中矿资源,建筑施工,18.0,"可燃冰, 业绩预增, 锂电池, 新能源汽车, 资产重组, "
2784,600230.SH,600230,沧州大化,农药化肥,18.0,"高送转-预期, 央企改革, 石油化工, 煤化工, 京津冀, 股权转让, "
2785,002793.SZ,002793,东音股份,专用机械,18.02,
2786,603726.SH,603726,朗迪集团,机械基件,18.03,"白色家电, 家电, "
2787,600977.SH,600977,中国电影,影视音像,18.04,"MSCI, 中字头, 央企改革, 社保重仓, 影视, "
2788,002881.SZ,002881,美格智能,通信设备,18.05,"物联网, 小米概念股, "
2789,002648.SZ,002648,卫星石化,化工原料,18.05,"二胎, 业绩预增, 石油化工, "
2790,300536.SZ,300536,农尚环境,建筑施工,18.06,"园林, PPP, 高送转, "
2791,300718.SZ,300718,长盛轴承,机械基件,18.1,"特斯拉, "
2792,001872.SZ,001872,招商港口,港口,18.12,"一带一路, 央企改革, 港口, 粤港澳大湾区, 资产重组, "
2793,601689.SH,601689,拓普集团,汽车配件,18.13,"特斯拉, 蔚来汽车概念股, 社保重仓, 汽车零部件, 无人驾驶, 定增破发, 工业自动化, 智能制造, "
2794,300736.SZ,300736,百邦科技,通信设备,18.15,"苹果产业链, 国资入股, "
2795,600218.SH,600218,全柴动力,农用机械,18.16,"燃料电池, 强势人气股, "
2796,002335.SZ,002335,科华恒盛,电气设备,18.17,"阿里巴巴概念股, 核电, 军工, 军民融合, 宁德时代概念股, 光伏, 储能, 量子通信, 新能源汽车, 大数据, 云计算, 充电桩, 透明工厂, "
2797,000732.SZ,000732,泰禾集团,区域地产,18.17,"MSCI, 福建自贸区, 参股券商, 高质押率, 房地产, 互联网金融, 移动支付, 住房租赁, 高送转, 自贸区, 智慧城市, "
2798,603887.SH,603887,城地股份,建筑施工,18.18,"云计算, 资产重组, "
2799,002370.SZ,002370,亚太药业,化学制药,18.2,"医药, 创新药, 化学药, "
2800,002842.SZ,002842,翔鹭钨业,小金属,18.22,"有色金属, 业绩预增, 有色-钨, 高送转, "
2801,002937.SZ,002937,兴瑞科技,元器件,18.24,"高送转-预期, 业绩预增, 汽车零部件, 智能制造, 高送转, VR&AR, "
2802,300191.SZ,300191,潜能恒信,石油开采,18.24,"油服, 海工装备, 油气改革, 可燃冰, 页岩气, 天然气, "
2803,000623.SZ,000623,吉林敖东,中成药,18.28,"MSCI, 新进指数成份股, 参股券商, 保健品, 食品, 医药, 中药, "
2804,603268.SH,603268,松发股份,陶瓷,18.3,"教育, 股权转让, "
2805,600976.SH,600976,健民集团,中成药,18.31,"医药, 中药, "
2806,002110.SZ,002110,三钢闽光,普钢,18.31,"MSCI, 钢铁, 高送转, "
2807,300569.SZ,300569,天能重工,专用机械,18.32,"风电, 资产重组, "
2808,600859.SH,600859,王府井,百货,18.35,"北京城市规划, 社保重仓, 新零售, 京东金融概念股, 独角兽, "
2809,300395.SZ,300395,菲利华,玻璃,18.36,"5G, 光通信, OLED, 军工, 军民融合, 半导体, "
2810,300561.SZ,300561,汇金科技,软件服务,18.38,"物联网, 互联网金融, 人工智能, 区块链, 国产软件, 资产重组, 无人银行, "
2811,603898.SH,603898,好莱客,家居用品,18.39,"回购, 定增破发, 家具家居, "
2812,603165.SH,603165,荣晟环保,造纸,18.42,"造纸, "
2813,002713.SZ,002713,东易日盛,装修装饰,18.43,"装配式建筑, 智慧物流, 智能制造, 住房租赁, 装修装饰, "
2814,300543.SZ,300543,朗科智能,电气设备,18.43,"锂电池, 新能源汽车, "
2815,300331.SZ,300331,苏大维格,元器件,18.45,"3D打印, 智能制造, 半导体, VR&AR, "
2816,600459.SH,600459,贵研铂业,小金属,18.45,"特斯拉, 燃料电池, "
2817,300648.SZ,300648,星云股份,电器仪表,18.45,"华为产业链, 宁德时代概念股, 储能, 锂电池, 燃料电池, 新能源汽车, "
2818,603877.SH,603877,太平鸟,服饰,18.48,"社保重仓, 新零售, 纺织服装, "
2819,600753.SH,600753,东方银星,批发业,18.5,"资产重组, "
2820,603611.SH,603611,诺力股份,运输设备,18.52,"智慧物流, 机械, 智能制造, "
2821,300727.SZ,300727,润禾材料,化工原料,18.54,"有机硅, "
2822,002809.SZ,002809,红墙股份,化工原料,18.57,"雄安-建材, 雄安新区, "
2823,002808.SZ,002808,恒久科技,元器件,18.58,"燃料电池, 3D打印, 智能制造, "
2824,002825.SZ,002825,纳尔股份,化工原料,18.59,"业绩预增, 煤化工, "
2825,002190.SZ,002190,*ST集成,汽车配件,18.6,"央企改革, 军工研究所, 军工, 汽车零部件, 定增破发, 锂电池, 新能源汽车, ST股, "
2826,002875.SZ,002875,安奈儿,服饰,18.63,"纺织服装, "
2827,300393.SZ,300393,中来股份,塑料,18.68,"兜底式增持, 光伏, 高质押率, 高送转, 股权转让, "
2828,300556.SZ,300556,丝路视觉,软件服务,18.72,"阿里巴巴概念股, 社保重仓, 业绩预增, 智能制造, 雄安新区, 云计算, 国产软件, VR&AR, 机器视觉, 雄安-设计, "
2829,603729.SH,603729,龙韵股份,广告包装,18.73,"主题公园, 赛马, 强势人气股, "
2830,300726.SZ,300726,宏达电子,元器件,18.76,"5G, 被动元件, 军工, 军民融合, 半导体, "
2831,300130.SZ,300130,新国都,电脑设备,18.78,"业绩预增, 物联网, 网络安全, 互联网金融, 移动支付, 大数据, 区块链, 腾讯概念股, "
2832,300233.SZ,300233,金城医药,化学制药,18.8,"医药, 化学药, 石墨烯, 股权转让, "
2833,002159.SZ,002159,三特索道,旅游服务,18.8,"旅游, 乡村振兴, 业绩预增, 海南自由贸易港, 自贸区, 自由贸易港, "
2834,002373.SZ,002373,千方科技,软件服务,18.82,"MSCI, 大飞机, 业绩预增, 物联网, 百度概念股, 无人驾驶, 雄安-智慧城市, 智慧停车, PPP, 雄安新区, 无人商店, 智慧城市, 国资入股, 智慧安防, 人脸识别, 科创板概念股, 电子车牌, "
2835,601211.SH,601211,国泰君安,证券,18.83,"MSCI, 券商, 社保重仓, 上海国企改革, "
2836,002412.SZ,002412,汉森制药,中成药,18.85,"金改, 二胎, 医药, 中药, "
2837,000951.SZ,000951,中国重汽,汽车整车,18.85,"汽车整车, 社保重仓, 重卡, 无人驾驶, 山东国企改革, "
2838,300605.SZ,300605,恒锋信息,软件服务,18.85,"数字中国, 智慧城市, 国产软件, 智慧安防, "
2839,600903.SH,600903,贵州燃气,供气供热,18.9,"天然气, "
2840,300396.SZ,300396,迪瑞医疗,医疗保健,18.9,"回购, 医疗器械, 体外诊断, "
2841,300677.SZ,300677,英科医疗,医疗保健,18.9,"医疗器械, 人民币贬值受益, "
2842,603663.SH,603663,三祥新材,矿物制品,18.91,"有色-锆, 有色金属, 资产重组, "
2843,603989.SH,603989,艾华集团,元器件,18.95,"被动元件, 新能源汽车, 充电桩, "
2844,603080.SH,603080,新疆火炬,供气供热,18.95,"天然气, 新疆, "
2845,300636.SZ,300636,同和药业,化学制药,18.96,"高送转-预期, 医药, 化学药, "
2846,300435.SZ,300435,中泰股份,机械基件,18.96,"天然气, 煤化工, 燃料电池, 资产重组, "
2847,002838.SZ,002838,道恩股份,塑料,18.99,"特斯拉, 蔚来汽车概念股, 社保重仓, 业绩预增, 高送转, 资产重组, "
2848,002194.SZ,002194,*ST凡谷,通信设备,18.99,"5G, 教育, 华为产业链, 回购, 股权转让, ST股, 壳公司, "
2849,300632.SZ,300632,光莆股份,半导体,19.0,"民营医院, 业绩预增, LED, 虹膜识别, "
2850,002001.SZ,002001,新和成,化学制药,19.01,"MSCI, 新进指数成份股, 高送转-预期, 业绩预增, 医药, 化学药, 维生素, "
2851,603596.SH,603596,伯特利,汽车配件,19.02,"北汽新能源, 汽车零部件, "
2852,002117.SZ,002117,东港股份,广告包装,19.03,"移动支付, 高送转, 区块链, 无人商店, 彩票, 电子发票, 包装印刷, 独角兽, 蚂蚁金服概念股, "
2853,002840.SZ,002840,华统股份,食品,19.03,"养猪, "
2854,300113.SZ,300113,顺网科技,互联网,19.1,"回购, 网络安全, 云计算, 电竞, VR&AR, 腾讯概念股, 国产操作系统, 游戏, 手游, 体育产业, "
2855,600793.SH,600793,宜宾纸业,造纸,19.1,"业绩预增, 造纸, "
2856,603365.SH,603365,水星家纺,纺织,19.1,"纺织服装, "
2857,002597.SZ,002597,金禾实业,化工原料,19.11,"白马股, 调味品, 煤化工, 食品, "
2858,300593.SZ,300593,新雷能,电气设备,19.11,"5G, 高送转-预期, 军工, 军民融合, "
2859,300520.SZ,300520,科大国创,软件服务,19.11,"智慧物流, 锂电池, 智能制造, 新能源汽车, 大数据, 智慧城市, 国产软件, 高校系, 资产重组, "
2860,300540.SZ,300540,深冷股份,专用机械,19.12,"天然气, "
2861,002592.SZ,002592,八菱科技,汽车配件,19.12,"回购, 汽车零部件, 燃料电池, 广西, 股权转让, "
2862,300560.SZ,300560,中富通,通信设备,19.14,"5G, 华为产业链, 军工, 军民融合, 数字中国, "
2863,300698.SZ,300698,万马科技,通信设备,19.14,"5G, 光通信, 物联网, 量子通信, 医疗器械, 互联网医疗, "
2864,002817.SZ,002817,黄山胶囊,化学制药,19.15,
2865,002558.SZ,002558,巨人网络,互联网,19.17,"MSCI, 回购, 供应链金融, 高质押率, 互联网金融, 住房租赁, 电竞, 资产重组, 游戏, 手游, "
2866,603309.SH,603309,维力医疗,医疗保健,19.19,"医疗器械, "
2867,002865.SZ,002865,钧达股份,汽车配件,19.2,"高送转-预期, 汽车零部件, 海南自由贸易港, 自贸区, 自由贸易港, 海南, "
2868,002907.SZ,002907,华森制药,化学制药,19.2,"医药, 中药, 化学药, "
2869,603716.SH,603716,塞力斯,医药商业,19.21,"兜底式增持, 医疗器械, 体外诊断, 工业大麻, "
2870,300410.SZ,300410,正业科技,电器仪表,19.22,"OLED, PCB板, 宁德时代概念股, 工业自动化, 锂电池, 智能制造, 新能源汽车, 高送转, 工业互联网, 股权转让, 国资入股, "
2871,603283.SH,603283,赛腾股份,专用机械,19.23,"工业自动化, 智能制造, 半导体, 苹果产业链, "
2872,002657.SZ,002657,中科金财,软件服务,19.28,"业绩预增, 债转股-AMC, 互联网金融, 移动支付, 大数据, 区块链, 国产软件, 期货概念, "
2873,000786.SZ,000786,北新建材,其他建材,19.31,"MSCI, 央企改革, 社保重仓, 装配式建筑, 雄安-建材, 雄安新区, "
2874,002870.SZ,002870,香山股份,电器仪表,19.36,"OLED, 物联网, 强势人气股, "
2875,002614.SZ,002614,奥佳华,医疗保健,19.37,"社保重仓, 回购, 养老产业, 小家电, 家电, "
2876,300438.SZ,300438,鹏辉能源,电气设备,19.4,"储能, 锂电池, 新能源汽车, 独角兽, "
2877,300531.SZ,300531,优博讯,软件服务,19.4,"业绩预增, 物联网, 智慧物流, 智能制造, 移动支付, 药品信息化追溯, 人工智能, 无人商店, 资产重组, "
2878,300507.SZ,300507,苏奥传感,汽车配件,19.45,"汽车零部件, 高送转, "
2879,603038.SH,603038,华立股份,装修装饰,19.48,
2880,300400.SZ,300400,劲拓股份,专用机械,19.53,"OLED, 工业自动化, 智能制造, 举牌股, 3D玻璃, 苹果产业链, 机器视觉, "
2881,300671.SZ,300671,富满电子,半导体,19.54,"半导体, 国产芯片, LED, "
2882,002602.SZ,002602,世纪华通,汽车配件,19.55,"回购, 汽车零部件, 高质押率, 资产重组, 游戏, 手游, "
2883,603018.SH,603018,中设集团,建筑施工,19.55,"回购, 大基建, "
2884,002890.SZ,002890,弘宇股份,农用机械,19.56,"农机, "
2885,603607.SH,603607,京华激光,造纸,19.59,"包装印刷, 知识产权, "
2886,300711.SZ,300711,广哈通信,通信设备,19.59,"5G, 军工, 军民融合, "
2887,002778.SZ,002778,高科石化,石油加工,19.6,"石油化工, 工业自动化, 智能制造, 股权转让, 资产重组, "
2888,603712.SH,603712,七一二,通信设备,19.61,"新进指数成份股, 军工, 军民融合, 北斗导航, 天津国企改革, 高铁轨交, "
2889,002271.SZ,002271,东方雨虹,其他建材,19.61,"MSCI, 新进指数成份股, 社保重仓, 兜底式增持, 装配式建筑, 雄安-建材, 地下管廊, 水利, 海绵城市, PPP, 雄安新区, 京津冀, 装修装饰, "
2890,300001.SZ,300001,特锐德,电气设备,19.62,"MSCI, 雄安-公共服务, 雄安新区, 新能源汽车, 滴滴出行概念股, 共享经济, 高铁轨交, 独角兽, 充电桩, "
2891,600783.SH,600783,鲁信创投,矿物制品,19.62,"业绩预增, 债转股-AMC, 山东国企改革, 创投, "
2892,603357.SH,603357,设计总院,建筑施工,19.62,
2893,601607.SH,601607,上海医药,医药商业,19.68,"MSCI, 健康中国, 医药商业, 社保重仓, 保健品, 食品, 医药, 创新药, 化学药, 上海国企改革, 流感, 互联网医疗, 科创板概念股, "
2894,601088.SH,601088,中国神华,煤炭开采,19.69,"火电, 高股息, 白马股, MSCI, 煤炭, 中字头, 央企改革, 大数据, "
2895,002138.SZ,002138,顺络电子,元器件,19.7,"5G, 被动元件, 华为产业链, 回购, 物联网, 小米概念股, 无线充电, 移动支付, 指纹识别, "
2896,603678.SH,603678,火炬电子,元器件,19.75,"5G, 被动元件, 大飞机, 回购, 军工, 军民融合, 小米概念股, "
2897,603978.SH,603978,深圳新星,铝,19.75,"有色-铝, 有色金属, 国资入股, "
2898,300600.SZ,300600,瑞特股份,电气设备,19.76,"海工装备, 社保重仓, 航母, 军工, 军民融合, "
2899,300612.SZ,300612,宣亚国际,广告包装,19.76,"回购, 网络安全, 直播/短视频, 区块链, "
2900,300680.SZ,300680,隆盛科技,汽车配件,19.78,"高送转-预期, 汽车零部件, 定增破发, 燃料电池, "
2901,300408.SZ,300408,三环集团,元器件,19.81,"5G, 光通信, 有色-锆, MSCI, 被动元件, 华为产业链, 有色金属, 小米概念股, 燃料电池, 创业板人气股, 指纹识别, "
2902,603813.SH,603813,原尚股份,仓储物流,19.81,"海底捞概念股, 快递物流, "
2903,002888.SZ,002888,惠威科技,元器件,19.84,"智能音箱, "
2904,300379.SZ,300379,东方通,软件服务,19.85,"5G, 华为产业链, 回购, 网络安全, 大数据, 人工智能, 区块链, 国产软件, "
2905,600697.SH,600697,欧亚集团,百货,19.87,"安邦系, 新零售, "
2906,603690.SH,603690,至纯科技,专用机械,19.88,"光通信, 人工智能, 半导体, 资产重组, "
2907,002372.SZ,002372,伟星新材,其他建材,19.9,"MSCI, 养老金持股, 新进指数成份股, 地下管廊, 海绵城市, PPP, 石墨烯, "
2908,300566.SZ,300566,激智科技,元器件,19.91,"OLED, 华为产业链, 小米概念股, LED, "
2909,601166.SH,601166,兴业银行,银行,19.92,"银行, MSCI, 破净股, "
2910,600406.SH,600406,国电南瑞,软件服务,19.93,"特高压, MSCI, 电改, 央企改革, 新能源汽车, 充电桩, "
2911,300682.SZ,300682,朗新科技,软件服务,19.96,"云计算, 区块链, 工业互联网, 国产软件, 资产重组, 独角兽, 蚂蚁金服概念股, "
2912,603869.SH,603869,新智认知,软件服务,19.97,"航运, 旅游, 回购, 海南自由贸易港, 大数据, 自贸区, 智慧城市, 自由贸易港, 广西, "
2913,300119.SZ,300119,瑞普生物,生物制药,19.97,"动物保健, "
2914,300623.SZ,300623,捷捷微电,半导体,19.98,"高送转, 半导体, 国产芯片, "
2915,300721.SZ,300721,怡达股份,化工原料,19.99,"环氧丙烷, 高送转-预期, 回购, "
2916,300416.SZ,300416,苏试试验,电器仪表,20.0,"大飞机, "
2917,600645.SH,600645,中源协和,生物制药,20.0,"基因测序, 精准医疗, 体外诊断, "
2918,300349.SZ,300349,金卡智能,软件服务,20.0,"阿里巴巴概念股, 油气改革, 华为产业链, 物联网, 雄安-智慧城市, 智能仪表, 雄安新区, 智慧城市, 国产芯片, "
2919,300244.SZ,300244,迪安诊断,医疗保健,20.02,"阿里巴巴概念股, 教育, 基因测序, 医疗器械, 精准医疗, 共享经济, 体外诊断, "
2920,603505.SH,603505,金石资源,矿物制品,20.05,"业绩预增, "
2921,600487.SH,600487,亨通光电,通信设备,20.08,"5G, 光通信, 白马股, MSCI, 海工装备, 混改, 太赫兹, 量子通信, 新能源汽车, 大数据, 智慧城市, 充电桩, "
2922,300713.SZ,300713,英可瑞,电气设备,20.09,"新能源汽车, 国资入股, 充电桩, "
2923,300176.SZ,300176,派生科技,汽车配件,20.09,"特斯拉, 供应链金融, 汽车零部件, 宁德时代概念股, 互联网金融, 举牌股, 高送转, 股权转让, "
2924,002205.SZ,002205,国统股份,其他建材,20.1,"一带一路, 央企改革, 新疆, 地下管廊, 水利, 海绵城市, PPP, 新疆国企改革, 股权转让, 复牌股, "
2925,002174.SZ,002174,游族网络,互联网,20.11,"MSCI, 大数据, 电竞, 游戏, 手游, 动漫, 科创板概念股, "
2926,002124.SZ,002124,天邦股份,饲料,20.15,"饲料, 养猪, 动物保健, 强势人气股, "
2927,002853.SZ,002853,皮阿诺,家居用品,20.15,"高送转-预期, 家具家居, "
2928,603938.SH,603938,三孚股份,化工原料,20.19,"有机硅, "
2929,002908.SZ,002908,德生科技,元器件,20.19,"高送转-预期, 数字中国, 移动支付, 医疗信息化, "
2930,002860.SZ,002860,星帅尔,电气设备,20.2,"5G, 资产重组, "
2931,300501.SZ,300501,海顺新材,广告包装,20.2,"高送转, 包装印刷, "
2932,002800.SZ,002800,天顺股份,仓储物流,20.23,"新疆, 智慧物流, 智能制造, 快递物流, "
2933,002090.SZ,002090,金智科技,软件服务,20.24,"社保重仓, 信托, 储能, 智能制造, 高送转, 智慧城市, 独角兽, 机器人, "
2934,600895.SH,600895,张江高科,园区开发,20.24,"金改, 房地产, 上海国企改革, 自贸区, 人工智能, 自由贸易港, 独角兽, 蚂蚁金服概念股, 上海自由贸易港, 创投, "
2935,600258.SH,600258,首旅酒店,酒店餐饮,20.25,"主题公园, MSCI, 阿里巴巴概念股, 大消费, 北京城市规划, 社保重仓, 旅游, 海南自由贸易港, 京津冀, 住房租赁, 自贸区, 自由贸易港, 共享经济, "
2936,002829.SZ,002829,星网宇达,通信设备,20.27,"海工装备, 军工, 军民融合, 无人机, 物联网, 百度概念股, 无人驾驶, 北斗导航, "
2937,300271.SZ,300271,华宇软件,软件服务,20.28,"阿里巴巴概念股, 教育, 数字中国, 大数据, 云计算, 人工智能, 国产软件, 腾讯概念股, "
2938,603956.SH,603956,威派格,专用机械,20.3,"次新股, "
2939,603535.SH,603535,嘉诚国际,仓储物流,20.3,"物联网, 智慧物流, 智能制造, 快递物流, 自贸区, 自由贸易港, 上海自由贸易港, "
2940,002411.SZ,002411,延安必康,化学制药,20.31,"高质押率, 医药, 中药, 化学药, 锂电池, 新能源汽车, 股权转让, 国资入股, "
2941,600352.SH,600352,浙江龙盛,染料涂料,20.31,"MSCI, 业绩预增, 染料, 滴滴出行概念股, 独角兽, "
2942,603330.SH,603330,上海天洋,塑料,20.36,"石油化工, 光伏, 装修装饰, "
2943,603578.SH,603578,三星新材,玻璃,20.39,"白色家电, 家电, 玻璃, "
2944,601688.SH,601688,华泰证券,证券,20.4,"高股息, MSCI, 券商, 混改, "
2945,600389.SH,600389,江山股份,农药化肥,20.41,"烧碱, 草甘膦, 农药, 央企改革, 磷化工, 股权转让, 股权争夺, "
2946,600661.SH,600661,昂立教育,文教休闲,20.44,"教育, 举牌股, 高校系, 股权争夺, "
2947,300668.SZ,300668,杰恩设计,装修装饰,20.46,"雄安新区, 国资入股, 装修装饰, 雄安-设计, "
2948,603037.SH,603037,凯众股份,汽车配件,20.47,"社保重仓, 汽车零部件, "
2949,002749.SZ,002749,国光股份,农药化肥,20.48,"阿里巴巴概念股, 农药, "
2950,300627.SZ,300627,华测导航,通信设备,20.54,"军工, 军民融合, 无人机, 北斗导航, 智慧城市, "
2951,000581.SZ,000581,威孚高科,汽车配件,20.55,"MSCI, 特斯拉, 汽车零部件, 大气治理, 燃料电池, 环保, 新能源汽车, "
2952,603757.SH,603757,大元泵业,专用机械,20.55,"核电, "
2953,300669.SZ,300669,沪宁股份,机械基件,20.59,"高送转-预期, "
2954,603637.SH,603637,镇海股份,建筑施工,20.59,"大气治理, 环保, 举牌股, 股权争夺, "
