,ts_code,name,industry,COL_EIGEN_SLOPE_0,COL_EIGEN_SLOPE_1,COL_EIGEN_SLOPE_DIFF,COL_DAILY_LIMIT_COUNT,circ_mv
3325,603366.SH,日出东方,家用电器,2.26,-5.42,7.68,1.0,429600.0
735,002274.SZ,华昌化工,农药化肥,2.26,-2.11,4.37,0.0,450239.5822
1904,300517.SZ,海波重科,建筑施工,2.26,1.94,0.32,0.0,64031.625
506,002044.SZ,美年健康,医疗保健,2.25,-2.57,4.82,0.0,4381991.1365
286,000753.SZ,漳州发展,汽车服务,2.25,2.13,0.12,0.0,326250.0751
157,000570.SZ,苏常柴A,机械基件,2.25,1.54,0.71,1.0,213503.2752
3193,603081.SH,大丰实业,专用机械,2.24,5.31,-3.07,0.0,148845.7688
2884,600882.SH,妙可蓝多,乳制品,2.24,2.22,0.02,0.0,366184.9648
329,000815.SZ,美利云,造纸,2.24,4.08,-1.84,0.0,281952.0
1275,002825.SZ,纳尔股份,化工原料,2.24,8.79,-6.55,0.0,68762.7768
549,002087.SZ,新野纺织,纺织,2.24,2.28,-0.04,0.0,382534.5231
1869,300482.SZ,万孚生物,生物制药,2.23,-2.16,4.39,0.0,800715.2271
3100,601877.SH,正泰电器,电气设备,2.23,-1.02,3.25,0.0,4728614.5758
1325,002879.SZ,长缆科技,电气设备,2.23,2.2,0.03,1.0,234931.5631
2349,600250.SH,南纺股份,商贸代理,2.22,-2.26,4.48,0.0,231271.0592
144,000554.SZ,泰山石油,石油贸易,2.22,-2.53,4.75,0.0,244788.5549
2625,600596.SH,新安股份,农药化肥,2.22,-2.73,4.95,0.0,943387.4552
2704,600686.SH,金龙汽车,汽车整车,2.22,1.85,0.37,0.0,619480.0197
548,002086.SZ,ST东海洋,渔业,2.22,2.92,-0.7,0.0,233528.0452
1246,002793.SZ,东音股份,专用机械,2.22,1.36,0.86,0.0,83285.6211
2830,600822.SH,上海物贸,商贸代理,2.22,1.92,0.3,0.0,439724.1779
208,000637.SZ,茂化实华,石油加工,2.21,2.61,-0.4,0.0,182880.9885
1461,300071.SZ,华谊嘉信,广告包装,2.21,3.72,-1.51,2.0,181813.9345
368,000882.SZ,华联股份,百货,2.21,3.28,-1.07,0.0,757057.3171
2751,600735.SH,新华锦,商贸代理,2.21,4.91,-2.7,0.0,257178.7305
2296,600190.SH,锦州港,港口,2.2,-5.36,7.56,1.0,624599.07
2413,600326.SH,西藏天路,建筑施工,2.2,-1.49,3.69,0.0,759807.5998
719,002258.SZ,利尔化学,农药化肥,2.2,-1.69,3.89,0.0,894230.7909
620,002158.SZ,汉钟精机,工程机械,2.19,-2.19,4.38,0.0,546599.0881
3591,603997.SH,继峰股份,汽车配件,2.19,2.64,-0.45,0.0,619920.0
3196,603086.SH,先达股份,农药化肥,2.18,3.71,-1.53,0.0,215510.8442
1570,300180.SZ,华峰超纤,化纤,2.18,-1.89,4.07,0.0,996435.3982
1208,002752.SZ,昇兴股份,广告包装,2.18,2.55,-0.37,0.0,132616.5822
2442,600362.SH,江西铜业,铜,2.18,-3.27,5.45,0.0,3332847.3324
2739,600723.SH,首商股份,百货,2.18,1.55,0.63,0.0,478416.5658
1549,300159.SZ,新研股份,农用机械,2.18,2.27,-0.09,0.0,684328.1143
3397,603601.SH,再升科技,玻璃,2.18,1.51,0.67,0.0,486556.0524
2330,600229.SH,城市传媒,出版业,2.18,1.13,1.05,0.0,631886.409
2964,601019.SH,山东出版,出版业,2.18,-2.29,4.47,0.0,384210.0
175,000597.SZ,东北制药,化学制药,2.17,-2.03,4.2,0.0,635273.7081
3411,603619.SH,中曼石油,石油开采,2.17,3.76,-1.59,0.0,275894.107
364,000877.SZ,天山股份,水泥,2.17,-4.02,6.19,0.0,961063.0837
1534,300144.SZ,宋城演艺,旅游景点,2.17,-2.35,4.52,0.0,2620781.1734
1194,002737.SZ,葵花药业,中成药,2.15,-1.87,4.02,0.0,955523.9014
395,000917.SZ,电广传媒,影视音像,2.15,-2.93,5.08,1.0,1281693.5515
2552,600512.SH,腾达建设,建筑施工,2.15,2.8,-0.65,0.0,445845.8304
3296,603318.SH,派思股份,专用机械,2.15,2.33,-0.18,0.0,637427.209
1023,002563.SZ,森马服饰,服饰,2.15,-2.17,4.32,0.0,2125704.1218
2779,600765.SH,中航重机,机械基件,2.14,-1.69,3.83,0.0,802121.2992
2257,600146.SH,商赢环球,服饰,2.14,5.71,-3.57,0.0,174200.0
2495,600429.SH,三元股份,乳制品,2.14,-1.78,3.92,0.0,523920.0
1089,002629.SZ,仁智股份,石油开采,2.13,4.9,-2.77,1.0,155070.1949
361,000869.SZ,张裕A,红黄药酒,2.13,-1.36,3.49,0.0,1410263.088
1175,002717.SZ,岭南股份,环境保护,2.12,1.46,0.66,0.0,617069.8974
1346,002901.SZ,大博医疗,医疗保健,2.11,1.41,0.7,0.0,139093.7178
687,002225.SZ,濮耐股份,其他建材,2.11,-3.88,5.99,0.0,382578.0811
2275,600167.SH,联美控股,供气供热,2.11,-1.27,3.38,1.0,1095450.5862
126,000533.SZ,顺钠股份,电气设备,2.11,3.85,-1.74,1.0,276700.5696
2431,600350.SH,山东高速,路桥,2.1,-1.99,4.09,0.0,2395960.5968
484,002022.SZ,科华生物,医疗保健,2.1,1.12,0.98,0.0,595612.9876
2392,600302.SH,标准股份,纺织机械,2.09,1.99,0.1,0.0,202761.7451
1003,002543.SZ,万和电气,家用电器,2.09,4.44,-2.35,1.0,785637.6804
2656,600630.SH,龙头股份,纺织,2.09,1.58,0.51,1.0,377277.0981
746,002285.SZ,世联行,房产服务,2.09,-2.29,4.38,1.0,1240179.0279
504,002042.SZ,华孚时尚,纺织,2.09,2.36,-0.27,0.0,1147392.5816
814,002353.SZ,杰瑞股份,化工机械,2.09,-2.09,4.18,0.0,1516291.8004
838,002377.SZ,国创高新,石油加工,2.08,-3.46,5.54,0.0,286171.4864
3125,601969.SH,海南矿业,普钢,2.08,-2.84,4.92,0.0,1147420.8243
3454,603706.SH,东方环宇,供气供热,2.08,-4.14,6.22,0.0,116440.0
781,002320.SZ,海峡股份,水运,2.08,1.23,0.85,0.0,998352.9314
1710,300321.SZ,同大股份,塑料,2.08,1.81,0.27,0.0,128664.2361
1214,002759.SZ,天际股份,家用电器,2.08,-1.38,3.46,0.0,175312.339
3375,603558.SH,健盛集团,纺织,2.08,-0.64,2.72,0.0,343441.981
98,000488.SZ,晨鸣纸业,造纸,2.08,-2.75,4.83,0.0,1158952.5074
670,002208.SZ,合肥城建,区域地产,2.07,8.63,-6.56,1.0,455282.9386
292,000760.SZ,斯太尔,汽车配件,2.07,-5.1,7.17,0.0,242798.8234
3091,601828.SH,美凯龙,其他商业,2.06,2.08,-0.02,0.0,534709.8541
3432,603666.SH,亿嘉和,专用机械,2.06,1.66,0.4,3.0,167705.6489
2948,600999.SH,招商证券,证券,2.06,-4.69,6.75,0.0,8728585.1225
243,000691.SZ,亚太实业,区域地产,2.06,2.4,-0.34,1.0,151633.8486
3031,601339.SH,百隆东方,纺织,2.05,1.62,0.43,0.0,876000.0
352,000852.SZ,石化机械,化工机械,2.05,-2.39,4.44,0.0,562268.2286
1453,300063.SZ,天龙集团,染料涂料,2.04,3.91,-1.87,0.0,220251.3659
4,000006.SZ,深振业A,区域地产,2.04,-3.01,5.05,0.0,904714.6492
3500,603811.SH,诚意药业,化学制药,2.04,0.91,1.13,0.0,149367.582
1259,002808.SZ,恒久科技,元器件,2.03,2.78,-0.75,0.0,150565.9603
3388,603587.SH,地素时尚,服饰,2.03,1.96,0.07,0.0,168238.0
2929,600977.SH,中国电影,影视音像,2.02,1.96,0.06,0.0,1032255.0
2227,600111.SH,北方稀土,小金属,2.02,3.61,-1.59,0.0,4312449.342
3544,603898.SH,好莱客,家居用品,2.02,-2.95,4.97,0.0,591337.3103
1582,300193.SZ,佳士科技,专用机械,2.02,1.69,0.33,0.0,388064.9408
29,000036.SZ,华联控股,全国地产,2.01,-2.82,4.83,0.0,817030.9492
1199,002742.SZ,三圣股份,其他建材,2.01,2.29,-0.28,0.0,229632.3885
903,002442.SZ,龙星化工,化工原料,2.01,2.77,-0.76,0.0,398028.3675
1795,300408.SZ,三环集团,元器件,2.01,0.68,1.33,0.0,3736591.2175
3499,603810.SH,丰山集团,农药化肥,2.01,-2.03,4.04,0.0,86700.0
1587,300198.SZ,纳川股份,塑料,2.01,2.99,-0.98,0.0,335331.6709
1133,002673.SZ,西部证券,证券,2.01,-5.17,7.18,0.0,3887042.1447
334,000821.SZ,京山轻机,轻工机械,2.01,-1.75,3.76,0.0,491672.3465
2242,600127.SH,金健米业,农业综合,2.01,2.76,-0.75,0.0,234250.8746
931,002470.SZ,金正大,农药化肥,2.01,-0.31,2.32,0.0,2226960.6432
1512,300122.SZ,智飞生物,生物制药,2.0,-0.9,2.9,0.0,4430154.5204
542,002080.SZ,中材科技,化纤,2.0,3.54,-1.54,1.0,902400.0
192,000617.SZ,中油资本,多元金融,2.0,2.22,-0.22,0.0,411756.1344
1057,002597.SZ,金禾实业,化工原料,1.99,1.7,0.29,0.0,1061006.3341
2747,600731.SH,湖南海利,农药化肥,1.99,1.36,0.63,0.0,178352.6019
1527,300137.SZ,先河环保,环境保护,1.99,-1.24,3.23,0.0,510858.2872
3512,603833.SH,欧派家居,家居用品,1.99,4.28,-2.29,0.0,980951.723
1729,300340.SZ,科恒股份,元器件,1.99,5.67,-3.68,1.0,348800.5557
2811,600801.SH,华新水泥,水泥,1.98,-2.22,4.2,0.0,2007800.0148
2504,600449.SH,宁夏建材,水泥,1.98,-2.42,4.4,0.0,465270.1539
1233,002779.SZ,中坚科技,农用机械,1.98,-3.7,5.68,0.0,246048.0
2080,300700.SZ,岱勒新材,矿物制品,1.97,2.9,-0.93,0.0,111521.9775
2875,600872.SH,中炬高新,食品,1.97,-1.38,3.35,0.0,2598630.5268
704,002242.SZ,九阳股份,家用电器,1.97,3.24,-1.27,0.0,1747170.9322
314,000796.SZ,凯撒旅游,旅游服务,1.96,3.34,-1.38,0.0,650845.8756
330,000816.SZ,*ST慧业,农用机械,1.96,3.53,-1.57,0.0,332733.0905
2169,600048.SH,保利地产,全国地产,1.96,-2.43,4.39,0.0,16953017.7254
82,000411.SZ,英特集团,医药商业,1.95,2.15,-0.2,0.0,283173.6045
3535,603885.SH,吉祥航空,空运,1.94,-1.43,3.37,0.0,2454720.4096
3216,603123.SH,翠微股份,百货,1.94,1.41,0.53,0.0,350652.4845
2337,600236.SH,桂冠电力,水力发电,1.94,-2.65,4.59,0.0,3522816.5407
2073,300693.SZ,盛弘股份,电气设备,1.93,-2.47,4.4,0.0,129504.8477
121,000528.SZ,柳工,工程机械,1.93,-2.48,4.41,0.0,1187664.4741
2936,600984.SH,建设机械,工程机械,1.92,1.92,0.0,0.0,515691.7444
2671,600648.SH,外高桥,园区开发,1.92,1.45,0.47,0.0,1631211.3839
2725,600708.SH,光明地产,全国地产,1.92,2.53,-0.61,0.0,1157144.4409
3126,601975.SH,ST长油,水运,1.92,4.2,-2.28,0.0,560072.8273
3070,601669.SH,中国电建,建筑施工,1.92,-2.27,4.19,0.0,6686640.924
2416,600329.SH,中新药业,中成药,1.92,1.73,0.19,0.0,878793.122
3229,603159.SH,上海亚虹,专用机械,1.91,-2.89,4.8,0.0,53175.0
233,000679.SZ,大连友谊,百货,1.91,2.26,-0.35,0.0,174611.8048
384,000902.SZ,新洋丰,农药化肥,1.9,1.42,0.48,0.0,1278454.1875
3242,603183.SH,建研院,建筑施工,1.89,-2.41,4.3,0.0,134607.9085
3311,603337.SH,杰克股份,纺织机械,1.89,0.84,1.05,0.0,375630.1864
818,002357.SZ,富临运业,公路,1.89,-2.2,4.09,0.0,214253.4295
2372,600279.SH,重庆港九,港口,1.89,0.84,1.05,0.0,318760.9431
2408,600320.SH,振华重工,工程机械,1.89,-3.12,5.01,0.0,1385273.0246
3326,603367.SH,辰欣药业,化学制药,1.89,-3.17,5.06,0.0,552345.216
732,002271.SZ,东方雨虹,其他建材,1.89,-1.01,2.9,0.0,2125042.9694
2426,600340.SH,华夏幸福,区域地产,1.88,-3.38,5.26,0.0,9316946.9735
3420,603639.SH,海利尔,农药化肥,1.88,-1.26,3.14,0.0,170950.3929
2740,600724.SH,宁波富达,区域地产,1.88,-2.05,3.93,0.0,586646.7216
2604,600573.SH,惠泉啤酒,啤酒,1.87,-2.02,3.89,0.0,211750.0
2703,600685.SH,中船防务,船舶,1.87,7.06,-5.19,0.0,1433404.3908
421,000953.SZ,*ST河化,农药化肥,1.87,3.5,-1.63,0.0,121446.5475
2499,600438.SH,通威股份,饲料,1.87,-0.95,2.82,1.0,3714135.5917
1896,300509.SZ,新美星,专用机械,1.87,4.2,-2.33,0.0,71706.95
939,002478.SZ,常宝股份,钢加工,1.87,-3.17,5.04,0.0,355572.2432
1299,002851.SZ,麦格米特,电气设备,1.87,2.63,-0.76,0.0,559650.3627
406,000929.SZ,兰州黄河,啤酒,1.86,1.96,-0.1,0.0,147303.0988
2818,600809.SH,山西汾酒,白酒,1.86,-2.5,4.36,0.0,5195089.596
2493,600426.SH,华鲁恒升,农药化肥,1.86,-1.11,2.97,0.0,2463325.8869
257,000710.SZ,贝瑞基因,医疗保健,1.86,-2.09,3.95,0.0,287914.542
1999,300618.SZ,寒锐钴业,小金属,1.85,-3.8,5.65,0.0,967382.208
588,002126.SZ,银轮股份,汽车配件,1.85,1.66,0.19,0.0,735700.5053
442,000978.SZ,桂林旅游,旅游景点,1.85,1.77,0.08,0.0,231514.3523
936,002475.SZ,立讯精密,元器件,1.85,-1.33,3.18,0.0,9692540.6359
559,002097.SZ,山河智能,工程机械,1.85,1.85,0.0,0.0,596845.2561
74,000401.SZ,冀东水泥,水泥,1.84,-1.51,3.35,0.0,2318560.1575
2710,600692.SH,亚通股份,房产服务,1.84,1.99,-0.15,0.0,215483.8869
1358,002915.SZ,中欣氟材,化工原料,1.84,-2.12,3.96,0.0,81995.65
2870,600867.SH,通化东宝,生物制药,1.83,-1.14,2.97,0.0,3174830.217
1793,300406.SZ,九强生物,生物制药,1.83,2.68,-0.85,0.0,493557.5752
2086,300707.SZ,威唐工业,专用机械,1.83,1.76,0.07,0.0,146437.3633
1213,002758.SZ,华通医药,医药商业,1.82,-3.45,5.27,0.0,195194.0414
3315,603348.SH,文灿股份,汽车配件,1.82,2.53,-0.71,0.0,145035.0
717,002255.SZ,海陆重工,专用机械,1.82,2.62,-0.8,0.0,247165.0927
733,002272.SZ,川润股份,机械基件,1.82,-3.44,5.26,1.0,173468.6139
1091,002631.SZ,德尔未来,家居用品,1.82,1.95,-0.13,0.0,544518.8075
927,002466.SZ,天齐锂业,小金属,1.81,-3.86,5.67,0.0,4429108.0751
2732,600716.SH,凤凰股份,区域地产,1.8,-5.97,7.77,0.0,421432.229
2507,600456.SH,宝钛股份,小金属,1.8,-1.42,3.22,0.0,979714.9989
3329,603377.SH,东方时尚,汽车服务,1.8,-1.72,3.52,0.0,934332.0
2318,600216.SH,浙江医药,化学制药,1.8,1.37,0.43,0.0,1074461.6389
1335,002889.SZ,东方嘉盛,仓储物流,1.8,-1.47,3.27,0.0,101635.67
1132,002672.SZ,东江环保,环境保护,1.8,-3.64,5.44,0.0,827192.1571
234,000680.SZ,山推股份,工程机械,1.79,-2.17,3.96,0.0,455533.023
2231,600115.SH,东方航空,空运,1.79,-2.45,4.24,0.0,6228388.4081
1200,002743.SZ,富煌钢构,钢加工,1.79,2.17,-0.38,0.0,233540.9442
3401,603606.SH,东方电缆,电气设备,1.78,-2.39,4.17,0.0,562673.8321
2031,300651.SZ,金陵体育,文教休闲,1.78,2.23,-0.45,0.0,138080.4608
2719,600702.SH,舍得酒业,白酒,1.78,-0.9,2.68,0.0,1019861.305
2491,600423.SH,*ST柳化,农药化肥,1.77,-2.82,4.59,0.0,322672.7905
2924,600970.SH,中材国际,建筑施工,1.77,-1.84,3.61,1.0,1341006.0092
984,002523.SZ,天桥起重,工程机械,1.77,2.46,-0.69,0.0,519831.5064
2347,600248.SH,延长化建,建筑施工,1.77,1.79,-0.02,0.0,287397.6191
3240,603180.SH,金牌厨柜,家居用品,1.77,-1.41,3.18,1.0,144642.9632
922,002461.SZ,珠江啤酒,啤酒,1.76,-1.65,3.41,0.0,829797.357
3407,603615.SH,茶花股份,家居用品,1.76,1.99,-0.23,0.0,77257.9813
2449,600370.SH,三房巷,纺织,1.76,1.42,0.34,0.0,279035.4805
585,002123.SZ,梦网集团,互联网,1.76,-4.25,6.01,0.0,818415.4956
608,002146.SZ,荣盛发展,全国地产,1.76,-2.6,4.36,0.0,4364677.4564
558,002096.SZ,南岭民爆,化工原料,1.75,1.98,-0.23,0.0,268496.848
386,000905.SZ,厦门港务,港口,1.75,-2.33,4.08,0.0,415242.0
2299,600193.SH,*ST创兴,装修装饰,1.75,2.96,-1.21,0.0,186313.374
3183,603060.SH,国检集团,建筑施工,1.75,-1.01,2.76,0.0,171568.32
1647,300258.SZ,精锻科技,汽车配件,1.75,1.35,0.4,0.0,504348.5742
3385,603583.SH,捷昌驱动,电气设备,1.75,-1.41,3.16,0.0,227708.0
1663,300274.SZ,阳光电源,电气设备,1.74,-3.26,5.0,1.0,1298300.4879
3129,601989.SH,中国重工,船舶,1.74,-1.63,3.37,0.0,9878575.8055
3165,603031.SH,安德利,百货,1.74,1.63,0.11,0.0,74799.1644
2673,600650.SH,锦江投资,公共交通,1.74,2.02,-0.28,1.0,493277.3747
2394,600305.SH,恒顺醋业,食品,1.73,-1.5,3.23,0.0,999038.235
2819,600810.SH,神马股份,化纤,1.73,-2.53,4.26,0.0,641306.0
2398,600309.SH,万华化学,化工原料,1.73,-2.64,4.37,0.0,5979776.964
2375,600282.SH,南钢股份,普钢,1.72,-2.09,3.81,0.0,1923707.7458
2235,600119.SH,长江投资,仓储物流,1.72,2.43,-0.71,1.0,245305.2
571,002109.SZ,兴化股份,化工原料,1.72,-2.21,3.93,0.0,229985.1191
1370,002928.SZ,华夏航空,空运,1.72,2.03,-0.31,0.0,311046.0363
1339,002893.SZ,华通热力,供气供热,1.71,-2.25,3.96,0.0,103862.3525
3516,603848.SH,好太太,家居用品,1.71,-1.72,3.43,0.0,128273.42
1804,300417.SZ,南华仪器,电器仪表,1.71,1.58,0.13,0.0,74339.5712
3356,603505.SH,金石资源,矿物制品,1.71,-1.22,2.93,0.0,196956.7916
1055,002595.SZ,豪迈科技,专用机械,1.7,-0.39,2.09,0.0,1138050.4945
66,000157.SZ,中联重科,工程机械,1.7,-1.89,3.59,0.0,2913045.4764
2583,600549.SH,厦门钨业,小金属,1.7,2.5,-0.8,0.0,2206086.4878
1092,002632.SZ,道明光学,化工原料,1.7,1.42,0.28,0.0,523722.8498
1761,300374.SZ,恒通科技,其他建材,1.7,-2.74,4.44,0.0,191247.7375
2,000004.SZ,国农科技,生物制药,1.7,-2.07,3.77,0.0,164117.0648
2655,600629.SH,华建集团,建筑施工,1.69,-4.01,5.7,0.0,506362.4941
2396,600307.SH,酒钢宏兴,普钢,1.69,3.81,-2.12,0.0,1553312.6412
2233,600117.SH,西宁特钢,特种钢,1.69,-3.33,5.02,1.0,331325.0056
1953,300569.SZ,天能重工,专用机械,1.69,-1.62,3.31,0.0,175615.587
1751,300363.SZ,博腾股份,化学制药,1.69,2.61,-0.92,0.0,351401.8618
2511,600461.SH,洪城水业,水务,1.68,1.01,0.67,0.0,361746.0
3386,603585.SH,苏利股份,化工原料,1.68,-2.32,4.0,0.0,140724.0
1955,300571.SZ,平治信息,互联网,1.68,6.24,-4.56,0.0,438615.366
728,002267.SZ,陕天然气,供气供热,1.68,-2.04,3.72,0.0,983074.6934
3426,603658.SH,安图生物,医疗保健,1.68,0.54,1.14,0.0,920128.2342
71,000333.SZ,美的集团,家用电器,1.68,-1.36,3.04,0.0,31778908.3588
3208,603108.SH,润达医疗,医药商业,1.67,2.59,-0.92,0.0,567242.8303
2836,600828.SH,茂业商业,百货,1.67,-2.97,4.64,0.0,364117.9684
242,000690.SZ,宝新能源,火力发电,1.67,0.71,0.96,0.0,1694570.5422
3220,603129.SH,春风动力,摩托车,1.67,1.01,0.66,0.0,141760.5275
3327,603368.SH,柳药股份,医药商业,1.66,1.8,-0.14,0.0,803127.6671
200,000628.SZ,高新发展,园区开发,1.66,2.54,-0.88,0.0,208282.2167
3081,601777.SH,力帆股份,摩托车,1.65,2.53,-0.88,1.0,644688.4393
1021,002561.SZ,徐家汇,百货,1.65,1.72,-0.07,0.0,386549.92
634,002172.SZ,澳洋健康,化纤,1.65,-1.4,3.05,0.0,325003.5786
370,000885.SZ,城发环境,公路,1.65,-2.36,4.01,0.0,415201.7163
3534,603883.SH,老百姓,医药商业,1.65,1.28,0.37,0.0,1728024.0
2935,600983.SH,惠而浦,家用电器,1.65,-2.83,4.48,1.0,392673.6
1204,002748.SZ,世龙实业,化工原料,1.65,1.95,-0.3,0.0,213600.0
663,002201.SZ,九鼎新材,玻璃,1.65,-2.26,3.91,0.0,180971.8341
1651,300262.SZ,巴安水务,环境保护,1.64,-2.08,3.72,0.0,351827.1713
431,000966.SZ,长源电力,火力发电,1.64,-2.07,3.71,0.0,486536.7111
3358,603507.SH,振江股份,钢加工,1.64,-3.44,5.08,0.0,212115.0613
77,000404.SZ,长虹华意,专用机械,1.64,2.63,-0.99,0.0,343009.2961
2985,601117.SH,中国化学,建筑施工,1.64,-2.2,3.84,0.0,3166986.0
2501,600444.SH,国机通用,塑料,1.63,1.34,0.29,0.0,167653.1121
129,000537.SZ,广宇发展,区域地产,1.63,-1.37,3.0,0.0,377123.6612
1164,002705.SZ,新宝股份,家用电器,1.63,-0.97,2.6,0.0,923563.3364
1832,300445.SZ,康斯特,电器仪表,1.63,2.33,-0.7,0.0,111914.8432
1432,300041.SZ,回天新材,化工原料,1.62,1.56,0.06,0.0,221509.5284
2648,600620.SH,天宸股份,综合类,1.62,1.9,-0.28,0.0,519814.5745
2240,600125.SH,铁龙物流,铁路,1.62,-3.74,5.36,0.0,1103165.9835
2247,600132.SH,重庆啤酒,啤酒,1.62,-2.12,3.74,0.0,1674540.3451
3033,601366.SH,利群股份,百货,1.62,2.14,-0.52,0.0,344870.4558
2738,600722.SH,金牛化工,化工原料,1.62,-4.64,6.26,0.0,400027.9695
2696,600678.SH,四川金顶,水泥,1.62,-4.91,6.53,0.0,264883.41
1909,300522.SZ,世名科技,染料涂料,1.62,1.84,-0.22,0.0,99862.4773
2786,600773.SH,西藏城投,区域地产,1.62,-1.79,3.41,0.0,594645.4411
1318,002871.SZ,伟隆股份,机械基件,1.62,5.14,-3.52,1.0,73897.3
1522,300132.SZ,青松股份,化工原料,1.62,-3.23,4.85,0.0,548167.7931
1260,002809.SZ,红墙股份,化工原料,1.62,1.86,-0.24,0.0,119073.4562
2694,600676.SH,交运股份,公共交通,1.62,1.59,0.03,1.0,542593.5689
423,000957.SZ,中通客车,汽车整车,1.61,-1.79,3.4,0.0,485579.1246
2447,600368.SH,五洲交通,路桥,1.61,-2.01,3.62,0.0,422112.0255
3529,603878.SH,武进不锈,钢加工,1.61,-2.03,3.64,0.0,143434.3562
1568,300178.SZ,腾邦国际,旅游服务,1.61,3.22,-1.61,0.0,643960.9253
2033,300653.SZ,正海生物,医疗保健,1.6,-1.57,3.17,0.0,259723.28
3176,603043.SH,广州酒家,食品,1.6,-0.76,2.36,0.0,422582.8232
288,000756.SZ,新华制药,化学制药,1.6,-2.07,3.67,0.0,311206.6642
3122,601965.SH,中国汽研,汽车服务,1.6,-2.56,4.16,0.0,782400.4117
3350,603486.SH,科沃斯,家用电器,1.59,-2.38,3.97,0.0,251747.8
1054,002594.SZ,比亚迪,汽车整车,1.59,-1.57,3.16,0.0,6355256.3176
2753,600737.SH,中粮糖业,食品,1.59,-1.34,2.93,0.0,1910296.7003
1211,002756.SZ,永兴特钢,特种钢,1.59,-2.63,4.22,0.0,316257.8122
1633,300244.SZ,迪安诊断,医疗保健,1.59,3.4,-1.81,0.0,927109.1517
3272,603260.SH,合盛硅业,化工原料,1.59,-1.48,3.07,0.0,1585396.4908
1746,300357.SZ,我武生物,生物制药,1.59,-1.34,2.93,0.0,1207970.0384
3575,603969.SH,银龙股份,其他建材,1.59,-2.43,4.02,0.0,478529.0
1139,002679.SZ,福建金森,林业,1.58,2.07,-0.49,0.0,589390.0
569,002107.SZ,沃华医药,中成药,1.58,-2.02,3.6,0.0,313118.9365
3024,601318.SH,中国平安,保险,1.58,-1.36,2.94,0.0,81244983.735
2596,600565.SH,迪马股份,全国地产,1.57,3.31,-1.74,0.0,878816.0014
3093,601857.SH,中国石油,石油开采,1.57,-1.26,2.83,0.0,126461142.7759
3226,603156.SH,养元饮品,软饮料,1.57,1.67,-0.1,0.0,2325753.9978
780,002319.SZ,乐通股份,染料涂料,1.57,2.56,-0.99,1.0,268549.0076
478,002016.SZ,世荣兆业,区域地产,1.57,-1.71,3.28,0.0,738359.0544
56,000089.SZ,深圳机场,机场,1.57,-1.43,3.0,0.0,1989246.4237
985,002524.SZ,光正集团,供气供热,1.56,-2.82,4.38,1.0,291107.2583
99,000498.SZ,山东路桥,建筑施工,1.56,-1.46,3.02,0.0,279403.8
1374,002932.SZ,明德生物,医疗保健,1.55,2.76,-1.21,0.0,85412.0986
739,002278.SZ,神开股份,化工机械,1.55,1.97,-0.42,0.0,269333.208
465,002003.SZ,伟星股份,服饰,1.55,-2.03,3.58,0.0,486185.0494
2032,300652.SZ,雷迪克,汽车配件,1.55,0.98,0.57,0.0,68639.1569
34,000042.SZ,中洲控股,全国地产,1.54,-3.28,4.82,0.0,862653.5462
2567,600529.SH,山东药玻,医疗保健,1.54,-1.37,2.91,0.0,828043.2922
112,000517.SZ,荣安地产,区域地产,1.54,-3.85,5.39,0.0,953223.8722
1278,002828.SZ,贝肯能源,石油开采,1.54,1.83,-0.29,0.0,133725.3728
301,000779.SZ,三毛派神,纺织,1.54,-1.85,3.39,0.0,198559.6863
1038,002578.SZ,闽发铝业,铝,1.54,3.23,-1.69,0.0,207341.504
1192,002735.SZ,王子新材,塑料,1.54,1.73,-0.19,0.0,111474.33
3218,603127.SH,昭衍新药,医疗保健,1.54,7.24,-5.7,0.0,440894.734
1137,002677.SZ,浙江美大,家用电器,1.53,-1.73,3.26,0.0,388033.3575
1349,002905.SZ,金逸影视,影视音像,1.53,1.89,-0.36,0.0,112425.6
3492,603799.SH,华友钴业,小金属,1.53,-2.86,4.39,0.0,3446780.5312
1969,300586.SZ,美联新材,化工原料,1.53,-3.3,4.83,0.0,97433.25
2388,600298.SH,安琪酵母,食品,1.52,-0.98,2.5,0.0,2346158.4447
1238,002785.SZ,万里石,其他建材,1.52,-1.77,3.29,0.0,222789.3561
816,002355.SZ,兴民智通,汽车配件,1.52,3.92,-2.4,0.0,346460.1317
2611,600581.SH,八一钢铁,普钢,1.52,-4.48,6.0,1.0,769514.7307
1771,300384.SZ,三联虹普,纺织机械,1.52,-3.67,5.19,0.0,318273.3085
710,002248.SZ,华东数控,机床制造,1.52,0.79,0.73,0.0,330435.3239
751,002290.SZ,中科新材,家用电器,1.52,-1.95,3.47,0.0,234926.4626
595,002133.SZ,广宇集团,全国地产,1.52,-2.21,3.73,1.0,278746.1862
3453,603703.SH,盛洋科技,通信设备,1.51,1.3,0.21,0.0,137821.75
3360,603515.SH,欧普照明,电气设备,1.51,3.59,-2.08,0.0,435794.092
2774,600759.SH,洲际油气,石油开采,1.51,2.76,-1.25,0.0,790364.4063
2088,300709.SZ,精研科技,元器件,1.51,-2.43,3.94,0.0,198713.7363
268,000722.SZ,湖南发展,水力发电,1.51,-4.21,5.72,0.0,375968.2084
1650,300261.SZ,雅本化学,农药化肥,1.51,2.93,-1.42,0.0,529984.1249
