,ts_code,name,industry,COL_CURRENT_PRICE,circ_mv
1127,002667.SZ,鞍重股份,工程机械,8.23,134927.4551
15,000019.SZ,深粮控股,软饮料,8.23,342330.6654
2237,600125.SH,铁龙物流,铁路,8.24,1075750.0242
1151,002691.SZ,冀凯股份,专用机械,8.24,279410.2424
2649,600624.SH,复旦复华,综合类,8.25,564887.4083
1091,002631.SZ,德尔未来,家居用品,8.25,533524.9598
728,002267.SZ,陕天然气,供气供热,8.26,918574.3176
945,002484.SZ,江海股份,元器件,8.26,630772.5286
2429,600351.SH,亚宝药业,中成药,8.27,636790.019
1497,300108.SZ,吉药控股,中成药,8.27,376388.3502
2266,600160.SH,巨化股份,化工原料,8.27,2198513.3871
972,002511.SZ,中顺洁柔,造纸,8.28,1041723.4734
2643,600618.SH,氯碱化工,化工原料,8.28,620867.5001
644,002182.SZ,云海金属,小金属,8.29,373832.0032
3544,603901.SH,永创智能,专用机械,8.29,152536.0
3575,603977.SH,国泰集团,化工原料,8.3,146040.16
3182,603066.SH,音飞储存,仓储物流,8.3,249583.407
472,002010.SZ,传化智联,仓储物流,8.3,2641601.0496
1240,002787.SZ,华源控股,广告包装,8.3,128846.6336
779,002318.SZ,久立特材,特种钢,8.31,682061.5702
1707,300319.SZ,麦捷科技,元器件,8.31,530490.4643
756,002295.SZ,精艺股份,铜,8.31,207951.5175
2144,600015.SH,华夏银行,银行,8.32,10668475.2953
602,002140.SZ,东华科技,建筑施工,8.32,365725.7153
2749,600736.SH,苏州高新,园区开发,8.32,957875.6986
693,002231.SZ,奥维通信,通信设备,8.33,254797.3736
1051,002591.SZ,恒大高新,化工原料,8.33,151515.3454
569,002107.SZ,沃华医药,中成药,8.33,290131.3394
2885,600886.SH,国投电力,水力发电,8.34,5659543.4714
2653,600630.SH,龙头股份,纺织,8.35,354759.4335
2986,601128.SH,常熟银行,银行,8.35,866071.332
2862,600862.SH,中航高科,航空,8.36,1164589.0535
2412,600328.SH,兰太实业,化工原料,8.36,366193.977
2941,600995.SH,文山电力,水力发电,8.36,400048.0704
2669,600649.SH,城投控股,区域地产,8.37,2026203.0898
1697,300309.SZ,吉艾科技,多元金融,8.37,625177.9266
958,002497.SZ,雅化集团,化工原料,8.37,682028.423
1650,300262.SZ,巴安水务,环境保护,8.37,348909.1734
2707,600692.SH,亚通股份,房产服务,8.37,213443.8027
1049,002589.SZ,瑞康医药,医药商业,8.38,908946.1694
1732,300344.SZ,太空智造,其他建材,8.38,171528.7912
101,000502.SZ,绿景控股,医疗保健,8.39,153829.691
2175,600058.SH,五矿发展,商贸代理,8.39,899333.0865
294,000762.SZ,西藏矿业,小金属,8.4,399798.9702
3114,601933.SH,永辉超市,超市连锁,8.4,6693364.7054
1841,300455.SZ,康拓红外,运输设备,8.4,420356.664
1097,002637.SZ,赞宇科技,日用化工,8.41,217405.3878
1041,002581.SZ,未名医药,生物制药,8.41,337064.168
1628,300240.SZ,飞力达,仓储物流,8.41,306994.6066
1731,300343.SZ,联创互联,互联网,8.42,336955.6521
232,000678.SZ,襄阳轴承,机械基件,8.42,361285.1891
515,002053.SZ,云南能投,食品,8.42,312973.2575
547,002085.SZ,万丰奥威,汽车配件,8.42,1779763.6137
946,002485.SZ,希努尔,服饰,8.42,458044.7794
2283,600179.SH,安通控股,仓储物流,8.43,567878.0403
318,000800.SZ,一汽轿车,汽车整车,8.44,1191520.4418
665,002203.SZ,海亮股份,铜,8.44,1378959.3269
427,000961.SZ,中南建设,建筑施工,8.45,3126363.3213
1476,300087.SZ,荃银高科,种植业,8.45,297430.1465
623,002161.SZ,远望谷,通信设备,8.46,591004.5707
2414,600330.SH,天通股份,元器件,8.46,843094.6076
2761,600748.SH,上实发展,全国地产,8.46,1560500.2066
1642,300254.SZ,仟源医药,化学制药,8.46,136957.8013
50,000066.SZ,中国长城,电脑设备,8.47,2109637.5607
2281,600177.SH,雅戈尔,服饰,8.49,3040648.8027
2951,601006.SH,大秦铁路,铁路,8.5,12636772.7674
708,002246.SZ,北化股份,化工原料,8.5,382412.0769
758,002297.SZ,博云新材,矿物制品,8.5,337955.3352
1199,002742.SZ,三圣股份,其他建材,8.51,228558.0849
508,002046.SZ,轴研科技,机械基件,8.51,336703.1258
981,002520.SZ,日发精机,机床制造,8.52,201035.1084
2454,600379.SH,宝光股份,电气设备,8.52,200951.2375
617,002155.SZ,湖南黄金,黄金,8.52,1024042.3621
2809,600802.SH,福建水泥,水泥,8.52,325356.3634
2730,600717.SH,天津港,港口,8.53,1428578.0594
2246,600135.SH,乐凯胶片,化工原料,8.53,318161.95
576,002114.SZ,罗平锌电,铅锌,8.54,276164.3782
2220,600107.SH,美尔雅,服饰,8.54,307440.0
1187,002730.SZ,电光科技,电气设备,8.55,248376.645
2510,600463.SH,空港股份,园区开发,8.55,256500.0
599,002137.SZ,麦达数字,互联网,8.55,311941.7132
2254,600146.SH,商赢环球,服饰,8.56,171200.0
1204,002748.SZ,世龙实业,化工原料,8.57,205680.0
1812,300426.SZ,唐德影视,影视音像,8.57,216584.1166
2767,600755.SH,厦门国贸,商贸代理,8.58,1558361.8187
886,002425.SZ,凯撒文化,互联网,8.58,690159.4428
753,002292.SZ,奥飞娱乐,影视音像,8.59,698756.1992
1007,002547.SZ,春兴精工,通信设备,8.59,685205.7611
3145,603012.SH,创力集团,专用机械,8.59,546805.04
3211,603118.SH,共进股份,通信设备,8.59,666354.9322
771,002310.SZ,东方园林,建筑施工,8.6,1322417.6622
1118,002658.SZ,雪迪龙,环境保护,8.6,262045.6636
114,000519.SZ,中兵红箭,矿物制品,8.6,632250.4673
81,000410.SZ,沈阳机床,机床制造,8.61,637440.8196
902,002441.SZ,众业达,批发业,8.62,338534.5125
1402,300012.SZ,华测检测,电器仪表,8.63,1298526.4568
2186,600070.SH,浙江富润,纺织,8.63,346510.1272
1001,002541.SZ,鸿路钢构,钢加工,8.64,320750.6394
2685,600667.SH,太极实业,半导体,8.64,1029260.971
1019,002559.SZ,亚威股份,机床制造,8.65,265132.2364
989,002529.SZ,海源复材,专用机械,8.66,173200.0
2905,600926.SH,杭州银行,银行,8.66,1802744.0916
96,000429.SZ,粤高速A,路桥,8.67,406497.3049
2539,600501.SH,航天晨光,汽车配件,8.67,365252.8812
961,002500.SZ,山西证券,证券,8.68,2455333.4328
129,000537.SZ,广宇发展,区域地产,8.68,352360.9666
3296,603321.SH,梅轮电梯,运输设备,8.68,100774.8
574,002112.SZ,三变科技,电气设备,8.69,159724.4255
163,000582.SZ,北部湾港,港口,8.7,228962.4188
676,002214.SZ,大立科技,电器仪表,8.7,310869.6189
1076,002616.SZ,长青集团,环境保护,8.7,399684.1283
1237,002783.SZ,凯龙股份,化工原料,8.7,290475.6
2204,600089.SH,特变电工,电气设备,8.7,3231452.1264
1826,300440.SZ,运达科技,软件服务,8.71,388268.8343
352,000852.SZ,石化机械,化工机械,8.71,520995.348
2864,600864.SH,哈投股份,证券,8.72,1376292.7318
3010,601225.SH,陕西煤业,煤炭开采,8.72,8720000.0
238,000685.SZ,中山公用,水务,8.72,1092816.4798
2215,600101.SH,明星电力,水力发电,8.73,283008.2469
2675,600655.SH,豫园股份,百货,8.73,1254782.085
2939,600992.SH,贵绳股份,钢加工,8.75,214453.75
2260,600153.SH,建发股份,商贸代理,8.75,2480800.4638
2688,600673.SH,东阳光科,铝,8.75,2151560.4749
788,002327.SZ,富安娜,纺织,8.75,445995.0521
17,000021.SZ,深科技,电脑设备,8.76,1287130.5081
3209,603116.SH,红蜻蜓,服饰,8.76,504751.9008
3512,603843.SH,正平股份,建筑施工,8.76,168924.6277
2844,600841.SH,上柴股份,机械基件,8.76,457177.8563
2529,600489.SH,中金黄金,黄金,8.77,3026647.3148
2980,601113.SH,华鼎股份,化纤,8.77,730584.85
2314,600215.SH,长春经开,园区开发,8.77,407833.8358
1607,300219.SZ,鸿利智汇,元器件,8.77,504605.5834
869,002408.SZ,齐翔腾达,化工原料,8.78,1531277.3548
1115,002655.SZ,共达电声,元器件,8.78,316077.805
1284,002835.SZ,同为股份,元器件,8.79,74255.4289
1522,300133.SZ,华策影视,影视音像,8.79,1215094.1675
2302,600200.SH,江苏吴中,综合类,8.79,628728.3555
186,000610.SZ,西安旅游,旅游服务,8.82,207475.9858
370,000885.SZ,城发环境,公路,8.83,395921.291
402,000925.SZ,众合科技,专用机械,8.84,404421.9052
568,002106.SZ,莱宝高科,元器件,8.84,622207.2914
182,000606.SZ,顺利办,互联网,8.85,483610.728
366,000880.SZ,潍柴重机,机械基件,8.85,119594.475
759,002298.SZ,中电兴发,软件服务,8.85,458900.8784
1099,002639.SZ,雪人股份,专用机械,8.86,457357.6167
934,002473.SZ,*ST圣莱,家用电器,8.86,141760.0
2336,600238.SH,*ST椰岛,红黄药酒,8.87,394716.4015
3159,603028.SH,赛福天,钢加工,8.87,102509.4041
1660,300272.SZ,开能健康,环境保护,8.87,236396.6549
1104,002644.SZ,佛慈制药,中成药,8.87,452952.759
1588,300200.SZ,高盟新材,化工原料,8.88,180440.1499
279,000736.SZ,中交地产,全国地产,8.88,395862.2544
3137,603003.SH,龙宇燃油,石油贸易,8.88,369880.773
1897,300511.SZ,雪榕生物,种植业,8.89,180088.6914
635,002173.SZ,创新医疗,医疗保健,8.9,330107.7355
2375,600285.SH,羚锐制药,中成药,8.9,471310.9935
960,002499.SZ,科林环保,环境保护,8.9,168195.9158
2443,600367.SH,红星发展,化工原料,8.9,259168.0
1717,300329.SZ,海伦钢琴,文教休闲,8.91,223538.4281
240,000687.SZ,华讯方舟,通信设备,8.91,670802.1599
2327,600229.SH,城市传媒,出版业,8.92,626269.6409
258,000711.SZ,京蓝科技,软件服务,8.93,362807.2765
1092,002632.SZ,道明光学,化工原料,8.93,510572.6035
2505,600458.SH,时代新材,塑料,8.94,717701.5479
1845,300459.SZ,金科文化,化工原料,8.94,684556.2976
2607,600580.SH,卧龙电驱,电气设备,8.95,1153565.1295
1509,300120.SZ,经纬辉开,电气设备,8.95,207701.0122
2501,600449.SH,宁夏建材,水泥,8.95,427972.0326
1665,300277.SZ,海联讯,软件服务,8.95,299279.6094
3101,601882.SH,海天精工,机床制造,8.96,112842.24
198,000626.SZ,远大控股,商贸代理,8.96,362517.12
590,002128.SZ,露天煤业,煤炭开采,8.97,1466032.9604
1793,300407.SZ,凯发电气,电气设备,8.97,148793.7904
3577,603979.SH,金诚信,建筑施工,8.98,523900.7719
1590,300202.SZ,聚龙股份,专用机械,8.98,365117.7751
3346,603477.SH,振静股份,纺织,8.98,101923.0
1722,300334.SZ,津膜科技,专用机械,8.99,262520.0196
2346,600250.SH,南纺股份,商贸代理,8.99,232564.5215
2363,600272.SH,开开实业,中成药,8.99,143840.0
3152,603020.SH,爱普股份,食品,9.01,288320.0
1542,300153.SZ,科泰电源,电气设备,9.01,287957.2448
3089,601838.SH,成都银行,银行,9.01,1681692.0541
261,000715.SZ,中兴商业,百货,9.02,251266.1658
35,000043.SZ,中航善达,房产服务,9.03,602138.1584
816,002355.SZ,兴民智通,汽车配件,9.04,352702.6566
391,000911.SZ,南宁糖业,食品,9.04,292969.167
3102,601886.SH,江河集团,装修装饰,9.04,1043261.2
169,000590.SZ,启迪古汉,中成药,9.04,201805.5492
219,000662.SZ,天夏智慧,软件服务,9.04,338336.351
588,002126.SZ,银轮股份,汽车配件,9.05,693550.9972
210,000639.SZ,西王食品,食品,9.05,697773.1615
2746,600733.SH,北汽蓝谷,汽车整车,9.05,359194.5
2936,600987.SH,航民股份,纺织,9.07,576226.17
407,000930.SZ,中粮生化,农业综合,9.08,737669.2924
3292,603316.SH,诚邦股份,建筑施工,9.08,95409.551
329,000815.SZ,美利云,造纸,9.1,288288.0
3410,603628.SH,清源股份,电气设备,9.1,80808.0
20,000026.SZ,飞亚达A,其他商业,9.1,324611.8949
2461,600387.SH,海越能源,石油贸易,9.1,350996.1
1175,002717.SZ,岭南股份,环境保护,9.1,621165.494
265,000719.SZ,中原传媒,出版业,9.11,607771.4117
164,000584.SZ,哈工智能,化纤,9.12,545664.1236
1105,002645.SZ,华宏科技,专用机械,9.12,277508.5283
2383,600295.SH,鄂尔多斯,小金属,9.13,558756.0
1851,300465.SZ,高伟达,软件服务,9.14,389992.832
1639,300251.SZ,光线传媒,影视音像,9.14,2515383.6388
3566,603958.SH,哈森股份,服饰,9.14,60323.0823
2648,600623.SH,华谊集团,汽车配件,9.15,1715012.7854
1912,300527.SZ,中国应急,专用机械,9.15,236144.869
2455,600380.SH,健康元,化学制药,9.16,1775238.5376
2434,600356.SH,恒丰纸业,造纸,9.16,273637.9422
1791,300405.SZ,科隆股份,化工原料,9.16,121461.6
1619,300231.SZ,银信科技,软件服务,9.17,309961.1222
2197,600081.SH,东风科技,汽车配件,9.18,287848.08
2961,601019.SH,山东出版,出版业,9.19,392321.1
2881,600882.SH,广泽股份,乳制品,9.2,371433.4814
1778,300392.SZ,腾信股份,互联网,9.2,237897.1374
2480,600410.SH,华胜天成,软件服务,9.2,1010843.9124
649,002187.SZ,广百股份,百货,9.21,315371.1851
878,002417.SZ,深南股份,多元金融,9.21,217832.6672
3394,603601.SH,再升科技,玻璃,9.21,497909.027
2457,600382.SH,广东明珠,商贸代理,9.21,314748.6186
1445,300055.SZ,万邦达,环境保护,9.22,796819.8433
691,002229.SZ,鸿博股份,广告包装,9.22,379589.173
33,000040.SZ,东旭蓝天,新型电力,9.22,977608.9216
3431,603668.SH,天马科技,饲料,9.23,171657.9035
544,002082.SZ,万邦德,铝,9.24,219912.0
1819,300433.SZ,蓝思科技,元器件,9.24,3613157.3681
1434,300044.SZ,赛为智能,软件服务,9.25,491390.9829
408,000931.SZ,中关村,生物制药,9.25,649433.7578
2848,600846.SH,同济科技,综合类,9.25,577904.4023
1746,300358.SZ,楚天科技,医疗保健,9.25,408563.3795
683,002221.SZ,东华能源,石油贸易,9.26,1406246.3972
1170,002712.SZ,思美传媒,广告包装,9.27,279526.4129
1102,002642.SZ,荣之联,软件服务,9.28,478587.4974
528,002066.SZ,瑞泰科技,其他建材,9.28,214368.0
563,002101.SZ,广东鸿图,机械基件,9.28,394967.4525
389,000909.SZ,数源科技,综合类,9.29,288920.8822
1601,300213.SZ,佳讯飞鸿,通信设备,9.29,358423.1736
671,002209.SZ,达意隆,轻工机械,9.29,142830.8822
395,000917.SZ,电广传媒,影视音像,9.29,1202720.5145
2845,600843.SH,上工申贝,纺织机械,9.3,283320.6405
349,000848.SZ,承德露露,软饮料,9.3,909838.4147
3077,601766.SH,中国中车,运输设备,9.3,21313453.8325
2979,601111.SH,中国国航,空运,9.3,8787247.2928
1637,300249.SZ,依米康,软件服务,9.3,283167.33
598,002136.SZ,安纳达,化工原料,9.3,198741.5208
3348,603488.SH,展鹏科技,电气设备,9.31,89831.2311
2403,600318.SH,新力金融,多元金融,9.33,451572.0
1021,002561.SZ,徐家汇,百货,9.34,370675.1799
2689,600674.SH,川投能源,水力发电,9.35,4116001.3488
2750,600737.SH,中粮糖业,食品,9.36,1920556.0811
3057,601611.SH,中国核建,建筑施工,9.36,900244.8
3112,601928.SH,凤凰传媒,出版业,9.37,2384571.3
842,002381.SZ,双箭股份,橡胶,9.38,311914.9034
3588,603997.SH,继峰股份,汽车配件,9.39,591570.0
918,002457.SZ,青龙管业,塑料,9.39,314050.8844
1699,300311.SZ,任子行,软件服务,9.39,431425.4261
1693,300305.SZ,裕兴股份,塑料,9.4,215820.6104
1913,300528.SZ,幸福蓝海,影视音像,9.4,155864.722
56,000089.SZ,深圳机场,机场,9.4,1927723.3385
1450,300061.SZ,康旗股份,医疗保健,9.4,258036.1993
1042,002582.SZ,好想你,食品,9.42,246205.1329
1684,300296.SZ,利亚德,半导体,9.44,1708736.7751
1214,002759.SZ,天际股份,家用电器,9.45,177757.6828
2753,600740.SH,山西焦化,焦炭加工,9.45,620706.9563
2638,600613.SH,神奇制药,中成药,9.48,454395.3391
2579,600548.SH,深高速,路桥,9.49,1360173.5394
2797,600789.SH,鲁抗医药,化学制药,9.5,552496.7013
1156,002696.SZ,百洋股份,渔业,9.5,199749.5631
3183,603067.SH,振华股份,化工原料,9.5,147828.835
828,002367.SZ,康力电梯,运输设备,9.5,498032.7814
1658,300270.SZ,中威电子,通信设备,9.5,143290.1758
2226,600113.SH,浙江东日,区域地产,9.51,302988.6
2624,600598.SH,北大荒,种植业,9.53,1694128.9533
1712,300324.SZ,旋极信息,软件服务,9.53,988148.1124
2747,600734.SH,实达集团,电脑设备,9.53,338013.8892
527,002065.SZ,东华软件,软件服务,9.53,2675757.769
523,002061.SZ,浙江交科,化工原料,9.54,552116.2018
770,002309.SZ,中利集团,电气设备,9.54,669612.1364
3514,603855.SH,华荣股份,专用机械,9.55,192470.7
3042,601555.SH,东吴证券,证券,9.55,2760905.0
2914,600961.SH,株冶集团,铅锌,9.56,504249.7658
3243,603188.SH,亚邦股份,染料涂料,9.56,550656.0
1501,300112.SZ,万讯自控,电器仪表,9.56,178267.0217
1755,300368.SZ,汇金股份,专用机械,9.56,444462.8422
782,002321.SZ,华英农业,农业综合,9.58,508745.5781
713,002251.SZ,步步高,超市连锁,9.58,769616.6115
2150,600021.SH,上海电力,火力发电,9.58,819901.2009
2006,300626.SZ,华瑞股份,电气设备,9.59,90027.5875
2524,600483.SH,福能股份,火力发电,9.59,1488200.7255
1093,002633.SZ,申科股份,机械基件,9.6,143185.68
1050,002590.SZ,万安科技,汽车配件,9.61,417531.2899
1119,002659.SZ,凯文教育,文教休闲,9.61,298865.9548
221,000665.SZ,湖北广电,影视音像,9.62,611984.7877
400,000922.SZ,佳电股份,电气设备,9.63,467346.711
694,002232.SZ,启明信息,软件服务,9.63,388775.0585
339,000828.SZ,东莞控股,路桥,9.65,1003132.5945
1700,300312.SZ,邦讯技术,通信设备,9.65,184662.787
1035,002575.SZ,群兴玩具,文教休闲,9.65,568114.8
2952,601007.SH,金陵饭店,酒店餐饮,9.66,289800.0
2659,600638.SH,新黄浦,区域地产,9.66,650501.2953
787,002326.SZ,永太科技,化工原料,9.66,520142.531
2606,600579.SH,天华院,化工机械,9.67,397085.0352
3367,603536.SH,惠发股份,食品,9.67,40614.0
1636,300248.SZ,新开普,软件服务,9.68,306502.9743
1530,300141.SZ,和顺电气,电气设备,9.68,158727.4796
3085,601808.SH,中海油服,石油开采,9.69,2868693.492
1069,002609.SZ,捷顺科技,软件服务,9.7,380734.1694
3393,603600.SH,永艺股份,家居用品,9.7,243542.7888
2398,600312.SH,平高电气,电气设备,9.7,1316213.6697
2189,600073.SH,上海梅林,食品,9.7,909597.5878
367,000881.SZ,中广核技,综合类,9.7,298812.768
2520,600479.SH,千金药业,中成药,9.71,406370.4106
1850,300464.SZ,星徽精密,机械基件,9.72,192022.5424
3231,603167.SH,渤海轮渡,水运,9.72,467920.8
1492,300103.SZ,达刚路机,工程机械,9.73,244541.0494
702,002240.SZ,威华股份,家居用品,9.74,477896.3873
2306,600206.SH,有研新材,半导体,9.76,818647.652
3073,601700.SH,风范股份,电气设备,9.76,1106034.432
2874,600874.SH,创业环保,环境保护,9.77,1062222.1761
2987,601137.SH,博威合金,铜,9.77,550958.2139
461,001965.SZ,招商公路,路桥,9.77,542071.7081
3140,603007.SH,花王股份,建筑施工,9.78,190086.036
777,002316.SZ,亚联发展,软件服务,9.78,286958.5429
659,002197.SZ,证通电子,电器仪表,9.79,425442.3794
1444,300054.SZ,鼎龙股份,化工原料,9.79,669802.4369
2836,600831.SH,广电网络,影视音像,9.79,612226.0919
2623,600597.SH,光明乳业,乳制品,9.79,1198591.6668
2644,600619.SH,海立股份,机械基件,9.8,570498.2261
2600,600572.SH,康恩贝,中成药,9.8,2607366.7801
2908,600933.SH,爱柯迪,汽车配件,9.8,260010.9491
560,002098.SZ,浔兴股份,服饰,9.81,351198.0
2452,600377.SH,宁沪高速,路桥,9.81,3725819.7093
864,002403.SZ,爱仕达,家用电器,9.82,287755.8283
554,002092.SZ,中泰化学,化工原料,9.83,1999800.3882
1068,002608.SZ,江苏国信,火力发电,9.83,529789.9114
2471,600398.SH,海澜之家,服饰,9.85,4425366.5551
907,002446.SZ,盛路通信,通信设备,9.86,533001.8928
1797,300411.SZ,金盾股份,专用机械,9.88,181403.308
1096,002636.SZ,金安国纪,元器件,9.88,243433.0355
3019,601298.SH,青岛港,港口,9.88,448923.488
161,000576.SZ,广东甘化,造纸,9.89,410596.1358
1830,300444.SZ,双杰电气,电气设备,9.9,298768.7855
2487,600422.SH,昆药集团,中成药,9.9,751106.0621
2897,600898.SH,国美通讯,通信设备,9.9,249998.5818
1730,300342.SZ,天银机电,元器件,9.9,394152.9649
2701,600686.SH,金龙汽车,汽车整车,9.9,600671.1259
2358,600266.SH,北京城建,区域地产,9.9,1551369.6
1218,002763.SZ,汇洁股份,服饰,9.9,179898.8994
2300,600198.SH,*ST大唐,通信设备,9.9,866572.4519
620,002158.SZ,汉钟精机,工程机械,9.91,524375.3111
562,002100.SZ,天康生物,饲料,9.93,956661.1739
699,002237.SZ,恒邦股份,黄金,9.94,846564.95
239,000686.SZ,东北证券,证券,9.95,2328750.6504
2915,600962.SH,国投中鲁,软饮料,9.95,252749.9
3343,603456.SH,九洲药业,化学制药,9.95,796948.8031
2229,600116.SH,三峡水利,水力发电,9.96,989033.48
2857,600857.SH,宁波中百,百货,9.97,223646.9592
863,002402.SZ,和而泰,元器件,9.97,720520.266
3107,601900.SH,南方传媒,出版业,9.98,887671.0531
334,000821.SZ,京山轻机,轻工机械,9.99,461635.9719
30,000037.SZ,深南电A,火力发电,9.99,338555.118
