,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_CURRENT_PRICE,circ_mv
1361,002918.SZ,蒙娜丽莎,其他建材,0.99,29.0,1.0,20.6,163970.85
121,000528.SZ,柳工,工程机械,0.99,30.0,1.0,7.99,1168650.1414
1310,002863.SZ,今飞凯达,汽车配件,0.99,28.0,1.0,7.19,133577.8332
1938,300553.SZ,集智股份,电器仪表,0.99,28.0,6.0,36.89,61779.0891
1492,300102.SZ,乾照光电,半导体,0.99,29.0,6.0,6.86,485345.5563
2845,600838.SH,上海九百,百货,0.99,29.0,1.0,7.65,306674.7155
2885,600883.SH,博闻科技,水泥,0.99,29.0,0.0,7.73,182496.024
2020,300639.SZ,凯普生物,医疗保健,0.99,29.0,0.0,17.89,162014.7471
137,000546.SZ,金圆股份,水泥,0.99,28.0,0.0,10.51,694736.4531
2349,600250.SH,南纺股份,商贸代理,0.99,28.0,2.0,8.77,226873.2874
3034,601368.SH,绿城水务,水务,0.99,29.0,9.0,6.72,494464.9235
901,002440.SZ,闰土股份,染料涂料,0.98,29.0,1.0,11.9,1099086.0944
2693,600675.SH,中华企业,区域地产,0.98,30.0,2.0,6.85,1278935.6876
2284,600177.SH,雅戈尔,服饰,0.98,30.0,12.0,8.75,3133766.4339
664,002202.SZ,金风科技,电气设备,0.98,30.0,6.0,16.05,4581965.2719
1875,300488.SZ,恒锋工具,机械基件,0.98,29.0,5.0,25.9,79562.3007
1349,002905.SZ,金逸影视,影视音像,0.98,30.0,0.0,17.47,117398.4
401,000923.SZ,河北宣工,铜,0.98,28.0,0.0,16.35,323730.0
1507,300117.SZ,嘉寓股份,装修装饰,0.98,30.0,5.0,4.55,324999.675
3241,603181.SH,皇马科技,化工原料,0.98,28.0,1.0,21.86,216414.0
3087,601801.SH,皖新传媒,出版业,0.98,29.0,6.0,8.06,1603299.018
500,002038.SZ,双鹭药业,生物制药,0.98,28.0,1.0,28.85,1635685.3931
3577,603976.SH,正川股份,医疗保健,0.98,29.0,1.0,21.33,81693.7678
3347,603458.SH,勘设股份,建筑施工,0.98,29.0,9.0,34.82,297087.6071
1023,002563.SZ,森马服饰,服饰,0.98,30.0,1.0,11.53,2120187.5886
2306,600201.SH,生物股份,生物制药,0.98,29.0,6.0,17.34,1952900.5779
3429,603661.SH,恒林股份,家居用品,0.98,28.0,5.0,35.18,101142.5
3286,603301.SH,振德医疗,医疗保健,0.97,28.0,2.0,35.78,89450.0
3493,603800.SH,道森股份,专用机械,0.97,29.0,1.0,14.09,293072.0
594,002132.SZ,恒星科技,钢加工,0.97,29.0,9.0,3.12,391272.4096
429,000963.SZ,华东医药,化学制药,0.97,30.0,1.0,33.76,4922797.5306
301,000779.SZ,三毛派神,纺织,0.97,29.0,0.0,11.07,206390.2091
1640,300251.SZ,光线传媒,影视音像,0.97,29.0,10.0,8.79,2419061.5082
404,000927.SZ,一汽夏利,汽车整车,0.97,29.0,1.0,4.02,641258.7259
3295,603316.SH,诚邦股份,建筑施工,0.97,29.0,1.0,9.09,95514.6276
1517,300127.SZ,银河磁体,元器件,0.97,29.0,2.0,13.3,302062.8037
3356,603505.SH,金石资源,矿物制品,0.97,30.0,2.0,17.15,192139.3047
3440,603680.SH,今创集团,运输设备,0.97,29.0,5.0,17.34,319815.2527
999,002539.SZ,云图控股,农药化肥,0.97,30.0,0.0,5.79,350613.2549
2809,600798.SH,宁波海运,水运,0.97,29.0,0.0,4.39,452543.5662
810,002349.SZ,精华制药,中成药,0.97,29.0,6.0,6.86,562734.6714
3226,603156.SH,养元饮品,软饮料,0.97,28.0,1.0,49.71,2270487.6518
3369,603535.SH,嘉诚国际,仓储物流,0.97,29.0,9.0,20.97,138569.76
3058,601607.SH,上海医药,医药商业,0.97,29.0,0.0,21.4,4115080.9385
2928,600976.SH,健民集团,中成药,0.97,29.0,6.0,17.45,267506.057
2127,300752.SZ,隆利科技,元器件,0.97,29.0,9.0,69.01,125358.7353
3005,601199.SH,江南水务,水务,0.97,28.0,5.0,4.3,402140.4256
1826,300439.SZ,美康生物,医疗保健,0.97,29.0,1.0,16.33,326940.4609
2835,600827.SH,百联股份,超市连锁,0.97,28.0,9.0,10.05,1550491.4428
992,002532.SZ,新界泵业,农用机械,0.97,23.0,0.0,6.06,228991.3192
3423,603655.SH,朗博科技,汽车配件,0.97,29.0,0.0,17.08,58072.0
3014,601226.SH,华电重工,专用机械,0.97,29.0,0.0,4.83,557865.0
0,000001.SZ,平安银行,银行,0.97,30.0,11.0,12.75,21892064.6356
2029,300649.SZ,杭州园林,建筑施工,0.96,29.0,9.0,26.36,84352.0
2646,600618.SH,氯碱化工,化工原料,0.96,29.0,1.0,8.35,626116.38
3494,603801.SH,志邦家居,家居用品,0.96,29.0,0.0,30.42,253171.25
2546,600506.SH,香梨股份,种植业,0.96,29.0,0.0,12.3,181679.4538
2369,600276.SH,恒瑞医药,化学制药,0.96,30.0,2.0,72.72,26687724.917
3497,603808.SH,歌力思,服饰,0.96,29.0,9.0,17.74,585159.1599
2361,600266.SH,北京城建,区域地产,0.96,29.0,1.0,10.12,1585844.48
381,000899.SZ,赣能股份,火力发电,0.96,30.0,0.0,5.88,573696.3155
3311,603337.SH,杰克股份,纺织机械,0.96,29.0,2.0,43.27,350744.8892
1058,002598.SZ,山东章鼓,机械基件,0.96,29.0,5.0,8.03,216942.2244
223,000667.SZ,美好置业,全国地产,0.96,30.0,9.0,2.88,731496.4793
630,002168.SZ,惠程科技,电气设备,0.96,29.0,0.0,12.15,959964.9001
922,002461.SZ,珠江啤酒,啤酒,0.96,28.0,1.0,6.07,825716.3864
2934,600982.SH,宁波热电,供气供热,0.96,29.0,1.0,4.0,298772.0
3138,603001.SH,奥康国际,服饰,0.96,29.0,6.0,11.88,476364.24
918,002457.SZ,青龙管业,塑料,0.96,29.0,0.0,9.83,328766.7937
457,000999.SZ,华润三九,中成药,0.96,30.0,0.0,28.7,2807994.534
2588,600556.SH,ST慧球,软件服务,0.96,27.0,1.0,7.51,296490.0747
3289,603306.SH,华懋科技,汽车配件,0.96,29.0,9.0,15.95,489696.4311
2083,300703.SZ,创源文化,文教休闲,0.96,29.0,6.0,16.46,109411.6775
2913,600939.SH,重庆建工,建筑施工,0.96,29.0,0.0,5.8,237553.8387
131,000539.SZ,粤电力A,火力发电,0.95,29.0,5.0,4.83,1233537.1003
826,002365.SZ,永安药业,化学制药,0.95,29.0,0.0,13.02,315312.3825
1277,002827.SZ,高争民爆,化工原料,0.95,28.0,0.0,17.37,109685.4705
3006,601200.SH,上海环境,环境保护,0.95,29.0,1.0,16.41,1103295.6567
397,000919.SZ,金陵药业,化学制药,0.95,28.0,2.0,7.76,390343.9864
3033,601366.SH,利群股份,百货,0.95,28.0,0.0,7.83,371947.0618
2110,300733.SZ,西菱动力,汽车配件,0.95,28.0,6.0,15.65,106375.7105
315,000797.SZ,中国武夷,全国地产,0.95,29.0,6.0,5.89,765374.2706
2263,600153.SH,建发股份,商贸代理,0.95,30.0,9.0,8.85,2509152.4691
2741,600725.SH,ST云维,焦炭加工,0.95,28.0,0.0,2.94,362346.18
739,002278.SZ,神开股份,化工机械,0.95,29.0,1.0,7.81,268645.256
2378,600285.SH,羚锐制药,中成药,0.95,29.0,1.0,8.88,470251.8676
1097,002637.SZ,赞宇科技,日用化工,0.95,30.0,5.0,8.58,221800.027
529,002067.SZ,景兴纸业,造纸,0.95,28.0,1.0,4.17,406533.717
1553,300163.SZ,先锋新材,其他建材,0.95,28.0,1.0,4.18,137759.462
1306,002859.SZ,洁美科技,元器件,0.94,29.0,6.0,35.37,383630.9889
1036,002576.SZ,通达动力,电气设备,0.94,29.0,1.0,12.79,184938.9388
384,000902.SZ,新洋丰,农药化肥,0.94,29.0,3.0,10.68,1252650.525
606,002144.SZ,宏达高科,纺织,0.94,29.0,6.0,11.81,165983.1691
3120,601952.SH,苏垦农发,种植业,0.94,29.0,9.0,7.52,307796.2876
1554,300164.SZ,通源石油,石油开采,0.94,29.0,1.0,7.47,236983.3813
2686,600665.SH,天地源,全国地产,0.94,29.0,0.0,4.64,400952.8497
71,000333.SZ,美的集团,家用电器,0.94,30.0,12.0,48.9,31508285.0516
3121,601958.SH,金钼股份,小金属,0.94,29.0,9.0,7.08,2284435.9152
2334,600233.SH,圆通速递,仓储物流,0.94,29.0,6.0,13.19,1033262.2271
3133,601996.SH,丰林集团,林业,0.94,28.0,5.0,3.65,344919.16
3468,603727.SH,博迈科,石油开采,0.94,29.0,0.0,14.98,142115.26
2615,600585.SH,海螺水泥,水泥,0.94,30.0,12.0,36.88,14750903.1114
1101,002641.SZ,永高股份,塑料,0.94,29.0,5.0,3.98,356577.9422
2345,600246.SH,万通地产,区域地产,0.94,30.0,1.0,4.43,539042.4
163,000582.SZ,北部湾港,港口,0.94,29.0,1.0,8.93,235015.4482
1877,300490.SZ,华自科技,电气设备,0.94,29.0,5.0,13.7,279568.8897
491,002029.SZ,七匹狼,服饰,0.94,29.0,6.0,7.46,563619.5373
2079,300699.SZ,光威复材,化工原料,0.94,30.0,0.0,49.82,1144700.1207
899,002438.SZ,江苏神通,机械基件,0.94,28.0,1.0,7.59,281956.3522
2358,600261.SH,阳光照明,家用电器,0.94,29.0,0.0,4.04,586649.5837
3167,603033.SH,三维股份,橡胶,0.93,29.0,4.0,24.96,138028.8
2381,600289.SH,*ST信通,软件服务,0.93,28.0,1.0,2.92,165249.4237
2494,600428.SH,中远海特,水运,0.93,29.0,0.0,4.2,901593.3238
1034,002574.SZ,明牌珠宝,服饰,0.93,29.0,1.0,6.05,319440.0
3491,603798.SH,康普顿,石油加工,0.93,29.0,1.0,11.65,99491.0
1519,300129.SZ,泰胜风能,电气设备,0.93,30.0,0.0,4.59,245817.8631
143,000553.SZ,安道麦A,农药化肥,0.93,29.0,9.0,11.58,542658.1409
3113,601918.SH,新集能源,煤炭开采,0.93,29.0,1.0,3.63,940366.6734
2740,600724.SH,宁波富达,区域地产,0.93,29.0,4.0,4.11,593871.4349
1295,002847.SZ,盐津铺子,食品,0.93,28.0,0.0,26.15,94319.2269
2317,600215.SH,长春经开,园区开发,0.93,29.0,5.0,8.86,412019.1317
2747,600731.SH,湖南海利,农药化肥,0.93,29.0,0.0,5.57,181945.7862
2895,600893.SH,航发动力,航空,0.93,29.0,5.0,25.84,5032925.4052
335,000822.SZ,山东海化,化工原料,0.93,29.0,1.0,5.97,534369.8798
409,000932.SZ,华菱钢铁,普钢,0.92,29.0,12.0,7.84,2364010.6103
3375,603558.SH,健盛集团,纺织,0.92,14.0,2.0,10.69,335386.1508
3382,603578.SH,三星新材,玻璃,0.92,29.0,0.0,23.41,74677.9
79,000408.SZ,藏格控股,农药化肥,0.92,29.0,6.0,12.86,574369.7821
293,000761.SZ,本钢板材,普钢,0.92,28.0,2.0,4.1,1121760.0
756,002295.SZ,精艺股份,铜,0.92,28.0,1.0,8.45,211454.9125
3132,601992.SH,金隅集团,水泥,0.92,29.0,1.0,4.23,3525348.9457
2131,300757.SZ,罗博特科,专用机械,0.92,4.0,1.0,65.63,131260.0
1525,300135.SZ,宝利国际,化工原料,0.92,29.0,0.0,3.3,304128.0
655,002193.SZ,如意集团,纺织,0.92,29.0,0.0,10.64,245162.6751
1080,002620.SZ,瑞和股份,装修装饰,0.92,29.0,0.0,7.4,224655.157
253,000705.SZ,浙江震元,医药商业,0.92,29.0,1.0,7.61,214589.5493
1173,002715.SZ,登云股份,汽车配件,0.92,29.0,6.0,18.45,153069.1243
1232,002778.SZ,高科石化,石油加工,0.92,28.0,9.0,21.38,190516.111
3318,603356.SH,华菱精工,机械基件,0.92,29.0,2.0,15.09,136172.16
597,002135.SZ,东南网架,建筑施工,0.92,29.0,6.0,5.85,560728.9245
2813,600803.SH,新奥股份,农药化肥,0.91,30.0,0.0,12.34,1517025.0362
2794,600781.SH,辅仁药业,中成药,0.91,29.0,0.0,14.97,560272.0433
2526,600482.SH,中国动力,电气设备,0.91,28.0,9.0,23.92,2131505.507
2139,600004.SH,白云机场,机场,0.91,30.0,1.0,14.07,2911533.9632
1283,002833.SZ,弘亚数控,专用机械,0.91,29.0,0.0,47.37,272261.6804
210,000639.SZ,西王食品,食品,0.91,27.0,0.0,9.16,706254.3823
453,000995.SZ,*ST皇台,白酒,0.91,28.0,0.0,4.89,86751.2651
3370,603536.SH,惠发股份,食品,0.91,28.0,0.0,9.82,59169.4938
1960,300577.SZ,开润股份,纺织,0.91,28.0,12.0,33.08,212194.0252
3576,603970.SH,中农立华,其他商业,0.91,29.0,6.0,17.2,136912.1376
3099,601872.SH,招商轮船,水运,0.91,28.0,9.0,4.71,2223554.172
2819,600810.SH,神马股份,化纤,0.91,30.0,1.0,14.05,621403.4
595,002133.SZ,广宇集团,全国地产,0.91,29.0,1.0,4.41,280016.1005
2171,600051.SH,宁波联合,综合类,0.91,29.0,0.0,6.95,216061.6
2598,600567.SH,山鹰纸业,造纸,0.91,30.0,1.0,4.02,1843003.1045
3336,603388.SH,元成股份,建筑施工,0.91,29.0,1.0,12.24,102326.4
256,000709.SZ,河钢股份,普钢,0.91,28.0,9.0,3.49,3705296.3086
1860,300473.SZ,德尔股份,汽车配件,0.91,28.0,5.0,38.2,386729.6833
2953,601005.SH,重庆钢铁,普钢,0.91,30.0,9.0,2.29,1919128.7903
3461,603716.SH,塞力斯,医药商业,0.91,29.0,0.0,20.87,200574.2822
3274,603268.SH,松发股份,陶瓷,0.91,27.0,4.0,19.69,244488.3672
2689,600668.SH,尖峰集团,水泥,0.91,29.0,1.0,14.35,493760.2932
2401,600312.SH,平高电气,电气设备,0.91,29.0,6.0,8.82,1196804.5945
2465,600388.SH,龙净环保,环境保护,0.91,30.0,9.0,12.88,1376936.4
2682,600661.SH,昂立教育,文教休闲,0.91,29.0,1.0,22.49,582663.107
2222,600106.SH,重庆路桥,路桥,0.91,29.0,0.0,3.84,421773.2429
2415,600328.SH,兰太实业,化工原料,0.91,29.0,1.0,8.42,368822.1635
2174,600054.SH,黄山旅游,旅游景点,0.91,28.0,1.0,11.4,585162.0
1251,002799.SZ,环球印务,广告包装,0.91,30.0,1.0,14.9,114543.75
1038,002578.SZ,闽发铝业,铝,0.91,30.0,9.0,3.8,214102.64
1683,300294.SZ,博雅生物,生物制药,0.9,30.0,1.0,30.9,1239328.5511
32,000039.SZ,中集集团,轻工机械,0.9,29.0,1.0,13.8,1749291.8654
981,002520.SZ,日发精机,机床制造,0.9,29.0,0.0,8.75,206462.1125
99,000498.SZ,山东路桥,建筑施工,0.9,29.0,1.0,6.24,274996.8
1302,002855.SZ,捷荣技术,塑料,0.9,29.0,0.0,10.54,87903.6
1887,300500.SZ,启迪设计,建筑施工,0.9,29.0,5.0,24.08,284766.1814
3569,603958.SH,哈森股份,服饰,0.9,29.0,1.0,9.19,60653.0773
487,002025.SZ,航天电器,元器件,0.9,28.0,6.0,28.01,1201345.4632
2969,601058.SH,赛轮轮胎,汽车配件,0.9,29.0,0.0,2.96,639110.522
3384,603580.SH,艾艾精工,化工原料,0.9,28.0,0.0,18.56,55982.528
2031,300651.SZ,金陵体育,文教休闲,0.9,29.0,2.0,54.5,135543.68
466,002004.SZ,华邦健康,化学制药,0.9,30.0,9.0,5.56,937998.1704
3172,603039.SH,泛微网络,软件服务,0.9,30.0,1.0,96.36,384484.1088
3558,603922.SH,金鸿顺,汽车配件,0.9,29.0,0.0,20.29,64928.0
3303,603328.SH,依顿电子,元器件,0.9,30.0,6.0,11.08,1099542.5895
2812,600802.SH,福建水泥,水泥,0.9,28.0,1.0,9.03,344831.9204
1100,002640.SZ,跨境通,服饰,0.9,29.0,6.0,12.09,1233034.573
2045,300665.SZ,飞鹿股份,染料涂料,0.9,29.0,1.0,11.83,85572.9959
2884,600882.SH,妙可蓝多,乳制品,0.9,29.0,0.0,9.34,377085.73
3262,603226.SH,菲林格尔,家居用品,0.9,28.0,0.0,19.95,58487.0559
139,000548.SZ,湖南投资,路桥,0.9,28.0,0.0,5.41,270067.7659
1158,002698.SZ,博实股份,化工机械,0.9,29.0,0.0,12.48,679449.4387
3276,603277.SH,银都股份,专用机械,0.9,29.0,0.0,11.25,175945.5
2936,600984.SH,建设机械,工程机械,0.9,30.0,0.0,6.77,532200.1691
553,002091.SZ,江苏国泰,商贸代理,0.9,29.0,1.0,6.9,670839.1733
1403,300012.SZ,华测检测,电器仪表,0.9,30.0,0.0,9.03,1358713.0829
2523,600479.SH,千金药业,中成药,0.9,30.0,0.0,10.41,435665.9088
2864,600861.SH,北京城乡,百货,0.9,29.0,0.0,8.37,265165.7423
425,000959.SZ,首钢股份,普钢,0.9,28.0,9.0,4.5,1334936.7257
2165,600036.SH,招商银行,银行,0.89,30.0,12.0,32.27,66569603.6724
873,002412.SZ,汉森制药,中成药,0.89,29.0,0.0,17.83,513191.975
3387,603586.SH,金麒麟,汽车配件,0.89,30.0,9.0,15.61,156270.327
530,002068.SZ,黑猫股份,化工原料,0.89,29.0,0.0,7.0,424899.6297
3408,603616.SH,韩建河山,其他建材,0.89,29.0,1.0,12.67,371687.12
1912,300526.SZ,中潜股份,专用机械,0.89,29.0,5.0,12.99,78089.6981
115,000520.SZ,长航凤凰,水运,0.89,28.0,6.0,3.5,354229.2093
1179,002722.SZ,金轮股份,纺织机械,0.89,29.0,0.0,17.74,305549.435
1761,300374.SZ,恒通科技,其他建材,0.89,29.0,2.0,11.17,183868.5457
2420,600333.SH,长春燃气,供气供热,0.89,28.0,1.0,6.12,324127.3225
2487,600419.SH,天润乳业,乳制品,0.89,29.0,0.0,18.2,376948.2408
3500,603811.SH,诚意药业,化学制药,0.89,28.0,5.0,18.36,147361.032
211,000650.SZ,仁和药业,中成药,0.89,29.0,1.0,6.77,838122.6285
3354,603500.SH,祥和实业,运输设备,0.89,29.0,0.0,13.69,68997.6
1954,300570.SZ,太辰光,元器件,0.89,30.0,6.0,22.7,216413.6416
349,000848.SZ,承德露露,软饮料,0.89,29.0,6.0,9.27,906935.44
25,000031.SZ,中粮地产,全国地产,0.89,29.0,1.0,6.12,1109998.3585
2390,600300.SH,维维股份,软饮料,0.89,28.0,0.0,3.52,588544.0
3239,603179.SH,新泉股份,汽车配件,0.89,29.0,9.0,18.5,175609.9162
3165,603031.SH,安德利,百货,0.89,28.0,1.0,13.48,75301.9221
2679,600657.SH,信达地产,全国地产,0.88,29.0,1.0,5.26,801760.9925
559,002097.SZ,山河智能,工程机械,0.88,30.0,1.0,7.05,593478.005
2944,600995.SH,文山电力,水力发电,0.88,29.0,0.0,8.41,402440.7024
1188,002731.SZ,萃华珠宝,服饰,0.88,28.0,0.0,22.67,291535.8214
38,000048.SZ,*ST康达,饲料,0.88,30.0,11.0,20.05,772711.4953
2828,600820.SH,隧道股份,建筑施工,0.88,29.0,9.0,7.45,2342351.59
2156,600025.SH,华能水电,水力发电,0.88,29.0,9.0,3.77,3365856.0
3031,601339.SH,百隆东方,纺织,0.88,29.0,0.0,6.03,904500.0
1345,002900.SZ,哈三联,化学制药,0.88,29.0,1.0,14.01,202945.4276
2654,600628.SH,新世界,百货,0.88,28.0,1.0,7.79,414271.6313
3052,601595.SH,上海电影,影视音像,0.88,30.0,1.0,15.15,160658.6704
2411,600323.SH,瀚蓝环境,水务,0.88,30.0,1.0,17.06,1307246.4147
2711,600693.SH,东百集团,百货,0.88,29.0,6.0,6.13,550012.7751
2723,600706.SH,曲江文旅,旅游服务,0.88,29.0,0.0,13.1,233060.3643
3088,601808.SH,中海油服,石油开采,0.87,29.0,9.0,9.94,2942705.192
3444,603688.SH,石英股份,矿物制品,0.87,29.0,1.0,15.46,520732.8414
2609,600579.SH,天华院,化工机械,0.87,28.0,1.0,10.28,422133.8327
3371,603538.SH,美诺华,化学制药,0.87,28.0,7.0,19.85,177578.1
3077,601717.SH,郑煤机,工程机械,0.87,28.0,9.0,6.23,923987.136
2291,600185.SH,格力地产,区域地产,0.87,30.0,1.0,5.13,1056842.6609
3108,601898.SH,中煤能源,煤炭开采,0.87,28.0,9.0,5.26,4813952.2104
228,000672.SZ,上峰水泥,水泥,0.87,29.0,0.0,11.19,910425.1934
3536,603886.SH,元祖股份,食品,0.87,30.0,0.0,23.9,289689.51
3181,603058.SH,永吉股份,广告包装,0.87,28.0,5.0,11.72,261743.2288
263,000717.SZ,韶钢松山,普钢,0.87,29.0,1.0,6.02,1456549.1347
2416,600329.SH,中新药业,中成药,0.87,30.0,0.0,15.82,895203.2962
237,000683.SZ,远兴能源,化工原料,0.87,29.0,0.0,3.23,923535.7645
2946,600997.SH,开滦股份,煤炭开采,0.87,27.0,9.0,6.82,842024.48
3379,603568.SH,伟明环保,环境保护,0.87,29.0,1.0,25.05,1710444.06
2769,600754.SH,锦江股份,酒店餐饮,0.87,30.0,0.0,27.0,1750997.898
524,002062.SZ,宏润建设,建筑施工,0.87,29.0,5.0,4.53,434248.3853
2959,601011.SH,宝泰隆,焦炭加工,0.87,30.0,0.0,6.86,1097065.0551
472,002010.SZ,传化智联,仓储物流,0.87,29.0,0.0,8.6,2737080.6056
1075,002615.SZ,哈尔斯,家居用品,0.86,28.0,0.0,6.46,148444.3742
2873,600870.SH,*ST厦华,家用电器,0.86,28.0,0.0,3.91,204571.069
2719,600702.SH,舍得酒业,白酒,0.86,29.0,0.0,30.31,998772.089
1746,300357.SZ,我武生物,生物制药,0.86,29.0,1.0,46.73,1186888.9801
3489,603790.SH,雅运股份,染料涂料,0.86,28.0,1.0,24.09,88651.2
2585,600551.SH,时代出版,出版业,0.86,28.0,1.0,10.76,544268.0185
2961,601015.SH,陕西黑猫,焦炭加工,0.86,29.0,0.0,6.41,719269.4736
2214,600097.SH,开创国际,渔业,0.86,28.0,0.0,13.35,302074.4991
3229,603159.SH,上海亚虹,专用机械,0.86,28.0,9.0,21.17,52925.0
2347,600248.SH,延长化建,建筑施工,0.86,29.0,0.0,4.83,293473.6787
772,002311.SZ,海大集团,饲料,0.86,28.0,6.0,26.82,4142662.1771
3449,603698.SH,航天工程,专用机械,0.86,29.0,0.0,17.96,740490.8
100,000501.SZ,鄂武商A,百货,0.86,29.0,9.0,11.36,769576.3465
1106,002646.SZ,青青稞酒,白酒,0.86,29.0,0.0,12.89,580050.0
2498,600436.SH,片仔癀,中成药,0.86,29.0,1.0,108.48,6544785.0941
1428,300037.SZ,新宙邦,化工原料,0.86,30.0,6.0,26.97,671506.0938
1301,002853.SZ,皮阿诺,家居用品,0.86,28.0,1.0,20.15,116931.9512
66,000157.SZ,中联重科,工程机械,0.86,30.0,2.0,4.57,2875295.427
785,002324.SZ,普利特,塑料,0.86,30.0,6.0,11.6,272305.5502
371,000886.SZ,海南高速,路桥,0.85,29.0,0.0,4.98,482309.4881
2147,600015.SH,华夏银行,银行,0.85,30.0,12.0,8.38,10745411.4152
3251,603198.SH,迎驾贡酒,白酒,0.85,29.0,0.0,17.99,1439200.0
2868,600865.SH,百大集团,百货,0.85,28.0,0.0,7.25,272774.2291
2461,600383.SH,金地集团,全国地产,0.85,30.0,1.0,13.65,6162406.5758
690,002228.SZ,合兴包装,广告包装,0.85,28.0,0.0,5.7,664302.3607
2651,600623.SH,华谊集团,汽车配件,0.85,29.0,0.0,9.6,1799357.6765
3362,603517.SH,绝味食品,食品,0.85,28.0,0.0,45.58,746155.5392
2820,600811.SH,东方集团,综合类,0.85,29.0,6.0,4.31,1410867.0005
9,000011.SZ,深物业A,区域地产,0.85,29.0,2.0,11.15,196086.828
2158,600027.SH,华电国际,火力发电,0.85,28.0,11.0,4.42,3092118.4294
203,000631.SZ,顺发恒业,区域地产,0.85,29.0,1.0,3.7,900032.0922
2474,600398.SH,海澜之家,服饰,0.85,28.0,10.0,9.86,4429859.3131
546,002084.SZ,海鸥住工,家居用品,0.85,29.0,0.0,5.35,266384.4362
431,000966.SZ,长源电力,火力发电,0.85,28.0,1.0,4.31,477670.4385
1121,002661.SZ,克明面业,食品,0.85,29.0,0.0,15.1,494306.1134
3483,603777.SH,来伊份,食品,0.85,28.0,1.0,11.97,132420.4089
1632,300243.SZ,瑞丰高材,化工原料,0.85,30.0,5.0,10.05,169013.9866
2215,600098.SH,广州发展,火力发电,0.84,29.0,9.0,6.36,1733861.0109
2929,600977.SH,中国电影,影视音像,0.84,29.0,1.0,17.83,1007395.0
1243,002790.SZ,瑞尔特,家居用品,0.84,29.0,9.0,12.26,313856.0
2138,600000.SH,浦发银行,银行,0.84,30.0,12.0,11.55,32459847.3033
44,000059.SZ,华锦股份,石油加工,0.84,30.0,0.0,7.2,1151596.1383
3267,603233.SH,大参林,医药商业,0.84,29.0,3.0,46.18,296250.1354
103,000504.SZ,南华生物,环境保护,0.84,29.0,0.0,15.6,484650.1936
3290,603308.SH,应流股份,专用机械,0.84,30.0,1.0,11.12,444811.12
3313,603339.SH,四方科技,专用机械,0.84,29.0,0.0,18.8,108693.845
2841,600834.SH,申通地铁,公共交通,0.84,29.0,1.0,8.0,381905.524
1328,002882.SZ,金龙羽,电气设备,0.84,29.0,6.0,11.04,91632.0
181,000605.SZ,渤海股份,水务,0.84,29.0,2.0,10.81,295099.4789
3427,603659.SH,璞泰来,化工原料,0.84,30.0,2.0,55.26,1067176.5168
1782,300395.SZ,菲利华,玻璃,0.84,29.0,1.0,19.2,516665.7043
3478,603766.SH,隆鑫通用,摩托车,0.84,29.0,9.0,5.06,1029283.0119
2825,600817.SH,ST宏盛,多元金融,0.84,28.0,0.0,8.47,131860.1757
687,002225.SZ,濮耐股份,其他建材,0.84,29.0,1.0,5.45,385406.7546
3254,603203.SH,快克股份,专用机械,0.84,29.0,0.0,26.02,140285.7502
858,002397.SZ,梦洁股份,纺织,0.83,29.0,6.0,5.09,255475.9291
2283,600176.SH,中国巨石,玻璃,0.83,29.0,12.0,11.0,3852537.5339
15,000019.SZ,深粮控股,其他商业,0.83,28.0,0.0,8.7,361880.5333
550,002088.SZ,鲁阳节能,矿物制品,0.83,29.0,0.0,11.31,351258.5244
2906,600917.SH,重庆燃气,供气供热,0.83,28.0,9.0,7.55,1174780.0
3003,601188.SH,龙江交通,路桥,0.83,29.0,5.0,3.58,471084.5284
996,002536.SZ,西泵股份,汽车配件,0.83,28.0,9.0,10.93,343326.767
1268,002818.SZ,富森美,房产服务,0.83,30.0,5.0,24.92,218935.1983
3512,603833.SH,欧派家居,家居用品,0.83,28.0,1.0,106.91,984728.1568
2447,600368.SH,五洲交通,路桥,0.83,29.0,0.0,3.85,433368.3462
2254,600141.SH,兴发集团,化工原料,0.83,28.0,1.0,11.98,854949.0976
2168,600039.SH,四川路桥,建筑施工,0.83,29.0,1.0,4.01,1386286.2028
217,000659.SZ,珠海中富,广告包装,0.83,28.0,9.0,3.71,476995.6349
420,000952.SZ,广济药业,化学制药,0.82,28.0,1.0,11.59,291714.7866
1957,300573.SZ,兴齐眼药,化学制药,0.82,29.0,2.0,18.91,101146.7535
2578,600543.SH,莫高股份,红黄药酒,0.82,29.0,0.0,7.22,231848.64
3528,603877.SH,太平鸟,服饰,0.82,30.0,1.0,19.98,400586.5924
176,000598.SZ,兴蓉环境,水务,0.82,30.0,9.0,4.81,1436371.1476
3363,603518.SH,维格娜丝,服饰,0.82,29.0,0.0,16.88,299545.3853
3333,603385.SH,惠达卫浴,家居用品,0.82,29.0,0.0,10.74,283242.7196
2281,600173.SH,卧龙地产,全国地产,0.82,28.0,1.0,5.07,354387.0397
2550,600510.SH,黑牡丹,全国地产,0.82,28.0,9.0,6.73,704694.9518
509,002047.SZ,宝鹰股份,装修装饰,0.82,15.0,5.0,7.32,924562.1965
2130,300756.SZ,中山金马,专用机械,0.82,28.0,5.0,97.94,97940.0
458,001696.SZ,宗申动力,摩托车,0.81,29.0,1.0,6.24,556101.78
