,ts_code,name,industry,biggest_jump,last_daily_p_change,circ_mv
913,002451.SZ,摩恩电气,电气设备,-0.1,-0.081,420980.0967
3353,603566.SH,普莱柯,生物制药,-0.1,-0.004,403798.976
3263,603300.SH,华铁科技,钢加工,-0.1,-0.032,207128.74
2587,600569.SH,安阳钢铁,普钢,-0.1,0.0,777947.4589
3055,601678.SH,滨化股份,化工原料,-0.1,0.0,677991.6
1087,002626.SZ,金达威,食品,-0.099,0.01,763361.3748
336,000822.SZ,山东海化,化工原料,-0.099,0.016,455601.7903
2849,600859.SH,王府井,百货,-0.099,-0.009,421797.72
2969,601113.SH,华鼎股份,化纤,-0.099,-0.008,652278.15
286,000752.SZ,西藏发展,啤酒,-0.099,-0.02,193858.6057
1343,002897.SZ,意华股份,元器件,-0.099,0.001,131750.9023
563,002100.SZ,天康生物,饲料,-0.099,-0.007,439311.4543
854,002392.SZ,北京利尔,其他建材,-0.099,-0.009,248362.2421
3187,603106.SH,恒银金融,电脑设备,-0.099,0.026,158114.55
685,002222.SZ,福晶科技,元器件,-0.099,-0.005,428845.949
3423,603696.SH,安记食品,食品,-0.099,0.011,191688.0
2964,601101.SH,昊华能源,煤炭开采,-0.099,-0.008,753598.9148
1143,002682.SZ,龙洲股份,公路,-0.099,-0.015,195749.1573
3470,603808.SH,歌力思,服饰,-0.099,0.023,532382.6855
469,002006.SZ,精功科技,专用机械,-0.098,-0.002,225304.2
603,002140.SZ,东华科技,建筑施工,-0.098,-0.011,265942.3771
3242,603228.SH,景旺电子,元器件,-0.098,0.0,402196.4899
1171,002712.SZ,思美传媒,广告包装,-0.098,0.011,206448.704
2373,600295.SH,鄂尔多斯,小金属,-0.098,-0.003,482256.0
251,000701.SZ,厦门信达,综合类,-0.098,-0.011,233538.7095
388,000906.SZ,浙商中拓,批发业,-0.098,-0.012,336290.2251
37,000045.SZ,深纺织A,纺织,-0.098,-0.036,295232.723
1147,002686.SZ,亿利达,专用机械,-0.098,-0.018,233354.5591
3397,603650.SH,彤程新材,化工原料,-0.098,0.002,126714.0
182,000605.SZ,渤海股份,水务,-0.098,-0.038,249510.5677
443,000978.SZ,桂林旅游,旅游景点,-0.098,-0.002,192268.529
2641,600628.SH,新世界,百货,-0.098,-0.014,349392.1204
2197,600094.SH,大名城,区域地产,-0.098,0.013,878769.5153
2466,600405.SH,动力源,电气设备,-0.098,0.0,243994.4726
2271,600178.SH,东安动力,汽车配件,-0.098,-0.009,207936.0
3333,603506.SH,南都物业,房产服务,-0.098,-0.0,59041.6671
2458,600395.SH,盘江股份,煤炭开采,-0.098,-0.013,852351.7084
1031,002570.SZ,*ST因美,乳制品,-0.098,0.012,517203.4553
3490,603855.SH,华荣股份,专用机械,-0.098,-0.015,163852.02
790,002328.SZ,新朋股份,汽车配件,-0.098,-0.008,207415.848
359,000862.SZ,银星能源,新型电力,-0.098,0.006,157424.8075
2403,600329.SH,中新药业,中成药,-0.098,0.019,748643.4645
79,000407.SZ,胜利股份,供气供热,-0.098,-0.008,281848.9349
3123,603007.SH,花王股份,建筑施工,-0.098,-0.026,161709.184
1238,002783.SZ,凯龙股份,化工原料,-0.097,0.009,221028.56
252,000702.SZ,正虹科技,饲料,-0.097,0.013,142116.229
3145,603031.SH,安德利,百货,-0.097,-0.002,68877.7967
944,002482.SZ,广田集团,装修装饰,-0.097,0.009,856405.6738
2581,600562.SH,国睿科技,通信设备,-0.097,0.018,842133.691
229,000672.SZ,上峰水泥,水泥,-0.097,0.001,706210.0696
2567,600546.SH,山煤国际,煤炭开采,-0.097,-0.006,679982.456
3409,603668.SH,天马科技,饲料,-0.097,-0.008,135574.3352
3357,603577.SH,汇金通,钢加工,-0.097,-0.029,68911.2182
1051,002590.SZ,万安科技,汽车配件,-0.097,-0.004,294574.6249
741,002279.SZ,久其软件,软件服务,-0.097,0.005,447380.8528
2447,600382.SH,广东明珠,商贸代理,-0.097,-0.004,282966.1848
496,002033.SZ,丽江旅游,旅游景点,-0.097,-0.002,315401.6239
1261,002809.SZ,红墙股份,化工原料,-0.097,-0.004,99699.5402
1037,002576.SZ,通达动力,电气设备,-0.097,-0.041,149512.7934
207,000635.SZ,英力特,化工原料,-0.097,0.005,258533.7245
395,000915.SZ,山大华特,化学制药,-0.097,-0.019,355050.7671
532,002069.SZ,獐子岛,渔业,-0.097,-0.009,236911.3187
1266,002815.SZ,崇达技术,元器件,-0.097,0.017,315257.196
2734,600731.SH,湖南海利,农药化肥,-0.097,-0.013,145687.2902
2333,600248.SH,延长化建,建筑施工,-0.097,-0.007,249118.4436
65,000155.SZ,川能动力,农药化肥,-0.096,0.003,352387.2
2331,600246.SH,万通地产,区域地产,-0.096,0.003,424663.2
363,000875.SZ,吉电股份,火力发电,-0.096,0.004,494440.2418
3478,603819.SH,神力股份,电气设备,-0.096,0.007,92677.2
1072,002611.SZ,东方精工,轻工机械,-0.096,0.007,434711.4018
422,000953.SZ,ST河化,农药化肥,-0.096,0.058,118505.9531
3502,603878.SH,武进不锈,钢加工,-0.096,-0.009,118888.8995
1348,002902.SZ,铭普光磁,元器件,-0.096,0.024,169918.525
2421,600353.SH,旭光股份,元器件,-0.096,0.017,229993.56
1149,002688.SZ,金河生物,化学制药,-0.096,0.006,249783.8086
2848,600858.SH,银座股份,百货,-0.096,0.008,249458.15
2696,600691.SH,阳煤化工,农药化肥,-0.096,0.004,446123.2901
942,002480.SZ,新筑股份,机械基件,-0.096,0.022,325903.2182
111,000514.SZ,渝开发,区域地产,-0.096,0.0,324008.0506
2372,600293.SH,三峡新材,玻璃,-0.096,0.002,214969.6224
1281,002830.SZ,名雕股份,装修装饰,-0.096,-0.007,66373.44
2238,600138.SH,中青旅,旅游服务,-0.096,-0.002,966326.4
1176,002717.SZ,岭南股份,环境保护,-0.095,-0.007,479829.1949
3557,603988.SH,中电电机,电气设备,-0.095,0.01,238022.4
2336,600251.SH,冠农股份,农业综合,-0.095,-0.004,395560.372
2896,600929.SH,湖南盐业,食品,-0.095,0.019,127050.0
2872,600883.SH,博闻科技,水泥,-0.095,-0.024,153221.112
3533,603928.SH,兴业股份,化工原料,-0.095,0.006,92023.019
745,002283.SZ,天润曲轴,汽车配件,-0.095,-0.014,350106.8733
3380,603609.SH,禾丰牧业,饲料,-0.095,0.024,631694.1164
2824,600829.SH,人民同泰,医药商业,-0.095,-0.013,349672.824
3416,603683.SH,晶华新材,化工原料,-0.095,0.033,63013.99
2603,600586.SH,金晶科技,玻璃,-0.095,-0.013,427464.1672
655,002192.SZ,融捷股份,专用机械,-0.095,0.001,479197.3064
2911,600971.SH,恒源煤电,煤炭开采,-0.095,-0.003,588002.3932
2583,600565.SH,迪马股份,全国地产,-0.095,-0.004,634832.0441
3244,603232.SH,格尔软件,软件服务,-0.095,0.008,117691.0
3226,603192.SH,汇得科技,化工原料,-0.095,-0.008,84666.6677
3273,603316.SH,诚邦股份,建筑施工,-0.095,-0.019,83220.6656
1318,002870.SZ,香山股份,电器仪表,-0.095,0.037,58085.5089
3254,603277.SH,银都股份,专用机械,-0.095,-0.01,144353.508
612,002149.SZ,西部材料,小金属,-0.095,0.0,239040.672
3324,603466.SH,风语筑,文教休闲,-0.095,-0.01,125312.0
3172,603080.SH,新疆火炬,供气供热,-0.095,-0.011,87188.0
2763,600761.SH,安徽合力,工程机械,-0.095,0.018,670603.8066
3051,601666.SH,平煤股份,煤炭开采,-0.095,-0.005,857102.8885
2699,600694.SH,大商股份,百货,-0.095,-0.008,718729.5439
2402,600328.SH,兰太实业,化工原料,-0.094,0.006,311002.0618
2384,600308.SH,华泰股份,造纸,-0.094,-0.002,518397.27
319,000800.SZ,一汽轿车,汽车整车,-0.094,-0.001,985404.3464
572,002109.SZ,兴化股份,化工原料,-0.094,0.006,198920.7784
1276,002825.SZ,纳尔股份,化工原料,-0.094,-0.003,61794.3551
391,000910.SZ,大亚圣象,家居用品,-0.094,-0.029,585978.554
783,002321.SZ,华英农业,农业综合,-0.094,-0.006,229027.3514
759,002297.SZ,博云新材,矿物制品,-0.094,0.013,248894.1645
2920,600982.SH,宁波热电,供气供热,-0.094,-0.003,237523.74
2572,600551.SH,时代出版,出版业,-0.094,0.009,413765.0921
981,002519.SZ,银河电子,通信设备,-0.094,0.0,321809.016
234,000679.SZ,大连友谊,百货,-0.094,-0.026,148241.8588
1022,002561.SZ,徐家汇,百货,-0.094,0.003,312335.5103
2196,600093.SH,易见股份,仓储物流,-0.094,-0.004,919284.5025
402,000923.SZ,河北宣工,铜,-0.094,-0.032,274032.0
607,002144.SZ,宏达高科,纺织,-0.094,-0.001,141106.7754
3023,601388.SH,怡球资源,铝,-0.094,0.01,411156.2
2624,600609.SH,金杯汽车,汽车配件,-0.094,0.003,370414.1577
3248,603258.SH,电魂网络,互联网,-0.093,-0.005,176438.532
3496,603866.SH,桃李面包,食品,-0.093,0.019,357910.6113
788,002326.SZ,永太科技,化工原料,-0.093,-0.008,402222.0193
619,002156.SZ,通富微电,半导体,-0.093,0.01,751688.2733
166,000585.SZ,*ST东电,电气设备,-0.093,0.014,130416.0893
552,002089.SZ,新海宜,通信设备,-0.093,0.029,426994.4624
2382,600306.SH,商业城,百货,-0.093,0.076,130038.3972
1073,002612.SZ,朗姿股份,服饰,-0.093,-0.013,177949.974
599,002136.SZ,安纳达,化工原料,-0.093,-0.001,176516.6626
3442,603727.SH,博迈科,石油开采,-0.093,0.008,119820.81
2645,600634.SH,*ST富控,互联网,-0.093,-0.009,184809.998
3499,603871.SH,嘉友国际,仓储物流,-0.093,0.009,98364.0
1159,002698.SZ,博实股份,化工机械,-0.093,-0.008,502509.4807
2877,600888.SH,新疆众和,铝,-0.092,-0.002,360946.0435
3060,601717.SH,郑煤机,工程机械,-0.092,-0.005,852797.1159
2368,600289.SH,*ST信通,软件服务,-0.092,0.026,155628.7381
3119,603002.SH,宏昌电子,化工原料,-0.092,-0.008,223259.3375
1075,002614.SZ,奥佳华,医疗保健,-0.092,-0.018,522377.0392
247,000695.SZ,滨海能源,供气供热,-0.092,-0.003,203761.9105
3347,603538.SH,美诺华,化学制药,-0.092,0.01,186076.8
678,002215.SZ,诺普信,农药化肥,-0.092,0.008,482277.6993
758,002296.SZ,辉煌科技,通信设备,-0.092,-0.017,171093.4579
526,002063.SZ,远光软件,软件服务,-0.092,-0.005,425673.7927
1299,002850.SZ,科达利,机械基件,-0.092,0.007,159227.4
87,000417.SZ,合肥百货,百货,-0.092,-0.011,354457.4902
2647,600636.SH,三爱富,化工原料,-0.092,-0.011,500127.9917
943,002481.SZ,双塔食品,食品,-0.092,0.003,327709.7844
1249,002796.SZ,世嘉科技,专用机械,-0.092,-0.017,99332.4414
972,002510.SZ,天汽模,汽车配件,-0.092,-0.003,299391.5193
425,000958.SZ,东方能源,火力发电,-0.092,-0.015,370455.0772
273,000727.SZ,华东科技,元器件,-0.092,0.047,460112.8282
632,002169.SZ,智光电气,电气设备,-0.092,-0.013,295842.4033
2790,600792.SH,云煤能源,焦炭加工,-0.092,-0.01,284108.0732
806,002344.SZ,海宁皮城,商品城,-0.091,-0.013,580733.1407
529,002066.SZ,瑞泰科技,其他建材,-0.091,-0.034,179025.0
1187,002729.SZ,好利来,元器件,-0.091,0.02,144895.64
2847,600857.SH,宁波中百,百货,-0.091,0.002,190671.9312
2320,600233.SH,圆通速递,仓储物流,-0.091,0.0,802952.0719
2337,600252.SH,中恒集团,中成药,-0.091,0.008,903527.8582
891,002429.SZ,兆驰股份,家用电器,-0.091,-0.005,794586.3276
314,000795.SZ,英洛华,矿物制品,-0.091,0.008,336821.2528
1383,002941.SZ,新疆交建,建筑施工,-0.091,-0.02,137605.0
2524,600496.SH,精工钢构,钢加工,-0.091,-0.014,421414.2108
3532,603926.SH,铁流股份,汽车配件,-0.091,-0.023,92431.3812
2918,600980.SH,北矿科技,元器件,-0.091,0.002,155710.7072
3456,603777.SH,来伊份,食品,-0.091,0.007,113281.9538
3196,603126.SH,中材节能,环境保护,-0.09,-0.028,319902.0
2426,600359.SH,新农开发,农业综合,-0.09,-0.011,169010.1793
2317,600230.SH,沧州大化,农药化肥,-0.09,-0.004,732293.3066
2414,600343.SH,航天动力,航空,-0.09,-0.001,500353.7768
617,002154.SZ,报喜鸟,服饰,-0.09,0.0,333468.3629
702,002239.SZ,奥特佳,汽车配件,-0.09,0.023,671715.2029
2251,600156.SH,华升股份,纺织,-0.09,-0.01,158833.7273
664,002201.SZ,九鼎新材,玻璃,-0.09,0.02,152530.1263
3075,601838.SH,成都银行,银行,-0.09,0.002,299094.411
50,000065.SZ,北方国际,建筑施工,-0.09,-0.018,545294.1073
189,000612.SZ,焦作万方,铝,-0.09,-0.007,478159.8057
3296,603358.SH,华达科技,汽车配件,-0.09,0.005,154088.0501
2802,600805.SH,悦达投资,综合类,-0.09,-0.012,413233.8288
372,000886.SZ,海南高速,路桥,-0.09,-0.03,372869.785
776,002314.SZ,南山控股,区域地产,-0.09,-0.04,357353.2663
90,000420.SZ,吉林化纤,化纤,-0.09,0.0,317633.5776
3116,601999.SH,出版传媒,出版业,-0.09,-0.002,288679.3028
2634,600619.SH,海立股份,机械基件,-0.089,-0.016,556526.8409
547,002084.SZ,海鸥住工,家居用品,-0.089,-0.005,214103.3786
2928,600992.SH,贵绳股份,钢加工,-0.089,-0.007,170337.55
327,000811.SZ,冰轮环境,工程机械,-0.089,0.024,361130.7451
1039,002578.SZ,闽发铝业,铝,-0.089,0.015,185367.812
356,000859.SZ,国风塑业,塑料,-0.089,0.0,219575.8066
52,000068.SZ,华控赛格,元器件,-0.089,0.061,472128.9166
3121,603005.SH,晶方科技,半导体,-0.089,0.004,271551.4833
2729,600726.SH,华电能源,火力发电,-0.089,0.004,360648.6605
1172,002713.SZ,东易日盛,装修装饰,-0.089,-0.002,124280.1152
659,002196.SZ,方正电机,纺织机械,-0.089,-0.013,169473.729
2273,600180.SH,瑞茂通,仓储物流,-0.089,0.018,765407.5304
919,002457.SZ,青龙管业,塑料,-0.089,-0.042,273247.6811
2758,600756.SH,浪潮软件,软件服务,-0.089,-0.003,509807.3385
112,000516.SZ,国际医学,百货,-0.089,-0.002,945067.3977
929,002467.SZ,二六三,电信运营,-0.089,0.006,328121.0501
1254,002801.SZ,微光股份,电气设备,-0.089,0.009,66769.92
2169,600063.SH,皖维高新,化纤,-0.089,0.0,473770.0942
1220,002765.SZ,蓝黛传动,汽车配件,-0.088,-0.023,151151.9938
3120,603003.SH,龙宇燃油,石油贸易,-0.088,-0.012,297820.6674
2891,600908.SH,无锡银行,银行,-0.088,-0.007,451261.2433
2132,600012.SH,皖通高速,路桥,-0.088,0.02,664392.0
3330,603500.SH,祥和实业,运输设备,-0.088,-0.055,53726.4
1212,002756.SZ,永兴特钢,特种钢,-0.088,0.006,233771.8565
2324,600237.SH,铜峰电子,元器件,-0.088,0.011,199786.826
383,000900.SZ,现代投资,路桥,-0.088,0.002,612752.9117
2717,600714.SH,金瑞矿业,煤炭开采,-0.088,-0.008,177228.4079
249,000698.SZ,沈阳化工,化工原料,-0.088,-0.015,302487.8545
1184,002726.SZ,龙大肉食,食品,-0.088,0.008,642339.2794
2248,600152.SH,维科技术,电气设备,-0.088,-0.011,185518.6375
986,002524.SZ,光正集团,供气供热,-0.088,-0.002,243507.9648
374,000888.SZ,峨眉山A,旅游景点,-0.088,0.007,306663.4254
3031,601558.SH,ST锐电,电气设备,-0.088,0.009,650620.7999
2944,601010.SH,文峰股份,超市连锁,-0.088,-0.003,537768.0
435,000969.SZ,安泰科技,钢加工,-0.088,0.01,438878.407
2673,600665.SH,天地源,全国地产,-0.088,0.011,311948.2301
3403,603660.SH,苏州科达,通信设备,-0.088,-0.027,440134.9238
2998,601222.SH,林洋能源,电器仪表,-0.087,-0.014,865690.403
3545,603966.SH,法兰泰克,机械基件,-0.087,-0.054,85642.9648
3326,603486.SH,科沃斯,家用电器,-0.087,-0.026,195728.1
3018,601366.SH,利群股份,百货,-0.087,-0.003,319693.9624
99,000488.SZ,晨鸣纸业,造纸,-0.087,0.0,977667.1258
3529,603919.SH,金徽酒,白酒,-0.087,-0.011,147462.3469
114,000518.SZ,四环生物,生物制药,-0.087,-0.006,369603.3138
45,000059.SZ,华锦股份,石油加工,-0.087,-0.003,972458.9612
2479,600425.SH,青松建化,水泥,-0.087,-0.016,432940.087
35,000042.SZ,中洲控股,全国地产,-0.087,-0.001,580581.2527
179,000600.SZ,建投能源,火力发电,-0.087,-0.021,550472.2836
2536,600509.SH,天富能源,火力发电,-0.087,0.011,340541.9163
3406,603665.SH,康隆达,纺织,-0.087,-0.016,90009.0641
3150,603037.SH,凯众股份,汽车配件,-0.087,-0.013,109134.1255
300,000777.SZ,中核科技,机械基件,-0.087,-0.005,408327.9768
2409,600336.SH,澳柯玛,家用电器,-0.087,0.006,262908.992
887,002425.SZ,凯撒文化,互联网,-0.087,0.007,458497.532
2306,600218.SH,全柴动力,农用机械,-0.087,-0.018,177371.155
1270,002819.SZ,东方中科,电器仪表,-0.087,-0.001,93061.7793
2294,600203.SH,福日电子,元器件,-0.087,0.007,163512.4098
812,002350.SZ,北京科锐,电气设备,-0.087,0.022,315786.3689
1150,002689.SZ,远大智能,运输设备,-0.087,-0.003,359083.0756
588,002125.SZ,湘潭电化,化工原料,-0.087,0.004,185667.426
2290,600199.SH,金种子酒,白酒,-0.086,0.006,266216.226
1196,002738.SZ,中矿资源,建筑施工,-0.086,-0.003,189997.0218
950,002488.SZ,金固股份,汽车配件,-0.086,0.006,548394.8307
2576,600557.SH,康缘药业,中成药,-0.086,-0.014,629056.328
953,002491.SZ,通鼎互联,通信设备,-0.086,-0.003,935932.6274
3275,603319.SH,湘油泵,汽车配件,-0.086,0.007,117894.9907
2803,600807.SH,*ST天业,区域地产,-0.086,0.0,291983.8501
2925,600987.SH,航民股份,纺织,-0.086,-0.002,534931.02
1274,002823.SZ,凯中精密,机械基件,-0.086,-0.003,102651.8892
519,002056.SZ,横店东磁,元器件,-0.086,-0.005,908298.5378
3159,603055.SH,台华新材,纺织,-0.086,-0.037,108837.6264
3234,603214.SH,爱婴室,百货,-0.086,0.01,97850.0
1356,002911.SZ,佛燃股份,供气供热,-0.086,-0.007,485632.0
3197,603127.SH,昭衍新药,医疗保健,-0.086,-0.006,270229.4053
3057,601689.SH,拓普集团,汽车配件,-0.086,-0.005,354262.0791
340,000828.SZ,东莞控股,路桥,-0.086,0.0,750530.2935
320,000801.SZ,四川九洲,通信设备,-0.086,-0.011,454126.1508
667,002204.SZ,大连重工,专用机械,-0.085,0.006,600656.08
3064,601777.SH,力帆股份,摩托车,-0.085,0.0,518278.9414
2289,600198.SH,*ST大唐,通信设备,-0.085,0.006,557582.4766
484,002021.SZ,中捷资源,纺织机械,-0.085,0.02,215178.1225
3343,603528.SH,多伦科技,软件服务,-0.085,0.012,112366.41
793,002331.SZ,皖通科技,软件服务,-0.085,-0.002,255642.499
2664,600654.SH,ST中安,软件服务,-0.085,0.014,161579.235
40,000049.SZ,德赛电池,电气设备,-0.085,0.011,581250.266
480,002017.SZ,东信和平,通信设备,-0.085,-0.008,242960.0997
95,000426.SZ,兴业矿业,铅锌,-0.085,0.008,670451.9941
3521,603903.SH,中持股份,环境保护,-0.085,-0.007,164942.2759
3563,603997.SH,继峰股份,汽车配件,-0.085,-0.003,500850.0
3,000005.SZ,世纪星源,房产服务,-0.085,-0.007,275854.5134
1044,002583.SZ,海能达,通信设备,-0.085,-0.001,851255.1845
3192,603116.SH,红蜻蜓,服饰,-0.085,0.004,405645.3632
564,002101.SZ,广东鸿图,机械基件,-0.085,0.009,343048.8971
120,000525.SZ,红太阳,农药化肥,-0.085,0.001,705213.4824
3160,603056.SH,德邦股份,仓储物流,-0.085,0.009,183100.0
1319,002871.SZ,伟隆股份,机械基件,-0.085,0.008,61874.9
996,002535.SZ,林州重机,工程机械,-0.085,-0.006,197218.9259
3259,603289.SH,泰瑞机器,专用机械,-0.085,0.007,109976.6014
2932,600997.SH,开滦股份,煤炭开采,-0.085,0.005,717325.84
2889,600901.SH,江苏租赁,多元金融,-0.085,-0.007,391039.8167
2188,600083.SH,博信股份,建筑施工,-0.085,0.0,396252.4006
2506,600475.SH,华光股份,专用机械,-0.085,-0.008,120404.6246
1298,002849.SZ,威星智能,电器仪表,-0.085,0.009,85080.612
2204,600101.SH,明星电力,水力发电,-0.085,-0.007,216551.5566
601,002138.SZ,顺络电子,元器件,-0.085,-0.004,966106.9041
3526,603916.SH,苏博特,化工原料,-0.085,-0.001,148421.45
96,000428.SZ,华天酒店,酒店餐饮,-0.085,0.004,273061.0326
952,002490.SZ,山东墨龙,化工机械,-0.084,-0.007,125327.916
83,000411.SZ,英特集团,医药商业,-0.084,-0.021,258090.1446
3420,603689.SH,皖天然气,供气供热,-0.084,-0.001,187110.2688
358,000861.SZ,海印股份,房产服务,-0.084,-0.012,509097.3333
2663,600653.SH,申华控股,汽车服务,-0.084,-0.005,342290.5421
1074,002613.SZ,北玻股份,专用机械,-0.084,-0.004,178174.0784
2656,600645.SH,中源协和,生物制药,-0.084,-0.002,639368.4653
3399,603656.SH,泰禾光电,专用机械,-0.084,0.02,92716.7714
3135,603020.SH,爱普股份,食品,-0.084,-0.031,238400.0
178,000599.SZ,青岛双星,汽车配件,-0.084,0.003,265771.2666
997,002536.SZ,西泵股份,汽车配件,-0.084,-0.006,321024.6623
2823,600828.SH,茂业商业,百货,-0.084,-0.002,310895.7341
3306,603378.SH,亚士创能,染料涂料,-0.084,-0.067,95882.2
2278,600186.SH,莲花健康,食品,-0.084,0.005,218777.0081
626,002163.SZ,中航三鑫,装修装饰,-0.084,-0.009,343058.3045
3318,603416.SH,信捷电气,电气设备,-0.084,-0.001,72810.08
89,000419.SZ,通程控股,百货,-0.084,-0.012,232528.1127
3358,603578.SH,三星新材,玻璃,-0.084,-0.013,62938.7
31,000037.SZ,深南电A,火力发电,-0.084,-0.012,166735.8539
2455,600391.SH,航发科技,航空,-0.084,0.003,384930.8419
2404,600330.SH,天通股份,元器件,-0.084,0.007,567045.9004
3477,603818.SH,曲美家居,家居用品,-0.084,0.009,335979.28
287,000753.SZ,漳州发展,汽车服务,-0.084,0.01,268780.5497
2930,600995.SH,文山电力,水力发电,-0.084,-0.006,320134.1616
2976,601137.SH,博威合金,铜,-0.084,0.004,413359.6425
719,002256.SZ,兆新股份,染料涂料,-0.084,-0.022,392811.0861
195,000620.SZ,新华联,全国地产,-0.083,0.01,756775.5873
2176,600071.SH,凤凰光学,元器件,-0.083,-0.004,202326.5325
1325,002878.SZ,元隆雅图,文教休闲,-0.083,-0.01,89534.8704
106,000506.SZ,中润资源,区域地产,-0.083,0.003,327820.8492
1384,002942.SZ,新农股份,农药化肥,-0.083,0.012,94470.0
2809,600814.SH,杭州解百,百货,-0.083,0.0,363948.6198
418,000949.SZ,新乡化纤,化纤,-0.083,0.008,324578.4588
256,000708.SZ,大冶特钢,特种钢,-0.083,-0.005,395479.4624
3476,603817.SH,海峡环保,环境保护,-0.083,-0.032,116100.0
936,002474.SZ,榕基软件,软件服务,-0.083,0.008,304699.3755
2752,600749.SH,*ST藏旅,旅游景点,-0.083,-0.004,177033.1034
3516,603897.SH,长城科技,电气设备,-0.083,0.03,100573.0
3315,603396.SH,金辰股份,专用机械,-0.083,-0.0,82363.9724
2929,600993.SH,马应龙,中成药,-0.082,-0.017,574795.638
567,002104.SZ,恒宝股份,元器件,-0.082,-0.016,339548.3261
857,002395.SZ,双象股份,塑料,-0.082,-0.004,196507.794
60,000099.SZ,中信海直,空运,-0.082,0.0,353945.1253
1222,002767.SZ,先锋电子,电器仪表,-0.082,-0.014,161469.5955
1041,002580.SZ,圣阳股份,电气设备,-0.082,-0.005,164367.6055
1297,002848.SZ,高斯贝尔,通信设备,-0.082,0.0,104913.878
462,001965.SZ,招商公路,路桥,-0.082,-0.005,443311.4583
171,000591.SZ,太阳能,新型电力,-0.082,-0.003,637611.9648
2828,600834.SH,申通地铁,公共交通,-0.082,0.005,318891.1125
1200,002742.SZ,三圣股份,其他建材,-0.082,0.017,225872.326
71,000301.SZ,东方盛虹,综合类,-0.081,0.015,663938.8625
2649,600638.SH,新黄浦,区域地产,-0.081,-0.012,616158.0592
3127,603011.SH,合锻智能,机床制造,-0.081,0.015,192931.6166
151,000561.SZ,烽火电子,通信设备,-0.081,0.005,345109.273
2210,600108.SH,亚盛集团,农业综合,-0.081,-0.014,531507.828
1314,002866.SZ,传艺科技,电脑设备,-0.081,-0.015,87075.4212
3175,603085.SH,天成自控,汽车配件,-0.081,-0.017,125069.4161
1315,002867.SZ,周大生,服饰,-0.081,0.024,478955.5278
1323,002876.SZ,三利谱,元器件,-0.081,-0.019,178233.7975
408,000930.SZ,中粮生化,农业综合,-0.081,0.02,780208.592
660,002197.SZ,证通电子,电器仪表,-0.081,0.013,309847.2079
3220,603181.SH,皇马科技,化工原料,-0.081,-0.011,146817.0
569,002106.SZ,莱宝高科,元器件,-0.081,0.01,432166.6028
623,002160.SZ,常铝股份,铝,-0.081,0.008,233591.2903
916,002454.SZ,松芝股份,汽车配件,-0.08,0.005,268282.4559
2228,600127.SH,金健米业,农业综合,-0.08,0.003,190609.6157
784,002322.SZ,理工环科,环境保护,-0.08,0.003,342069.2972
335,000821.SZ,京山轻机,轻工机械,-0.08,-0.004,363680.7075
757,002295.SZ,精艺股份,铜,-0.08,-0.015,202696.425
3422,603693.SH,江苏新能,新型电力,-0.08,0.017,166498.0
2766,600765.SH,中航重机,机械基件,-0.08,0.004,610732.512
248,000697.SZ,炼石航空,航空,-0.08,0.001,712472.7024
390,000909.SZ,数源科技,综合类,-0.08,-0.001,215835.406
1097,002636.SZ,金安国纪,元器件,-0.08,0.001,183067.556
1174,002715.SZ,登云股份,汽车配件,-0.08,-0.05,145934.1949
738,002276.SZ,万马股份,电气设备,-0.08,-0.011,555274.662
158,000570.SZ,苏常柴A,机械基件,-0.08,-0.005,160847.3615
3238,603223.SH,恒通股份,供气供热,-0.08,-0.004,182616.0
461,001896.SZ,豫能控股,火力发电,-0.08,-0.006,297443.7994
116,000520.SZ,长航凤凰,水运,-0.08,0.013,304637.12
3558,603989.SH,艾华集团,元器件,-0.079,0.02,825633.5058
2492,600452.SH,涪陵电力,水力发电,-0.079,-0.009,371392.0
2701,600696.SH,ST岩石,区域地产,-0.079,0.014,147124.3176
2796,600798.SH,宁波海运,水运,-0.079,0.012,349458.4714
2727,600724.SH,宁波富达,区域地产,-0.079,-0.015,471051.3085
2947,601015.SH,陕西黑猫,焦炭加工,-0.079,0.003,653065.2631
3170,603078.SH,江化微,化工原料,-0.079,0.008,141380.3381
650,002187.SZ,广百股份,百货,-0.079,0.001,267774.4482
2973,601126.SH,四方股份,电气设备,-0.079,-0.008,417157.236
2225,600123.SH,兰花科创,煤炭开采,-0.079,-0.004,775689.6
2573,600552.SH,凯盛科技,玻璃,-0.079,-0.013,284928.7331
1133,002672.SZ,东江环保,环境保护,-0.079,0.004,731495.4309
3446,603733.SH,仙鹤股份,造纸,-0.079,0.033,95666.0
2633,600618.SH,氯碱化工,化工原料,-0.079,0.01,506141.9838
3100,601949.SH,中国出版,出版业,-0.079,-0.004,178046.4602
9,000011.SZ,深物业A,区域地产,-0.078,-0.039,179907.4664
3217,603178.SH,圣龙股份,汽车配件,-0.078,-0.002,53850.0
2702,600697.SH,欧亚集团,百货,-0.078,0.009,294641.2725
455,000995.SZ,*ST皇台,白酒,-0.078,0.01,108394.73
546,002083.SZ,孚日股份,纺织,-0.078,-0.002,429078.5025
4,000006.SZ,深振业A,区域地产,-0.078,-0.045,737524.4607
1019,002558.SZ,巨人网络,互联网,-0.078,0.007,827310.8303
5,000007.SZ,全新好,酒店餐饮,-0.078,0.062,283614.3044
