,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_CURRENT_PRICE,circ_mv
3388,603590.SH,康辰药业,化学制药,1.06,36.74,146960.0
1260,002809.SZ,红墙股份,化工原料,1.06,18.59,112995.1787
2005,300625.SZ,三雄极光,半导体,1.06,16.7,154187.0118
1147,002687.SZ,乔治白,服饰,1.06,6.81,217526.382
635,002173.SZ,创新医疗,医疗保健,1.06,8.69,322318.6766
3083,601800.SH,中国交建,建筑施工,1.06,12.34,14496088.5145
3469,603733.SH,仙鹤股份,造纸,1.06,17.3,107260.0
2012,300632.SZ,光莆股份,半导体,1.06,19.11,92316.0491
2369,600279.SH,重庆港九,港口,1.05,4.6,318760.9431
3026,601333.SH,广深铁路,铁路,1.05,3.74,2113936.638
2076,300697.SZ,电工合金,铜,1.05,13.39,69628.0
35,000043.SZ,中航善达,房产服务,1.05,9.32,621475.9287
797,002336.SZ,人人乐,超市连锁,1.05,7.61,258169.25
2213,600099.SH,林海股份,摩托车,1.05,7.1,155575.2
2095,300718.SZ,长盛轴承,机械基件,1.05,16.97,84001.5
2077,300698.SZ,万马科技,通信设备,1.05,17.91,159830.7922
144,000554.SZ,泰山石油,石油贸易,1.05,6.05,219403.0752
2766,600754.SH,锦江股份,酒店餐饮,1.05,24.22,1570709.9663
3557,603928.SH,兴业股份,化工原料,1.05,15.16,95161.594
895,002434.SZ,万里扬,汽车配件,1.05,6.77,689914.6551
2506,600459.SH,贵研铂业,小金属,1.05,15.11,661376.8046
371,000886.SZ,海南高速,路桥,1.05,4.62,447443.742
204,000632.SZ,三木集团,综合类,1.05,4.62,215054.2345
3332,603387.SH,基蛋生物,生物制药,1.05,31.16,286964.2403
475,002013.SZ,中航机电,航空,1.05,7.63,2397698.6403
1921,300536.SZ,农尚环境,建筑施工,1.05,10.4,63554.9658
97,000430.SZ,张家界,旅游景点,1.05,6.14,203687.6232
2929,600980.SH,北矿科技,元器件,1.05,12.43,189196.8808
2996,601169.SH,北京银行,银行,1.05,6.32,11532742.8395
653,002191.SZ,劲嘉股份,广告包装,1.05,10.2,1328044.0933
2047,300668.SZ,杰恩设计,装修装饰,1.05,21.54,88541.247
695,002233.SZ,塔牌集团,水泥,1.05,11.96,1389811.4472
3511,603839.SH,安正时尚,服饰,1.05,12.02,126828.0924
1013,002553.SZ,南方轴承,汽车配件,1.05,7.0,164005.9407
2543,600506.SH,香梨股份,种植业,1.05,11.83,174737.2308
1361,002918.SZ,蒙娜丽莎,其他建材,1.05,19.79,157523.4525
3444,603693.SH,江苏新能,新型电力,1.05,16.86,198948.0
679,002217.SZ,合力泰,元器件,1.05,7.96,2038810.8219
747,002286.SZ,保龄宝,食品,1.05,6.85,225115.6744
2468,600395.SH,盘江股份,煤炭开采,1.04,5.6,926829.0422
1947,300563.SZ,神宇股份,通信设备,1.04,28.15,90291.125
3438,603683.SH,晶华新材,化工原料,1.04,16.3,72486.1
108,000510.SZ,金路集团,化工原料,1.04,5.15,282981.7659
3410,603628.SH,清源股份,电气设备,1.04,9.25,82140.0
2975,601101.SH,昊华能源,煤炭开采,1.04,6.68,801598.8457
2614,600587.SH,新华医疗,医疗保健,1.04,14.69,592692.5353
203,000631.SZ,顺发恒业,区域地产,1.04,3.57,868409.343
2378,600289.SH,*ST信通,软件服务,1.04,2.78,157326.5062
1473,300084.SZ,海默科技,石油开采,1.04,6.33,192095.8491
2534,600496.SH,精工钢构,钢加工,1.04,3.33,502978.2516
223,000667.SZ,美好置业,全国地产,1.04,2.84,721336.806
260,000713.SZ,丰乐种业,种植业,1.04,5.95,177831.201
1267,002817.SZ,黄山胶囊,化学制药,1.04,20.3,84326.2
2072,300693.SZ,盛弘股份,电气设备,1.04,19.16,127377.458
387,000906.SZ,浙商中拓,批发业,1.04,5.72,377913.5732
1339,002893.SZ,华通热力,供气供热,1.04,15.6,99953.8987
787,002326.SZ,永太科技,化工原料,1.04,9.89,532526.8769
141,000551.SZ,创元科技,专用机械,1.04,7.16,286457.57
2727,600714.SH,金瑞矿业,煤炭开采,1.04,7.22,208063.2691
32,000039.SZ,中集集团,轻工机械,1.04,13.25,1679573.7113
3378,603577.SH,汇金通,钢加工,1.04,11.48,88987.7148
1602,300214.SZ,日科化学,化工原料,1.04,6.3,194716.6024
3262,603229.SH,奥翔药业,化学制药,1.03,13.85,74762.3
307,000788.SZ,北大医药,化学制药,1.03,6.46,385006.5917
2882,600883.SH,博闻科技,水泥,1.03,7.52,177538.176
3359,603517.SH,绝味食品,食品,1.03,44.41,727002.3584
432,000967.SZ,盈峰环境,环境保护,1.03,6.78,777877.6553
3480,603777.SH,来伊份,食品,1.03,11.83,130871.6322
850,002389.SZ,航天彩虹,元器件,1.03,15.02,1016225.8336
2278,600173.SH,卧龙地产,全国地产,1.03,5.0,349494.122
1223,002769.SZ,普路通,仓储物流,1.03,12.38,287178.0937
903,002442.SZ,龙星化工,化工原料,1.03,8.35,400426.1288
3416,603638.SH,艾迪精密,专用机械,1.03,28.88,245426.9041
2292,600189.SH,吉林森工,林业,1.03,4.81,204744.0074
401,000923.SZ,河北宣工,铜,1.03,15.07,298386.0
458,001696.SZ,宗申动力,摩托车,1.03,5.83,519563.0413
420,000952.SZ,广济药业,化学制药,1.03,11.36,285925.796
1481,300092.SZ,科新机电,专用机械,1.03,7.52,125866.7129
2011,300631.SZ,久吾高科,环境保护,1.03,17.65,122321.56
2124,300750.SZ,宁德时代,电气设备,1.03,88.08,1913482.8003
2006,300626.SZ,华瑞股份,电气设备,1.03,9.35,87774.5509
2259,600152.SH,维科技术,电气设备,1.03,7.49,220911.7003
3273,603277.SH,银都股份,专用机械,1.02,10.55,164997.78
286,000753.SZ,漳州发展,汽车服务,1.02,3.63,320945.1958
3528,603880.SH,南卫股份,医疗保健,1.02,13.7,86868.275
303,000782.SZ,美达股份,化纤,1.02,5.12,228514.2886
3484,603788.SH,宁波高发,汽车配件,1.02,17.3,398062.9643
3157,603026.SH,石大胜华,化工原料,1.02,25.5,516834.0
2842,600838.SH,上海九百,百货,1.02,7.58,303868.5416
75,000402.SZ,金融街,全国地产,1.02,8.14,2432097.9513
3219,603133.SH,碳元科技,元器件,1.02,20.17,225865.4652
278,000735.SZ,罗牛山,农业综合,1.02,12.93,1370067.8621
1689,300301.SZ,长方集团,半导体,1.02,4.26,234510.332
2143,600012.SH,皖通高速,路桥,1.02,7.09,826410.4
738,002277.SZ,友阿股份,百货,1.02,4.16,579975.8848
2738,600725.SH,ST云维,焦炭加工,1.02,2.65,326604.55
2146,600017.SH,日照港,港口,1.02,3.32,1021117.0908
2100,300723.SZ,一品红,化学制药,1.02,32.7,154779.9989
1543,300154.SZ,瑞凌股份,元器件,1.02,6.16,195388.8244
2098,300721.SZ,怡达股份,化工原料,1.02,20.87,86970.7266
1240,002787.SZ,华源控股,广告包装,1.02,8.19,127139.0277
1439,300049.SZ,福瑞股份,中成药,1.02,10.94,249395.5939
1087,002627.SZ,宜昌交运,公共交通,1.02,7.57,209926.8978
1803,300417.SZ,南华仪器,电器仪表,1.02,17.8,73350.5746
1151,002691.SZ,冀凯股份,专用机械,1.02,8.17,277036.6117
2204,600089.SH,特变电工,电气设备,1.02,8.41,3123737.0555
1775,300389.SZ,艾比森,半导体,1.02,18.29,300294.1711
1310,002863.SZ,今飞凯达,汽车配件,1.02,7.11,132091.5708
1977,300596.SZ,利安隆,化工原料,1.02,33.09,405284.5662
2806,600798.SH,宁波海运,水运,1.02,3.92,404093.5716
690,002228.SZ,合兴包装,广告包装,1.02,5.35,623511.8648
1302,002855.SZ,捷荣技术,塑料,1.01,10.13,84484.2
3465,603727.SH,博迈科,石油开采,1.01,14.48,137371.76
708,002246.SZ,北化股份,化工原料,1.01,8.25,371164.6628
1131,002671.SZ,龙泉股份,其他建材,1.01,4.99,168537.5589
1075,002615.SZ,哈尔斯,家居用品,1.01,6.38,146606.0538
2118,300743.SZ,天地数码,电脑设备,1.01,42.31,69811.5
3182,603066.SH,音飞储存,仓储物流,1.01,7.98,239960.9142
568,002106.SZ,莱宝高科,元器件,1.01,8.8,619391.8738
1292,002843.SZ,泰嘉股份,钢加工,1.01,14.59,122556.0
1003,002543.SZ,万和电气,家用电器,1.01,15.5,752154.6663
1376,002935.SZ,天奥电子,元器件,1.01,49.98,133296.66
2687,600671.SH,天目药业,中成药,1.01,19.41,236259.5546
2832,600827.SH,百联股份,超市连锁,1.01,9.97,1538149.2223
352,000852.SZ,石化机械,化工机械,1.01,8.87,530565.871
2446,600370.SH,三房巷,纺织,1.01,3.52,280629.969
2022,300642.SZ,透景生命,医疗保健,1.01,44.21,235491.1965
2409,600325.SH,华发股份,区域地产,1.01,7.77,1635027.2041
98,000488.SZ,晨鸣纸业,造纸,1.01,6.94,1150662.4322
3328,603380.SH,易德龙,元器件,1.01,17.42,83432.7416
591,002129.SZ,中环股份,半导体,1.01,10.69,2826688.7822
3068,601677.SH,明泰铝业,铝,1.01,10.67,613121.0498
2347,600251.SH,冠农股份,农业综合,1.01,5.92,464626.4687
588,002126.SZ,银轮股份,汽车配件,1.01,9.39,719607.0567
1409,300019.SZ,硅宝科技,化工原料,1.01,7.35,199344.7126
267,000721.SZ,西安饮食,酒店餐饮,1.01,4.78,208310.2227
2633,600608.SH,ST沪科,钢加工,1.0,4.83,153773.406
1992,300611.SZ,美力科技,机械基件,1.0,10.45,76700.492
598,002136.SZ,安纳达,化工原料,1.0,9.23,197245.6169
160,000573.SZ,粤宏远A,区域地产,1.0,3.58,222737.9351
628,002166.SZ,莱茵生物,中成药,1.0,7.95,281405.1531
3384,603586.SH,金麒麟,汽车配件,1.0,15.12,151364.9804
1277,002827.SZ,高争民爆,化工原料,1.0,15.7,99140.005
2120,300746.SZ,汉嘉设计,建筑施工,1.0,23.53,123767.8
343,000833.SZ,粤桂股份,造纸,1.0,5.79,218912.0528
3432,603669.SH,灵康药业,化学制药,1.0,12.07,439348.0
1101,002641.SZ,永高股份,塑料,1.0,4.01,359265.7157
2153,600025.SH,华能水电,水力发电,1.0,3.65,3258720.0
3013,601229.SH,上海银行,银行,1.0,12.11,6291844.2714
1510,300121.SZ,阳谷华泰,化工原料,1.0,10.54,376304.0296
9,000011.SZ,深物业A,区域地产,1.0,10.76,189228.1856
2479,600409.SH,三友化工,化工原料,1.0,6.71,1367043.3445
2416,600332.SH,白云山,中成药,1.0,36.72,3933370.206
1794,300408.SZ,三环集团,元器件,1.0,21.79,3597893.1784
297,000768.SZ,中航飞机,航空,1.0,17.1,4734353.9587
529,002067.SZ,景兴纸业,造纸,1.0,4.14,403609.014
366,000880.SZ,潍柴重机,机械基件,1.0,8.7,117567.45
3122,601969.SH,海南矿业,普钢,1.0,5.55,1084869.7743
2342,600246.SH,万通地产,区域地产,1.0,4.3,523224.0
957,002496.SZ,辉丰股份,农药化肥,1.0,2.88,278236.2997
3018,601288.SH,农业银行,银行,1.0,3.71,109094514.0384
3286,603306.SH,华懋科技,汽车配件,1.0,16.08,493687.6872
3158,603027.SH,千禾味业,食品,1.0,19.83,638083.553
1746,300358.SZ,楚天科技,医疗保健,1.0,9.19,405913.2387
2586,600557.SH,康缘药业,中成药,1.0,12.57,752353.7624
3488,603798.SH,康普顿,石油加工,1.0,11.53,98466.2
1336,002890.SZ,弘宇股份,农用机械,1.0,21.62,102933.9551
2605,600578.SH,京能电力,火力发电,1.0,3.39,1808573.2387
3518,603860.SH,中公高科,公路,1.0,28.16,68090.88
612,002150.SZ,通润装备,机械基件,1.0,8.01,219669.3535
3222,603139.SH,康惠制药,中成药,1.0,17.78,95354.14
237,000683.SZ,远兴能源,化工原料,1.0,2.96,846336.1805
2526,600486.SH,扬农化工,农药化肥,0.99,49.27,1526871.9148
2524,600483.SH,福能股份,火力发电,0.99,9.31,1444749.6094
630,002168.SZ,惠程科技,电气设备,0.99,11.72,925990.8337
2559,600523.SH,贵航股份,汽车配件,0.99,11.55,466671.5361
3149,603017.SH,中衡设计,建筑施工,0.99,15.96,430803.2845
2643,600618.SH,氯碱化工,化工原料,0.99,8.29,621617.3401
3242,603187.SH,海容冷链,机械基件,0.99,48.5,97000.0
174,000596.SZ,古井贡酒,白酒,0.99,83.35,3197306.0
3392,603599.SH,广信股份,农药化肥,0.99,15.66,727687.5254
3394,603601.SH,再升科技,玻璃,0.99,9.04,488718.5237
2983,601118.SH,海南橡胶,橡胶,0.99,5.54,2370802.9995
764,002303.SZ,美盈森,造纸,0.99,5.47,837324.8092
3315,603356.SH,华菱精工,机械基件,0.99,14.91,134547.84
1165,002706.SZ,良信电器,电气设备,0.99,6.57,357090.8109
655,002193.SZ,如意集团,纺织,0.99,10.38,239171.8578
1278,002828.SZ,贝肯能源,石油开采,0.99,13.1,129379.792
3556,603926.SH,铁流股份,汽车配件,0.99,16.62,108183.7716
1307,002860.SZ,星帅尔,电气设备,0.99,21.49,101632.9213
2783,600773.SH,西藏城投,区域地产,0.99,7.72,575992.8238
3476,603767.SH,中马传动,汽车配件,0.99,7.89,74748.282
3430,603667.SH,五洲新春,机械基件,0.99,9.89,112238.5886
459,001872.SZ,招商港口,港口,0.99,17.51,813968.6343
1876,300490.SZ,华自科技,电气设备,0.99,14.28,291404.6529
530,002068.SZ,黑猫股份,化工原料,0.98,6.59,400012.6514
1822,300436.SZ,广生堂,化学制药,0.98,27.74,311775.1306
930,002469.SZ,三维工程,建筑施工,0.98,4.75,220126.0324
2117,300742.SZ,越博动力,汽车配件,0.98,45.8,89905.4
3551,603917.SH,合力科技,汽车配件,0.98,12.97,104094.5119
3435,603678.SH,火炬电子,元器件,0.98,21.85,989075.1008
1229,002775.SZ,文科园林,建筑施工,0.98,7.06,306044.7505
3424,603659.SH,璞泰来,化工原料,0.98,55.3,1067948.9935
2767,600755.SH,厦门国贸,商贸代理,0.98,8.45,1534750.276
3105,601898.SH,中煤能源,煤炭开采,0.98,5.21,4768192.2084
3102,601886.SH,江河集团,装修装饰,0.98,9.05,1044415.25
909,002448.SZ,中原内配,汽车配件,0.98,6.73,316951.0291
2476,600405.SH,动力源,电气设备,0.98,5.73,317026.8317
1872,300486.SZ,东杰智能,专用机械,0.98,15.42,206187.0373
597,002135.SZ,东南网架,建筑施工,0.98,5.82,557853.3915
522,002060.SZ,粤水电,建筑施工,0.98,3.44,413392.3185
2865,600865.SH,百大集团,百货,0.98,7.05,265249.4228
308,000789.SZ,万年青,水泥,0.98,12.9,791221.273
876,002415.SZ,海康威视,电器仪表,0.98,34.7,28019224.5942
194,000620.SZ,新华联,全国地产,0.98,4.73,897129.9569
519,002057.SZ,中钢天源,元器件,0.98,7.44,237814.1963
3486,603790.SH,雅运股份,染料涂料,0.98,23.48,86406.4
2860,600860.SH,京城股份,专用机械,0.98,5.66,182252.0
1272,002822.SZ,中装建设,装修装饰,0.98,6.04,184860.24
1099,002639.SZ,雪人股份,专用机械,0.97,9.01,465100.6915
3173,603043.SH,广州酒家,食品,0.97,32.06,402376.1601
3307,603336.SH,宏辉果蔬,农业综合,0.97,18.1,124311.4462
47,000062.SZ,深圳华强,批发业,0.97,21.24,1499166.5843
1323,002877.SZ,智能自控,电器仪表,0.97,16.76,87071.552
1104,002644.SZ,佛慈制药,中成药,0.97,8.71,444782.247
287,000755.SZ,山西路桥,公路,0.97,5.05,236978.6336
1973,300591.SZ,万里马,服饰,0.97,6.64,75961.6
2709,600694.SH,大商股份,百货,0.97,29.81,875575.3046
2716,600702.SH,舍得酒业,白酒,0.97,27.7,912767.63
3419,603650.SH,彤程新材,化工原料,0.97,23.36,137356.8
594,002132.SZ,恒星科技,钢加工,0.97,3.1,388764.2532
139,000548.SZ,湖南投资,路桥,0.97,5.23,261082.1471
2037,300658.SZ,延江股份,纺织,0.97,14.5,60900.0
2059,300680.SZ,隆盛科技,汽车配件,0.97,18.95,65045.117
2708,600693.SH,东百集团,百货,0.97,6.06,543732.042
2402,600317.SH,营口港,港口,0.97,2.8,1812435.2408
2043,300664.SZ,鹏鹞环保,环境保护,0.97,11.5,385861.685
2168,600051.SH,宁波联合,综合类,0.96,6.7,208289.6
506,002044.SZ,美年健康,医疗保健,0.96,16.88,3957624.9536
2730,600717.SH,天津港,港口,0.96,8.47,1418529.4446
3031,601368.SH,绿城水务,水务,0.96,6.64,488578.4363
546,002084.SZ,海鸥住工,家居用品,0.96,5.08,252940.7357
1340,002895.SZ,川恒股份,化工原料,0.96,14.38,128042.396
3581,603987.SH,康德莱,医疗保健,0.96,7.63,203034.3229
104,000505.SZ,京粮控股,食品,0.96,6.46,262358.5627
3184,603069.SH,海汽集团,公路,0.96,7.7,133826.0
2252,600143.SH,金发科技,塑料,0.96,5.45,1395200.0
2999,601186.SH,中国铁建,建筑施工,0.96,11.14,12814615.487
1103,002643.SZ,万润股份,化工原料,0.96,11.31,1008997.9669
553,002091.SZ,江苏国泰,商贸代理,0.96,6.67,648477.8676
1175,002717.SZ,岭南股份,环境保护,0.96,8.91,608196.1046
3446,603698.SH,航天工程,专用机械,0.96,16.97,699673.1
2090,300712.SZ,永福股份,建筑施工,0.96,16.57,100056.3443
3434,603677.SH,奇精机械,机械基件,0.96,15.38,87809.6923
573,002111.SZ,威海广泰,航空,0.96,13.43,453841.2578
2074,300695.SZ,兆丰股份,汽车配件,0.96,65.55,109322.3235
2626,600600.SH,青岛啤酒,啤酒,0.96,37.58,2615243.3727
52,000069.SZ,华侨城A,旅游景点,0.96,6.95,4863290.6406
2790,600780.SH,通宝能源,火力发电,0.96,3.93,450575.4915
2400,600315.SH,上海家化,日用化工,0.95,32.5,2181557.4983
2792,600782.SH,新钢股份,普钢,0.95,6.01,1916422.3403
1814,300428.SZ,四通新材,铝,0.95,12.31,169938.5652
2355,600261.SH,阳光照明,家用电器,0.95,3.82,554703.3193
293,000761.SZ,本钢板材,普钢,0.95,3.98,1088928.0
1868,300482.SZ,万孚生物,生物制药,0.95,33.72,749794.9864
2852,600851.SH,海欣股份,纺织,0.95,8.37,617878.5141
526,002064.SZ,华峰氨纶,化纤,0.95,5.36,822059.4952
3577,603979.SH,金诚信,建筑施工,0.95,8.86,516899.8708
2461,600387.SH,海越能源,石油贸易,0.95,9.54,367967.34
3514,603855.SH,华荣股份,专用机械,0.95,9.33,188036.82
1920,300535.SZ,达威股份,化工原料,0.95,14.88,78752.0607
3259,603226.SH,菲林格尔,家居用品,0.95,18.79,55086.3048
1262,002811.SZ,亚泰国际,装修装饰,0.95,17.3,77850.0
1241,002788.SZ,鹭燕医药,医药商业,0.95,15.09,282121.9338
2931,600982.SH,宁波热电,供气供热,0.95,3.85,287568.05
1195,002738.SZ,中矿资源,建筑施工,0.95,17.18,309487.6068
3376,603568.SH,伟明环保,环境保护,0.95,25.22,1722051.864
177,000599.SZ,青岛双星,汽车配件,0.95,4.49,344690.8079
2174,600057.SH,厦门象屿,仓储物流,0.95,4.93,1063624.8639
2062,300683.SZ,海特生物,生物制药,0.95,31.73,150892.1419
2346,600250.SH,南纺股份,商贸代理,0.94,9.0,232823.214
3135,603001.SH,奥康国际,服饰,0.94,11.73,470349.54
2735,600722.SH,金牛化工,化工原料,0.94,5.46,371454.5431
403,000926.SZ,福星股份,区域地产,0.94,7.36,697031.5431
131,000539.SZ,粤电力A,火力发电,0.94,4.73,1207998.0299
453,000995.SZ,*ST皇台,白酒,0.94,4.33,76816.5599
620,002158.SZ,汉钟精机,工程机械,0.94,10.24,541836.8502
336,000823.SZ,超声电子,元器件,0.94,10.55,566451.1402
864,002403.SZ,爱仕达,家用电器,0.94,9.84,288341.889
641,002179.SZ,中航光电,元器件,0.94,43.0,3364627.4113
3309,603338.SH,浙江鼎力,专用机械,0.94,77.9,1929557.4488
604,002142.SZ,宁波银行,银行,0.94,19.57,9062128.2247
2206,600091.SH,ST明科,化工原料,0.94,4.11,179776.5474
2297,600195.SH,中牧股份,饲料,0.94,12.79,769599.88
2571,600537.SH,亿晶光电,半导体,0.94,4.16,489365.4555
1709,300321.SZ,同大股份,塑料,0.94,15.5,128250.5247
756,002295.SZ,精艺股份,铜,0.94,8.34,208702.245
57,000090.SZ,天健集团,建筑施工,0.94,6.0,862350.5772
2993,601163.SH,三角轮胎,汽车配件,0.94,13.25,371586.6438
2822,600817.SH,ST宏盛,多元金融,0.93,8.02,124854.6173
595,002133.SZ,广宇集团,全国地产,0.93,4.17,264777.129
34,000042.SZ,中洲控股,全国地产,0.93,12.99,860005.3389
1038,002578.SZ,闽发铝业,铝,0.93,3.66,206214.648
2210,600096.SH,云天化,农药化肥,0.93,6.7,885324.0225
3566,603958.SH,哈森股份,服饰,0.93,9.04,59663.0924
447,000985.SZ,大庆华科,化工原料,0.93,14.32,185643.764
369,000883.SZ,湖北能源,火力发电,0.93,4.17,2712388.5559
1737,300349.SZ,金卡智能,软件服务,0.93,21.77,766653.4869
1405,300015.SZ,爱尔眼科,医疗保健,0.93,31.35,5974493.0002
3169,603039.SH,泛微网络,软件服务,0.93,91.5,365092.32
3545,603903.SH,中持股份,环境保护,0.93,23.2,172011.4723
143,000553.SZ,安道麦A,农药化肥,0.93,11.27,528131.0232
3541,603898.SH,好莱客,家居用品,0.93,18.23,564402.0506
2870,600870.SH,*ST厦华,家用电器,0.93,3.47,181550.2838
2662,600641.SH,万业企业,区域地产,0.93,12.25,987544.4663
2372,600282.SH,南钢股份,普钢,0.93,4.09,1808727.5127
2523,600482.SH,中国动力,电气设备,0.93,24.26,2161802.8261
2451,600376.SH,首开股份,区域地产,0.92,8.99,2288683.1612
101,000502.SZ,绿景控股,医疗保健,0.92,8.51,156029.8773
1301,002853.SZ,皮阿诺,家居用品,0.92,19.69,114262.5369
3554,603920.SH,世运电路,元器件,0.92,13.93,178596.5551
1952,300569.SZ,天能重工,专用机械,0.92,19.71,166733.2958
3495,603809.SH,豪能股份,汽车配件,0.92,16.77,137839.338
2019,300639.SZ,凯普生物,医疗保健,0.92,16.9,153049.1463
3526,603878.SH,武进不锈,钢加工,0.92,13.7,138383.8507
3423,603658.SH,安图生物,医疗保健,0.92,60.61,827555.6058
3516,603858.SH,步长制药,中成药,0.92,29.58,1260657.1409
1280,002830.SZ,名雕股份,装修装饰,0.92,15.97,63624.48
1903,300517.SZ,海波重科,建筑施工,0.92,15.67,64442.875
2331,600233.SH,圆通速递,仓储物流,0.92,13.18,1032478.8593
119,000525.SZ,红太阳,农药化肥,0.92,15.94,915591.7908
2260,600153.SH,建发股份,商贸代理,0.92,8.59,2435437.2553
2867,600867.SH,通化东宝,生物制药,0.92,15.09,2948196.183
1607,300219.SZ,鸿利智汇,元器件,0.92,8.43,485042.7672
814,002353.SZ,杰瑞股份,化工机械,0.92,21.23,1428800.4848
3333,603388.SH,元成股份,建筑施工,0.91,12.22,102159.2
2024,300644.SZ,南京聚隆,塑料,0.91,33.09,110967.6393
3101,601882.SH,海天精工,机床制造,0.91,9.06,114101.64
1821,300435.SZ,中泰股份,机械基件,0.91,11.51,118339.2535
3038,601500.SH,通用股份,汽车配件,0.91,7.64,133638.1809
1953,300570.SZ,太辰光,元器件,0.91,22.8,217367.0057
1001,002541.SZ,鸿路钢构,钢加工,0.91,8.53,316667.0086
2623,600597.SH,光明乳业,乳制品,0.91,9.49,1161862.6065
2575,600543.SH,莫高股份,红黄药酒,0.91,7.0,224784.0
918,002457.SZ,青龙管业,塑料,0.91,9.36,313047.5269
2873,600873.SH,梅花生物,食品,0.91,5.41,1662867.2303
2853,600853.SH,龙建股份,建筑施工,0.91,4.31,231364.1006
3474,603758.SH,秦安股份,汽车配件,0.91,7.03,93849.7126
3478,603773.SH,沃格光电,元器件,0.91,52.39,123896.5295
1097,002637.SZ,赞宇科技,日用化工,0.91,8.91,230330.7973
2726,600713.SH,南京医药,医药商业,0.91,4.99,447815.3734
4,000006.SZ,深振业A,区域地产,0.91,6.22,838647.5586
1980,300599.SZ,雄塑科技,塑料,0.91,12.06,109272.042
3217,603129.SH,春风动力,摩托车,0.9,20.85,135894.5746
1331,002885.SZ,京泉华,元器件,0.9,23.56,106321.5916
992,002532.SZ,新界泵业,农用机械,0.9,6.06,228991.3192
2328,600230.SH,沧州大化,农药化肥,0.9,19.8,815489.734
1146,002686.SZ,亿利达,专用机械,0.9,7.25,252416.24
1297,002849.SZ,威星智能,电器仪表,0.9,16.79,96520.5051
488,002026.SZ,山东威达,机械基件,0.9,6.69,247208.1187
2601,600573.SH,惠泉啤酒,啤酒,0.9,7.9,197500.0
1416,300026.SZ,红日药业,中成药,0.9,3.56,888904.3
3082,601799.SH,星宇股份,汽车配件,0.9,55.7,1538184.6422
2044,300665.SZ,飞鹿股份,染料涂料,0.9,11.61,83981.613
818,002357.SZ,富临运业,公路,0.9,6.56,205482.8212
1341,002896.SZ,中大力德,机械基件,0.9,34.25,117306.25
2606,600579.SH,天华院,化工机械,0.9,9.89,406119.0277
208,000637.SZ,茂化实华,石油加工,0.9,4.76,174451.6043
2814,600808.SH,马钢股份,普钢,0.9,3.94,2351293.9673
1965,300583.SZ,赛托生物,生物制药,0.89,37.11,126337.0873
2903,600917.SH,重庆燃气,供气供热,0.89,7.44,1157664.0
2838,600834.SH,申通地铁,公共交通,0.89,7.87,375699.5592
1171,002713.SZ,东易日盛,装修装饰,0.89,17.0,425300.2761
2861,600861.SH,北京城乡,百货,0.89,7.64,242038.981
550,002088.SZ,鲁阳节能,矿物制品,0.89,10.98,341009.602
981,002520.SZ,日发精机,机床制造,0.89,8.27,195136.1909
1874,300488.SZ,恒锋工具,机械基件,0.89,25.81,79285.8293
2776,600765.SH,中航重机,机械基件,0.89,10.34,804455.3088
291,000759.SZ,中百集团,超市连锁,0.89,6.7,455985.5984
2285,600182.SH,S佳通,汽车配件,0.89,16.87,286790.0
1344,002899.SZ,英派斯,文教休闲,0.89,15.9,126147.42
559,002097.SZ,山河智能,工程机械,0.89,6.84,575799.9367
1535,300146.SZ,汤臣倍健,食品,0.89,20.94,1845527.7043
2612,600585.SH,海螺水泥,水泥,0.89,35.5,14198944.1555
1058,002598.SZ,山东章鼓,机械基件,0.89,7.87,212619.5898
1066,002606.SZ,大连电瓷,电气设备,0.89,7.51,303304.4429
2029,300650.SZ,太龙照明,电气设备,0.89,15.87,63845.8035
1911,300526.SZ,中潜股份,专用机械,0.89,12.7,76346.3561
3245,603192.SH,汇得科技,化工原料,0.89,33.27,88720.0011
289,000757.SZ,浩物股份,汽车配件,0.89,5.66,255616.6936
2201,600085.SH,同仁堂,中成药,0.89,30.17,4137725.7805
16,000020.SZ,深华发A,元器件,0.89,12.63,228811.8888
133,000541.SZ,佛山照明,家用电器,0.89,6.14,658354.7761
1215,002760.SZ,凤形股份,机械基件,0.89,17.01,123319.9383
3152,603020.SH,爱普股份,食品,0.88,8.79,281280.0
3351,603500.SH,祥和实业,运输设备,0.88,13.27,66880.8
2737,600724.SH,宁波富达,区域地产,0.88,3.98,575087.1803
1107,002647.SZ,仁东控股,多元金融,0.88,14.59,816947.5724
2501,600449.SH,宁夏建材,水泥,0.88,8.96,428450.2136
1345,002900.SZ,哈三联,化学制药,0.88,13.98,202510.8549
2330,600232.SH,金鹰股份,纺织,0.88,5.92,215913.378
2184,600068.SH,葛洲坝,建筑施工,0.88,7.08,3260182.4077
29,000036.SZ,华联控股,全国地产,0.88,6.84,777258.928
3201,603101.SH,汇嘉时代,百货,0.88,13.4,96480.0
163,000582.SZ,北部湾港,港口,0.88,8.43,221856.6885
2582,600551.SH,时代出版,出版业,0.88,10.38,525046.6572
2809,600802.SH,福建水泥,水泥,0.88,8.52,325356.3634
2219,600106.SH,重庆路桥,路桥,0.88,3.64,399805.8865
1192,002735.SZ,王子新材,塑料,0.88,25.15,106925.225
2089,300711.SZ,广哈通信,通信设备,0.88,20.15,91092.105
3064,601636.SH,旗滨集团,玻璃,0.88,4.4,1147970.6238
